character_slug,move_id,move_name,input,move_group,startup,active,recovery,total,hit_adv,block_adv,cancel,damage,starter_scaling,drive_gain_hit,drive_loss_guard,drive_loss_punish,sa_gain,attribute,notes_official
zangief,zangief_014_2_mk,しゃがみ中K（ダイナマイトキック）,2MK,normals,9,9-11,18,,3,-2,,700,始動補正20%,2500,-5000,-8000,700,下,
zangief,zangief_015_2_hp,しゃがみ強P（ダイナマイトエルボ－）,2HP,normals,11,11-19,35,,D,-20,,1000,,4000,-7000,-11000,1000,上,パニッシュカウンター時吹き飛び時間増加、 | パニッシュカウンター時床バウンド
zangief,zangief_016_2_hk,しゃがみ強K（ビッグスタンプ）,2HK,normals,12,12-14,27,,D,-13,,1000,,3500,-4000,-10000,1000,下,パニッシュカウンター時ダウン時間増加、ハードノックダウン
zangief,zangief_017_j_lp,ジャンプ弱P（ジャンピングフィンガー）,j.LP,normals,5,5-11,着地後3,,,,,300,,500,-1500,-2000,300,中,
zangief,zangief_018_j_lk,ジャンプ弱K（ダブルニードロップ）,j.LK,normals,5,5-14,着地後3,,,,,300,,500,-1500,-2000,300,中,めくり性能
zangief,zangief_019_j_mp,ジャンプ中P（ジャンピングフィスト）,j.MP,normals,8,8-12,着地後3,,,,,700,,1000,-3000,-4000,500,中,
zangief,zangief_020_j_mk,ジャンプ中K（ジャンピングロシアンスタンプ）,j.MK,normals,8,8-15,着地後3,,,,,500,,1000,-2500,-4000,500,中,
zangief,zangief_021_j_hp,ジャンプ強P（ジャンピングロシアンチョップ）,j.HP,normals,9,9-14,着地後3,,,,,800,,2000,-4000,-5000,1000,中,空中ヒット時叩きつけダウン
zangief,zangief_022_j_hk,ジャンプ強K（ドロップキック）,j.HK,normals,10,10-16,着地後3,,,,,800,,2000,-4000,-5000,1000,中,20F以上ホールドすると性能変化
zangief,zangief_023_j_hk,ジャンプ強K（ドロップキック）（ホールド）,j.HK,normals,32,32-37,着地後20,,,,,1500,,2000,-4000,-10000,1000,中,ヒット/ガード時専用アクションに移行し、着地硬直が10F増加 | パニッシュカウンター時壁バウンド
zangief,zangief_024_3_mp,ヘルスタブ,3MP,command_normals,7,7-9,21,,-1,-3,C,800,,3000,-5000,-6000,700,上,強制立ち効果
zangief,zangief_025_6_mk,ニーバット,6MK,command_normals,14,14-20,13,,1,-4,,700,,3000,-6000,-6000,800,上,
zangief,zangief_026_6_hp,ヘッドバット,6HP,command_normals,14,14-18,15,,8,4,C,1000,始動補正25% | コンボ補正20%,4500,-8000,-11000,1000,上,空振り時硬直2F増加
zangief,zangief_027_6_hk,サイクロンニールキック,6HK,command_normals,22,22-28,25,,D,-9,,1300,コンボ補正20%,4500,-6000,-11000,1200,中,パニッシュカウンター時床バウンド
zangief,zangief_028_3_hk,スメタナドロップキック,3HK,command_normals,16,16-19,40,,D,-18,,1000,,4000,-8000,-11000,1200,上,5-26F 投げ無敵 | パニッシュカウンター時壁張り付け効果
zangief,zangief_029_2_hp,フライングボディプレス,2HP,command_normals,9,9-17,着地後8,,,,,800,コンボ補正20%,2000,-4000,-5000,1000,中,めくり性能
zangief,zangief_030_8_hp,フライングヘッドバット,8HP,command_normals,8,8-11,着地後3,,,,C,900,,4000,-4000,-8000,1200,中,空中ヒット時吹き飛びダウン
zangief,zangief_031_mp_mp,マシンガンチョップ（2段目）,MP>MP,command_normals,9,9-12,20,,2,-6,,600,,1000,-2500,-4000,500,上,
zangief,zangief_032_mp_mp_mp,マシンガンチョップ（3段目）,MP>MP>MP,command_normals,15,15-17,32,,D,-17,,900,,1000,-2500,-4000,500,上,
zangief,zangief_033_2_2_mk,ストンピング（1段目）,22MK,command_normals,9,9-11,17,,4,-3,,500,,1500,-2500,-4000,700,下,
zangief,zangief_034_2_2_mk_mk,ストンピング（2段目）,22MK>MK,command_normals,9,9-11,19,,-3,-4,C,500,,1500,-2500,-4000,700,下,
zangief,zangief_035_2_2_mk_mk_mk,ストンピング（3段目）,22MK>MK>MK,command_normals,10,10-12,24,,-2,-10,C,700,,1500,-2500,-4000,700,下,
zangief,zangief_038_lp,弱 スクリューパイルドライバー,LP,specials,5,5-7,54,,D,,,2500,即時補正10%,7000,0,-10000,4000,投,パニッシュカウンター時個別ダメージ（2875）
zangief,zangief_039_mp,中 スクリューパイルドライバー,MP,specials,5,5-7,54,,D,,,2900,即時補正10%,7000,0,-10000,4000,投,パニッシュカウンター時個別ダメージ（3335）
zangief,zangief_040_hp,強 スクリューパイルドライバー,HP,specials,5,5-7,54,,D,,,3300,即時補正10%,7000,0,-10000,4000,投,■クラシック操作 | パニッシュカウンター時個別ダメージ（3795） | ■モダン操作時 | パニッシュカウンター時個別ダメージ（3795） | ※簡易入力時(3036)
zangief,zangief_041_p_p,OD スクリューパイルドライバー,PP,specials,5,5-7,54,,D,,,3400,,0,0,-10000,4000,投,■クラシック操作 | パニッシュカウンター時個別ダメージ（3910） | ■モダン操作時 | パニッシュカウンター時個別ダメージ（3910） | ※簡易入力時(3128)
zangief,zangief_042_k,ボルシチダイナマイト,K,specials,4,4-6,着地後16,,D,,,2900,即時補正20%,5000,0,-10000,4000,投,空中の相手にのみヒットする | ■クラシック操作 | パニッシュカウンター時個別ダメージ（3260） | ■モダン操作時 | パニッシュカウンター時個別ダメージ（3260） | ※簡易入力時(2608)
zangief,zangief_043_k_k,OD ボルシチダイナマイト,KK,specials,4,4-6,着地後16,,D,,,3000,即時補正10%,0,0,-10000,4000,投,空中の相手にのみヒットする | ■クラシック操作 | パニッシュカウンター時個別ダメージ（3375） | ■モダン操作時 | パニッシュカウンター時個別ダメージ（3375） | ※簡易入力時(2700)
zangief,zangief_044_6_3_2_1_4_k,ロシアンスープレックス,63214K,specials,10,10-11,50,,D,,,2900,即時補正10%,7000,0,-10000,4000,投,■クラシック操作 | パニッシュカウンター時個別ダメージ（3335） | ■モダン操作時 | パニッシュカウンター時個別ダメージ（2668）
zangief,zangief_045_6_3_2_1_4_k_k,OD ロシアンスープレックス,63214KK,specials,10,10-11,50,,D,,,3200,,0,0,-10000,6500,投,■クラシック操作 | パニッシュカウンター時個別ダメージ（3680） | ■モダン操作時 | パニッシュカウンター時個別ダメージ（2944）
zangief,zangief_046_6_3_2_1_4_k,シベリアンエクスプレス（近距離版）,63214K,specials,28,28-29,41,,D,,,2700,,5000,,-10000,4000,投,■クラシック操作 | パニッシュカウンター時個別ダメージ（3105） | ■モダン操作時 | パニッシュカウンター時個別ダメージ（2484）
zangief,zangief_047_6_3_2_1_4_k_k,OD シベリアンエクスプレス（近距離版）,63214KK,specials,23,23-24,44,,D,,,3000,,0,0,-10000,4000,投,■クラシック操作 | パニッシュカウンター時個別ダメージ（3450） | ■モダン操作時 | パニッシュカウンター時個別ダメージ（2760）
zangief,zangief_048_6_3_2_1_4_k,シベリアンエクスプレス（遠距離版）,63214K,specials,55,55-56,40,,D,,,2700,,5000,,-10000,4000,投,10-56F アーマー判定（1回） | 相手との間合いによって移動距離が変化 | ※フレームデータは最短距離の場合 | ■クラシック操作 | パニッシュカウンター時個別ダメージ（3105） | ■モダン操作時 | パニッシュカウンター時個別ダメージ（2484）
zangief,zangief_049_6_3_2_1_4_k_k,OD シベリアンエクスプレス（遠距離版）,63214KK,specials,54,54-55,40,,D,,,3000,,0,0,-10000,4000,投,3-55F アーマー判定（2回） | 相手との間合いによって移動距離が変化 | ※フレームデータは最短距離の場合 | ■クラシック操作 | パニッシュカウンター時個別ダメージ（3450） | ■モダン操作時 | パニッシュカウンター時個別ダメージ（2760）
zangief,zangief_050_2_2_hk,ツンドラストーム,22HK,specials,5,5-55,24,,D,,,2400,,15000,0,-10000,2000,投,当身判定は地上の蹴り技にのみ反応する
zangief,zangief_051_2_3_6_2_3_6_k,SA1 エリアルロシアンスラム,236236K,super_arts,11,11-17,60,,D,,,3500,即時補正20%,0,0,-5000,0,投,1-17F 完全無敵 | 2-30F 空中判定 | 空中の相手にのみヒットする | 簡易入力時個別ダメージ（2100） | 数値は簡易入力で出した時の80%の補正としている為、最低保障ダメージ30%の時は787ダメージ | 最低保障ダメージ30％ | カウンター/パニッシュカウンターで数値が変動しない
zangief,zangief_053_2_3_6_2_3_6_p,SA2 サイクロンラリアット（その場）,236236P,super_arts,,,,,D,,,3100,,,,-10000,,上,
zangief,zangief_054_2_3_6_2_3_6_p,SA2 サイクロンラリアット（移動）,236236P,super_arts,,,,,D,,,3000,,,,-10000,,上,左右入力で移動方向を指定可能
zangief,zangief_055_p,SA3 ボリショイストームバスター,P,super_arts,6+0,6-7,116,,D,,,4800,即時補正10%,0,0,-15000,0,投,1-7F 完全無敵 | 最低保障ダメージ50％ | カウンター/パニッシュカウンターで数値が変動しない
zangief,zangief_056_p,CA ボリショイストームバスター,P,super_arts,6+0,6-7,116,,D,,,5300,即時補正10%,0,0,-20000,0,投,1-7F 完全無敵 | 最低保障ダメージ50％ | カウンター/パニッシュカウンターで数値が変動しない
zangief,zangief_057_5_lplk,ボディスラム,5LPLK,throws,5,5-7,23,,,,,1200,即時補正20%,1500,0,-10000,1800,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ3800増加 | ・ハードノックダウン | 動作中ボタンホールドで追加ダメージ（600）
zangief,zangief_058_4_lplk,キャプチュード,4LPLK,throws,5,5-7,23,,,,,1400,即時補正20%,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2380 | ・SAゲージ4000増加 | ・ハードノックダウン
zangief,zangief_059_6_lplk,ジャーマンスープレックス,6LPLK,throws,5,5-7,23,,,,,1500,即時補正20%,2000,0,-10000,3000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2550 | ・SAゲージ6000増加 | ・ハードノックダウン
zangief,zangief_060_3_lplk,スパインバスター,3LPLK,throws,5,5-7,23,,,,,1200,即時補正20%,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン
zangief,zangief_061_1_lplk,ロシアンドロップ,1LPLK,throws,5,5-7,23,,,,,1500,即時補正20%,2000,0,-10000,3000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2550 | ・SAゲージ6000増加 | ・ハードノックダウン
zangief,zangief_062_2_lplk,ブレーンバスター,2LPLK,throws,5,5-7,23,,,,,1500,即時補正20%,2000,0,-10000,3000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2550 | ・SAゲージ6000増加 | ・ハードノックダウン
zangief,zangief_063_6_6,前方ステップ,66,system,,,全体 22,22,,,,0,,0,0,0,0,,
zangief,zangief_064_4_4,後方ステップ,44,system,,,全体 25,25,,,,0,,0,0,0,0,,1-15F 投げ無敵
zangief,zangief_065_hphk,ドライブインパクト（ダブルロシアンチョップ）,HPHK,system,26,26-27,35,,D,-3,,800,始動補正20%,0,-5000,-15000,0,上,1-27F アーマー判定（2回） | ヒットバックでステージ端に到達すると壁やられが発生 | パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化 | ・地上ヒット膝崩れ | ・空中ヒット吹き飛び時間増加 | ・SAゲージ3000増加
zangief,zangief_066_6_hphk,[ガード時]ドライブリバーサル（リバースロシアンキック）,6HPHK,system,20,20-22,26,,D,-6,,500,,0,0,0,0,上,リカバリアブルダメージ | 1-22F 完全無敵 | ヒット時硬直5F増加
zangief,zangief_067_6_hphk,[起き上がり時]ドライブリバーサル（リバースロシアンキック）,6HPHK,system,18,18-20,26,,D,-6,,500,,0,0,0,0,上,リカバリアブルダメージ | 1-20F 完全無敵 | ヒット時硬直5F増加
zangief,zangief_069_mpmk,ジャストパリィ（打撃）,MPMK,system,1,,1,,,,,0,始動補正50％,,,,,,相手の攻撃に対応した方向入力を行った状態でパリィを入力し、 | 入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する | （上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向) | 方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する | 硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない） | ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
zangief,zangief_070_mpmk,ジャストパリィ（飛び道具）,MPMK,system,1,,10,,,,,0,始動補正50％,,,,,,パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する | 暗転演出が入らない | ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
zangief,zangief_071_6_6,パリィドライブラッシュ,66,system,,,全体 45,45,,,※,0,乗算補正15％,0,0,0,0,,暗転10F | ※動作9F目から攻撃行動にキャンセル可 | 24F目からパリィ以外の行動でキャンセル可
zangief,zangief_072_6_6_5_6_mpmk,キャンセルドライブラッシュ,66|5|6MPMK,system,,,全体 46,46,,,※,0,乗算補正15％,0,0,0,0,,暗転9F | ※動作10F目から攻撃行動にキャンセル可 | 25F目からパリィ以外の行動でキャンセル可
