character_slug,move_id,move_name,input,move_group,startup,active,recovery,total,hit_adv,block_adv,cancel,damage,starter_scaling,drive_gain_hit,drive_loss_guard,drive_loss_punish,sa_gain,attribute,notes_official
jamie,jamie_032_4_hp_hp,酩酊襲（2段目）,4HP>HP,command_normals,21,21-24,20,,1,-11,SA,600,,2000,-4000,-7000,1000,上,酔いLv3以上で発動可能
jamie,jamie_033_4_hp_hp_hk,酩酊襲（3段目）,4HP>HP>HK,command_normals,21,21-23,37,,D,-20,,800,,2000,-4000,-7000,1000,上,酔いLv3以上で発動可能
jamie,jamie_034_6_hk,乱酔旋（1段目）,6HK,command_normals,16,16-19,19,,3,-3,,900,,1000,-6000,-7000,500,上,
jamie,jamie_035_6_hk_4_hk,乱酔旋（2段目）,6HK>4HK,command_normals,,,全体 75,75,,,,0,,0,0,0,0,,酔いLv4で発動可能 | 空振り時も派生可能 | 動作中攻撃ボタンを入力するタイミングによって派生技の内容が変化する | 6-25F 乱酔旋1へ派生可能 | 31-55F 乱酔旋2へ派生可能 | 63-80F 乱酔旋3へ派生可能
jamie,jamie_036_6_hk_4_hk_p,乱酔旋（3段目/即派生）,6HK>4HK>P,command_normals,14,14-18,28,,D,-13,C,850,コンボ補正20%,2000,-5000,-7000,1000,上,酔いLv4で発動可能
jamie,jamie_038_6_hk_4_hk_p,乱酔旋（3段目/大幅ディレイ派生）,6HK>4HK>P,command_normals,,,全体 52,52,,,,0,,0,0,0,0,,酔いLv4で発動可能 | ドライブゲージ10000回復
jamie,jamie_039_2_2_p,魔身,22P,specials,,,全体 50,50,,,,0,,0,0,0,0,,49F目で酔いLv1上昇 | 酔いLv4時ドライブゲージ5000回復 | ボタンホールドで動作継続を行い、ホールドした分だけ酔いLvが上昇する | 1段階ホールドした場合、全体動作が97Fとなる | 酔いLvが上昇すると、上昇したLvに応じてダメージ倍率が増加して、技が解放される | 酔いLv毎のダメージ倍率 | 酔いLv0 90% | 酔いLv1 95% | 酔いLv2 100% | 酔いLv3 105% | 酔いLv4 110% | ※絶唱魔身中は酔いLv4であるが、ダメージ倍率は105%となる
jamie,jamie_040_2_3_6_lp,弱 流酔拳（1段目）,236LP,specials,13,13-14,24,,-1,-6,SA3,350,,1500,-2500,-4000,300,上,
jamie,jamie_042_2_3_6_mp,中 流酔拳（1段目）,236MP,specials,16,16-17,24,,-1,-6,SA3,400,,1500,-2500,-4000,300,上,
jamie,jamie_044_2_3_6_hp,強 流酔拳（1段目）,236HP,specials,19,19-20,24,,-1,-6,SA3,450,,1500,-2500,-4000,300,上,
jamie,jamie_046_2_3_6_p_p,OD 流酔拳（1段目）,236PP,specials,13,13-14,24,,1,-3,SA2,450,始動補正25% | コンボ補正20%,0,-2500,-4000,300,上,
jamie,jamie_048_2_3_6_lp_6_p,弱 流酔拳（2段目）,236LP>6P,specials,13,13-14,28,,-3,-13,,350,,1500,-2500,-4000,300,上,空振り時も派生可能
jamie,jamie_049_2_3_6_mp_6_p,中 流酔拳（2段目）,236MP>6P,specials,16,16-17,28,,-3,-11,,400,,1500,-2500,-4000,300,上,空振り時も派生可能
jamie,jamie_050_2_3_6_hp_6_p,強 流酔拳（2段目）,236HP>6P,specials,19,19-20,28,,-3,-9,,450,,1500,-2500,-4000,300,上,空振り時も派生可能
jamie,jamie_052_2_3_6_p_p_6_p,OD 流酔拳（2段目）,236PP>6P,specials,13,13-14,28,,-3,-9,,450,始動補正25%,0,-2500,-4000,300,上,空振り時も派生可能
jamie,jamie_054_2_3_6_lp_6_p_6_p,弱 流酔拳（3段目）,236LP>6P>6P,specials,13,13-14,30,,D,-17,SA3,550,始動補正20%,1500,-2500,-4000,400,上,空振り時も派生可能
jamie,jamie_055_2_3_6_mp_6_p_6_p,中 流酔拳（3段目）,236MP>6P>6P,specials,16,16-17,30,,D,-15,SA3,600,始動補正20%,1500,-2500,-4000,400,上,空振り時も派生可能
jamie,jamie_056_2_3_6_hp_6_p_6_p,強 流酔拳（3段目）,236HP>6P>6P,specials,19,19-20,30,,D,-13,SA3,650,始動補正20%,1500,-2500,-4000,400,上,空振り時も派生可能
jamie,jamie_058_2_3_6_p_p_6_p_6_p,OD 流酔拳（3段目）,236PP>6P>6P,specials,13,13-14,30,,D,-13,SA2,750,始動補正25%,0,-2500,-4000,400,上,空振り時も派生可能
jamie,jamie_060_2_3_6_lp_6_k,弱 流酔脚（2段目）,236LP>6K,specials,14,14-15,32,,-7,-15,,250,,1000,-2500,-4000,300,上,
jamie,jamie_061_2_3_6_mp_6_k,中 流酔脚（2段目）,236MP>6K,specials,17,17-18,32,,-7,-15,,300,,1000,-2500,-4000,300,上,
jamie,jamie_062_2_3_6_hp_6_k,強 流酔脚（2段目）,236HP>6K,specials,20,20-21,32,,-7,-15,,300,,1000,-2500,-4000,300,上,
jamie,jamie_063_2_3_6_p_p_6_k,OD 流酔脚（2段目）,236PP>6K,specials,14,14-15,32,,-7,-15,,350,,0,-2500,-4000,300,上,
jamie,jamie_064_2_3_6_lp_6_k_6_k,弱 流酔脚（3段目）,236LP>6K>6K,specials,18,18-19,64,,D,-49,,450,,1000,-2500,-4000,400,上,55F目で酔いLv1上昇 | 酔いLv3以下の時ドライブゲージ5000回復 | 酔いLv4時ドライブゲージ10000回復
jamie,jamie_065_2_3_6_mp_6_k_6_k,中 流酔脚（3段目）,236MP>6K>6K,specials,21,21-22,64,,D,-49,,500,,1000,-2500,-4000,400,上,59F目で酔いLv1上昇 | 酔いLv3以下の時ドライブゲージ5000回復 | 酔いLv4時ドライブゲージ10000回復
jamie,jamie_066_2_3_6_hp_6_k_6_k,強 流酔脚（3段目）,236HP>6K>6K,specials,24,24-25,64,,D,-49,,550,,1000,-2500,-4000,400,上,62F目で酔いLv1上昇 | 酔いLv3以下の時ドライブゲージ5000回復 | 酔いLv4時ドライブゲージ10000回復
jamie,jamie_067_2_3_6_p_p_6_k_6_k,OD 流酔脚（3段目）,236PP>6K>6K,specials,18,18-19,64,,D,-49,,600,,0,-2500,-4000,400,上,56F目で酔いLv1上昇 | 酔いLv3以下の時ドライブゲージ5000回復 | 酔いLv4時ドライブゲージ10000回復
jamie,jamie_068_2_1_4_lp,弱 酔疾歩,214LP,specials,17,17-25,17,,D,-6,SA3,900,,2000,-4000,-5000,1000,上,
jamie,jamie_069_2_1_4_mp,中 酔疾歩,214MP,specials,20,20-28,17,,D,-6,SA3,1000,,2000,-4000,-5000,1000,上,
jamie,jamie_070_2_1_4_hp,強 酔疾歩,214HP,specials,25,25-33,16,,D,-3,SA3,1200,,2000,-4000,-5000,1000,上,
jamie,jamie_071_2_1_4_p_p,OD 酔疾歩,214PP,specials,20,20-28,15,,D,-1,SA2,1100,始動補正20%,0,-4000,-5000,1000,上,パニッシュカウンター時のみ壁やられ
jamie,jamie_084_6_3_2_1_4_k,点辰,63214K,specials,8,8-9,52,,8,,,0,※即時補正20%,0,0,0,1000,投,酔いLv3以上で発動可能 | ※コンボの3段目以降に補正がかかる
jamie,jamie_085_6_3_2_1_4_k_k,OD 点辰,63214KK,specials,8,8-9,52,,D,,,650,始動補正30%,0,0,0,1000,投,酔いLv3以上で発動可能 | ヒット時膝崩れ | ■クラシック操作 | パニッシュカウンター時個別ダメージ（784） | ■モダン操作時 | パニッシュカウンター時個別ダメージ（627）
jamie,jamie_086_2_1_4_p_6_p,疾歩仙掌,214P>6P,specials,19,19-21,39,,D,-23,SA3,900,始動補正20%,2000,-4000,-5000,1000,上,酔いLv4で発動可能
jamie,jamie_087_2_1_4_p_p_6_p,OD 疾歩仙掌,214PP>6P,specials,19,19-21,39,,D,-23,SA2,1000,始動補正20%,0,-4000,-5000,1000,上,酔いLv4で発動可能
jamie,jamie_089_2_1_4_2_1_4_p,SA2 絶唱魔身,214214P,super_arts,,,全体 6,6,,,,0,,0,0,0,0,,発動後、一定時間酔いLv4状態となる | （ただし、ダメージ倍率は105%） | 効果時間900F | 酔いLv4時に発動するとドライブゲージ30000回復
jamie,jamie_092_5_6_lplk,背剪手,5|6LPLK,throws,5,5-7,23,,D,,,1200,即時補正20%,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン | ※動作中ボタンホールドで性質が変化し、酔いLvが1上昇する。
jamie,jamie_093_4_lplk,転輪衝,4LPLK,throws,5,5-7,23,,D,,,1200,即時補正20%,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン
jamie,jamie_094_6_6,前方ステップ,66,system,,,全体 19,19,,,,0,,0,0,0,0,,
jamie,jamie_095_4_4,後方ステップ,44,system,,,全体 23,23,,,,0,,0,0,0,0,,1-15F 投げ無敵
jamie,jamie_096_hphk,ドライブインパクト（独尊撃）,HPHK,system,26,26-27,35,,D,-3,,800,始動補正20%,0,-5000,-15000,0,上,1-27F アーマー判定（2回） | パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化 | ・地上ヒット膝崩れ | ・空中ヒットきりもみダウン | ・SAゲージ3000増加
jamie,jamie_097_6_hphk,[ガード時]ドライブリバーサル（空掃腿）,6HPHK,system,20,20-22,26,,D,-6,,500,,0,0,0,0,上,リカバリアブルダメージ | 1-22F完全無敵 | ヒット時硬直が5F増加
jamie,jamie_098_6_hphk,[起き上がり時]ドライブリバーサル（空掃腿）,6HPHK,system,18,18-20,26,,D,-6,,500,,0,0,0,0,上,リカバリアブルダメージ | 1-20F 完全無敵 | ヒット時硬直5F増加
jamie,jamie_100_mpmk,ジャストパリィ（打撃）,MPMK,system,1,,1,,,,,0,始動補正50％,,,,,,相手の攻撃に対応した方向入力を行った状態でパリィを入力し、 | 入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する | （上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向) | 方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する | 硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない） | ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
jamie,jamie_101_mpmk,ジャストパリィ（飛び道具）,MPMK,system,1,,10,,,,,0,始動補正50％,,,,,,パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する | 暗転演出が入らない | ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
jamie,jamie_102_6_6,パリィドライブラッシュ,66,system,,,全体 45,45,,,※,0,乗算補正15％,0,0,0,0,,暗転10F | ※動作9F目から攻撃行動にキャンセル可 | 24F目からパリィ以外の行動でキャンセル可
jamie,jamie_103_6_6_5_6_mpmk,キャンセルドライブラッシュ,66|5|6MPMK,system,,,全体 46,46,,,※,0,乗算補正15％,0,0,0,0,,暗転9F | ※動作10F目から攻撃行動にキャンセル可 | 25F目からパリィ以外の行動でキャンセル可
