character_slug,move_id,move_name,input,move_group,startup,active,recovery,total,hit_adv,block_adv,cancel,damage,starter_scaling,drive_gain_hit,drive_loss_guard,drive_loss_punish,sa_gain,attribute,notes_official
alex,alex_012_2_mk,しゃがみ中K（シンキック）,2MK,normals,8,8-10,18,,4,-2,,600,始動補正20%,2000,-4000,-6000,600,下,
alex,alex_013_2_hp,しゃがみ強P（ビッグスワイプ）,2HP,normals,9,9-14,22,,-3,-6,C,800,,2500,-5000,-8000,1000,上,※ブレイカー・スタンスに派生可能 | パニッシュカウンター時吹き飛びダウン | 強制立ち効果
alex,alex_014_2_hk,しゃがみ強K（ラウンドキック）,2HK,normals,10,10-12,26,,D,-11,,1000,,3000,-4000,-10000,1000,下,パニッシュカウンター時ダウン時間増加、ハードノックダウン
alex,alex_015_j_lp,ジャンプ弱P（ハイジャブ）,j.LP,normals,5,5-12,着地後3,,,,,300,,500,-1500,-2000,300,中,
alex,alex_016_j_lk,ジャンプ弱K（フライングニー）,j.LK,normals,6,6-14,着地後3,,,,,300,,500,-1500,-2000,300,中,めくり性能
alex,alex_017_j_mp,ジャンプ中P（フライングニーチョップ）,j.MP,normals,7,7-10,着地後3,,,,,700,,1000,-3000,-4000,500,中,空中ヒット時吹き飛びダウン
alex,alex_018_j_mk,ジャンプ中K（ニールキック）,j.MK,normals,8,8-14,着地後3,,,,,700,,1000,-2500,-4000,500,中,
alex,alex_019_j_hp,ジャンプ強P（スカイハンマー）,j.HP,normals,9,9-14,着地後3,,,,,800,,2000,-4000,-5000,1000,中,空中ヒット時叩きつけダウン
alex,alex_020_j_hk,ジャンプ強K（ドロップキック）,j.HK,normals,10,10-16,着地後3,,,,,800,,2000,-4000,-5000,1000,中,
alex,alex_021_2_p_p,ブレイカー・スタンス,2PP,command_normals,,,全体 18,18,,,,0,,0,0,0,0,,18Fから各種派生技にキャンセル可能
alex,alex_022_6,ステップイン,6,command_normals,,,全体 28,28,,,,0,,0,0,0,0,,1Fからスラッシュエルボーにキャンセル可能 | 18Fからタクティカルリープ、エアスタンピートにキャンセル可能 | 20Fからステップイン、ステップアウトを除く各種派生技にキャンセル可能 | 28Fから各種派生技にキャンセル可能
alex,alex_023_4,ステップアウト,4,command_normals,,,全体 31,31,,,,0,,0,0,0,0,,31Fから各種派生技にキャンセル可能
alex,alex_024_6_lp,弱 スラッシュエルボー,|6LP,command_normals,12,12-15,18,,3,-1,,1000,始動補正20%,2000,-4000,-4000,800,上,カウンター/パニッシュカウンター時吹き飛びダウン
alex,alex_025_6_mp,中 スラッシュエルボー,|6MP,command_normals,15,15-18,18,,3,-1,,1000,始動補正20%,2000,-4000,-4000,800,上,カウンター/パニッシュカウンター時吹き飛びダウン
alex,alex_026_6_hp,強 スラッシュエルボー,|6HP,command_normals,18,18-21,18,,3,-1,,1000,始動補正20%,2000,-4000,-4000,800,上,カウンター/パニッシュカウンター時吹き飛びダウン
alex,alex_027_lp,パームコンタクト,LP,command_normals,4,4-6,9,,7,1,C,300,始動補正20%,300,-500,-2000,300,上,連打キャンセル対応 | 15Fから各種派生技にキャンセル可能
alex,alex_028_mp,ショルダーランチャー,MP,command_normals,7,7-13,17,,D,-6,,800,,2000,-3000,-5000,800,上,カウンター/パニッシュカウンター時ムーンフォールに派生 | ・ダメージ2200 | ・SAゲージ2000増加
alex,alex_029_hp,ヘビーラリアット,HP,command_normals,12,12-14,19,,6,3,,1000,始動補正20%,2000,-8000,-8000,1000,上,ボタンホールド時、6F～アーマー判定（2回） | 13F以上ホールドすると性能変化
alex,alex_030_hp,ヘビーラリアット（ホールド）,HP,command_normals,21,21-23,19,,6,5,,1200,始動補正20%,2000,-10000,-10000,1000,,6-16F アーマー判定（2回） | カウンター/パニッシュカウンター時相手を背面やられに
alex,alex_031_lk,タクティカルリープ,LK,command_normals,,,全体 39,39,,,,0,,0,0,0,0,,21Fから行動可 | 7-36F 空中判定
alex,alex_032_mk,エアスタンピート,MK,command_normals,30,30-31,17,,D,2,,1100,始動補正20%,3000,-8000,-10000,1100,中,9-30F 空中判定 | パニッシュカウンター時床バウンド
alex,alex_033_hk,スイープコンビネーション（1段目）,HK,command_normals,11,11-13,43,,D,-17,,600,,2000,-3000,-10000,800,下,43Fから各種派生技にキャンセル可能 | 地上カウンター/パニッシュカウンター時フライングスープレックスに派生 | ・ダメージ1700 | ・SAゲージ1000増加
alex,alex_034_hk_hk,スイープコンビネーション（2段目）,HK>HK,command_normals,11,11-13,46,,D,-20,,600,,1000,-3000,-10000,600,下,46Fから各種派生技にキャンセル可能 | 地上カウンター/パニッシュカウンター時フライングスープレックスに派生 | ・ダメージ1700 | ・SAゲージ1000増加
alex,alex_035_lplk,ハイパーリフト,LPLK,command_normals,5,5-7,23,,D,,,1200,,2000,0,-10000,2000,投,パニッシュカウンター時デスバレーボムに変化 | ・ダメージ2040 | ・SAゲージ4000増加
alex,alex_036_2_lplk,デンジャラスアプローチ,2LPLK,command_normals,21,21-23,32,,D,,,2000,,2000,0,-10000,2000,投,15-26F 空中判定 | パニッシュカウンター時スパイラルDDTに変化 | ・ダメージ2300 | ・SAゲージ3000増加
alex,alex_037_6_mp,チョップ,6MP,command_normals,22,22-23,19,,3,-3,,800,,1000,-2500,-4000,500,中,
alex,alex_038_4_mk,オブリークスタンプ,4MK,command_normals,7,7-9,15,,5,1,,600,,1500,-4000,-6000,500,上,背面ヒット時コラプス・ドライバーに派生 | ・ダメージ1400 | ・SAゲージ2000増加
alex,alex_040_mp_hp,パームストライク,MP>HP,command_normals,15,15-17,21,,D,-3,※,1200,即時補正30%,1500,-3000,-5000,1000,上,※ヒット時のみブレイカー・スタンスに派生可能
alex,alex_041_2_lk_2_hk,ツイストドロップ,2LK>2HK,command_normals,15,15-17,30,,D,-15,※,1000,,2500,-3000,-7000,1000,下,※ヒット時のみブレイカー・スタンスに派生可能
alex,alex_042_2_3_6_lp,弱 フラッシュアックス,236LP,specials,13,13-15,21,,3,-4,SA3,800,始動補正20% | コンボ補正20%,2000,-3000,-5000,800,上,
alex,alex_043_2_3_6_mp,中 フラッシュアックス,236MP,specials,17,17-20,23,,D,-6,SA3※,1000,,2000,-6000,-7000,1000,上,※ヒット時のみブレイカー・スタンスに派生可能
alex,alex_044_2_3_6_hp,フラッシュチョップ,236HP,specials,26,26-29,19,,5,2,SA3,1100,,2000,-7000,-12000,1150,上,ヒット時相手を背面やられに
alex,alex_045_2_3_6_p_p,OD フラッシュチョップ,236PP,specials,15,15-18,25,,D,-4,SA2※,1300,,0,-5000,-8000,1100,上,※ヒット時のみブレイカー・スタンスに派生可能
alex,alex_046_6_2_3_lk,弱 エアニースマッシュ,623LK,specials,6,6-13,43,,D,,,1200,,2000,0,-5000,1300,上,1-10F 空中判定の打撃・空弾属性に対して無敵 | 5-32F 空中判定 | 地上の相手に当たらない
alex,alex_047_6_2_3_mk,中 エアニースマッシュ,623MK,specials,8,8-16,42,,D,,,1400,,2000,0,-5000,1300,上,1-16F 空中判定の打撃・空弾属性に対して無敵 | 6-34F 空中判定 | 地上の相手に当たらない
alex,alex_048_6_2_3_hk,強 エアニースマッシュ,623HK,specials,14,14-21,49,,D,-42,,1500,,2000,-1500,-5000,1300,上,1-21F 空中判定の打撃・空弾属性に対して無敵 | 16-42F 空中判定
alex,alex_049_6_2_3_k_k,OD エアニースマッシュ,623KK,specials,10,10-17,53,,D,-46,,1700,,0,-1500,-5000,2000,上,1-17F 空中判定の打撃・空弾属性に対して無敵 | 12-38F 空中判定
alex,alex_050_6_3_2_1_4_lp,弱 パワーボム,63214LP,specials,9,9-11,50,,D,,,2500,即時補正20%,5000,0,-10000,3000,投,パニッシュカウンター時個別ダメージ（2875）
alex,alex_051_6_3_2_1_4_mp,中 パワーボム,63214MP,specials,7,7-9,52,,D,,,2500,即時補正20%,5000,0,-10000,3000,投,■クラシック操作 | パニッシュカウンター時個別ダメージ（2875） | ■モダン操作時 | パニッシュカウンター時個別ダメージ（2300）
alex,alex_052_6_3_2_1_4_hp,強 パワーボム,63214HP,specials,5,5-7,54,,D,,,2500,即時補正20%,5000,0,-10000,3000,投,パニッシュカウンター時個別ダメージ（2875）
alex,alex_053_6_3_2_1_4_p_p,OD パワーボム,63214PP,specials,5,5-7,54,,D,,,2900,即時補正20%,0,0,-10000,3000,投,■クラシック操作 | パニッシュカウンター時個別ダメージ（3335） | ■モダン操作時 | パニッシュカウンター時個別ダメージ（2668）
alex,alex_054_6_3_2_1_4_p,パワードロップ,63214P,specials,5,5-7,54,,D,,,2800,即時補正20%,5000,0,-10000,3000,投,
alex,alex_055_6_3_2_1_4_p_p,OD パワードロップ,63214PP,specials,5,5-7,54,,D,,※,3000,始動補正40% | コンボ補正20% | 即時補正15%,0,0,-10000,3000,投,※オメガウィングバスターに派生可能
alex,alex_056_6,ハイパーボム,6,specials,,,,,D,,,3200,始動補正40% | コンボ補正20% | 即時補正15%,0,0,-11000,3000,投,
alex,alex_057_2_3_6_2_3_6_k,SA1 レイジングスピアー,236236K,super_arts,9,9-13,55,,D,-38,,2000,,0,-2500,-5000,0,上,1-8F 打撃・投げに対して無敵 | カウンター/パニッシュカウンターで数値が変動しない | 最低保障ダメージ30％
alex,alex_058_2_1_4_2_1_4_p,SA2 スレッジクロスハンマー,214214P,super_arts,13,13-16,50,,D,-29,,3000,始動補正50% | コンボ補正20%,0,-5000,-10000,0,上,1-16F 完全無敵 | 最低保障ダメージ40％ | 空中ヒット時は非ロック技に性能が変化する | ※ダメージ2000、壁やられ | カウンター/パニッシュカウンターで数値が変動しない
alex,alex_059_p_p,SA2 オメガウィングバスター,PP,super_arts,,,,,D,,,2800,,0,0,-10000,0,上,最低保障ダメージ40％
alex,alex_060_2_3_6_2_3_6_p,SA3 ファイナルキャプチュード,236236P,super_arts,12,12-16,53,,D,-38,,4000,,0,-7500,-15000,0,上,1-16F 完全無敵 | 最低保障ダメージ50％ | カウンター/パニッシュカウンターで数値が変動しない | ※必殺技キャンセル時のみ適用
alex,alex_061_2_3_6_2_3_6_p,CA ファイナルキャプチュード,236236P,super_arts,12,12-16,53,,D,-38,,4500,,0,-10000,-20000,0,上,1-16F 完全無敵 | 最低保障ダメージ50％ | カウンター/パニッシュカウンターで数値が変動しない | ※必殺技キャンセル時のみ適用
alex,alex_062_5_6_lplk,アームロック,5|6LPLK,throws,5,5-7,23,,D,,,1200,即時補正20%,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン
alex,alex_063_4_lplk,ギロチンハンマー,4LPLK,throws,5,5-7,23,,D,,,1200,即時補正20%,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン
alex,alex_064_2_lplk,イリーガルキック,2LPLK,throws,5,5-7,23,,D,,,1300,即時補正20%,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン
alex,alex_065_6_6,前方ステップ,66,system,,,全体 22,22,,,,0,,0,0,0,0,,
alex,alex_066_4_4,後方ステップ,44,system,,,全体 25,25,,,,0,,0,0,0,0,,1-15F 投げ無敵
alex,alex_067_hphk,ドライブインパクト（レッグラリアート）,HPHK,system,26,26-27,35,,D,-3,,800,始動補正20%,0,-5000,-15000,0,上,1-27F アーマー判定（2回） | ヒットバックでステージ端に到達すると壁やられが発生 | パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化 | ・地上ヒット膝崩れ | ・空中ヒット吹き飛び時間増加 | ・SAゲージ3000増加
alex,alex_068_6_hphk,[ガード時]ドライブリバーサル（ヘッドバッド）,6HPHK,system,20,20-22,26,,D,-6,,500,,0,0,0,0,上,リカバリアブルダメージ | 1-22F 完全無敵 | ヒット時硬直5F増加
alex,alex_069_6_hphk,[起き上がり時]ドライブリバーサル（ヘッドバッド）,6HPHK,system,18,18-20,26,,D,-6,,500,,0,0,0,0,上,リカバリアブルダメージ | 1-20F 完全無敵 | ヒット時硬直5F増加
alex,alex_071_mpmk,ジャストパリィ（打撃）,MPMK,system,1,,1,,,,,0,始動補正50％,,,,,,相手の攻撃に対応した方向入力を行った状態でパリィを入力し、 | 入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する | （上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向) | 方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する | 硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない） | ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
alex,alex_072_mpmk,ジャストパリィ（飛び道具）,MPMK,system,1,,10,,,,,0,始動補正50％,,,,,,パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する | 暗転演出が入らない | ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
alex,alex_073_6_6,パリィドライブラッシュ,66,system,,,全体 45,45,,,※,0,乗算補正15％,0,0,0,0,,暗転10F | ※動作9F目から攻撃行動にキャンセル可 | 24F目からパリィ以外の行動でキャンセル可
alex,alex_074_6_6,キャンセルドライブラッシュ,66,system,,,全体 46,46,,,※,0,乗算補正15％,0,0,0,0,,暗転9F | ※動作10F目から攻撃行動にキャンセル可 | 25F目からパリィ以外の行動でキャンセル可
