character_slug,move_id,move_name,input,move_group,startup,active,recovery,total,hit_adv,block_adv,cancel,damage,starter_scaling,drive_gain_hit,drive_loss_guard,drive_loss_punish,sa_gain,attribute,notes_official
manon,manon_028_6_3_2_1_4_hp,強 マネージュ・ドレ（メダルLvに応じて動作が変化）,63214HP,specials,5,5-6,54,,D,,,※2000,,5000,0,-10000,※3000,投,■クラシック操作 | ヒット時にメダルLvが1上昇 | ※メダルLvに応じてダメージが上昇 | メダルLv1 2000（2300） | メダルLv2 2300（2645） | メダルLv3 2700（3105） | メダルLv4 3000（3450） | メダルLv5 3700（4255） | （）内はパニッシュカウンター時のダメージ | ■モダン操作時 | ヒット時にメダルLvが1上昇 | ※メダルLvに応じてダメージが上昇 | メダルLv1 1600（2000）/1840（2300） | メダルLv2 1840（2300）/2116（2645） | メダルLv3 2160（2700）/2484（3105） | メダルLv4 2400（3000）/2760（3450） | メダルLv5 2960（3700）/3404（4255） | ※/の後ろがパニッシュカウンター時のダメージ | ※メダルLvに応じてSAゲージ増加量が上昇 | メダルLv1-2 3000 | メダルLv3-4 4000 | メダルLv5 5000
manon,manon_029_6_3_2_1_4_p_p,OD マネージュ・ドレ（メダルLvに応じて動作が変化）,63214PP,specials,8,8-9,51,,D,,,※2000,,0,0,-10000,※3000,投,■クラシック操作 | ヒット時にメダルLvが1上昇 | ※メダルLvに応じてダメージが上昇 | メダルLv1 2000（2300） | メダルLv2 2300（2645） | メダルLv3 2700（3105） | メダルLv4 3000（3450） | メダルLv5 3700（4255） | （）内はパニッシュカウンター時のダメージ | ■モダン操作時 | ヒット時にメダルLvが1上昇 | ※メダルLvに応じてダメージが上昇 | メダルLv1 1600（2000）/1840（2300） | メダルLv2 1840（2300）/2116（2645） | メダルLv3 2160（2700）/2484（3105） | メダルLv4 2400（3000）/2760（3450） | メダルLv5 2960（3700）/3404（4255） | ※/の後ろがパニッシュカウンター時のダメージ | ※メダルLvに応じてSAゲージ増加量が上昇 | メダルLv1-2 3000 | メダルLv3-4 4000 | メダルLv5 5000
manon,manon_036_2_1_4_hk,強 デガジェ,214HK,specials,20,20-22,24,,3,-9,,1000,,3000,-4000,-5000,800,中,9-19F 足元無敵
manon,manon_037_2_1_4_k_k,OD デガジェ,214KK,specials,22,22-24,22,,6,-3,,800,始動補正20%,0,-4000,-5000,800,中,11-24F 足元無敵、投げ無敵 | 9-21F 空中判定
manon,manon_038_2_3_6_lp,弱 ランヴェルセ（メダルLvに応じて動作が変化）,236LP,specials,22,22-23,37,,D,-23,SA3,※1350,,2000,-2000,-8000,※2150,上,■クラシック操作 | 3-21F 飛び道具に対して無敵 | ボタンホールドでフェイントに派生（全体31F） | ヒット時にメダルLvが1上昇 | ※メダルLvに応じてダメージが上昇 | メダルLv1 1350（1360） | メダルLv2 1500（1510） | メダルLv3 1650（1660） | メダルLv4 1800（1810） | メダルLv5 1950（1960） | （）内はパニッシュカウンター時のダメージ | ■モダン操作時 | 3-21F 飛び道具に対して無敵 | ヒット時にメダルLvが1上昇 | ※メダルLvに応じてダメージが上昇 | メダルLv1 1080/1088 | メダルLv2 1200/1208 | メダルLv3 1320/1328 | メダルLv4 1440/1448 | メダルLv5 1560/1568 | ※/の後ろがパニッシュカウンター時のダメージ | ※メダルLvに応じてSAゲージ増加量が上昇 | メダルLv1-2 2150 | メダルLv3-4 3150 | メダルLv5 4150
manon,manon_039_2_3_6_mp,中 ランヴェルセ（メダルLvに応じて動作が変化）,236MP,specials,25,25-26,34,,D,-20,SA3,※1400,,2000,-2000,-8000,※2150,上,3-24F 飛び道具に対して無敵 | ボタンホールドでフェイントに派生（全体32F） | ヒット時にメダルLvが1上昇 | ※メダルLvに応じてダメージが上昇 | メダルLv1 1400（1420） | メダルLv2 1550（1570） | メダルLv3 1700（1720） | メダルLv4 1850（1870） | メダルLv5 2000（2020） | （）内はパニッシュカウンター時のダメージ | ※メダルLvに応じてSAゲージ増加量が上昇 | メダルLv1-2 2150 | メダルLv3-4 3150 | メダルLv5 4150
manon,manon_040_2_3_6_hp,強 ランヴェルセ（メダルLvに応じて動作が変化）,236HP,specials,29,29-30,30,,D,-16,SA3,※1500,,2000,-2000,-8000,※2150,上,3-28F 飛び道具に対して無敵 | ボタンホールドでフェイントに派生（全体33F） | ヒット時にメダルLvが1上昇 | ※メダルLvに応じてダメージが上昇 | メダルLv1 1500（1540） | メダルLv2 1650（1690） | メダルLv3 1800（1840） | メダルLv4 1950（1990） | メダルLv5 2100（2140） | （）内はパニッシュカウンター時のダメージ | ※メダルLvに応じてSAゲージ増加量が上昇 | メダルLv1-2 2150 | メダルLv3-4 3150 | メダルLv5 4150
manon,manon_041_2_3_6_p_p,OD ランヴェルセ（メダルLvに応じて動作が変化）,236PP,specials,25,25-26,34,,D,-20,,※1500,,0,-2000,-8000,※2150,上,■クラシック操作 | 3-26F 膝から上打撃に対して無敵 | 3-26F 飛び道具に対して無敵 | ボタンホールドでフェイントに派生（全体32F） | ヒット時にメダルLvが1上昇 | ※メダルLvに応じてダメージが上昇 | メダルLv1 1500（1540） | メダルLv2 1650（1690） | メダルLv3 1800（1840） | メダルLv4 1950（1990） | メダルLv5 2100（2140） | （）内はパニッシュカウンター時のダメージ | ■モダン操作時 | 3-26F 膝から上打撃に対して無敵 | 3-26F 飛び道具に対して無敵 | ボタンホールドでフェイントに派生（全体32F） | ※メダルLvに応じてダメージが上昇 | メダルLv1 1200/1232 | メダルLv2 1320/1352 | メダルLv3 1440/1472 | メダルLv4 1560/1592 | メダルLv5 1680/1712 | ※/の後ろがパニッシュカウンター時のダメージ | ※メダルLvに応じてSAゲージ増加量が上昇 | メダルLv1-2 2150 | メダルLv3-4 3150 | メダルLv5 4150
manon,manon_042_k,グラン・フェッテ,K,specials,11,11-16,22,,D,-5,SA3,800,即時補正10%,2500,-5000,-10000,1150,上,
manon,manon_043_k,OD グラン・フェッテ,K,specials,10,10-15,22,,D,-12,SA2,800,即時補正10%,0,-4000,-5000,1150,上,
manon,manon_044_2_3_6_2_3_6_k,SA1 アラベスク,236236K,super_arts,10,10-13,65,,D,-49,,2000,,0,-2500,0,0,下,1-13F 打撃・投げに対して無敵 | 最低保障ダメージ30％ | カウンター/パニッシュカウンターで数値が変動しない
manon,manon_046_2_3_6_2_3_6_p,SA3 パ・ド・ドゥ,236236P,super_arts,7,7-8,72,,D,,,4000,※即時補正5％,0,0,0,0,投,1-8F 完全無敵 | 最低保障ダメージ50％ | カウンター/パニッシュカウンターで数値が変動しない | ※立ち強P、ロン・ポワンからキャンセル時のみ15％ | ※メダルLvに応じてダメージが上昇 | メダルLv1 4000 | メダルLv2 4100 | メダルLv3 4200 | メダルLv4 4400 | メダルLv5 4600
manon,manon_047_2_3_6_2_3_6_p,CA パ・ド・ドゥ,236236P,super_arts,7,7-8,72,,D,,,4500,※即時補正5％,0,0,0,0,投,1-8F 完全無敵 | 最低保障ダメージ50％ | カウンター/パニッシュカウンターで数値が変動しない | ※立ち強P、ロン・ポワンからキャンセル時のみ15％ | ※メダルLvに応じてダメージが上昇 | メダルLv1 4500 | メダルLv2 4600 | メダルLv3 4700 | メダルLv4 4900 | メダルLv5 5100
manon,manon_048_5_6_lplk,オーウチガリ,5|6LPLK,throws,5,5-7,23,,D,,,1200,即時補正20％,2000,0,-10000,2000,,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン
manon,manon_049_4_lplk,ウチマタ,4LPLK,throws,5,5-7,23,,D,,,1200,即時補正20％,2000,0,-10000,2000,,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン
manon,manon_050_6_6,前方ステップ,66,system,,,全体 21,21,,,,0,,0,0,0,0,,
manon,manon_051_4_4,後方ステップ,44,system,,,全体 25,25,,,,0,,0,0,0,0,,1-15F 投げ無敵
manon,manon_052_hphk,ドライブインパクト（グリッサード）,HPHK,system,26,26-27,35,,D,-3,,800,始動補正20%,800,-5000,-15000,0,上,1-27F アーマー判定（2回） | パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化 | ・地上ヒット膝崩れ | ・空中ヒット吹き飛びダウン | ・SAゲージ3000増加
manon,manon_053_6_hphk,[ガード時]ドライブリバーサル（エカルテ）,6HPHK,system,20,20-22,26,,D,-6,,0,,500,0,0,0,上,リカバリアブルダメージ | 1-22F 完全無敵 | ヒット時硬直5F増加
manon,manon_054_6_hphk,[起き上がり時]ドライブリバーサル（エカルテ）,6HPHK,system,18,18-20,26,,D,-6,,500,,0,0,0,0,上,リカバリアブルダメージ | 1-20F 完全無敵 | ヒット時硬直5F増加
manon,manon_056_mpmk,ジャストパリィ（打撃）,MPMK,system,1,,1,,,,,0,始動補正50％,,,,,,相手の攻撃に対応した方向入力を行った状態でパリィを入力し、 | 入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する | （上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向) | 方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する | 硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない） | ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
manon,manon_057_mpmk,ジャストパリィ（飛び道具）,MPMK,system,1,,10,,,,,0,始動補正50％,,,,,,パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する | 暗転演出が入らない | ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
manon,manon_058_6_6,パリィドライブラッシュ,66,system,,,全体 45,45,,,※,0,乗算補正15％,0,0,0,0,,暗転10F | ※動作9F目から攻撃行動にキャンセル可 | 24F目からパリィ以外の行動でキャンセル可
manon,manon_059_6_6_5_6_mpmk,キャンセルドライブラッシュ,66|5|6MPMK,system,,,全体 46,46,,,※,0,乗算補正15％,0,0,0,0,,暗転9F | ※動作10F目から攻撃行動にキャンセル可 | 25F目からパリィ以外の行動でキャンセル可
