character_slug,move_id,move_name,input,move_group,startup,active,recovery,total,hit_adv,block_adv,cancel,damage,starter_scaling,drive_gain_hit,drive_loss_guard,drive_loss_punish,sa_gain,attribute,notes_official
rashid,rashid_028_mp_hk,ライジング・キック,MP>HK,command_normals,13,13-16,36,,D,-20,C,400,コンボ補正20%,2000,-1000,-10000,600,上,
rashid,rashid_029_6_k_k,サイド・フリップ,6KK,command_normals,,,全体 32,32,,,,0,,0,0,0,0,,18-24F フロント・フリップへ派生可 | 2F-20F 気流干渉可
rashid,rashid_030_4_5_6_k_k,フロント・フリップ,4|5|6KK,command_normals,,,着地後8,,,,,0,,0,0,0,0,,11-43F 空中判定 | 22-40F 空中での通常技、特殊技及び必殺技へ派生可 | 1F-36F 気流干渉可
rashid,rashid_039_2_1_4_lk,弱 イーグル・スパイク,214LK,specials,15,15-27,31,,D,-36,※SA3,1100,,2000,-4000,-6000,1000,上,4-15F 気流干渉により性能変化 | 9-38F 空中判定 | ※ヒット時のみSA3でキャンセル可能
rashid,rashid_040_2_1_4_lk,【気流強化】 弱 イーグル・スパイク,214LK,specials,14,14-26,33,,D,-24,※SA3,1300,,2000,-5000,-6000,1000,上,9-38F 空中判定 | ※ヒット時のみSA3でキャンセル可能
rashid,rashid_041_2_1_4_mk,中 イーグル・スパイク,214MK,specials,21,21-33,26,,D,-36,,1300,,2000,-6000,-8000,1100,上,6-28F 気流干渉により性能変化 | 12-38F 空中判定
rashid,rashid_042_2_1_4_mk,【気流強化】 中 イーグル・スパイク,214MK,specials,17,17-31,50,,D,-15,,1500,,2000,-8000,-8000,1200,上,17-45F 空中判定
rashid,rashid_043_2_1_4_hk,強 イーグル・スパイク,214HK,specials,26,26-38,27,,D,-36,,1500,,2000,-8000,-10000,1200,上,6-31F 気流干渉により性能変化 | 15-44F 空中判定
rashid,rashid_044_2_1_4_hk,【気流強化】 強 イーグル・スパイク,214HK,specials,17,17-31,50,,D,-15,,1500,,2000,-8000,-8000,1200,上,8-45F 空中判定
rashid,rashid_045_2_1_4_k_k,OD イーグル・スパイク,214KK,specials,21,21-33,26,,D,-36,,1000,コンボ補正20%,0,-8000,-8000,1000,上,6-30F 気流干渉により性能変化 | 12-40F 空中判定
rashid,rashid_046_2_1_4_k_k,【気流強化】 OD イーグル・スパイク,214KK,specials,18,18-31,22,,D,-24,,1300,,0,-8000,-8000,500,上,12-40F 空中判定 | 7-40F 飛び道具に対して無敵
rashid,rashid_047_2_3_6_lk,弱 ワールウインド・ショット,236LK,specials,17,,全体 52,52,-1,-9,SA3,600,,1000,-2500,-3000,600,上 ・ 弾,29-48Fでボタンを放すとホールド版へ派生 | 48F以降はホールドMAXへ派生
rashid,rashid_048_2_3_6_lk,弱 ワールウインド・ショット (ホールド),236LK,specials,34,,,,5,0,SA3,900,,1000,-2500,-3000,600,上 ・ 弾,
rashid,rashid_049_2_3_6_lk,弱 ワールウインド・ショット (ホールドMAX),236LK,specials,53,,,,16,8,SA3,1000,,1000,-2500,-3000,600,上 ・ 弾,動作後、60F間気流が発生
rashid,rashid_050_2_3_6_mk,中 ワールウインド・ショット,236MK,specials,17,,全体 52,52,-1,-9,SA3,600,,1000,-2500,-3000,600,上 ・ 弾,29-48Fでボタンを放すとホールド版へ派生 | 48F以降はホールドMAXへ派生
rashid,rashid_051_2_3_6_mk,中 ワールウインド・ショット (ホールド),236MK,specials,34,,,,5,0,SA3,900,,1000,-2500,-3000,600,上 ・ 弾,
rashid,rashid_052_2_3_6_mk,中 ワールウインド・ショット (ホールドMAX),236MK,specials,53,,,,16,8,SA3,1000,,1000,-2500,-3000,600,上 ・ 弾,動作後、60F間気流が発生
rashid,rashid_053_2_3_6_hk,強 ワールウインド・ショット,236HK,specials,17,,全体 52,52,-1,-9,SA3,600,,1000,-2500,-3000,600,上 ・ 弾,29-48Fでボタンを放すとホールド版へ派生 | 48F以降はホールドMAXへ派生
rashid,rashid_054_2_3_6_hk,強 ワールウインド・ショット (ホールド),236HK,specials,34,,,,5,0,SA3,900,,1000,-2500,-3000,600,上 ・ 弾,
rashid,rashid_055_2_3_6_hk,強 ワールウインド・ショット (ホールドMAX),236HK,specials,53,,,,16,8,SA3,1000,,1000,-2500,-3000,600,上 ・ 弾,動作後、60F間気流が発生
rashid,rashid_056_2_3_6_k_k,OD ワールウインド・ショット,236KK,specials,17,,全体 52,52,D,-2,SA2,700,始動補正25% | コンボ補正25%,0,-2500,-3000,600,上 ・ 弾,32Fまでボタンホールドでホールド版へ派生
rashid,rashid_057_2_3_6_k_k,OD ワールウインド・ショット (ホールド版),236KK,specials,38,,,,D,10,SA2,1200,始動補正20% | コンボ補正20%,0,-2500,-3000,600,上 ・ 弾,54F目 専用技へ派生可 | 動作後、70F間気流が発生
rashid,rashid_058_2_1_4_lp,弱 アラビアン・サイクロン,214LP,specials,15,15-17,全体 47,47,2,-6,SA3,800,,2000,-4000,-8000,600,上,21-22F 専用技へ派生可 | 飛び道具相殺判定あり（1回）
rashid,rashid_059_2_1_4_mp,中 アラビアン・サイクロン,214MP,specials,20,20-22,全体 50,50,4,-4,SA3,900,,2000,-5000,-8000,600,上,26-27F 専用技へ派生可 | 飛び道具相殺判定あり（1回）
rashid,rashid_060_2_1_4_hp,強 アラビアン・サイクロン,214HP,specials,27,27-29,全体 69,69,D,-2,SA3,1000,,2000,-6000,-8000,600,上,33-34F 専用技へ派生可 | 飛び道具相殺判定あり（1回）
rashid,rashid_061_2_1_4_p_p,OD アラビアン・サイクロン,214PP,specials,20,20-22,全体 53,53,D,-10,SA2,800,始動補正20% | コンボ補正20%,0,-6000,-6500,600,上,26-27F 専用技へ派生可 | ガード時硬直3F増加 | 動作後、60F間気流が発生 | 飛び道具相殺判定あり（1回）
rashid,rashid_062_4_k,ウイング・ストローク,4K,specials,,,着地後6,,,,,0,,0,0,0,0,,22-61F 空中判定 | 32-51F 空中での通常技へ派生可 | 23F-47F 気流干渉可
rashid,rashid_063_6_k,アサルト・ロール,6K,specials,,,全体 33,33,,,,0,,0,0,0,0,,17-20F 専用技へ派生可 | 8F-25F 気流干渉可
rashid,rashid_064_k,アサルト・ネイル,K,specials,17,17-19,26,,D,-9,SA3,600,始動補正20%,2000,-5000,-5000,300,上,
rashid,rashid_065_2_1_4_lk,弱 アラビアン・スカイハイ,214LK,specials,13,13-21,着地後3,,D,,,600,,2000,-4000,-9000,500,上,1F-13F 気流干渉可 | 51F-着地まで 空中での通常技、特殊技及び必殺技へ派生可 | 14-21F コンボ中以外にもヒットする
rashid,rashid_066_2_1_4_mk,中 アラビアン・スカイハイ,214MK,specials,18,18-26,着地後3,,D,,,700,,2000,-5000,-9000,500,上,1F-18F 気流干渉可 | 59F-着地まで 空中での通常技、特殊技及び必殺技へ派生可 | 19-26F コンボ中以外にもヒットする
rashid,rashid_067_2_1_4_hk,強 アラビアン・スカイハイ,214HK,specials,21,21-29,着地後3,,D,,,800,,2000,-6000,-9000,500,上,1F-21F 気流干渉可 | 65F-着地まで 空中での通常技、特殊技及び必殺技へ派生可 | 22-29F コンボ中以外にもヒットする
rashid,rashid_068_2_1_4_k_k,OD アラビアン・スカイハイ,214KK,specials,13,13-21,着地後3,,D,,,1500,,0,-7000,-9000,1000,上,1F-13F 気流干渉可 | ガード、空振り時のみ 47F-着地まで 空中での通常技、特殊技及び必殺技へ派生可 | 14-21F コンボ中以外にもヒットする
rashid,rashid_069_2_3_6_2_3_6_k,SA1 スーパー・ラシード・キック,236236K,super_arts,9,9-15,76,,D,-53,,2100,,0,-2500,-5000,0,上,1-16F 打撃・投げに対して無敵 | 攻撃持続3-7Fのヒット時、攻撃判定全ての空中ヒット時は非ロックに性能が変化する/ダメージ1800 | 10-36F 空中判定 | 最低保障ダメージ30％ | カウンター/パニッシュカウンターで数値が変動しない
rashid,rashid_070_2_1_4_2_1_4_k,SA2 イウサール,214214K,super_arts,11,,全体 33,33,D,33,,1000,コンボ補正20%,0,-5000,-10000,0,上 ・ 弾,攻撃持続中全て、持続終了後100F間は気流の干渉判定が発生 | 攻撃持続中、アラビアン・サイクロン初段部分を干渉させるとイウサールを加速させる | 最低保障ダメージ40％ | カウンター/パニッシュカウンターで数値が変動しない
rashid,rashid_071_2_3_6_2_3_6_p,SA3 アルタイル,236236P,super_arts,11,11-28,82,,D,-75,,4000,※即時補正10%,0,-7500,-15000,0,上,1-16F 完全無敵 | 最低保障ダメージ50％ | カウンター/パニッシュカウンターで数値が変動しない | ※必殺技キャンセル時のみ適用
rashid,rashid_072_2_3_6_2_3_6_p,CA アルタイル,236236P,super_arts,11,11-28,82,,D,-75,,4500,※即時補正10%,0,-10000,-20000,0,上,1-16F 完全無敵 | 最低保障ダメージ50％ | カウンター/パニッシュカウンターで数値が変動しない | ※必殺技キャンセル時のみ適用
rashid,rashid_073_5_6_lplk,ライディング・グライド,5|6LPLK,throws,5,5-7,23,,D,,,1200,即時補正20%,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン
rashid,rashid_074_4_lplk,サンセット・ドロップ,4LPLK,throws,5,5-7,23,,D,,,1200,即時補正20%,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン
rashid,rashid_075_lplk,デザート・スライダー,LPLK,throws,5,5-7,着地3,,D,,,1200,,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン
rashid,rashid_076_6_6,前方ステップ,66,system,,,全体 18,18,,,,0,,0,0,0,0,,13F ランへ移行可 | 1-15F 気流干渉可
rashid,rashid_077_4_4,後方ステップ,44,system,,,全体 25,25,,,,0,,0,0,0,0,,1-15F 投げ無敵
rashid,rashid_078_hphk,ドライブインパクト （イーグル・エッジ）,HPHK,system,26,26-27,35,,D,-3,,800,始動補正20%,0,-5000,-15000,0,上,1-27F アーマー判定（2回） | ヒットバックでステージ端に到達すると壁やられが発生 | パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化 | ・地上ヒット膝崩れ | ・空中ヒット吹き飛び時間増加 | ・SAゲージ3000増加
rashid,rashid_079_6_hphk,[ガード時]ドライブリバーサル （イーグル・スラッシュ）,6HPHK,system,20,20-22,26,,D,-6,,500,,0,0,0,0,上,リカバリアブルダメージ | 1-22F完全無敵 | ヒット時硬直が5F増加
rashid,rashid_080_6_hphk,[起き上がり時]ドライブリバーサル （イーグル・スラッシュ）,6HPHK,system,18,18-20,26,,D,-6,,500,,0,0,0,0,上,リカバリアブルダメージ | 1-20F 完全無敵 | ヒット時硬直5F増加
rashid,rashid_082_mpmk,ジャストパリィ（打撃）,MPMK,system,1,,1,,,,,0,始動補正50％,,,,,,相手の攻撃に対応した方向入力を行った状態でパリィを入力し、 | 入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する | （上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向) | 方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する | 硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない） | ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
rashid,rashid_083_mpmk,ジャストパリィ（飛び道具）,MPMK,system,1,,10,,,,,0,始動補正50％,,,,,,パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する 暗転演出が入らない ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
rashid,rashid_084_6_6,パリィドライブラッシュ,66,system,,,全体 45,45,,,※,0,乗算補正15％,0,0,0,0,,暗転10F | ※動作9F目から攻撃行動にキャンセル可 | 24F目からパリィ以外の行動でキャンセル可
rashid,rashid_085_6_6_5_6_mpmk,キャンセルドライブラッシュ,66|5|6MPMK,system,,,全体 46,46,,,※,0,乗算補正15％,0,0,0,0,,暗転9F | ※動作10F目から攻撃行動にキャンセル可 | 25F目からパリィ以外の行動でキャンセル可
