official_row_order,official_category,official_move_name,official_input_display,official_input_signature,official_input_family,startup,active,recovery,damage,on_hit,on_block,cancel,match_status,match_method,candidate_count,supercombo_move_id,supercombo_move_type,supercombo_input,supercombo_name,supercombo_startup,supercombo_active,supercombo_recovery,supercombo_hit_advantage,supercombo_block_advantage,supercombo_cancel,supercombo_damage,field_comparisons_json
11,通常技,しゃがみ中P（アンダーミドル）,key-d key-plus icon_punch_m 中,2MP,2MP,8,8-10,16,700,3,-2,C,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,marisa_2mp,ground_normal,2MP,Crouching Medium Punch,8,3,16,+3,-2,Sp SA,700,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""8-10"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""700"", ""official_raw"": ""700"", ""supercombo"": ""700"", ""supercombo_raw"": ""700""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""16"", ""official_raw"": ""16"", ""supercombo"": ""16"", ""supercombo_raw"": ""16""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}}"
12,通常技,しゃがみ中K（レッグバッシュ）,key-d key-plus icon_kick_m 中,2MK,2MK,9,9-11,18,600,5,-2,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,1,marisa_2mk,ground_normal,2MK,Crouching Medium Kick,9,3,17(18),+5,-2,-,600,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""9-11"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""600"", ""official_raw"": ""600"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": false, ""official"": ""18"", ""official_raw"": ""18"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""17"", ""supercombo_raw"": ""17(18)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""9"", ""official_raw"": ""9"", ""supercombo"": ""9"", ""supercombo_raw"": ""9""}}"
13,通常技,しゃがみ強P（ハーフハート）,key-d key-plus icon_punch_h 強,2HP,2HP,9,9-13,23,900,D,-6,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,marisa_2hp,ground_normal,2HP,Crouching Heavy Punch,9,5,23,KD +35,-6,-,900,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""9-13"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""23"", ""official_raw"": ""23"", ""supercombo"": ""23"", ""supercombo_raw"": ""23""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""9"", ""official_raw"": ""9"", ""supercombo"": ""9"", ""supercombo_raw"": ""9""}}"
14,通常技,しゃがみ強P（ハーフハート）（ホールド）,key-d key-plus icon_punch_h 強ホールド,2HP,2HP,21,21-26,21,1000,D,-3,SA,matched,exact_input+family_input+same_family+category_move_type,1,marisa_2hp,ground_normal,2HP,Crouching Heavy Punch,9,5,23,KD +35,-6,-,900,"{""active_duration"": {""comparable"": true, ""match"": false, ""official"": ""6"", ""official_raw"": ""21-26"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""1000"", ""official_raw"": ""1000"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""21"", ""official_raw"": ""21"", ""supercombo"": ""23"", ""supercombo_raw"": ""23""}, ""startup"": {""comparable"": true, ""match"": false, ""official"": ""21"", ""official_raw"": ""21"", ""supercombo"": ""9"", ""supercombo_raw"": ""9""}}"
15,通常技,しゃがみ強K（ガイアバッシュ）,key-d key-plus icon_kick_h 強,2HK,2HK,11,11-13,26,1000,D,-11,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,marisa_2hk,ground_normal,2HK,Gaia Bash,11,3,26,KD +29,-11,-,1000,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""11-13"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1000"", ""official_raw"": ""1000"", ""supercombo"": ""1000"", ""supercombo_raw"": ""1000""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""26"", ""official_raw"": ""26"", ""supercombo"": ""26"", ""supercombo_raw"": ""26""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""11"", ""official_raw"": ""11"", ""supercombo"": ""11"", ""supercombo_raw"": ""11""}}"
16,通常技,しゃがみ強K（ガイアバッシュ）（ホールド）,key-d key-plus icon_kick_h 強ホールド,2HK,2HK,20,20-22,23,1200,D,-3,,matched,exact_input+family_input+same_family+category_move_type+active_duration_match,1,marisa_2hk,ground_normal,2HK,Gaia Bash,11,3,26,KD +29,-11,-,1000,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""20-22"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""1200"", ""official_raw"": ""1200"", ""supercombo"": ""1000"", ""supercombo_raw"": ""1000""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""23"", ""official_raw"": ""23"", ""supercombo"": ""26"", ""supercombo_raw"": ""26""}, ""startup"": {""comparable"": true, ""match"": false, ""official"": ""20"", ""official_raw"": ""20"", ""supercombo"": ""11"", ""supercombo_raw"": ""11""}}"
17,通常技,ジャンプ弱P（ノックフィスト）,（ジャンプ中に） icon_punch_l 弱,j.LP,j.LP,4,4-10,着地後3,300,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,marisa_jlp,air_normal,j.LP,Jumping Light Punch,4,7,3 land,+9(+11),+6(+8),-,300,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""4-10"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""300"", ""official_raw"": ""300"", ""supercombo"": ""300"", ""supercombo_raw"": ""300""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""4"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}}"
18,通常技,ジャンプ弱K（シグナスフォール）,（ジャンプ中に） icon_kick_l 弱,j.LK,j.LK,5,5-14,着地後3,300,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,marisa_jlk,air_normal,j.LK,Jumping Light Kick,5,10,3 land,+4(+11),+1(+8),-,300,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""5-14"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""300"", ""official_raw"": ""300"", ""supercombo"": ""300"", ""supercombo_raw"": ""300""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""5"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}}"
19,通常技,ジャンプ中P（ヴォラーレフィスト）,（ジャンプ中に） icon_punch_m 中,j.MP,j.MP,7,7-10,着地後3,700,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,marisa_jmp,air_normal,j.MP,Jumping Medium Punch,7,4,3 land,+8(+11),+4(+7),TC,700,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""7-10"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""700"", ""official_raw"": ""700"", ""supercombo"": ""700"", ""supercombo_raw"": ""700""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""7"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}}"
20,通常技,ジャンプ中K（ラブリュスフォール）,（ジャンプ中に） icon_kick_m 中,j.MK,j.MK,8,8-15,着地後3,500,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,marisa_jmk,air_normal,j.MK,Jumping Medium Kick,8,8,3 land,+9(+14),+6(+11),-,500,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8-15"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""500"", ""official_raw"": ""500"", ""supercombo"": ""500"", ""supercombo_raw"": ""500""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}}"
21,通常技,ジャンプ強P（アイテルフィスト）,（ジャンプ中に） icon_punch_h 強,j.HP,j.HP,10,10-16,着地後3,800,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,marisa_jhp,air_normal,j.HP,Jumping Heavy Punch,10,7,3 land,+9(+15),+5(+11),-,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""10-16"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""10"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}}"
22,通常技,ジャンプ強P（アイテルフィスト）（ホールド）,（ジャンプ中に） icon_punch_h 強ホールド,j.HP,j.HP,28,28-33,着地後3,1500,D,,,matched,exact_input+family_input+same_family+category_move_type+recovery_match,1,marisa_jhp,air_normal,j.HP,Jumping Heavy Punch,10,7,3 land,+9(+15),+5(+11),-,800,"{""active_duration"": {""comparable"": true, ""match"": false, ""official"": ""6"", ""official_raw"": ""28-33"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""1500"", ""official_raw"": ""1500"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": false, ""official"": ""28"", ""official_raw"": ""28"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}}"
23,通常技,ジャンプ強K（ウラノスフォール）,（ジャンプ中に） icon_kick_h 強,j.HK,j.HK,10,10-16,着地後3,800,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,marisa_jhk,air_normal,j.HK,Jumping Heavy Kick,10,7,3 land,+10(+15),+6(+11),-,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""10-16"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""10"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}}"
24,通常技,ジャンプ強K（ウラノスフォール）（ホールド）,（ジャンプ中に） icon_kick_h 強ホールド,j.HK,j.HK,29,29-34,着地後3,1500,D,,,matched,exact_input+family_input+same_family+category_move_type+recovery_match,1,marisa_jhk,air_normal,j.HK,Jumping Heavy Kick,10,7,3 land,+10(+15),+6(+11),-,800,"{""active_duration"": {""comparable"": true, ""match"": false, ""official"": ""6"", ""official_raw"": ""29-34"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""1500"", ""official_raw"": ""1500"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": false, ""official"": ""29"", ""official_raw"": ""29"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}}"
25,特殊技,ライトワンツー,icon_punch_l 弱 arrow_3 icon_punch_l 弱,5LP~LP,5LP~LP,14,14-16,22,600,-3,-6,C,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,marisa_5lp_lp,ground_normal,5LP~LP,Light Two Hitter,14,3,22,-3,-6,Sp SA,600,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""14-16"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""600"", ""official_raw"": ""600"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""22"", ""official_raw"": ""22"", ""supercombo"": ""22"", ""supercombo_raw"": ""22""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""14"", ""official_raw"": ""14"", ""supercombo"": ""14"", ""supercombo_raw"": ""14""}}"
26,特殊技,ミドルワンツー,icon_punch_m 中 arrow_3 icon_punch_m 中,5MP~MP,5MP~MP,14,14-15,23,600,-3,-8,C,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,marisa_5mp_mp,ground_normal,5MP~MP,Medium Two Hitter,14,2,23,-3,-8,Sp SA,600,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""2"", ""official_raw"": ""14-15"", ""supercombo"": ""2"", ""supercombo_raw"": ""2""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""600"", ""official_raw"": ""600"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""23"", ""official_raw"": ""23"", ""supercombo"": ""23"", ""supercombo_raw"": ""23""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""14"", ""official_raw"": ""14"", ""supercombo"": ""14"", ""supercombo_raw"": ""14""}}"
27,特殊技,ヘビィーワンツー,icon_punch_h 強 arrow_3 icon_punch_h 強,5HP~HP,5HP~HP,24,24-26,19,1000,D,2,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match,1,marisa_5hp_hp,ground_normal,5HP~HP,Heavy Two Hitter,24,3,19,KD +42,+2,-,1000 (900),"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""24-26"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": false, ""official"": ""1000"", ""official_raw"": ""1000"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""1000"", ""supercombo_raw"": ""1000 (900)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""19"", ""official_raw"": ""19"", ""supercombo"": ""19"", ""supercombo_raw"": ""19""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""24"", ""official_raw"": ""24"", ""supercombo"": ""24"", ""supercombo_raw"": ""24""}}"
28,特殊技,ヴォラーレコンボ,（ジャンプ中に） icon_punch_m 中 arrow_3 icon_punch_m 中,j.MP~MP,j.MP~MP,10,10-12,着地後3,800,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,marisa_jmp_mp,air_normal,j.MP~MP,Volare Combo,10,3,3 land,-,-,-,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""10-12"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""10"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}}"
29,特殊技,カエルムアーク,（垂直ジャンプ中に） key-d key-plus icon_punch_h 強,j.2HP,j.2HP,9,9-17,着地後3,800,,,,unmatched,,0,,,,,,,,,,,,{}
