row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
11,Normals and Target Combos,ground_normal,marisa_2hp,2HP,Crouching Heavy Punch,900,9,5,23,36,KD +35,-6,LH,-,,,,KD +54,-26,,,KD +35 (Free Juggle),-2,,22,13,5000,[8000],2500,1000 (700),500 (250),10-13 Air (Head),,,1.103,,1,1,1,,,,SF6_Marisa_2hp.png,"SF6_Marisa_2hp_hitbox_preview.png, SF6_Marisa_2hp_hitbox_1.png, SF6_Marisa_2hp_hitbox_2.png, SF6_Marisa_2hp_hitbox_3.png","Can hold button 17f for improved properties; slow but solid anti-air; cannot hit cross-up; only first 2 active frames hit grounded opponents; active frames 3-5 only hit airborne opponents; puts opponent into limited juggle state on hit (higher launch vs. airborne, and much higher on Punish Counter)"
12,Normals and Target Combos,ground_normal,marisa_2hp_hold,2[HP],Crouching Heavy Punch (Hold),1000,21(4),6,21,47,KD +52,-3,LH,SA,20,,,KD +61,-25,,,KD +52 (Free Juggle),+1,,24,17(15),8000,[12000],3000,1000 (700),500 (250),20-31 Air (Head),,,1.103,,1,1,1,,,,SF6_Marisa_2hp_hold.png,"SF6_Marisa_2hp_hold_hitbox_preview.png, SF6_Marisa_2hp_hold_hitbox_1.png, SF6_Marisa_2hp_hold_hitbox_2.png, SF6_Marisa_2hp_hold_hitbox_3.png","Launches opponent into limited juggle state on hit, and much higher launch on Punish Counter; useful for continuing juggles; cannot hit cross-up and too slow to realistically anti-air; only first 2 active frames hit grounded opponents; active frames 3-6 only hit airborne opponents; releasing the button on frames 5-16 results in uncharged version with 4f startup; only Super cancelable on the first 2 active frames; can always combo into a fully charged SA1 for incredible 1-bar damage; hitstop is 2 frames longer on hit than on block for easier cancel hitconfirms"
13,Normals and Target Combos,ground_normal,marisa_2lk,2LK,Crouching Light Kick,300,5,3,12,19,+2,-3,L,Chn,,,20% Starter,+6,-13,,,+6,+1,17,12,9,500,[2000],250,300 (210),150 (75),,,,1.34,"Terrible punish, but the only 5-frame option when outside of 2LP range",1,1,0,,,,SF6_Marisa_2lk.png,SF6_Marisa_2lk_hitbox.png,Chains into 2LP/2LK
14,Normals and Target Combos,ground_normal,marisa_2mk,2MK,Crouching Medium Kick,600,9,3,17(18),29,+5,-2,L,-,,,20% Starter,+9,-19,,,+9,+2,25,19,11,4000,[6000],2000,600 (420),300 (150),,,,1.623,,1,1,0,,,,SF6_Marisa_2mk.png,SF6_Marisa_2mk_hitbox.png,"1f extra recovery on whiff/block; solid low poke with good range and hitbox priority; strong Drive Rush starter that links into 4HP or 5MP~MP at close range, 2MP at mid range, or 6MP from farther out; topmost hurtboxes on frames 9-16 are projectile invincible (avoids Sagat's MP/HP Tiger Shot but becomes vulnerable on frame 17~)"
15,Normals and Target Combos,ground_normal,marisa_2hk,2HK,Gaia Bash,1000,11,3,26,39,KD +29,-11,L,-,,,,HKD +44,-27,,,KD +29,-7,,18,13,3000,[10000],2500,1000 (700),500 (250),,,,1.856,,1,1,5,,,,SF6_Marisa_2hk.png,SF6_Marisa_2hk_hitbox.png,Can hold button 20f for improved properties; has juggle potential; topmost hurtboxes on frames 1-7 are projectile invincible (avoids Sagat's MP/HP Tiger Shot)
16,Normals and Target Combos,ground_normal,marisa_2hk_hold,2[HK],Gaia Bash (Hold),1200,20(4),3,20(23),42(45),KD +35,-3,L,-,,,,HKD +50,-24,,,KD +35,+1,,20,15,8000,[12000],3000,1000 (700),500 (250),,,,1.956,,1,1,5,,,,SF6_Marisa_2hk_hold.png,SF6_Marisa_2hk_hold_hitbox.png,3f extra recovery on whiff; has juggle potential and keeps the opponent in a limited juggle state (e.g. corner OTG bounce > 2[HK] > SA2); releasing the button on frames 7-15 results in uncharged version with 4f startup; topmost hurtboxes on frames 1-7 are projectile invincible (avoids Sagat's MP/HP Tiger Shot but becomes vulnerable on frame 8~)
17,Normals and Target Combos,air_normal,marisa_jlp,j.LP,Jumping Light Punch,300,4,7,3 land,-,+9(+11),+6(+8),H,-,,,,+13(+15),-4(-2),,,,,15,12,9,1500,[2000],500,300 (210),150 (75),,,,1.24,,1,1,1,,,,SF6_Marisa_jlp.png,SF6_Marisa_jlp_hitbox.png,Quick air-to-air
18,Normals and Target Combos,air_normal,marisa_jmp,j.MP,Jumping Medium Punch,700,7,4,3 land,-,+8(+11),+4(+7),H,TC,,,,+12(+15),-5(-2),,,,,15,11,11,3000,[4000],1000,500 (350),250 (125),,,,1.26,,1,10,4,,,,SF6_Marisa_jmp.png,SF6_Marisa_jmp_hitbox.png,Puts airborne opponents into limited juggle state; lower body projectile invuln 7-21f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
19,Normals and Target Combos,air_normal,marisa_jhp,j.HP,Jumping Heavy Punch,800,10,7,3 land,-,+9(+15),+5(+11),H,-,,,,+13(+19),-8(-2),,,,,19,15,13,4000,[5000],2000,1000 (700),500 (250),,,,1.14,,1,1,1,,,,SF6_Marisa_jhp.png,"SF6_Marisa_jhp_hitbox_preview.png, SF6_Marisa_jhp_hitbox_1.png, SF6_Marisa_jhp_hitbox_2.png",Can hold button 20f for improved properties; causes spike knockdown vs. airborne opponents; lower body projectile invuln 9-23f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
20,Normals and Target Combos,air_normal,marisa_jhp_hold,j.[HP],Marisa Style (j.HP),1500,28(5),6,3 land,-,HKD +69(+75),+12(+18),H,-,,,,HKD +69(+75),-8(-2),,,,,,22,15,6000,[15000],2000,1000 (700),500 (250),,,,1.14,,1,1,1,,,,SF6_Marisa_jhp_hold.png,"SF6_Marisa_jhp_hold_hitbox_preview.png, SF6_Marisa_jhp_hold_hitbox_1.png, SF6_Marisa_jhp_hold_hitbox_2.png",Releasing the button on frames 5-19 results in uncharged version with 5f startup; causes spike knockdown; lower body projectile invuln 28-37f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
21,Normals and Target Combos,air_normal,marisa_jlk,j.LK,Jumping Light Kick,300,5,10,3 land,-,+4(+11),+1(+8),H,-,,,,+8(+15),-9(-2),,,,,15,12,9,1500,[2000],500,300 (210),150 (75),,,,0.64,,1,1,0,,,,SF6_Marisa_jlk.png,SF6_Marisa_jlk_hitbox.png,Cross-up; useful for safe jumps; can be used as a fuzzy instant overhead
22,Normals and Target Combos,air_normal,marisa_jmk,j.MK,Jumping Medium Kick,500,8,8,3 land,-,+9(+14),+6(+11),H,-,,,,+13(+18),-7(-2),,,,,18,15,11,2500,[4000],1000,500 (350),250 (125),,,,1.31,,1,1,0,,,,SF6_Marisa_jmk.png,SF6_Marisa_jmk_hitbox.png,Farthest reaching horizontal jump-in with good hitbox priority; lower body projectile invuln 8-25f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
23,Normals and Target Combos,air_normal,marisa_jhk,j.HK,Jumping Heavy Kick,800,10,7,3 land,-,+10(+15),+6(+11),H,-,,,,+14(+19),-7(-2),,,,,19,15,13,4000,[5000],2000,1000 (700),500 (250),,,,1.19,,1,1,1,,,,SF6_Marisa_jhk.png,SF6_Marisa_jhk_hitbox.png,Can hold button 20f for improved properties; lower body projectile invuln 10-21f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
24,Normals and Target Combos,air_normal,marisa_jhk_hold,j.[HK],Marisa Style (j.HK),1500,29(3),6,3 land,-,HKD +70(+75),+13(+18),H,-,,,,HKD +70(+75),-7(-2),,,,,,22,15,6000,[15000],2000,1000 (700),500 (250),,,,1.19,,1,1,1,,,,SF6_Marisa_jhk_hold.png,SF6_Marisa_jhk_hitbox.png,Releasing the button on frames 7-19 results in uncharged version with 3f startup; causes spike knockdown; lower body projectile invuln 29-37f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
25,Normals and Target Combos,ground_normal,marisa_6mp,6MP,Novacula 1,800,9,2,20,30,+2,-3,LH,TC,20,,,+6,-20,,,+6,+1,24,19,11,2500,[4000],1000,500 (350),250 (125),,,,1.893,,1,1,1,,,,SF6_Marisa_6mp.png,SF6_Marisa_6mp_hitbox.png,"Strong forward movement and can link into light normals after Counter-hit, Punish Counter, or Drive Rush; has 2 hitconfirmable Target Combo follow-ups; useful link option out of DR~2MK due to its range"
26,Normals and Target Combos,ground_normal,marisa_4hp,4HP,Magna Bunker,900,8,2,21(24),30(33),+3,-1,LH,Sp SA,20,,,+7,-21,+13,+9,+7,+3,26,22,13,5000,[8000],2000,500 (350),250 (125),,,,1.323,,1,1,1,,,,SF6_Marisa_4hp.png,SF6_Marisa_4hp_hitbox.png,3f extra recovery on whiff; can hold button 17f for improved properties; causes air reset when juggled into without Drive Rush; short range but important in combos and pressure; special/DR cancel is delayed until after 2nd recovery frame
27,Normals and Target Combos,ground_normal,marisa_4hp_hold,4[HP],Magna Bunker (Hold),1000,20(3),2,19(24),39(45),+13,+4,LH,Sp SA,20,,,+17,-18,+23,+14,+17,+8,33,24,15,6000,[10000],2500,500 (350),250 (125),,,,1.413 (1.361),,1,1,1,,,,SF6_Marisa_4hp_hold.png,SF6_Marisa_4hp_hitbox.png,"5f extra recovery on whiff; 2nd active frame is omitted on hit/block (when combined with the extra whiff recovery, the total frame count is 6f longer on whiff compared to hit/block); releasing the button on frames 5-16 results in uncharged version with 3f startup; short range but excellent combo and pressure tool; meaty connect does not give extra frame advantage; puts airborne opponents into limited juggle state"
28,Normals and Target Combos,ground_normal,marisa_3hp,3HP,Malleus Breaker 1,900,21,2,21,43,0,-3,H,TC,16,,,+4,-21,,,+4,+1,23,20,13,5000,[5000],1000,500 (350),250 (125),,,,1.717,,1,1,1,,,,SF6_Marisa_3hp.png,SF6_Marisa_3hp_hitbox.png,Can hold button 17f for improved propertied; has a Target Combo follow-up; causes a short OTG bounce vs. airborne opponents
29,Normals and Target Combos,ground_normal,marisa_3hp_hold,3[HP],Malleus Breaker 1 (Hold),1000,28(14),2,19,48,+5,+2,H,TC,16,,,+9,-19,,,+9,+6,26,23,13,5000,[12000],1500,500 (350),250 (125),,,,1.907,,1,1,1,,,,SF6_Marisa_3hp_hold.png,SF6_Marisa_3hp_hitbox.png,Slow overhead that can combo on hit or give pressure on block; releasing the button on frames 7-13 results in uncharged version with 14f startup; causes a short OTG bounce vs. airborne opponents
30,Normals and Target Combos,ground_normal,marisa_6hk,6HK,Falx Crusher 1,900,14,4,21,38,0,-3,LH,Sp SA TC,18 Sp / 23 TC,,,+4,-23,+15,+12,+4,+1,25,22,13,5000,[8000],2000,1000 (700),500 (250),,,,1.912,,1,1,1,,,,SF6_Marisa_6hk.png,SF6_Marisa_6hk_hitbox.png,Can hold button 21f for improved properties; has a hitconfirmable Target Combo follow-up; forces stand on hit
31,Normals and Target Combos,ground_normal,marisa_6hk_hold,6[HK],Falx Crusher 1 (Hold),1000,27(4~7),4,19,49,+10,+3,LH,Sp SA TC,20 Sp / 25 TC,,,+14,-21,+21,+14,+14,+7,33,26,15,8000,[12000],3000,1000 (700),500 (250),,,,2.212,,1,1,1,,,,SF6_Marisa_6hk_hold.png,SF6_Marisa_6hk_hitbox.png,Releasing the button on frames 7-14 results in uncharged version with 7f startup (frames 15-20: 4f startup); has a hitconfirmable Target Combo follow-up; forces stand on hit; puts airborne opponents into limited juggle state; more range than uncharged version with excellent follow-up combos or block pressure; special/DR cancel is delayed until after 3rd active frame
32,Normals and Target Combos,air_normal,marisa_nj2hp,nj.2HP,Caelum Arc,800,9,9,3 land,-,+11(+15),+7(+11),H,-,,,,+15(+19),-6(-2),,,,,19,15,13,4000,[5000],2000,1000 (700),500 (250),,,,0.93,,1,1,1,,,,SF6_Marisa_nj2hp.png,SF6_Marisa_nj2hp_hitbox.png,Can hit Cross-up; can hold button 20f for improved properties; causes spike knockdown vs. airborne opponents; lower body projectile invuln 9f until land except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
33,Normals and Target Combos,air_normal,marisa_nj2hp_hold,nj.2[HP],Caelum Arc (Hold),1500,28(4),9,3 land,-,HKD +71(+75),+14(+18),H,-,,,,HKD +71(+75),-6(-2),,,,,,22,15,6000,[15000],2000,1000 (700),500 (250),,,,0.93,,1,1,1,,,,SF6_Marisa_nj2hp_hold.png,SF6_Marisa_nj2hp_hitbox.png,Can hit Cross-up; releasing the button on frames 5-19 results in uncharged version with 4f startup; causes spike knockdown; lower body projectile invuln 28f until land except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
34,Normals and Target Combos,ground_normal,marisa_5lp_lp,5LP~LP,Light Two Hitter,600,14,3,22,38,-3,-6,LH,Sp SA,40-42 (17),,10% Starter; Combo (extra 5%),+1,-23,+12,+9,,,22,19,13,1000,[5000],1000,1000 (700),500 (250),,,,,,1,1,1,,,,SF6_Marisa_5lp_lp.png,SF6_Marisa_5lp_lp_hitbox.png,"Requires Counter-hit, Punish Counter, or Drive Rush 5LP to combo; 3f gap on block between hits that allows for a frame trap"
35,Normals and Target Combos,ground_normal,marisa_5mp_mp,5MP~MP,Medium Two Hitter,600,14,2,23,38,-3,-8,LH,Sp SA,44-46,,,+1,,+10,+5,,,22,17,13,3000,[5000],1500,1000 (700),500 (250),,,,,,1,1,1,,,,SF6_Marisa_5mp_mp.png,SF6_Marisa_5mp_mp_hitbox.png,Great pressure and bully tool from 5MP; true blockstring between hits; special/DR cancel is delayed until after 1st recovery frame
36,Normals and Target Combos,ground_normal,marisa_5hp_hp,5HP~HP,Heavy Two Hitter,1000 (900),24,3,19,45,KD +42,+2,LH,-,,,,KD +42,-20,,,,,,24,13,5000,[5000],2000,1000 (700),500 (250),,,,,,1,1,2,,,,SF6_Marisa_5hp_hp.png,SF6_Marisa_5hp_hp_hitbox.png,() refers to scaled damage after 5HP combo starter; 6f gap between hits on block (1f gap if starting from 5[HP]); grants a safe jump near the corner on a grounded hit or low-height juggle
37,Normals and Target Combos,ground_normal,marisa_6mp_hp,6MP~HP,Novacula Swipe,800,11,2,26,38,KD +31,-12,L,-,,,,KD +31,,,,,,,16,13,5000,[10000],2000,1000 (700),287 (143),,,,,,,,,,,,SF6_Marisa_6mp_hp.png,SF6_Marisa_6mp_hp_hitbox.png,"Low follow-up; true blockstring from 6MP, so an opponent mashing a crouching button after blocked 6MP will not be frame trapped; useful confirm if 6MP hits crouching opponent"
38,Normals and Target Combos,ground_normal,marisa_6mp_hk,6MP~HK,Novacula Thrust,800,11,4,23,37,KD +39 / (-21),-10(-26),LH,SA,49,,,KD +49,,,,,,,17,13,5000,[10000],2500,1000 (700),500 (250),,,,,,1,1,1,,,,SF6_Marisa_6mp_hk.png,SF6_Marisa_6mp_hk_hitbox.png,"Whiffs on crouching opponents; if the opponent is standing, this ender is preferable for its corner carry and Super cancelability; Super cancel is delayed until after 3rd active frame"
39,Normals and Target Combos,ground_normal,marisa_3hp_3hp,3HP~3HP,Malleus Breaker 2,900,18,2,24,43,KD +29,-12 (-24 whiff),H,-,,,,KD +29,,,,,,,14,13,5000,[5000],1000,500 (350),250 (125),,,,,,1,1,2,,,,SF6_Marisa_3hp_3hp.png,SF6_Marisa_3hp_3hp_hitbox.png,"Gives a risky 2nd overhead after 3HP; true blockstring, so opponent can safely mash a standing normal after blocking 3HP without being frame trapped or hit by the overhead; can be juggled into (KD +31); can whiff at longer ranges of 3HP (much more unsafe)"
40,Normals and Target Combos,ground_normal,marisa_6hk_6hk,6HK~6HK,Falx Crusher 2,1000,16,5,25,45,KD +52,-12,LH,-,,,,KD +52,-28,,,,,,18,13,3000,[5000],2500,1000 (700),500 (250),,,,,,6,0,3,,,,SF6_Marisa_6hk_6hk.png,SF6_Marisa_6hk_6hk_hitbox.png,Hitconfirmable ender after 6HK; delaying the input can create a frame trap up to 3f on block (no gap if starting from 6[HK]); puts opponent into limited juggle state; extremely powerful when juggled into (does not increase juggle count at all from DR~6HK)
41,Normals and Target Combos,air_normal,marisa_jmp_mp,j.MP~MP,Volare Combo,800,10,3,3 land,-,-,-,H,-,,,,,,,,,,,,11,,,1000,500 (350),,,,,,,,1,1,,,,SF6_Marisa_jmp_mp.png,SF6_Marisa_jmp_mp_hitbox.png,Spike KD vs. airborne opponents
42,Drive and Throw,throw,marisa_lplk,LPLK,Mounted Grace,1200 (2040),5,3,23,30,KD +23,-,T,-,,,20% Immediate,HKD +23,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.90,,,,,,,,SF6_Marisa_lplk.png,SF6_Marisa_lplk_hitbox.png,Can use Drive Rush for a corner throw loop with 2f timing on standard characters; a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously
43,Drive and Throw,throw,marisa_4lplk,4LPLK,Ponte Milvio,1200 (2040),5,3,23,30,KD +33,-,T,-,,,20% Immediate,HKD +33,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.90,,,,,,,,SF6_Marisa_4lplk.png,SF6_Marisa_lplk_hitbox.png,"Side switch; after throwing opponent into corner, can Drive Rush for strong strike/throw mixup; DR~5[HP] trades with reversal 4f normals for a high-damage trade combo; meaty options are much weaker after normal dash (no throw, limited conversions on hit); a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
44,Drive and Throw,drive,marisa_hphk,HPHK,Secutor,800,26,2,35,62,KD +35 / Wall Splat KD +65,-3 / Wall Splat HKD +72,LH,-,,200,20% Starter (Hit) 20% Multiplier (Block),"Crumple (Standing +21, Juggle +46, HKD +104)",-35,,,,,,34,25,5000,10000 [15000],-10000,[3000(2100)],,,1-27,,2.527,,0,1,0,,,,SF6_Marisa_hphk.png,SF6_Marisa_hphk_hitbox.png,See Drive Impact. Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
45,Drive and Throw,drive,marisa_6hphk,6HPHK,Love Tap (Block),500 recoverable,20,3,26(31),48(53),KD +23,-6,LH,-,,125 recoverable,,KD +23,-27,,,,,,23,20 (16 block),,,-20000,,,1-22 Full,Break,,1.80,,200,100,1,,,,SF6_Marisa_6hphk.png,SF6_Marisa_6hphk_hitbox.png,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; 4f less hitstop on block compared to most Drive Reversals (changes the punish timing); see Drive Reversal.
46,Drive and Throw,drive,marisa_6hphk_recovery,6HPHK,Love Tap (Recovery),500 recoverable,18,3,26(31),46(51),KD +23,-6,LH,-,,125 recoverable,,KD +23,-27,,,,,,23,20 (16 block),,,-20000(-10000),,,1-20 Full,Break,,1.80,,200,100,1,,,,SF6_Marisa_6hphk.png,SF6_Marisa_6hphk_hitbox.png,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze except for a 12f freeze when interacting with the opponent's throw hitbox (this also refunds 1 Drive bar after punishing the throw); 4f less hitstop on block compared to most Drive Reversals (changes the punish timing); see Drive Reversal.
47,Drive and Throw,drive,marisa_mpmk,MPMK,Drive Parry,-,1,12 or until released,33(1)(11),45(3),-,-,-,-,,,50% Multiplier (Perfect),,,,,,,,,,,,"-5000,250~",,,6 Full (after Perfect Parry),,,,,,,,,,,SF6_Marisa_mpmk.png,SF6_Marisa_mpmk_hitbox.png,"See Drive Parry. Perfect Parrying has only 1F of recovery and disables the opponent from canceling their attack. Perfect Parrying projectiles puts you into fixed 11 frames of recovery. After a Perfect Parry, all Super Gauge gain is reduced by 20% and Drive Gauge gain/damage is reduced by 50% for the entire punish combo."
48,Drive and Throw,drive,marisa_mpmk_66_pdr,MPMK~66,Parry Drive Rush,-,3+8,-,15(37),26(48),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-10000,,,,,,,,,,,,,,SF6_Marisa_66.png,SF6_Marisa_66_hitbox.png,"See Drive Rush; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.544 (min/throw), 1.903 (min/block), 3.081 (max/final DR frame)"
49,Drive and Throw,drive,marisa_mpmk_66_drc,MPMK or 66,Drive Rush Cancel,-,9,-,15(37),24(46),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-30000,,,,,,,,,,,,,,SF6_Marisa_66.png,SF6_Marisa_66_hitbox.png,See Drive Rush; 3-bar version performed on hit/block from a cancelable normal; can also be performed on whiff from cancelable light normals; startup refers to minimum time before an attack can cancel the Drive Rush animation; the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties
50,Specials,special,marisa_236lp,236LP,Gladius,1200,17,4,21,41,KD +36,-5,LH,SA3,21,300,,KD +36,-23,,,,,,20,16(14 block),5000,[12000],2000,1150 (805),575 (287),,5-10 (High/Mid),,1.865 (1.659),,1,1,5,,,,SF6_Marisa_236p.png,"SF6_Marisa_236p_hitbox.png, SF6_Marisa_236p_hitbox2.png","Armor loses to low attacks; cannot hit cross-up; can hold the button 26f to charge a more powerful version (armor is lost immediately upon button release); after releasing partial charge, startup is 5f (frames 12-19) or 4f (frames 20-25); holding the button for 11-12f can extend the armor by 1-2f without increasing startup"
51,Specials,special,marisa_236lp_hold,236[LP],Gladius (Hold),"1200,1000,200 (2400)",30,4,20,53,HKD +40,+4,LH,SA3 (1st),17,300,,HKD +40,-22,,,,,,28,15,8000,[12000],2000x2 (2000),"1150,1500[1150] (805,1050[805])",575 (287),,Break; 5-26 (High/Mid),,2.075 (1.869),,0,"1,1","0,6",,,,"SF6_Marisa_236p_hold.png, SF6_Marisa_236p_hold_2.png",SF6_Marisa_236p_hold_hitbox.png,"Armor loses to low attacks; transitions to a cinematic follow-up on hit; vs. airborne opponents, 2nd follow-up hit whiffs (no Hard Knockdown and reduced Super Meter gain); cannot hit cross-up"
