row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
11,Normals and Target Combos,ground_normal,blanka_2mk,2MK,Crouching Medium Kick,500,8,3,16(18),26(28),+5,-5,L,Sp SA,13,,20% Starter,+9,-17,+14,+6,+9,-1,24,16,9,2000,[4000],1000,600 (420),300 (150),,,,1.48,Wide hurtbox (outpoked by shorter 2MKs),1,1,0,,,,SF6_Blanka_2mk.png,SF6_Blanka_2mk_hitbox.png,"2f extra recovery on block/whiff; cancelable low poke with good frame advantage on hit (can link after Drive Rush into 2MK without spending extra meter); SA2 cancel: +13/+5; Forward Hop cancel: -4/-12; Coward Crouch cancel: +5/-3; Range: 1.48 (this is Absolute Range; Blanka's wide hurtbox gives him worse Relative Range, so characters with less 2MK range may still be able to outpoke Blanka in neutral)"
12,Normals and Target Combos,ground_normal,blanka_2hk,2HK,Crouching Heavy Kick,900,11,4,23,37,KD +25,-12,L,-,,,,HKD +46,-25,,,KD +25,-8,,15,13,5000,[10000],2000,1000 (700),500 (250),,,,1.865,,1,1,5,,,,SF6_Blanka_2hk.png,SF6_Blanka_2hk_hitbox.png,Has juggle potential even without Drive Rush
13,Normals and Target Combos,air_normal,blanka_jlp,j.LP,Jumping Light Punch,300,4,5,3 land,-,+3(+9),-1(+5),H,-,,,,+7(+13),-8(-2),,,,,13,9,9,1500,[2000],500,300 (210),150 (75),,,,1.49 (1.19),,1,1,0,,,,SF6_Blanka_jlp.png,"SF6_Blanka_jlp_hitbox_preview.png, SF6_Blanka_jlp_hitbox_1.png, SF6_Blanka_jlp_hitbox_2.png",Decent air-to-air
14,Normals and Target Combos,air_normal,blanka_jmp,j.MP,Jumping Medium Punch,700,7,7,3 land,-,+5(+11),+1(+7),H,Sp,,,,+9(+15),-8(-2),,,,,15,11,11,2500,[4000],1000,500 (350),250 (125),,,,1.21,,1,2,2,,,,SF6_Blanka_jmp.png,SF6_Blanka_jmp_hitbox.png,Puts airborne opponents into limited juggle state; cancelable into Aerial Rolling Attack; lower body projectile invuln 7-22f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
15,Normals and Target Combos,air_normal,blanka_jhp,j.HP,Jumping Heavy Punch,800,9,4,3 land,-,+5(+15),+1(+11),H,-,,,,+9(+19),-12(-2),,,,,19,15,13,4000,[5000],2000,1000 (700),500 (250),,,,1.46 (0.97),,1,1,0,,,,SF6_Blanka_jhp.png,"SF6_Blanka_jhp_hitbox_preview.png, SF6_Blanka_jhp_hitbox_1.png, SF6_Blanka_jhp_hitbox_2.png",Causes spike knockdown vs. airborne opponents; lower body projectile invuln 9-23f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
16,Normals and Target Combos,air_normal,blanka_8jhp,8HP,Neutral Jumping Heavy Punch,800,7,3,3 land,-,+10(+15),+6(+11),H,-,,,,+14(+19),-7(-2),,,,,19,15,13,4000,[5000],2000,1000 (700),500 (250),,,,1.29,,1,1,0,,,,SF6_Blanka_8jhp.png,SF6_Blanka_8jhp_hitbox.png,Puts airborne opponents into limited juggle state; lower body projectile invuln 7-23f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
17,Normals and Target Combos,air_normal,blanka_jlk,j.LK,Jumping Light Kick,300,5,6,3 land,-,+5(+9),+1(+5),H,-,,,,+9(+13),-6(-2),,,,,13,9,9,1500,[2000],500,300 (210),150 (75),,,,1.40,,1,1,0,,,,SF6_Blanka_jlk.png,SF6_Blanka_jlk_hitbox.png,Decent air-to-air
18,Normals and Target Combos,air_normal,blanka_jmk,j.MK,Jumping Medium Kick,500,7,6,3 land,-,+7(+13),+3(+9),H,-,,,,+11(+17),-8(-2),,,,,17,13,11,2500,[4000],1000,500 (350),250 (125),,,,1.11,,1,1,0,,,,SF6_Blanka_jmk.png,SF6_Blanka_jmk_hitbox.png,Cross-up; lower body projectile invuln 7-17f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
19,Normals and Target Combos,air_normal,blanka_jhk,j.HK,Jumping Heavy Kick,800,11,6,3 land,-,+8(+15),+4(+11),H,-,,,,+12(+19),-9(-2),,,,,19,15,13,4000,[5000],2000,1000 (700),500 (250),,,,1.28,,1,1,0,,,,SF6_Blanka_jhk.png,SF6_Blanka_jhk_hitbox.png,Blanka's main horizontal jump-in tool; lower body projectile invuln 11-19f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
20,Normals and Target Combos,ground_normal,blanka_6mp,6MP,Rock Crusher,300x2,20,"2,1",20,42,+3,-3,"H,H",-,,,,+7,-21,,,+7,+1,26(24),20(18),"8,8",1250x2,[2500x2],750x2,250x2 (175x2),125x2 (62x2),,,,1.783 (1.163),,1,1,0,,,,SF6_Blanka_6mp.png,"SF6_Blanka_6mp_hitbox_preview.png, SF6_Blanka_6mp_hitbox_1.png, SF6_Blanka_6mp_hitbox_2.png",2nd hit is no longer an overhead if the first hit connects; Counter-hit/Punish Counter bonus advantage carries through both hits
21,Normals and Target Combos,ground_normal,blanka_6mk,6MK,Double Knee Bombs,300x2,9,3(7)2,18,38,+6,-2,LH,-,,,,+10,-18,,,+10,+3,36(26),28(18),"8,8",2000x2,[3000x2],1000x2,250x2 (175x2),125x2 (62x2),,,,1.73 (1.32),,0/1,0/1,0,,,,SF6_Blanka_6mk.png,"SF6_Blanka_6mk_hitbox_preview.png, SF6_Blanka_6mk_hitbox_1.png, SF6_Blanka_6mk_hitbox_2.png","Low Crush 9-23f (not airborne); forward moving attack that can easily confirm into a combo on hit; Forces stand (ensuring that Vertical Roll can be comboed into); Counter-hit/Punish Counter bonus advantage carries through both hits; cannot hit behind Blanka; 1st hit puts airborne opponents into limited juggle state, allowing both hits to connect safely"
22,Normals and Target Combos,ground_normal,blanka_4mk,4MK,Wild Edge,600,9,6,12,26,+8,+2,LH,Sp SA,20,,,+12,-16,+16,+10,+12,+6,26,20,11,3000,[4000],1500,500 (350),250 (125),"1-3 (Head), 4-14 Air (Head)",,,1.519 (Stand),,1,1,0,,,,SF6_Blanka_4mk.png,SF6_Blanka_4mk_hitbox.png,"Important tool for combos, frame traps, and anti-airs; high active frame count makes it a great meaty option; very lenient cancel window for hitconfirms; good horizontal anti-air; most of the leg hitbox whiffs on crouching opponents unless they extend a vertical hurtbox (only hits crouchers at point blank); SA2 cancel: +15/+9; Forward Hop cancel: -2/-8; Coward Crouch cancel: +7/+1"
23,Normals and Target Combos,ground_normal,blanka_6hp,6HP,Wild Nail,1100,18,4,28(31),49(52),KD +27(+30),-15(-12),LH,2PP*,31 (2PP),,20% Starter,HKD +76(+79) Crumple,-33(-30),,,KD +27(+30),-11,,20,13,6000,[10000],3000,1000 (700),500 (250),,,,2.07 (1.58),,1,5,5,,,,SF6_Blanka_6hp.png,"SF6_Blanka_6hp_hitbox_1.png, SF6_Blanka_6hp_hitbox_2.png, SF6_Blanka_6hp_hitbox_3.png, SF6_Blanka_6hp_hitbox_preview.png","3f extra recovery on whiff/block; Low Crush 10-20f (not airborne); causes spike knockdown vs. airborne opponents (or OTG bounce on Punish Counter vs. airborne); recovery is in a crouching state on frames 21-43; cancelable into Coward Crouch until frame 34 on hit/block (this version of Coward Crouch can input P/K follow-up after only 11f, or Up to exit stance after 10f); Coward Crouch cancel: KD+23(Crumple+81)/-7; after Punish Counter 6HP > Coward Crouch > Hold Up for fastest recovery, Blanka can juggle any attack 6f or faster as a free juggle; extends a hurtbox 1f before active that is vulnerable to projectiles; active frames 3-4 cannot hit airborne opponents; can get point blank +2 oki on hit by canceling into Coward Crouch ~ Forward Hop"
24,Normals and Target Combos,ground_normal,blanka_3hp,3HP,Amazon River Run,1000,14,10,22,45,KD +29(+38),-18(-9),L,-,,,,HKD +29(+38),-30(-21),,,KD +29(+38),-14(-5),,14,13,4000,[7000],2000,1000 (700),500 (250),,,,3.10 (2.413),Slides forward; Range 2.41 on 1st active frame,1,5,5,,,,SF6_Blanka_3hp.png,SF6_Blanka_3hp_hitbox.png,Long range slide; low profile 10-29f (avoids most projectiles); very useful when used out of Drive Rush
25,Drive and Throw,throw,blanka_lplk,LPLK,Wild Fang,1200 (2040),5,3,23,30,KD +30,-,T,-,,,20% Starter (3rd hit); 20% Immediate,HKD +30,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.90,,5 (DR: 0),,,,,,SF6_Blanka_lplk.png,SF6_Blanka_lplk_hitbox.png,"Allows for a corner throw loop; Forward Hop to is +3 (easiest timing but no shimmy possible), Forward Dash is +11 (can walk back to avoid reversal throw from everyone except Zangief), or walk for manual throw timing (best version for shimmy); midscreen, Forward Hop allows for meaty strike pressure but needs to walk ~6f for a second throw; at a specific timing/spacing, can juggle into OD-activated Blanka-chan (scaling applies to the 3rd hit of the combo after doll juggles, plus the 2-hit scaling from the doll itself); Drive Rush + Throw has a reduced Juggle Start value, allowing more juggle routes when comboed into Blanka-chan; a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
26,Drive and Throw,throw,blanka_4lplk,4LPLK,Jungle Flip,1200 (2040),5,3,23,30,KD +27,-,T,-,,,20% Immediate,HKD +27,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.90,,,,,,,,SF6_Blanka_4lplk.png,SF6_Blanka_lplk_hitbox.png,"Side switch; after throwing opponent into corner, can Forward Dash to be +8 (grants 4MK pressure but no true throw oki except against Blanka/E.Honda/Zangief); a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
27,Drive and Throw,throw,blanka_jlplk,j.LPLK,Wild Bites,1200 (2040),5,3,3 land,-,KD +22,-,T,-,,,,HKD +22,,,,,,,,,,[10000],2000,2000(1400) [PC:4000(2800)],,,,,0.80,,,,,,,,SF6_Blanka_jlplk.png,SF6_Blanka_jlplk_hitbox.png,"No meaty throw oki after corner Air Throw, but can Drive Rush for meaty pressure into a tick throw"
28,Drive and Throw,drive,blanka_hphk,HPHK,Wild Scratch,800,26,2,35,62,KD +35 / Wall Splat KD +65,-3 / Wall Splat HKD +72,LH,-,,200,20% Starter (Hit) 20% Multiplier (Block),"Crumple (Standing +21, Juggle +46, HKD +104)",-35,,,,,,34,25,5000,10000 [15000],-10000,[3000(2100)],,,1-27,,2.523,,0,1,0,,,,SF6_Blanka_hphk.png,SF6_Blanka_hphk_hitbox.png,See Drive Impact. Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
29,Drive and Throw,drive,blanka_6hphk,6HPHK,Quick Rolling Attack (Block),500 recoverable,20,3,26(31),48(53),KD +23,-6,LH,-,,125 recoverable,,KD +23,-27,,,,,,23,20,,,-20000,,,1-22 Full,Break,,1.91,,200,100,1,,,,SF6_Blanka_6hphk.png,SF6_Blanka_6hphk_hitbox.png,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; see Drive Reversal.
30,Drive and Throw,drive,blanka_6hphk_recovery,6HPHK,Quick Rolling Attack (Recovery),500 recoverable,18,3,26(31),46(51),KD +23,-6,LH,-,,125 recoverable,,KD +23,-27,,,,,,23,20,,,-20000(-10000),,,1-20 Full,Break,,1.91,,200,100,1,,,,SF6_Blanka_6hphk.png,SF6_Blanka_6hphk_hitbox.png,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze except for a 12f freeze when interacting with the opponent's throw hitbox (this also refunds 1 Drive bar after punishing the throw); see Drive Reversal.
31,Drive and Throw,drive,blanka_mpmk,MPMK,Drive Parry,-,1,12 or until released,33(1)(11),45(3),-,-,-,-,,,50% Multiplier (Perfect),,,,,,,,,,,,"-5000,250~",,,6 Full (after Perfect Parry),,,,,,,,,,,SF6_Blanka_mpmk.png,SF6_Blanka_mpmk_hitbox.png,"See Drive Parry. Perfect Parrying has only 1F of recovery and disables the opponent from canceling their attack. Perfect Parrying projectiles puts you into fixed 11 frames of recovery. After a Perfect Parry, all Super Gauge gain is reduced by 20% and Drive Gauge gain/damage is reduced by 50% for the entire punish combo."
32,Drive and Throw,drive,blanka_mpmk_66_pdr,MPMK~66,Parry Drive Rush,-,3+8,-,15(37),26(48),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-10000,,,,,,,,,,,,,,SF6_Blanka_66.png,SF6_Blanka_66_hitbox.png,"See Drive Rush; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.476 (min/throw), 2.082 (min/block), 2.867 (max/final DR frame)"
33,Drive and Throw,drive,blanka_mpmk_66_drc,MPMK or 66,Drive Rush Cancel,-,9,-,15(37),24(46),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-30000,,,,,,,,,,,,,,SF6_Blanka_66.png,SF6_Blanka_66_hitbox.png,See Drive Rush; 3-bar version performed on hit/block from a cancelable normal; can also be performed on whiff from cancelable light normals; startup refers to minimum time before an attack can cancel the Drive Rush animation; the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties
34,Specials,special,blanka_2pp,2PP,Coward Crouch,-,18,[1~102],28,47(148),-,-,-,-,,,,,,,,,,,,,,,,,,9-29(130) Upper Body Projectile,,,,,,,,,,,SF6_Blanka_2pp.png,SF6_Blanka_2pp_hitbox.png,"9-29(130)f low profile (lasts until final 18f of recovery); can input Surprise Hop or P/K follow-ups beginning on frame 19, and can tap Up to exit stance beginning on frame 20; if no input is made, Blanka stays crouching for 52f (98f total animation); can hold down to extend crouch by an extra 50f (148f total animation); counter-hit state during entire animation; the variable follow-up timing allows Blanka to react to opponent's movements and mix up timing"
35,Specials,special,blanka_2pp_p,2PP~P,Wild Lift,600,18+8,7,31,45,KD +55,-21,LH,-,,,,KD +55,-36,,,,,,17,11,3000,[4000],1000,500 (350),250 (125),,,,,,1,1,1,,,,SF6_Blanka_2pp_p.png,SF6_Blanka_2pp_p_hitbox.png,Puts opponents into limited juggle state on hit; can combo from 5HP; the final 3 active frames have a great disjointed vertical hitbox for anti-air purposes
36,Specials,special,blanka_2pp_k,2PP~K,Raid Jump,-,18~,-,12(3) land,55,-,-,-,-,,,,,,,,,,,,,,,,,,1-9 Upper Body Projectile,,9-43,,,,,,,,,SF6_Blanka_2pp_k.png,SF6_Blanka_2pp_k_hitbox.png,Short hop with a lower trajectory than a regular jump; 12f landing recovery on empty jump (standard 3f landing recovery after inputting air normal); counter-hit state during entire animation (but no Forced Knockdown while airborne)
37,Specials,special,blanka_6kkk,6KKK,Surprise Forward Hop,-,27(30) total,-,-,27(30),-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Blanka_6kkk.png,SF6_Blanka_6kkk_hitbox.png,Distance: 230.945; () refers to 6KKK done from Coward Crouch (3f extra recovery); no collision box on frames 4-22 (can pass through opponents); no head hurtbox on frames 4-11; semi-low crush on frames 12-22 (will not go over all low attacks)
38,Specials,special,blanka_4kkk,4KKK,Surprise Back Hop,-,32(35) total,-,-,32(35),-,-,-,-,,,,,,,,,,,,,,,,,,,,11-21 (FKD),,,,,,,,,SF6_Blanka_4kkk.png,SF6_Blanka_4kkk_hitbox.png,Distance: 186.108; () refers to 4KKK done from Coward Crouch (3f extra recovery)
39,Specials,special,blanka_214p,214P,Electric Thunder,800 [900],10,2(3)2(3)2~,15(17),25(38~95),KD +39,-3,LH,SA3,20,200 [225],,KD +39,-14,,,,,,13,18 / 15(14),2000,[5000],2000,1000 (700),500 (250),,,,1.07 (0.71),,1,2,1,,,,SF6_Blanka_214p.png,"SF6_Blanka_214p_hitbox.png, SF6_Blanka_214p_hitbox2.png",Strike hitbox; 2f extra recovery on whiff; can hold button to extend active frame duration on whiff only (later hits have shorter range); activates Blanka-chan doll with electricity (meterless 1-hit version); [] refers to SA2 install version with slightly more damage
40,Specials,special,blanka_214pp,214PP,Electric Thunder,"400,600 [500,600]",10,2(3)2(3)2~,15(17),25(38~95),KD +40,+4,LH,SA2 SA3,22(50),100 [125],,KD +40,-14,,,,,,20,"15,25 / 20",4000,[2500x2],-20000,500x2 (350x2),250 (125),,,,1.15 (1.07),,1,3/0,1/10,,,,SF6_Blanka_214pp.png,"SF6_Blanka_214pp_hitbox.png, SF6_Blanka_214pp_hitbox2.png","Strike hitbox with forward movement during startup; 2f extra recovery on whiff; on block, connects only once for good frame advantage (recovers slightly out of throw range); on hit, transitions to a follow-up attack that puts opponent into limited juggle state (also extends hitconfirm window); can hold button to extend active frame duration on whiff only (later hits have shorter range); activates Blanka-chan doll with electricity (3-hit OD version); [] refers to SA2 install version with slightly more damage; SA2 cancel: KD +54(+60)/+9"
41,Specials,special,blanka_46lp,[4]6LP,Rolling Attack,1000,10,11,3+8 land (32+10 land oB) (41+6 land oH),31,KD +13,-23,LH,SA3,22,250,,KD +13,-41,,,,,,20,20,7500,[5000],2000,1000 (700),500 (250),,,10-23 (FKD),1.537 (0.558),,1,1,1,,,,SF6_Blanka_46p.png,SF6_Blanka_46p_hitbox.png,"40f charge time (charge lasts 10f after releasing back direction); useful for baiting a block/parry by whiffing attack into an immediate throw; all active frames are cancelable into SA3; on hit, Blanka's recovery is in a crouching state"
42,Specials,special,blanka_46lp_sa2,[4]6LP,Rolling Attack (SA2),1100,10,12,2+8 land (35+5 land oB) (41+6 land oH),31,KD +13,-21,LH,Sp*,58 oH (56 oB),275,10% Starter; 10% Immediate,KD +13,-39,,,,,,20,20,4000,[5000],2000,1000 (700),500 (250),,,10-23 (FKD),1.67 (0.558),,3,1,3,,,,SF6_Blanka_46p.png,SF6_Blanka_46p_sa2_hitbox.png,"SA2 install version (drains 100f/6.7% from install timer); 40f charge time (charge lasts 10f after releasing back direction); no charge required if canceled into; slightly safer on block than regular version, and bounces farther away; activates Blanka-chan doll with electricity (meterless 1-hit version); if opponent crouch blocks, cannot create a true blockstring into Rolling Cannon"
43,Specials,special,blanka_46mp,[4]6MP,Rolling Attack,1200,12,19,3+8 land (32+10 land oB) (41+6 land oH),41,KD +14,-23,LH,SA3,22,300,,KD +66 Tumble,-41,,,,,,20,20,7500,[5000],2000,1000 (700),500 (250),,,12-33 (FKD),2.252 (1.06),,1,1,1,,,,SF6_Blanka_46p.png,SF6_Blanka_46p_hitbox.png,"40f charge time (charge lasts 10f after releasing back direction); Punish Counter sends opponent tumbling into a limited juggle OTG state (can follow up with SA1 in the corner); only the first 11 active frames are cancelable into SA3; on hit, Blanka's recovery is in a crouching state"
44,Specials,special,blanka_46mp_sa2,[4]6MP,Rolling Attack (SA2),1300,12,19,3+8 land (35+5 land oB) (41+6 land oH),41,KD +14,-21,LH,Sp*,58 oH (56 oB),325,10% Starter; 10% Immediate,KD +66 Tumble,-39,,,,,,20,20,4000,[5000],2000,1000 (700),500 (250),,,12-33 (FKD),2.556 (1.072),,3,1,3,,,,SF6_Blanka_46p.png,SF6_Blanka_46p_sa2_hitbox.png,"SA2 install version (drains 100f/6.7% from install timer); 40f charge time (charge lasts 10f after releasing back direction); no charge required if canceled into; Punish Counter sends opponent tumbling into a limited juggle OTG state (can follow up with enhanced SA1 or 3P Rolling Cannon anywhere on screen); slightly safer on block than regular version; activates Blanka-chan doll with electricity (meterless 1-hit version); if opponent crouch blocks, cannot create a true blockstring into Rolling Cannon"
45,Specials,special,blanka_46hp,[4]6HP,Rolling Attack,1300,22,20,2+23 land (28+6 land oB) (30+6 land oH),66,KD +19,-15,LH,SA3,22,325,20% Starter,KD +86 Tumble,-33,,,,,,20,20,10000,[5000],2000,1000 (700),500 (250),,,20-43 (FKD),3.02 (0.85),,1,1,1,,,,SF6_Blanka_46p.png,SF6_Blanka_46p_hitbox.png,"40f charge time (charge lasts 10f after releasing back direction); safe against most characters unless Perfect Parried; Punish Counter sends opponent tumbling into a limited juggle OTG state (can follow up with Drive Rush 3HP anywhere on screen); only the first 6 active frames are cancelable into SA3; on hit, Blanka's recovery is in a crouching state"
46,Specials,special,blanka_46hp_sa2,[4]6HP,Rolling Attack (SA2),1400,20,22,2+23 land (35+5 land oB) (41+6 land oH),66,KD +19,-21,LH,Sp*,58 oH (56 oB),350,20% Starter; 10% Immediate,KD +81 Tumble,-46,,,,,,20,20,6000,[5000],2000,1000 (700),500 (250),,,18-43 (FKD),3.79 (0.85),,3,1,3,,,,SF6_Blanka_46p.png,SF6_Blanka_46p_sa2_hitbox.png,"SA2 install version (drains 100f/6.7% from install timer); 40f charge time (charge lasts 10f after releasing back direction); no charge required if canceled into; worse on block than regular version and leaves Blanka closer; activates Blanka-chan doll with electricity (meterless 1-hit version); if opponent crouch blocks, cannot create a true blockstring into Rolling Cannon"
