row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes,suggested_handling,link_type,primary_official_row_order,primary_official_move_name,enabled_by_official_row_order,enabled_by_official_move_name,value_policy,link_note
47,Specials,special,blanka_46pp,[4]6PP,Rolling Attack,800,18,22,2+15 land (21+5 land oB) (12+15 land oH),56,KD +57,-7,LH,SA2 SA3,19,200,20% Starter,KD +57,-25,,,,,,20,17 / 20,10000,[5000],-20000,1000 (700),500 (250),,,18-41 (FKD),4.94 (1.462),,2,1,1,,,,SF6_Blanka_46pp.png,SF6_Blanka_46p_hitbox.png,40f charge time (charge lasts 10f after releasing back direction); side switch on hit unless too close to the corner; puts opponent into limited juggle state; only the first 2 active frames are cancelable into SA2/SA3; completely safe unless Perfect Parried; SA2 cancel: KD +74/+9,supercombo_only,,,,,,,
48,Specials,special,blanka_46pp_sa2,[4]6PP,Rolling Attack (SA2),900,18,22,7+10 land (21+5 land oB) (17+10 land oH),56,KD +57,-7,LH,Sp*,42 (oB),225,20% Starter,KD +57,-25,,,,,,20,17 / 20,10000,[5000],-20000,1000 (700),500 (250),,,18-46 (FKD),4.94 (1.478),,2,1,1,,,,SF6_Blanka_46pp.png,SF6_Blanka_46p_sa2_hitbox.png,SA2 install version (drains 100f/6.7% from install timer); 40f charge time (charge lasts 10f after releasing back direction); no charge required if canceled into; completely safe unless Perfect Parried; less pushback on block than the regular version; can only cancel into Rolling Cannon on block; activates Blanka-chan doll with electricity (3-hit OD version); can lead to true blockstring into Rolling Cannon,supercombo_only,,,,,,,
49,Specials,special,blanka_j46p,j.[4]6P,Aerial Rolling Attack,1000,13,until land,17 land,-,KD +38(+45),-9(-2),LH,-,,250,,KD +38(+45),-23(-16),,,,,,16,15,4000,[5000],2000,1000 (700),500 (250),,,Until Land (FKD),,,1,5,5,,,,SF6_Blanka_j46p.png,SF6_Blanka_j46p_hitbox.png,"40f charge time (charge lasts 10f after releasing back direction); can be done from any jump direction or after Coward Crouch > Raid Jump; button strength determines trajectory (LP close, MP mid, HP far); can be canceled into from j.MP; can hit cross-up; puts grounded opponents into limited juggle state; spike knockdown vs. airborne opponents",supercombo_only,,,,,,,
50,Specials,special,blanka_j46p_sa2,j.[4]6P,Aerial Rolling Attack (SA2),1100,13,until land,17 land,-,KD +38(+45),-9(-2),LH,Sp*,22(17),275,10% Starter; 10% Immediate,KD +38(+45),-23(-16),,,,,,16,15,4000,[5000],2000,1000 (700),500 (250),,,Until Land (FKD),,,1,5,5,,,,SF6_Blanka_j46p.png,SF6_Blanka_j46p_sa2_hitbox.png,"SA2 install version (drains 100f/6.7% from install timer); 40f charge time (charge lasts 10f after releasing back direction); no charge required if canceled into from j.MP; can be done from any jump direction or after Coward Crouch > Raid Jump; button strength determines trajectory (LP close, MP mid, HP far); can hit cross-up; puts grounded opponents into limited juggle state; spike knockdown vs. airborne opponents; hitconfirm time refers to Rolling Cannon cancel vs. grounded opponents (cannot cancel if it connects at minimum height); activates Blanka-chan doll with electricity (meterless 1-hit version); POTENTIAL BUG: at minimum height, canceling into downward Rolling Cannon reduces landing recovery and gives frame advantage without consuming any additional SA2 Install timer",supercombo_only,,,,,,,
51,Specials,special,blanka_j46pp,j.[4]6PP,Aerial Rolling Attack,600x2,13,until land,15 land,-,KD +29(+30),-3(+3),LH,-,,150,,KD +29(+30),-21(-15),,,,,,20,"15,13",4000,[2500x2],-20000,"900,400 (630,280)",450 (225),,,Until Land (FKD),,,1,1/0,6/7,,,,SF6_Blanka_j46pp.png,SF6_Blanka_j46p_hitbox.png,"40f charge time (charge lasts 10f after releasing back direction); can be done from any jump direction or after Coward Crouch > Raid Jump; can be canceled into from j.MP; can hit cross-up (2nd hit whiffs unless near corner); powerful defensive option, especially vs. throw loops; automatically performs 2nd attack on hit only",supercombo_only,,,,,,,
52,Specials,special,blanka_j46pp_sa2,j.[4]6PP,Aerial Rolling Attack (SA2),700x2,13,until land,15 land,-,KD +29(+30),-3(+3),LH,Sp*,72(66) oH / 17 oB,175,10% Starter; 10% Immediate,KD +29(+30),-21(-15),,,,,,20,"15,13",4000,[2500x2],-20000,"900,400 (630,280)",450 (225),,,Until Land (FKD),,,1,1/0,6/7,,,,SF6_Blanka_j46pp.png,SF6_Blanka_j46p_sa2_hitbox.png,"SA2 install version (drains 100f/6.7% from install timer); 40f charge time (charge lasts 10f after releasing back direction); no charge required if canceled into from j.MP; can be done from any jump direction or after Coward Crouch > Raid Jump; can hit cross-up (2nd hit whiffs unless near corner); powerful defensive option, especially vs. throw loops; automatically performs 2nd attack on hit only; hitconfirm time refers to Rolling Cannon cancel vs. grounded opponents (cannot cancel on block if it connects at minimum height); activates Blanka-chan doll with electricity (3-hit OD version)",supercombo_only,,,,,,,
53,Specials,special,blanka_28lk,[2]8LK,Vertical Rolling Attack,1200,8,19,31+17 land (34+10 land oB) (39+7 land oH),74,KD +35,-27,LH,-,,300,,KD +35,-43,,,,,,18,20,4000,[5000],2000,1000 (700),500 (250),8-26 Air,,6-57 (FKD),0.63 (1st),,1,3,3,,,,SF6_Blanka_28k.png,SF6_Blanka_28k_hitbox.png,Trajectory: ~45 degrees; 40f charge time (charge lasts 12f after releasing down direction); cannot hit cross-up; most useful version in grounded combos due to consistency (but can only chain 2 lights vs. standard height crouching opponents),supercombo_only,,,,,,,
54,Specials,special,blanka_28lk_sa2,[2]8LK,Vertical Rolling Attack (SA2),1300,8,19,31+17 land (35+1 land oB) (39+7 land oH),74,KD +35,-18,LH,Sp*,60 oH (51 oB),325,10% Starter; 10% Immediate,KD +35,-34,,,,,,18,20,4000,[5000],2000,1000 (700),500 (250),8-26 Air,,6-57 (FKD),0.63 (1st),,1,3,3,,,,SF6_Blanka_28k.png,SF6_Blanka_28k_sa2_hitbox.png,"SA2 install version (drains 100f/6.7% from install timer); trajectory: ~45 degrees; 40f charge time (charge lasts 12f after releasing down direction); no charge required if canceled into; cannot hit cross-up; activates Blanka-chan doll with electricity (meterless 1-hit version); if normal-height opponent crouch blocks, cannot create a true blockstring into Rolling Cannon (true blockstring can occur vs. taller characters); difficult to land a grounded punish on block due to only 1f landing recovery (juggle punishes are more consistent); safer on block and bounces farther away then regular version",supercombo_only,,,,,,,
55,Specials,special,blanka_28mk,[2]8MK,Vertical Rolling Attack,1300,8,19,31+17 land (34+10 land oB) (39+7 land oH),74,KD +42,-27,LH,-,,325,,KD +42,-43,,,,,,18,20,4000,[5000],2000,1000 (700),500 (250),8-26 Air,,6-57 (FKD),0.59 (1st),,1,3,3,,,,SF6_Blanka_28k.png,SF6_Blanka_28k_hitbox.png,Trajectory: up and slightly forward; 40f charge time (charge lasts 12f after releasing down direction); cannot hit cross-up,supercombo_only,,,,,,,
56,Specials,special,blanka_28mk_sa2,[2]8MK,Vertical Rolling Attack (SA2),1400,8,19,31+17 land (35+1 land oB) (39+7 land oH),74,KD +37,-19,LH,Sp*,60 oH (52 oB),350,10% Starter; 10% Immediate,KD +37,-35,,,,,,18,20,4000,[5000],2000,1000 (700),500 (250),8-26 Air,,6-57 (FKD),0.59 (1st),,1,3,3,,,,SF6_Blanka_28k.png,SF6_Blanka_28k_sa2_hitbox.png,"SA2 install version (drains 100f/6.7% from install timer); trajectory: up and slightly forward; 40f charge time (charge lasts 12f after releasing down direction); no charge required if canceled into; cannot hit cross-up; activates Blanka-chan doll with electricity (meterless 1-hit version); if opponent crouch blocks, cannot create a true blockstring into Rolling Cannon; difficult to land a grounded punish on block due to only 1f landing recovery (juggle punishes are more consistent); safer on block and bounces farther away then regular version",supercombo_only,,,,,,,
57,Specials,special,blanka_28hk,[2]8HK,Vertical Rolling Attack,1400,8,19,31+17 land (34+10 land oB) (39+7 land oH),74,KD +42,-27,LH,-,,350,,KD +42,-43,,,,,,18,20,4000,[5000],2000,1000 (700),500 (250),8-26 Air,,6-57 (FKD),0.50 (1st),,1,3,3,,,,SF6_Blanka_28k.png,SF6_Blanka_28k_hitbox.png,Trajectory: straight vertical; 40f charge time (charge lasts 12f after releasing down direction); cannot hit cross-up,supercombo_only,,,,,,,
58,Specials,special,blanka_28hk_sa2,[2]8HK,Vertical Rolling Attack (SA2),1500,8,19,31+17 land (35+1 land oB) (39+7 land oH),74,KD +42,-19,LH,Sp*,60 oH (52 oB),375,10% Starter; 10% Immediate,KD +42,-35,,,,,,18,20,4000,[5000],2000,1000 (700),500 (250),8-26 Air,,6-57 (FKD),0.50 (1st),,1,3,3,,,,SF6_Blanka_28k.png,SF6_Blanka_28k_sa2_hitbox.png,"SA2 install version (drains 100f/6.7% from install timer); trajectory: straight vertical; 40f charge time (charge lasts 12f after releasing down direction); no charge required if canceled into; cannot hit cross-up; activates Blanka-chan doll with electricity (meterless 1-hit version); if opponent crouch blocks, cannot create a true blockstring into Rolling Cannon; difficult to land a grounded punish on block due to only 1f landing recovery (juggle punishes are more consistent); safer on block and bounces farther away then regular version",supercombo_only,,,,,,,
59,Specials,special,blanka_28kk,[2]8KK,Vertical Rolling Attack,800x2,7,8(2)6,31+17 land (34+23 land oB) (44+7 land oH),70,KD +28,-40,LH,-,,200,,KD +28,-56,,,,,,18,"14,12 / 20",4000,,-20000,500x2 (350x2),250 (125),1-10 Full,,4-53 (FKD),0.85 (1st),,1,1/10,6/8,,,,SF6_Blanka_28kk.png,SF6_Blanka_28kk_hitbox.png,Trajectory: up and slightly forward (less horizontal distance than MK version); 40f charge time (charge lasts 12f after releasing down direction); cannot hit cross-up,supercombo_only,,,,,,,
60,Specials,special,blanka_28kk_sa2,[2]8KK,Vertical Rolling Attack (SA2),"900,850",7,8(2)6,31+17 land (34+23 land oB) (44+7 land oH),70,KD +27,-40,LH,Sp* (oH),82 (oH),225,40% Starter; 10% Immediate,KD +27,-56,,,,,,18,"14,12 / 20",4000,,-20000,500x2 (350x2),250 (125),1-10 Full,,4-53 (FKD),0.85 (1st),,1,1/10,6/8,,,,SF6_Blanka_28kk.png,SF6_Blanka_28kk_sa2_hitbox.png,SA2 install version (drains 100f/6.7% from install timer); trajectory: up and slightly forward (less horizontal distance than MK version); 40f charge time (charge lasts 12f after releasing down direction); no charge required if canceled into; cannot hit cross-up; activates Blanka-chan doll with electricity (3-hit OD version); can only cancel into Rolling Cannon on hit (no way to make it safe on block),supercombo_only,,,,,,,
68,Specials,special,blanka_63214kk_sa2,63214KK,Backstep Rolling Attack (SA2),"300,450x2",8(41),5(28)21(1)4,4 land,70,+10(+13) / KD +55,+6(+9),"LH,LH,LH",Sp*,36(19),"75,113x2",10% Starter; 10% Immediate,+14(+17) / KD +55,-61 / -9(-3),,,,,21(18),"17,17(14)","12,13,15","2000,4000x2","[1000,2000x2]",-20000,"300,350x2 (210,245x2)","150,175x2 (75,87x2)",,,"8-12, 27-66 (FKD)",0.733 (1st),,1,1/1/1,3/5/7,,,,SF6_Blanka_63214kk.png,"SF6_Blanka_63214kk_hitbox.png, SF6_Blanka_63214kk_hitbox2.png, SF6_Blanka_63214k_sa2_hitbox.png","SA2 install version (drains 100f/6.7% from install timer); can steer forward/backward (forward momentum is faster than backward); can hit cross-up on the way down; 1st hit is SA2/SA3 cancelable, works in juggles, and only connects at very close range; () startup refers to the downward hit; downward hit connects twice vs. standing opponents or once vs. crouching opponents; hitconfirm time refers to Rolling Cannon cancel vs. grounded opponents; activates Blanka-chan doll with electricity (3-hit OD version)",supercombo_only,,,,,,,
74,Specials,special,blanka_22p_214p,22P~214P,Blanka-chan Bomb (Charge),800,36,-,-,-,KD,-,LH,-,,200,20% Starter; Combo (2 hits),KD,,,,,,,30,(25 / 10),4000,[3000],2000,1150 (805),575 (287),,,,,,0,0,99,0.04,,,SF6_Blanka_22p_214p.png,SF6_Blanka_22p_214hitbox.png,Activated by meterless electricity source (214P or SA2 meterless ball special); puts opponent into free juggle state or maintains existing juggle state; doll disappears if Blanka is hit at any time after electricity activation; startup refers to time in between electricity activation and attack hitbox appearing,supercombo_only,,,,,,,
75,Specials,special,blanka_22p_214pp,22P~214PP,Blanka-chan Bomb (OD Charge),400x3,36,-,-,-,KD,-,LH,-,,100 each,20% Starter; Combo (2 hits),KD,,,,,,,30x3,(25x3 / 10x3),1000x3,[5000],800x3,450x3 (315x3),225 each (112 each),,,,,,0,0,99,0.012 (bounce) / 0.05 (walk),,,SF6_Blanka_22p_214pp.png,SF6_Blanka_22p_214pp_hitbox.png,Activated by OD electricity source (214PP or SA2 install OD ball special); puts opponent into free juggle state or maintains existing juggle state; bounces 3 times before running toward opponent; bounces away on block (can connect twice at some spacings); doll can change directions if opponent switches sides before the final bounce ends; doll disappears if Blanka is hit at any time after electricity activation; startup refers to time in between electricity activation and attack hitbox appearing; allows a combo after Forward Throw with specific timing (follow-up juggle will be scaled to 50% when accounting for all damage scaling),supercombo_only,,,,,,,
76,Specials,special,blanka_22p_236236p,22P~236236P,Blanka-chan Bomb (SA1 Charge),200x5,26,-,-,-,KD,-,LH,-,,50x5,20% Starter; Combo (2 hits),KD,,,,,,,52,(25x5 / 10x5),1000x5,[1000x5],200x5,200x5 (140x5),100x5 (50x5),,,,,,0,0/99,99,0.1,,,SF6_Blanka_22p_236236p.png,SF6_Blanka_22p_236236p_hitbox.png,Activated by SA1 electricity; puts opponent into free juggle state or maintains existing juggle state; shoots straight forward and connects 5 times; doll disappears if Blanka is hit at any time after electricity activation; startup refers to time in between electricity activation and attack hitbox appearing,supercombo_only,,,,,,,
79,Supers,super,blanka_xp,Any Direction + P (during SA2),Rolling Cannon,400,3,25,7(9) land,-,KD~,-,LH,Sp*,41*,100,,KD~,-,,,,,,17 (3P: 18),15,1000 each,2000 each,1000 oH (500 oB),,,,,,,,1,2 each,99,,,,SF6_Blanka_xp.png,SF6_Blanka_xp_hitbox.png,"Special move follow-up available during SA2 only (depletes 200f or 13.3% of install time); input with any direction; usable after [4]6P, j.[4]6P, [2]8K, or 63214K; puts opponent into limited juggle state; can chain into itself up to 3 times consecutively if the hits connect (this limit resets if Blanka lands before starting another juggle); frame advantage on KD/block/parry varies significantly depending on height and attack angle (can lead to significant block advantage on 3P or 2P versions); total recovery varies significantly based on input direction, but landing recovery is always 7f for 8P/7P/4P/1P and 9f for 2P/3P/6P/9P; activates Blanka-chan doll with electricity (meterless 1-hit version); POTENTIAL BUG: 2P version canceled from minimum-height Aerial Rolling Attack will grant significant frame advantage without consuming any additional install time",supercombo_only,,,,,,,
82,Taunts,taunt,blanka_5pppkkk,5PPPKKK,Neutral Taunt,-,145 (total),-,-,145,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Blanka_5pppkkk.png,,"""Peekaboo!""",supercombo_only_taunt,,,,,,,
83,Taunts,taunt,blanka_6pppkkk,6PPPKKK,Forward Taunt,-,150 (total),-,-,150,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Blanka_6pppkkk.png,,"""Ha ha... uhuhuhuhuh""",supercombo_only_taunt,,,,,,,
84,Taunts,taunt,blanka_4pppkkk,4PPPKKK,Back Taunt,-,188,-,45,233,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Blanka_4pppkkk.png,,Starts juggling*; startup refers to time until 1 Blanka-chan is replenished,supercombo_only_taunt,,,,,,,
