row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
14,Normals and Target Combos,air_normal,sagat_jmp,j.MP,Jumping Medium Punch,350x2,8,"2,3",3 land,-,+10(+11),+6(+7),H,-,,,,+14(+15),-3(-2),,,,,"15,15","11,11","8,10",1500x2,[2000x2],500x2,250x2 (175x2),125x2 (62x2),,,,1.10 (0.85),,"3,1","3,1","1,4",,,,SF6_Sagat_jmp.png,"SF6_Sagat_jmp_hitbox_1.png, SF6_Sagat_jmp_hitbox_2.png, SF6_Sagat_jmp_hitbox_3.png","2 hits; puts airborne opponents into a limited juggle state; if 1st hit is stand blocked, the 2nd hit will not hit overhead against crouch block; lower body projectile invuln 8-22f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
15,Normals and Target Combos,air_normal,sagat_jhp,j.HP,Jumping Heavy Punch,800,10,6,3 land,-,+8(+15),+4(+11),H,-,,,,+12(+19),-9(-2),,,,,19,15,13,4000,[5000],2000,1000 (700),500 (250),,,,1.11,,3,3,1,,,,SF6_Sagat_jhp.png,SF6_Sagat_jhp_hitbox.png,Strong downward attack angle; spike knockdown vs. airborne opponents; lower body projectile invuln 10-22f (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
16,Normals and Target Combos,air_normal,sagat_jlk,j.LK,Jumping Light Kick,300,5,10,3 land,-,+5(+10),+1(+6),H,-,,,,+9(+14),-7(-2),,,,,14,10,9,1500,[2000],500,300 (210),150 (75),,,,0.64,,3,3,0,,,,SF6_Sagat_jlk.png,SF6_Sagat_jlk_hitbox.png,Cross-up; can be used as a fuzzy instant overhead
17,Normals and Target Combos,air_normal,sagat_jmk,j.MK,Jumping Medium Kick,700,8,8,3 land,-,+9(+15),+4(+10),H,-,,,,+13(+19),-8(-2),,,,,19,14,11,2500,[4000],1000,500 (350),250 (125),,,,1.42,,3,3,0,,,,SF6_Sagat_jmk.png,SF6_Sagat_jmk_hitbox.png,Long horizontal range (barely shorter than j.HK) with a better downward attack angle and nearly identical hitstun and blockstun; lower body projectile invuln 8-25f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
18,Normals and Target Combos,air_normal,sagat_jhk,j.HK,Jumping Heavy Kick,800,10,6,3 land,-,+11(+15),+7(+11),H,-,,,,+15(+19),-6(-2),,,,,19,15,13,4000,[5000],2000,1000 (700),500 (250),,,,1.44,,3,3,1,,,,SF6_Sagat_jhk.png,SF6_Sagat_jhk_hitbox.png,"Longest horizontal range; puts airborne opponents into a limited juggle state; lower body projectile invuln 10-21f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
19,Normals and Target Combos,ground_normal,sagat_6mp,6MP,Tiger Heavy Elbow,700,22,3,19,43,+3,-3,H,-,,,,+7,-20,,,+7,+1,25,19,13,5000,[5000],1000,500 (350),250 (125),,,,1.71,,1,1,1,,,,SF6_Sagat_6mp.png,"SF6_Sagat_6mp_hitbox_1.png, SF6_Sagat_6mp_hitbox_2.png",Spike knockdown vs. airborne opponents; Drive Rush gives a combo into 2MP (no real strike/throw pressure on block); meaty timing allows a follow-up link (up to +5/0 on final active frame)
20,Normals and Target Combos,ground_normal,sagat_4hp,4HP,Tiger Monolith,"200,600",8,"3,5",25,40,KD +34,-10(-13),LH,Sp SA,35,,10% Starter,KD +41,-24(-31),KD +54,+10,KD +34,,,20(23),"13,13","4000,2000",[4000x2],1000x2,500x2 (350x2),250x2 (125x2),,,,1.13,,"0,1","0,1","0,2",,,,SF6_Sagat_4hp.png,"SF6_Sagat_4hp_hitbox_1.png, SF6_Sagat_4hp_hitbox_2.png, SF6_Sagat_4hp_hitbox_3.png, SF6_Sagat_4hp_hitbox_4.png","Tall hitbox on 2nd hit, but also extends a tall hurtbox with no anti-air invincibility (likely to lose/trade with jump-ins); cannot hit cross-up; 2nd hit whiffs on crouch blocking opponents (3f worse on block and not cancelable); cancel does not occur until the 2nd hit's active frames (still executes on hit even if the 2nd hit whiffs); puts opponents into a limited juggle state (can combo into 236MP, DR~delay 4HP > 236HK, 623MP for great midscreen damage and corner carry); free juggle state from DR~4HP, allowing a more optimal corner juggle: > 214MK, 4HP > 236HK, 623MP; launches higher on Counter-hit/Punish Counter (KD +41) or on airborne opponents (KD +40); 1st hit puts opponent into a free juggle OTG bounce state that is usually overwritten by the 2nd hit (but can still occur on trades or when hitting extended hurtboxes)"
21,Normals and Target Combos,ground_normal,sagat_6lk,6LK,Step Low Kick,700,18,3,18(21),38(41),+3,-3,L,-,,,30% Starter,+7,-19,,,+7,+1,24,18,13,4000,[5000],2000,1000 (700),500 (250),,,,2.35,,1,1,0,,,,SF6_Sagat_6lk.png,SF6_Sagat_6lk_hitbox.png,"Long range advancing low poke that leaves Sagat close for a strike/throw mixup on hit while remaining safe on block; 3f extra recovery on whiff; can link into light normals on Counter-hit, or into 2MP after Drive Rush or Punish Counter; knocks down airborne opponents (KD +35~38) when juggled into (but has no juggle potential on its own); the first 7 recovery frames extend a wide foot hurtbox making it more easily whiff punished by low-reaching normals"
22,Normals and Target Combos,ground_normal,sagat_6hk,6HK,Step High Kick,900,16,4,21(18),40(37),+7,+4,LH,-,,,10% Starter; Combo (5% extra),+21 Stagger,-20,,,+11,+8,32,26,13 (25 PC),8000,[10000],3000,1000 (700),500 (250),,,,2.66,,1 [0 PC],10,10,,,,SF6_Sagat_6hk.png,"SF6_Sagat_6hk_hitbox_1.png, SF6_Sagat_6hk_hitbox_2.png","Upper Body/Leg hurtbox is anti-air invincible on frames 14-19 (useful as a predictive long range anti-air); whiffs on crouching opponents; puts airborne opponents into a limited juggle state; Punish Counter staggers grounded opponents and puts airborne opponents into a free juggle state; 3f fewer total frames on block/parry/armor (active frames end upon contact, with variable recovery depending on which active frame connected); the first 5 recovery frames extend a wide hurtbox where the kicking leg was (too high for many attacks to easily connect as a whiff punish); extends hurtbox 1f before active that is vulnerable to projectiles; useful in Drive Rush cancel routes from 2HP/5HK/2MP~HP (but the pushback prevents Sagat's usual midscreen link of 4HP > 236MP, juggle DR~4HP)"
23,Normals and Target Combos,ground_normal,sagat_5mk_hk,5MK~HK,Step Middle Kick,800,19,3,23,44,KD +38,-8,LH,-,,,,KD +39,-24,,,,,,18,13,3000,[8000],2500,1000 (700),500 (250),,,,2.49,,1,1,5,,,,SF6_Sagat_5mk_hk.png,SF6_Sagat_5mk_hk_hitbox.png,3f blockstring gap between hits; somewhat hitconfirmable knockdown from a very strong midrange poke; puts opponent into a limited juggle state (can combo 623LP after DI wallsplat on hit)
24,Normals and Target Combos,ground_normal,sagat_5hp_hk,5HP~HK,Tiger Sting,1200,16,3,27,45,KD +39(+42),-12,LH,-,,,,KD +39,,,,,,,18,13,6000,[5000],3000,1000 (700),500 (250),,,,2.38,,1,1,5,,,,SF6_Sagat_5hp_hk.png,SF6_Sagat_5hp_hk_hitbox.png,Both hits are always a true blockstring; hitconfirmable knockdown from a very strong midrange poke; sets up a KD +42 safe jump when juggled into (like after a DI wallsplat on hit/block)
25,Normals and Target Combos,ground_normal,sagat_2mp_hp,2MP~HP,Tiger Slash,600,20,3,27,49,-2,-14,LH,Sp SA,54 (17),,,+2,-28,+16,+4,,,28,16,13,5000,[8000],1500,1000 (700),500 (250),,,,2.24,,1,4,3,,,,SF6_Sagat_2mp_hp.png,SF6_Sagat_2mp_hp_hitbox.png,Combos after Punish Counter or Drive Rush 2MP only; causes limited juggle OTG bounce vs. airborne opponents
26,Normals and Target Combos,ground_normal,sagat_2mp_hk,2MP~HK,Tiger Rise,1000,18,4,26,47,KD +32(+35),-10,LH,SA,59 (27),,,KD +32,-28,,,,,,20,13,5000,[8000],3000,1200 (840),600 (300),,,,2.35,,1,1,4,,,,SF6_Sagat_2mp_hk.png,SF6_Sagat_2mp_hk_hitbox.png,3f blockstring gap between hits; harder to confirm into from 2MP but combos naturally; launch only allows a canceled Super but no other follow-up juggles; easily hitconfirmed into Super even if only the 2nd hit connects as a frame trap; higher KD advantage when juggled into
27,Drive and Throw,throw,sagat_lplk,LPLK,Tiger Hang,1200 (2040),5,3,23,30,KD +21,-,T,-,,,20% Immediate,HKD +21,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.85,,,,,,,,SF6_Sagat_lplk.png,SF6_Sagat_lplk_hitbox.png,Can use Drive Rush for a corner throw loop with 4f timing on standard characters; a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously
28,Drive and Throw,throw,sagat_4lplk,4LPLK,Tiger Carry,1200 (2040),5,3,23,30,KD +21,-,T,-,,,20% Immediate,HKD +21,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.85,,,,,,,,SF6_Sagat_4lplk.png,SF6_Sagat_lplk_hitbox.png,"Side switch; no true oki after throwing opponent into the corner, but can pressure with Tiger Shot, MK/HK Knee, or spaced Drive Rush normals; a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
29,Drive and Throw,drive,sagat_hphk,HPHK,Tiger Punishment,800,26,2,35,62,KD +35 / Wall Splat KD +65,-3 / Wall Splat HKD +72,LH,-,,200,20% Starter,"Crumple (Standing +21, Juggle +46, HKD +104)",-35,,,,,,34,25,5000,10000 [15000],-10000,[3000(2100)],,,1-27,,2.529,,0,1,0,,,,SF6_Sagat_hphk.png,SF6_Sagat_hphk_hitbox.png,See Drive Impact. Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
30,Drive and Throw,drive,sagat_6hphk,6HPHK,Tiger Twin Babel (Block),500 recoverable,20,3,26(31),48(53),KD +23,-6,LH,-,,125 recoverable,,KD +23,-27,,,,,,23,20,,,-20000,,,1-22 Full,Break,,1.80,,200,100,1,,,,SF6_Sagat_6hphk.png,SF6_Sagat_6hphk_hitbox.png,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; see Drive Reversal.
31,Drive and Throw,drive,sagat_6hphk_recovery,6HPHK,Tiger Twin Babel (Recovery),500 recoverable,18,3,26(31),46(51),KD +23,-6,LH,-,,125 recoverable,,KD +23,-27,,,,,,23,20,,,-20000(-10000),,,1-20 Full,Break,,1.80,,200,100,1,,,,SF6_Sagat_6hphk.png,SF6_Sagat_6hphk_hitbox.png,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze except for a 12f freeze when interacting with the opponent's throw hitbox (this also refunds 1 Drive bar after punishing the throw); see Drive Reversal.
32,Drive and Throw,drive,sagat_mpmk,MPMK,Drive Parry,-,1,12 or until released,33(1)(11),45(3),-,-,-,-,,,50% Multiplier (Perfect),,,,,,,,,,,,"-5000,250~",,,6 Full (after Perfect Parry),,,,,,,,,,,SF6_Sagat_mpmk.png,SF6_Sagat_mpmk_hitbox.png,"See Drive Parry. Perfect Parrying has only 1F of recovery and disables the opponent from canceling their attack. Perfect Parrying projectiles puts you into fixed 11 frames of recovery. After a Perfect Parry, all Super Gauge gain is reduced by 20% and Drive Gauge gain/damage is reduced by 50% for the entire punish combo."
33,Drive and Throw,drive,sagat_mpmk_66_pdr,MPMK~66,Parry Drive Rush,-,3+8,-,15(37),26(48),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-10000,,,,,,,,,,,,,,SF6_Sagat_66.png,SF6_Sagat_66_hitbox.png,"See Drive Rush; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.546 (min/throw), 1.869 (min/block), 3.156 (max/final DR frame)"
34,Drive and Throw,drive,sagat_mpmk_66_drc,MPMK or 66,Drive Rush Cancel,-,9,-,15(37),24(46),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-30000,,,,,,,,,,,,,,SF6_Sagat_66.png,SF6_Sagat_66_hitbox.png,See Drive Rush; 3-bar version performed on hit/block from a cancelable normal; can also be performed on whiff from cancelable light normals; startup refers to minimum time before an attack can cancel the Drive Rush animation; the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties
35,Specials,special,sagat_236lp,236LP,Low Tiger Shot,600,14,-,36,50,-3,-7,LH,SA3,4,150,Combo (2 hits),+1,-26,,,,,34,30,10,2500,[3000],1000,600 (420),300 (150),,,,,,1,1,1,0.105,,,SF6_Sagat_236lp.png,"SF6_Sagat_236lp_hitbox_1.png, SF6_Sagat_236lp_hitbox_2.png","Fast 1-hit projectile (speed is not variable); can hit crouching opponents unlike MP/HP High Tiger Shot; has extremely long recovery compared to most projectiles (more vulnerable to jumps, Drive Impact, projectile invuln moves, and Perfect Parry + Drive Rush); the projectile travels low to the ground, preventing many low profile attacks from avoiding it (e.g. Kimberly's slide, A.K.I.'s Sinister Slide); Sagat is in a crouching state for the entire move duration with crouch-sized hurtboxes; puts airborne opponents into a limited juggle state; extends a slight projectile invincible arm hurtbox on frames 16-43 and a leg hurtbox on frames 14-50; topmost hurtboxes are vulnerable only to air attacks on frames 1-50 (more vulnerable to jump-ins despite crouching) and are projectile invincible on frames 1-31 to avoid High Tiger Shot (frames 32-50 are still vulnerable)"
36,Specials,special,sagat_236lpmp,236LPMP or 236LPHP,Low Tiger Shot,400x2,12,-,32,44,KD +52,-1,LH,SA2 SA3,12,100x2,20% Starter (1st); Combo (2 hits),KD +52,-11,,,,,,32 total,"9,10",1250x2,[2500x2],-20000,300x2 (210x2),150x2 (75x2),,,,,,"0,3","0,2","4,5",0.14,,,SF6_Sagat_236lpmp.png,SF6_Sagat_236lpmp_hitbox.png,"Fast 2-hit OD projectile; can hit crouching opponents; can be used while a meterless Tiger Shot is still on-screen; the projectile travels low to the ground, preventing many low profile attacks from avoiding it (e.g. Kimberly's slide, A.K.I.'s Sinister Slide); Sagat is in a crouching state for the entire move duration with crouch-sized hurtboxes; puts opponents into a limited juggle state; extends a slight projectile invincible arm hurtbox on frames 16-37 and a leg hurtbox on frames 12-44; topmost hurtboxes are vulnerable only to air attacks on frames 1-44 (more vulnerable to jump-ins despite crouching) and are projectile invincible on frames 1-29 to avoid High Tiger Shot (frames 30-44 are still vulnerable); starter scaling does not apply if only the 2nd hit connects (e.g. clashing with 1-hit OD fireball or breaking Drive Impact armor)"
37,Specials,special,sagat_236mp,236MP,High Tiger Shot,700,16,-,26,42,+3,+3,LH,SA3,4,175,,+7,-16,,,,,30,30,10,4000,[3500],1000,600 (420),300 (150),,,,,,1,2,1,0.08,,,SF6_Sagat_236mp.png,"SF6_Sagat_236mp_hitbox_1.png, SF6_Sagat_236mp_hitbox_2.png","Medium speed 1-hit projectile (comparable to a shoto HP fireball, but much slower than Sagat's other projectiles); whiffs on crouching opponents unless they extend an upward hurtbox; puts airborne opponents into a limited juggle state (useful juggle tool after 4HP launch); has much better recovery and frame advantage than the Low version; can be used meaty on the opponent's wakeup even if they crouch block, but the opponent can input a crouching button to avoid blocking the projectile; extends a slight projectile invincible arm hurtbox on frames 18-32 and a leg hurtbox on frames 18-42"
38,Specials,special,sagat_236hp,236HP,High Tiger Shot,700,12,-,30,42,-1,-1,LH,SA3,4,175,,+3,-20,,,,,30,30,10,4000,[3500],1000,600 (420),300 (150),,,,,,1,2,1,0.14,,,SF6_Sagat_236mp.png,"SF6_Sagat_236mp_hitbox_1.png, SF6_Sagat_236mp_hitbox_2.png","Fast 1-hit projectile; whiffs on crouching opponents unless they extend an upward hurtbox; puts airborne opponents into a limited juggle state; has much better recovery and frame advantage than the Low version; can be used meaty on the opponent's wakeup even if they crouch block, but the opponent can input a crouching button to avoid blocking the projectile; extends a slight projectile invincible arm hurtbox on frames 14-28 and a leg hurtbox on frames 14-42"
39,Specials,special,sagat_236mphp,236MPHP,High Tiger Shot,"200x2,600 (1000)",21,-,27,48,KD +63,+6,LH,SA2 SA3,12,"50x2,150 (250)",20% Starter (1st/2nd)); Combo (2 hits),KD +63,+5,,,,,,34 total,"6,6,10","1000x2,4000","[1000x2,3000]",-20000,"150x2,300 (105x2,210)","75x2,150 (37x2,75)",,,,,,"0,0,3","0,0,2","7,7,7",0.19,,,SF6_Sagat_236mphp.png,"SF6_Sagat_236mphp_hitbox_1.png, SF6_Sagat_236mphp_hitbox_2.png","Extremely fast 3-hit OD projectile; slow startup but very powerful in fireball wars once released; can hit crouching opponents unlike the MP/HP High Tiger Shots; can be used while a meterless Tiger Shot is still on-screen; excellent frame advantage on hit or block; puts opponents into a limited juggle state; can juggle into SA1 from anywhere on the screen, and into another OD High Tiger Shot from fullscreen (or at close range vs. cornered opponents); extends a slight projectile invincible arm hurtbox on frames 25-41 and a leg hurtbox on frames 25-48; starter scaling does not apply if only the 3rd hit connects (e.g. clashing with 2-hit OD fireball or breaking Drive Impact armor)"
40,Specials,special,sagat_623lp,623LP,Tiger Uppercut,1100 (800),5,10,35+12 land,61,KD +32,-37,LH,SA3,23,275,30% Starter,KD +32,-55,,,,,,20,20(13),4000,[5000],2000,1000 (700),500 (250),1-14 Air,,9-49 (FKD),1.22 (1.09),,1,1,30(99),,,,SF6_Sagat_623lp.png,"SF6_Sagat_623lp_hitbox_preview.png, SF6_Sagat_623lp_hitbox_1.png, SF6_Sagat_623lp_hitbox_2.png, SF6_Sagat_623lp_hitbox_3.png, SF6_Sagat_623p_hitbox_4.png, SF6_Sagat_623lp_hitbox_5.png",Sagat's primary anti-air with fast startup but short range; deals 300 less damage on active frames 4-10; cannot hit cross-up; puts opponent into a limited juggle state (allows SA3 cancel on active frames 1-2 only)
41,Specials,special,sagat_623mp,623MP,Tiger Uppercut,1400 (800),10,10,40+15 land,74,KD +27,-45,LH,SA3,23,350,20% Starter,KD +27,-63,,,,,,20,20(13),4000,[5000],2000,1000 (700),500 (250),1-13 Air,,14-59 (FKD),1.68 (1.42),,1,1,30(99),,,,SF6_Sagat_623lp.png,"SF6_Sagat_623mp_hitbox_preview.png, SF6_Sagat_623p_hitbox_1.png, SF6_Sagat_623p_hitbox_2.png, SF6_Sagat_623mp_hitbox_3.png, SF6_Sagat_623p_hitbox_4.png, SF6_Sagat_623p_hitbox_5.png",Much more range than LP version for mid-range anti airs and more consistent cancels from light normals; much slower startup (limits usefulness in many juggles); forward movement makes Sagat more likely to whiff under an opponent's jump-in; deals 600 less damage on active frames 4-10; cannot hit cross-up; puts opponent into a limited juggle state (allows SA3 cancel on active frames 1-2 only)
