official_row_order,official_category,official_move_name,official_input_display,official_input_signature,official_input_family,startup,active,recovery,damage,on_hit,on_block,cancel,match_status,match_method,candidate_count,supercombo_move_id,supercombo_move_type,supercombo_input,supercombo_name,supercombo_startup,supercombo_active,supercombo_recovery,supercombo_hit_advantage,supercombo_block_advantage,supercombo_cancel,supercombo_damage,field_comparisons_json
11,通常技,しゃがみ強P（グランドストレート）,key-d key-plus icon_punch_h 強,2HP,2HP,11,11-14,21,800,1,-5,C,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,sagat_2hp,ground_normal,2HP,Crouching Heavy Punch,11,4,21,+1,-5,Sp SA,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""11-14"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""21"", ""official_raw"": ""21"", ""supercombo"": ""21"", ""supercombo_raw"": ""21""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""11"", ""official_raw"": ""11"", ""supercombo"": ""11"", ""supercombo_raw"": ""11""}}"
12,通常技,しゃがみ強K（タイガーキック）,key-d key-plus icon_kick_h 強,2HK,2HK,11,11-13,26,900,D,-12,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,sagat_2hk,ground_normal,2HK,Tiger Kick,11,3,26,KD +29,-12,-,900,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""11-13"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""26"", ""official_raw"": ""26"", ""supercombo"": ""26"", ""supercombo_raw"": ""26""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""11"", ""official_raw"": ""11"", ""supercombo"": ""11"", ""supercombo_raw"": ""11""}}"
13,通常技,ジャンプ弱P（ジャンピングジャブ）,（ジャンプ中に） icon_punch_l 弱,j.LP,j.LP,4,4-10,着地後3,300,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,sagat_jlp,air_normal,j.LP,Jumping Light Punch,4,7,3 land,+6(+9),+2(+5),-,300,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""4-10"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""300"", ""official_raw"": ""300"", ""supercombo"": ""300"", ""supercombo_raw"": ""300""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""4"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}}"
14,通常技,ジャンプ弱K（ジャンピングタイガードロップ）,（ジャンプ中に） icon_kick_l 弱,j.LK,j.LK,5,5-14,着地後3,300,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,sagat_jlk,air_normal,j.LK,Jumping Light Kick,5,10,3 land,+5(+10),+1(+6),-,300,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""5-14"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""300"", ""official_raw"": ""300"", ""supercombo"": ""300"", ""supercombo_raw"": ""300""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""5"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}}"
15,通常技,ジャンプ中P（ジャンピングアッパー）,（ジャンプ中に） icon_punch_m 中,j.MP,j.MP,8,8-12,着地後3,700,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+recovery_match,1,sagat_jmp,air_normal,j.MP,Jumping Medium Punch,8,"2,3",3 land,+10(+11),+6(+7),-,350x2,"{""active_duration"": {""comparable"": false, ""official"": ""5"", ""official_raw"": ""8-12"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""2,3""}, ""damage"": {""comparable"": false, ""official"": ""700"", ""official_raw"": ""700"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""350x2""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}}"
16,通常技,ジャンプ中K（ジャンピングタイガーキック）,（ジャンプ中に） icon_kick_m 中,j.MK,j.MK,8,8-15,着地後3,700,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,sagat_jmk,air_normal,j.MK,Jumping Medium Kick,8,8,3 land,+9(+15),+4(+10),-,700,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8-15"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""700"", ""official_raw"": ""700"", ""supercombo"": ""700"", ""supercombo_raw"": ""700""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}}"
17,通常技,ジャンプ強P（ジャンピングヘビーエルボー）,（ジャンプ中に） icon_punch_h 強,j.HP,j.HP,10,10-15,着地後3,800,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,sagat_jhp,air_normal,j.HP,Jumping Heavy Punch,10,6,3 land,+8(+15),+4(+11),-,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""10-15"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""10"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}}"
18,通常技,ジャンプ強K（ジャンピングタイガーハイキック）,（ジャンプ中に） icon_kick_h 強,j.HK,j.HK,10,10-15,着地後3,800,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,sagat_jhk,air_normal,j.HK,Jumping Heavy Kick,10,6,3 land,+11(+15),+7(+11),-,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""10-15"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""10"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}}"
19,特殊技,タイガーヘビーエルボー,key-r key-plus icon_punch_m 中,6MP,6MP,22,22-24,19,700,3,-3,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,sagat_6mp,ground_normal,6MP,Tiger Heavy Elbow,22,3,19,+3,-3,-,700,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""22-24"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""700"", ""official_raw"": ""700"", ""supercombo"": ""700"", ""supercombo_raw"": ""700""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""19"", ""official_raw"": ""19"", ""supercombo"": ""19"", ""supercombo_raw"": ""19""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""22"", ""official_raw"": ""22"", ""supercombo"": ""22"", ""supercombo_raw"": ""22""}}"
20,特殊技,タイガーモノリス,key-l key-plus icon_punch_h 強,4HP,4HP,8,8-15,25,800,D,-10,C,matched,exact_input+family_input+same_family+category_move_type+startup_match+recovery_match,1,sagat_4hp,ground_normal,4HP,Tiger Monolith,8,"3,5",25,KD +34,-10(-13),Sp SA,"200,600","{""active_duration"": {""comparable"": false, ""official"": ""8"", ""official_raw"": ""8-15"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""3,5""}, ""damage"": {""comparable"": false, ""official"": ""800"", ""official_raw"": ""800"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""200,600""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""25"", ""official_raw"": ""25"", ""supercombo"": ""25"", ""supercombo_raw"": ""25""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}}"
21,特殊技,ステップローキック,key-r key-plus icon_kick_l 弱,6LK,6LK,18,18-20,18,700,3,-3,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,1,sagat_6lk,ground_normal,6LK,Step Low Kick,18,3,18(21),+3,-3,-,700,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""18-20"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""700"", ""official_raw"": ""700"", ""supercombo"": ""700"", ""supercombo_raw"": ""700""}, ""recovery"": {""comparable"": false, ""official"": ""18"", ""official_raw"": ""18"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""18"", ""supercombo_raw"": ""18(21)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""18"", ""official_raw"": ""18"", ""supercombo"": ""18"", ""supercombo_raw"": ""18""}}"
22,特殊技,ステップハイキック,key-r key-plus icon_kick_h 強,6HK,6HK,16,16-19,21,900,7,4,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,1,sagat_6hk,ground_normal,6HK,Step High Kick,16,4,21(18),+7,+4,-,900,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""16-19"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": false, ""official"": ""21"", ""official_raw"": ""21"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""21"", ""supercombo_raw"": ""21(18)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""16"", ""official_raw"": ""16"", ""supercombo"": ""16"", ""supercombo_raw"": ""16""}}"
23,特殊技,ステップミドルキック,icon_kick_m 中 arrow_3 icon_kick_h 強,5MK~HK,5MK~HK,19,19-21,23,800,D,-8,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,sagat_5mk_hk,ground_normal,5MK~HK,Step Middle Kick,19,3,23,KD +38,-8,-,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""19-21"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""23"", ""official_raw"": ""23"", ""supercombo"": ""23"", ""supercombo_raw"": ""23""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""19"", ""official_raw"": ""19"", ""supercombo"": ""19"", ""supercombo_raw"": ""19""}}"
24,特殊技,タイガースティング,icon_punch_h 強 arrow_3 icon_kick_h 強,5HP~HK,5HP~HK,16,16-18,27,1200,D,-12,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,sagat_5hp_hk,ground_normal,5HP~HK,Tiger Sting,16,3,27,KD +39(+42),-12,-,1200,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""16-18"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1200"", ""official_raw"": ""1200"", ""supercombo"": ""1200"", ""supercombo_raw"": ""1200""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""27"", ""official_raw"": ""27"", ""supercombo"": ""27"", ""supercombo_raw"": ""27""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""16"", ""official_raw"": ""16"", ""supercombo"": ""16"", ""supercombo_raw"": ""16""}}"
25,特殊技,タイガースラッシュ,key-d key-plus icon_punch_m 中 arrow_3 icon_punch_h 強,2MP~HP,2MP~HP,20,20-22,27,600,-2,-14,C,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,sagat_2mp_hp,ground_normal,2MP~HP,Tiger Slash,20,3,27,-2,-14,Sp SA,600,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""20-22"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""600"", ""official_raw"": ""600"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""27"", ""official_raw"": ""27"", ""supercombo"": ""27"", ""supercombo_raw"": ""27""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""20"", ""official_raw"": ""20"", ""supercombo"": ""20"", ""supercombo_raw"": ""20""}}"
26,特殊技,タイガーライズ,key-d key-plus icon_punch_m 中 arrow_3 icon_kick_h 強,2MP~HK,2MP~HK,18,18-21,26,1000,D,-10,SA,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,sagat_2mp_hk,ground_normal,2MP~HK,Tiger Rise,18,4,26,KD +32(+35),-10,SA,1000,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""18-21"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1000"", ""official_raw"": ""1000"", ""supercombo"": ""1000"", ""supercombo_raw"": ""1000""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""26"", ""official_raw"": ""26"", ""supercombo"": ""26"", ""supercombo_raw"": ""26""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""18"", ""official_raw"": ""18"", ""supercombo"": ""18"", ""supercombo_raw"": ""18""}}"
27,必殺技,中 タイガーショット,key-d key-dr key-r key-plus icon_punch_m 中,236MP,236P,16,,全体 42,700,3,3,SA3,matched,exact_input+same_family+category_move_type+startup_match+damage_match,3,sagat_236mp,special,236MP,High Tiger Shot,16,-,26,+3,+3,SA3,700,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""700"", ""official_raw"": ""700"", ""supercombo"": ""700"", ""supercombo_raw"": ""700""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""全体 42"", ""reason"": ""official_uncomparable"", ""supercombo"": ""26"", ""supercombo_raw"": ""26""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""16"", ""official_raw"": ""16"", ""supercombo"": ""16"", ""supercombo_raw"": ""16""}}"
28,必殺技,強 タイガーショット,key-d key-dr key-r key-plus icon_punch_h 強,236HP,236P,12,,全体 42,700,-1,-1,SA3,matched,exact_input+same_family+category_move_type+startup_match+damage_match,3,sagat_236hp,special,236HP,High Tiger Shot,12,-,30,-1,-1,SA3,700,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""700"", ""official_raw"": ""700"", ""supercombo"": ""700"", ""supercombo_raw"": ""700""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""全体 42"", ""reason"": ""official_uncomparable"", ""supercombo"": ""30"", ""supercombo_raw"": ""30""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""12"", ""official_raw"": ""12"", ""supercombo"": ""12"", ""supercombo_raw"": ""12""}}"
