character_slug,move_id,move_name,input,move_group,hitconfirm_window,hitstun,blockstun,hitstop,punish_adv,perf_parry_adv,dr_cancel_hit,dr_cancel_blk,after_dr_hit,after_dr_blk,invuln,armor,airborne,jug_start,jug_increase,jug_limit,proj_speed,atk_range,super_gain_blk,notes_sc
guile,guile_011_2_hp,Crouching Heavy Punch,2HP,normals,15,25,16,13,+4,-23,+15,+6,+4,-5,-,-,-,1,1,0,-,0.91,500 (250),Good vertical anti-air (cannot hit cross-up); forces stand on hit (useful to create consistent spacing in Sonic Boom loops); SA2 cancel: +18/+9
guile,guile_013_j_lp,Jump LP,j.LP,normals,-,13,9,9,+8(+13),-7 (-2),-,-,-,-,-,-,-,1,1,0,-,1.05,150 (75),Can be used as a fuzzy instant overhead
guile,guile_014_j_lk,Jump LK,j.LK,normals,-,14,10,9,+9(+14),-7 (-2),-,-,-,-,-,-,-,1,1,0,-,0.55,150 (75),Cross-up
guile,guile_015_j_mp,Jump MP,j.MP,normals,-,15,11,11,+13(+15),-4 (-2),-,-,-,-,-,-,-,1,1,0,-,1.11,250 (125),"Puts airborne opponents into limited juggle state; lower body projectile invuln 7-22f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
guile,guile_016_j_mk,Jump MK,j.MK,normals,-,17,13,11,+15(+17),-4 (-2),-,-,-,-,-,-,-,1,1,0,-,1.09,250 (125),"Lower body projectile invuln 7-20f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
guile,guile_017_j_hp,Jump HP,j.HP,normals,-,19,15,13,+11(+19),-10 (-2),-,-,-,-,-,-,-,1,1,0,-,1.24,500 (250),Spikes airborne opponents on counter-hit/Punish Counter; lower body projectile invuln 9-23f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
guile,guile_018_j_hk,Jump HK,j.HK,normals,-,19,15,13,+14(+19),-7 (-2),-,-,-,-,-,-,-,1,1,0,-,1.14,500 (250),Decent horizontal jump-in; lower body projectile invuln 10-19f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
guile,guile_019_6_mp,Full Bullet Magnum,6MP,command_normals,-,24,19,11,+6,-20,-,-,+6,+1,-,-,-,1,1,0,-,1.465,250 (125),Fast and high damage for a command overhead; spike knockdown vs. airborne opponents
guile,guile_021_6_hp,Spinning Back Knuckle,6HP,command_normals,-,28,26,13,+9,-21,-,-,+9,+7,-,-,-,1,1,1,-,1.921 (1.856),600 (300),Whiffs vs. crouching opponents; has some juggle potential; long forward movement
guile,guile_022_4_lk,Knee Bazooka,4LK,command_normals,-,20,16,13,+4(+8),-18(-14),-,-,+4(+8),0 (+4),-,-,-,1,1,1,-,1.587 (1.323),500 (250),"7-17f low crush (not airborne); has some juggle potential; great approach option out of Drive Rush; the final active frame requires incredible precise spacing to connect (for practical purposes, the max frame advantage is +3 / -1 )"
guile,guile_023_4_mk,or 6MK Rolling Sobat,4MK,command_normals,-,24,15,11,+7,-19,-,-,+7,-2,-,-,-,1,1,1,-,1.863 Fwd / 0.767 Back,350 (175),7-17f low crush (not airborne); has some juggle potential; 6MK version has 3f extra recovery on whiff; strong neutral tool; better hitbox priority on 4MK version
guile,guile_025_6_hk,Reverse Spin Kick,6HK,command_normals,-,28,21,15,KD +55 Crumple,-27,-,-,+3,-4,4-28 Throw,-,-,1 [-1 PC Ground],1,0,-,2.086,500 (250),4-28f low crush/throw invuln (not airborne); Counter-hit causes knockdown vs. grounded/airborne opponents (KD +29~); Punish Counter causes crumple vs. grounded and limited juggle state vs. airborne; extends a hurtbox 1f before active that is vulnerable to projectiles
guile,guile_026_3_hk,Guile High Kick,3HK,command_normals,23(30),-,17,13(20),KD +51 Spin,-24,+9,0,+4,-5,-,-,-,1 [0 PC],1,0,-,1.559,500 (250),Whiffs on crouching opponents unless they extend a vertical hurtbox; puts airborne opponents into limited juggle state on CH; puts grounded/airborne opponents into free juggle state on PC; not a reliable anti-air; SA2 cancel: +12/+3; special/DR cancel is delayed until after 5th recovery frame; extends a hurtbox 1f before active that is vulnerable to projectiles
guile,guile_028_2_mp_2_mp,Double Shot,2MP~2MP,command_normals,41(15),-,13,11,KD +44,-17,KD +53,+3,-,-,-,-,-,1,1,1,-,-,125 (62),Puts opponents into limited juggle state; +12 extra KD Adv when canceled into SA2; 2f gap between hits on block; SA2 cancel: KD+56/+6
guile,guile_029_2_mk_6_mp,Drake Fang,2MK~6MP,command_normals,-,25,19,11,KD +47,-22,-,-,-,-,-,-,-,1,1,0,-,-,250 (125),() refers to 20% scaled damage from 2MK combo starter; low into overhead string; has a 5f gap between hits on block that can lead to trade combos; causes spike knockdown vs. airborne opponents; Counter-hit/Punish Counter puts the opponent into a limited juggle OTG bounce state; 2nd hit maintains the CH/PC state from the initial 2MK
guile,guile_030_2_hk_3_hk,Phantom Cutter,2HK~3HK,command_normals,57 (60 PC),-,16,13,KD +35,-24,KD +44(45),+1,-,-,-,-,-,1,1,1,-,-,250 (125),"(refers to 20% scaled damage from 2HK); only combos from 1st hit of 2HK on Punish Counter, after Drive Rush, or in juggles; very lenient confirm window; puts opponent into limited juggle state; whiffs on crouching opponents (works after Punish Counter 2HK due to juggle state); SA2 cancel: KD +47/+4; special/DR cancel is delayed until after 5th recovery frame"
guile,guile_037_6_p_p,~ 6PP Sonic Cross,214P,specials,11,-,30,8x3,KD +48~,+4~,-,-,-,-,-,-,-,"1 ground / 1,1 air","1,2","7,8",1-8f: 0.005+0.005/frame; 9f: 0.155 + 0.005/frame,-,300 (150),"No charge required to throw projectile; enhanced version becomes a 3-hit OD projectile that puts opponents into limited juggle state on hit; if Sonic Blade dissipates before OD Boom passes through it, the projectile remains a regular OD Sonic Boom; SA2 cancel: KD+65/+25; projectile speed accelerates until no longer on screen"
guile,guile_045_2_1_4_lp,Sonic Blade,214LP,specials,-,24,23,8,+1,-16,-,-,-,-,-,-,-,1 air,1,1,0.00,-,300 (150),"1 hit; [] refers to stationary projectile active time; can enhance a Sonic Boom by inputting 6P during recovery (no charge required), or by using [4]6P through the Sonic Blade after 214P recovery; Guile has a wide lower body hurtbox, making him vulnerable to ranged low pokes and sweeps; cannot activate SA1 while Sonic Blade is active on-screen"
guile,guile_046_2_1_4_mp,Sonic Blade,214MP,specials,-,24,23,8,-2,-19,-,-,-,-,-,-,-,1 air,1,1,0.004,-,300 (150),"1 hit; [] refers to projectile active time (very slow forward movement); can enhance a Sonic Boom by inputting 6P during recovery (no charge required), or by using [4]6P through the Sonic Blade after 214P recovery; Guile has a wide lower body hurtbox, making him vulnerable to ranged low pokes and sweeps; cannot activate SA1 while Sonic Blade is active on-screen"
guile,guile_047_2_1_4_hp,Sonic Blade,214HP,specials,-,25,23 total,"4,4",+1,-2,-,-,-,-,-,-,-,1 air,"1,1","1,1",0.005,-,150x2 (75x2),"2 hits; [] refers to projectile active time (very slow forward movement); can enhance a Sonic Boom by inputting 6P during recovery (no charge required), or by using [4]6P through the Sonic Blade after 214P recovery; Guile has a wide lower body hurtbox, making him vulnerable to ranged low pokes and sweeps; cannot activate SA1 while Sonic Blade is active on-screen"
guile,guile_059_p_p,Sonic Break,PP,specials,-,28,24,8,+6,-15,-,-,-,-,-,-,-,1,1,1,LP 0.05 / MP 0.064 / HP 0.081,-,150* (75),"1-hit projectile; only possible during SA2 install (1500f timer); each use drains timer by 200f (maximum 5 per sequence); projectile speed changes based on directional input (1PP/4PP slow, 5PP/2PP medium, 6PP/3PP fast); Guile only builds super meter for himself if projectile connects after install timer has expired"
guile,guile_064_2_1_4_2_1_4_p,Solid Puncher,214214P,super_arts,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-20000,Gives access to Sonic Break follow-ups; remaining active time decreases by 200f with each Sonic Break use (maximum 7 uses)
guile,guile_067_5_6_lplk,Dragon Suplex,LPLK,throws,-,-,-,-,HKD +15,-,-,-,-,-,-,-,-,-,-,-,-,0.80,-,"No corner throw loop without Drive Rush (with frame-perfect timing, can throw loop vs. Blanka, E. Honda, and Zangief); a successful Throw Escape builds 1 Drive bar and 1000 Super gauge (10% bar); Throw Escape is awarded to a random player if input simultaneously"
guile,guile_068_4_lplk,Judo Throw,4LPLK,throws,-,-,-,-,HKD +18,-,-,-,-,-,-,-,-,-,-,-,-,0.80,-,Side switch; Drive Rush is required for throw/strike oki after back throwing opponent into corner; a successful Throw Escape builds 1 Drive bar and 1000 Super gauge (10% bar); Throw Escape is awarded to a random player if input simultaneously
guile,guile_073_hphk,Blitz Combination,HPHK,system,-,-,34,25,"Crumple (Standing +21, Juggle +46, HKD +104)",-35,-,-,-,-,-,1-27,-,0,1,0,-,2.481,-,See Drive Impact . Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
guile,guile_074_6_hphk,Strike Eagle (Block),6HPHK,system,-,-,23,20,KD +23,-27,-,-,-,-,1-22 Full,Break,-,200,100,1,-,1.013,-,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; see Drive Reversal .
guile,guile_075_6_hphk,Strike Eagle (Recovery),6HPHK,system,-,-,23,20,KD +23,-27,-,-,-,-,1-20 Full,Break,-,200,100,1,-,1.013,-,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze; see Drive Reversal .
guile,guile_079_6_6,Parry Drive Rush,MPMK~66,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"See Drive Rush ; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.805 (min/throw), 1.898 (min/block), 3.461 (max/final DR frame)"
guile,guile_080_6_6_5_6_mpmk,or 66 Drive Rush Cancel,MPMK,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,See Drive Rush ; 3-bar version performed on hit/block from a cancelable normal; can also be performed on whiff from cancelable light normals; startup refers to minimum time before an attack can cancel the Drive Rush animation; the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties
