row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
27,Normals and Target Combos,ground_normal,elena_6hp_hp,6HP~HP,Trunk Slap 2,500,13,3,26,41,-2,-11,LH,TC,43~49,,,+2,,,,,,27,18,5,2500,[5000],1250,500 (350),250 (125),,,,1.90 (1.88),,1,1,0,,,,SF6_Elena_6hp_hp.png,SF6_Elena_6hp_hp_hitbox.png,Hitconfirmable extension from long-range 6HP; has no juggle potential (will not juggle after DI wall splat); always a true blockstring from 6HP
28,Normals and Target Combos,ground_normal,elena_6hp_hp_hp,6HP~HP~HP,Trunk Slap 3,"370,380 (296,304)",7,3(5)3,27,44,KD +40,-16,LH,-,,,,,,,,,,,22 total,"3,9",1000x2,,1000x2,"350,500 (245,350)","175,250 (87,125)",,,,1.43 (1.26),,1,"1,1","0,5",,,,SF6_Elena_6hp_hp_hp.png,"SF6_Elena_6hp_hp_hp_hitbox.png, SF6_Elena_6hp_hp_hp_hitbox_2.png",() refers to scaled damage after a 6HP combo starter; good corner carry and knockdown advantage that can lead to auto-timed Lynx Whirl pressure on the opponent's wakeup; always a true blockstring from 6HP~HP
29,Normals and Target Combos,ground_normal,elena_6mk_mk,6MK~MK,Handstand Whip 2,600,14,3,26,42,KD +29,-14,LH,-,,,,KD +29,,,,,,,15,8,2500,[5000],750,350 (245),175 (87),,,,2.07,,,,0,,,,SF6_Elena_6mk_mk.png,SF6_Elena_6mk_mk_hitbox.png,Hitconfirmable Target Combo that makes Elena's long-range overhead more threatening even without Drive Rush
30,Normals and Target Combos,air_normal,elena_jlp_jmk,j.LP~j.MK,Soaring Raid,500,6,5,3 land,-,+12,+8,LH,-,,,,+16,,,,,,17,13,11,1500,,1000,500 (350),250 (125),,,,1.09,,,,,,,,SF6_Elena_jlp_jmk.png,SF6_Elena_jlp_jmk_hitbox.png,Can hit after cross-up j.LP; can be done from any jump direction; does not work as an air-to-air even after a Forced Knockdown; will not connect if the j.LP hits a crouching opponent
31,Normals and Target Combos,air_normal,elena_jmp_jhp,j.MP~j.HP,Raptor Range,700,12,5,3 land,-,KD ~,-,-,-,,,,,,,,,,,,11,,,1000,500 (350),,,,,2.01 (1.81),,1,5,2,,,,SF6_Elena_jmp_jhp.png,SF6_Elena_jmp_jhp_hitbox.png,Knockdown ender from air-to-air j.MP that puts opponent into a limited juggle state; can be done from any jump direction; cannot connect on a grounded opponent
32,Drive and Throw,throw,elena_lplk,LPLK,Leg Tackle,1200 (2040),5,3,23,30,KD +24,-,T,-,,,20% Immediate,HKD +24,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.80,,,,,,,,SF6_Elena_lplk.png,SF6_Elena_lplk_hitbox.png,"Grants a frame-perfect throw loop against Zangief (Dash + walk 2f); allows a frame-perfect corner throw loop with Drive Rush (more lenient vs. Marisa/Blanka/E.Honda/Zangief); throw pressure is more effective when mixed with other DR buttons, or feints like DR~214P); can also Dash + 5MK for weak pressure and a link to 5LK on hit; Lynx Song can be used for mixups (LP Roll into 6LK/6MK to beat reversal buttons, OD Roll into 6HK to beat throws, empty LP Roll to bait Perfect Parry at only -4 on whiff); a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
33,Drive and Throw,throw,elena_4lplk,4LPLK,Leg Lift Throw,1200 (2040),5,3,23,30,KD +19,-,T,-,,,20% Immediate,HKD +19,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.80,,,,,,,,SF6_Elena_4lplk.png,SF6_Elena_lplk_hitbox.png,"Side switches; no true throw oki even with Drive Rush (except frame-perfect DR~Throw vs. Zangief); in the corner, allows an auto-timed meaty DR~5MK that is +12 oH / +8 oB; a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
34,Drive and Throw,drive,elena_hphk,HPHK,Giraffe Neck,800,26,2,35,62,KD +35 / Wall Splat KD +65,-3 / Wall Splat HKD +72,LH,-,,200,20% Starter,"Crumple (Standing +21, Juggle +46, HKD +104)",-35,,,,,,34,25,5000,10000 [15000],-10000,[3000(2100)],,,1-27,,2.541,,0,1,0,,,,SF6_Elena_hphk.png,SF6_Elena_hphk_hitbox.png,See Drive Impact. Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
35,Drive and Throw,drive,elena_6hphk,6HPHK,Boar Charge (Block),500 recoverable,20,3,26(31),48(53),KD +23,-6,LH,-,,125 recoverable,,KD +23,-27,,,,,,23,20,,,-20000,,,1-22 Full,Break,,1.61,,200,100,1,,,,SF6_Elena_6hphk.png,SF6_Elena_6hphk_hitbox.png,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; see Drive Reversal.
36,Drive and Throw,drive,elena_6hphk_recovery,6HPHK,Boar Charge (Recovery),500 recoverable,18,3,26(31),46(51),KD +23,-6,LH,-,,125 recoverable,,KD +23,-27,,,,,,23,20,,,-20000(-10000),,,1-20 Full,Break,,1.61,,200,100,1,,,,SF6_Elena_6hphk.png,SF6_Elena_6hphk_hitbox.png,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze except for a 12f freeze when interacting with the opponent's throw hitbox (this also refunds 1 Drive bar after punishing the throw); see Drive Reversal.
37,Drive and Throw,drive,elena_mpmk,MPMK,Drive Parry,-,1,12 or until released,33(1)(11),45(3),-,-,-,-,,,50% Multiplier (Perfect),,,,,,,,,,,,"-5000,250~",,,6 Full (after Perfect Parry),,,,,,,,,,,SF6_Elena_mpmk.png,SF6_Elena_mpmk_hitbox.png,"See Drive Parry. Perfect Parrying has only 1F of recovery and disables the opponent from canceling their attack. Perfect Parrying projectiles puts you into fixed 11 frames of recovery. After a Perfect Parry, all Super Gauge gain is reduced by 20% and Drive Gauge gain/damage is reduced by 50% for the entire punish combo."
38,Drive and Throw,drive,elena_mpmk_66_pdr,MPMK~66,Parry Drive Rush,-,3+8,-,15(37),26(48),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-10000,,,,,,,,,,,,,,SF6_Elena_66.png,SF6_Elena_66_hitbox.png,"See Drive Rush; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.548 (min/throw), 2.100 (min/block), 3.011 (max/final DR frame)"
39,Drive and Throw,drive,elena_mpmk_66_drc,MPMK or 66,Drive Rush Cancel,-,9,-,15(37),24(46),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-30000,,,,,,,,,,,,,,SF6_Elena_66.png,SF6_Elena_66_hitbox.png,See Drive Rush; 3-bar version performed on hit/block from a cancelable normal; can also be performed on whiff from cancelable light normals; startup refers to minimum time before an attack can cancel the Drive Rush animation; the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties
40,Specials,special,elena_236lk,236LK,Rhino Horn,"400,700",13(28),5(10)6,3+13(16) land,49(52),KD +39~44,-9(-4),LH,SA3,45(23),"100,175",30% Starter; Combo (2 hits),KD +39~44,-23(-18),,,,,,31(16),"7,12",2500x2,[4000x2],1000x2,400x2 (280x2),200x2 (100x2),,,13-36 (FKD),3.19 (1.53),,"1,2","0,5","15,15",,,,SF6_Elena_236lk.png,"SF6_Elena_236lk_hitbox_1.png, SF6_Elena_236lk_hitbox_2.png, SF6_Elena_236lk_hitbox_3.png",Shortest distance; whiffs on crouching opponents; Low Crush 15-34f; puts opponents into limited juggle state with follow-ups possible in the corner; 3f extra recovery on block/whiff; KD Advantage refers to grounded hits (varies against airborne opponents)
41,Specials,special,elena_236mk,236MK,Rhino Horn,"400,800",17(33),5(11)6,3+13(17) land,54(58),KD +39~44,-9(-4),LH,SA3,46(23),"100,200",Combo (2 hits),KD +39~44,-24(-19),,,,,,33(17),"7,12",2500x2,[4000x2],1000x2,400x2 (280x2),200x2 (100x2),,,17-41 (FKD),3.64 (1.69),,"1,2","0,5","15,15",,,,SF6_Elena_236lk.png,"SF6_Elena_236mk_hitbox_1.png, SF6_Elena_236lk_hitbox_2.png, SF6_Elena_236lk_hitbox_3.png",Medium distance; whiffs on crouching opponents; Low Crush 19-39f; puts opponents into limited juggle state with follow-ups possible in the corner; 4f extra recovery on block/whiff; KD Advantage refers to grounded hits (varies against airborne opponents)
42,Specials,special,elena_236hk,236HK,Rhino Horn,"400,900",21(37),5(11)6,3+13(17) land,58(62),KD +40~45,-9(-4),LH,SA3,46(23),"100,225",Combo (2 hits),KD +40~45,-24(-19),,,,,,33(17),"7,12",2500x2,[4000x2],1000x2,400x2 (280x2),200x2 (100x2),,,21-45 (FKD),4.04 (3.37),,"1,2","0,5","15,15",,,,SF6_Elena_236lk.png,"SF6_Elena_236mk_hitbox_1.png, SF6_Elena_236lk_hitbox_2.png, SF6_Elena_236lk_hitbox_3.png",Farthest distance; whiffs on crouching opponents; Low Crush 23-43f; puts opponents into limited juggle state with follow-ups like 623HK possible in the corner; 4f extra recovery on block/whiff; KD Advantage refers to grounded hits (varies against airborne opponents)
43,Specials,special,elena_236kk,236KK,Rhino Horn,400x3,11(25),"7(7)4,7",3+10(16) land,48(54),KD +43~49,-9(-4),LH,SA2 SA3,51(30/22),100x3,30% Starter; Combo (2 hits),KD +43~49,-21(-18),,,,,,35(21/17),"7,4,10",2500x3,[4000x3],-20000,400x3 (280x3),200x3 (100x3),,,11-38 (FKD),4.02 (1.89),,"1,2,2","0,5,5","15,15,20",,,,SF6_Elena_236lk.png,"SF6_Elena_236kk_hitbox_1.png, SF6_Elena_236kk_hitbox_2.png, SF6_Elena_236kk_hitbox_3.png, SF6_Elena_236kk_hitbox_4.png, SF6_Elena_236kk_hitbox_5.png, SF6_Elena_236kk_hitbox_6.png, SF6_Elena_236kk_hitbox_preview1.png, SF6_Elena_236kk_hitbox_preview2.png","Whiffs on crouching opponents; Low Crush 13-35f; puts opponents into limited juggle state with follow-ups possible anywhere on the screen; some hits can whiff under high airborne opponents (at certain heights, allows a sideswitch juggle); 6f extra recovery on block/whiff; KD Advantage refers to grounded hits (varies against airborne opponents)"
44,Specials,special,elena_623lk,623LK,Scratch Wheel,1000,5,5,25+14 land,48,KD +36,-24,LH,-,,250,30% Starter,KD +36,-42,,,,,,20,14,4000,[5000],2000,1000 (700),500 (250),1-9 Air,,7-34 (FKD),1.01,,1,1,20,,,,SF6_Elena_623k.png,"SF6_Elena_623lk_hitbox_1.png, SF6_Elena_623lk_hitbox_2.png, SF6_Elena_623lk_hitbox_3.png, SF6_Elena_623lk_hitbox_4.png, SF6_Elena_623lk_hitbox_preview.png",Strong close-range anti air but cannot hit cross-up; can launch high airborne opponent high enough for a follow-up Scratch Wheel juggle (incurs starter scaling)
45,Specials,special,elena_623mk,623MK,Scratch Wheel,600x2,6,"3,3",30+14 land,55,KD +26,-30,LH,-,,150x2,30% Starter,KD +26,-48,,,,,,20(17),"5,9",2000x2,[5000],"500,1500",500x2 (350x2),250x2 (125x2),1-11 Air,,7-41 (FKD),1.03,,"1,1","1,1","20,21",,,,SF6_Elena_623k.png,"SF6_Elena_623lk_hitbox_1.png, SF6_Elena_623lk_hitbox_2.png, SF6_Elena_623lk_hitbox_3.png, SF6_Elena_623lk_hitbox_4.png, SF6_Elena_623mk_hitbox_5.png","Strong close/mid-range anti air but cannot hit cross-up; active frames 4-6 will only deal 1 hit for half damage, making early anti-air attempts weaker; can only incur starter scaling if trading with a grounded normal and landing a follow-up juggle"
