official_row_order,official_category,official_move_name,official_input_display,official_input_signature,official_input_family,startup,active,recovery,damage,on_hit,on_block,cancel,match_status,match_method,candidate_count,supercombo_move_id,supercombo_move_type,supercombo_input,supercombo_name,supercombo_startup,supercombo_active,supercombo_recovery,supercombo_hit_advantage,supercombo_block_advantage,supercombo_cancel,supercombo_damage,field_comparisons_json
11,通常技,しゃがみ強P（アカシアブランチ）,key-d key-plus icon_punch_h 強,2HP,2HP,9,9-18,20,800,6,-7,C,matched,exact_input+family_input+same_family+category_move_type+startup_match+recovery_match,1,elena_2hp,ground_normal,2HP,Crouching Heavy Punch,9,3(4)3,20,+6,-7,Sp SA (2nd),400x2,"{""active_duration"": {""comparable"": false, ""official"": ""10"", ""official_raw"": ""9-18"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""3(4)3""}, ""damage"": {""comparable"": false, ""official"": ""800"", ""official_raw"": ""800"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""400x2""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""20"", ""official_raw"": ""20"", ""supercombo"": ""20"", ""supercombo_raw"": ""20""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""9"", ""official_raw"": ""9"", ""supercombo"": ""9"", ""supercombo_raw"": ""9""}}"
12,通常技,しゃがみ強K（ルートブレイク）,key-d key-plus icon_kick_h 強,2HK,2HK,11,11-13,24,900,D,-12,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,elena_2hk,ground_normal,2HK,Root Breaker,11,3,24,KD +31,-12,-,900,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""11-13"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""24"", ""official_raw"": ""24"", ""supercombo"": ""24"", ""supercombo_raw"": ""24""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""11"", ""official_raw"": ""11"", ""supercombo"": ""11"", ""supercombo_raw"": ""11""}}"
13,通常技,ジャンプ弱P（ニーアタック）,（ジャンプ中に） icon_punch_l 弱,j.LP,j.LP,5,5-10,着地後3,300,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,elena_jlp,air_normal,j.LP,Jumping Light Punch,5,6,3 land,+5(+10),+1(+6),TC,300,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""5-10"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""300"", ""official_raw"": ""300"", ""supercombo"": ""300"", ""supercombo_raw"": ""300""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""5"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}}"
14,通常技,ジャンプ弱K（ジャンプキック）,（ジャンプ中に） icon_kick_l 弱,j.LK,j.LK,5,5-10,着地後3,300,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,elena_jlk,air_normal,j.LK,Jumping Light Kick,5,6,3 land,+2(+9),-2(+5),-,300,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""5-10"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""300"", ""official_raw"": ""300"", ""supercombo"": ""300"", ""supercombo_raw"": ""300""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""5"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}}"
15,通常技,ジャンプ中P（クレストフラップ）,（ジャンプ中に） icon_punch_m 中,j.MP,j.MP,8,8-12,着地後3,700,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,elena_jmp,air_normal,j.MP,Jumping Medium Punch,8,5,3 land,+11(+13),+5(+7),TC,700,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""8-12"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""700"", ""official_raw"": ""700"", ""supercombo"": ""700"", ""supercombo_raw"": ""700""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}}"
16,通常技,ジャンプ中K（ロージャベリン）,（ジャンプ中に） icon_kick_m 中,j.MK,j.MK,7,7-11,着地後3,500,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,elena_jmk,air_normal,j.MK,Jumping Medium Kick,7,5,3 land,+9(+13),+5(+9),-,500,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""7-11"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""500"", ""official_raw"": ""500"", ""supercombo"": ""500"", ""supercombo_raw"": ""500""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""7"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}}"
17,通常技,ジャンプ強P（ハイソバット）,（ジャンプ中に） icon_punch_h 強,j.HP,j.HP,10,10-16,着地後3,800,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,elena_jhp,air_normal,j.HP,Jumping Heavy Punch,10,7,3 land,+9(+15),+5(+11),-,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""10-16"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""10"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}}"
18,通常技,ジャンプ強K（オーバーヘッドキック）,（ジャンプ中に） icon_kick_h 強,j.HK,j.HK,10,10-20,着地後3,800,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+recovery_match,1,elena_jhk,air_normal,j.HK,Jumping Heavy Kick,10,2(1)8,3 land,+11(+15),+7(+11),-,400x2,"{""active_duration"": {""comparable"": false, ""official"": ""11"", ""official_raw"": ""10-20"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""2(1)8""}, ""damage"": {""comparable"": false, ""official"": ""800"", ""official_raw"": ""800"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""400x2""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""10"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}}"
19,特殊技,スライディング,key-dr key-plus icon_kick_h 強,3HK,3HK,14,14-22,22,900,D,-10,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,1,elena_3hk,ground_normal,3HK,Slide,14,9,18(22),HKD +31(+39),-10(-2),-,900,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""9"", ""official_raw"": ""14-22"", ""supercombo"": ""9"", ""supercombo_raw"": ""9""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": false, ""official"": ""22"", ""official_raw"": ""22"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""18"", ""supercombo_raw"": ""18(22)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""14"", ""official_raw"": ""14"", ""supercombo"": ""14"", ""supercombo_raw"": ""14""}}"
20,特殊技,ラウンドアーチ,key-l key-plus icon_kick_h 強,4HK,4HK,14,14-17,17,900,3,-3,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,1,elena_4hk,ground_normal,4HK,Round Arch,14,4,17(19),+3,-3,-,900,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""14-17"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": false, ""official"": ""17"", ""official_raw"": ""17"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""17"", ""supercombo_raw"": ""17(19)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""14"", ""official_raw"": ""14"", ""supercombo"": ""14"", ""supercombo_raw"": ""14""}}"
21,特殊技,スターリングビーク（2段目）,icon_punch_m 中 arrow_3 icon_punch_m 中,5MP~MP,5MP~MP,17,17-21,20,400,-4,-10,C,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,elena_5mp_mp,ground_normal,5MP~MP,Starling Beak,17,5,20,-4 / -24 whiff,-10 / -30 whiff,Sp SA,400,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""17-21"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""400"", ""official_raw"": ""400"", ""supercombo"": ""400"", ""supercombo_raw"": ""400""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""20"", ""official_raw"": ""20"", ""supercombo"": ""20"", ""supercombo_raw"": ""20""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""17"", ""official_raw"": ""17"", ""supercombo"": ""17"", ""supercombo_raw"": ""17""}}"
22,特殊技,ハンドスタンドウィップ（1段目）,key-r key-plus icon_kick_m 中,6MK,6MK,20,20-22,19,600,2,-3,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,elena_6mk,ground_normal,6MK,Handstand Whip 1,20,3,19,+2,-3,TC,600,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""20-22"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""600"", ""official_raw"": ""600"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""19"", ""official_raw"": ""19"", ""supercombo"": ""19"", ""supercombo_raw"": ""19""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""20"", ""official_raw"": ""20"", ""supercombo"": ""20"", ""supercombo_raw"": ""20""}}"
23,特殊技,ハンドスタンドウィップ（2段目）,key-r key-plus icon_kick_m 中 arrow_3 icon_kick_m 中,6MK~MK,6MK~MK,14,14-16,26,600,D,-14,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,elena_6mk_mk,ground_normal,6MK~MK,Handstand Whip 2,14,3,26,KD +29,-14,-,600,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""14-16"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""600"", ""official_raw"": ""600"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""26"", ""official_raw"": ""26"", ""supercombo"": ""26"", ""supercombo_raw"": ""26""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""14"", ""official_raw"": ""14"", ""supercombo"": ""14"", ""supercombo_raw"": ""14""}}"
24,特殊技,ハインドキック（2段目）,icon_kick_m 中 arrow_3 icon_kick_h 強,5MK~HK,5MK~HK,12,12-14,24,400,D,-8,C,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,elena_5mk_hk,ground_normal,5MK~HK,Hind Kick,12,3,24,KD +33,-8,Sp SA,400,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""12-14"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""400"", ""official_raw"": ""400"", ""supercombo"": ""400"", ""supercombo_raw"": ""400""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""24"", ""official_raw"": ""24"", ""supercombo"": ""24"", ""supercombo_raw"": ""24""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""12"", ""official_raw"": ""12"", ""supercombo"": ""12"", ""supercombo_raw"": ""12""}}"
25,特殊技,ラークフラッター（2段目）,key-d key-plus icon_kick_m 中 arrow_3 icon_kick_h 強,2MK~HK,2MK~HK,15,15,24,400,4,-9,C,matched,exact_input+family_input+same_family+category_move_type+startup_match,1,elena_2mk_hk,ground_normal,2MK~HK,Fluttering Lark,15,1,20(24),+4 / -18 (whiff),-9* / -24 (whiff),Sp SA,400(320),"{""active_duration"": {""comparable"": true, ""match"": false, ""official"": ""15"", ""official_raw"": ""15"", ""supercombo"": ""1"", ""supercombo_raw"": ""1""}, ""damage"": {""comparable"": false, ""official"": ""400"", ""official_raw"": ""400"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""400"", ""supercombo_raw"": ""400(320)""}, ""recovery"": {""comparable"": false, ""official"": ""24"", ""official_raw"": ""24"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""20"", ""supercombo_raw"": ""20(24)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""15"", ""official_raw"": ""15"", ""supercombo"": ""15"", ""supercombo_raw"": ""15""}}"
26,特殊技,ターニングテイル（2段目）,icon_punch_h 強 arrow_3 icon_punch_h 強,5HP~HP,5HP~HP,17,17-27,17,800,D,-3,,matched,exact_input+family_input+same_family+category_move_type+startup_match+recovery_match,1,elena_5hp_hp,ground_normal,5HP~HP,Turning Tail,17,4(3)4,17,KD +55(+45),-3 / (-10/-23),-,400x2,"{""active_duration"": {""comparable"": false, ""official"": ""11"", ""official_raw"": ""17-27"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""4(3)4""}, ""damage"": {""comparable"": false, ""official"": ""800"", ""official_raw"": ""800"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""400x2""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""17"", ""official_raw"": ""17"", ""supercombo"": ""17"", ""supercombo_raw"": ""17""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""17"", ""official_raw"": ""17"", ""supercombo"": ""17"", ""supercombo_raw"": ""17""}}"
27,特殊技,トランクスラップ（1段目）,key-r key-plus icon_punch_h 強,6HP,6HP,16,16-19,20,900,1,-4,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,elena_6hp,ground_normal,6HP,Trunk Slap 1,16,4,20,+1,-4,TC,900,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""16-19"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""20"", ""official_raw"": ""20"", ""supercombo"": ""20"", ""supercombo_raw"": ""20""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""16"", ""official_raw"": ""16"", ""supercombo"": ""16"", ""supercombo_raw"": ""16""}}"
28,特殊技,トランクスラップ（2段目）,key-r key-plus icon_punch_h 強 arrow_3 icon_punch_h 強,6HP~HP,6HP~HP,13,13-15,26,500,-2,-11,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,elena_6hp_hp,ground_normal,6HP~HP,Trunk Slap 2,13,3,26,-2,-11,TC,500,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""13-15"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""500"", ""official_raw"": ""500"", ""supercombo"": ""500"", ""supercombo_raw"": ""500""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""26"", ""official_raw"": ""26"", ""supercombo"": ""26"", ""supercombo_raw"": ""26""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""13"", ""official_raw"": ""13"", ""supercombo"": ""13"", ""supercombo_raw"": ""13""}}"
