row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
11,Normals and Target Combos,ground_normal,guile_2mk,2MK,Crouching Medium Kick,500,8,3,18,28,+4,-5,L,TC,18,,20% Starter,+8,-19,,,+8,-1,25,16,11,4000,[6000],2000,600 (420),300 (150),,,,1.593 (1.423),,1,1,0,,,,SF6_Guile_2MK.png,"SF6_Guile_2mk_hitbox_preview.png, SF6_Guile_2mk_hitbox_1.png, SF6_Guile_2mk_hitbox_2.png","Good poke, especially when used from Drive Rush; significantly more range on 2nd active frame (may not work as an 8f punish at some ranges)"
12,Normals and Target Combos,ground_normal,guile_2hk,2HK,Dragon Sweep,450x2,9,2(16)3,21,50,KD +34,-12,"L,L",TC,26 (29 PC),,20% Starter,HKD +44,-22,,,KD +34,-8,"19,-","19,12","13,13",2000x2,[10000],1500x2,500x2 (350x2),250x2 (125x2),,,,2.037 (1.739),2 hits; Range: 2nd / 1st; Range 1.76 on final active frame of 1st hit,1,"1,120","5,5",,,,"SF6_Guile_2HK.png, SF6_Guile_2HK_2.png","SF6_Guile_2hk_hitbox_1.png, SF6_Guile_2hk_hitbox_2.png","2 hits; both hits have juggle potential; 1st hit launches opponent into limited juggle state on Punish Counter; Target Combo follow-up only combos on Drive Rush, Punish Counter, or when 2HK is juggled into"
13,Normals and Target Combos,air_normal,Guile_jlp,j.LP,Jump LP,300,4,10,3 land,-,+4(+9),0(+5),H,-,,,,+8(+13),-7(-2),,,,,13,9,9,1500,[2000],500,300 (210),150 (75),,,,1.05,,1,1,0,,,,SF6_Guile_jlp.png,SF6_Guile_jlp_hitbox.png,Can be used as a fuzzy instant overhead
14,Normals and Target Combos,air_normal,Guile_jmp,j.MP,Jump MP,700,7,3,3 land,-,+9(+11),+5(+7),H,-,,,,+13(+15),-4(-2),,,,,15,11,11,2500,[4000],1000,500 (350),250 (125),,,,1.11,,1,1,0,,,,SF6_Guile_jmp.png,SF6_Guile_jmp_hitbox.png,"Puts airborne opponents into limited juggle state; lower body projectile invuln 7-22f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
15,Normals and Target Combos,air_normal,Guile_jhp,j.HP,Jump HP,800,9,4,3 land,-,+7(+15),+3(+11),H,-,,,,+11(+19),-10(-2),,,,,19,15,13,4000,[5000],2000,1000 (700),500 (250),,,,1.24,,1,1,0,,,,SF6_Guile_jhp.png,"SF6_Guile_jhp_hitbox_preview.png, SF6_Guile_jhp_hitbox_1.png, SF6_Guile_jhp_hitbox_2.png",Spikes airborne opponents on counter-hit/Punish Counter; lower body projectile invuln 9-23f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
16,Normals and Target Combos,air_normal,Guile_jlk,j.LK,Jump LK,300,6,10,3 land,-,+5(+10),+1(+6),H,-,,,,+9(+14),-7(-2),,,,,14,10,9,1500,[2000],500,300 (210),150 (75),,,,0.55,,1,1,0,,,,SF6_Guile_jlk.png,SF6_Guile_jlk_hitbox.png,Cross-up
17,Normals and Target Combos,air_normal,Guile_jmk,j.MK,Jump MK,600,7,7,3 land,-,+11(+13),+7(+9),H,-,,,,+15(+17),-4(-2),,,,,17,13,11,2500,[4000],1000,500 (350),250 (125),,,,1.09,,1,1,0,,,,SF6_Guile_jmk.png,SF6_Guile_jmk_hitbox.png,"Lower body projectile invuln 7-20f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
18,Normals and Target Combos,air_normal,Guile_jhk,j.HK,Jump HK,800,10,5,3 land,-,+10(+15),+6(+11),H,-,,,,+14(+19),-7(-2),,,,,19,15,13,4000,[5000],2000,1000 (700),500 (250),,,,1.14,,1,1,0,,,,SF6_Guile_jhk.png,SF6_Guile_jhk_hitbox.png,Decent horizontal jump-in; lower body projectile invuln 10-19f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
19,Normals and Target Combos,ground_normal,Guile_6mp,6MP,Full Bullet Magnum,800,20,3,19,41,+2,-3,H,-,,,,+6,-20,,,+6,+1,24,19,11,2500,[4000],1000,500 (350),250 (125),,,,1.465,,1,1,0,,,,SF6_Guile_6mp.png,SF6_Guile_6mp_hitbox.png,Fast and high damage for a command overhead; spike knockdown vs. airborne opponents
20,Normals and Target Combos,ground_normal,Guile_6hp,6HP,Spinning Back Knuckle,800,16,3,20,38,+5,+3,LH,-,,,,+9,-21,,,+9,+7,28,26,13,6000,[12000],5000,1200 (840),600 (300),,,,1.921 (1.856),,1,1,1,,,,SF6_Guile_6hp.png,SF6_Guile_6hp_hitbox.png,Whiffs vs. crouching opponents; has some juggle potential; long forward movement
21,Normals and Target Combos,ground_normal,Guile_4hp,4HP,Burning Straight,800,9,3,21,32,+1,-4,LH,Sp SA,17,,,+5,-22,+15,+10,+5,0,25,20,13,5000,[8000],2000,1000 (700),500 (250),,,,1.49,,1,1,0,,,,SF6_Guile_4hp.png,SF6_Guile_4hp_hitbox.png,Good buffer tool that allows Guile to maintain back charge; SA2 cancel: +18/+13
22,Normals and Target Combos,ground_normal,Guile_4lk,4LK,Knee Bazooka,500,8,5,15,27,0(+4),-4(0),LH,-,,,,+4(+8),-18(-14),,,+4(+8),0(+4),20,16,13,2500,[3000],2000,1000 (700),500 (250),,,,1.587 (1.323),,1,1,1,,,,SF6_Guile_4lk.png,SF6_Guile_4lk_hitbox.png,"7-17f low crush (not airborne); has some juggle potential; great approach option out of Drive Rush; the final active frame requires incredible precise spacing to connect (for practical purposes, the max frame advantage is +3/-1)"
23,Normals and Target Combos,ground_normal,Guile_4mk_or_6mk,4MK or 6MK,Rolling Sobat,700,11,3,18(21),31(34),+3,-6,LH,-,,,,+7,-19,,,+7,-2,24,15,11,3000,[6000],1500,700 (490),350 (175),,,,1.863 Fwd / 0.767 Back,,1,1,1,,,,SF6_Guile_4mk_or_6mk.png,"SF6_Guile_6mk_hitbox.png, SF6_Guile_4mk_hitbox.png",7-17f low crush (not airborne); has some juggle potential; 6MK version has 3f extra recovery on whiff; strong neutral tool; better hitbox priority on 4MK version
24,Normals and Target Combos,ground_normal,Guile_6hk,6HK,Reverse Spin Kick,1000,17,3,26,45,-1,-8,LH,-,,,,KD +55 Crumple,-27,,,+3,-4,28,21,15,6000,[10000],3000,1000 (700),500 (250),4-28 Throw,,,2.086,,1 [-1 PC Ground],1,0,,,,SF6_Guile_6hk.png,SF6_Guile_6hk_hitbox.png,4-28f low crush/throw invuln (not airborne); Counter-hit causes knockdown vs. grounded/airborne opponents (KD +29~); Punish Counter causes crumple vs. grounded and limited juggle state vs. airborne; extends a hurtbox 1f before active that is vulnerable to projectiles
25,Normals and Target Combos,ground_normal,Guile_3hk,3HK,Guile High Kick,1000,10,3,23,35,0,-9,LH,Sp SA,23(30),,,KD +51 Spin,-24,+9,0,+4,-5,-,17,13(20),6000,[10000],3000,1000 (700),500 (250),,,,1.559,,1 [0 PC],1,0,,,,SF6_Guile_3hk.png,SF6_Guile_3hk_hitbox.png,Whiffs on crouching opponents unless they extend a vertical hurtbox; puts airborne opponents into limited juggle state on CH; puts grounded/airborne opponents into free juggle state on PC; not a reliable anti-air; SA2 cancel: +12/+3; special/DR cancel is delayed until after 5th recovery frame; extends a hurtbox 1f before active that is vulnerable to projectiles
26,Normals and Target Combos,ground_normal,Guile_5mp_4hp,5MP~4HP,Recoil Cannon,600,16,3,26,44,KD +35,-9,LH,Sp SA kara,50-51,,,KD +35,-27,KD +54,+10,,,,20,13,3000,[7000],1000,800 (560),400 (200),,,,,,1,1,1,,,,SF6_Guile_5mp_4hp.png,SF6_Guile_5mp_4hp_hitbox.png,2f gap on block; puts opponents into limited juggle state; frames 8-9 of 4HP animation are kara-cancelable (shifts Guile backwards); SA2 cancel: KD+57/+13
27,Normals and Target Combos,ground_normal,Guile_2mp_2mp,2MP~2MP,Double Shot,360,12,3,16,30,KD +44,-6,LH,Sp SA,41(15),,10% Immediate,KD +44,-17,KD +53,+3,,,,13,11,1500,[4000],500,250 (175),125 (62),,,,,,1,1,1,,,,SF6_Guile_2mp_2mp.png,SF6_Guile_2mp_2mp_hitbox.png,Puts opponents into limited juggle state; +12 extra KD Adv when canceled into SA2; 2f gap between hits on block; SA2 cancel: KD+56/+6
28,Normals and Target Combos,ground_normal,Guile_2mk_6mp,2MK~6MP,Drake Fang,800(640),20,3,21,42,+1,-5,H,-,,,,KD +47,-22,,,,,25,19,11,2500,[2000],1000,500 (350),250 (125),,,,,,1,1,0,,,,SF6_Guile_6mp.png,SF6_Guile_6mp_hitbox.png,() refers to 20% scaled damage from 2MK combo starter; low into overhead string; has a 5f gap between hits on block that can lead to trade combos; causes spike knockdown vs. airborne opponents; Counter-hit/Punish Counter puts the opponent into a limited juggle OTG bounce state; 2nd hit maintains the CH/PC state from the initial 2MK
29,Normals and Target Combos,ground_normal,Guile_2hk_3hk,2HK~3HK,Phantom Cutter,600(480),10,3,25,37,KD +33,-10(-30),LH,Sp SA,57 (60 PC),,,KD +35,-24,KD +44(45),+1,,,,16,13,7000,[7000],1000,500 (350),250 (125),,,,,,1,1,1,,,,SF6_Guile_3hk.png,SF6_Guile_3hk_hitbox.png,"(refers to 20% scaled damage from 2HK); only combos from 1st hit of 2HK on Punish Counter, after Drive Rush, or in juggles; very lenient confirm window; puts opponent into limited juggle state; whiffs on crouching opponents (works after Punish Counter 2HK due to juggle state); SA2 cancel: KD +47/+4; special/DR cancel is delayed until after 5th recovery frame"
30,Drive and Throw,throw,Guile_lplk,LPLK,Dragon Suplex,1200 (2040),5,3,23,30,KD +15,-,T,-,,,20% Immediate,HKD +15,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.80,,,,,,,,SF6_Guile_lplk.png,SF6_Guile_lplk_hitbox.png,"No corner throw loop without Drive Rush (with frame-perfect timing, can throw loop vs. Blanka, E. Honda, and Zangief); a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
31,Drive and Throw,throw,Guile_4lplk,4LPLK,Judo Throw,1200 (2040),5,3,23,30,KD +18,-,T,-,,,20% Immediate,HKD +18,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.80,,,,,,,,SF6_Guile_4lplk.png,SF6_Guile_lplk_hitbox.png,Side switch; Drive Rush is required for throw/strike oki after back throwing opponent into corner; a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously
32,Drive and Throw,throw,Guile_jlplk,j.LPLK,Flying Mare,1200 (2040),5,3,3 land,-,KD +21(23),-,T,-,,,,HKD +21(23),,,,,,,,,,[10000],2000,2000(1400) [PC:4000(2800)],,,,,0.67,,,,,,,,SF6_Guile_jlplk.png,SF6_Guile_jlplk_hitbox.png,Higher air throw gives slightly better KD Adv.; gives oki if near the corner
33,Drive and Throw,throw,Guile_j4lplk,j.4LPLK,Flying Buster Drop,1200 (2040),5,3,3 land,-,KD +15,-,T,-,,,,HKD +15,,,,,,,,,,[10000],2000,2000(1400) [PC:4000(2800)],,,,,0.67,,,,,,,,SF6_Guile_j4lplk.png,SF6_Guile_j4lplk_hitbox.png,"Side switch; if throwing opponent back into the corner, can Drive Rush for meaty strike (no true throw oki)"
34,Drive and Throw,drive,Guile_hphk,HPHK,Blitz Combination,800,26,2,35,62,KD +35 / Wall Splat KD +65,-3 / Wall Splat HKD +72,LH,-,,200,20% Starter (Hit) 20% Multiplier (Block),"Crumple (Standing +21, Juggle +46, HKD +104)",-35,,,,,,34,25,5000,10000 [15000],-10000,[3000(2100)],,,1-27,,2.481,,0,1,0,,,,SF6_Guile_hphk.png,SF6_Guile_hphk_hitbox.png,See Drive Impact. Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
35,Drive and Throw,drive,Guile_6hphk,6HPHK,Strike Eagle (Block),500 recoverable,20,3,26(31),48(53),KD +23,-6,LH,-,,125 recoverable,,KD +23,-27,,,,,,23,20,,,-20000,,,1-22 Full,Break,,1.01,,200,100,1,,,,SF6_Guile_6hphk.png,SF6_Guile_6hphk_hitbox.png,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; see Drive Reversal.
36,Drive and Throw,drive,Guile_6hphk_recovery,6HPHK,Strike Eagle (Recovery),500 recoverable,18,3,26(31),46(51),KD +23,-6,LH,-,,125 recoverable,,KD +23,-27,,,,,,23,20,,,-20000(-10000),,,1-20 Full,Break,,1.01,,200,100,1,,,,SF6_Guile_6hphk.png,SF6_Guile_6hphk_hitbox.png,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze except for a 12f freeze when interacting with the opponent's throw hitbox (this also refunds 1 Drive bar after punishing the throw); see Drive Reversal.
37,Drive and Throw,drive,Guile_mpmk,MPMK,Drive Parry,-,1,12 or until released,33(1)(11),45(3),-,-,-,-,,,50% Multiplier (Perfect),,,,,,,,,,,,"-5000,250~",,,6 Full (after Perfect Parry),,,,,,,,,,,SF6_Guile_mpmk.png,SF6_Guile_mpmk_hitbox.png,"See Drive Parry. Perfect Parrying has only 1F of recovery and disables the opponent from canceling their attack. Perfect Parrying projectiles puts you into fixed 11 frames of recovery. After a Perfect Parry, all Super Gauge gain is reduced by 20% and Drive Gauge gain/damage is reduced by 50% for the entire punish combo."
38,Drive and Throw,drive,guile_mpmk_66_pdr,MPMK~66,Parry Drive Rush,-,3+8,-,15(37),26(48),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-10000,,,,,,,,,,,,,,SF6_Guile_66.png,SF6_Guile_66_hitbox.png,"See Drive Rush; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.805 (min/throw), 1.898 (min/block), 3.461 (max/final DR frame)"
39,Drive and Throw,drive,guile_mpmk_66_drc,MPMK or 66,Drive Rush Cancel,-,9,-,15(37),24(46),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-30000,,,,,,,,,,,,,,SF6_Guile_66.png,SF6_Guile_66_hitbox.png,See Drive Rush; 3-bar version performed on hit/block from a cancelable normal; can also be performed on whiff from cancelable light normals; startup refers to minimum time before an attack can cancel the Drive Rush animation; the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties
40,Specials,special,Guile_46lp,[4]6LP,Sonic Boom,550 (600),10,-,30,40,+3(+4),-3,LH,SA3,11,138 (150),,+7(8),-20,,,,,34(35),28,8,2500,[3000],500,300 (210),150 (75),,,,,,1,1,1,0.047,,,"SF6_Guile_46lp.png, SF6_Guile_46lp_perfect.png",SF6_Guile_46lp_hitbox.png,1-hit projectile; 45f charge (charge lasts 10f after releasing back direction); input 6+LP within 3f of each other for Perfect timing (better damage and Hit advantage); can follow up with Sonic Break (6P) during SA2; arm hurtbox appears 2f before active
41,Specials,special,Guile_46mp,[4]6MP,Sonic Boom,550 (600),10,-,30,40,+3(+4),-3,LH,SA3,11,138 (150),,+7(8),-20,,,,,34(35),28,8,4000,[3000],500,450 (315),225 (112),,,,,,1,1,1,0.064,,,SF6_Guile_46mp.png,SF6_Guile_46mp_hitbox.png,"1-hit projectile; 45f charge (charge lasts 10f after releasing back direction); input 6+MP within 3f of each other for Perfect timing (better damage and Hit advantage); can follow up with Sonic Break (6P) during SA2; arm hurtbox appears 2f before active; has the most Drive Damage and Super Gain of all meterless versions, giving it a unique purpose"
42,Specials,special,Guile_46hp,[4]6HP,Sonic Boom,550 (600),10,-,30,40,+3(+4),-3,LH,SA3,11,138 (150),,+7(8),-20,,,,,34(35),28,8,3000,[3000],500,300 (210),150 (75),,,,,,1,1,1,0.091,,,SF6_Guile_46hp.png,SF6_Guile_46hp_hitbox.png,1-hit projectile; 45f charge (charge lasts 10f after releasing back direction); input 6+HP within 3f of each other for Perfect timing (better damage and Hit advantage); can follow up with Sonic Break (6P) during SA2; arm hurtbox appears 2f before active
43,Specials,special,Guile_46pp,[4]6PP,Sonic Boom,500x2 (1000),10,-,28,38,KD +48,+3,LH,SA2 SA3,11,125x2,20% Starter,KD +48,-7,,,,,,32 total,"5,6",1000x2,[2500x2],-20000,300x2 (210x2),150x2 (75x2),,,,,,"1 ground / 1,1 air","1,2","7,8",0.12,,,SF6_Guile_46pp.png,SF6_Guile_46pp_hitbox.png,2-hit OD projectile; 45f charge (charge lasts 13f after releasing back direction); does not have a Perfect timing version; puts opponents into limited juggle state; can follow up with Sonic Break (6P) during SA2; SA2 cancel: KD+65/+25
44,Specials,special,Guile_28lk,[2]8LK,Somersault Kick,1000 (1200),5,6,26+15 land,51,KD +36,-30,LH,SA3,17,250 (300),30% Starter,KD +36,-45,,,,,,17,15,4000,[5000],2000,1000 (700),500 (250),1-7 Air,,8-36 (FKD),1.095 (1st),,51,51,50,,,,"SF6_Guile_28lk.png, SF6_Guile_28lk_perfect.png",SF6_Guile_28lk_hitbox.png,"45f charge (charge lasts 12f after releasing down direction); cannot hit cross-ups; input 8+LK within 3f of each other for Perfect timing (better damage); does 200 less damage on active frames 3-6 (800 regular, 1000 perfect)"
45,Specials,special,Guile_28mk,[2]8MK,Somersault Kick,1100 (1300),6,6,27+15 land,53,KD +37,-31,LH,SA3,17,275 (325),30% Starter,KD +37,-46,,,,,,17,15,4000,[5000],2000,1000 (700),500 (250),1-8 Air,,8-38 (FKD),1.249 (1st),,51,51,50,,,,SF6_Guile_28mk.png,SF6_Guile_28mk_hitbox.png,"45f charge (charge lasts 12f after releasing down direction); cannot hit cross-ups; input 8+MK within 3f of each other for Perfect timing (better damage); does 300 less damage on active frames 3-6 (800 regular, 1000 perfect)"
46,Specials,special,Guile_28hk,[2]8HK,Somersault Kick,1200 (1400),7,6,28+15 land,55,KD +39,-32,LH,SA3,17,300 (350),30% Starter,KD +39,-47,,,,,,17,15,4000,[5000],2000,1000 (700),500 (250),1-9 Air,,8-40 (FKD),1.42 (1st),,51,51,50,,,,SF6_Guile_28hk.png,SF6_Guile_28hk_hitbox.png,"45f charge (charge lasts 12f after releasing down direction); cannot hit cross-ups; input 8+HK within 3f of each other for Perfect timing (better damage); does 400 less damage on active frames 3-6 (800 regular, 1000 perfect)"
47,Specials,special,Guile_28kk,[2]8KK,Somersault Kick,"1000(700),600",6,"4,2",26+20 land,57,KD +29,-33(-37),LH,-,,"250,150",,KD +29,-50,,,,,,19 total (15 crouch),"15,15",2000x2,,-20000,500x2 (350x2),250x2 (125x2),1-11 Full,,8-37 (FKD),1.33 (1st),,"1,1","1,110","110,120",,,,SF6_Guile_28kk.png,SF6_Guile_28kk_hitbox.png,"45f charge (charge lasts 15f after releasing down direction); cannot hit cross-ups; does not have a Perfect timing version; 2nd hit whiffs vs. crouch block (4f worse advantage, less chip damage); 1st hit does 300 less damage on active frames 3-4 (high anti-air or long range connect)"
48,Specials,special,Guile_214lp,214LP,Sonic Blade,400,16,[45],26,42,-3,-4,LH,SA3,,100,,+1,-16,,,,,24,23,8,2500,[3000],1000,600 (420),300 (150),,,,,,1 air,1,1,0.00,,,SF6_Guile_214lp.png,"SF6_Guile_214lp_hitbox.png, SF6_Guile_214lp_hitbox2.png","1 hit; [] refers to stationary projectile active time; can enhance a Sonic Boom by inputting 6P during recovery (no charge required), or by using [4]6P through the Sonic Blade after 214P recovery; Guile has a wide lower body hurtbox, making him vulnerable to ranged low pokes and sweeps; cannot activate SA1 while Sonic Blade is active on-screen"
49,Specials,special,Guile_214mp,214MP,Sonic Blade,400,21,[85],29,50,-6,-7,LH,SA3,,100,,-2,-19,,,,,24,23,8,2500,[3000],1000,600 (420),300 (150),,,,,,1 air,1,1,0.004,,,SF6_Guile_214mp.png,SF6_Guile_214mp_hitbox.png,"1 hit; [] refers to projectile active time (very slow forward movement); can enhance a Sonic Boom by inputting 6P during recovery (no charge required), or by using [4]6P through the Sonic Blade after 214P recovery; Guile has a wide lower body hurtbox, making him vulnerable to ranged low pokes and sweeps; cannot activate SA1 while Sonic Blade is active on-screen"
50,Specials,special,Guile_214hp,214HP,Sonic Blade,250x2 (500),31,[100],23,54,+1,-1,LH,SA3,,63x2,,+1,-2,,,,,25,23 total,"4,4",1000x2,[3000],1000x2,300x2 (210x2),150x2 (75x2),,,,,,1 air,"1,1","1,1",0.005,,,SF6_Guile_214hp.png,SF6_Guile_214hp_hitbox.png,"2 hits; [] refers to projectile active time (very slow forward movement); can enhance a Sonic Boom by inputting 6P during recovery (no charge required), or by using [4]6P through the Sonic Blade after 214P recovery; Guile has a wide lower body hurtbox, making him vulnerable to ranged low pokes and sweeps; cannot activate SA1 while Sonic Blade is active on-screen"
51,Specials,special,Guile_214p_6p,214P ~ 6P,Sonic Cross,"600(800),400",10,-,28,38,KD +44~,-1,LH,SA3,11,"150(200),100",,KD +44~,-9~,,,,,,28,"8,12","[1500/3000/2000],2000",[1500x2],1000,600 (420),300 (150),,,,,,"1 ground / 1,1 air","1,2","1,8",LP 0.035 (9f~) / MP 0.064 / HP 0.081,,,"SF6_Guile_214p_6p.png, SF6_Guile_214p_6p_perfect.png",SF6_Guile_214p_6p_hitbox.png,"No charge required to throw projectile; the 6P button strength determines projectile speed and Drive damage on block (LP 3500 / MP 5000 / HP 4000); enhanced version becomes a 2-hit projectile that puts opponents into limited juggle state on hit; input 6+P within 3f of each other for Perfect Boom (+200 damage on 1st hit); if Sonic Blade dissipates before Boom passes through it, the projectile is not enhanced; the projectile speed of 214P~6LP is very slow for the first 8 frames (almost stationary); arm hurtbox appears 2f before active"
