character_slug,move_id,move_name,input,move_group,startup,active,recovery,total,hit_adv,block_adv,cancel,damage,starter_scaling,drive_gain_hit,drive_loss_guard,drive_loss_punish,sa_gain,attribute,notes_official
sagat,sagat_019_6_mp,タイガーヘビーエルボー,6MP,command_normals,22,22-24,19,,3,-3,,700,,1000,-5000,-5000,500,中,空中ヒット時床バウンド
sagat,sagat_020_4_hp,タイガーモノリス,4HP,command_normals,8,8-15,25,,D,-10,C,800,始動補正10%,2000,-6000,-8000,1000,上,初段カウンター/パニッシュカウンター時床バウンド
sagat,sagat_021_6_lk,ステップローキック,6LK,command_normals,18,18-20,18,,3,-3,,700,始動補正30%,2000,-4000,-5000,1000,下,空振り時硬直3F増加
sagat,sagat_022_6_hk,ステップハイキック,6HK,command_normals,16,16-19,21,,7,4,,900,始動補正10% | コンボ補正15%,6000,-8000,-10000,1000,上,ガード時全体3F減少 | パニッシュカウンター時+21F
sagat,sagat_023_mk_hk,ステップミドルキック,MK>HK,command_normals,19,19-21,23,,D,-8,,800,,2500,-3000,-8000,1000,上,
sagat,sagat_024_hp_hk,タイガースティング,HP>HK,command_normals,16,16-18,27,,D,-12,,1200,,3000,-6000,-5000,1000,上,
sagat,sagat_025_2_mp_hp,タイガースラッシュ,2MP>HP,command_normals,20,20-22,27,,-2,-14,C,600,,1500,-5000,-8000,1000,上,空中ヒット時床バウンド
sagat,sagat_026_2_mp_hk,タイガーライズ,2MP>HK,command_normals,18,18-21,26,,D,-10,SA,1000,始動補正30%,3000,-5000,-8000,1200,上,
sagat,sagat_027_2_3_6_mp,中 タイガーショット,236MP,specials,16,,全体 42,42,3,3,SA3,700,,1000,-4000,-3500,600,上 ・ 弾,
sagat,sagat_028_2_3_6_hp,強 タイガーショット,236HP,specials,12,,全体 42,42,-1,-1,SA3,700,,1000,-4000,-3500,600,上 ・ 弾,
sagat,sagat_029_2_3_6_p_p,OD タイガーショット,236PP,specials,21,,全体 48,48,D,6,SA2,1000,始動補正20% | コンボ補正20%,0,-6000,-5000,600,上 ・ 弾,
sagat,sagat_030_2_3_6_lp,グランドタイガーショット,236LP,specials,14,,全体 50,50,-3,-7,SA3,600,コンボ補正20%,1000,-2500,-3000,600,上 ・ 弾,
sagat,sagat_031_2_3_6_p_p,OD グランドタイガーショット,236PP,specials,12,,全体 44,44,D,-1,SA2,800,始動補正20% | コンボ補正20%,0,-2500,-5000,600,上 ・ 弾,
sagat,sagat_032_6_2_3_lp,弱 タイガーアッパーカット,623LP,specials,5,5-14,35+着地後12,,D,-37,SA3,1100,始動補正30%,2000,-4000,-5000,1000,上,1-14F 空中判定の打撃・空弾属性に対して無敵 | 9-49F 空中判定
sagat,sagat_033_6_2_3_mp,中 タイガーアッパーカット,623MP,specials,10,10-19,40+着地後15,,D,-45,SA3,1400,始動補正20%,2000,-4000,-5000,1000,上,1-13F 空中判定の打撃・空弾属性に対して無敵 | 14-59F 空中判定
sagat,sagat_034_6_2_3_hp,強 タイガーアッパーカット,623HP,specials,18,18-27,40+着地後15,,D,-45,SA3,1600,始動補正10%,3000,-6000,-8000,1300,上,24F以上ホールドすると性能変化 | 1-21F 空中判定の打撃・空弾属性に対して無敵 | 22-67F 空中判定
sagat,sagat_035_6_2_3_hp,強 タイガーアッパーカット（ホールド）,623HP,specials,35,35-44,40+着地後15,,D,-45,SA3,2800,,8000,-10000,-15000,3500,上,"1-9F,28-38F 空中判定の打撃・空弾属性に対して無敵 | 39-84F 空中判定"
sagat,sagat_036_6_2_3_p_p,OD タイガーアッパーカット,623PP,specials,8,8-19,38+着地後15,,D,-43,,1600,,0,-5000,0,1000,上,1-12F 完全無敵 | 13-57F 空中判定
sagat,sagat_037_2_3_6_lk,弱 タイガーニークラッシュ,236LK,specials,14,14-24,18,,D,-8,,800,始動補正20%,2000,-4000,-5000,800,上,13-27F 空中判定 | アーマーヒット時硬直3F増加
sagat,sagat_038_2_3_6_mk,中 タイガーニークラッシュ,236MK,specials,18,18-28,18,,D,-7,,1000,始動補正20%,2000,-5000,-5000,1000,上,16-31F 空中判定 | アーマーヒット時硬直3F増加
sagat,sagat_041_2_1_4_lk,弱 タイガーネクサス,214LK,specials,17,17-19,23,,2,-5,SA3,500,始動補正20%,2000,-3000,-5000,500,上,25-28Fまで、タイガーマイト、タイガーグリード、タイガーノヴァに派生可 | カウンター/パニッシュカウンター時吹き飛びダウン
sagat,sagat_042_2_1_4_mk,中 タイガーネクサス,214MK,specials,20,20-22,23,,2,-5,SA3,500,始動補正20%,2000,-3000,-5000,500,上,28-31Fまで、タイガーマイト、タイガーグリード、タイガーノヴァに派生可 | カウンター/パニッシュカウンター時吹き飛びダウン
sagat,sagat_045_6_lk,タイガーマイト,6LK,specials,15,15-17,22,,3,-5,SA3,800,始動補正20%,2000,-2000,-5000,600,中,空中ヒット時床バウンド
sagat,sagat_046_6_lk,OD タイガーマイト,6LK,specials,15,15-17,22,,3,-5,SA2,800,始動補正20%,0,-2000,-5000,600,中,空中ヒット時床バウンド
sagat,sagat_047_6_mk,タイガーグリード,6MK,specials,17,17-19,17,,D,4,SA3,1000,コンボ補正20%,3000,-8000,-5000,600,上,空振り時硬直2F増加
sagat,sagat_048_6_mk,OD タイガーグリード,6MK,specials,17,17-19,17,,D,4,SA2,1000,コンボ補正20%,0,-8000,-5000,600,上,空振り時硬直2F増加
sagat,sagat_049_6_hk,タイガーノヴァ,6HK,specials,21,21-23,19,,D,2,SA3,800,コンボ補正20%,2000,-3000,-5000,600,上,
sagat,sagat_050_6_hk,OD タイガーノヴァ,6HK,specials,21,21-23,19,,D,2,SA2,800,コンボ補正20%,0,-3000,-5000,600,上,
sagat,sagat_051_2_3_6_2_3_6_p,SA1 タイガーキャノン,236236P,super_arts,13,,全体 109,109,D,-31,,2200,,0,-2500,-5000,0,上 ・ 弾,1-13F 打撃・投げに対して無敵 | 最低保障ダメージ30％ | カウンター/パニッシュカウンターで数値が変動しない
sagat,sagat_052_2_1_4_2_1_4_k,SA2 サベージタイガー,214214K,super_arts,10,10-14,73,,,-58,,500,,0,-5000,-2000,0,上,1-14F 完全無敵 | 最低保障ダメージ40％ | カウンター/パニッシュカウンターで数値が変動しない | ※ヒット後76F目に入力している方向によって派生先が変化 | 入力なし サベージタイガーレイド | →方向 サベージタイガーゼニス | ←方向 サベージタイガーペンデュラム | ↓方向 サベージタイガースタンプ
sagat,sagat_053_super_arts_053,SA2 サベージタイガーレイド,,super_arts,,,,,D,,,2500,,0,,-8000,0,上,最低保障ダメージ40％ | カウンター/パニッシュカウンターで数値が変動しない
sagat,sagat_054_6,SA2 サベージタイガーゼニス,6,super_arts,,,,,D,,,1200,始動補正50% | コンボ補正40%,0,,-8000,0,上,最低保障ダメージ40％ | カウンター/パニッシュカウンターで数値が変動しない
sagat,sagat_055_4,SA2 サベージタイガーペンデュラム,4,super_arts,,,,,D,,,2200,,0,,-8000,0,上,最低保障ダメージ40％ | カウンター/パニッシュカウンターで数値が変動しない
sagat,sagat_056_2,SA2 サベージタイガースタンプ,2,super_arts,,,,,D,,,2200,,0,,-8000,0,上,最低保障ダメージ40％ | カウンター/パニッシュカウンターで数値が変動しない
sagat,sagat_057_2_3_6_2_3_6_k,SA3 タイガーヴァンキッシュ,236236K,super_arts,12,12-15,67,,D,-51,,4000,,0,-7500,-15000,0,上,1-15F 完全無敵 | 最低保障ダメージ50％ | カウンター/パニッシュカウンターで数値が変動しない | ※必殺技キャンセル時のみ適用
sagat,sagat_058_2_3_6_2_3_6_k,CA タイガーヴァンキッシュ,236236K,super_arts,12,12-15,67,,D,-51,,4500,,0,-10000,-20000,0,上,1-15F 完全無敵 | 最低保障ダメージ50％ | カウンター/パニッシュカウンターで数値が変動しない | ※必殺技キャンセル時のみ適用
sagat,sagat_059_5_6_lplk,タイガーハング,5|6LPLK,throws,5,5-7,23,,D,,,1200,即時補正20%,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン
sagat,sagat_060_4_lplk,タイガーキャリー,4LPLK,throws,5,5-7,23,,D,,,1200,即時補正20%,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン
sagat,sagat_061_6_6,前方ステップ,66,system,,,全体 23,23,,,,0,,0,0,0,0,,
sagat,sagat_062_4_4,後方ステップ,44,system,,,全体 23,23,,,,0,,0,0,0,0,,1-15F 投げ無敵
sagat,sagat_063_hphk,ドライブインパクト（タイガーパニッシュメント）,HPHK,system,26,26-27,35,,D,-3,,800,始動補正20%,0,-5000,-15000,0,上,1-27F アーマー判定（2回） | ヒットバックでステージ端に到達すると壁やられが発生 | パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化 | ・地上ヒット膝崩れ | ・空中ヒット吹き飛び時間増加 | ・SAゲージ3000増加
sagat,sagat_064_6_hphk,[ガード時]ドライブリバーサル（タイガーツインバベル）,6HPHK,system,20,20-22,26,,D,-6,,500,,0,0,0,0,上,リカバリアブルダメージ | 1-22F 完全無敵 | ヒット時硬直5F増加
sagat,sagat_065_6_hphk,[起き上がり時]ドライブリバーサル（タイガーツインバベル）,6HPHK,system,18,18-20,26,,D,-6,,500,,0,0,0,0,上,リカバリアブルダメージ | 1-20F 完全無敵 | ヒット時硬直5F増加
sagat,sagat_067_mpmk,ジャストパリィ（打撃）,MPMK,system,1,,1,,,,,0,始動補正50％,,,,,,相手の攻撃に対応した方向入力を行った状態でパリィを入力し、 | 入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する | （上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向) | 方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する | 硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない） | ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
sagat,sagat_068_mpmk,ジャストパリィ（飛び道具）,MPMK,system,1,,10,,,,,0,始動補正50％,,,,,,パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する | 暗転演出が入らない | ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
sagat,sagat_069_6_6,パリィドライブラッシュ,66,system,,,全体 45,45,,,※,0,乗算補正15％,0,0,0,0,,暗転10F | ※動作9F目から攻撃行動にキャンセル可 | 24F目からパリィ以外の行動でキャンセル可
sagat,sagat_070_6_6,キャンセルドライブラッシュ,66,system,,,全体 46,46,,,※,0,乗算補正15％,0,0,0,0,,暗転9F | ※動作10F目から攻撃行動にキャンセル可 | 25F目からパリィ以外の行動でキャンセル可
