row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
18,Normals and Target Combos,air_normal,dee_jay_jhk,j.HK,Jumping Heavy Kick,800,10,5,3 land,-,+8(+15),+4(+11),H,-,,,,+12(+19),-9(-2),,,,,19,15,13,4000,[5000],2000,1000 (700),500 (250),,,,1.19,,1,1,0,,,,SF6_Dee_Jay_jhk.png,"SF6_Dee_Jay_jhk_hitbox_preview.png, SF6_Dee_Jay_jhk_hitbox_1.png, SF6_Dee_Jay_jhk_hitbox_2.png, SF6_Dee_Jay_jhk_hitbox_3.png",Decent jump-in that hits in front of Dee Jay before swinging his leg downward; lower body projectile invuln 10-19f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
19,Normals and Target Combos,ground_normal,dee_jay_6mk,6MK,Sunrise Heel,700,19(21),5,16,39,+5(+6),+1(+2),LH,SA,19(18),,,+9(+10),-17(-16),,,+9(+10),+5(+6),24,20,12,4000,[6000],2000,500 (350),250 (125),,,,2.234 (2.00),,1,1,5,,,,SF6_Dee_Jay_6mk.png,"SF6_Dee_Jay_6mk_hitbox_preview.png, SF6_Dee_Jay_6mk_hitbox_1.png, SF6_Dee_Jay_6mk_hitbox_2.png, SF6_Dee_Jay_6mk_hitbox_3.png",The first 2 active frames only hit airborne opponents (great vertical hitbox that causes a spike knockdown); () refers to startup vs. grounded opponents and 1f better advantage vs. crouching opponents; not an overhead despite the animation; good tool for oki or approaching in neutral with long range and forward movement
20,Normals and Target Combos,ground_normal,dee_jay_4hk,4HK,Face Breaker,"500,300 (800)",7,"2,4",20,32,+1,-5,LH,Sp SA,34,,,+5,-24,+17/+12,+7/+6,+5,-1,"27,25 (27 total)","17,19 (21 total)","13,13","3000,2000",[4000x2],1000x2,500x2 (350x2),250x2 (125x2),4-12 Air (Head),,,0.962 (0.92),,1,1,0(1),,,,SF6_Dee_Jay_4hk.png,"SF6_Dee_Jay_4hk_hitbox_preview.png, SF6_Dee_Jay_4hk_hitbox_1.png, SF6_Dee_Jay_4hk_hitbox_2.png","Forces Stand on hit; good anti-air but cannot hit cross-up; 1st hit puts airborne opponents into limited juggle state; 2nd hit causes air reset (Punish Counter causes both hits to juggle); if only 2nd hit connects, it deals the full 800 damage and Drive/Super meter gain; CH/PC advantage carries through both hits; [4]6LP cancel: +5/-5 1st hit, 0/-6 2nd hit; 236LK cancel: 0/-10 1st hit, -5/-11 2nd hit; 2nd hit special/DR cancel is delayed until after active frames; juggle limit of the 2nd hit is increased by 1 only when the first hit connects"
21,Normals and Target Combos,air_normal,dee_jay_j2lk,j.2LK,Knee Shot,300,6,until land,3 land,-,+5(+11),+2(+8),H,-,,,,+9(+15),-8(-2),,,,,15,12,9,1500,[2000],2000,300 (210),150 (75),,,,,,1,1,0,,,,SF6_Dee_Jay_j2lk.png,SF6_Dee_Jay_j2lk_hitbox.png,Forward Jump only; alters jump trajectory (up to 5f faster than normal jump depending on timing); can get better advantage when spaced out or vs. crouching opponents (non-meaty Knee Shot vs. crouching is usually around +9 oH / +6 oB); Punish Counter state from 2nd active frame until end of landing recovery; lower body projectile invuln 6f~land around back leg only (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
22,Normals and Target Combos,ground_normal,dee_jay_5lp_mk,5LP~MK,Threebeat Combo 1,400(320),9,3,20,31,+2 (-19 whiff),-3 (-24 whiff),LH,TC,35-36 (17),,20% Starter,+6,-19,,,,,25,20,11,2000,[2000],250,300 (210),150 (75),,,,,,1,1,0,,,,SF6_Dee_Jay_5lp_mk.png,SF6_Dee_Jay_5lp_mk_hitbox.png,2-3f blockstring gap between hits; () refers to scaled damage after 5LP combo starter; can whiff on crouching opponents at max range (will not whiff if 5LP hits as a Punish Counter)
23,Normals and Target Combos,ground_normal,dee_jay_5lp_mk_mk,5LP~MK~MK,Threebeat Combo 2,625(438),14,3,19,35,+3,-8,LH,-,,,,+7,,,,,,25,14,11,2000,[4000],500,400 (280),200 (100),,,,,,,,,,,,SF6_Dee_Jay_5lp_mk_mk.png,SF6_Dee_Jay_5lp_mk_mk_hitbox.png,"Leaves opponent in range for a strike/throw mixup on hit; always a true blockstring after 5LP~MK; () refers to scaled damage from 5LP combo starter, but also is scaled to 500 damage if the first MK begins the combo"
24,Normals and Target Combos,ground_normal,dee_jay_5mp_hp,5MP~HP,Dee Jay Special 1,500,11,7,24,41,-2(+2),-11(-7),LH,TC,42-43,,,+2,,,,,,29,20,9,3000,[7000],2000,1000 (700),500 (250),,,,,,1,1,1,,,,SF6_Dee_Jay_5hp.png,"SF6_Dee_Jay_5mp_hp_hitbox_preview.png, SF6_Dee_Jay_5mp_hp_hitbox_1.png, SF6_Dee_Jay_5mp_hp_hitbox_2.png","At max 5MP range, HP hits late for improved frame advantage (but active frames 5-7 whiff on crouching opponents); always a true blockstring from 5MP; continues limited juggle state if juggled into (after Drive Rush, airborne crumple, or wall splat)"
25,Normals and Target Combos,ground_normal,dee_jay_5mp_hp_hk,5MP~HP~HK,Dee Jay Special 2,600(480),13,3,30,45,KD +34,-13,LH,SA,72-73,,,KD +34,,,,,,,20,12,5000,,2500,1000 (700),500 (250),,,,,,1,1,2,,,,SF6_Dee_Jay_5hk.png,SF6_Dee_Jay_5hk_hitbox.png,() refers to scaled damage after 5MP combo starter; puts opponent into spinning limited juggle state; Super cancel is delayed until after 1st recovery frame
26,Normals and Target Combos,ground_normal,dee_jay_5mp_mp,5MP~MP,Funky Dance 1,500,12,2,17(19),30(32),+2,-2,LH,TC,15 (~HP on CH),,,+6,-19,,,,,21,19,11,1000,[4000],400,300 (210),150 (75),,,,,,,0,1,,,,SF6_Dee_Jay_5mp_mp.png,SF6_Dee_Jay_5mp_mp_hitbox.png,"True blockstring from 5MP, but can be delayed significantly (up to 4f blockstring gap); landing a counter-hit allows 5MP~MP~HP to fully combo; continues limited juggle state if juggled into (after Drive Rush, airborne crumple, or wall splat); great in Drive Rush juggles that can get fullscreen corner carry; 2f extra recovery on block"
27,Normals and Target Combos,ground_normal,dee_jay_5mp_mp_hp,5MP~MP~HP,Funky Dance 2,900,20,2,24,45,KD +43,-8,LH,-,,,,KD +43,-24,,,,,,18,15,7000,[7000],2500,1000 (700),500 (250),,,,,,1,1,2,,,,SF6_Dee_Jay_5mp_mp_hp.png,SF6_Dee_Jay_5mp_mp_hp_hitbox.png,Doesn't combo on grounded hit unless 5MP~MP lands as a counter-hit; unsafe ender on block with a 3f blockstring gap (can frame trap opponent's button if they try to challenge); works will in Drive Rush juggles; puts opponent into limited juggle state
28,Normals and Target Combos,ground_normal,dee_jay_5mp_mp_4hp,5MP~MP~4HP,Funky Dance Feint,-,-,-,22 total,22,-3,-5,-,-,,,,+1,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Dee_Jay_5mp_mp_4hp.png,SF6_Dee_Jay_5mp_mp_4hp_hitbox.png,Similar animation to 5MP~MP~HP; used to bait opponents that expect Dee Jay to stop at 5MP~MP or frame trap with the HP ender; Dee Jay is in a counter-hit state for entire feint duration
29,Normals and Target Combos,air_normal,dee_jay_jmp_hp,j.MP~HP,Party in the Air,700,8,7,3 land,-,-,-,H,-,,,,,,,,,,,,13,,,2000,1000 (700),,,,,,,,99,50,,,,SF6_Dee_Jay_jhp.png,"SF6_Dee_Jay_jmp_hp_hitbox_preview.png, SF6_Dee_Jay_jmp_hp_hitbox_1.png, SF6_Dee_Jay_jmp_hp_hitbox_2.png",Causes spike knockdown vs. airborne opponents
30,Drive and Throw,throw,dee_jay_lplk,LPLK,Diss Track,1200 (2040),5,3,23,30,KD +34,-,T,-,,,20% Immediate,HKD +34,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.80,,,,,,,,SF6_Dee_Jay_lplk.png,SF6_Dee_Jay_lplk_hitbox.png,Allows corner throw loop by walking or dashing; dash + whiff 5LP sets up +3 situation; a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously
31,Drive and Throw,throw,dee_jay_4lplk,4LPLK,Flip Throw,1200 (2040),5,3,23,30,KD +22,-,T,-,,,20% Immediate,HKD +22,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.80,,,,,,,,SF6_Dee_Jay_4lplk.png,SF6_Dee_Jay_lplk_hitbox.png,"After back throw into corner, Dee Jay is +3 after dash (out of throw range but can beat wakeup buttons with 2MP); must Drive Rush for true strike/throw oki; a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
32,Drive and Throw,drive,dee_jay_hphk,HPHK,Wild Beat,800,26,2,35,62,KD +35 / Wall Splat KD +65,-3 / Wall Splat HKD +72,LH,-,,200,20% Starter (Hit) 20% Multiplier (Block),"Crumple (Standing +21, Juggle +46, HKD +104)",-35,,,,,,34,25,5000,10000 [15000],-10000,[3000(2100)],,,1-27,,2.52,,0,1,0,,,,SF6_Dee_Jay_hphk.png,SF6_Dee_Jay_hphk_hitbox.png,See Drive Impact. Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
33,Drive and Throw,drive,dee_jay_6hphk,6HPHK,Leg Scratch (Block),500 recoverable,20,3,26(31),48(53),KD +23,-6,LH,-,,125 recoverable,,KD +23,-27,,,,,,23,20,,,-20000,,,1-22 Full,Break,,1.66,,200,100,1,,,,SF6_Dee_Jay_6hphk.png,SF6_Dee_Jay_6hphk_hitbox.png,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; see Drive Reversal.
34,Drive and Throw,drive,dee_jay_6hphk_recovery,6HPHK,Leg Scratch (Recovery),500 recoverable,18,3,26(31),46(51),KD +23,-6,LH,-,,125 recoverable,,KD +23,-27,,,,,,23,20,,,-20000(-10000),,,1-20 Full,Break,,1.66,,200,100,1,,,,SF6_Dee_Jay_6hphk.png,SF6_Dee_Jay_6hphk_hitbox.png,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze except for a 12f freeze when interacting with the opponent's throw hitbox (this also refunds 1 Drive bar after punishing the throw); see Drive Reversal.
35,Drive and Throw,drive,dee_jay_mpmk,MPMK,Drive Parry,-,1,12 or until released,33(1)(11),45(3),-,-,-,-,,,50% Multiplier (Perfect),,,,,,,,,,,,"-5000,250~",,,6 Full (after Perfect Parry),,,,,,,,,,,SF6_Dee_Jay_mpmk.png,SF6_Dee_Jay_mpmk_hitbox.png,"See Drive Parry. Perfect Parrying has only 1F of recovery and disables the opponent from canceling their attack. Perfect Parrying projectiles puts you into fixed 11 frames of recovery. After a Perfect Parry, all Super Gauge gain is reduced by 20% and Drive Gauge gain/damage is reduced by 50% for the entire punish combo."
36,Drive and Throw,drive,dee_jay_mpmk_66_pdr,MPMK~66,Parry Drive Rush,-,3+8,-,15(37),26(48),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-10000,,,,,,,,,,,,,,SF6_Dee_Jay_66.png,SF6_Dee_Jay_66_hitbox.png,"See Drive Rush; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.763 (min/throw), 2.535 (min/block), 2.713 (max/final DR frame)"
37,Drive and Throw,drive,dee_jay_mpmk_66_drc,MPMK or 66,Drive Rush Cancel,-,9,-,15(37),24(46),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-30000,,,,,,,,,,,,,,SF6_Dee_Jay_66.png,SF6_Dee_Jay_66_hitbox.png,See Drive Rush; 3-bar version performed on hit/block from a cancelable normal; can also be performed on whiff from cancelable light normals; startup refers to minimum time before an attack can cancel the Drive Rush animation; the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties
38,Specials,special,dee_jay_46lp,[4]6LP,Air Slasher,-,-,-,21,21,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Dee_Jay_46lp.png,SF6_Dee_Jay_46lp_hitbox.png,45 charge time (holds charge for 10f after release); feint that can be used to bait opponent's reaction or extend close range combos/blockstrings
39,Specials,special,dee_jay_46mp,[4]6MP,Air Slasher,600,17,-,27,44,0,-5,LH,SA3 22PP,4,150,,+4,-17,,,,,28,23,8,2500,[3000],1000,600 (420),300 (150),,,,,,1,1,1,"0.03 (1-2f), 0.115 (3f~)",,,SF6_Dee_Jay_46mp.png,SF6_Dee_Jay_46mp_hitbox.png,45 charge time (holds charge for 10f after release); 1-hit projectile; safest zoning option against jumps and anti-projectile moves; can be canceled into Speedy Maracas after 23f even on whiff
40,Specials,special,dee_jay_46hp,[4]6HP,Air Slasher,500x2,17(34),-,43,60,+3,-3,LH,SA3 22PP,21,125x2,,+7,-16,,,,,"30,30","24,24","8,8",2500x2,[1500x2],750x2,450x2 (315x2),225x2 (112x2),,,,,,"1,1","1,1","1,1","0.03 (1-2f), 0.115/0.155 (3f~)",,,SF6_Dee_Jay_46hp.png,SF6_Dee_Jay_46hp_hitbox.png,45 charge time (holds charge for 10f after release); throws two 1-hit projectiles; useful option in fireball wars but very vulnerable to jumps and anti-projectile moves; Counter-hit/Punish Counter bonus advantage applies to both hits; () refers to startup of 2nd fireball; recovery is counted after first projectile startup; 2nd projectile moves faster than the 1st; can be canceled into Speedy Maracas after 35f even on whiff
41,Specials,special,dee_jay_46pp,[4]6PP,Air Slasher,500x2,10(23),[11(1)~],35,45,+5 (KD +69),+2,LH,SA2 SA3,17,125x2,20% Starter,+9 (KD +69),-13,,,,,"29,29","26,26 (24,24)","11,6 (9,9)",1250x2,[2500x2],-20000,300x2 (210x2),150x2 (75x2),,,,,,1 far,"1,2","7,8 close / 8,10 far",0.15 (22f~),,,SF6_Dee_Jay_46pp.png,"SF6_Dee_Jay_46pp_hitbox.png, SF6_Dee_Jay_46pp_hitbox2.png","45 charge time (holds charge for 10f after release); throws two 1-hit projectiles at close range; Counter-hit/Punish Counter bonus advantage carries through both hits; from farther ranges, they merge into a single 2-hit projectile that knocks down on hit (puts opponent into limited juggle state); powerful option for zoning, pressure, Burnout chip sequences, and fireball wars; very low pushback on block, allowing for corner loops and pressure; puts airborne opponents into limited juggle state; projectile starts moving forward on frame 22; can be canceled into Speedy Maracas after 31f even on whiff"
42,Specials,special,dee_jay_28lk,[2]8LK,Jackknife Maximum,-,23,-,22+6 land,51,-,-,-,-,,,,,,,,,,,,,,,,,,,,6-45 (FKD),,,,,,,,,SF6_Dee_Jay_28lk.png,SF6_Dee_Jay_28lk_hitbox.png,40f charge time (holds charge for 12f after release); startup refers to earliest air normal timing; 6f landing recovery only applies to empty jump version (air normals have the usual 3f landing recovery)
43,Specials,special,dee_jay_28mk,[2]8MK,Jackknife Maximum,"600,500 (1100)",6,4(9)4,22+10 land,54,KD +41,-32,LH,-,,150,,KD +41,-47,,,,,,17,"8,10",4000,[2500x2],1000x2 (1000),500x2 (350x2),250 (125),"1-5 Air, 5-6 Throw",,5-44 (FKD),1.595 (1st),,"1,1","1,3","1,3",,,,SF6_Dee_Jay_28mk.png,SF6_Dee_Jay_28mk_hitbox.png,40f charge time (holds charge for 12f after release); whiffs on crouching opponents unless they extend a vertical attack hurtbox; puts opponent into limited juggle state (can follow up with [2]8HK/KK or SA1 depending on distance from opponent); can trade with jump-ins due to short invincibility window; cannot hit cross-up
44,Specials,special,dee_jay_28hk,[2]8HK,Jackknife Maximum,"600,200,500 (1300)",5,5(7)5(8)4,17+15 land,65,KD +42(+37),-44,LH,-,,150,,KD +42,-59,,,,,,17,"6,6(4),10",4000,[5000],"1000,500x2 (1000)","600,300x2 (420,210x2)",300 (150),"1-9 Air, 5 Throw",,5-50 (FKD),1.59 (1st),,"1,1,1","1,3,99","4,3,12",,,,SF6_Dee_Jay_28hk.png,"SF6_Dee_Jay_28hk_hitbox_preview.png, SF6_Dee_Jay_28hk_hitbox_1.png, SF6_Dee_Jay_28hk_hitbox_2.png, SF6_Dee_Jay_28hk_hitbox_3.png","40f charge time (holds charge for 12f after release); whiffs on crouching opponents unless they extend a vertical attack hurtbox; gives a perfect safe jump setup when connecting vs. grounded opponents; when juggled after [2]8MK, the +37 KD Adv. sets up a safe jump with j.2LK; last hit ends juggle state due to +100 juggle count increase; cannot hit cross-up"
45,Specials,special,dee_jay_28kk,[2]8KK,Jackknife Maximum,300x5 (1500),6,6(7)3(9)3,29+15 land,77,KD +23,-55,LH,-,,75,,KD +23,-70,,,,,,17,"5,5,8,5,12",4200,,-20000,200x5 (140x5),100 (50),1-11 Full,,5-62 (FKD),1.75 (1st),,"1,1,10x3","1,1,10x3","6,7,50x3",,,,SF6_Dee_Jay_28kk.png,"SF6_Dee_Jay_28kk_hitbox_preview.png, SF6_Dee_Jay_28kk_hitbox_1.png, SF6_Dee_Jay_28kk_hitbox_2.png, SF6_Dee_Jay_28kk_hitbox_3.png","40f charge time (holds charge for 12f after release); 2nd/3rd hits whiff on crouching opponents unless they extend a vertical hurtbox; puts opponent into limited juggle state; cannot hit cross-up; at close range, may cross over opponents on whiff/block; on hit only, Dee Jay performs 2 extra hits that spike the opponent to the ground"
46,Specials,special,dee_jay_236lk,236LK,Roll Through Feint,-,-,-,26,26,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Dee_Jay_236lk.png,SF6_Dee_Jay_236lk_hitbox.png,Useful feint for mixups and for frame-kill setups; Distance: 0.945
47,Specials,special,dee_jay_236mk,236MK,Quick Rolling Sobat,1000,12,3,23,37,KD +34,-6(-4),LH,SA3,18,250,,KD +34,-24(-22),,,,,,20,13,4000,[7000],2000,1000 (700),500 (250),,,,2.128 (2.014),,1,1,10,,,,"SF6_Dee_Jay_236mk.png, SF6_Dee_Jay_236mk_2.png",SF6_Dee_Jay_236mk_hitbox.png,"Good neutral and whiff punish tool, especially against low pokes; can be spaced to be safe on block"
