character_slug,move_id,move_name,input,move_group,startup,active,recovery,total,hit_adv,block_adv,cancel,damage,starter_scaling,drive_gain_hit,drive_loss_guard,drive_loss_punish,sa_gain,attribute,notes_official
cviper,cviper_029_6_p_p,中 トレースコンビネーション,6PP,specials,21,21-24,25,,D,-13,SA3,600,,0,-4000,-4000,500,上,発動時にDゲージを10000消費 | 空中ヒット時床バウンド
cviper,cviper_030_6_p_p,強 トレースコンビネーション,6PP,specials,17,17-20,37,,D,ー,,500,,0,-4000,-4000,500,上,発動時にDゲージを10000消費
cviper,cviper_031_k,[サンダースラップ]フェイント,K,specials,,,全体 12,12,,,,0,,0,0,0,0,,
cviper,cviper_032_2_3_6_lk,弱 バーニングキック,236LK,specials,23,23-27,20,,D,-2,,900,,2500,-4000,-7000,1000,上,5-34F 空中判定 | 27-29Fまで、チェイスナックル、ダブルバーンに派生可 | パニッシュカウンター時吹き飛び時間延長
cviper,cviper_033_2_3_6_mk,中 バーニングキック,236MK,specials,25,25-29,20,,D,-2,,900,,2500,-4000,-7000,1000,上,5-36F 空中判定 | 29-31Fまで、チェイスナックル、ダブルバーンに派生可 | パニッシュカウンター時吹き飛び時間延長
cviper,cviper_034_2_3_6_hk,強 バーニングキック,236HK,specials,27,27-31,20,,D,-2,,900,,2500,-4000,-7000,1000,上,5-38F 空中判定 | 31-33Fまで、チェイスナックル、ダブルバーンに派生可 | パニッシュカウンター時吹き飛び時間延長
cviper,cviper_036_p_p,チェイスナックル,PP,specials,12,12-15,34,,D,-15,,800,,0,-4000,-4000,500,上,発動時にDゲージを10000消費
cviper,cviper_037_k_k,ダブルバーン,KK,specials,21,21-25,20,,D,2,,600,,0,-4000,-6000,500,上,発動時にDゲージを10000消費
cviper,cviper_038_2_3_6_lk,弱 空中バーニングキック,236LK,specials,22,22-28,着地後13,,D,-3～2,,900,,2500,-4000,-7000,1000,上,めくり性能 | ガードさせた高度によって硬直差が変化 | 相手を飛び越えてガード時、着地硬直1F増加 | 相手を飛び越えて空振り時、着地硬直8F増加
cviper,cviper_039_2_3_6_mk,中 空中バーニングキック,236MK,specials,20,20-26,着地後13,,D,-3～3,,900,,2500,-4000,-7000,1000,上,めくり性能 | ガードさせた高度によって硬直差が変化 | 相手を飛び越えてガード時、着地硬直1F増加 | 相手を飛び越えて空振り時、着地硬直8F増加
cviper,cviper_040_2_3_6_hk,強 空中バーニングキック,236HK,specials,18,18-24,着地後13,,D,-4～1,,900,,2500,-4000,-7000,1000,上,めくり性能 | ガードさせた高度によって硬直差が変化 | 相手を飛び越えてガード時、着地硬直1F増加 | 相手を飛び越えて空振り時、着地硬直8F増加
cviper,cviper_041_2_3_6_k_k,OD 空中バーニングキック,236KK,specials,18,18-24,着地後13,,D,1～7,,1000,,0,-5000,-7000,1000,上,めくり性能 | ガードさせた高度によって硬直差が変化 | 相手を飛び越えて空振り時、着地硬直8F増加
cviper,cviper_042_6_2_3_lp,弱 セイスモハンマー,623LP,specials,24,24-31,26,,D,-10,SA3,700,始動補正20%,2000,-2000,-7000,600,下 ・ 弾,11F目にフェイントに派生可 | ハイジャンプキャンセル可能
cviper,cviper_043_6_2_3_mp,中 セイスモハンマー,623MP,specials,24,24-31,26,,D,-10,SA3,700,始動補正20%,2000,-2000,-7000,600,下 ・ 弾,11F目にフェイントに派生可 | ハイジャンプキャンセル可能
cviper,cviper_044_6_2_3_hp,強 セイスモハンマー,623HP,specials,24,24-31,26,,D,-10,SA3,700,始動補正20%,2000,-2000,-7000,600,下 ・ 弾,11F目にフェイントに派生可 | ハイジャンプキャンセル可能
cviper,cviper_045_6_2_3_p_p,OD セイスモハンマー,623PP,specials,19,19-26,26,,D,-8,SA2,900,始動補正20%,0,-2000,-7000,600,下 ・ 弾,ハイジャンプキャンセル可能
cviper,cviper_046_k,[セイスモハンマー]フェイント,K,specials,,,全体 16,16,,,,0,,0,0,0,0,,
cviper,cviper_053_6_6,[セービングフォース]前方ステップ,66,specials,,,全体 21,21,,,,0,,0,0,0,0,,動作中、被パニッシュカウンター
cviper,cviper_055_2_1_4_2_1_4_p,SA2 ミッションオーバー,214214P,super_arts,7,7-10,45,,D,-29,,3000,,0,-5000,-10000,0,上,1-10F 完全無敵 | 最低保障ダメージ40％ | カウンター/パニッシュカウンターで数値が変動しない
cviper,cviper_056_2_1_4_2_1_4_k,SA3 アンラックリジェクター,214214K,super_arts,10,10-13,54,,D,-38,,4000,※即時補正10%,0,-7500,-15000,0,上,1-13F 完全無敵 | 最低保障ダメージ50％ | カウンター/パニッシュカウンターで数値が変動しない | ※必殺技キャンセル時のみ適用
cviper,cviper_057_2_1_4_2_1_4_k,CA アンラックリジェクター,214214K,super_arts,10,10-13,54,,D,-38,,4500,※即時補正10%,0,-10000,-20000,0,上,1-13F 完全無敵 | 最低保障ダメージ50％ | カウンター/パニッシュカウンターで数値が変動しない | ※必殺技キャンセル時のみ適用
cviper,cviper_058_5_6_lplk,オーバーインパルス,5|6LPLK,throws,5,5-7,23,,D,,,1200,即時補正20%,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン
cviper,cviper_059_4_lplk,サンダークレイドル,4LPLK,throws,5,5-7,23,,D,,,1200,即時補正20%,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン
cviper,cviper_060_6_6,前方ステップ,66,system,,,全体 21,21,,,,0,,0,0,0,0,,
cviper,cviper_061_4_4,後方ステップ,44,system,,,全体 23,23,,,,0,,0,0,0,0,,1-15F 投げ無敵
cviper,cviper_062_hphk,ドライブインパクト（ヴァイパーキャノン）,HPHK,system,26,26-27,35,,D,-3,,800,始動補正20%,0,-5000,-15000,0,上,1-27F アーマー判定（2回） | ヒットバックでステージ端に到達すると壁やられが発生 | パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化 | ・地上ヒット膝崩れ | ・空中ヒット吹き飛び時間増加 | ・SAゲージ3000増加
cviper,cviper_063_6_hphk,[ガード時]ドライブリバーサル（カウンタースパーク）,6HPHK,system,20,20-22,26,,D,-6,,500,,0,0,0,0,上,リカバリアブルダメージ | 1-22F 完全無敵 | ヒット時硬直5F増加
cviper,cviper_064_6_hphk,[起き上がり時]ドライブリバーサル（カウンタースパーク）,6HPHK,system,18,18-20,26,,D,-6,,500,,0,0,0,0,上,リカバリアブルダメージ | 1-20F 完全無敵 | ヒット時硬直5F増加
cviper,cviper_066_mpmk,ジャストパリィ（打撃）,MPMK,system,1,,1,,,,,0,始動補正50％,,,,,,相手の攻撃に対応した方向入力を行った状態でパリィを入力し、 | 入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する | （上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向) | 方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する | 硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない） | ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
cviper,cviper_067_mpmk,ジャストパリィ（飛び道具）,MPMK,system,1,,10,,,,,0,始動補正50％,,,,,,パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する | 暗転演出が入らない | ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
cviper,cviper_068_6_6,パリィドライブラッシュ,66,system,,,全体 45,45,,,※,0,乗算補正15％,0,0,0,0,,暗転10F | ※動作9F目から攻撃行動にキャンセル可 | 24F目からパリィ以外の行動でキャンセル可
cviper,cviper_069_6_6,キャンセルドライブラッシュ,66,system,,,全体 46,46,,,※,0,乗算補正15％,0,0,0,0,,暗転9F | ※動作10F目から攻撃行動にキャンセル可 | 25F目からパリィ以外の行動でキャンセル可
