character_slug,move_id,move_name,input,move_group,startup,active,recovery,total,hit_adv,block_adv,cancel,damage,starter_scaling,drive_gain_hit,drive_loss_guard,drive_loss_punish,sa_gain,attribute,notes_official
terry,terry_020_mp_hp,パワードライブ,MP>HP,command_normals,15,15-17,22,,D,-5,,1100,即時補正30%,600,-2000,-4000,600,上,
terry,terry_021_mp_hk,パワーシュート,MP>HK,command_normals,18,18-20,31,,D,-14,,600,始動補正20% | コンボ補正20%,500,-1000,-4000,500,上,
terry,terry_023_mp_mk,パッシングスウェー,MP>MK,command_normals,13,13-14,27,,-3,-12,,400,,1000,-2500,-4000,400,上,ヒット時のみ20-40F 完全無敵
terry,terry_024_mp_mk_mp,ジャンプラリアットパンチ,MP>MK>MP,command_normals,24,24-25,18,,4,3,,1000,,1500,-2500,-4000,1000,上,1-25F 完全無敵 | 14-25F 空中判定
terry,terry_025_mp_mk_mk,ジャンプニーアタック,MP>MK>MK,command_normals,24,24-25,20,,3,-2,,1000,,1500,-2500,-4000,1000,上,1-25F 完全無敵 | 16-25F 空中判定
terry,terry_026_2_mk_2_hk,ファイヤーキック,2MK>2HK,command_normals,13,13-14,28,,D,-16,C,500,コンボ補正20%,500,-3000,-4000,300,上,
terry,terry_027_2_3_6_lp,弱 パワーウェイブ,236LP,specials,14,,全体 49,49,-3,-9,SA3,600,,1000,-2500,-2000,600,上 ・ 弾,
terry,terry_028_2_3_6_mp,中 パワーウェイブ,236MP,specials,16,,全体 48,48,0,-6,SA3,700,,1000,-2500,-2000,700,上 ・ 弾,
terry,terry_029_2_3_6_hp,ラウンドウェイブ,236HP,specials,29,,全体 51,51,8,5,SA3,900,,1500,-7000,-2000,1000,下 ・ 弾,
terry,terry_030_2_3_6_p_p,OD パワーウェイブ,236PP,specials,15,,全体 43,43,2,-2,SA2,800,始動補正20%,0,-2500,-5000,600,上 ・ 弾,
terry,terry_033_2_1_4_mp,中 バーンナックル,214MP,specials,14,14-22,20,,D,-6,SA3,1000,,2000,-5000,-6000,1000,上,
terry,terry_034_2_1_4_hp,強 バーンナックル,214HP,specials,23,23-36,17,,D,-8,SA3,1200,,3000,-6000,-10000,1200,上,
terry,terry_035_2_1_4_p_p,OD バーンナックル,214PP,specials,19,19-32,17,,D,-8,SA2,1400,始動補正20% | コンボ補正20%,0,-8000,-10000,1200,上,パニッシュカウンター時吹き飛び時間延長
terry,terry_036_2_3_6_lk,弱 パワーチャージ,236LK,specials,14,14-18,24,,3,-9,SA3,700,コンボ補正20%,1500,-3000,-5000,500,上,
terry,terry_037_2_3_6_mk,中 パワーチャージ,236MK,specials,20,20-25,23,,D,-11,SA3,800,コンボ補正20%,2000,-3000,-5000,800,上,
terry,terry_038_2_3_6_hk,強 パワーチャージ,236HK,specials,25,25-33,27,,D,-16,SA3,800,,2000,-3000,-5000,500,上,空中ヒット時吹き飛び変化 | ヒット時のみパワーチャージを除く必殺技にキャンセル可能
terry,terry_039_2_3_6_k_k,OD パワーチャージ,236KK,specials,19,19-26,24,,D,-14,SA2,800,コンボ補正20%,0,-3000,-5000,1000,上,
terry,terry_040_2_1_4_lk,弱 クラックシュート,214LK,specials,16,16-19,18,,1,-3,,700,,1000,-2500,-8000,800,上,7-23F 空中判定 | パニッシュカウンター時ハードノックダウン
terry,terry_041_2_1_4_mk,中 クラックシュート,214MK,specials,17,17-23,18,,3,-3,,900,,1000,-3500,-8000,500,上,9-25F 空中判定 | カウンター/パニッシュカウンター時ハードノックダウン
terry,terry_043_2_1_4_k_k,OD クラックシュート,214KK,specials,20,20-23,19,,D,-2,,1200,,0,-3000,-10000,1000,上,8-25F 空中判定 | ヒット時のみパワーチャージを除く必殺技にキャンセル可能 | パニッシュカウンター時ハードノックダウン | 空中ヒット時床バウンド
terry,terry_044_6_2_3_lp,弱 ライジングタックル,623LP,specials,5,5-14,21+着地後12,,D,-25,SA3,1000,始動補正20%,2000,-4000,-5000,800,上,1-14F 空中判定の打撃・空弾属性に対して無敵 | 6-35F 空中判定
terry,terry_045_6_2_3_mp,中 ライジングタックル,623MP,specials,6,6-15,28+着地後12,,D,-26,SA3,1200,始動補正20%,4000,-4000,-5000,1200,上,1-10F 空中判定の打撃・空弾属性に対して無敵 | 8-43F 空中判定
terry,terry_046_6_2_3_hp,強 ライジングタックル,623HP,specials,7,7-26,27+着地後15,,D,-36,SA3,1300,始動補正20%,2000,-4200,-5000,1000,上,1-8F 空中判定の打撃・空弾属性に対して無敵 | 8-53F 空中判定
terry,terry_047_6_2_3_p_p,OD ライジングタックル,623PP,specials,6,6-20,34+着地後15,,D,-42,,1600,始動補正20%,0,-1000,0,1600,上,1-10F 完全無敵 | 7-54F 空中判定
terry,terry_048_2_3_6_2_3_6_k,SA1 バスターウルフ,236236K,super_arts,7,7-18,60,,D,-26,,2000,始動補正30% | コンボ補正20%,0,-2500,-5000,0,上,1-8F 打撃・投げに対して無敵 | カウンター/パニッシュカウンターで数値が変動しない | 最低保障ダメージ30％
terry,terry_049_2_1_4_2_1_4_p,SA2 パワーゲイザー,214214P,super_arts,13,13-25,54,,D,-27,,2600,始動補正50％,0,-5000,-10000,0,上 ・ 弾,ヒット時のみ25～38Fまでツインゲイザーに派生可能 | 1-17F 完全無敵 | 18-25F 空中判定の打撃・空弾属性に対して無敵 | カウンター/パニッシュカウンターで数値が変動しない | 最低保障ダメージ40％
terry,terry_050_p_p,SA2 ツインゲイザー,PP,super_arts,22,22-27,43,,D,ー,,1100,始動補正50％ | 即時補正20%,0,0,0,0,上 ・ 弾,ヒット時のみ38～42Fまでトリプルゲイザー、トリプルゲイザー(不発)に派生可能 | 最低保障ダメージ40％
terry,terry_051_p_p,SA2 トリプルゲイザー,PP,super_arts,14,14,125,,D,ー,,2500,始動補正50％ | 即時補正60%,0,0,-2000,0,上 ・ 弾,1-139F 完全無敵 | 最低保障ダメージ40％
terry,terry_052_p_p,SA2 トリプルゲイザー(不発),PP,super_arts,,,全体 90,90,,,,0,,0,0,0,0,,SAゲージが不足時に発動
terry,terry_053_2_3_6_2_3_6_p,SA3 ライジングファング,236236P,super_arts,8,8-34,57,,D,-50,,4000,※即時補正10%,0,-7500,-15000,0,上,1-16F 完全無敵 | 最低保障ダメージ50％ | カウンター/パニッシュカウンターで数値が変動しない | ※必殺技キャンセル時のみ適用
terry,terry_054_2_3_6_2_3_6_p,CA ライジングファング,236236P,super_arts,8,8-34,57,,D,-50,,4500,※即時補正10%,0,-10000,-20000,0,上,1-16F 完全無敵 | 最低保障ダメージ50％ | カウンター/パニッシュカウンターで数値が変動しない | ※必殺技キャンセル時のみ適用
terry,terry_055_5_6_lplk,グラスピングアッパー,5|6LPLK,throws,5,5-7,23,,D,,,1200,即時補正20%,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン
terry,terry_056_4_lplk,バスタースルー,4LPLK,throws,5,5-7,23,,D,,,1200,即時補正20%,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン
terry,terry_057_6_6,前方ステップ,66,system,,,全体 19,19,,,,0,,0,0,0,0,,
terry,terry_058_4_4,後方ステップ,44,system,,,全体 23,23,,,,0,,0,0,0,0,,1-15F 投げ無敵
terry,terry_059_hphk,ドライブインパクト （バックスピンキック）,HPHK,system,26,26-27,35,,D,-3,,800,始動補正20%,0,-5000,-15000,0,上,1-27F アーマー判定（2回） | ヒットバックでステージ端に到達すると壁やられが発生 | パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化 | ・地上ヒット膝崩れ | ・空中ヒット吹き飛び時間増加 | ・SAゲージ3000増加
terry,terry_060_6_hphk,[ガード時]ドライブリバーサル（バックナックル）,6HPHK,system,20,20-22,26,,D,-6,,500,,0,0,0,0,上,リカバリアブルダメージ | 1-22F 完全無敵 | ヒット時硬直5F増加
terry,terry_061_6_hphk,[起き上がり時]ドライブリバーサル（バックナックル）,6HPHK,system,18,18-20,26,,D,-6,,500,,0,0,0,0,上,リカバリアブルダメージ | 1-20F 完全無敵 | ヒット時硬直5F増加
terry,terry_063_mpmk,ジャストパリィ（打撃）,MPMK,system,1,,1,,,,,0,始動補正50％,,,,,,相手の攻撃に対応した方向入力を行った状態でパリィを入力し、 | 入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する | （上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向) | 方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する | 硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない） | ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
terry,terry_064_mpmk,ジャストパリィ（飛び道具）,MPMK,system,1,,10,,,,,0,始動補正50％,,,,,,パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する | 暗転演出が入らない | ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
terry,terry_065_6_6,パリィドライブラッシュ,66,system,,,全体 45,45,,,※,0,乗算補正15％,0,0,0,0,,暗転10F | ※動作9F目から攻撃行動にキャンセル可 | 24F目からパリィ以外の行動でキャンセル可
terry,terry_066_6_6,キャンセルドライブラッシュ,66,system,,,全体 46,46,,,※,0,乗算補正15％,0,0,0,0,,暗転9F | ※動作10F目から攻撃行動にキャンセル可 | 25F目からパリィ以外の行動でキャンセル可
