row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
25,Specials,special,rashid_66_hold,6[6],Run,-,18,-,5(18),90,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Rashid_66_hold.png,SF6_Rashid_66_hold_hitbox.png,"Input by holding forward after a forward dash; cancelable into 6P or 6K follow-ups on frames 18-72; after 72f, Rashid has 18f stopping recovery if no follow-up is input (90f total); stopping the run early has 5f recovery; no stopping recovery if jumping forward out of the run animation (neutral/back jump still plays out the 5f recovery); counter-hit state during entire run animation; affected by Air Current for entire duration except for 18f recovery, causing Rashid to run faster"
26,Normals and Target Combos,ground_normal,rashid_66_hold_6p,6[6]~6P,Backup,400x2,18+8,10,17,34,+7,-10(-1),"L,LH","SA (2nd, hit only)",43 SA,,20% Starter,+11,-25(-16),,,,,48 total,17,"9,8",3000,"[2500,5000]",1000x2 (1000),500x2 (350x2),250 (125),1-19 Upper Body Projectile,,,2.728 (1.965),,"0,1","0,1","10,10",,,,SF6_Rashid_66_hold_6p.png,"SF6_Rashid_66_hold_6p_hitbox_preview.png, SF6_Rashid_66_hold_6p_hitbox_1.png, SF6_Rashid_66_hold_6p_hitbox_2.png","Crouching state for entire move duration; on hit, connects twice and switches sides, remaining projectile invincible throughout the entire animation; on block, connects once and stays on the same side; if opponent is cornered, Rashid is close enough for a follow-up combo; counter-hit/Punish Counter bonus advantage applies to both hits; frames 1-17 can be affected by Air Current"
27,Normals and Target Combos,ground_normal,rashid_66_hold_6k,6[6]~6K,Tempest Moon,600x2,18+16,2(4)3,21,45,+3,-4,"LH,LH",SA (2nd),30(14) SA,,15% Starter,+7,-22(-21),,,,,33 total,26 total,"10,10",2500x2,[5000x2],1000x2,500x2 (350x2),250x2 (125x2),6-21 Throw,,6-21 (FKD),2.597 (2.076),,1 air,"1,1","10,10",,,,SF6_Rashid_66_hold_6k.png,"SF6_Rashid_66_hold_6k_hitbox_1.png, SF6_Rashid_66_hold_6k_hitbox_2_3_preview.png, SF6_Rashid_66_hold_6k_hitbox_2.png, SF6_Rashid_66_hold_6k_hitbox_3.png","Counter-hit/Punish Counter bonus advantage applies to both hits; frames 1-3 can be affected by Air Current, becoming the Enhanced version"
28,Normals and Target Combos,ground_normal,rashid_66_hold_6k_enhanced,6[6]~6K (Air Current),Tempest Moon (Air Current),"400x2,600",18+9,3(21)2(3)3,22,62,KD +56 OTG / KD +22,-5,"LH,LH",-,,,20% Starter; Combo (2 hits),KD +56 OTG / KD +22,-21,,,,,,49 total,"10,10,11","2000,2500x2","[5000,2500x2]","500,1000x2",200x3 (140x3),100x3 (50x3),,,21-36 (FKD),3.89 / 3.369 (1.711),,1,"1,1,1","4,10,10",,,,SF6_Rashid_66_hold_6k.png,"SF6_Rashid_66_hold_6k_air_hitbox_1_2_preview.png, SF6_Rashid_66_hold_6k_air_hitbox_3_4_preview.png, SF6_Rashid_66_hold_6k_air_hitbox_1.png, SF6_Rashid_66_hold_6k_hitbox_2.png, SF6_Rashid_66_hold_6k_air_hitbox_3.png, SF6_Rashid_66_hold_6k_air_hitbox_4.png",Puts opponent into limited juggle OTG state if first hit connects (regular knockdown if first hit doesn't connect)
29,Specials,special,rashid_6kk,6KK,Side Flip,-,32 total,-,-,32,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Rashid_6kk.png,SF6_Rashid_6kk_hitbox.png,"Can input 4KK/5KK/6KK follow-up on frames 19-25; collision box disappears frames 8-23, allowing Rashid to pass through opponents; can be affected by Air Current on frames 2-20, traveling nearly fullscreen; travel distance: 1.7 (3.62 enhanced)"
30,Specials,special,rashid_6kk_kk,6KK~KK,Front Flip,-,18+51 total,-,8 land,51,-,-,-,-,,,,,,,,,,,,,,,,,,,,11-43 (FKD),,,,,,,,,SF6_Rashid_6kk_kk.png,SF6_Rashid_6kk_kk_hitbox.png,"Input during 6KK; holding forward/back/neutral direction affects flip distance; can use any air attack frames 22-40; can be affected by Air Current on frames 1-36, traveling forward fullscreen"
31,Normals and Target Combos,ground_normal,rashid_5mp_hk,5MP~HK,Rising Kick,400,13,4,36,52,KD +42,-20,LH,Sp SA,49,,Combo (2 hits),KD +42,,KD +65,+3,,,,20,13,1000,[10000],2000,600 (420),500 (250),,,,,,1,1,1,,,,SF6_Rashid_5mp_hk.png,SF6_Rashid_5mp_hk_hitbox.png,Puts opponent into limited juggle state; both hits form a true blockstring and can cancel to 236LP for safety; special/DR cancel is delayed until after 4th recovery frame
32,Drive and Throw,throw,rashid_lplk,LPLK,Riding Glider,1200 (2040),5,3,23,30,KD +27,-,T,-,,,20% Immediate,HKD +27,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.80,,,,,,,,SF6_Rashid_lplk.png,SF6_Rashid_lplk_hitbox.png,"Allows for a corner throw loop by holding Run for 18-20f, then letting go before throwing (17-20f for Blanka/E.Honda/Zangief); a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
33,Drive and Throw,throw,rashid_4lplk,4LPLK,Sunset Drop,1200 (2040),5,3,23,30,KD +24,-,T,-,,,20% Immediate,HKD +24,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.80,,,,,,,,SF6_Rashid_4lplk.png,SF6_Rashid_lplk_hitbox.png,"Side switches; Rashid can pressure with DR~6HK (+1 oB) midscreen or corner; or DR~2HP in the corner (huge pushback, links to SA1); a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
34,Drive and Throw,throw,rashid_jlplk,j.LPLK,Desert Slider,1200 (2040),5,3,3 land,-,KD +27,-,T,-,,,,HKD +27,,,,,,,,,,[10000],2000,2000(1400) [PC:4000(2800)],,,,,0.80,,,,,,,,SF6_Rashid_jlplk.png,SF6_Rashid_jlplk_hitbox.png,"Useful air-to-air against close range jumps; in the corner, can get oki with Drive Rush"
35,Drive and Throw,drive,rashid_hphk,HPHK,Eagle Edge,800,26,2,35,62,KD +35 / Wall Splat KD +65,-3 / Wall Splat HKD +72,LH,-,,200,20% Starter (Hit) 20% Multiplier (Block),"Crumple (Standing +21, Juggle +46, HKD +104)",-35,,,,,,34,25,5000,10000 [15000],-10000,[3000(2100)],,,1-27,,2.579,,0,1,0,,,,SF6_Rashid_hphk.png,SF6_Rashid_hphk_hitbox.png,See Drive Impact. Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
36,Drive and Throw,drive,rashid_6hphk,6HPHK,Eagle Slash (Block),500 recoverable,20,3,26(31),48(53),KD +23,-6,LH,-,,125 recoverable,,KD +23,-27,,,,,,23,20,,,-20000,,,1-22 Full,Break,,2.25,,200,100,1,,,,SF6_Rashid_6hphk.png,SF6_Rashid_6hphk_hitbox.png,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; see Drive Reversal.
37,Drive and Throw,drive,rashid_6hphk_recovery,6HPHK,Eagle Slash (Recovery),500 recoverable,18,3,26(31),46(51),KD +23,-6,LH,-,,125 recoverable,,KD +23,-27,,,,,,23,20,,,-20000(-10000),,,1-20 Full,Break,,2.25,,200,100,1,,,,SF6_Rashid_6hphk.png,SF6_Rashid_6hphk_hitbox.png,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze except for a 12f freeze when interacting with the opponent's throw hitbox (this also refunds 1 Drive bar after punishing the throw); see Drive Reversal.
38,Drive and Throw,drive,rashid_mpmk,MPMK,Drive Parry,-,1,12 or until released,33(1)(11),45(3),-,-,-,-,,,50% Multiplier (Perfect),,,,,,,,,,,,"-5000,250~",,,6 Full (after Perfect Parry),,,,,,,,,,,SF6_Rashid_mpmk.png,SF6_Rashid_mpmk_hitbox.png,"See Drive Parry. Perfect Parrying has only 1F of recovery and disables the opponent from canceling their attack. Perfect Parrying projectiles puts you into fixed 11 frames of recovery. After a Perfect Parry, all Super Gauge gain is reduced by 20% and Drive Gauge gain/damage is reduced by 50% for the entire punish combo."
39,Drive and Throw,drive,rashid_mpmk_66_pdr,MPMK~66,Parry Drive Rush,-,3+8,-,15(37),26(48),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-10000,,,,,,,,,,,,,,SF6_Rashid_66.png,SF6_Rashid_66_hitbox.png,"See Drive Rush; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.796 (min/throw), 2.253 (min/block), 2.998 (max/final DR frame)"
40,Drive and Throw,drive,rashid_mpmk_66_drc,MPMK or 66,Drive Rush Cancel,-,9,-,15(37),24(46),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-30000,,,,,,,,,,,,,,SF6_Rashid_66.png,SF6_Rashid_66_hitbox.png,See Drive Rush; 3-bar version performed on hit/block from a cancelable normal; can also be performed on whiff from cancelable light normals; startup refers to minimum time before an attack can cancel the Drive Rush animation; the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties
41,Specials,special,rashid_236lp,236LP,Spinning Mixer,"300,200x2 (700)",8,3(5)2(4)2,19(24),42(47),+2,-3,LH,SA3 (1st),10,"75,50x2 (175)",30% Starter,+6,-19,,,,,37 total,32 total,"6,5,5","2000,500x2","[1500x2,2000]","500x2,1000","400,200x2 (280,140x2)","200,100x2 (100,50x2)",,,,2.248 (1.03),,"1,1,1 air","1,1,1","5,5,5",,,,SF6_Rashid_236lp.png,SF6_Rashid_236lp_hitbox.png,"Great pressure tool that is safe on block and can blow throw armor; 5f extra recovery on whiff; Counter-hit/Punish Counter bonus advantage applies through all hits (allows for follow-up combo); can be affected by Air Current on frames 2-16; if the 3rd hit whiffs in a Burnout pressure sequence, Rashid is safe at -3 oB"
42,Specials,special,rashid_236lp_enhanced,236LP (Air Current),Spinning Mixer,"200,100x8 (1000)",6,2(4)3(3)3(4)3(3) 3(4)3(3)3(4)3(3)3,15,74,+4,+2,LH,SA3 (1st),9,"50,25x8 (250)",20% Starter; Combo (2 hits),+8,-15,,,,,73 total,71 total,"6,2x7,9","500x8,1000","[500x8,1000]",100x9,"100,50x8 (70,35x8)","50,25x8 (25,12x8)",,,,7.58 (0.86),,"0x8,7 air","0x8,7",9x9,,,,SF6_Rashid_236lp_air.png,SF6_Rashid_236lp_air_hitbox.png,Fullscreen advancing move that gives a combo on hit and frame advantage on block; counter-hit/Punish Counter bonus advantage applies through all hits (allows for a stronger follow-up combo)
43,Specials,special,rashid_236mp,236MP,Spinning Mixer,"300,100x3,200 (800)",8,"1,2(2)2(5)2(3)2",34+14 land,74,KD +31,-45(-49),LH,"SA3, (Sp/SA land)",11,"75,25x2 (100~125)",10% Starter,KD +31,-65,,,,,,22(18),"4,3x3,9",2500x3,[5000],400x5 (400x3),"300,100x3,200 (210,70x3,140)",100x3 (50x3),6-14 Air,,13-60 (FKD),0.956 (1st),,"1x4,6","0x4,6",5x5,,,,SF6_Rashid_236mp.png,"SF6_Rashid_236mp_hitbox_preview.png, SF6_Rashid_236mp_hitbox_1.png, SF6_Rashid_236mp_hitbox_2.png, SF6_Rashid_236mp_hitbox_3.png",The last 11f of landing recovery is cancelable into special moves or supers on hit only; 4f worse advantage and 1 less hit when crouch blocked; cannot anti-air cross-ups; can be affected by Air Current on frames 2-8
44,Specials,special,rashid_236mp_enhanced,236MP (Air Current),Spinning Mixer,"200x2,100x8,200 (1400)",5,"1,2(2)2(4)2(3)2(6) 2(3)2(5)2(3)2(5)2(3)2",37+24 land,120,KD +37,-75(-83)(-88),LH,SA3,8,"75x2,100x3 (350~450)",,KD +37,-90(-103),,,,,,41(28),"2x10,8",1250x5,[5000],"150x10,500 (150x5)","150x2,50x8,100 (105x2,35x8,70)","75x2,25x3 (37x2,12x3)",3-11 Air,,9-96 (FKD),0.956 (1st),,"1,0x9,1","0x10,1","10x2,20x9",,,,SF6_Rashid_236mp_air.png,SF6_Rashid_236mp_air_hitbox.png,"On block, gets +1 hit vs. tall standing characters, and -1 hit vs. crouching characters (affects block data, chip, meter gain, etc.); cannot anti-air cross-ups; travels fullscreen"
45,Specials,special,rashid_236hp,236HP,Spinning Mixer,"100x5,700 (1200)",6,2(2)3(3)3(4) 3(4)3(4)3,24+14 land,77,KD +33,-55,LH,-,,25,,KD +33,-70,,,,,,17,"3x5,10",5000,[5000],"200x5,1000 (200)","100x5,500 (70x5,350)",50 (25),"6-12 Air, 8-10 Throw",,8-63 (FKD),0.98 (1st),,"1x5,5","0x5,99","5x5,7",,,,SF6_Rashid_236hp.png,SF6_Rashid_236hp_hitbox.png,"Good anti-air that can hit cross-ups; can be affected by Air Current on frames 2-5; if the final hit whiffs as an anti-air, Rashid can get a follow-up juggle"
46,Specials,special,rashid_236hp_enhanced,236HP (Air Current),Spinning Mixer,"125x8,800 (1800)",5,2(2)3(3)3(4)3(3) 3(2)3(2)3(2)3(3)3,39+14 land,104,KD +27,-83,LH,-,,31,,KD +27,-98,,,,,,17,"2x8,10",5000,[5000],"200x8,1000 (200)","110x8,120 (77x8,84)",55 (27),"5-11 Air, 7-9 Throw",,7-90 (FKD),0.98 (1st),,"1x8,5","0x8,99",10x9,,,,SF6_Rashid_236hp.png,SF6_Rashid_236hp_hitbox.png,Good anti-air that can hit cross-ups
