row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
11,Normals and Target Combos,ground_normal,Jamie_2lk_dl2,2LK,Crouch LK (DL2),200,5,2,11,17,+3,-3,L,Chn,,,20% Starter,+7,-11,,,+7,+1,16,10,9,500,[2000],250,300 (210),150 (75),,,,1.13,,1,1,0,,,,SF6_Jamie_2lk.png,SF6_Jamie_2lk_hitbox.png,Damage DL0-DL4: 180/190/200/210/220; chains into 5LK/2LP/2LK; useful option out of Drive Rush that links into 2MK for a double-low starter
12,Normals and Target Combos,ground_normal,Jamie_2mk_dl2,2MK,Crouch MK (DL2),500,7,3,18,27,-1,-6,L,Sp SA,13,,20% Starter,+3,-19,+9,+4,+3,-2,20,15,9,2000,[4000],1000,600 (420),300 (150),,,,1.46,,1,1,0,,,,SF6_Jamie_2mk.png,SF6_Jamie_2mk_hitbox.png,Damage DL0-DL4: 450/475/500/525/550; high pushback on block makes it safer and helps to set up spacing traps; SA2 cancel: +12/+7; Drink cancel: -32/-37; Range: 1.42; special/DR cancel is delayed until after 2nd active frame; has an extended hurtbox on whiff until the end of recovery
13,Normals and Target Combos,ground_normal,Jamie_2hk_dl2,2HK,Crouch HK (DL2),400x2,9,2(2)3,28(29),43(44),KD +33,-11,"L,L*",TC,33 (43 PC) / 22 (1-hit),,,HKD +48,-34(-29),,,KD +33,-7,,25(20),"6,13",2000x2,[5000x2],1500x2,500x2 (350x2),500x2 (250x2),,,,2.02 (1.662),2 hits; Range: 2nd / 1st; Range 1.67 on final active frame of 1st hit,1,"0,1","5,5",,,,SF6_Jamie_2hk.png,"SF6_Jamie_2hk_hitbox_preview.png, SF6_Jamie_2hk_hitbox_1.png, SF6_Jamie_2hk_hitbox_2.png","Damage DL0-DL4: 360x2/380x2/400x2/420x2/440x2; 1f extra recovery on block; has 2 hits, allowing ample hitconfirm time into Target Combo; 2nd hit has more range and can be blocked standing if the 1st hit is blocked; can be spaced safely vs. most characters; first active frame of 2nd hit is a large juggle-only hitbox; high juggle potential; Target Combo follow-up gives time for Drink without sacrificing corner oki"
14,Normals and Target Combos,air_normal,Jamie_jlp_dl2,j.LP,Jump LP (DL2),300,5,9,3 land,-,+4(+10),0(+6),H,-,,,,+8(+14),-8(-2),,,,,14,10,9,1500,[2000],500,300 (210),150 (75),,,,0.71,,1,1,0,,,,SF6_Jamie_jlp.png,SF6_Jamie_jlp_hitbox.png,Damage DL0-DL4: 270/285/300/315/330; cross-up with a narrow hitbox; can be used as a fuzzy instant overhead
15,Normals and Target Combos,air_normal,Jamie_jmp_dl2,j.MP,Jump MP (DL2),700,7,4,3 land,-,+10(+11),+6(+7),H,Sp,,,,+14(+15),-3(-2),,,,,15,11,11,2500,[4000],1000,500 (350),250 (125),,,,0.75,,1,1,2,,,,SF6_Jamie_jmp.png,"SF6_Jamie_jmp_hitbox_preview.png, SF6_Jamie_jmp_hitbox_1.png, SF6_Jamie_jmp_hitbox_2.png","Damage DL0-DL4: 630/665/700/735/770; puts airborne opponents into limited juggle state; cancels into j.214K from forward jump (DL1 or higher); lower body projectile invuln 7-22f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
16,Normals and Target Combos,air_normal,Jamie_jhp_dl2,j.HP,Jump HP (DL2),800,10,6,3 land,-,+8(+15),+4(+11),H,-,,,,+12(+19),-9(-2),,,,,19,15,13,4000,[5000],2000,1000 (700),500 (250),,,,0.82,,1,1,1,,,,SF6_Jamie_jhp.png,"SF6_Jamie_jhp_hitbox_preview.png, SF6_Jamie_jhp_hitbox_1.png, SF6_Jamie_jhp_hitbox_2.png",Damage DL0-DL4: 720/760/800/840/880; has juggle potential; causes spike knockdown vs. airborne opponents; lower body projectile invuln 10-23f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
17,Normals and Target Combos,air_normal,Jamie_jlk_dl2,j.LK,Jump LK (DL2),300,6,6,3 land,-,+6(+9),+2(+5),H,-,,,,+10(+13),-5(-2),,,,,13,9,9,1500,[2000],500,300 (210),150 (75),,,,1.27,,1,1,0,,,,SF6_Jamie_jlk.png,SF6_Jamie_jlk_hitbox.png,Damage DL0-DL4: 270/285/300/315/330; longest horizontal range of all Jamie's air normals
18,Normals and Target Combos,air_normal,Jamie_jmk_dl2,j.MK,Jump MK (DL2),500,7,6,3 land,-,+8(+13),+4(+9),H,-,,,,+12(+17),-7(-2),,,,,17,13,11,2500,[4000],1000,500 (350),250 (125),,,,1.09,,1,1,0,,,,SF6_Jamie_jmk.png,SF6_Jamie_jmk_hitbox.png,Damage DL0-DL4: 450/475/500/525/550; cross-up; lower body projectile invuln 7-20f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
19,Normals and Target Combos,air_normal,Jamie_jhk_dl2,j.HK,Jump HK (DL2),400x2,8,3(5)4,3 land,-,+11(+15),+7(+11),H,-,,,,+15(+19),-6(-2),,,,,19,15,"10,13",4000,[2500x2],1000x2 (1000),1000x2 (700x2),500 (250),,,,1.19 / 1.20,,1,"1,0","0,1",,,,"SF6_Jamie_jhk.png, SF6_Jamie_jhk_2.png","SF6_Jamie_jhk_hitbox_preview_1_2.png, SF6_Jamie_jhk_hitbox_preview_3_4.png, SF6_Jamie_jhk_hitbox_1.png, SF6_Jamie_jhk_hitbox_2.png, SF6_Jamie_jhk_hitbox_3.png, SF6_Jamie_jhk_hitbox_4.png","Damage DL0-DL4: 360x2/380x2/400x2/420x2/440x2; both hits put airborne opponents into limited juggle state (follow-up is always possible); if 1st hit is stand blocked, the 2nd hit will not hit overhead against crouch block; lower body projectile invuln 8-25f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
20,Normals and Target Combos,ground_normal,Jamie_2kk_dl2,2KK,Tensei Kick (DL2),600,9,3,22,33,KD +53 Launch,-8,LH,Jmp,17 (jump),,20% Starter,KD +53 Launch,-23,,,Free Juggle,-4,,17,11,2500,[4000],1000,700 (490),350 (175),,,,1.194,,1,1,0,,,,SF6_Jamie_2kk.png,"SF6_Jamie_2kk_hitbox_preview.png, SF6_Jamie_2kk_hitbox_1.png, SF6_Jamie_2kk_hitbox_2.png","Damage DL0-DL4: 540/570/600/630/660; can anti-air (head/extended leg hurtbox are anti-air invincible on frames 9-11, but cannot hit cross-up); cancelable into a forward jump on hit only; puts opponent into limited juggle state (free juggle state if used from Drive Rush)"
21,Normals and Target Combos,ground_normal,Jamie_6mk,6MK,Falling Star Kick (DL0),540,22,3,20,44,+1,-3,H,-,,,,+5,-21,,,+5,+1,24,20,12,2500,[4000],1000,500 (350),250 (125),,,,1.81 (1.693),,1,1,0,,,,SF6_Jamie_6mk.png,"SF6_Jamie_6mk_hitbox_preview.png, SF6_Jamie_6mk_hitbox_1.png, SF6_Jamie_6mk_hitbox_2.png",Damage DL0-DL1: 540/570; 10-19f Low Crush; gains ~25% more range and Target Combo follow-up at Drink Lv.2; can be spaced to hit later in active frames for better advantage; causes spike knockdown vs. airborne opponents
22,Normals and Target Combos,ground_normal,Jamie_6mk_dl2,6MK,Falling Star Kick (DL2),600,22,3,20,44,+1,-3,H,TC,17,,,+5,-21,,,+5,+1,24,20,12,2500,[4000],1000,500 (350),250 (125),,,,2.27 (2.007),,1,1,0,,,,SF6_Jamie_6mk.png,"SF6_Jamie_6mk_dl2_hitbox_preview.png, SF6_Jamie_6mk_dl2_hitbox_1.png, SF6_Jamie_6mk_dl2_hitbox_2.png",Damage DL2-DL4: 600/630/660; 10-19f Low Crush; ~25% more range than DL0-DL1 version; has a Target Combo follow-up; can be spaced to hit later in active frames for better advantage; causes spike knockdown vs. airborne opponents
23,Normals and Target Combos,ground_normal,Jamie_4hp_dl2,4HP,Hermit's Elbow (DL2),800,18,4,20,41,+1,-3,LH,SA,19,,,+5,-22,,,+5,+1,25,21,13,4000,[7000],2000,1000 (700),500 (250),,,,1.231 (1.098),,1,1,0,,,,SF6_Jamie_4hp.png,SF6_Jamie_4hp_hitbox.png,"Damage DL0-DL2: 720/760/800; throw hurtbox retracts on frames 4-14; strike hurtbox retracts on frames 5-12, then extends his foot hurtbox on frames 13-20 (making it weaker to delayed low attacks); useful as a throw bait for scoring a Punish Counter into follow-up combo; can be spaced to hit on later active frames for better advantage; DL3 version gains a Target Combo follow-up and ~11% more range; Super cancel is delayed until after active frames; SA2 cancel: +15/+11"
24,Normals and Target Combos,ground_normal,Jamie_4hp_dl3,4HP,Hermit's Elbow (DL3),840,18,4,21(19),42(40),+1,-3,LH,SA TC,19 SA / 20 TC,,,+5,-23,,,+5,+1,24,22,13,4000,[7000],2000,1000 (700),500 (250),,,,1.368 (1.223),,1,1,0,,,,SF6_Jamie_4hp_dl3.png,SF6_Jamie_4hp_dl3_hitbox.png,Damage DL3-DL4: 840/880; 2f less recovery on hit only; throw hurtbox retracts on frames 4-14; strike hurtbox retracts on frames 5-12; useful as a throw bait for scoring a Punish Counter into follow-up combo; can be spaced to hit on later active frames for better advantage; Target Combo follow-up requires extra frame advantage (meaty/Counter-Hit/Punish Counter/Drive Rush) to combo; ~11% more range than DL0-DL2 version; Super cancel is delayed until after active frames; SA2 cancel: +14/+12
25,Normals and Target Combos,ground_normal,Jamie_6hk_dl2,6HK,Senei Kick (DL2),900,16,3,20,38,+3,-3,LH,SA,18,,,+7,-21,,,+7,+1,26,20,13,6000,[7000],1000,500 (350),250 (125),,,,2.121,,1,1,0,,,,SF6_Jamie_6hk.png,SF6_Jamie_6hk_hitbox.png,Damage DL0-DL3: 810/855/900/945; safe poke with long range that can combo after CH/PC/DR or into Super; not a low attack despite the animation; gains ~6% more range and a Target Combo follow-up at Drink Lv.4; SA2 cancel: +19/+13
26,Normals and Target Combos,ground_normal,Jamie_6hk_dl4,6HK,Senei Kick (DL4),990,16,4,19,38,+3,-3,LH,SA TC,18 (SA) / 22 (TC),,,+7,-21,,,+7,+1,26,20,13,6000,[7000],1000,500 (350),250 (125),,,,2.239,,1,1,0,,,,SF6_Jamie_6hk_dl4.png,SF6_Jamie_6hk_dl4_hitbox.png,"~6% more range than DL0-DL3 versions; not a low attack despite the animation; has a Target Combo follow-up into 4HK with 3 possible enders; TC confirm into 4HK~Headbutt requires Counter-hit; 22f hitconfirm window refers to latest possible 4HK input, but must be input within 20f for Counter-hit combo to work; SA2 cancel: +19/+13"
27,Normals and Target Combos,ground_normal,Jamie_2hk_hk_dl2,2HK~HK,Phantom Sway (DL2),500,12,3,43,57,KD +22(23),-28,LH,TC,58,,,KD +22,,,,,,,18,10,3000,[7000],2000,1000 (700),500 (250),,,,,,1,1,8,,,,SF6_Jamie_2hk_hk.png,SF6_Jamie_2hk_hk_hitbox.png,Damage DL0-DL4: 450/475/500/525/550; high juggle limit; slightly more KD Adv. when juggled into; can easily be confirmed if both hits of 2HK connect (harder if only 1 hit connects)
28,Normals and Target Combos,ground_normal,Jamie_2hk_hk_p_dl2,2HK~HK~P,Phantom Sway + Drink (DL2),-,-,-,56+5,61,KD +4(5),-46,-,-,,,,KD +4,,,,,,,,,,,2500 / 10000 (DL4),,,,,,,,,,,,,,SF6_Jamie_2hk_hk_p.png,SF6_Jamie_2hk_hk_p_hitbox.png,"Good way to maintain corner oki while increasing Drink Level; slightly more KD Adv. when juggled into; good meterless option after corner 214PP; Drink Level is built on 57th recovery frame; drink builds 0.25 Drive bars; if already at DL4, builds 1 Drive bar"
29,Normals and Target Combos,ground_normal,Jamie_5lp_lk_dl2,5LP~LK,Bitter Strikes 1 (DL2),200(160),6,2,16,23,-3,-8,LH,TC,29,,,+1,,,,,,15,10,9,500,[2000],250,300 (210),150 (75),,,,,,,,,,,,SF6_Jamie_5lp_lk.png,SF6_Jamie_5lp_lk_hitbox.png,Damage DL1-DL4: 190(170)/200(180)/210(188)/220(198); () refers to scaled damage when starting combo with 5LP
30,Normals and Target Combos,ground_normal,Jamie_5lp_lk_mp_dl2,5LP~LK~MP,Bitter Strikes 2 (DL2),500(350),8,3,21(23),31(33),-1,-10,LH,Sp SA,52,,,+3,,+11,+4,,,23,16,11,3000,,1000,500 (350),250 (125),,,,,,,,,,,,SF6_Jamie_5lp_lk_mp.png,SF6_Jamie_5lp_lk_mp_hitbox.png,Damage DL1-DL4: 475(380)/500(400)/525(420)/550(440); 2f extra recovery on block; important combo tool after 5LP at DL1 and above (combos from max range 5LP); () refers to scaled damage when starting with 5LP~LK; SA2 cancel: +13/+6; Drink cancel: -31/-38; special cancel is delayed until after 1st recovery frame; DR cancel is delayed until after active frames
31,Normals and Target Combos,ground_normal,Jamie_6mk_mk_dl2,6MK~MK,Full Moon Kick (DL2),200x2,15,3(5)2,28,52,KD +31,-14,LH,TC,62,,,KD +31,,,,,,,24 total,"10,13",1500x2,[4000],500x2,300x2 (210x2),150x2 (75x2),,,,,,,,,,,,SF6_Jamie_6mk_mk.png,"SF6_Jamie_6mk_mk_hitbox_preview.png, SF6_Jamie_6mk_mk_hitbox_1.png, SF6_Jamie_6mk_mk_hitbox_2.png","Damage DL2-DL4: 200x2/210x2/220x2; allows a combo from overhead without Drive Rush, but difficult to confirm on reaction; MK follow-up is 2 hits"
32,Normals and Target Combos,ground_normal,Jamie_6mk_mk_p_dl2,6MK~MK~P,Full Moon Kick + Drink (DL2),-,-,-,53+8 (DL3: 53+5),61 (DL3: 58),KD -1 (DL3: KD +2),-46 (DL3: -43),-,-,,,,,,,,,,,,,,,5000 / 10000 (DL4),,,,,,,,,,,,,,SF6_Jamie_6mk_mk_p.png,SF6_Jamie_6mk_mk_p_hitbox.png,"Increases Drink Level by 1; better to use midscreen, as opponent can't effectively take advantage of Jamie's -1 KD situation; Drink Level is built on 54th recovery frame; gives better advantage upon DL3 to DL4 drink activation, allowing for corner oki; refills 0.5 Drive bars; at DL4, refills 1 Drive bar; does not come out if you continue holding a kick button after 6MK~MK"
33,Normals and Target Combos,ground_normal,Jamie_4hp_hp_dl3,4HP~HP,Intoxicated Assault 1 (DL3),630,21,4,20,44,+1,-11,LH,SA TC,18 (56 total),,,+5,-22,,,,,25,13,13,4000,[7000],2000,1000 (700),500 (250),,,,,,,1,1,,,,SF6_Jamie_4hp_hp.png,SF6_Jamie_4hp_hp_hitbox.png,Damage DL3-DL4: 630/660; only combos on counter-hit/Punish Counter or with meaty spacing; 3f gap on block that will beat non-invincible reversals (can confirm this hit into final TC follow-up); SA2 cancel: +18/+6
34,Normals and Target Combos,ground_normal,Jamie_4hp_hp_hk_dl3,4HP~HP~HK,Intoxicated Assault 2 (DL3),840(672),21,3,37,60,KD +23,-20,LH,-,,,,KD +23,-38,,,,,,20,13,4000,[7000],2000,1000 (700),500 (250),,,,,,1,1,2,,,,SF6_Jamie_4hp_hp_hk.png,SF6_Jamie_4hp_hp_hk_hitbox.png,Damage DL3-DL4: 840(672)/880(704); not airborne despite the animation; 9f gap between final 2 hits on block (can be interrupted with 8f button); () refers to scaled damage after starting with CH 4HP
35,Normals and Target Combos,ground_normal,Jamie_6hk_4hk_dl4,6HK~4HK,Ransui Haze (DL4),-,-,-,76,76,-,-,-,TC,27 (TC),,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Jamie_6hk_4hk.png,SF6_Jamie_6hk_4hk_hitbox.png,"Drink Lv.4 only; can be performed on whiff; follow-up special changes based on button timing (Close/Mid/Far refer to the distance Jamie has walked back away from the opponent); 27f hitconfirm window refers to the total time of 6HK~4HK before Headbutt must be input, but the 4HK itself must be input within 20f (more lenient on CH/PC)"
36,Normals and Target Combos,ground_normal,Jamie_6hk_4hk_p_close_dl4,6HK~4HK~P (close),Ransui Haze Headbutt (DL4),935,(24~45)+14,5,28,46,KD +31,-13,LH,Sp SA,21 Headbutt / 59 Total,,Combo (2 hits),KD +31,-30,KD +51,+7,,,,20,13,5000,[7000],2000,1000 (700),500 (250),,,,1.935 (1.879),,0,1,1,,,,SF6_Jamie_6hk_4hk_p_close.png,SF6_Jamie_6hk_4hk_p_close_hitbox.png,Drink Lv.4 only; 3f gap on block; combos naturally on hit (relatively confirmable); cancelable into any special or Super; startup includes 6HK plus the delay before Headbutt can be input; SA2 cancel: KD+54/+10; Drink cancel: KD+10/-34; special/DR cancel is delayed until after active frames; puts airborne opponents into free juggle state (e.g. if opponent tries to jump after 6HK)
37,Normals and Target Combos,ground_normal,Jamie_6hk_4hk_p_mid_dl4,6HK~4HK~P (mid),Ransui Haze Triple Fist (DL4),"330x2,660 (1320)",(51~75)+4,2(8)2(11)2,27,55,KD +35,-9,LH,Sp SA,60/40/17,,,KD +35,-27,KD +54,+10,,,,42(33)(20),"10,10,13","3000x2,5000",[7000],"1000x2,2000","500x2,1000 (350x2,700)","250x2,500 (125x2,250)",,,,2.749 / 2.078 / 1.235,,1,"1,1,1","2,2,3",,,,SF6_Jamie_6hk_4hk_p_mid.png,"SF6_Jamie_6hk_4hk_p_mid_hitbox_preview.png, SF6_Jamie_6hk_4hk_p_mid_hitbox_1.png, SF6_Jamie_6hk_4hk_p_mid_hitbox_2.png, SF6_Jamie_6hk_4hk_p_mid_hitbox_3.png",Drink Lv.4 only; can be performed on whiff; can punish attempts to chase down the sway; first hit has short range and may whiff if the opponent is stationary; final hit is cancelable into any special or Super; startup includes 6HK plus the delay before Spin can be input; SA2 cancel: KD+57/+13; Drink cancel: KD+13/-31
38,Normals and Target Combos,ground_normal,Jamie_6hk_4hk_p_far_dl4,6HK~4HK~P (far),Ransui Haze Drink (DL4),-,(76~100)+Drink,-,52(112),52(112),-,-,-,-,,,,,,,,,,,,,,,10000(20000),,,,,,,,,,,,,,SF6_Jamie_6hk_4hk_p_far.png,SF6_Jamie_6hk_4hk_p_far_hitbox.png,Drink Lv.4 only; can be performed on whiff; restores 1 bar of Drive gauge on the final recovery frame (2 bars if no input is made until frame 112); startup includes 6HK plus the delay before Drink can be input
39,Drive and Throw,throw,Jamie_lplk_dl2,LPLK,Back Shaver (DL2),1200 (2040),5,3,23,30,KD +23,-,T,-,,,20% Immediate,HKD +23,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.80,,,,,,,,SF6_Jamie_lplk.png,SF6_Jamie_lplk_hitbox.png,"Damage DL0-DL4: 1080/1139/1200/1259/1320 (PC: 1836/1937/2040/2141/2244); +4 after Forward Dash, allowing corner throw loops (or midscreen if opponent doesn't Back Rise); Jamie can also hold LP+LK to sacrifice oki for a Drink Level; a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
40,Drive and Throw,throw,Jamie_lplk_dl2_hold,LPLK (hold),Back Shaver + Drink (DL2),1200 (2040),5,3,23,30,KD +7,-,T,-,,,20% Immediate,HKD +7,,,,,,,,,,[10000],7000 / 12000 (DL4),2000(1400) [4000(2800)],,,,,0.80,,,,,,,,SF6_Jamie_lplk_hold.png,SF6_Jamie_lplk_hitbox.png,"Damage DL0-DL4: 1080/1139/1200/1259/1320 (PC: 1836/1937/2040/2141/2244); leaves Jamie too far for follow-up oki, but can get corner pressure with ranged normals like 5MK; LP+LK must be pressed on frame 92 of throw animation for the drink to occur; builds an extra 0.5 Drive bars, or an extra 1 Drive bar at DL4; a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
