official_row_order,official_category,official_move_name,official_input_display,official_input_signature,official_input_family,startup,active,recovery,damage,on_hit,on_block,cancel,match_status,match_method,candidate_count,supercombo_move_id,supercombo_move_type,supercombo_input,supercombo_name,supercombo_startup,supercombo_active,supercombo_recovery,supercombo_hit_advantage,supercombo_block_advantage,supercombo_cancel,supercombo_damage,field_comparisons_json
11,通常技,しゃがみ強P（ワイルドアッパー）,key-d key-plus icon_punch_h 強,2HP,2HP,8,8-13,22,800,1,-4,C,matched,exact_input+family_input+same_family+category_move_type+startup_match+damage_match,1,terry_2hp,ground_normal,2HP,Crouching Heavy Punch,8,6(4),22(20),+1,-4,Sp SA,800,"{""active_duration"": {""comparable"": false, ""official"": ""6"", ""official_raw"": ""8-13"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""6(4)""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": false, ""official"": ""22"", ""official_raw"": ""22"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""22"", ""supercombo_raw"": ""22(20)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}}"
12,通常技,しゃがみ強K （スライドキック）,key-d key-plus icon_kick_h 強,2HK,2HK,10,10-12,24,900,D,-11,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,terry_2hk,ground_normal,2HK,Sliding Kick,10,3,24,KD +40,-11,-,900,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""10-12"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""24"", ""official_raw"": ""24"", ""supercombo"": ""24"", ""supercombo_raw"": ""24""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""10"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}}"
13,通常技,ジャンプ弱P （ジャンプ手刀）,（ジャンプ中に） icon_punch_l 弱,j.LP,j.LP,4,4-10,着地後3,300,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,terry_jlp,air_normal,j.LP,Jumping Light Punch,4,7,3 land,+6(+9),+2(+5),-,300,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""4-10"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""300"", ""official_raw"": ""300"", ""supercombo"": ""300"", ""supercombo_raw"": ""300""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""4"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}}"
14,通常技,ジャンプ弱K （ジャンプ前蹴り）,（ジャンプ中に） icon_kick_l 弱,j.LK,j.LK,5,5-11,着地後3,300,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,terry_jlk,air_normal,j.LK,Jumping Light Kick,5,7,3 land,+7(+9),+3(+5),-,300,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""5-11"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""300"", ""official_raw"": ""300"", ""supercombo"": ""300"", ""supercombo_raw"": ""300""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""5"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}}"
15,通常技,ジャンプ中P （ジャンプバックナックル）,（ジャンプ中に） icon_punch_m 中,j.MP,j.MP,7,7-12,着地後3,500,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+recovery_match,1,terry_jmp,air_normal,j.MP,Jumping Medium Punch,7,4,3 land,+11,+7,-,700,"{""active_duration"": {""comparable"": true, ""match"": false, ""official"": ""6"", ""official_raw"": ""7-12"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""500"", ""official_raw"": ""500"", ""supercombo"": ""700"", ""supercombo_raw"": ""700""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""7"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}}"
16,通常技,ジャンプ中K （ナイト・ブレイカー）,（ジャンプ中に） icon_kick_m 中,j.MK,j.MK,7,7-10,着地後3,700,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+recovery_match,1,terry_jmk,air_normal,j.MK,Jumping Medium Kick,7,6,3 land,+8(+13),+4(+9),-,500,"{""active_duration"": {""comparable"": true, ""match"": false, ""official"": ""4"", ""official_raw"": ""7-10"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""700"", ""official_raw"": ""700"", ""supercombo"": ""500"", ""supercombo_raw"": ""500""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""7"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}}"
17,通常技,ジャンプ強P （ジャンプ正拳突き）,（ジャンプ中に） icon_punch_h 強,j.HP,j.HP,9,9-14,着地後3,800,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,terry_jhp,air_normal,j.HP,Jumping Heavy Punch,9,6,3 land,+9(+15),+5(+11),-,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""9-14"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""9"", ""official_raw"": ""9"", ""supercombo"": ""9"", ""supercombo_raw"": ""9""}}"
18,通常技,ジャンプ強K （ジャンプテリーキック）,（ジャンプ中に） icon_kick_h 強,j.HK,j.HK,10,10-16,着地後3,800,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,terry_jhk,air_normal,j.HK,Jumping Heavy Kick,10,7,3 land,+9(+15),+5(+11),-,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""10-16"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""10"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}}"
19,特殊技,ハンマーパンチ,key-r key-plus icon_punch_h 強,6HP,6HP,22,22-24,19,800,2,-3,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,terry_6hp,ground_normal,6HP,Hammer Punch,22,3,19,+2,-3,-,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""22-24"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""19"", ""official_raw"": ""19"", ""supercombo"": ""19"", ""supercombo_raw"": ""19""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""22"", ""official_raw"": ""22"", ""supercombo"": ""22"", ""supercombo_raw"": ""22""}}"
20,特殊技,パワードライブ,icon_punch_m 中 arrow_3 icon_punch_h 強,5MP~HP,5MP~HP,15,15-17,22,1100,D,-5,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match,1,terry_5mp_hp,ground_normal,5MP~HP,Power Drive,15,3,22,KD +29,-5,-,1100(770),"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""15-17"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": false, ""official"": ""1100"", ""official_raw"": ""1100"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""1100"", ""supercombo_raw"": ""1100(770)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""22"", ""official_raw"": ""22"", ""supercombo"": ""22"", ""supercombo_raw"": ""22""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""15"", ""official_raw"": ""15"", ""supercombo"": ""15"", ""supercombo_raw"": ""15""}}"
21,特殊技,パワーシュート,icon_punch_m 中 arrow_3 icon_kick_h 強,5MP~HK,5MP~HK,18,18-20,31,600,D,-14,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,terry_5mp_hk,ground_normal,5MP~HK,Power Shoot,18,3,31,KD +39,-14,TC,600,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""18-20"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""600"", ""official_raw"": ""600"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""31"", ""official_raw"": ""31"", ""supercombo"": ""31"", ""supercombo_raw"": ""31""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""18"", ""official_raw"": ""18"", ""supercombo"": ""18"", ""supercombo_raw"": ""18""}}"
22,特殊技,パワーダンク,icon_punch_m 中 arrow_3 icon_kick_h 強 arrow_3 icon_kick_h 強,5MP~HK~HK,5MP~HK~HK,18,18-47,33,1300,D,―,,ambiguous,exact_input+family_input+same_family+category_move_type+startup_match+recovery_match,2,terry_5mp_hk_hk,ground_normal,5MP~HK~HK,Power Dunk,18,3(21)6,33,KD +25(+22),-,-,1050 (910),"{""active_duration"": {""comparable"": false, ""official"": ""30"", ""official_raw"": ""18-47"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""3(21)6""}, ""damage"": {""comparable"": false, ""official"": ""1300"", ""official_raw"": ""1300"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""1050"", ""supercombo_raw"": ""1050 (910)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""33"", ""official_raw"": ""33"", ""supercombo"": ""33"", ""supercombo_raw"": ""33""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""18"", ""official_raw"": ""18"", ""supercombo"": ""18"", ""supercombo_raw"": ""18""}}"
23,特殊技,パッシングスウェー,icon_punch_m 中 arrow_3 icon_kick_m 中,5MP~MK,5MP~MK,13,13-14,27,400,-3,-12,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,1,terry_5mp_mk,ground_normal,5MP~MK,Passing Sway,13,2,27(38),-3,-12,TC,400,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""2"", ""official_raw"": ""13-14"", ""supercombo"": ""2"", ""supercombo_raw"": ""2""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""400"", ""official_raw"": ""400"", ""supercombo"": ""400"", ""supercombo_raw"": ""400""}, ""recovery"": {""comparable"": false, ""official"": ""27"", ""official_raw"": ""27"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""27"", ""supercombo_raw"": ""27(38)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""13"", ""official_raw"": ""13"", ""supercombo"": ""13"", ""supercombo_raw"": ""13""}}"
24,特殊技,ジャンプラリアットパンチ,icon_punch_m 中 arrow_3 icon_kick_m 中 arrow_3 icon_punch_m 中,5MP~MK~MP,5MP~MK~MP,24,24-25,18,1000,4,3,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,1,terry_5mp_mk_mp,ground_normal,5MP~MK~MP,Jumping Lariat,24,2,18 land,+4,+3,-,1000,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""2"", ""official_raw"": ""24-25"", ""supercombo"": ""2"", ""supercombo_raw"": ""2""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1000"", ""official_raw"": ""1000"", ""supercombo"": ""1000"", ""supercombo_raw"": ""1000""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""18"", ""reason"": ""official_uncomparable"", ""supercombo"": ""land:18"", ""supercombo_raw"": ""18 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""24"", ""official_raw"": ""24"", ""supercombo"": ""24"", ""supercombo_raw"": ""24""}}"
25,特殊技,ジャンプニーアタック,icon_punch_m 中 arrow_3 icon_kick_m 中 arrow_3 icon_kick_m 中,5MP~MK~MK,5MP~MK~MK,24,24-25,20,1000,3,-2,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,1,terry_5mp_mk_mk,ground_normal,5MP~MK~MK,Jumping Knee,24,2,20 land,+3,-2,-,1000,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""2"", ""official_raw"": ""24-25"", ""supercombo"": ""2"", ""supercombo_raw"": ""2""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1000"", ""official_raw"": ""1000"", ""supercombo"": ""1000"", ""supercombo_raw"": ""1000""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""20"", ""reason"": ""official_uncomparable"", ""supercombo"": ""land:20"", ""supercombo_raw"": ""20 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""24"", ""official_raw"": ""24"", ""supercombo"": ""24"", ""supercombo_raw"": ""24""}}"
26,特殊技,ファイヤーキック,key-d key-plus icon_kick_m 中 arrow_3 key-d key-plus icon_kick_h 強,2MK~2HK,2MK~2HK,13,13-14,28,500,D,-16,C,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match,1,terry_2mk_2hk,ground_normal,2MK~2HK,Fire Kick,13,2,28,KD +35,-16,Sp SA,500 (400),"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""2"", ""official_raw"": ""13-14"", ""supercombo"": ""2"", ""supercombo_raw"": ""2""}, ""damage"": {""comparable"": false, ""official"": ""500"", ""official_raw"": ""500"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""500"", ""supercombo_raw"": ""500 (400)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""28"", ""official_raw"": ""28"", ""supercombo"": ""28"", ""supercombo_raw"": ""28""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""13"", ""official_raw"": ""13"", ""supercombo"": ""13"", ""supercombo_raw"": ""13""}}"
27,必殺技,弱 パワーウェイブ,key-d key-dr key-r key-plus icon_punch_l 弱,236LP,236P,14,,全体 49,600,-3,-9,SA3,matched,exact_input+same_family+category_move_type+startup_match+damage_match,3,terry_236lp,special,236LP,Power Wave,14,-,35,-3,-9,SA3,600,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""600"", ""official_raw"": ""600"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""全体 49"", ""reason"": ""official_uncomparable"", ""supercombo"": ""35"", ""supercombo_raw"": ""35""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""14"", ""official_raw"": ""14"", ""supercombo"": ""14"", ""supercombo_raw"": ""14""}}"
28,必殺技,中 パワーウェイブ,key-d key-dr key-r key-plus icon_punch_m 中,236MP,236P,16,,全体 48,700,0,-6,SA3,matched,exact_input+same_family+category_move_type+startup_match+damage_match,3,terry_236mp,special,236MP,Power Wave,16,[14],32,0,-6,SA3,700,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""[14]""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""700"", ""official_raw"": ""700"", ""supercombo"": ""700"", ""supercombo_raw"": ""700""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""全体 48"", ""reason"": ""official_uncomparable"", ""supercombo"": ""32"", ""supercombo_raw"": ""32""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""16"", ""official_raw"": ""16"", ""supercombo"": ""16"", ""supercombo_raw"": ""16""}}"
