official_row_order,official_category,official_move_name,official_input_display,official_input_signature,official_input_family,startup,active,recovery,damage,on_hit,on_block,cancel,match_status,match_method,candidate_count,supercombo_move_id,supercombo_move_type,supercombo_input,supercombo_name,supercombo_startup,supercombo_active,supercombo_recovery,supercombo_hit_advantage,supercombo_block_advantage,supercombo_cancel,supercombo_damage,field_comparisons_json
11,通常技,しゃがみ強P（サイコアッパー）,key-d key-plus icon_punch_h 強,2HP,2HP,10,10-15,21,900,0,-9,C,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,m.bison_2hp,ground_normal,2HP,Crouching Heavy Punch,10,6,21,0,-9,Sp SA,900,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""10-15"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""21"", ""official_raw"": ""21"", ""supercombo"": ""21"", ""supercombo_raw"": ""21""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""10"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}}"
12,通常技,しゃがみ強K（シャドースイープ）,key-d key-plus icon_kick_h 強,2HK,2HK,11,11-13,26,900,D,-12,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,m.bison_2hk,ground_normal,2HK,Shadow Sweep,11,3,26,KD +29,-12,-,900,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""11-13"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""26"", ""official_raw"": ""26"", ""supercombo"": ""26"", ""supercombo_raw"": ""26""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""11"", ""official_raw"": ""11"", ""supercombo"": ""11"", ""supercombo_raw"": ""11""}}"
13,通常技,ジャンプ弱P（ヘルフック）,（ジャンプ中に） icon_punch_l 弱,j.LP,j.LP,5,5-8,着地後3,300,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,m.bison_jlp,air_normal,j.LP,Jumping Light Punch,5,4,3 land,+8(+9),+4(+5),-,300,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""5-8"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""300"", ""official_raw"": ""300"", ""supercombo"": ""300"", ""supercombo_raw"": ""300""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""5"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}}"
14,通常技,ジャンプ弱K（ヒールスタンプ）,（ジャンプ中に） icon_kick_l 弱,j.LK,j.LK,5,5-11,着地後3,300,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,m.bison_jlk,air_normal,j.LK,Jumping Light Kick,5,7,3 land,+5(+10),+1(+6),-,300,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""5-11"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""300"", ""official_raw"": ""300"", ""supercombo"": ""300"", ""supercombo_raw"": ""300""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""5"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}}"
15,通常技,ジャンプ中P（ヘルナックル）,（ジャンプ中に） icon_punch_m 中,j.MP,j.MP,8,8-11,着地後3,700,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,m.bison_jmp,air_normal,j.MP,Jumping Medium Punch,8,4,3 land,+9(+11),+5(+7),TC,700,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""8-11"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""700"", ""official_raw"": ""700"", ""supercombo"": ""700"", ""supercombo_raw"": ""700""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}}"
16,通常技,ジャンプ中K（ニーミサイル）,（ジャンプ中に） icon_kick_m 中,j.MK,j.MK,7,7-13,着地後3,500,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,m.bison_jmk,air_normal,j.MK,Jumping Medium Kick,7,7,3 land,+8(+13),+4(+9),-,500,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""7-13"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""500"", ""official_raw"": ""500"", ""supercombo"": ""500"", ""supercombo_raw"": ""500""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""7"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}}"
17,通常技,ジャンプ強P（サイコエルボー）,（ジャンプ中に） icon_punch_h 強,j.HP,j.HP,9,9-14,着地後3,800,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,m.bison_jhp,air_normal,j.HP,Jumping Heavy Punch,9,6,3 land,+7(+15),+3(+11),-,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""9-14"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""9"", ""official_raw"": ""9"", ""supercombo"": ""9"", ""supercombo_raw"": ""9""}}"
18,通常技,ジャンプ強K（トマホークキック）,（ジャンプ中に） icon_kick_h 強,j.HK,j.HK,10,10-15,着地後3,800,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,m.bison_jhk,air_normal,j.HK,Jumping Heavy Kick,10,6,3 land,+11(+15),+7(+11),-,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""10-15"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""10"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}}"
19,特殊技,サイコハンマー,key-r key-plus icon_punch_h 強,6HP,6HP,22,22-24,20,800,3,-3,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,m.bison_6hp,ground_normal,6HP,Psycho Hammer,22,3,20,+3,-3,-,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""22-24"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""20"", ""official_raw"": ""20"", ""supercombo"": ""20"", ""supercombo_raw"": ""20""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""22"", ""official_raw"": ""22"", ""supercombo"": ""22"", ""supercombo_raw"": ""22""}}"
20,特殊技,イビルニー,key-l key-plus icon_kick_h 強,4HK,4HK,10,10-13,17,800,4,1,C,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,m.bison_4hk,ground_normal,4HK,Evil Knee,10,4,17,+4,+1,Sp SA,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""10-13"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""17"", ""official_raw"": ""17"", ""supercombo"": ""17"", ""supercombo_raw"": ""17""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""10"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}}"
21,特殊技,ホバーキック,key-dr key-plus icon_kick_h 強,3HK,3HK,15,15-24,23,900,D,-15,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,m.bison_3hk,ground_normal,3HK,Hover Kick,15,10,23,KD +25(+34),-15(-6),-,900,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""15-24"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""23"", ""official_raw"": ""23"", ""supercombo"": ""23"", ""supercombo_raw"": ""23""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""15"", ""official_raw"": ""15"", ""supercombo"": ""15"", ""supercombo_raw"": ""15""}}"
22,特殊技,シャドウハンマー,icon_punch_m 中 arrow_3 key-r key-plus icon_punch_h 強,5MP~6HP,5MP~6HP,22,22-24,20,800,3,-3,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,m.bison_5mp_6hp,ground_normal,5MP~6HP,Shadow Hammer,22,3,20,+3,-3,-,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""22-24"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""20"", ""official_raw"": ""20"", ""supercombo"": ""20"", ""supercombo_raw"": ""20""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""22"", ""official_raw"": ""22"", ""supercombo"": ""22"", ""supercombo_raw"": ""22""}}"
23,特殊技,シャドウスピア,icon_punch_m 中 arrow_3 key-d key-plus icon_kick_h 強,5MP~2HK,5MP~2HK,16,16-19,20,700,3,-3,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,m.bison_5mp_2hk,ground_normal,5MP~2HK,Shadow Spear,16,4,20,+3,-3,-,700,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""16-19"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""700"", ""official_raw"": ""700"", ""supercombo"": ""700"", ""supercombo_raw"": ""700""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""20"", ""official_raw"": ""20"", ""supercombo"": ""20"", ""supercombo_raw"": ""20""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""16"", ""official_raw"": ""16"", ""supercombo"": ""16"", ""supercombo_raw"": ""16""}}"
24,特殊技,ヘルアタック,（ジャンプ中に） icon_punch_m 中 arrow_3 icon_punch_m 中,j.MP~MP,j.MP~MP,7,7-10,着地後3,700,,,,unmatched,,0,,,,,,,,,,,,{}
25,必殺技,弱 サイコクラッシャーアタック,key-lc key-r key-plus icon_punch_l 弱,6LP,6P,14,14-29,24,1200,D,-20,SA3,unmatched,,0,,,,,,,,,,,,{}
26,必殺技,[サイコマイン付与時]弱 サイコクラッシャーアタック,key-lc key-r key-plus icon_punch_l 弱,6LP,6P,14,14-29,24,1700,D,6,SA3,unmatched,,0,,,,,,,,,,,,{}
27,必殺技,中 サイコクラッシャーアタック,key-lc key-r key-plus icon_punch_m 中,6MP,6P,20,20-35,24,1400,D,-20,SA3,unmatched,,0,,,,,,,,,,,,{}
28,必殺技,[サイコマイン付与時]中 サイコクラッシャーアタック,key-lc key-r key-plus icon_punch_m 中,6MP,6P,20,20-35,24,1900,D,6,SA3,unmatched,,0,,,,,,,,,,,,{}
29,必殺技,強 サイコクラッシャーアタック,key-lc key-r key-plus icon_punch_h 強,6HP,6P,24,24-49,24,1600,D,-23,SA3,unmatched,,0,,,,,,,,,,,,{}
30,必殺技,[サイコマイン付与時]強 サイコクラッシャーアタック,key-lc key-r key-plus icon_punch_h 強,6HP,6P,24,24-49,24,2100,D,5,SA3,unmatched,,0,,,,,,,,,,,,{}
31,必殺技,OD サイコクラッシャーアタック,key-lc key-r key-plus icon_punch icon_punch,6PP,6PP,16,16-31,20,1300,D,-3,SA2,unmatched,,0,,,,,,,,,,,,{}
32,必殺技,[サイコマイン付与時]OD サイコクラッシャーアタック,key-lc key-r key-plus icon_punch icon_punch,6PP,6PP,16,16-31,20,1600,D,10,,unmatched,,0,,,,,,,,,,,,{}
33,必殺技,弱 ダブルニープレス,key-d key-dr key-r key-plus icon_kick_l 弱,236LK,236K,13,13-17,20,800,2,-5,SA3,matched,exact_input+same_family+category_move_type+startup_match,3,m.bison_236lk,special,236LK,Double Knee Press,13,2(1)2,20(25),+2(+3),-5(-4),SA3 (1st),"300,500 (800)","{""active_duration"": {""comparable"": false, ""official"": ""5"", ""official_raw"": ""13-17"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""2(1)2""}, ""damage"": {""comparable"": false, ""official"": ""800"", ""official_raw"": ""800"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""300,500 (800)""}, ""recovery"": {""comparable"": false, ""official"": ""20"", ""official_raw"": ""20"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""20"", ""supercombo_raw"": ""20(25)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""13"", ""official_raw"": ""13"", ""supercombo"": ""13"", ""supercombo_raw"": ""13""}}"
34,必殺技,中 ダブルニープレス,key-d key-dr key-r key-plus icon_kick_m 中,236MK,236K,17,17-21,20,900,3,-5,SA3,matched,exact_input+same_family+category_move_type+startup_match,3,m.bison_236mk,special,236MK,Double Knee Press,17,2(1)2,20(25),+3(+4),-5(-4),SA3 (1st),"300,600 (900)","{""active_duration"": {""comparable"": false, ""official"": ""5"", ""official_raw"": ""17-21"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""2(1)2""}, ""damage"": {""comparable"": false, ""official"": ""900"", ""official_raw"": ""900"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""300,600 (900)""}, ""recovery"": {""comparable"": false, ""official"": ""20"", ""official_raw"": ""20"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""20"", ""supercombo_raw"": ""20(25)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""17"", ""official_raw"": ""17"", ""supercombo"": ""17"", ""supercombo_raw"": ""17""}}"
35,必殺技,強 ダブルニープレス,key-d key-dr key-r key-plus icon_kick_h 強,236HK,236K,22,22-26,20,1200,3,-4,SA3,matched,exact_input+same_family+category_move_type+startup_match,3,m.bison_236hk,special,236HK,Double Knee Press,22,2(1)2,20(25),+3(+4),-4(-3),SA3 (1st),"500,700 (1200)","{""active_duration"": {""comparable"": false, ""official"": ""5"", ""official_raw"": ""22-26"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""2(1)2""}, ""damage"": {""comparable"": false, ""official"": ""1200"", ""official_raw"": ""1200"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""500,700 (1200)""}, ""recovery"": {""comparable"": false, ""official"": ""20"", ""official_raw"": ""20"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""20"", ""supercombo_raw"": ""20(25)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""22"", ""official_raw"": ""22"", ""supercombo"": ""22"", ""supercombo_raw"": ""22""}}"
