row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
58,Specials,special,kimberly_236k_prox_p,236K (close)~P,Bushin Izuna Otoshi,1440,8+15+13,6,40 land,58,HKD +31,-,T,-,,,,HKD +31,,,,,,,,,,[10000],2000,3000 (2100),,,,Until Land (FKD),,,1,1,0,,,,SF6_Kimberly_236k_prox_p.png,SF6_Kimberly_236k_prox_p_hitbox.png,"Grabs standing/crouching opponents, whiffs vs. airborne (can be backdashed)"
60,Specials,special,kimberly_236kk_lk,236KK~LK,Torso Cleaver,540x2,8+17,"2,5",16,39,KD +43 (KD +56~66),+3,LH,SA2 SA3,34,135x2,,KD +43 (KD +56~66),-21,,,,,,26 total,"7,13",3000x2,[4000x2],,600x2 (420x2),300x2 (150x2),,,,2.128 (+Run),,0/1,0/1,7/8,,,,SF6_Kimberly_236kk_lk.png,"SF6_Kimberly_236k_lk_hitbox_1.png, SF6_Kimberly_236k_lk_hitbox_2.png, SF6_Kimberly_236k_lk_hitbox_3.png, SF6_Kimberly_236k_lk_hitbox_preview.png","Kicking legs are Anti-Air Invuln 14-23f (cannot hit cross-up); active frames 3-7 only hit airborne opponents above Kimberly (only active frames 1-2 are useful for meaty pressure); 2nd hit will expand its hitbox if the 1st hit connects, allowing both to connect on hit/block; puts opponent into limited juggle state (launches high in juggles, allowing Drive Rush 2HP loops); () refers to higher KD advantage when juggled into"
61,Specials,special,kimberly_236kk_mk,236KK~MK,Shadow Slide,"700,200 (900)",8+8,"8,4",19,38,KD +47~50 (KD +49~52),-10(-7),"L,L",SA2 SA3 (1st),16,"175,50 (225)",20% Starter,KD +47~50 (KD +49~52),-21(-18),,,,,"26,KD","19,13 (21)","4,6",2500x2,[4000x2],,500x2 (350x2),250x2 (125x2),,,,3.61 (2.08) (+Run),,0/1,0/1,3/4,,,,SF6_Kimberly_236kk_mk.png,SF6_Kimberly_236k_mk_hitbox.png,"4-19f low profile and upper body projectile invuln (only on the Slide itself); puts opponent into limited juggle state; advantage varies significantly depending on which active frame of the 2nd hit connects; () refers to KD advantage when juggled into (KD +49 from 5MP~HP unless delayed); 1st hit forces stand vs. grounded opponents (ensures SA2 cancel can connect); if the 1st hit connects with the opponent, the 2nd hit has a greatly expanded vertical hitbox to ensure juggle consistency"
62,Specials,special,kimberly_236kk_hk,236KK~HK,Neck Hunter,"810,270 (1080)",8+15,"2,3",19,38,KD +25(+44),-1,H,SA2 SA3 (2nd),,"202,67 (269)",,KD +25,-22,,,,,,23 total,"7,13",2500x2,[4000x2],,600x2 (420x2),300x2 (150x2),,,,2.287 (+Run),,0/1,0/1,10,,,,SF6_Kimberly_236kk_hk.png,SF6_Kimberly_236kk_hk_hitbox.png,Puts airborne opponents into short OTG juggle state (only SA2/SA3 cancels can follow up); Super cancels whiff vs. grounded opponents
63,Specials,special,kimberly_236kk_p,236KK~P,Emergency Stop,-,6+13,-,-,19,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Kimberly_236kk_p.png,SF6_Kimberly_236k_p_hitbox.png,"Allows combo extensions from 5HP or 2HP, like a Drive Rush cancel for 2 bars with no damage scaling; latest possible stop occurs after 41f (54f total animation); shortest OD Run~Stop distance: 1.48"
64,Specials,special,kimberly_236kk_prox,236KK (close),Arc Step,"180,90 (270)",13+6,2(6)2 (Whiff: 1),26+4 land (Whiff: 25),44(58/60),+3,-6,LH,-,,"45,22 (67)",,+3,-30,,,,,43 total,34 total,"6,12(6)",1500x2,[2500x2],,100x2 (70x2),50x2 (25x2),,,"20-54 (FKD), hit/block only",,,1/0,1/0,1/2,,,,SF6_Kimberly_236kk_prox.png,SF6_Kimberly_236k_prox_hitbox.png,"True blockstring when canceled from 2HP; can frame trap vs. 4f normals when canceled from 5HP, 5MP, 5MK, or 5MP~HP; only comes out if there is an opponent at close range on or near the ground after the 13th frame of OD Sprint; if opponent becomes airborne after startup, the whiffed attack has 1f active + 25f recovery; if Perfect Parried, Kimberly becomes airborne before opponent can Throw punish (can be punished with Drive Impact airborne connect or a Forced Knockdown normal up to 6f startup)"
65,Specials,special,kimberly_236kk_prox_k,236KK (close)~K,Bushin Hojin Kick,"420,210 (630)",8+13+13,6,20 land,38,KD +43 (Wall Splat +86),-8,LH,SA2,,105,,KD +43 (Wall Splat +86),-21,,,,,,15,"13 / 6,13",2500,[5000x2],,500x2 (350x2),250 (125),,,Until Land (FKD),,,3/1,1/1,3/5,,,,SF6_Kimberly_236kk_prox_k.png,SF6_Kimberly_236kk_prox_k_hitbox.png,Causes Wall Splat on hit near the corner; 2nd hit of the divekick occurs on hit only (1 hit on whiff or block); SA2 cancel works on either hit
66,Specials,special,kimberly_236kk_prox_p,236KK (close)~P,Bushin Izuna Otoshi,900,8+13+13,6,40 land,58,HKD +94 (OTG),-,T,-,,,20% Starter,HKD +94 (OTG),,,,,,,,,,[10000],,1000 (700),,,,Until Land (FKD),,,2,,,,,,SF6_Kimberly_236kk_prox_p.png,SF6_Kimberly_236k_prox_p_hitbox.png,"Throw connects against grounded opponents, whiffs vs. airborne or backdash; opponent is put into a limited juggle OTG state (slightly less time for juggle follow-ups than j.236PP)"
69,Specials,special,kimberly_22p_0stock,22P (refill),Genius at Play,-,42,-,2,44,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Kimberly_22p(0).png,SF6_Kimberly_22p(0)_hitbox.png,Refills 1 spray can; cannot reload if a spray can is currently stocked or is active on-screen
70,Specials,special,kimberly_22pp_0stock,22PP (refill),Genius at Play,-,42,-,2,44,-,-,-,-,,,,,,,,,,,,,,,-20000,,,,,,,,,,,,,,SF6_Kimberly_22pp(0).png,SF6_Kimberly_22p(0)_hitbox.png,Refills 2 spray cans; cannot reload if a spray can is currently stocked or is active on-screen
71,Specials,special,kimberly_22p_1stock,22P (1 stock),Shuriken Bomb,450,18(122~128),[10],26,44,KD +88,-,LH,-,,112,10% Starter,KD +88,,,,,,,30,13,4000,[6000],1000,600 (420),300 (150),,,,,,0,0,4,,,,SF6_Kimberly_22p(1).png,SF6_Kimberly_22p(1)_hitbox.png,"Button strength determines distance; can throw a second can even while one is active on-screen (but cannot reload during this time); spraycan spawns on frame 18 (if Kimberly is hit before this, it will not be thrown); LP can hits the ground on frame 24 and explodes on frame 122; MP can hits the ground on frame 26 and explodes on frame 124; HP can hits the ground on frame 30 and explodes on frame 128; explosion can juggle if opponent is thrown immediately afterwards (MP/HP cans give more time for juggle follow-ups); puts opponent into free juggle state, or maintains the current juggle state if comboed into; important tool for corner oki scenarios; spraycan disappears if SA2 is activated"
72,Specials,special,kimberly_22pp_2stock,22PP (2 stock),Shuriken Bomb Spread,450x2 (900),18(122~128),[10 each],26,44,KD~,-,LH,-,,112x2 (224),10% Starter,KD~,,,,,,,30 each / 35 total,"13,13",4000x2,[6000],1000x2,600x2 (420x2),300x2 (150x2),,,,,,0,0,4,,,,SF6_Kimberly_22p(2).png,SF6_Kimberly_22p(2)_hitbox.png,"Button strengths determine distance of each can (each strength of spraycan reaches the ground with the same timing as the 1-stock version); cannot reload while spraycans are active on-screen; spraycans spawn on frame 18 (if Kimberly is hit before this, they will not be thrown); LP+HP gives near-simultaneous explosions (6f gap between hits); LP+HP version can be useful in corner setups with Drive Impact that will break armor on the opponent's counter-DI; LP+MP and MP+HP versions result in a staggered explosion (explode on frames 122/170 or 124/174 respectively); staggered explosions combo on hit, and leave a blockstring gap of 19f for LP+MP and 20f for MP+HP; the staggered version generally gives stronger combos and allows for multiple mixups in one sequence; staggered version allows for extended blockstring sequences that can deal incredible Drive damage; many non-cinematic reversals can be punished after landing even when hitting Kimberly; the first explosion can juggle if opponent is thrown immediately afterwards; puts opponent into free juggle state, or maintains the current juggle state if comboed into; spraycan disappears if SA2 is activated; the 2nd can does not add any extra hits of damage scaling, but will take on the scaling level of any other hits that occur between the spraycan explosions (e.g. 1st can 70%, j.HP 60%, 2nd can 60%)"
76,Supers,super,kimberly_236236k_1stock,236236[K],Bushin Thunderous Beats,2200,10,15,40,66,KD +38,-25,LH,-,,500,30% Minimum,KD +38,-39,,,,,,16,13,2500,5001,,-10000,-10000,1-12 Strike/Throw,Break,,3.564 (1.678),,1,100,100,,,,SF6_Kimberly_236236k.png,SF6_Kimberly_236236k_hitbox.png,Holding the button consumes 1 can for better damage and oki; travels ~75% screen length; spraycan only does 1 Drive damage to prevent opponent from recovering Drive meter too quickly
81,Taunts,taunt,Kimberly_5pppkkk,5PPPKKK,Neutral Taunt,-,200 (total),-,-,200,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Kimberly_5pppkkk.png,,"""Man, come on, I'm ready to go!""; during SA3 install, this taunt can be input with 2PPPKKK instead"
82,Taunts,taunt,Kimberly_5pppkkk_install,5PPPKKK,Neutral Taunt,-,545 (total),-,-,545,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Kimberly_5pppkkk_install.png,,(Dance animation during SA3 only)
83,Taunts,taunt,Kimberly_6pppkkk,6PPPKKK,Forward Taunt,-,290 (total),-,-,290,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Kimberly_6pppkkk.png,,"""Dōmo arigatō, from the Bushinryu!"""
84,Taunts,taunt,Kimberly_4pppkkk,4PPPKKK,Back Taunt,-,328 (total),-,-,328,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Kimberly_4pppkkk.png,,"""Rin Pyo To Sha Kai Jin Retsu Zai Zen!"""
