official_row_order,official_category,official_move_name,official_input_display,official_input_signature,official_input_family,startup,active,recovery,damage,on_hit,on_block,cancel,match_status,match_method,candidate_count,supercombo_move_id,supercombo_move_type,supercombo_input,supercombo_name,supercombo_startup,supercombo_active,supercombo_recovery,supercombo_hit_advantage,supercombo_block_advantage,supercombo_cancel,supercombo_damage,field_comparisons_json
11,通常技,しゃがみ強P（孔雀掌）,key-d key-plus icon_punch_h 強,2HP,2HP,11,11-23,18,900,1,-3,C,matched,exact_input+family_input+same_family+category_move_type+startup_match+recovery_match,1,Chun-Li_2hp,ground_normal,2HP,Crouching Heavy Punch,11,3(5)5,18,+1,-3,SS Sp SA (2nd),450x2,"{""active_duration"": {""comparable"": false, ""official"": ""13"", ""official_raw"": ""11-23"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""3(5)5""}, ""damage"": {""comparable"": false, ""official"": ""900"", ""official_raw"": ""900"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""450x2""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""18"", ""official_raw"": ""18"", ""supercombo"": ""18"", ""supercombo_raw"": ""18""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""11"", ""official_raw"": ""11"", ""supercombo"": ""11"", ""supercombo_raw"": ""11""}}"
12,通常技,しゃがみ強K（元伝暗殺蹴）,key-d key-plus icon_kick_h 強,2HK,2HK,9,9-14,19,900,D,-9,※,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,1,Chun-Li_2hk,ground_normal,2HK,Gen Assassin Kick,9,6,19(21),KD +40,-9,SS,900,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""9-14"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": false, ""official"": ""19"", ""official_raw"": ""19"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""19"", ""supercombo_raw"": ""19(21)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""9"", ""official_raw"": ""9"", ""supercombo"": ""9"", ""supercombo_raw"": ""9""}}"
13,通常技,ジャンプ弱P（鶴嘴拳）,（ジャンプ中に） icon_punch_l 弱,j.LP,j.LP,4,4-13,着地後3,300,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,Chun-Li_jlp,air_normal,j.LP,Jumping Light Punch,4,10,3 land,+4(+9),+1(+6),-,300,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""4-13"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""300"", ""official_raw"": ""300"", ""supercombo"": ""300"", ""supercombo_raw"": ""300""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""4"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}}"
14,通常技,ジャンプ弱K（鶴脚打）,（ジャンプ中に） icon_kick_l 弱,j.LK,j.LK,4,4-11,着地後3,300,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,Chun-Li_jlk,air_normal,j.LK,Jumping Light Kick,4,8,3 land,+7(+9),+4(+6),-,300,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""4-11"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""300"", ""official_raw"": ""300"", ""supercombo"": ""300"", ""supercombo_raw"": ""300""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""4"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}}"
15,通常技,ジャンプ中P（落昇旋）,（ジャンプ中に） icon_punch_m 中,j.MP,j.MP,7,7-21,着地後3,600,,,C,matched,exact_input+family_input+same_family+category_move_type+startup_match+recovery_match,1,Chun-Li_jmp,air_normal,j.MP,Jumping Medium Punch,7,4(6)5,3 land,+8(+13),+4(+9),Sp SA1,300x2,"{""active_duration"": {""comparable"": false, ""official"": ""15"", ""official_raw"": ""7-21"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""4(6)5""}, ""damage"": {""comparable"": false, ""official"": ""600"", ""official_raw"": ""600"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""300x2""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""7"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}}"
16,通常技,ジャンプ中K（飛翔脚）,（ジャンプ中に） icon_kick_m 中,j.MK,j.MK,6,6-10,着地後3,500,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,Chun-Li_jmk,air_normal,j.MK,Jumping Medium Kick,6,5,3 land,+7(+13),+3(+9),-,500,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""6-10"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""500"", ""official_raw"": ""500"", ""supercombo"": ""500"", ""supercombo_raw"": ""500""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""6"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}}"
17,通常技,ジャンプ強P（鷹嘴拳）,（ジャンプ中に） icon_punch_h 強,j.HP,j.HP,9,9-14,着地後3,800,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match,1,Chun-Li_jhp,air_normal,j.HP,Jumping Heavy Punch,9,6,3 land,+12(+16),+7(+11),TC,800(500),"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""9-14"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}, ""damage"": {""comparable"": false, ""official"": ""800"", ""official_raw"": ""800"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""800"", ""supercombo_raw"": ""800(500)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""9"", ""official_raw"": ""9"", ""supercombo"": ""9"", ""supercombo_raw"": ""9""}}"
18,通常技,ジャンプ強K（鷹翔脚）,（ジャンプ中に） icon_kick_h 強,j.HK,j.HK,8,8-14,着地後3,800,,,,unmatched,,0,,,,,,,,,,,,{}
19,通常技,垂直ジャンプ強K（鶴翼脚）,（垂直ジャンプ中に） icon_kick_h 強,j.HK,j.HK,8,8-12,着地後3,800,,,,unmatched,,0,,,,,,,,,,,,{}
20,特殊技,追突拳,key-l key-or key-r key-plus icon_punch_m 中,4/6MP,4/6MP,7,7-9,15,600,2,-3,C,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,Chun-Li_6mp,ground_normal,4/6MP,Swift Thrust,7,3,15,+2,-3,SS Sp SA,600,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""7-9"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""600"", ""official_raw"": ""600"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""15"", ""official_raw"": ""15"", ""supercombo"": ""15"", ""supercombo_raw"": ""15""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""7"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}}"
21,特殊技,発勁,key-l key-plus icon_punch_h 強,4HP,4HP,8,8-13,14,800,5,-1,C,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,Chun-Li_4hp,ground_normal,4HP,Hakkei,8,6,14,+5,-1,SS Sp SA,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""8-13"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""14"", ""official_raw"": ""14"", ""supercombo"": ""14"", ""supercombo_raw"": ""14""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}}"
22,特殊技,水蓮掌,key-dr key-plus icon_punch_h 強,3HP,3HP,21,21-23,15,800,2,-3,※,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,Chun-Li_3hp,ground_normal,3HP,Water Lotus Fist,21,3,15,+2,-3,SS,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""21-23"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""15"", ""official_raw"": ""15"", ""supercombo"": ""15"", ""supercombo_raw"": ""15""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""21"", ""official_raw"": ""21"", ""supercombo"": ""21"", ""supercombo_raw"": ""21""}}"
23,特殊技,翼旋脚,key-r key-plus icon_kick_h 強,6HK,6HK,16,16-17,23,800,-1,-4,※,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,Chun-Li_6hk,ground_normal,6HK,Yokusen Kick,16,2,23,-1,-4,SS,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""2"", ""official_raw"": ""16-17"", ""supercombo"": ""2"", ""supercombo_raw"": ""2""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""23"", ""official_raw"": ""23"", ""supercombo"": ""23"", ""supercombo_raw"": ""23""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""16"", ""official_raw"": ""16"", ""supercombo"": ""16"", ""supercombo_raw"": ""16""}}"
24,特殊技,鶴脚落,key-dr key-plus icon_kick_h 強,3HK,3HK,37,37-38,1+着地後12,800,7,3,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,1,Chun-Li_3hk,ground_normal,3HK,Falling Crane,37,2,13,+7,+3,-,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""2"", ""official_raw"": ""37-38"", ""supercombo"": ""2"", ""supercombo_raw"": ""2""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": false, ""official"": ""1+land:12"", ""official_raw"": ""1+着地後12"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""13""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""37"", ""official_raw"": ""37"", ""supercombo"": ""37"", ""supercombo_raw"": ""37""}}"
25,特殊技,鷹爪脚（1段目）,（ジャンプ中に） key-d key-plus icon_kick_m 中,j.2MK,j.2MK,3,3-13,着地後3,300,,,C,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,Chun-Li_j2mk,air_normal,j.2MK,Yoso Kick,3,11,3 land,-,-,TC Sp SA,300,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""11"", ""official_raw"": ""3-13"", ""supercombo"": ""11"", ""supercombo_raw"": ""11""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""300"", ""official_raw"": ""300"", ""supercombo"": ""300"", ""supercombo_raw"": ""300""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""3"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}}"
26,特殊技,鷹爪脚（2段目）,（ジャンプ中に） key-d key-plus icon_kick_m 中 arrow_3 key-d key-plus icon_kick_m 中,j.2MK~2MK,j.2MK~2MK,6,6-16,着地後3,300,,,C,unmatched,,0,,,,,,,,,,,,{}
27,特殊技,鷹爪脚（3段目）,（ジャンプ中に） key-d key-plus icon_kick_m 中 arrow_3 key-d key-plus icon_kick_m 中 arrow_3 key-d key-plus icon_kick_m 中,j.2MK~2MK~2MK,j.2MK~2MK~2MK,6,6-16,着地後3,500,,,C,unmatched,,0,,,,,,,,,,,,{}
28,特殊技,鷹嘴連拳,（ジャンプ中に） icon_punch_h 強 arrow_3 icon_punch_h 強,j.HP~HP,j.HP~HP,6,6-9,着地後3,500,,,,unmatched,,0,,,,,,,,,,,,{}
29,特殊技,行雲流水,key-d key-dl key-l key-plus icon_punch,214P,214P,,,全体 89,0,,,,matched,exact_input+family_input+same_family+category_move_type,1,Chun-Li_214p,serenity_stream,214P,Serenity Stream,14(~),[57~],-,-,-,-,-,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""[57~]""}, ""damage"": {""comparable"": false, ""official"": ""0"", ""official_raw"": ""0"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""全体 89"", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""startup"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""14"", ""supercombo_raw"": ""14(~)""}}"
30,特殊技,蘭華,（行雲流水中に） icon_punch_l 弱,5LP,5LP,5,5-9,※17,500,※-3,※-4,C,matched,exact_input+family_input+same_family+category_move_type,1,Chun-Li_5lp,ground_normal,5LP,Standing Light Punch,4,3,7,+5,-3,SS Chn Sp SA,300,"{""active_duration"": {""comparable"": true, ""match"": false, ""official"": ""5"", ""official_raw"": ""5-9"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""500"", ""official_raw"": ""500"", ""supercombo"": ""300"", ""supercombo_raw"": ""300""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""※17"", ""reason"": ""official_uncomparable"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}, ""startup"": {""comparable"": true, ""match"": false, ""official"": ""5"", ""official_raw"": ""5"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}}"
31,特殊技,這蛇突,（行雲流水中に） icon_punch_m 中,5MP,5MP,6,6-17,※20,750,D,※-15,,matched,exact_input+family_input+same_family+category_move_type,1,Chun-Li_5mp,ground_normal,5MP,Standing Medium Punch,5,4,10,+6,+1,SS Sp SA,600,"{""active_duration"": {""comparable"": true, ""match"": false, ""official"": ""12"", ""official_raw"": ""6-17"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""750"", ""official_raw"": ""750"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""※20"", ""reason"": ""official_uncomparable"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}, ""startup"": {""comparable"": true, ""match"": false, ""official"": ""6"", ""official_raw"": ""6"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}}"
32,特殊技,蓮掌,（行雲流水中に） icon_punch_h 強,5HP,5HP,23,23-32,19,900,2,-3,C,matched,exact_input+family_input+same_family+category_move_type,1,Chun-Li_5hp,ground_normal,5HP,Standing Heavy Punch,13,3,20,+2,-3,SS,800,"{""active_duration"": {""comparable"": true, ""match"": false, ""official"": ""10"", ""official_raw"": ""23-32"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": false, ""official"": ""19"", ""official_raw"": ""19"", ""supercombo"": ""20"", ""supercombo_raw"": ""20""}, ""startup"": {""comparable"": true, ""match"": false, ""official"": ""23"", ""official_raw"": ""23"", ""supercombo"": ""13"", ""supercombo_raw"": ""13""}}"
