official_row_order,official_category,official_move_name,official_input_display,official_input_signature,official_input_family,startup,active,recovery,damage,on_hit,on_block,cancel,match_status,match_method,candidate_count,supercombo_move_id,supercombo_move_type,supercombo_input,supercombo_name,supercombo_startup,supercombo_active,supercombo_recovery,supercombo_hit_advantage,supercombo_block_advantage,supercombo_cancel,supercombo_damage,field_comparisons_json
11,通常技,しゃがみ強P （スネークアッパー）,key-d key-plus icon_punch_h 強,2HP,2HP,15,15-19,20,900,0,-5,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,1,blanka_2hp,ground_normal,2HP,Crouching Heavy Punch,15,5,20(21),0,-5,-,900,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""15-19"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": false, ""official"": ""20"", ""official_raw"": ""20"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""20"", ""supercombo_raw"": ""20(21)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""15"", ""official_raw"": ""15"", ""supercombo"": ""15"", ""supercombo_raw"": ""15""}}"
12,通常技,しゃがみ強K （ビーストテイル）,key-d key-plus icon_kick_h 強,2HK,2HK,11,11-14,23,900,D,-12,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,blanka_2hk,ground_normal,2HK,Crouching Heavy Kick,11,4,23,KD +25,-12,-,900,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""11-14"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""23"", ""official_raw"": ""23"", ""supercombo"": ""23"", ""supercombo_raw"": ""23""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""11"", ""official_raw"": ""11"", ""supercombo"": ""11"", ""supercombo_raw"": ""11""}}"
13,通常技,ジャンプ弱P （パンサークロー）,（ジャンプ中に） icon_punch_l 弱,j.LP,j.LP,4,4-8,着地後3,300,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,blanka_jlp,air_normal,j.LP,Jumping Light Punch,4,5,3 land,+3(+9),-1(+5),-,300,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""4-8"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""300"", ""official_raw"": ""300"", ""supercombo"": ""300"", ""supercombo_raw"": ""300""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""4"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}}"
14,通常技,ジャンプ弱K （フライングヴァイパー）,（ジャンプ中に） icon_kick_l 弱,j.LK,j.LK,5,5-10,着地後3,300,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,blanka_jlk,air_normal,j.LK,Jumping Light Kick,5,6,3 land,+5(+9),+1(+5),-,300,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""5-10"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""300"", ""official_raw"": ""300"", ""supercombo"": ""300"", ""supercombo_raw"": ""300""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""5"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}}"
15,通常技,ジャンプ中P （フィストドロップ）,（ジャンプ中に） icon_punch_m 中,j.MP,j.MP,7,7-13,着地後3,700,,,C,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,blanka_jmp,air_normal,j.MP,Jumping Medium Punch,7,7,3 land,+5(+11),+1(+7),Sp,700,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""7-13"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""700"", ""official_raw"": ""700"", ""supercombo"": ""700"", ""supercombo_raw"": ""700""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""7"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}}"
16,通常技,ジャンプ中K （ワイルドヒール）,（ジャンプ中に） icon_kick_m 中,j.MK,j.MK,7,7-12,着地後3,500,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,blanka_jmk,air_normal,j.MK,Jumping Medium Kick,7,6,3 land,+7(+13),+3(+9),-,500,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""7-12"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""500"", ""official_raw"": ""500"", ""supercombo"": ""500"", ""supercombo_raw"": ""500""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""7"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}}"
17,通常技,ジャンプ強P （サバイバルクロー）,（ジャンプ中に） icon_punch_h 強,j.HP,j.HP,9,9,着地後3,800,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+recovery_match+damage_match,1,blanka_jhp,air_normal,j.HP,Jumping Heavy Punch,9,4,3 land,+5(+15),+1(+11),-,800,"{""active_duration"": {""comparable"": true, ""match"": false, ""official"": ""9"", ""official_raw"": ""9"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""9"", ""official_raw"": ""9"", ""supercombo"": ""9"", ""supercombo_raw"": ""9""}}"
18,通常技,ジャンプ強K （サバイバルキック）,（ジャンプ中に） icon_kick_h 強,j.HK,j.HK,11,11-16,着地後3,800,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,blanka_jhk,air_normal,j.HK,Jumping Heavy Kick,11,6,3 land,+8(+15),+4(+11),-,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""11-16"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""11"", ""official_raw"": ""11"", ""supercombo"": ""11"", ""supercombo_raw"": ""11""}}"
19,通常技,垂直ジャンプ強P （サバイバルクロー (垂直)）,（垂直ジャンプ中に） icon_punch_h 強,j.HP,j.HP,7,7-9,着地後3,800,,,,matched,exact_input+family_input+same_family+category_move_type+recovery_match+damage_match,1,blanka_jhp,air_normal,j.HP,Jumping Heavy Punch,9,4,3 land,+5(+15),+1(+11),-,800,"{""active_duration"": {""comparable"": true, ""match"": false, ""official"": ""3"", ""official_raw"": ""7-9"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": false, ""official"": ""7"", ""official_raw"": ""7"", ""supercombo"": ""9"", ""supercombo_raw"": ""9""}}"
20,特殊技,ロッククラッシュ,key-r key-plus icon_punch_m 中,6MP,6MP,20,20-22,20,600,3,-3,,matched,exact_input+family_input+same_family+category_move_type+startup_match+recovery_match,1,blanka_6mp,ground_normal,6MP,Rock Crusher,20,"2,1",20,+3,-3,-,300x2,"{""active_duration"": {""comparable"": false, ""official"": ""3"", ""official_raw"": ""20-22"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""2,1""}, ""damage"": {""comparable"": false, ""official"": ""600"", ""official_raw"": ""600"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""300x2""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""20"", ""official_raw"": ""20"", ""supercombo"": ""20"", ""supercombo_raw"": ""20""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""20"", ""official_raw"": ""20"", ""supercombo"": ""20"", ""supercombo_raw"": ""20""}}"
21,特殊技,ダブルニーボンバー,key-r key-plus icon_kick_m 中,6MK,6MK,9,9-20,18,600,6,-2,,matched,exact_input+family_input+same_family+category_move_type+startup_match+recovery_match,1,blanka_6mk,ground_normal,6MK,Double Knee Bombs,9,3(7)2,18,+6,-2,-,300x2,"{""active_duration"": {""comparable"": false, ""official"": ""12"", ""official_raw"": ""9-20"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""3(7)2""}, ""damage"": {""comparable"": false, ""official"": ""600"", ""official_raw"": ""600"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""300x2""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""18"", ""official_raw"": ""18"", ""supercombo"": ""18"", ""supercombo_raw"": ""18""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""9"", ""official_raw"": ""9"", ""supercombo"": ""9"", ""supercombo_raw"": ""9""}}"
22,特殊技,ワイルドエッジ,key-l key-plus icon_kick_m 中,4MK,4MK,9,9-14,12,600,8,2,C,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,blanka_4mk,ground_normal,4MK,Wild Edge,9,6,12,+8,+2,Sp SA,600,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""9-14"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""600"", ""official_raw"": ""600"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""12"", ""official_raw"": ""12"", ""supercombo"": ""12"", ""supercombo_raw"": ""12""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""9"", ""official_raw"": ""9"", ""supercombo"": ""9"", ""supercombo_raw"": ""9""}}"
23,特殊技,ワイルドネイル,key-r key-plus icon_punch_h 強,6HP,6HP,18,18-21,31,1100,D,-15,※,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,1,blanka_6hp,ground_normal,6HP,Wild Nail,18,4,28(31),KD +27(+30),-15(-12),2PP*,1100,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""18-21"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1100"", ""official_raw"": ""1100"", ""supercombo"": ""1100"", ""supercombo_raw"": ""1100""}, ""recovery"": {""comparable"": false, ""official"": ""31"", ""official_raw"": ""31"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""28"", ""supercombo_raw"": ""28(31)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""18"", ""official_raw"": ""18"", ""supercombo"": ""18"", ""supercombo_raw"": ""18""}}"
24,特殊技,アマゾンリバーラン,key-dr key-plus icon_punch_h 強,3HP,3HP,14,14-23,22,1000,D,-18,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,blanka_3hp,ground_normal,3HP,Amazon River Run,14,10,22,KD +29(+38),-18(-9),-,1000,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""14-23"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1000"", ""official_raw"": ""1000"", ""supercombo"": ""1000"", ""supercombo_raw"": ""1000""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""22"", ""official_raw"": ""22"", ""supercombo"": ""22"", ""supercombo_raw"": ""22""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""14"", ""official_raw"": ""14"", ""supercombo"": ""14"", ""supercombo_raw"": ""14""}}"
25,特殊技,フィアーダウン,key-d key-plus icon_punch icon_punch,2PP,2PP,,,全体 98,0,,,,unmatched,,0,,,,,,,,,,,,{}
26,特殊技,ワイルドリフト,（フィアーダウン中に） icon_punch,P,P,8,8-14,31,600,D,-21,,unmatched,,0,,,,,,,,,,,,{}
27,特殊技,レイドジャンプ,（フィアーダウン中に） icon_kick,K,K,,,43+着地後12,0,,,,unmatched,,0,,,,,,,,,,,,{}
28,特殊技,サプライズフォワード,key-r key-plus icon_kick icon_kick icon_kick,6KKK,6KKK,,,全体 27,0,,,,unmatched,,0,,,,,,,,,,,,{}
29,特殊技,サプライズバック,key-l key-plus icon_kick icon_kick icon_kick,4KKK,4KKK,,,全体 32,0,,,,unmatched,,0,,,,,,,,,,,,{}
30,必殺技,エレクトリックサンダー,key-d key-dl key-l key-plus icon_punch,214P,214P,10,10-21,17,800,D,-3,SA3,matched,exact_input+family_input+same_family+category_move_type+startup_match,1,blanka_214p,special,214P,Electric Thunder,10,2(3)2(3)2~,15(17),KD +39,-3,SA3,800 [900],"{""active_duration"": {""comparable"": false, ""official"": ""12"", ""official_raw"": ""10-21"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""2(3)2(3)2~""}, ""damage"": {""comparable"": false, ""official"": ""800"", ""official_raw"": ""800"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""800 [900]""}, ""recovery"": {""comparable"": false, ""official"": ""17"", ""official_raw"": ""17"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""15"", ""supercombo_raw"": ""15(17)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""10"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}}"
31,必殺技,【ライトニングビースト】 エレクトリックサンダー,key-d key-dl key-l key-plus icon_punch,214P,214P,10,10-21,17,900,D,-3,SA3,matched,exact_input+family_input+same_family+category_move_type+startup_match,1,blanka_214p,special,214P,Electric Thunder,10,2(3)2(3)2~,15(17),KD +39,-3,SA3,800 [900],"{""active_duration"": {""comparable"": false, ""official"": ""12"", ""official_raw"": ""10-21"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""2(3)2(3)2~""}, ""damage"": {""comparable"": false, ""official"": ""900"", ""official_raw"": ""900"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""800 [900]""}, ""recovery"": {""comparable"": false, ""official"": ""17"", ""official_raw"": ""17"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""15"", ""supercombo_raw"": ""15(17)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""10"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}}"
32,必殺技,OD エレクトリックサンダー,key-d key-dl key-l key-plus icon_punch icon_punch,214PP,214PP,10,10-21,17,1000,D,4,SA2,matched,exact_input+family_input+same_family+category_move_type+startup_match,1,blanka_214pp,special,214PP,Electric Thunder,10,2(3)2(3)2~,15(17),KD +40,+4,SA2 SA3,"400,600 [500,600]","{""active_duration"": {""comparable"": false, ""official"": ""12"", ""official_raw"": ""10-21"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""2(3)2(3)2~""}, ""damage"": {""comparable"": false, ""official"": ""1000"", ""official_raw"": ""1000"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""400,600 [500,600]""}, ""recovery"": {""comparable"": false, ""official"": ""17"", ""official_raw"": ""17"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""15"", ""supercombo_raw"": ""15(17)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""10"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}}"
