row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes,suggested_handling,link_type,primary_official_row_order,primary_official_move_name,enabled_by_official_row_order,enabled_by_official_move_name,value_policy,link_note
59,Specials,special,cammy_236hp_hold_2k,236[HP]~2K,Reverse Edge,600x2,40+18,4(14)4,13 land,92~,+8,-2,"H,H",-,,150x2,20% Starter,+12,-15,,,,,43 total,33 total,"13,13",3000x2,[2500x2],2000x2,400x2 (280x2),200x2 (100x2),,,Until Land (FKD),,,"0,1 air","1,5","4,5",,,,SF6_Cammy_236hp_hold_2k.png,SF6_Cammy_236pp_2k_hitbox.png,2 hits; causes OTG bounce vs. airborne opponents that can juggle into 623MK/HK/KK or SA1/SA3 Super (low height juggle connect will not allow time for follow-up); does not autocorrect toward opponent after crossing over; crouching state during landing recovery; can be up to 2f faster if HP is held for only 18f,supercombo_only,,,,,,,
60,Specials,special,cammy_236pp_2k,236PP~2K,Reverse Edge,600x2,20+18,4(14)4,13 land,72~,+8,-2,"H,H",SA2,45,150x2,20% Starter,+12,-15,,,,,43 total,33 total,"9,13",4000x2,[3500x2],,400x2 (280x2),200x2 (100x2),,,Until Land (FKD),,,"0,1 air","0,1","4,5",,,,SF6_Cammy_236pp_2k.png,SF6_Cammy_236pp_2k_hitbox.png,2 hits; causes OTG bounce vs. airborne opponents that can juggle into 623MK/HK/KK or any Super (low height juggle connect will only allow canceled Air SA2 to connect); does not autocorrect toward opponent after crossing over; crouching state during landing recovery,supercombo_only,,,,,,,
61,Specials,special,cammy_236p_lplk,236P~LPLK,Fatal Leg Twister,1800 (2070),20+10,3,30 land,-,HKD +18,-,T,-,,,,HKD +18,,,,,,,,,,[10000],3000,3000 (2100),,,,Until Land (FKD),,,,,,,,,SF6_Cammy_236p_lplk.png,SF6_Cammy_236p_lplk_hitbox.png,"Throws standing opponents only; 15% damage increase on Punish Counter; up to 8f more total recovery before landing (depends on activation height); crouching state during landing recovery; extends a proximity guard box that immediately forces a crouch blocking opponent's hurtbox to reach its crouching height, preventing uncrouchable meaty setups (but can still throw opponents that hold straight down on wakeup)",supercombo_only,,,,,,,
62,Specials,special,cammy_236hp_hold_lplk,236[HP]~LPLK,Fatal Leg Twister,1000 (1150),40+10,3,30 land,-,HKD +60 Launch,-,T,-,,,20% Starter,HKD +60 Launch,,,,,,,,,,[10000],3000,1000 (700),,,,Until Land (FKD),,,1,,,,,,SF6_Cammy_236p_lplk.png,SF6_Cammy_236p_lplk_hitbox.png,"Throws standing opponents only; puts opponent into limited juggle state; 15% damage increase on Punish Counter; up to 2f more total recovery before landing (depends on activation height); crouching state during landing recovery; can be up to 2f faster if HP is held for only 18f; extends a proximity guard box that immediately forces a crouch blocking opponent's hurtbox to reach its crouching height, preventing uncrouchable meaty setups (but can still throw opponents that hold straight down on wakeup)",supercombo_only,,,,,,,
63,Specials,special,cammy_236pp_lplk,236PP~LPLK,Fatal Leg Twister,1000 (1150),20+10,3,30 land,-,HKD +60 Launch,-,T,-,,,30% Starter,HKD +60 Launch,,,,,,,,,,[10000],,1000 (700),,,,Until Land (FKD),,,1,,,,,,SF6_Cammy_236pp_lplk.png,SF6_Cammy_236p_lplk_hitbox.png,"Throws standing opponents only; puts opponent into limited juggle state; 15% damage increase on Punish Counter; up to 8f more recovery before landing (depends on activation height); crouching state during landing recovery; extends a proximity guard box that immediately forces a crouch blocking opponent's hurtbox to reach its crouching height, preventing uncrouchable meaty setups (but can still throw opponents that hold straight down on wakeup)",supercombo_only,,,,,,,
64,Specials,special,cammy_236p_p,236P~P,Silent Step,-,20~,-,4(12)+10 land,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,Until Land (FKD),,,,,,,,,SF6_Cammy_236p_p.png,SF6_Cammy_236p_p_hitbox.png,Stops forward trajectory; recovery before landing depends on activation height; Cammy is in crouching state during recovery; useful for baiting reversals in setups where throw/overhead/divekick could hit meaty,supercombo_only,,,,,,,
65,Specials,special,cammy_236hp_hold_p,236[HP]~P,Silent Step,-,40~,-,4(7)+10 land,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,Until Land (FKD),,,,,,,,,SF6_Cammy_236p_p.png,SF6_Cammy_236p_p_hitbox.png,Stops forward trajectory; recovery before landing depends on activation height; Cammy is in crouching state during recovery; useful for baiting reversals in setups where throw/overhead/divekick could hit meaty; can be up to 2f faster if HP is held for only 18f,supercombo_only,,,,,,,
66,Specials,special,cammy_236pp_p,236PP~P,Silent Step,-,20~,-,4(9)+10 land,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,Until Land (FKD),,,,,,,,,SF6_Cammy_236pp_p.png,SF6_Cammy_236p_p_hitbox.png,Stops forward trajectory; recovery before landing depends on activation height; Cammy is in crouching state during recovery; useful for baiting reversals in setups where throw/overhead/divekick could hit meaty,supercombo_only,,,,,,,
72,Taunts,taunt,cammy_5pppkkk,5PPPKKK,Neutral Taunt,-,335 (total),-,-,335,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Cammy_5pppkkk.png,,"""Sigh... Do you plan to fight at all?""",supercombo_only_taunt,,,,,,,
73,Taunts,taunt,cammy_6pppkkk,6PPPKKK,Forward Taunt,-,255 (total),-,-,255,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Cammy_6pppkkk.png,,"""Time to meet your maker.""",supercombo_only_taunt,,,,,,,
74,Taunts,taunt,cammy_4pppkkk,4PPPKKK,Back Taunt,-,340 (total),-,-,340,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Cammy_4pppkkk.png,,"""(Biiiig stretch)""",supercombo_only_taunt,,,,,,,
