official_row_order,official_category,official_move_name,official_input_display,official_input_signature,official_input_family,startup,active,recovery,damage,on_hit,on_block,cancel,match_status,match_method,candidate_count,supercombo_move_id,supercombo_move_type,supercombo_input,supercombo_name,supercombo_startup,supercombo_active,supercombo_recovery,supercombo_hit_advantage,supercombo_block_advantage,supercombo_cancel,supercombo_damage,field_comparisons_json
19,特殊技,ギリオチーナ,key-r key-plus icon_kick_m 中,6MK,6MK,22,22-23,19,700,3,-3,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,jp_6mk,ground_normal,6MK,Guillotinna,22,2,19,+3,-3,-,700,"{""active_duration"": {""match"": true, ""official"": ""2"", ""supercombo"": ""2""}, ""damage"": {""match"": true, ""official"": ""700"", ""supercombo"": ""700""}, ""recovery"": {""match"": true, ""official"": ""19"", ""supercombo"": ""19""}, ""startup"": {""match"": true, ""official"": ""22"", ""supercombo"": ""22""}}"
20,特殊技,シャーロスチ,key-dr key-plus icon_punch_h 強,3HP,3HP,16,16-18,31,900,D,-14,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,jp_3hp,ground_normal,3HP,Malice,16,3,31,HKD +17,-14,-,900,"{""active_duration"": {""match"": true, ""official"": ""3"", ""supercombo"": ""3""}, ""damage"": {""match"": true, ""official"": ""900"", ""supercombo"": ""900""}, ""recovery"": {""match"": true, ""official"": ""31"", ""supercombo"": ""31""}, ""startup"": {""match"": true, ""official"": ""16"", ""supercombo"": ""16""}}"
21,特殊技,ヴィリーナ,key-r key-plus icon_kick_h 強,6HK,6HK,11,11-16,24,900,D,-5,C,matched,exact_input+family_input+same_family+category_move_type+startup_match+recovery_match,1,jp_6hk,ground_normal,6HK,Bylina,11,"2,4",24,KD +38,-5(-8),Sp SA (2nd),"300,600","{""recovery"": {""match"": true, ""official"": ""24"", ""supercombo"": ""24""}, ""startup"": {""match"": true, ""official"": ""11"", ""supercombo"": ""11""}}"
22,特殊技,グロームストレルカ（1段目）,key-l key-plus icon_punch_m 中,4MP,4MP,8,8-10,16,500,5,-1,C,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,jp_4mp,ground_normal,4MP,Grom Strelka 1,8,3,16,+5,-1,Sp SA TC,500,"{""active_duration"": {""match"": true, ""official"": ""3"", ""supercombo"": ""3""}, ""damage"": {""match"": true, ""official"": ""500"", ""supercombo"": ""500""}, ""recovery"": {""match"": true, ""official"": ""16"", ""supercombo"": ""16""}, ""startup"": {""match"": true, ""official"": ""8"", ""supercombo"": ""8""}}"
23,特殊技,グロームストレルカ（2段目）,key-l key-plus icon_punch_m 中 arrow_3 icon_punch_m 中,4MP~MP,4MP~MP,10,10-12,20,500,3,-6,C,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,jp_4mp_mp,ground_normal,4MP~MP,Grom Strelka 2,10,3,20,+3,-6,Sp SA,500,"{""active_duration"": {""match"": true, ""official"": ""3"", ""supercombo"": ""3""}, ""damage"": {""match"": true, ""official"": ""500"", ""supercombo"": ""500""}, ""recovery"": {""match"": true, ""official"": ""20"", ""supercombo"": ""20""}, ""startup"": {""match"": true, ""official"": ""10"", ""supercombo"": ""10""}}"
24,特殊技,ジラント,icon_kick_h 強 arrow_3 icon_punch_h 強,5HK~HP,5HK~HP,20,20-22,20,500,3,-3,C,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,jp_5hk_hp,ground_normal,5HK~HP,Zilant,20,3,20,+3,-3,Sp SA TC,500,"{""active_duration"": {""match"": true, ""official"": ""3"", ""supercombo"": ""3""}, ""damage"": {""match"": true, ""official"": ""500"", ""supercombo"": ""500""}, ""recovery"": {""match"": true, ""official"": ""20"", ""supercombo"": ""20""}, ""startup"": {""match"": true, ""official"": ""20"", ""supercombo"": ""20""}}"
25,特殊技,ジラントルカー,icon_kick_h 強 arrow_3 icon_punch_h 強 arrow_3 icon_punch_h 強,5HK~HP~HP,5HK~HP~HP,21,21-23,22,1000,3,-4,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,jp_5hk_hp_hp,ground_normal,5HK~HP~HP,Zilant High,21,3,22,+3,-4,-,1000,"{""active_duration"": {""match"": true, ""official"": ""3"", ""supercombo"": ""3""}, ""damage"": {""match"": true, ""official"": ""1000"", ""supercombo"": ""1000""}, ""recovery"": {""match"": true, ""official"": ""22"", ""supercombo"": ""22""}, ""startup"": {""match"": true, ""official"": ""21"", ""supercombo"": ""21""}}"
26,特殊技,ジラントナガー,icon_kick_h 強 arrow_3 icon_punch_h 強 arrow_3 icon_kick_h 強,5HK~HP~HK,5HK~HP~HK,21,21-23,22,1000,3,-4,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,jp_5hk_hp_hk,ground_normal,5HK~HP~HK,Zilant Low,21,3,22,+3,-4,-,1000,"{""active_duration"": {""match"": true, ""official"": ""3"", ""supercombo"": ""3""}, ""damage"": {""match"": true, ""official"": ""1000"", ""supercombo"": ""1000""}, ""recovery"": {""match"": true, ""official"": ""22"", ""supercombo"": ""22""}, ""startup"": {""match"": true, ""official"": ""21"", ""supercombo"": ""21""}}"
27,必殺技,弱 トリグラフ,key-d key-d key-plus icon_punch_l 弱,22LP,22P,22,22-31,全体 55,800,D,-2,SA3,matched,family_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,1,jp_22p,special,22P,Triglav,22,10,24,KD +44,-2,SA3,800,"{""active_duration"": {""match"": true, ""official"": ""10"", ""supercombo"": ""10""}, ""damage"": {""match"": true, ""official"": ""800"", ""supercombo"": ""800""}, ""startup"": {""match"": true, ""official"": ""22"", ""supercombo"": ""22""}}"
28,必殺技,中 トリグラフ,key-d key-d key-plus icon_punch_m 中,22MP,22P,22,22-31,全体 55,800,D,-2,SA3,matched,family_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,1,jp_22p,special,22P,Triglav,22,10,24,KD +44,-2,SA3,800,"{""active_duration"": {""match"": true, ""official"": ""10"", ""supercombo"": ""10""}, ""damage"": {""match"": true, ""official"": ""800"", ""supercombo"": ""800""}, ""startup"": {""match"": true, ""official"": ""22"", ""supercombo"": ""22""}}"
29,必殺技,強 トリグラフ,key-d key-d key-plus icon_punch_h 強,22HP,22P,22,22-31,全体 55,800,D,-2,SA3,matched,family_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,1,jp_22p,special,22P,Triglav,22,10,24,KD +44,-2,SA3,800,"{""active_duration"": {""match"": true, ""official"": ""10"", ""supercombo"": ""10""}, ""damage"": {""match"": true, ""official"": ""800"", ""supercombo"": ""800""}, ""startup"": {""match"": true, ""official"": ""22"", ""supercombo"": ""22""}}"
30,必殺技,OD 弱 トリグラフ,key-d key-d key-plus icon_punch_l 弱 icon_punch_m 中,22LPMP,22PP,20,20-39,全体 53,1000,D,3,SA2,matched,family_input+same_family+category_move_type+startup_match,1,jp_22pp,special,22PP,Triglav,20,"10,10",14,KD +53(+50),+3,SA2 SA3,500x2,"{""startup"": {""match"": true, ""official"": ""20"", ""supercombo"": ""20""}}"
31,必殺技,OD 中 トリグラフ,key-d key-d key-plus icon_punch_l 弱 icon_punch_h 強,22LPHP,22PP,20,20-39,全体 53,1000,D,3,SA2,matched,family_input+same_family+category_move_type+startup_match,1,jp_22pp,special,22PP,Triglav,20,"10,10",14,KD +53(+50),+3,SA2 SA3,500x2,"{""startup"": {""match"": true, ""official"": ""20"", ""supercombo"": ""20""}}"
32,必殺技,OD 強 トリグラフ,key-d key-d key-plus icon_punch_m 中 icon_punch_h 強,22MPHP,22PP,20,20-39,全体 53,1000,D,3,SA2,matched,family_input+same_family+category_move_type+startup_match,1,jp_22pp,special,22PP,Triglav,20,"10,10",14,KD +53(+50),+3,SA2 SA3,500x2,"{""startup"": {""match"": true, ""official"": ""20"", ""supercombo"": ""20""}}"
33,必殺技,弱 ストリボーグ,key-d key-dr key-r key-plus icon_punch_l 弱,236LP,236P,16,16-21,全体 49,1000,D,-10,SA3,matched,exact_input+same_family+category_move_type+startup_match,3,jp_236lp,special,236LP,Stribog,16,"3,3",28,KD +38,-10,SA3,"300,700","{""startup"": {""match"": true, ""official"": ""16"", ""supercombo"": ""16""}}"
34,必殺技,中 ストリボーグ,key-d key-dr key-r key-plus icon_punch_m 中,236MP,236P,20,20-26,全体 53,1200,D,-8,SA3,matched,exact_input+same_family+category_move_type+startup_match,3,jp_236mp,special,236MP,Stribog,20,3(1)3,27,KD +42,-8,SA3,"400,800","{""startup"": {""match"": true, ""official"": ""20"", ""supercombo"": ""20""}}"
35,必殺技,強 ストリボーグ,key-d key-dr key-r key-plus icon_punch_h 強,236HP,236P,28,28-42,全体 61,800,D,4,SA3,matched,exact_input+same_family+category_move_type+startup_match,3,jp_236hp,special,236HP,Stribog,28,3(9)3,19,KD +67(+87),+4,SA3,"300,500","{""startup"": {""match"": true, ""official"": ""28"", ""supercombo"": ""28""}}"
36,必殺技,OD ストリボーグ,key-d key-dr key-r key-plus icon_punch icon_punch,236PP,236PP,19,19-30,全体 52,1000,D,2,SA2,matched,exact_input+family_input+same_family+category_move_type+startup_match,1,jp_236pp,special,236PP,Stribog,19,3(6)3,22,KD +56(+72),+2,SA2 SA3 (1st),"600,400 (2nd: 800)","{""startup"": {""match"": true, ""official"": ""19"", ""supercombo"": ""19""}}"
37,必殺技,弱 ヴィーハト,key-d key-dl key-l key-plus icon_punch_l 弱,214LP,214P,150,150-159,全体 50,800,,,,matched,family_input+same_family+category_move_type+damage_match,1,jp_214p,special,214P,Departure,50+100,[10],50 total,KD ~,-,-,800,"{""damage"": {""match"": true, ""official"": ""800"", ""supercombo"": ""800""}}"
38,必殺技,中 ヴィーハト,key-d key-dl key-l key-plus icon_punch_m 中,214MP,214P,150,150-159,全体 50,800,,,,matched,family_input+same_family+category_move_type+damage_match,1,jp_214p,special,214P,Departure,50+100,[10],50 total,KD ~,-,-,800,"{""damage"": {""match"": true, ""official"": ""800"", ""supercombo"": ""800""}}"
39,必殺技,強 ヴィーハト,key-d key-dl key-l key-plus icon_punch_h 強,214HP,214P,150,150-159,全体 50,800,,,,matched,family_input+same_family+category_move_type+damage_match,1,jp_214p,special,214P,Departure,50+100,[10],50 total,KD ~,-,-,800,"{""damage"": {""match"": true, ""official"": ""800"", ""supercombo"": ""800""}}"
40,必殺技,OD 弱 ヴィーハト,key-d key-dl key-l key-plus icon_punch_l 弱 icon_punch_m 中,214LPMP,214PP,110,110-149,全体 40,1000,,,,matched,family_input+same_family+category_move_type,1,jp_214pp,special,214PP,Departure,40+70,[10(20)10],40 total,KD ~,-,-,500x2,{}
41,必殺技,OD 中 ヴィーハト,key-d key-dl key-l key-plus icon_punch_l 弱 icon_punch_h 強,214LPHP,214PP,110,110-149,全体 40,1000,,,,matched,family_input+same_family+category_move_type,1,jp_214pp,special,214PP,Departure,40+70,[10(20)10],40 total,KD ~,-,-,500x2,{}
42,必殺技,OD 強 ヴィーハト,key-d key-dl key-l key-plus icon_punch_m 中 icon_punch_h 強,214MPHP,214PP,110,110-149,全体 40,1000,,,,matched,family_input+same_family+category_move_type,1,jp_214pp,special,214PP,Departure,40+70,[10(20)10],40 total,KD ~,-,-,500x2,{}
43,必殺技,ヴィーハト・アクノ,（ヴィーハト設置中に） key-d key-dl key-l key-plus icon_punch_l 弱 key-or icon_punch_m 中,214LP/MP,214LP/P,,,全体 44,0,,,,matched_manual,jp_name_override+category_move_type,1,jp_214p_214lp_mp,special,214P~214LP/MP,Departure: Window,6,[20],16+3 land,-,-,-,-,{}
44,必殺技,ヴィーハト・チェーニ,（ヴィーハト設置中に） key-d key-dl key-l key-plus icon_punch_h 強,214HP,214P,,,全体 40,0,,,,matched_manual,jp_name_override+category_move_type,1,jp_214p_214hp,special,214P~214HP,Departure: Shadow,19(21),[10],21,KD +58(+60),+9(+11),-,800,"{""damage"": {""match"": false, ""official"": ""0"", ""supercombo"": ""800""}}"
45,必殺技,アムネジア,key-d key-d key-plus icon_kick,22K,22K,3,3-20,35,800,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match,1,jp_22k,special,22K,Amnesia,3,18,35(17),-,-,-,-,"{""active_duration"": {""match"": true, ""official"": ""18"", ""supercombo"": ""18""}, ""startup"": {""match"": true, ""official"": ""3"", ""supercombo"": ""3""}}"
46,必殺技,OD アムネジア,key-d key-d key-plus icon_kick icon_kick,22KK,22KK,1,1-20,35,1200,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match,1,jp_22kk,special,22KK,Amnesia,1,20,35(17),-,-,-,-,"{""active_duration"": {""match"": true, ""official"": ""20"", ""supercombo"": ""20""}, ""startup"": {""match"": true, ""official"": ""1"", ""supercombo"": ""1""}}"
47,必殺技,弱 トルバラン,key-d key-dr key-r key-plus icon_kick_l 弱,236LK,236K,22,,全体 50,800,D,-6,SA3,matched,exact_input+same_family+category_move_type+damage_match,3,jp_236lk,special,236LK,Torbalan,14+8,6,50 total,KD +42~,-6~,SA3,800,"{""damage"": {""match"": true, ""official"": ""800"", ""supercombo"": ""800""}}"
48,必殺技,中 トルバラン,key-d key-dr key-r key-plus icon_kick_m 中,236MK,236K,26,,全体 50,1000,6,-8,SA3,matched,exact_input+same_family+category_move_type+damage_match,3,jp_236mk,special,236MK,Torbalan,14+12,6,50 total,+6~,-8~,SA3,1000,"{""damage"": {""match"": true, ""official"": ""1000"", ""supercombo"": ""1000""}}"
49,必殺技,強 トルバラン,key-d key-dr key-r key-plus icon_kick_h 強,236HK,236K,26,,全体 50,1000,6,-8,SA3,matched,exact_input+same_family+category_move_type+damage_match,3,jp_236hk,special,236HK,Torbalan,14+12,6,50 total,+6~,-8~,SA3,1000,"{""damage"": {""match"": true, ""official"": ""1000"", ""supercombo"": ""1000""}}"
50,必殺技,OD トルバラン,key-d key-dr key-r key-plus icon_kick icon_kick,236KK,236KK,22,,全体 50,800,D,25,SA2,matched,exact_input+family_input+same_family+category_move_type+startup_match,1,jp_236kk,special,236KK,Torbalan,22,6(14)6,50 total,KD +66~,+25~,SA2 SA3 (1st),400x2,"{""startup"": {""match"": true, ""official"": ""22"", ""supercombo"": ""22""}}"
51,必殺技,アブニマーチ,key-d key-dl key-l key-plus icon_kick,214K,214K,26,,全体 72,1800,,,,matched,exact_input+family_input+same_family+category_move_type,1,jp_214k,special,214K,Embrace,26~,3,44,HKD +18,-,-,1800 (2070),{}
52,必殺技,OD アブニマーチ,key-d key-dl key-l key-plus icon_kick icon_kick,214KK,214KK,26,,全体 72,2600,,,,matched,exact_input+family_input+same_family+category_move_type,1,jp_214kk,special,214KK,Embrace,26~,3,44,HKD +18,-,-,2600 (2990),{}
53,スーパーアーツ,SA1 チェルノボーグ,key-d key-dr key-r key-d key-dr key-r key-plus icon_punch,236236P,236236P,8,,全体 84,2000,D,-33,,matched,exact_input+family_input+same_family+category_move_type+startup_match,1,jp_236236p,super,236236P,Chornobog,8,"14,1~",62,KD +22(+32),-33(-23),-,"400,1600 (2000)","{""startup"": {""match"": true, ""official"": ""8"", ""supercombo"": ""8""}}"
54,スーパーアーツ,SA2 ラヴーシュカ,key-d key-dl key-l key-d key-dl key-l key-plus icon_punch,214214P,214214P,29,,全体 13,2000,,,,matched,exact_input+family_input+same_family+category_move_type,1,jp_214214p,super,214214P,Lovushka,1,-,12,-,-,-,500x4 (2000),"{""startup"": {""match"": false, ""official"": ""29"", ""supercombo"": ""1""}}"
55,スーパーアーツ,SA3 ザプリェット,key-d key-dr key-r key-d key-dr key-r key-plus icon_kick,236236K,236236K,18,18-23,62,4000,D,-50,,matched,exact_input+family_input+same_family+category_move_type+non_ca_variant+startup_match+active_duration_match+recovery_match+damage_match,2,jp_236236k,super,236236K,Interdiction,18,6,62,HKD +23,-50,-,4000,"{""active_duration"": {""match"": true, ""official"": ""6"", ""supercombo"": ""6""}, ""damage"": {""match"": true, ""official"": ""4000"", ""supercombo"": ""4000""}, ""recovery"": {""match"": true, ""official"": ""62"", ""supercombo"": ""62""}, ""startup"": {""match"": true, ""official"": ""18"", ""supercombo"": ""18""}}"
