row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
11,Normals and Target Combos,ground_normal,jp_2mk,2MK,Crouching Medium Kick,700,9,3,17,28,+3,-3,L,-,15 (214HP),,20% Starter,+7,-18,,,+7,+1,23,17,11,4000,[6000],2000,500 (250),350 (125),,,,1.74,,1,1,0,,,,SF6_JP_2mk.png,SF6_JP_2mk_hitbox.png,"Long range low poke that moves JP forward; after Drive Rush or Punish Counter, can confirm into 2MP; has an extended hurtbox on whiff until the end of recovery; cancelable into 214HP projectile when Departure portal is active"
12,Normals and Target Combos,ground_normal,jp_2hk,2HK,Crouching Heavy Kick,900,10,3,21,33,KD +27,-6,L,-,,,,HKD +48,-22,,,KD +27,-2,,18,13,5000,[10000],2000,1000 (700),500 (250),,,,1.38,Short range but very safe when spaced,1,6,6,,,,SF6_JP_2hk.png,SF6_JP_2hk_hitbox.png,Short ranged sweep with good hitbox priority; very difficult for most characters to punish if well spaced; has juggle potential even without Drive Rush
13,Normals and Target Combos,air_normal,jp_jlp,j.LP,Jumping Light Punch,300,5,10,3 land,-,+8(+9),+4(+5),H,-,,,,+12(+13),-3(-2),,,,,13,9,9,1500,[2000],500,300 (210),150 (75),,,,1.10,,1,1,0,,,,SF6_JP_jlp.png,SF6_JP_jlp_hitbox.png,
14,Normals and Target Combos,air_normal,jp_jmp,j.MP,Jumping Medium Punch,700,12,3,3 land,-,+12(+13),+8(+9),H,-,,,,+16(+17),-3(-2),,,,,17,13,11,2500,[4000],1000,500 (250),350 (125),,,,1.84,,1,1,0,,,,SF6_JP_jmp.png,SF6_JP_jmp_hitbox.png,Very long horizontal range; extends a large hurtbox 2f before active that makes it easily counterpoked out of the air; lower body projectile invuln 12-22f (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
15,Normals and Target Combos,air_normal,jp_jhp,j.HP,Jumping Heavy Punch,800,9,5,3 land,-,+9(+15),+5(+11),H,-,,,,+13(+19),-8(-2),,,,,19,15,13,4000,[5000],2000,1000 (700),500 (250),,,,0.79,,1,1,0,,,,SF6_JP_jhp.png,SF6_JP_jhp_hitbox.png,Causes spike knockdown vs. airborne opponents on Counter-hit/Punish Counter; good downwards hitbox priority; lower body projectile invuln 9-23f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
16,Normals and Target Combos,air_normal,jp_jlk,j.LK,Jumping Light Kick,300,6,8,3 land,-,+4(+10),+1(+7),H,-,,,,+8(+14),-8(-2),,,,,14,11,9,1500,[2000],500,300 (210),150 (75),,,,1.05,,1,1,0,,,,SF6_JP_jlk.png,SF6_JP_jlk_hitbox.png,Cross-up; can be used as a fuzzy instant overhead (requires perfect safe jump timing)
17,Normals and Target Combos,air_normal,jp_jmk,j.MK,Jumping Medium Kick,600,7,6,3 land,-,+9(+13),+5(+9),H,-,,,,+13(+17),-6(-2),,,,,17,13,11,2500,[4000],1000,500 (250),350 (125),,,,1.20,,1,1,3,,,,SF6_JP_jmk.png,SF6_JP_jmk_hitbox.png,"Puts airborne opponents into a limited juggle state (similar to j.MP for most characters); useful for air-to-airs and juggles; lower body projectile invuln 7-20f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
18,Normals and Target Combos,air_normal,jp_jhk,j.HK,Jumping Heavy Kick,800,11,6,3 land,-,+9(+15),+5(+11),H,-,,,,+13(+19),-8(-2),,,,,19,15,13,4000,[5000],2000,1000 (700),500 (250),,,,1.24,,1,1,0,,,,SF6_JP_jhk.png,SF6_JP_jhk_hitbox.png,"JP's best overall jump-in tool with decent hitbox priority; extends a hurtbox 1f before active, making it susceptible to being counterpoked out of the air; lower body projectile invuln 11-19f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)"
19,Normals and Target Combos,ground_normal,jp_4mp,4MP,Grom Strelka 1,500,8,3,16,26,+5,-1,LH,Sp SA TC,17 (23 TC),,,+9,-17,+14,+8,+9,+3,24,18,13,3000,[4000],1500,400 (280),200 (100),,,,1.15,,1,1,0,,,,SF6_JP_4mp.png,SF6_JP_4mp_hitbox.png,Cancelable to Grom Strelka Target Combo with a very lenient hitconfirm window (1f blockstring gap if canceled into TC)
20,Normals and Target Combos,ground_normal,jp_6mk,6MK,Guillotinna,700,22,2,19,42,+3,-3,H,-,,,,+7,-19,,,+7,+1,24,18,11,2500,[5000],1500,500 (250),350 (125),,,,1.50,,1,1,0,,,,SF6_JP_6mk.png,SF6_JP_6mk_hitbox.png,"Safe overhead that can link into 2LP with a meaty connect, or 2MP with a Drive Rush or Punish Counter"
21,Normals and Target Combos,ground_normal,jp_3hp,3HP,Malice,900,16,3,31,49,HKD +17,-14,L,-,,,,HKD +39,-32,,,HKD +17,-10,,20,13,4000,[10000],3000,1000 (700),500 (250),,,,2.414,,1,20,20,,,,SF6_JP_3hp.png,SF6_JP_3hp_hitbox.png,Long range advancing sweep; can be difficult to punish if well spaced; high juggle potential even without Drive Rush; no longer a Hard Knockdown if juggled into
22,Normals and Target Combos,ground_normal,jp_6hk,6HK,Bylina,"300,600",11,"2,4",24,40,KD +38,-5(-8),LH,Sp SA (2nd),34,,,KD +38,-28,KD +55,+12,KD +38,-1(-4),,25(22),"13,13",2500x2,[5000x2],1250x2,500x2 (250x2),350x2 (125x2),8-16 Air (Head/Leg),,,1.86 (1.56),,"1,1","0,1","1,1",,,,SF6_JP_6hk.png,"SF6_JP_6hk_hitbox_preview.png, SF6_JP_6hk_hitbox_1.png, SF6_JP_6hk_hitbox_2.png","Solid anti-air (but a little slow and cannot hit cross-up); launches opponent into limited juggle state; 1st hit forces stand on hit; 2nd hit whiffs on crouching opponents for 3f worse advantage on crouch block; only 2nd hit is cancelable, so JP cannot make himself safe on a crouch blocking opponent (but if 6HK hits and the 2nd hit whiffs, the cancel can still come out); useful in many Drive Rush juggle routes; special/DR cancel is delayed until after 4th active frame (2nd active frame of 2nd hit)"
23,Normals and Target Combos,ground_normal,jp_4mp_mp,4MP~MP,Grom Strelka 2,500,10,3,20,32,+3,-6,LH,Sp SA,46(15),,Combo (2 hits),+7,-21,+16,+7,,,26,17,11,2000,[3000],800,400 (280),200 (100),,,,,,1,1,0,,,,SF6_JP_4mp_mp.png,SF6_JP_4mp_mp_hitbox.png,Cancelable combo tool that can be hitconfirmed from 4MP; 1f gap between hits on block
24,Normals and Target Combos,ground_normal,jp_5hk_hp,5HK~HP,Zilant,500,20,3,20,42,+3,-3,LH,Sp SA TC,51-54(18) / 54-57(21) TC,,,+7,-21,+15,+9,,,26,20,13,2000,[4000],1000,500 (350),250 (125),,,,,,1,1,0,,,,SF6_JP_5hk_hp.png,SF6_JP_5hk_hp_hitbox.png,True blockstring from 5HK (up to 1f gap on block if delayed to final cancel frame); safe on block and easily confirmed into a follow-up special or Drive Rush on hit; TC follow-ups cannot be comboed into unless the HP itself lands as a Counter-hit/Punish Counter; special/DR cancel is delayed until after 2nd active frame
25,Normals and Target Combos,ground_normal,jp_5hk_hp_hp,5HK~HP~HP,Zilant High,1000,21,3,22,45,+3,-4,H,-,,,,+7,-23,,,,,28,21,13,5000,[10000],2000,1000 (700),500 (250),,,,,,,,,,,,SF6_JP_5hk_hp_hp.png,SF6_JP_5hk_hp_hp_hitbox.png,TC overhead ender; does not combo naturally from 5HK~HP; 8f blockstring gap makes it easily interruptible
26,Normals and Target Combos,ground_normal,jp_5hk_hp_hk,5HK~HP~HK,Zilant Low,1000,21,3,22,45,+3,-4,L,-,,,,+7,-23,,,,,28,21,13,5000,[10000],2000,1000 (700),500 (250),,,,,,,,,,,,SF6_JP_5hk_hp_hk.png,SF6_JP_5hk_hp_hk_hitbox.png,TC low ender; does not combo naturally from 5HK~HP; 8f blockstring gap makes it easily interruptible
27,Drive and Throw,throw,jp_lplk,LPLK,Ravina,1200 (2040),5,3,23,30,KD +23,-,T,-,,,40% Starter; 20% Immediate,HKD +23,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.80,,2,,,,,,SF6_JP_lplk.png,SF6_JP_lplk_hitbox.png,"Can dash forward for weak corner pressure (+1 after dash, throw loses to 4f lights), or Drive Rush for a manually timed strike/throw mixup (2MP is best, 5HK is auto-timed +7 oB but far out of throw range); throws opponent almost full screen away; damage scaling is applied when juggling into SA2, Departure spike, or Amnesia projectiles; a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
28,Drive and Throw,throw,jp_4lplk,4LPLK,Uragan,1200 (2040),5,3,23,30,KD +36,-,T,-,,,20% Immediate,HKD +36,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.80,,0,,,,,,SF6_JP_4lplk.png,SF6_JP_lplk_hitbox.png,"Side switch; throws opponent almost full screen away; after throwing opponent into corner, can dash to become +14 (no true strike/throw oki without Drive Rush); opponent can be juggled into SA2, Departure spike, or Amnesia projectiles before damage is applied, in which case there is no additional damage scaling; a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
29,Drive and Throw,throw,jp_jlplk,j.LPLK,Tornado,1200 (2040),5,3,3 land,-,KD +32,-,T,-,,,,HKD +32,,,,,,,,,,[10000],2000,2000(1400) [PC:4000(2800)],,,,,0.80,,,,,,,,SF6_JP_jlplk.png,SF6_JP_jlplk_hitbox.png,Side switch; can get oki if throwing opponent backwards into the corner; midscreen oki is very weak (better to set up Departure or throw a projectile)
30,Drive and Throw,drive,jp_hphk,HPHK,Espada,800,26,2,35,62,KD +35 / Wall Splat KD +65,-3 / Wall Splat HKD +72,LH,-,,200,20% Starter (Hit) 20% Multiplier (Block),"Crumple (Standing +21, Juggle +46, HKD +104)",-35,,,,,,34,25,5000,10000 [15000],-10000,[3000(2100)],,,1-27,,2.535,,0,1,0,,,,SF6_JP_hphk.png,SF6_JP_hphk_hitbox.png,See Drive Impact. Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
31,Drive and Throw,drive,jp_6hphk,6HPHK,Exilio (Block),500 recoverable,20,3,26(31),48(53),KD +23,-6,LH,-,,125 recoverable,,KD +23,-27,,,,,,21,20,,,-20000,,,1-22 Full,Break,,1.622,,200,100,1,,,,SF6_JP_6hphk.png,SF6_JP_6hphk_hitbox.png,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; see Drive Reversal.
32,Drive and Throw,drive,jp_6hphk_recovery,6HPHK,Exilio (Recovery),500 recoverable,18,3,26(31),46(51),KD +23,-6,LH,-,,125 recoverable,,KD +23,-27,,,,,,21,20,,,-20000(-10000),,,1-20 Full,Break,,1.622,,200,100,1,,,,SF6_JP_6hphk.png,SF6_JP_6hphk_hitbox.png,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze except for a 12f freeze when interacting with the opponent's throw hitbox (this also refunds 1 Drive bar after punishing the throw); see Drive Reversal.
33,Drive and Throw,drive,jp_mpmk,MPMK,Drive Parry,-,1,12 or until released,33(1)(11),45(3),-,-,-,-,,,50% Multiplier (Perfect),,,,,,,,,,,,"-5000,250~",,,6 Full (after Perfect Parry),,,,,,,,,,,SF6_JP_mpmk.png,SF6_JP_mpmk_hitbox.png,"See Drive Parry. Perfect Parrying has only 1F of recovery and disables the opponent from canceling their attack. Perfect Parrying projectiles puts you into fixed 11 frames of recovery. After a Perfect Parry, all Super Gauge gain is reduced by 20% and Drive Gauge gain/damage is reduced by 50% for the entire punish combo."
34,Drive and Throw,drive,jp_mpmk_66_pdr,MPMK~66,Parry Drive Rush,-,3+8,-,15(37),26(48),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-10000,,,,,,,,,,,,,,SF6_JP_66.png,SF6_JP_66_hitbox.png,"See Drive Rush; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.525 (min/throw), 1.857 (min/block), 3.628 (max/final DR frame)"
35,Drive and Throw,drive,jp_mpmk_66_drc,MPMK or 66,Drive Rush Cancel,-,9,-,15(37),24(46),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-30000,,,,,,,,,,,,,,SF6_JP_66.png,SF6_JP_66_hitbox.png,See Drive Rush; 3-bar version performed on hit/block from a cancelable normal; can also be performed on whiff from cancelable light normals; startup refers to minimum time before an attack can cancel the Drive Rush animation; the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties
36,Specials,special,jp_22p,22P,Triglav,800,22,10,24,55,KD +44,-2,LH,SA3,17,200,,KD +44,-23,,,,,,32,8,2500,[3000],1000,800 (560),400 (200),,,,,,1,6,26,,,,SF6_JP_22p.png,SF6_JP_22p_hitbox.png,"1-hit projectile; button strength determines spike position (LP close, MP mid, HP far); spike appears from the ground and travels upward (takes 3f to reach max height); in the corner, all versions stop at the edge of the screen; puts opponent into limited juggle state on hit; useful tool for zoning, juggles, and block pressure (can be very plus on block with meaty timing)"
37,Specials,special,jp_22pp,22PP,Triglav,500x2,20,"10,10",14,53,KD +53(+50),+3,LH,SA2 SA3,19,125x2,20% Starter,KD +57(+50),+3(-23),,,,,,37(27),"0,8",1500x2,[2500x2],-20000,500x2 (350x2),250x2 (125x2),,,,,,"1,1","10,10","10,20",,,,SF6_JP_22pp.png,SF6_JP_22PP_hitbox.png,"Spawns two separate 1-hit OD projectiles; spike position depends on button combination (LP+MP close, LP+HP mid, MP+HP far); each spike appears from the ground and travels upward (takes 3f to reach max height); in the corner, all versions stop at the edge of the screen; puts opponent into limited juggle state on hit; useful tool for zoning, juggles, and block pressure (can be very plus on block with meaty timing); frame advantage can increase slightly if the 2 spike hits are staggered; Punish Counter causes first spike to launch higher for increased KD Adv"
38,Specials,special,jp_236lp,236LP,Stribog,"300,700",16,"3,3",28,49,KD +38,-10,LH,SA3,27(11 proj),"75,175",,KD +38,-32(-29),,,,,,24(21),"13,(8)","1000,2500","[2000,3000]","500,1500","300,500 (210,350)","150,250 (75,125)",,,,1.56 (1st),,"2,1","1,1","1,50",,,,SF6_JP_236lp.png,"SF6_JP_236lp_hitbox1.png,F6_JP_236lp_hitbox2.png","1st hit is a strike hitbox that clashes with non-OD projectiles; 2nd hit is a 1-hit non-OD projectile (but can be Perfect Parried like a strike; together, both hits can nullify a 2-hit non-OD projectile; 2nd hit has more range than the 1st hit; puts opponents into limited juggle state on hit; cannot hit cross-up (behind JP); 8f hitstop when clashing with opponent's projectile; 2nd hit expands if the 1st hit connects (for combo consistency)"
39,Specials,special,jp_236mp,236MP,Stribog,"400,800",20,3(1)3,27,53,KD +42,-8,LH,SA3,30(13 proj),"100,200",,KD +42,-32(-28),,,,,,26(22),"13,(8)","1000,2500","[2000,3000]","500,1500","300,500 (210,350)","150,250 (75,125)",,,,1.66 (1st),,"2,1","1,1","1,50",,,,SF6_JP_236mp1.png,"SF6_JP_236mp_hitbox1.png,SF6_JP_236mp_hitbox2.png","1st hit is a strike hitbox that clashes with non-OD projectiles; 2nd hit is a 1-hit non-OD projectile (but can be Perfect Parried like a strike; together, both hits can nullify a 2-hit non-OD projectile; 2nd hit has more range than the 1st hit; puts opponents into limited juggle state on hit; in the corner, launched high enough to juggle into the first hit of SA1; cannot hit cross-up (behind JP); 8f hitstop when clashing with opponent's projectile; 2nd hit expands if the 1st hit connects (for combo consistency)"
40,Specials,special,jp_236hp,236HP,Stribog,"300,500",28,3(9)3,19,61,KD +67(+87),+4,LH,SA3,31(6 proj),"75,125",,KD +67(+87),-35(-23),,,,,,36(26),"13,(8)","1000,2500","[2000,3000]","500,1500","300,500 (210,350)","150,250 (75,125)",,,,1.80 (1st),,"1,3","1,2","1,2",,,,SF6_JP_236hp.png,"SF6_JP_236hp_hitbox1.png,SF6_JP_236hp_hitbox2.png","1st hit is a strike hitbox that clashes with non-OD projectiles; 2nd hit is a 1-hit non-OD projectile (but can be Perfect Parried like a strike); together, both hits can nullify a 2-hit non-OD projectile (though the large gap between hits makes this impractical); 2nd hit has more range than the 1st hit; causes a wall bounce on hit (limited juggle state); cannot hit cross-up (behind JP); direct SA3 cancel will not usually juggle; 8f hitstop when clashing with opponent's projectile; 1st hit has 3f extra recovery when Perfect Parried, allowing a Drive Impact punish (recovery is unchanged if the 2nd attack hits opponent); 2nd hit expands if the 1st hit connects (for combo consistency)"
41,Specials,special,jp_236pp,236PP,Stribog,"600,400 (2nd: 800)",19,3(6)3,22,52,KD +56(+72),+2,LH,SA2 SA3 (1st),17 (1st),"150,100 (2nd: 200)",,KD +56(+72),-35(-26),,,,,,36(27),"13,(8)","1000,2500","[2000,3000]",-20000,"300,500 (210,350)","150,250 (75,125)",,,,1.80 (1st),,"1,3","1,2","1,2",,,,SF6_JP_236pp.png,"SF6_JP_236pp_hitbox1.png,SF6_JP_236pp_hitbox2.png","1st hit is a strike hitbox that clashes with OD projectiles; 2nd hit is a 1-hit OD projectile (but can be Perfect Parried like a strike); together, both hits can nullify a 2-hit OD projectile; 2nd hit has more range than the 1st hit; causes a wall bounce on hit (limited juggle state); cannot hit cross-up (behind JP); SA3 cancel will whiff at point blank (but works consistently after canceling normals into 236PP); 8f hitstop when clashing with opponent's projectile; 1st hit has 3f extra recovery when Perfect Parried, allowing a Drive Impact punish (recovery is unchanged if the 2nd attack hits opponent); 2nd hit expands if the 1st hit connects (for combo consistency); 2nd hit does double damage when the 1st hit whiffs"
42,Specials,special,jp_214p,214P,Departure,800,50+100,[10],50 total,50,KD ~,-,LH,-,,200,,KD ~,,,,,,,31,13,2500,[3000],1000,1000 (700),500 (250),,,,,,0,0 / 1,50,,,,SF6_JP_214p.png,SF6_JP_214p_hitbox.png,"Spawns a portal in the air according to button strength (LP close, MP mid, HP far); while the portal is active, JP cannot use 214P command grab; portal disappears if JP is hit or thrown; can manually input 214LP/MP or 214HP follow-up while portal is active; if no follow-up is input, the portal automatically spawns a 1-hit spike projectile toward the opponent 100f after JP recovers (150f total startup); spike puts opponents into a free juggle state; the automatic spike activation allows for strong mixups, as JP is free to move while it occurs (unlike 214P~214HP version where he snaps his fingers); cannot spawn another portal until the first has disappeared; Juggle Increase value becomes 1 when connecting mid-combo against opponent in a Free Juggle state (ensures that opponent will have Juggle Count 1 after the spike connects)"
43,Specials,special,jp_214pp,214PP,Departure,500x2,40+70,[10(20)10],40 total,40,KD ~,-,LH,-,,125x2,,KD ~,,,,,,,31 each,13 each,1500x2,[5000],-20000,400x2 (280x2),200x2 (100x2),,,,,,"0,0","0,0 / 1","50,50",,,,SF6_JP_214pp.png,SF6_JP_214pp_hitbox.png,"Spawns 2 portals in the air according to button strengths used (LP close, MP mid, HP far); while the portals are active, JP cannot use 214P command grab; portals disappear if JP is hit or thrown; can manually input 214LP/MP or 214HP follow-up while portals are active; if no follow-up is input, each portal automatically spawns a 1-hit OD spike projectile (starting with the closest portal) angled toward the opponent 70f after JP recovers (110f total startup); spikes put opponents into a free juggle state; the automatic spike activation allows for strong mixups, as JP is free to move while it occurs (unlike 214PP~214HP version where he snaps his fingers); cannot spawn another portal until both have disappeared; Juggle Increase value becomes 1 when connecting mid-combo against opponent in a Free Juggle state (ensures that opponent will have Juggle Count 1 after the spikes connect)"
44,Specials,special,jp_214p_214lp_mp,214P~214LP/MP,Departure: Window,-,6,[20],16+3 land,44,-,-,-,-,,,,,,,,,,,,,,,,,,6-25 Full,,26-41 (FKD),,,,,,,,,SF6_JP_214p_214lp_mp.png,SF6_JP_214p_214lp_mp_hitbox.png,"Fully invincible while off-screen; Punish Counter state while airborne; teleports to portal location and causes portal to disappear (after OD Departure, LP version goes to close portal while MP version goes to far portal); JP can act in the air on frames 31-41; JP always faces the opponent after reappearing; if no air attack is used, JP has 1 punishable landing frame, then can block on the next 2 landing frames"
45,Specials,special,jp_214p_214hp,214P~214HP,Departure: Shadow,800,19(21),[10],21,40,KD +58(+60),+9(+11),LH,-,,200,20% Starter,KD +58(+60),-9(-11),,,,,,31,13,2500,[3000],1000,1000 (700),500 (250),,,,,,0,0 / 1,50,,,,SF6_JP_214p_214hp.png,SF6_JP_214p_214hp_hitbox.png,"Spawns a 1-hit projectile spike from the active portal; spike is angled downward toward the opponent; 1st active frame only hits airborne or tall standing characters; 2nd active frame reaches regular-size standing characters; 3rd active frame reaches all crouching characters; useful tool for zoning, juggles, chip damage, and oki; puts opponent into free juggle state on hit; opponent builds 50% extra Drive meter when parrying the spike; Juggle Increase value becomes 1 when connecting mid-combo against opponent in a Free Juggle state (ensures that opponent will have Juggle Count 1 after the spike connects); can be canceled into from 2LK / 5MP / 2MK / 5HK despite not usually being cancelable"
46,Specials,special,jp_214pp_214hp,214PP~214HP,OD Departure: Shadow,500x2,19(21),[10(20)10],21,40,KD +92,+39(+40),LH,-,,125x2,20% Starter,KD +92,+20,,,,,,31 each,13 each,1500x2,[5000],-20000,400x2 (280x2),200x2 (100x2),,,,,,"0,0","0,0 / 1","50,50",,,,SF6_JP_214pp_214hp.png,SF6_JP_214pp_214hp_hitbox.png,"Spawns 2 separate OD projectile spikes beginning from the closest portal; spikes are angled downward toward the opponent; for each spike, 1st active frame only hits airborne or tall standing characters; 2nd active frame reaches regular-size standing characters; 3rd active frame reaches all crouching characters; useful tool for zoning, juggles, chip damage, and oki; puts opponent into free juggle state on hit; opponent builds 40% extra Drive meter when parrying the spikes; Juggle Increase value becomes 1 when connecting mid-combo against opponent in a Free Juggle state (ensures that opponent will have Juggle Count 1 after the spikes connect); can be canceled into from 2LK / 5MP / 2MK / 5HK despite not usually being cancelable"
