row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
11,Normals and Target Combos,ground_normal,zangief_2lk,2LK,Crouching Light Kick,250,4(3),3,12,18,0,-3,L,Chn,,,20% Starter,+4,-13,,,+4,+1,15,12,9,500,[2000],250,300 (210),150 (75),,,,1.39,,1,1,0,,0.373,0.433,SF6_Zangief_2lk.png,SF6_Zangief_2lk_hitbox.png,Chains into 5LP/2LP/2LK with no blockstring gap into 2LP/2LK; 3f startup when chained into; Zangief's only 4f normal
12,Normals and Target Combos,ground_normal,zangief_2mk,2MK,Crouching Medium Kick,700,9,3,18,29,+3,-2,L,-,,,20% Starter,+7,-19,,,+7,+2,23,19,11,5000,[8000],2500,700 (490),350 (175),,,,1.777,,1,1,0,,,,SF6_Zangief_2mk.png,SF6_Zangief_2mk_hitbox.png,Long-range low poke with incredible hitbox priority; can confirm into 3MP after a Drive Rush starter
13,Normals and Target Combos,ground_normal,zangief_2hk,2HK,Big Stampede,1000,12,3,27,41,KD +36,-13,L,-,,,,HKD +45,-28,,,KD +36,-9,,17,14,4000,[10000],3500,1000 (700),500 (250),,,,1.955,,1,1,5,,,,SF6_Zangief_2hk.png,"SF6_Zangief_2hk_hitbox.png, SF6_Zangief_2hk_hitbox_2.png",Long-range sweep; has some natural juggle potential without Drive Rush; Punish Counter causes a Hard Knockdown
14,Normals and Target Combos,air_normal,zangief_jlp,j.LP,Jumping Light Punch,300,5,7,3 land,-,+11,+8,H,-,,,,+15,-2,,,,,15,12,9,1500,[2000],500,300 (210),150 (75),,,,1.34,,1,1,0,,,,SF6_Zangief_jlp.png,SF6_Zangief_jlp_hitbox.png,Decent air-to-air
15,Normals and Target Combos,air_normal,zangief_jmp,j.MP,Jumping Medium Punch,700,8,5,3 land,-,+10(+14),+7(+11),H,-,,,,+14(+18),-6(-2),,,,,18,15,11,3000,[4000],1000,500 (350),250 (125),,,,1.33,,1 CH/PC Air,1,0,,,,SF6_Zangief_jmp.png,SF6_Zangief_jmp_hitbox.png,Puts airborne opponents into limited juggle state on counter-hit/Punish Counter; lower body projectile invuln 8-21f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
16,Normals and Target Combos,air_normal,zangief_jhp,j.HP,Jumping Heavy Punch,800,9,6,3 land,-,+15(+21),+7(+13),H,-,,,,+19(+25),-8(-2),,,,,25,17,13,4000,[5000],2000,1000 (700),500 (250),,,,1.27,,1 air,0,0,,,,SF6_Zangief_jhp.png,"SF6_Zangief_jhp_hitbox.png, SF6_Zangief_jhp_hitbox_2.png, SF6_Zangief_jhp_hitbox_3.png",Causes spike knockdown vs. airborne opponents; lower body projectile invuln 9-23f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
17,Normals and Target Combos,air_normal,zangief_jlk,j.LK,Jumping Light Kick,300,5,10,3 land,-,+2(+11),-1(+8),H,-,,,,+6(+15),-11(-2),,,,,15,12,9,1500,[2000],500,300 (210),150 (75),,,,0.64,,1,1,0,,,,SF6_Zangief_jlk.png,SF6_Zangief_jlk_hitbox.png,Cross-up; can be used as a fuzzy instant overhead
18,Normals and Target Combos,air_normal,zangief_jmk,j.MK,Jumping Medium Kick,500,8,8,3 land,-,+6(+14),+3(+11),H,-,,,,+10(+18),-10(-2),,,,,18,15,11,2500,[4000],1000,500 (350),250 (125),,,,1.12,,1,1,0,,,,SF6_Zangief_jmk.png,SF6_Zangief_jmk_hitbox.png,Good jump-in with long horizontal and vertical reach; can be used as a fuzzy instant overhead vs. JP/Marisa/Zangief only (requires deep j.2HP or opponent in Burnout for true blockstring); lower body projectile invuln 8-25f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
19,Normals and Target Combos,air_normal,zangief_jhk,j.HK,Jumping Heavy Kick,800,10,7,3 land,-,+12(+15),+8(+11),H,-,,,,+16(+19),-5(-2),,,,,19,15,13,4000,[5000],2000,1000 (700),500 (250),,,,1.26,,1,0,0,,,,SF6_Zangief_jhk.png,SF6_Zangief_jhk_hitbox.png,Can be held for a powered up version (holding less than 20f gives a regular j.HK with delayed timing); long horizontal range; lower body projectile invuln 10-21f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
20,Normals and Target Combos,air_normal,zangief_jhk_hold,j.[HK],Jumping Heavy Kick (hold),1500,32,6,30 land (oH/oB) 20(12) land (whiff),-,Wall Splat +1(+33),-30(-43),H,-,,,,Wall Bounce +26(+58),-48(-61),,,,,,20,20,4000,[10000],2000,1000 (700),500 (250),32~ Projectile (Body),,,1.32,,0,1,1,,,,SF6_Zangief_jhk_hold.png,SF6_Zangief_jhk_hold_hitbox.png,"Button must be held for 20f; wall splats on hit; wall bounce on PC allows follow-up juggles; KD Advantage depends on height and distance from corner; projectile invulnerable on Zangief's body (not legs) while active until landing; landing recovery on whiff is 20f if fully charged, or 12f if only partially charged; whiff landing recovery is cancelable into attacks (but not movement) starting on 2nd frame; if active frames 2-6 connect right as Zangief lands, he does not bounce away and the landing recovery becomes cancelable into attacks (-1 oB if not canceled); lower body projectile invuln 32f~land except around attack hitbox"
21,Normals and Target Combos,ground_normal,zangief_3mp,3MP,Hellstab,800,7,3,21,30,-1,-3,LH,Sp SA,21,,,+3,-22,+11,+9,+3,+1,23,21,11,5000,[6000],3000,700 (490),350 (175),7-12 Air (Arm),,,1.334,,1 air,1,0,,,,SF6_Zangief_3mp.png,SF6_Zangief_3mp_hitbox.png,Forces stand; puts airborne opponents into limited juggle state; lenient cancel window (final cancelable frame will not combo to meterless Lariat); the arm anti-air invincibility is not very useful due to Zangief's large head hurtbox (will only work against long range jumps with extended hurtbox); special/DR cancel is delayed until after active frames
22,Normals and Target Combos,ground_normal,zangief_6mk,6MK,Knee Hammer,700,14,7,13,33,+1(+7),-4(+2),LH,-,,,,+5(+11),-18(-12),,,+5(+11),0(+6),21,16,11,6000,[6000],3000,800 (560),400 (200),7-23 Lower Body,,,1.734 (1.451),,1,1,0,,,,SF6_Zangief_6mk.png,"SF6_Zangief_6mk_hitbox.png, SF6_Zangief_6mk_hitbox_2.png","Better advantage if well-spaced; final active frame has more range, making it easier to space at max distance for best frame advantage; low crushes during lower body invuln frames 7-23, but not airborne; extends a wide hurtbox from frame 2 onward making it susceptible to counterpokes"
23,Normals and Target Combos,ground_normal,zangief_6hp,6HP,Headbutt,1000,14,5,15(17),33(35),+8,+4,LH,Sp SA,19,,20% Starter; Combo (2 hits),+12,-18,+16,+12,+12,+8,28,24,13,8000,[11000],4500,1000 (700),500 (250),,,,1.601 (1.521),,1 air,1,0,,,,SF6_Zangief_6hp.png,"SF6_Zangief_6hp_hitbox.png, SF6_Zangief_6hp_hitbox_2.png","2 extra recovery frames on whiff; great oki tool due to frame advantage, cancelability, and high active frame count; puts airborne opponents into limited juggle state spike knockdown; special/DR cancel is delayed until after 3rd active frame"
24,Normals and Target Combos,ground_normal,zangief_6hk,6HK,Cyclone Wheel Kick,1300,22(24),7(5),25,53,KD +28(+30),-9(-5),H,-,,,,KD +42(44) OTG,-28(-24),,,KD +28(+30),-8(-4),,21,13,6000,[11000],4000,1200 (840),600 (300),13-28 Lower Body,,,2.936 (2.56),,1 air [0 PC Ground/Air],1,5,,,,SF6_Zangief_6hk.png,"SF6_Zangief_6hk_hitbox.png, SF6_Zangief_6hk_hitbox_2.png, SF6_Zangief_6hk_hitbox_3.png, SF6_Zangief_6hk_hitbox_4.png, SF6_Zangief_6hk_hitbox_5.png, SF6_Zangief_6hk_hitbox_6.png, SF6_Zangief_6hk_hitbox_7.png","Long range overhead with high pushback (moves back during recovery and can be hard to punish at max range); low crushes during lower body invuln frames 13-28, but not airborne; active frames 1-2 can only hit airborne; active frames 3-4 whiff on crouching opponents unless they extend a vertical hurtbox, making it effectively 26f vs. crouching; +2 better KD Adv. vs. crouching; Punish Counter puts opponent into OTG free juggle state; puts airborne opponents into limited juggle state; has some juggle potential"
25,Normals and Target Combos,ground_normal,zangief_3hk,3HK,Smetana Dropkick,1000,16,4,40,59,KD +21,-18,LH,-,,,,KD +60 Tumble (HKD +128 Wallsplat),-42,,,KD +21,-14,,26,13,8000,[11000],4000,1200 (840),600 (300),5-26 Throw/Lower Body,,,1.964 (1.874),,1 air [0 PC Ground],1,5,,,,SF6_Zangief_3hk.png,"SF6_Zangief_3hk_hitbox_preview.png, SF6_Zangief_3hk_hitbox_1.png, SF6_Zangief_3hk_hitbox_2.png","Low crushes during throw/lower body invuln frames 5-26, but not airborne; great hitbox priority, but long recovery makes it a risky counterpoke; puts airborne opponents into limited juggle state; has juggle potential; Punish Counter causes wallsplat after tumble if it reaches the corner; wallsplat keeps opponent grounded and throwable (strikes still put opponent into limited juggle state)"
26,Normals and Target Combos,ground_normal,zangief_22mk,22MK,Power Stomp 1,500,9,3,17,28,+4,-3,L,TC,22,,,+8,-18,,,+8,+1,24,17,11,2500,[4000],1500,700 (490),350 (175),,,,1.304,,1,1,0,,,,SF6_Zangief_22mk.png,SF6_Zangief_22mk_hitbox.png,Can perform TC follow-ups on whiff; 2f blockstring gap between 22MK~MK TC hits
27,Normals and Target Combos,air_normal,zangief_j2hp,j.2HP,Flying Body Press,800,9,9,8 land,-,+14(+18),+10(+14),H,-,,,Combo (2 hits),+18(+22),-11(-7),,,,,27,23,13,4000,[5000],2000,1000 (700),500 (250),,,,0.81,,1,0,0,,,,SF6_Zangief_j2hp.png,SF6_Zangief_j2hp_hitbox.png,Cross-up; can be done from any jump direction; spike knockdown on counter-hit/Punish Counter vs. airborne opponents; more recovery on landing than other air normals (always punishable when Perfect Parried even at latest timing); legs (behind Zangief) are projectile invuln 9f~land
28,Normals and Target Combos,air_normal,zangief_j8hp,j.8HP,Flying Headbutt,900,8,4,3 land,-,+18(+21),+13(+16),H,Sp,,,,+22(+25),-5(-2),,,,,25,20,13,4000,[8000],3000,1200 (840),600 (300),,,,0.98,,1 air,0,0,,,,SF6_Zangief_j8hp.png,SF6_Zangief_j8hp_hitbox.png,Combos to j.360+KK when canceled; puts airborne opponents into limited juggle state; short range but good air-to-air hitbox
29,Normals and Target Combos,ground_normal,zangief_5mp_mp,5MP~MP,Machine Gun Chops 1,600,9,4,20,32,+2,-6,LH,TC,57~65(22),,,+6,-22,,,,,26,18,11,2500,[4000],1000,500 (350),250 (125),,,,,,1,1,0,,,,SF6_Zangief_5mp_mp.png,SF6_Zangief_5mp_mp_hitbox.png,"Can combo from 5MP on counter-hit, Punish Counter, or Drive Rush with lenient confirm timing; combos into a third MP with no counter-hit required; can perform TC on whiff; 2nd hit may whiff if 5MP connects from too far away; 6f blockstring gap between 5MP~MP hits"
30,Normals and Target Combos,ground_normal,zangief_5mp_mp_mp,5MP~MP~MP,Machine Gun Chops 2,900,15,3,32,49,KD +27,-17,LH,-,,,,KD +27,-33,,,,,,18,11,2500,[4000],1000,500 (350),250 (125),,,,,,1,1,0,,,,SF6_Zangief_5mp_mp_mp.png,SF6_Zangief_5mp_mp_mp_hitbox.png,Combos naturally from 5MP~MP; can be performed on whiff; 7f blockstring gap between 2nd and 3rd hits of TC; puts airborne opponents into limited juggle state
31,Normals and Target Combos,ground_normal,zangief_22mk_mk,22MK~MK,Power Stomps 2,500,9,3,19,30,-3,-4,L,Sp SA TC,45(16) / 23 TC,,,+1,-20,+6,+5,,,19,18,11,2500,[4000],1500,700 (490),350 (175),,,,,,1,1,0,,,,SF6_Zangief_22mk_mk.png,SF6_Zangief_22mk_mk_hitbox.png,"Combos from 22MK naturally, but requires counter-hit to continue into 3rd hit of TC; counter-hit/Punish Counter bonus advantage does not carry over from initial 22MK; can be performed on whiff; 2f blockstring gap between 22MK~MK hits"
32,Normals and Target Combos,ground_normal,zangief_22mk_mk_mk,22MK~MK~MK,Power Stomps 3,700,10,3,24,36,-2,-10,L,Sp SA,50(19),,,+2,-25,+14,+6,,,25,17,12,2500,[4000],1500,700 (490),350 (175),,,,,,1,1,0,,,,SF6_Zangief_22mk_mk_mk.png,SF6_Zangief_22mk_mk_mk_hitbox.png,"Special cancelable, allowing Drive Rush extensions and safety on block (meterless Lariat will not combo on final cancelable frame); requires counter-hit on 2nd hit of 22MK~MK to combo into this attack; 2f blockstring gap between 2nd and 3rd hits of 22MK~MK~MK TC (can catch opponents trying to take back their turn, or use Drive Rush after 3rd hit to bail out safely); special/DR cancel is delayed until after 2nd active frame"
33,Drive and Throw,throw,zangief_5lplk,5LPLK,Bodyslam,"1200,600 (2040,600)",5,3,23,30,KD +22(+0),-,T,-,,,20% Immediate,HKD +22(+0),,,,,,,,,,[10000],"1500,500","1800,200(1260,140) [PC:3800,200]",,,,,1.02,,,,,,,,SF6_Zangief_5lplk.png,SF6_Zangief_5lplk_hitbox.png,"() refers to follow-up attack used by holding Throw buttons; by omitting the follow-up attack, Zangief can manually time a corner throw loop; a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
34,Drive and Throw,throw,zangief_4lplk,4LPLK,Capture Suplex,1400 (2380),5,3,23,30,KD +8,-,T,-,,,20% Immediate,HKD +8,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,1.02,,,,,,,,SF6_Zangief_4lplk.png,SF6_Zangief_5lplk_hitbox.png,"Switches sides; after back throwing opponent into the corner, can mix between SPD and ranged strike; a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
35,Drive and Throw,throw,zangief_6lplk,6LPLK,German Suplex,1500 (2550),5,3,23,30,KD +10,-,T,-,,,20% Immediate,HKD +10,,,,,,,,,,[10000],2000,3000(2100) [PC:6000],,,,,1.02,,,,,,,,SF6_Zangief_6lplk.png,SF6_Zangief_6lplk_hitbox.png,"High damage, but poor oki; a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
36,Drive and Throw,throw,zangief_3lplk,3LPLK,Spinebuster,1200 (2040),5,3,23,30,KD +28,-,T,-,,,20% Immediate,HKD +28,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,1.02,,,,,,,,SF6_Zangief_3lplk.png,SF6_Zangief_5lplk_hitbox.png,"Gives access to corner throw loop, but less damaging throw overall; can still give decent oki even midscreen (but no throw loop without Drive Rush); a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
37,Drive and Throw,throw,zangief_1lplk,1LPLK,Russian Drop,1500 (2550),5,3,23,30,KD +9,-,T,-,,,20% Immediate,HKD +9,,,,,,,,,,[10000],2000,3000(2100) [PC:6000],,,,,1.02,,,,,,,,SF6_Zangief_1lplk.png,SF6_Zangief_6lplk_hitbox.png,Switches sides; recovers too far away for any follow-up oki; a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously
38,Drive and Throw,throw,zangief_2lplk,2LPLK,Brain Buster,1500 (2550),5,3,23,30,KD +14,-,T,-,,,20% Immediate,HKD +14,,,,,,,,,,[10000],2000,3000(2100) [PC:6000],,,,,1.02,,,,,,,,SF6_Zangief_2lplk.png,SF6_Zangief_5lplk_hitbox.png,"Switches sides; no follow-up throw oki after putting opponent into corner, but can connect with meaty strike; a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
39,Drive and Throw,drive,zangief_hphk,HPHK,Double Russian Chop,800,26,2,35,62,KD +35 / Wall Splat KD +65,-3 / Wall Splat HKD +72,LH,-,,200,20% Starter (Hit) 20% Multiplier (Block),"Crumple (Standing +21, Juggle +46, HKD +104)",-35,,,,,,34,25,5000,10000 [15000],-10000,[3000(2100)],,,1-27,,2.496,,0,1,0,,,,SF6_Zangief_hphk.png,SF6_Zangief_hphk_hitbox.png,See Drive Impact. Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
40,Drive and Throw,drive,zangief_6hphk,6HPHK,Reverse Russian Kick (Block),500 recoverable,20,3,26(31),48(53),KD +23,-6,LH,-,,125 recoverable,,KD +23,-27,,,,,,23,20,,,-20000,,,1-22 Full,Break,,2.10,,200,100,1,,,,SF6_Zangief_6hphk.png,SF6_Zangief_6hphk_hitbox.png,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; see Drive Reversal.
41,Drive and Throw,drive,zangief_6hphk_recovery,6HPHK,Reverse Russian Kick (Recovery),500 recoverable,18,3,26(31),46(51),KD +23,-6,LH,-,,125 recoverable,,KD +23,-27,,,,,,23,20,,,-20000(-10000),,,1-20 Full,Break,,2.10,,200,100,1,,,,SF6_Zangief_6hphk.png,SF6_Zangief_6hphk_hitbox.png,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze except for a 12f freeze when interacting with the opponent's throw hitbox (this also refunds 1 Drive bar after punishing the throw); see Drive Reversal.
42,Drive and Throw,drive,zangief_mpmk,MPMK,Drive Parry,-,1,12 or until released,33(1)(11),45(3),-,-,-,-,,,50% Multiplier (Perfect),,,,,,,,,,,,"-5000,250~",,,6 Full (after Perfect Parry),,,,,,,,,,,SF6_Zangief_mpmk.png,SF6_Zangief_mpmk_hitbox.png,"See Drive Parry. Perfect Parrying has only 1F of recovery and disables the opponent from canceling their attack. Perfect Parrying projectiles puts you into fixed 11 frames of recovery. After a Perfect Parry, all Super Gauge gain is reduced by 20% and Drive Gauge gain/damage is reduced by 50% for the entire punish combo."
43,Drive and Throw,drive,zangief_mpmk_66_pdr,MPMK~66,Parry Drive Rush,-,3+8,-,15(37),26(48),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-10000,,,,,,,,,,,,,,SF6_Zangief_66.png,SF6_Zangief_66_hitbox.png,"See Drive Rush; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.327 (min/throw), 1.455 (min/block), 3.040 (max/final DR frame)"
44,Drive and Throw,drive,zangief_mpmk_66_drc,MPMK or 66,Drive Rush Cancel,-,9,-,15(37),24(46),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-30000,,,,,,,,,,,,,,SF6_Zangief_66.png,SF6_Zangief_66_hitbox.png,See Drive Rush; 3-bar version performed on hit/block from a cancelable normal; can also be performed on whiff from cancelable light normals; startup refers to minimum time before an attack can cancel the Drive Rush animation; the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties
45,Specials,special,zangief_pp,PP,Double Lariat,1400,15,2(3)2(4)2(8)2(6)2,27,72,KD +27(+56),-12(-41),LH,SA3,18,350x4,,KD +27(+56),-27(-56),,,,,,17(46 total),15x4,4000x4,[5000],4000 (4000x4),1600 (1120),800x4 (400x4),"6-16 Air, 6-45 Projectile",,,1.90(1.24) 6PP / 1.38(1.17) 5PP,,"10x3,0","10x3,0",1,,,,SF6_Zangief_pp.png,"SF6_Zangief_pp_hitbox1.png, SF6_Zangief_pp_hitbox2.png, SF6_Zangief_pp_hitbox3.png, SF6_Zangief_pp_hitbox4.png, SF6_Zangief_pp_hitbox5.png, SF6_Zangief_pp_hitbox6.png, SF6_Zangief_pp_hitbox7.png","First hit can anti-air but cannot hit cross-ups; head hurtbox disappears on frames 1-5 of startup, then further shrinks hurtbox on frames 6-16; all hits (except 1st) whiff vs. crouch (only connects once on hit); can hold left/right to move during animation; cancel into SA3 is only useful vs. armor; final hit puts opponent into free juggle state (useful combo starter after stun)"
46,Specials,special,zangief_ppp,PPP,Double Lariat,"700,1000 (1700)",12,2(1)3(3)2(6)2(4)2,26,62,KD +38(+57),-11(-30),LH,SA2 SA3 (1st),18,"175,250x4 (675/1175)",,KD +38(+57),-25(-49),,,,,,"17,14,17x3 (40 total)",15x5,4000x5,[5000],-20000,"800,800 (560,560)",400x5 (200x5),"6-13 Air, 1-36 Projectile",,,2.06(1.32) 6PPP / 1.38(1.17) 5PPP,,"1,10x4","1,10x4","1,3x4",,,,SF6_Zangief_ppp.png,"SF6_Zangief_ppp_hitbox_1.png, SF6_Zangief_ppp_hitbox_2.png, SF6_Zangief_ppp_hitbox_3.png, SF6_Zangief_ppp_hitbox_4.png, SF6_Zangief_ppp_hitbox_5.png, SF6_Zangief_ppp_hitbox_6.png, SF6_Zangief_ppp_hitbox_7.png","First hit can anti-air but cannot hit cross-ups; head hurtbox disappears on frames 1-5 of startup, then further shrinks hurtbox on frames 6-13; can hold left/right to move during animation; connects twice on hit, 5 times vs. stand block (true blockstring), or 3 times vs. crouch block (1f gap between final 2 hits if not in Burnout); fairly strong chip-out tool on burned out opponents (high pushback on block makes it very difficult for most characters to punish when the final hit is spaced out); 1st hit crumples grounded opponents (allows SA3 combo); faster startup makes it more consistent than meterless Lariat in combos; in juggles, can combo into j.360+KK or SA1 if the juggling hits are staggered; 1st active frame of 2nd hit only connects on grounded opponents"
