row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
11,Normals and Target Combos,ground_normal,cammy_2mk,2MK,Crouching Medium Kick,500,8,3,18,28,+1,-5,L,Sp SA,13,,20% Starter,+5,-19,+10,+4,+5,-1,22,16,9,2000,[4000],1000,500 (350),250 (125),,,,1.49,,1,1,0,,,,SF6_Cammy_2mk.png,SF6_Cammy_2mk_hitbox.png,Great ranged cancelable low poke; very useful when canceled to DR; extended hurtbox appears for 1f before active and remains 6f after active; special/DR cancel is delayed until after active frames; Range: 1.49
12,Normals and Target Combos,ground_normal,cammy_2hk,2HK,Grounded Sweep,900,9,3,24,35,KD +38,-10,L,-,,,,HKD +43,-25,,,KD +38,-6,,17,13,4000,[10000],3000,1000 (700),500 (250),,,,1.73,,1,3,3,,,,SF6_Cammy_2hk.png,SF6_Cammy_2hk_hitbox.png,Disjointed hitbox gives it some neutral utility; has juggle potential (KD +37~39); extended hurtbox remains for 6f after active frames
13,Normals and Target Combos,air_normal,cammy_jlp,j.LP,Jumping Light Punch,300,4,10,3 land,-,+6(+9),+2(+5),H,-,,,,+10(+13),-5(-2),,,,,13,9,9,1500,[2000],500,300 (210),150 (75),,,,0.65,,1,1,0,,,,SF6_Cammy_jlp.png,SF6_Cammy_jlp_hitbox.png,Quick air-to-air
14,Normals and Target Combos,air_normal,cammy_jmp,j.MP,Jumping Medium Punch,600,6,8,3 land,-,+10(+13),+1(+4),H,Sp SA2,,,,+14(+17),-5(-2),,,,,17,8,11,2500,[4000],1200,500 (350),250 (125),,,,0.80,,1,4,1,,,,SF6_Cammy_jmp.png,SF6_Cammy_jmp_hitbox.png,"Puts airborne opponents into limited juggle state; cancels into j.214K/j.214214P on forward jump only; low blockstun means there will always be a blockstring gap if canceled; lower body projectile invuln 6-28f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
15,Normals and Target Combos,air_normal,cammy_jhp,j.HP,Jumping Heavy Punch,800,8,5,3 land,-,+8(+15),+4(+11),H,-,,,,+12(+19),-9(-2),,,,,19,15,13,4000,[7000],2500,1000 (700),500 (250),,,,0.80,,1,3,3,,,,SF6_Cammy_jhp.png,SF6_Cammy_jhp_hitbox.png,Causes spike knockdown vs. airborne opponents; good hitbox disjoint near Cammy's fists; lower body projectile invuln 8-35f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
16,Normals and Target Combos,air_normal,cammy_jlk,j.LK,Jumping Light Kick,300,4,10,3 land,-,+6(+10),+2(+6),H,-,,,,+10(+14),-6(-2),,,,,14,10,9,1500,[2000],500,300 (210),150 (75),,,,0.52,,1,1,0,,,,SF6_Cammy_jlk.png,SF6_Cammy_jlk_hitbox.png,Cross-up; can be used as a fuzzy instant overhead (except vs. Blanka)
17,Normals and Target Combos,air_normal,cammy_jmk,j.MK,Jumping Medium Kick,600,7,6,3 land,-,+12(+13),+8(+9),H,-,,,,+16(+17),-3(-2),,,,,17,13,11,2500,[4000],1200,700 (490),350 (175),,,,1.16,,1,1,0,,,,SF6_Cammy_jmk.png,SF6_Cammy_jmk_hitbox.png,"Long hitbox can work as a ranged air-to-air; lower body projectile invuln 7-30f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
18,Normals and Target Combos,air_normal,cammy_jhk,j.HK,Jumping Heavy Kick,800,10,6,3 land,-,+11(+15),+7(+11),H,-,,,,+15(+19),-6(-2),,,,,19,15,13,4000,[7000],2500,1000 (700),500 (250),,,,1.16,,1,1,0,,,,SF6_Cammy_jhk.png,SF6_Cammy_jhk_hitbox.png,"Good jump-in from long range, especially mixed with empty jump or j.214K to bait anti-airs; can air-to-air from long range; lower body projectile invuln 10-35f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)"
19,Normals and Target Combos,ground_normal,cammy_4mp,4MP,Lift Uppercut,500,5,5,12,21,+4,-1,LH,Sp SA TC,17,,,+8,-15,+11,+6,+8,+3,21,16,11,3000,[4000],1500,500 (350),250 (125),,,,0.826,Short range but strong 5f punish starter if it reaches,1,1,0,,,,SF6_Cammy_4mp.png,"SF6_Cammy_4mp_hitbox_preview.png, SF6_Cammy_4mp_hitbox_1.png, SF6_Cammy_4mp_hitbox_2.png, SF6_Cammy_4mp_hitbox_3.png",Forces stand (required for 4MP~HK TC); useful anti-air starting on frame 6 but can often trade or whiff against close jumps; extended arm hurtbox on active frames 3-5 is anti-air invulnerable; combos naturally from 5LP/2LP/5MP at close range
20,Normals and Target Combos,ground_normal,cammy_4hk,4HK,Assault Blade,800,9,3,18,29,KD +54,-7,LH,Sp SA Jmp,17,,20% Starter,KD +54,-19,KD +65,+4,Free Juggle,-3,,14,13,5000,[10000],2500,1000 (700),500 (250),,,,1.09,,1,1,0,,,,SF6_Cammy_4hk.png,"SF6_Cammy_4hk_hitbox_preview.png, SF6_Cammy_4hk_hitbox_1.png, SF6_Cammy_4hk_hitbox_2.png",Whiffs on crouching opponents; jump cancelable on hit only; puts opponents into limited juggle state on hit (free juggle if started from Drive Rush)
21,Normals and Target Combos,ground_normal,cammy_6hk,6HK,Delayed Ripper,800,18,3,20(25),40(45),KD +31,-12,LH,Sp SA,19,,20% Starter,KD +52 Launch,-26,KD +42,+4,KD +31,-8,,16,13,4000,[10000],3000,1000 (700),500 (250),,,,1.443,,1,1,0,,,,SF6_Cammy_6hk.png,SF6_Cammy_6hk_hitbox.png,5f extra recovery on whiff/block; pulls back hurtbox on frame 5-14 (auto-shimmy tool); low blockstun means that DR Cancel is the only way to make it safe; extended hurtbox remains for 9f after active frames; special cancel is delayed until after 2nd recovery frame; DR cancel is delayed until after active frames; can juggle into DRC~5HP~HK on normal hit or 214LP on Punish Counter for strong juggle routes
22,Normals and Target Combos,ground_normal,cammy_4mp_hk,4MP~HK,Lift Combination,600,9,3,23,34,KD +49,-12(-19),LH,Sp SA Jmp,37~41,,,,,KD +65,+4,,,,14,13,3000,[7000],2000,700 (490),350 (175),,,,,,1,1,0,,,,SF6_Cammy_4mp_hk.png,"SF6_Cammy_4hk_hitbox_preview.png, SF6_Cammy_4hk_hitbox_1.png, SF6_Cammy_4hk_hitbox_2.png","Whiffs on crouch blocking opponents (works on crouching hit because 4MP forces stand); jump cancelable on hit only; puts opponent into limited juggle state; has 5f more recovery than 4HK on its own, resulting in more limited juggle follow-ups"
23,Normals and Target Combos,ground_normal,cammy_5hp_hk,5HP~HK,Swing Combination,"400,400",13,4(12)3,29,60,KD +26,-12,LH,Sp SA,42~46 1st / 77~81 2nd,,"Combo (2 hits, 2nd hit only); each hit scales separately",KD +26,-30,KD +39,+1,,,,"8,20","11,13",3000x2,[7000],"1500,2500","500,1000 (350,700)","250,500 (125,250)",,,,,,"1,1","1,1","1,2",,,,"SF6_Cammy_5hp_hk.png, SF6_Cammy_5hp_hk_2.png","SF6_Cammy_5hp_hk_hitbox_preview.png, SF6_Cammy_5hp_hk_hitbox_1.png, SF6_Cammy_5hp_hk_hitbox_2.png",2 hits; leaves a 9f gap between 1st and 2nd hit on block; 1st hit of HK is cancelable into j.214K (9f gap) or SA2; 2nd hit acts as a cancelable grounded normal; 2nd hit is cancelable into Supers after 5 recovery frames and into specials/DI/DR after 7 recovery frames
24,Drive and Throw,throw,cammy_lplk,LPLK,Rough Landing,1200 (2040),5,3,23,30,KD +17,-,T,-,,,20% Immediate,HKD +17,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.80,,,,,,,,SF6_Cammy_lplk.png,SF6_Cammy_lplk_hitbox.png,Can walk for a manually-timed corner throw loop; a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously
25,Drive and Throw,throw,cammy_4lplk,4LPLK,Delta Throw,1200 (2040),5,3,23,30,KD +14,-,T,-,,,20% Immediate,HKD +14,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.80,,,,,,,,SF6_Cammy_4lplk.png,SF6_Cammy_lplk_hitbox.png,"No throw oki after corner side switch; can use Drive Rush 5MP (+3 oB, links to 5HP on hit), or Drive Rush 2MP to set up trade combo vs. reversal 4f normals; a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
26,Drive and Throw,throw,cammy_jlplk,j.LPLK,Leg Scissors Choke,1200 (2040),5,3,3 land,-,KD +22,-,T,-,,,,HKD +22,,,,,,,,,,[10000],2000,2000(1400) [PC:4000(2800)],,,,,0.80,,,,,,,,SF6_Cammy_jlplk.png,SF6_Cammy_jlplk_hitbox.png,Can get throw oki if opponent is near the corner (no oki midscreen even with Drive Rush)
27,Drive and Throw,drive,cammy_hphk,HPHK,Spin Raider,800,26,2,35,62,KD +35 / Wall Splat KD +65,-3 / Wall Splat HKD +72,LH,-,,200,20% Starter (Hit) 20% Multiplier (Block),"Crumple (Standing +21, Juggle +46, HKD +104)",-35,,,,,,34,25,5000,10000 [15000],-10000,[3000(2100)],,,1-27,,2.544,,0,1,0,,,,SF6_Cammy_hphk.png,SF6_Cammy_hphk_hitbox.png,See Drive Impact. Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
28,Drive and Throw,drive,cammy_6hphk,6HPHK,Countersnipe (Block),500 recoverable,20,3,26(31),48(53),KD +23,-6,LH,-,,125 recoverable,,KD +23,-27,,,,,,23,20,,,-20000,,,1-22 Full,Break,,1.39,,200,100,1,,,,SF6_Cammy_6hphk.png,SF6_Cammy_6hphk_hitbox.png,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; see Drive Reversal.
29,Drive and Throw,drive,cammy_6hphk_recovery,6HPHK,Countersnipe (Recovery),500 recoverable,18,3,26(31),46(51),KD +23,-6,LH,-,,125 recoverable,,KD +23,-27,,,,,,23,20,,,-20000(-10000),,,1-20 Full,Break,,1.39,,200,100,1,,,,SF6_Cammy_6hphk.png,SF6_Cammy_6hphk_hitbox.png,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze except for a 12f freeze when interacting with the opponent's throw hitbox (this also refunds 1 Drive bar after punishing the throw); see Drive Reversal.
30,Drive and Throw,drive,cammy_mpmk,MPMK,Drive Parry,-,1,12 or until released,33(1)(11),45(3),-,-,-,-,,,50% Multiplier (Perfect),,,,,,,,,,,,"-5000,250~",,,6 Full (after Perfect Parry),,,,,,,,,,,SF6_Cammy_mpmk.png,SF6_Cammy_mpmk_hitbox.png,"See Drive Parry. Perfect Parrying has only 1F of recovery and disables the opponent from canceling their attack. Perfect Parrying projectiles puts you into fixed 11 frames of recovery. After a Perfect Parry, all Super Gauge gain is reduced by 20% and Drive Gauge gain/damage is reduced by 50% for the entire punish combo."
31,Drive and Throw,drive,cammy_mpmk_66_pdr,MPMK~66,Parry Drive Rush,-,3+8,-,15(37),26(48),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-10000,,,,,,,,,,,,,,SF6_Cammy_66.png,SF6_Cammy_66_hitbox.png,"See Drive Rush; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.603 (min/throw), 2.027 (min/block), 2.796 (max/final DR frame)"
32,Drive and Throw,drive,cammy_mpmk_66_drc,MPMK or 66,Drive Rush Cancel,-,9,-,15(37),24(46),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-30000,,,,,,,,,,,,,,SF6_Cammy_66.png,SF6_Cammy_66_hitbox.png,See Drive Rush; 3-bar version performed on hit/block from a cancelable normal; can also be performed on whiff from cancelable light normals; startup refers to minimum time before an attack can cancel the Drive Rush animation; the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties
33,Specials,special,cammy_236lk,236LK,Spiral Arrow,800,9,13,21,42,KD +26(+48),-12(0),LH,-,,200,,KD +26(+48),-32(-20),,,,,,22,13,4000,[5000],2000,1000 (700),500 (250),9-24 Throw,,9-24 (FKD),2.574 (1.417),,1,1,3,,,,SF6_Cammy_236lk.png,"SF6_Cammy_236k_hitbox_preview.png, SF6_Cammy_236k_hitbox_1.png, SF6_Cammy_236k_hitbox_2.png","Can be spaced safely; useful in corner juggle routes after 5HP~HK, DR~4HK > 4HK, or blocked Drive Impact"
34,Specials,special,cammy_236mk,236MK,Spiral Arrow,900,9,15,21,44,KD +26(+48),-14(0),LH,-,,225,,KD +26(+48),-34(-20),,,,,,22,13,4000,[5000],2000,800 (560),400 (200),9-26 Throw,,9-26 (FKD),3.051 (1.417),,1,3,3,,,,SF6_Cammy_236mk.png,"SF6_Cammy_236k_hitbox_preview.png, SF6_Cammy_236k_hitbox_1.png, SF6_Cammy_236k_hitbox_2.png",Can be spaced safely; best version for buffers in neutral; useful in corner juggle routes into 623K
35,Specials,special,cammy_236hk,236HK,Spiral Arrow,"300,700",15,3(1)12,21,51,KD +29(+48),-12(-1),LH,SA3 (1st),14,"75,175",,KD +29(+48),"-28 (2-hit), -31(-20)",,,,,,25(21),"10,13","1000,4000",[2500x2],"600,2000","200,600 (140,420)","100,300 (50,150)",18-33 Throw,,18-33 (FKD),4.058 (1.783),,1 (2nd hit),"1,3","0,3",,,,SF6_Cammy_236hk.png,"SF6_Cammy_236hk_hitbox_preview.png, SF6_Cammy_236hk_hitbox_1.png, SF6_Cammy_236hk_hitbox_2.png",Only 1st hit is super cancelable (very low damage route); holding HK results in a powered up version
36,Specials,special,cammy_236hk_hold,236[HK],Spiral Arrow,"150x4,200",27(25),3(1)12,20,62(60),KD +47 Launch,-14,LH,SA3 (4th),34,"37x4,50",,KD +47 Launch,-20,,,,,,24 total,"5,5,5,5, 13(11)Hit/16(14)Blk","300x4,2800 (4000)",[1000x5],"150x4,1900 (2500)",200x5 (140x5),100x5 (50x5),29-45 Throw,,30-45 (FKD),4.550 (2.023),,"4 (1,21 air)","0x4,21",10x5,,,,SF6_Cammy_236hk_hold.png,"SF6_Cammy_236hk_hold_hitbox_preview.png, SF6_Cammy_236hk_hold_hitbox_1.png, SF6_Cammy_236hk_hold_hitbox_2.png",Switches sides on hit; puts opponent into limited juggle state; super cancel comes out on 4th hit; holding HK for 9-15f gives regular 236HK with slower startup; holding 16-17f results in a full charge 2f faster than normal (allows it to combo from CH 5HP or PC 2MP)
37,Specials,special,cammy_236kk,236KK,Spiral Arrow,"150x4,200",13,3(1)12,20,48,KD +47 Launch,-14,LH,SA2 SA3,34 (4th),"37x4,50",Combo (5% extra),KD +47 Launch,-20,,,,,,24 total,"5,5,5,5, 13(11)Hit/16(14)Blk","300x4,2800 (4000)",[1000x5],-20000,200x5 (140x5),100x5 (50x5),15-31 Throw,,16-31 (FKD),4.550 (1.783),,"4 (1,21 air)","0x4,21",10x5,,,,SF6_Cammy_236kk.png,"SF6_Cammy_236kk_hitbox_preview.png, SF6_Cammy_236kk_hitbox_1.png, SF6_Cammy_236kk_hitbox_2.png",Switches sides on hit; puts opponent into limited juggle state
38,Specials,special,cammy_623lk,623LK,Cannon Spike,900(800),5,12,24+16 Land,56,KD +20,-36,LH,SA3,,225,,KD +20,-50,,,,,,16,12(13),4000,[5000],2000,1000 (700),500 (250),1-14 Air,,7-40 (FKD),0.88 (1st),,1,40,4/40,,,,SF6_Cammy_623lk.png,SF6_Cammy_623k_hitbox.png,Shortest horizontal range (good close-range anti-air but can whiff in grounded combos); () refers to damage and juggle limit on active frames 3-12; SA3 cancel whiffs on hit; cannot anti-air cross-ups
39,Specials,special,cammy_623mk,623MK,Cannon Spike,1000(800),6,12,25+16 Land,58,KD +21,-36,LH,SA3,,250,,KD +21,-50,,,,,,16,12(13),4000,[5000],2000,1000 (700),500 (250),1-9 Air,,8-42 (FKD),1.30 (1st),,1,40,4/40,,,,SF6_Cammy_623mk.png,SF6_Cammy_623k_hitbox.png,Medium horizontal range (good all-purpose anti-air and juggle ender); () refers to damage and juggle limit on active frames 3-12; SA3 cancel whiffs on hit; cannot anti-air cross-ups
40,Specials,special,cammy_623hk,623HK,Cannon Spike,1200(800),7,12,28+16 Land,62,KD +22,-36,LH,SA3,,300,,KD +22,-50,,,,,,16,12(13),4000,[5000],2000,1000 (700),500 (250),1-8 Air,,9-46 (FKD),1.05 (1st),,1,40,4/40,,,,SF6_Cammy_623hk.png,SF6_Cammy_623k_hitbox.png,Longest horizontal range (good for long range anti-airs and neutral jumps; best grounded combo ender); () refers to damage and juggle limit on active frames 3-12; SA3 cancel whiffs on hit; cannot anti-air cross-ups
41,Specials,special,cammy_623hk_hold,623[HK],Cannon Spike,"1100,100x4 (900)",24(22),12,29+16 Land,80(78),KD +16,-40,LH,SA3,12,275,,KD +16,-54,,,,,,16,"10,5,5,5,13 (13)",4000,[5000],"700,200x3,700 (700)","600,100x4 (420,70x4)",300 (150),"1-7 Air, 20-25 Full",,26-64 (FKD),1.09 (1st),,1x5,"1,0x3,40","4/40,40x4",,,,SF6_Cammy_623hk_hold.png,SF6_Cammy_623kk_hitbox.png,"Long horizontal range (but can drop when canceled from 5HP outside close range); () refers to damage and juggle limit on active frames 5-12 (becomes 1 hit if these frames connect); switches sides on hit; first hit can successfully juggle to SA3; holding HK for 15-16f results in a full charge up to 2f faster (full invuln window shifts 2f earlier, and allows it to combo from CH 2MP); cannot anti-air cross-ups"
42,Specials,special,cammy_623kk,623KK,Cannon Spike,"600,100x3,600 (900)",6,12,30+16 Land,63,KD +19,-40,LH,-,,275,,KD +19,-54,,,,,,16,"10,5,5,5,13 (13)",2000,,-20000,"600,100x4 (420,70x4)",300 (150),1-7 Full,,8-47 (FKD),1.04 (1st),,1x5,"1,0x3,40","4/40,40x4",,,,SF6_Cammy_623kk.png,SF6_Cammy_623kk_hitbox.png,Long horizontal range (good for punishes and long range anti-airs); () refers to damage and juggle limit on active frames 4-12 (becomes 1 hit); cannot anti-air cross-ups
43,Specials,special,cammy_214lp,214LP,Quick Spin Knuckle,800,21,4,16,40,+2,-3,LH,SA3,18,200,,+6,-18,,,,,22,17,13,4000,[5000],2000,800 (560),400 (200),,,,2.131,,1 air,3,1,,,,SF6_Cammy_214lp.png,SF6_Cammy_214p_hitbox.png,Puts airborne opponents into limited juggle state (keeps opponents closer than other versions and has some juggle potential); good frame trap from 5HP (2f gap) that leads to Counter-hit confirm
44,Specials,special,cammy_214mp,214MP,Quick Spin Knuckle,800,24,4,16,43,+3,-2,LH,SA3,18,200,20% Starter,+7,-18,,,,,23,18,13,5000,[7000],2000,800 (560),400 (200),9-23 Projectile,,,2.760,,1 air,3,0,,,,SF6_Cammy_214mp.png,SF6_Cammy_214p_hitbox.png,Puts airborne opponents into limited juggle state
45,Specials,special,cammy_214hp,214HP,Quick Spin Knuckle,800,28,4,17,48,+5,+3,LH,SA3,18,200,20% Starter; Combo (2 hits),+9,-19,,,,,26,24,13,6000,[9000],2000,800 (560),400 (200),9-27 Projectile,,,3.360,,1 air,3,0,,,,SF6_Cammy_214hp.png,SF6_Cammy_214p_hitbox.png,Puts airborne opponents into limited juggle state
46,Specials,special,cammy_214pp,214PP,Quick Spin Knuckle,800,25(28),4,17,45,+7,-2,LH,SA2 SA3,18,200,20% Starter; Combo (2 hits),+11,-19,,,,,28,19,13,4000,[7000],-20000,800 (560),400 (200),9-24(20) Projectile,,,3.290,,1 air,3,0,,,,SF6_Cammy_214pp.png,SF6_Cammy_214pp_hitbox.png,No collision box on frames 1-10 (can cross-up from close range); puts airborne opponents into limited juggle state
47,Specials,special,cammy_j214k,j.214K,Cannon Strike,600,13,11 (until land),12 land,-,-2(+11),-8(+5),LH,-,,150,20% Starter,+2(+15),-22(-11),,,,,22(24),16(18),13,2000,[4000],2500,800 (560),400 (200),,,Until Land (FKD),,,1 air,10,10,,,,SF6_Cammy_j214k.png,SF6_Cammy_j214k_hitbox.png,"Forward jump only; cancelable from j.MP; button strength affects dive trajectory (LK short, MK mid, HK far); spike knockdown vs. airborne opponents; HK version worst-case frame advantage is 1f better than LK/MK versions; 2f extra hitstun and blockstun if it connects on the final 2 active frames before landing (screen shake occurs, guaranteeing an advantage of at least +10/+4)"
48,Specials,special,cammy_j214kk,j.214KK,Cannon Strike,800,13,12 (until land),12 land,-,0(+11),-2(+7),LH,SA2,15~22,200,20% Starter; 10% Immediate,+4(+15),-20(-11),,,,,22(24),18(20),13,2000,[4000],-20000,800 (560),400 (200),,,Until Land (FKD),,,2 air,2,5,,,,SF6_Cammy_j214kk.png,SF6_Cammy_j214hk_hitbox.png,"Forward jump only; cancelable from j.MP; puts airborne opponents into limited juggle state; hitconfirm reaction time is longer the higher the divekick connects (cancelable until landing); frame advantage on hit/block is fixed when connecting on the first active frame (e.g. as a corner throw escape); 2f extra hitstun and blockstun if it connects on the final 2 active frames before landing (screen shake occurs, guaranteeing an advantage of at least +10/+6)"
49,Specials,special,cammy_236p,236P,Hooligan Combination,-,20(40),-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,7-40 Lower Body Projectile,,7-40 (FKD),,,,,,,,,SF6_Cammy_236p.png,SF6_Cammy_236p_hitbox.png,"Startup refers to earliest/latest follow-up input timings; trajectory depends on button strength (LP short/high, MP middle, HP far/low); LP and MP versions can cross over close standing opponents; HP version can cross over close crouching opponents"
50,Specials,special,cammy_236hp_hold,236[HP],Hooligan Combination,-,40(60),-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,27-60 Lower Body Projectile,,27-60 (FKD),,,,,,,,,SF6_Cammy_236p.png,SF6_Cammy_236p_hitbox.png,Startup refers to earliest/latest follow-up input timings; holding HP for 18-19f results in a full charge up to 2f faster than normal; can cross over crouching opponents; follow-ups gain properties of OD versions (except for SA2 cancelability)
