row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
16,Normals and Target Combos,air_normal,ken_jlk,j.LK,Jumping Light Kick,300,6,6,3 land,-,+5(+10),+1(+6),H,-,,,,+9(+14),-7(-2),,,,,14,10,9,1500,[2000],500,300 (210),150 (75),,,,0.55,,1,1,0,,,,SF6_Ken_jlk.png,SF6_Ken_jlk_hitbox.png,Cross-up
17,Normals and Target Combos,air_normal,ken_jmk,j.mK,Jumping Medium Kick,500,7,6,3 land,-,+9(+13),+5(+9),H,-,,,,+13(+17),-6(-2),,,,,17,13,11,2500,[4000],1000,500 (350),250 (125),,,,1.18,,1,1,0,,,,SF6_Ken_jmk.png,SF6_Ken_jmk_hitbox.png,"Cross-up; lower body projectile invuln 7-20f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
18,Normals and Target Combos,air_normal,ken_jhk,7HK or 9HK,Jumping Heavy Kick,800,10,7,3 land,-,+11(+15),+7(+11),H,-,,,,+15(+19),-6(-2),,,,,19,15,13,4000,[5000],2000,1000 (700),500 (250),,,,1.17,,1,1,0,,,,SF6_Ken_jhk.png,SF6_Ken_jhk_hitbox.png,Great horizontal range for a jump-in; lower body projectile invuln 10-19f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
19,Normals and Target Combos,air_normal,ken_8jhk,8HK,Neutral Jumping Heavy Kick,900,6,6,3 land,-,+13(+15),+9(+11),H,-,,,,+17(+19),-4(-2),,,,,19,15,13,4000,[5000],2000,1000 (700),500 (250),,,,1.09,,1,1,0,,,,SF6_Ken_8jhk.png,SF6_Ken_8jhk_hitbox.png,"Strong and fast air-to-air; lower body projectile invuln 6-19f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
20,Normals and Target Combos,ground_normal,ken_5mp_hp,5MP~HP,Chin Buster,400,11,3,27,40,KD +28,-14,LH,Sp SA,43,,Combo (2 hits),KD +28,-28,KD +48,+6,,,,16,13,1000,[4000],400,300 (210),150 (75),,,,,,1,1,1,,,,SF6_Ken_5mp_hp.png,"SF6_Ken_5mp_hp_hitbox_preview.png, SF6_Ken_5mp_hp_hitbox_1.png, SF6_Ken_5mp_hp_hitbox_2.png",Puts opponent into limited juggle state; Run~Stop cancel: KD+30/-12
21,Normals and Target Combos,ground_normal,ken_5mk_mk,5MK~MK,Triple Flash Kicks 1,400(320),11,2,27,39,KD +28,-12,LH,TC,46,,,KD +28,,,,,,,17,11,2500,[4000],1000,400 (280),200 (100),,,,,,1,1,3,,,,SF6_Ken_5mk_mk.png,SF6_Ken_5mk_mk_hitbox.png,"(refers to scaled damage); great forward movement, will combo even if 5MK hits an extended limb hurtbox; true blockstring even at max delay"
22,Normals and Target Combos,ground_normal,ken_5mk_mk_hk,5MK~MK~HK,Triple Flash Kicks 2,700(490),13,3,28,43,KD +32(30),-11(-32),LH,-,,,,,-29,,,,,,20,13,3000,,1500,500 (350),500 (250),,,,,,1,1,4,,,,SF6_Ken_5mk_mk_hk.png,SF6_Ken_5mk_mk_hk_hitbox.png,(refers to scaled damage); 2f gap between final 2 hits on block; whiffs on crouch blocking opponents (much more unsafe); 2f worse KD Adv. if only the final hit connects
23,Drive and Throw,throw,ken_lplk,LPLK,Knee Strikes,1200 (2040),5,3,23,30,KD +20,-,T,-,,,20% Immediate,HKD +20,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.80,,,,,,,,SF6_Ken_lplk.png,SF6_Ken_lplk_hitbox.png,"Can walk forward for a corner throw loop with 1f timing vs. standard size characters (2f vs. Marisa, 3f vs. Blanka/E.Honda, 4f vs. Zangief); can also Drive Rush for easy manual timing (can whiff DR~5LP to bait 5f reversals, but is punished by reversal 4f lights); only +1 after forward dash (can pressure with jabs, but throw loses to 4f); can use Drive Rush meaty normals after a midscreen throw; a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
24,Drive and Throw,throw,ken_4lplk,4LPLK,Hell Wheel,1200 (2040),5,3,23,30,KD +6,-,T,-,,,20% Immediate,HKD +6,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.80,,,,,,,,SF6_Ken_4lplk.png,SF6_Ken_lplk_hitbox.png,"Side switches, has great corner carry; does not allow throw/strike oki after back throwing opponent into corner; a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
25,Drive and Throw,drive,ken_hphk,HPHK,Flame Strike,800,26,2,35,62,KD +35 / Wall Splat KD +65,-3 / Wall Splat HKD +72,LH,-,,200,20% Starter (Hit) 20% Multiplier (Block),"Crumple (Standing +21, Juggle +46, HKD +104)",-35,,,,,,34,25,5000,10000 [15000],-10000,[3000(2100)],,,1-27,,2.470,,0,1,0,,,,SF6_Ken_hphk.png,SF6_Ken_hphk_hitbox.png,See Drive Impact. Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
26,Drive and Throw,drive,ken_6hphk,6HPHK,Lightning Crack (Block),500 recoverable,20,3,26(31),48(53),KD +23,-6,LH,-,,125 recoverable,,KD +23,-27,,,,,,23,20,,,-20000,,,1-22 Full,Break,,1.58,,200,100,1,,,,SF6_Ken_6hphk.png,SF6_Ken_6hphk_hitbox.png,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; see Drive Reversal.
27,Drive and Throw,drive,ken_6hphk_recovery,6HPHK,Lightning Crack (Recovery),500 recoverable,18,3,26(31),46(51),KD +23,-6,LH,-,,125 recoverable,,KD +23,-27,,,,,,23,20,,,-20000(-10000),,,1-20 Full,Break,,1.58,,200,100,1,,,,SF6_Ken_6hphk.png,SF6_Ken_6hphk_hitbox.png,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze except for a 12f freeze when interacting with the opponent's throw hitbox (this also refunds 1 Drive bar after punishing the throw); see Drive Reversal.
28,Drive and Throw,drive,ken_mpmk,MPMK,Drive Parry,-,1,12 or until released,33(1)(11),45(3),-,-,-,-,,,50% Multiplier (Perfect),,,,,,,,,,,,"-5000,250~",,,6 Full (after Perfect Parry),,,,,,,,,,,SF6_Ken_mpmk.png,SF6_Ken_mpmk_hitbox.png,"See Drive Parry. Perfect Parrying has only 1F of recovery and disables the opponent from canceling their attack. Perfect Parrying projectiles puts you into fixed 11 frames of recovery. After a Perfect Parry, all Super Gauge gain is reduced by 20% and Drive Gauge gain/damage is reduced by 50% for the entire punish combo."
29,Drive and Throw,drive,ken_mpmk_66_pdr,MPMK~66,Parry Drive Rush,-,3+8,-,15(37),26(48),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-10000,,,,,,,,,,,,,,SF6_Ken_66.png,SF6_Ken_66_hitbox.png,"See Drive Rush; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.745 (min/throw), 2.449 (min/block), 3.721 (max/final DR frame)"
30,Drive and Throw,drive,ken_mpmk_66_drc,MPMK or 66,Drive Rush Cancel,-,9,-,15(37),24(46),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-30000,,,,,,,,,,,,,,SF6_Ken_66.png,SF6_Ken_66_hitbox.png,See Drive Rush; 3-bar version performed on hit/block from a cancelable normal; can also be performed on whiff from cancelable light normals; startup refers to minimum time before an attack can cancel the Drive Rush animation; the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties
31,Specials,special,ken_236lp,236LP,Hadoken,600,16,-,33,49,-1,-7,LH,SA3,4,150,,+3,-23,,,,,33,27,8,2500,[2000],1000,600 (420),300 (150),,,,,,1,1,1,0.06,,,SF6_Ken_236lp.png,SF6_Ken_236lp_hitbox.png,"1-hit projectile; puts airborne opponents into limited juggle state; useful for meaty corner setups if well-spaced, preventing wakeup SA1"
32,Specials,special,ken_236mp,236MP,Hadoken,600,14,-,35,49,-3,-9,LH,SA3,4,150,,+1,-25,,,,,33,27,8,2500,[2000],1000,600 (420),300 (150),,,,,,1,1,1,0.07,,,SF6_Ken_236mp.png,SF6_Ken_236mp_hitbox.png,1-hit projectile; puts airborne opponents into limited juggle state
33,Specials,special,ken_236hp,236HP,Hadoken,600,12,-,37,49,-5,-11,LH,SA3,4,150,,-1,-27,,,,,33,27,8,2500,[2000],1000,600 (420),300 (150),,,,,,1,1,1,0.08,,,SF6_Ken_236hp.png,SF6_Ken_236hp_hitbox.png,1-hit projectile; puts airborne opponents into limited juggle state
34,Specials,special,ken_236pp,236PP,Hadoken,400x2,12,-,28,40,+2,-2,LH,SA2 SA3,12,100x2,20% Starter,+6,-7,,,,,31 total,27 total,"8,8",1250x2,[2500x2],-20000,300x2 (210x2),150x2 (75x2),,,,,,1,1,"1,6",0.095,,,SF6_Ken_236pp.png,SF6_Ken_236pp_hitbox.png,"2-hit OD projectile with extremely fast recovery; at some ranges, Ken can follow up with Drive Rush to combo afterwards; puts airborne opponents into limited juggle state"
35,Specials,special,ken_623lp,623LP,Shoryuken,1100(800),5,10,21+12 land,47,KD +33,-23,LH,SA3,18,225,20% Starter,KD +33,-41,,,,,,20,15(11),4000,[5000],2000,800 (560),400 (200),1-14 Air,,7-35 (FKD),0.87 (1st),,1,1,3,,,,SF6_Ken_623lp.png,SF6_Ken_623lp_hitbox.png,Good anti-air; cannot hit cross-up; reduced damage on high anti-air connect (active frames 3-10)
36,Specials,special,ken_623mp,623MP,Shoryuken,"700,600 (1300)",6,10,28+12 land,55,KD +33,-28,LH,SA3,18,"175,150 (325)",20% Starter,KD +33,-48,,,,,,22 total,"10,10",2000x2,[5000],2000x2,500x2 (350x2),250x2 (125x2),1-8 Air,,8-43 (FKD),0.93 (1st),,1,1,"3,4",,,,SF6_Ken_623mp.png,SF6_Ken_623mp_hitbox.png,Good anti-air; cannot hit cross-up
37,Specials,special,ken_623hp,623HP,Shoryuken,"800,300x2 (1400)",7,10,35+15 land,66,KD +25,-36(-38),LH,SA3,14,"200,75x2 (350)",20% Starter,KD +25,-58,,,,,,24 total (22 crouch),"12,6,6",1400x3,[5000],"2000,1000x2",400x3 (280x3),200x3 (100x3),"1-9 Air, 5-11 Projectile",,9-51 (FKD),1.326 (1st),,1x3,"1,0,0","6,8,8",,,,SF6_Ken_623hp.png,SF6_Ken_623hp_hitbox.png,"Good anti-air; 3rd hit whiffs vs. crouch block (2f worse advantage, 75 less chip dmg); cannot hit cross-up"
38,Specials,special,ken_623pp,623PP,Shoryuken,"200x5,600 (1600)",6,10(14)10,35+15 land,89,KD +22,-40,LH,-,,75x5 (375),,KD +22,-58,,,,,,44 total,6x6,1000x5,,-20000,"200x5,500 (140x5,350)","150x2,100,150,100 (75x2,50,75,50)",1-10 Full,,"9-24, 33-74 (FKD)",0.976 (1st),,"0x5,100","0x5,100","6,6,7,6,7,7",,,,SF6_Ken_623pp.png,"SF6_Ken_623pp_hitbox.png, SF6_Ken_623pp_hitbox2.png",All hits are a true blockstring; Ken's best reversal option; cannot hit cross-up
39,Specials,special,ken_214lk,214LK,Tatsumaki Senpu-kyaku,"300,400 (700)",4,2(6)3,14+18 land,46,KD +46(+38),-14,LH,-,,"75,175 (250)",,KD +46(+38),-33,,,,,,29 total (21),"8,15(12)",2000x2,[5000],"1000x2 (1000,2000)",400x2 (280x2),"200,400 (100,200)",,,5-28 (FKD),2.40 (0.86/0.79),,"0,1 / 2 (2nd)","0,1 / 1 (2nd)","0,1 / 4 (2nd)",,,,SF6_Ken_214lk.png,SF6_Ken_214lk_hitbox.png,"Puts opponent into limited juggle state if 1st hit connects; if the first hit whiffs the second hit will always do 700 damage, but has worse KD Adv.; both hits connect on crouching opponents; cannot hit cross-up"
40,Specials,special,ken_214mk,214MK,Tatsumaki Senpu-kyaku,450x2 (900),14,2(13)2,11+20 land,61,KD +44(+32),-12,LH,-,,112x2 (224),,KD +44(+32),-31,,,,,,36 total (21),"10,10",2500x2,[2500x2],1000x2,500x2 (350x2),250x2 (125x2),,,8-41 (FKD),2.98 (1.94),,"1,1","1,1","1,1",,,,SF6_Ken_214mk.png,SF6_Ken_214mk_hitbox.png,Better KD Adv. if first hit connects; both hits connect on crouching opponents; cannot hit cross-up
41,Specials,special,ken_214hk,214HK,Tatsumaki Senpu-kyaku,"300x2,400 (1000)",16,2(13)2(13)2,14+17 land,78,KD +36 (-38 cr),-12 (-42 cr),LH,-,,"75x2,100 (250)",,KD +36 (-34 cr),-31,,,,,,51 total (36/21),"8,8,15",2000x3,"[1700x2,1600]","1000x2,2000","300x2,600 (210x2,420)","150x2,300 (75x2,150)",,,10-61 (FKD),4.935 (2.30),,"0,0,2","0,0,2","1,1,1",,,,SF6_Ken_214hk.png,SF6_Ken_214hk_hitbox.png,2nd and 3rd hits whiff on crouching opponents (unsafe on crouching hit or block); same knockdown advantage regardless of which hit initially connects; cannot hit cross-up
42,Specials,special,ken_214kk,214KK,Tatsumaki Senpu-kyaku,"300,200x3,800 (1700)",9,4(5)3(6)3(6)3(15)3,21+13 land,90,KD +28,-61,LH,-,,75,,KD +28,-80,,,,,,21,"10,6x3,15",4000,[1000x5],-20000,400x5 (280x5),200 (100),,,10-77 (FKD),1.795 (1st),,"0x4,1","0x4,1","6x4,8",,,,SF6_Ken_214kk.png,SF6_Ken_214kk_hitbox.png,"Great range and speed, useful in whiff punishes and juggles; cannot hit cross-up"
43,Specials,special,ken_j214k,j.214K,Aerial Tatsumaki Senpu-kyaku,900,11,2(5)2(6)2,14 land,-,KD +42(+46),-4(0),LH,-,,225,30% Starter,KD +42(+46),-18(-14),,,,,,16,15,3000,[5000],2000,600 (420),300 (150),,,Until Land (FKD),1.10,,1,1,15,,,,SF6_Ken_j214lk.png,SF6_Ken_j214lk_hitbox.png,Forward jump only; can hit cross-up; puts opponent into limited juggle state; the last 11f of recovery puts Ken in a crouching state
44,Specials,special,ken_j214kk,j.214KK,Aerial Tatsumaki Senpu-kyaku,900(700) each,11,2(1)2(2)2(2)2(3)2,14(21) land,-,+5 (+10) Front 0 (+5) Back,-5(0),LH,-,,225(175),30% Starter,+9(+14),-18(13),,,,,25 front / 20 back,15,9 front / 8 back,3000,[5000],-20000,1000[600] (700[420]),500[300] (250[150]),,,Until Land (FKD),1.10,,"1,1","1,1","15,15",,,,SF6_Ken_j214kk.png,SF6_Ken_j214kk_hitbox.png,"Forward jump only; 7f extra landing recovery on whiff; can hit twice vs. airborne opponents; can hit cross-up (deals 5f less hitstun, 200 less damage); Ken is in a crouching state from 4th landing recovery frame onward"
45,Specials,special,ken_623lk,623LK,Dragonlash Kick,1000(950),18(21),6,4+17 land,45,+2,-4,LH,-,,237,30% Starter,+6,-22,,,,,26,20,12,3000,[5000],3000,1200 (840),600 (300),,,9-27 (FKD),2.685,,3,1,8,,,,SF6_Ken_623lk.png,SF6_Ken_623lk_hitbox.png,"Can dodge lows until frame 32; first 3 active frames only hit airborne and do 1000 damage, causing spike knockdown on hit or OTG bounce on Punish Counter; hits standing and crouching opponents on 4th active frame onward, dealing 950 damage; cannot hit cross-up"
46,Specials,special,ken_623mk,623MK,Dragonlash Kick,1100,23(25),5,5+20 land,52,+3(+4),-8(-7),LH,-,,275,30% Starter; Combo (3 hits),+7(+8),-26,,,,,31,20,12,3000,[5000],3000,1200 (840),600 (300),,,14-32 (FKD),3.092 (3.24),,3,1,8,,,,SF6_Ken_623mk.png,SF6_Ken_623mk_hitbox.png,"Can dodge lows until frame 37; first 2 active frames only hit airborne, causing spike knockdown on hit or OTG bounce on Punish Counter; 1f better hit/block advantage vs. crouching opponents; cannot hit cross-up"
47,Specials,special,ken_623hk,623HK,Dragonlash Kick,1200,28(30),5,5+16 land,53,+3(+4),+1(+2),LH,-,,300,30% Starter; Combo (3 hits),+7(+8),-22,,,,,27,25,12,3000,[5000],2000,800 (560),400 (200),,,19-37 (FKD),3.254,,3,1,8,,,,SF6_Ken_623hk.png,SF6_Ken_623hk_hitbox.png,"Can dodge lows until frame 40; first 2 active frames only hit airborne, causing spike knockdown on hit or OTG bounce on Punish Counter; 1f better hit/block advantage vs. crouching opponents; cannot hit cross-up"
48,Specials,special,ken_623kk,623KK,Dragonlash Kick,"500,700",9(19),2(7)6,3+21 land,47,+1(+4),-9(-6),LH,-,,175,Combo (5% extra); both hits apply scaling,+5(+8),-27,,,,,31,21,"12,12",3000,[5000],-20000,600x2 (420x2),300 (150),,,10-26 (FKD),3.299 (3.198),,"2,1 air","1,2","3,11",,,,SF6_Ken_623kk.png,SF6_Ken_623kk_hitbox.png,Can dodge lows until frame 32; initial active frames 2(7)1 only hit airborne opponents for an OTG bounce and side switch; next 3 active frames only hit standing opponents; 3f better hit/block advantage vs. crouching opponents (allows link into 2LP); cannot hit cross-up
49,Specials,special,ken_236lk,236LK,Jinrai Kick,500,12,3,28,42,+1,-11,LH,SA3,14 SA / 34 follow-up,125,,+5,-29,,,,,32,20,10,2000,[5000],2000,550 (385),275 (137),,,,1.711,,1 air,1,4,,,,SF6_Ken_236lk.png,SF6_Ken_236lk_hitbox.png,Follow-up can be delayed up to 3f if input as late as possible (affecting frame trap and juggle opportunities); follow-ups can also be input on whiff
50,Specials,special,ken_236mk,236MK,Jinrai Kick,600,16,3,24,42,+2,-7,LH,SA3,14 SA / 29 follow-up,150,,+6,-25,,,,,29,20,10,2000,[5000],2000,550 (385),275 (137),,,,1.851,,1 air,1,4,,,,SF6_Ken_236mk.png,SF6_Ken_236mk_hitbox.png,Follow-up can be delayed up to 2f if input as late as possible (affecting frame trap and juggle opportunities); best starter for frame trapping into 6LK follow-up; follow-ups can also be input on whiff
51,Specials,special,ken_236hk,236HK,Jinrai Kick,700,25,3,19,46,KD +42,-2,LH,SA3,14 SA / 27 follow-up,175,,KD +42,-20,,,,,,20,10,4000,[5000],3000,550 (385),275 (137),,,,2.221,,1,1,4,,,,SF6_Ken_236hk.png,SF6_Ken_236hk_hitbox.png,Puts opponents into limited juggle state; follow-up can be delayed up to 5f if input as late as possible (affecting frame trap and juggle opportunities); follow-ups can also be input on whiff; good approach tool that doesn't extend a hurtbox until active
52,Specials,special,ken_236k_6lk,236K~6LK,Kazekama Shin Kick,600,6,4,19,28,+3,-5,L,SA3,15,125,20% Starter; Combo (5% extra),HKD +32,-21,,,,,26,18,10,2000,[5000],2000,400 (280),200 (100),,,,1.08,,1,1,5,,,,SF6_Ken_236k_6lk.png,SF6_Ken_236k_6lk_hitbox.png,Follow-up can be input on hit/block/whiff; using 236MK~6LK will counter-hit any opponent button; causes a +32 Hard Knockdown on Counter-hit/Punish Counter (gives good oki but prevents follow-up links)
53,Specials,special,ken_236k_6mk,236K~6MK,Gorai Axe Kick,1000,18,3,20,40,+3,-3,H,SA3,16,250,,+7,-21,,,,,26,20,12,2500,[4000],1000,500 (350),250 (125),,,,1.36 (1.17),,1,100,5,,,,SF6_Ken_236k_6mk.png,SF6_Ken_236k_6mk_hitbox.png,"Follow-up can be input on hit/block/whiff; lifts Ken's leg hurtbox on frames 4-21, allowing it to dodge some low attacks; due to its slow startup, opponent can easily switch from low block to high block to cover both mixup options; puts airborne opponents into limited juggle OTG bounce state (can only follow up with SA3 cancel if the juggle was started with the 6MK follow-up)"
