row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
14,Normals and Target Combos,air_normal,Chun-Li_jmp,j.MP,Jumping Medium Punch,300x2,7,4(6)5,3 land,-,+8(+13),+4(+9),H,Sp SA1,,,,+12(+17),-7(-2),,,,,"15,17","13,13","8,10",1250,[2000x2],500x2 (500),250x2 (175x2),125 (62),,,,0.85 (0.67),,"1,1","1,3","1,2",,,,SF6_Chun-Li_jmp.png,"SF6_Chun-Li_jmp_hitbox_preview.png, SF6_Chun-Li_jmp_hitbox_1.png, SF6_Chun-Li_jmp_hitbox_2.png","2 hits, can only connect once vs. grounded opponents; both hits put airborne opponents into limited juggle state; cancels to Air Lightning Legs or Air SA1 from either hit; lower body projectile invuln 7-22f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
15,Normals and Target Combos,air_normal,Chun-Li_jhp,j.HP,Jumping Heavy Punch,800(500),9,6,3 land,-,+12(+16),+7(+11),H,TC,,,,+16(+20),-6(-2),,,,,20,15,12,4000,[5000],2000,1000 (700),500 (250),,,,1.04,,1,10,10,,,,SF6_Chun-Li_jhp.png,SF6_Chun-Li_jhp_hitbox.png,Puts airborne opponents into limited juggle state (300 less damage vs. airborne); cancelable into j.HP~j.HP even on whiff; lower body projectile invuln 9-23f (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
16,Normals and Target Combos,air_normal,Chun-Li_jlk,j.LK,Jumping Light Kick,300,4,8,3 land,-,+7(+9),+4(+6),H,-,,,,+11(+13),-4(-2),,,,,13,10,9,1500,[2000],500,300 (210),150 (75),,,,0.62,,1,1,0,,,,SF6_Chun-Li_jlk.png,"SF6_Chun-Li_jlk_hitbox_preview.png, SF6_Chun-Li_jlk_hitbox_1.png, SF6_Chun-Li_jlk_hitbox_2.png",Fast upward-angled air-to-air
17,Normals and Target Combos,air_normal,Chun-Li_jmk,j.MK,Jumping Medium Kick,500,6,5,3 land,-,+7(+13),+3(+9),H,-,,,,+11(+17),-8(-2),,,,,17,13,11,2500,[4000],1000,500 (350),250 (125),,,,1.02,,1,1,0,,,,SF6_Chun-Li_jmk.png,SF6_Chun-Li_jmk_hitbox.png,Cross-up; lower body projectile invuln 6-20f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
18,Normals and Target Combos,air_normal,Chun-Li_jhk,7HK or 9HK,Jumping Heavy Kick,800,8,5,3 land,-,+8(+16),+3(+11),H,-,,,,+12(+20),-10(-2),,,,,20,15,13,4000,[5000],2000,1000 (700),500 (250),,,,0.73,,1,0,0,,,,SF6_Chun-Li_jhk.png,SF6_Chun-Li_jhk_hitbox.png,"Can be used as a fuzzy instant overhead vs. JP/Marisa/Zangief (opponent must be in Burnout for true blockstring); lower body projectile invuln 8-19f and 8-25f on kicking leg (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
19,Normals and Target Combos,air_normal,Chun-Li_8jhk,8HK,Neutral Jump Heavy Kick,800,8,7,3 land,-,+11(+16),+6(+11),H,-,,,,+15(+20),-7(-2),,,,,20,15,13,4000,[5000],2000,1000 (700),500 (250),,,,0.96,,1,0,0,,,,SF6_Chun-Li_8jhk.png,SF6_Chun-Li_8jhk_hitbox.png,"Hits on both sides, preventing the opponent from walking under for a punish; useful air-to-air; lower body projectile invuln 8-19f and 8-25f on kicking legs (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
20,Specials,special,Chun-Li_walljump,9 (against wall),Wall Jump,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,Until Land (FKD),,,,,,,,,SF6_Chun-Li_walljump.png,SF6_Chun-Li_walljump_hitbox.png,"Counter-hit state during entire duration; can be done from Back or Neutral jump if fully against the wall, or after Forward Jump against a cornered opponent"
21,Normals and Target Combos,ground_normal,Chun-Li_6mp,4/6MP,Swift Thrust,600,7,3,15,24,+2,-3,LH,SS Sp SA,15,,,+6,-16,+8,+3,+6,+1,20,15,11,3000,[4000],1500,500 (350),250 (125),,,,1.397,,1,1,0,,,,SF6_Chun-Li_6mp.png,SF6_Chun-Li_6mp_hitbox.png,Great poke and neutral buffer tool with a disjointed hitbox and lenient hitconfirm window; Stance Cancel: +5/+1; DR cancel is delayed until after active frames
22,Normals and Target Combos,ground_normal,Chun-Li_4hp,4HP,Hakkei,800,8,6,14,27,+5,-1,LH,SS Sp SA,19 (20 stance),,,+9,-18,+15,+9,+9,+3,25,19,13,5000,[10000],2000,1000 (700),500 (250),,,,0.97,,1,1,0,,,,SF6_Chun-Li_4hp.png,SF6_Chun-Li_4hp_hitbox.png,"Short range combo and frame trap tool; high active frame count makes it amazing as a meaty option; Stance Cancel: +9/+3 into follow-up, -5/-11 into blocking"
23,Normals and Target Combos,ground_normal,Chun-Li_3hp,3HP,Water Lotus Fist,800,21,3,15,38,+2,-3,H,SS,18 (stance),,,+6,-16,,,+6,+1,20,15,13,5000,[5000],2000,1000 (700),500 (250),,,,1.40,,1,1,0,,,,SF6_Chun-Li_3hp.png,SF6_Chun-Li_3hp_hitbox.png,"Stance Cancel: +3/-2 into follow-up, -5/-10 into blocking; 1-8f crouching state; does not allow a follow-up link (except for Punish Counter 3HP into Stance LP); puts airborne opponent into limited juggle state (e.g. after Wallsplat)"
24,Normals and Target Combos,ground_normal,Chun-Li_6hk,6HK,Yokusen Kick,800,16,2,23,40,-1,-4,LH,SS,20 (stance),,,KD +72 Crumple,-23,,,+3,0,24,21,13,5000,[10000],2000,1000 (700),500 (250),,,8-28 (FKD),1.897,,0 air [-1 PC Ground],0,1,,,,SF6_Chun-Li_6hk.png,SF6_Chun-Li_6hk_hitbox.png,"Punish Counter crumple state can lead to Stance HK launch or Stance LP grounded combo; causes spinning free juggle state on Punish Counter vs. airborne opponents; great hitbox priority; Stance Cancel: +2/-1 into follow-up, -6/-9 into blocking; extends a lower-body hurtbox 1f before active that is vulnerable to projectiles"
25,Normals and Target Combos,ground_normal,Chun-Li_3hk,3HK,Falling Crane,800,37,2,13,51,+7,+3,H,-,,,,+11,-13,,,+11,+7,22,20,13,5000,[10000],2000,1000 (700),500 (250),,,7-39 (FKD),,,1,1,0,,,,SF6_Chun-Li_3hk.png,SF6_Chun-Li_3hk_hitbox.png,Side-switching overhead; can only hit cross-up (does not work on fully cornered opponents); puts airborne opponents into limited juggle state; 1f better hit advantage vs. most crouching characters; has extremely long range when performed out of Drive Rush
26,Normals and Target Combos,air_normal,Chun-Li_j2mk,j.2MK,Yoso Kick,300,3,11,3 land,-,-,-,LH,TC Sp SA,,,15% Starter,,-26(-35),,,,,17,10,11,1500,[4000],1000,500 (350),250 (125),,,Until Land (FKD after bounce),0.25,,1,1,1,,,,SF6_Chun-Li_j2mk.png,SF6_Chun-Li_j2mk_hitbox.png,"Not an overhead, but can hit immediately on the way up to bait throw techs; cancelable into itself on hit/block (up to 3 total uses) or into other air moves; puts airborne opponents into limited juggle state; can hit cross-up (bounces away from wall if opponent is fully cornered); lower body projectile invuln 3f~land (if used immediately on the way up and whiffs, can avoid the 2nd hit of JP's OD Amnesia bombs)"
27,Normals and Target Combos,air_normal,Chun-Li_jhp_jhp,j.HP~j.HP,Soaring Eagle Punches,500,6,4,3 land,-,-,-,H,-,,,,,≤ -2,,,,,24,19,10,5000,[5000],2000,1000 (700),500 (250),,,,,,1,1,20,,,,SF6_Chun-Li_jhp_jhp.png,SF6_Chun-Li_jhp_jhp_hitbox.png,Can be performed on whiff; puts airborne opponents into limited juggle state
28,Normals and Target Combos,air_normal,Chun-Li_j2mk_2,j.2MK~j.2MK,Yoso Kick 2,300,6,11,3 land,-,-,-,LH,TC Sp SA,,,,,≤ -26,,,,,17,10,11,1500,[4000],1000,500 (350),250 (125),,,Until Land (FKD after bounce),,,1,1,2,,,,SF6_Chun-Li_j2mk_j2mk.png,SF6_Chun-Li_j2mk_j2mk_hitbox.png,Cancelable into itself on hit/block (up to 3 total uses) or into other air moves; puts airborne opponents into limited juggle state; can hit cross-up (bounces away from wall if opponent is fully cornered)
29,Normals and Target Combos,air_normal,Chun-Li_j2mk_3,j.2MK~j.2MK~j.2MK,Yoso Kick 3,500,6,11,3 land,-,-,-,LH,Sp SA,,,,,≤ -26,,,,,17,17,11,1500,[4000],1000,500 (350),250 (125),,,Until Land (FKD after bounce),,,1,1,3,,,,SF6_Chun-Li_j2mk_j2mk_j2mk.png,SF6_Chun-Li_j2mk_j2mk_j2mk_hitbox.png,Cancelable into other air moves on hit/block but cannot chain into any further Yoso Kicks; causes spike knockdown vs. airborne opponents; can hit cross-up (bounces away from wall if opponent is fully cornered)
30,Normals and Target Combos,serenity_stream,Chun-Li_214p,214P,Serenity Stream,-,14(~),[57~],-,-,-,-,-,-,,,,,,,,,,,,,,,,,,23-71 Head Projectile,,,,,,,,,,,SF6_Chun-Li_214p.png,SF6_Chun-Li_214p_hitbox.png,"Crouching state 14-22f, then low profiles until exiting stance; follow-ups can be input on frame 15 at the earliest; counter-hit state for entire animation; if no follow-up, stays crouched for 57f (hold crouch to extend); can block while crouching (cannot block overheads, as this leads to Stance Exit); blocking an attack immediately exits stance and allows a Drive Reversal; can take longer to enter stance when canceled from heavy normals, giving much worse frame advantage if a follow-up is not used immediately"
31,Normals and Target Combos,serenity_stream,Chun-Li_214p_214p,214P~214P,Serenity Stream Exit,-,-,-,23(18),-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Chun-Li_214p_214p.png,SF6_Chun-Li_214p_214p_hitbox.png,"Input 214P again to manually exit stance (fastest total Serenity Stream time is 37f); cannot block while exiting stance; counter-hit state for entire animation; final 14f of recovery is in a standing state; 18f version occurs automatically after 14+57f (can delay by holding crouch); when Stance Exit occurs automatically after LP/LK/MK stance attacks, the total exit duration is increased and Chun can stand block before the final 18f recovery period"
32,Normals and Target Combos,serenity_stream,Chun-Li_214p_lp,214P~LP,Orchid Palm,500,5,5,16[36],25[45],-2(-22),-3(-23),LH,Sp SA,15,,,+2(-18),-37,+6,+5,,,19,18,9,1500,[2000],500,300 (210),150 (75),,,,0.84,,1,1,0,,,,SF6_Chun-Li_214p_lp.png,SF6_Chun-Li_214p_lp_hitbox.png,"No charge required to cancel into Kikoken or Spinning Bird Kick; [] refers to recovery when exiting Serenity Stream; slight low profile for entire move duration; special/DR cancel is delayed until after 4th active frame; on Perfect Parry, Chun-Li is forced to exit the stance (2f less total recovery on PP) and is in a Punish Counter state during the entire stance exit animation; when automatically transitioning into Stance Exit, Chun-Li can block for the first 2 transition frames (except on Perfect Parry)"
33,Normals and Target Combos,serenity_stream,Chun-Li_214p_mp,214P~MP,Snake Strike,750,6,12,19[32],36[49],KD +34(+45) [KD +21(+32)],-15(-4) [-28(-17)],L,-,,,,KD +34(+45) [KD +21(+32)],[-42(-31)],,,,,,16,11,3000,[4000],2000,300 (210),150 (75),,,,2.30 (1.753),Slides forward; Range 1.75 on 1st active frame,1,1,0,,,,SF6_Chun-Li_214p_mp.png,SF6_Chun-Li_214p_mp_hitbox.png,"Low profile/upper body projectile invuln: 1-31f (exit stance) / 1-36f (remain crouched); extra-low profile 8-21f (can even go under Drive Impact); [] refers to recovery when exiting Serenity Stream; () refers to KD Adv. when exiting Serenity Stream on hit; on Perfect Parry, Chun-Li is forced to exit the stance and is in a Punish Counter state during the entire stance exit animation (1f worse PP disadvantage if she holds downback); the final active frame does not move forward (can only achieve the highest frame advantage with meaty timing, not with spacing)"
34,Normals and Target Combos,serenity_stream,Chun-Li_214p_hp,214P~HP,Lotus Fist,"400,500",23,2(6)2,19,51,+2,-3,"H,H",Sp SA,27,,,+6,-19,+13,+8,,,31 total,26 total,"4,12",2500x2,[3000x2],1000x2,300x2 (210x2),150x2 (75x2),,,,1.677 (1.40),,1,"1,1","0,0",,,,SF6_Chun-Li_214p_hp.png,"SF6_Chun-Li_214p_hp_hitbox_preview.png, SF6_Chun-Li_214p_hp_hitbox_1.png, SF6_Chun-Li_214p_hp_hitbox_2.png","No charge required to cancel into Kikoken or Spinning Bird Kick; exits Serenity Stream upon use; only first hit is an overhead; 1-2f low profile, 1-5f crouching state; 29-42f no head hurtbox"
35,Normals and Target Combos,serenity_stream,Chun-Li_214p_lk,214P~LK,Forward Strike,500,8,5,13[36],25[48],0(-23),-4(-27),L,Sp SA,15,,,+4(-19),-34,+8,+4,,,18,14,9,1500,[2000],500,300 (210),150 (75),,,,1.519 (1.493),,1,1,0,,,,SF6_Chun-Li_214p_lk.png,SF6_Chun-Li_214p_lk_hitbox.png,"No charge required to cancel into Kikoken or Spinning Bird Kick; [] refers to recovery when exiting Serenity Stream; on Perfect Parry, Chun-Li is forced to exit the stance (5f less total recovery on PP) and is in a Punish Counter state during the entire stance exit animation; when automatically transitioning into Stance Exit, Chun-Li can block for the first 5 transition frames (except on Perfect Parry)"
36,Normals and Target Combos,serenity_stream,Chun-Li_214p_mk,214P~MK,Senpu Kick,800,10,5,22[46],36[60],-3(-27),-9(-33),L,Sp SA,18,,,+1(-23),-43,+11,+5,,,24,18,11,3000,[4000],2000,1000 (700),500 (250),,,,1.715,,1,1,5,,,,SF6_Chun-Li_214p_mk.png,SF6_Chun-Li_214p_mk_hitbox.png,"No charge required to cancel into Kikoken or Spinning Bird Kick; [] refers to recovery when exiting Serenity Stream; puts airborne opponents into limited juggle state; special/DR cancel is delayed until after 4th active frame; on Perfect Parry, Chun-Li is forced to exit the stance (6f less total recovery on PP) and is in a Punish Counter state during the entire stance exit animation; when automatically transitioning into Stance Exit, Chun-Li can block for the first 6 transition frames (except on Perfect Parry)"
37,Normals and Target Combos,serenity_stream,Chun-Li_214p_hk,214P~HK,Tenku Kick,700,8,5,24,[36],KD +41,-9,LH,Jmp,30 (jump),,,KD +41,-27,,,,,,20,11,5000,[10000],2000,300 (210),150 (75),,,,1.09,,1,1,0,,,,SF6_Chun-Li_214p_hk.png,SF6_Chun-Li_214p_hk_hitbox.png,Jump cancelable on hit only; puts opponent into limited juggle state; exits Serenity Stream upon use; 1-6f crouching state
38,Drive and Throw,throw,Chun-Li_lplk,LPLK,Koshuto,1200 (2040),5,3,23,30,KD +11,-,T,-,,,20% Immediate,HKD +11,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.80,,,,,,,,SF6_Chun-Li_lplk.png,SF6_Chun-Li_lplk_hitbox.png,"Has large pushback during throw animation, preventing corner throw loops (with frame-perfect timing, can throw loop vs. Blanka, E. Honda, and Zangief); a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
39,Drive and Throw,throw,Chun-Li_4lplk,4LPLK,Taiji Fan,1200 (2040),5,3,23,30,KD +13,-,T,-,,,20% Immediate,HKD +13,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.80,,,,,,,,SF6_Chun-Li_4lplk.png,SF6_Chun-Li_lplk_hitbox.png,"Side switches; in the corner, does not allow true strike/throw oki without Drive Rush; a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
40,Drive and Throw,throw,Chun-Li_jlplk,j.LPLK,Ryuseiraku,1200 (2040),5,3,3 land,-,KD +10,-,T,-,,,,HKD +10,,,,,,,,,,[10000],2000,2000(1400) [PC:4000(2800)],,,,,0.79,,,,,,,,SF6_Chun-Li_jlplk.png,SF6_Chun-Li_jlplk_hitbox.png,"Throw height doesn't affect KD advantage, but higher connect will throw opponent farther; no throw oki but can use a ranged meaty strike against cornered opponent"
41,Drive and Throw,drive,Chun-Li_hphk,HPHK,Hosen Kick,800,26,2,35,62,KD +35 / Wall Splat KD +65,-3 / Wall Splat HKD +72,LH,-,,200,20% Starter (Hit) 20% Multiplier (Block),"Crumple (Standing +21, Juggle +46, HKD +104)",-35,,,,,,34,25,5000,10000 [15000],-10000,[3000(2100)],,,1-27,,2.506,,0,1,0,,,,SF6_Chun-Li_hphk.png,SF6_Chun-Li_hphk_hitbox.png,See Drive Impact. Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
42,Drive and Throw,drive,Chun-Li_6hphk,6HPHK,Hoyoku Kick (Block),250x2 recoverable,20,3(10)3,26(33),61(68),KD +23,-6,LH,-,,"65,60 recoverable",,KD +23,-27,,,,,,36 total,"4,16",,,-20000,,,1-22 Full,Break (1st hit),,2.07 (1.69),,"1,200",100,1,,,,SF6_Chun-Li_6hphk.png,"SF6_Chun-Li_6hphk_hitbox_preview.png, SF6_Chun-Li_6hphk_hitbox_1.png, SF6_Chun-Li_6hphk_hitbox_2.png","2 hits; performed by inputting 6HPHK during blockstun; 7f extra recovery on hit; freezes the screen for 4f during startup; if 1st hit is Perfect Parried, opponent can interrupt with a move 11f or faster; see Drive Reversal."
43,Drive and Throw,drive,Chun-Li_6hphk_recovery,6HPHK,Hoyoku Kick (Recovery),250x2 recoverable,18,3(10)3,26(33),59(66),KD +23,-6,LH,-,,"65,60 recoverable",,KD +23,-27,,,,,,36 total,"4,16",,,-20000(-10000),,,1-20 Full,Break (1st hit),,2.07 (1.69),,"1,200",100,1,,,,SF6_Chun-Li_6hphk.png,"SF6_Chun-Li_6hphk_hitbox_preview.png, SF6_Chun-Li_6hphk_hitbox_1.png, SF6_Chun-Li_6hphk_hitbox_2.png","2 hits; performed by inputting 6HPHK on wakeup; 7f extra recovery on hit; does not have any screen freeze except for a 12f freeze when interacting with the opponent's throw hitbox (this also refunds 1 Drive bar after punishing the throw); if 1st hit is Perfect Parried, opponent can interrupt with a move 11f or faster; see Drive Reversal."
44,Drive and Throw,drive,Chun-Li_mpmk,MPMK,Drive Parry,-,1,12 or until released,33(1)(11),45(3),-,-,-,-,,,50% Multiplier (Perfect),,,,,,,,,,,,"-5000,250~",,,6 Full (after Perfect Parry),,,,,,,,,,,SF6_Chun-Li_mpmk.png,SF6_Chun-Li_mpmk_hitbox.png,"See Drive Parry. Perfect Parrying has only 1F of recovery and disables the opponent from canceling their attack. Perfect Parrying projectiles puts you into fixed 11 frames of recovery. After a Perfect Parry, all Super Gauge gain is reduced by 20% and Drive Gauge gain/damage is reduced by 50% for the entire punish combo."
45,Drive and Throw,drive,chun-Li_mpmk_66_pdr,MPMK~66,Parry Drive Rush,-,3+8,-,15(37),26(48),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-10000,,,,,,,,,,,,,,SF6_Chun-Li_66.png,SF6_Chun-Li_66_hitbox.png,"See Drive Rush; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 1.044 (min/throw), 2.222 (min/block), 3.163 (max/final DR frame)"
46,Drive and Throw,drive,chun-Li_mpmk_66_drc,MPMK or 66,Drive Rush Cancel,-,9,-,15(37),24(46),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-30000,,,,,,,,,,,,,,SF6_Chun-Li_66.png,SF6_Chun-Li_66_hitbox.png,See Drive Rush; 3-bar version performed on hit/block from a cancelable normal; can also be performed on whiff from cancelable light normals; startup refers to minimum time before an attack can cancel the Drive Rush animation; the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties
47,Specials,special,Chun-Li_46lp,[4]6LP,Kikoken,600,15,[90],32,47,-3,-7,LH,SA3,4,150,,+1,-22,,,,,30,26,8,2500,[3000],1000,600 (420),300 (150),,,,,,1,1,0,0.037,,,SF6_Chun-Li_46lp.png,SF6_Chun-Li_46lp_hitbox.png,50f charge (charge lasts 10f after releasing back direction); no charge required if canceled from Stance normals; travels ~90% screen; Super cancel timing is very strict
