character_slug,move_id,move_name,input,move_group,hitconfirm_window,hitstun,blockstun,hitstop,punish_adv,perf_parry_adv,dr_cancel_hit,dr_cancel_blk,after_dr_hit,after_dr_blk,invuln,armor,airborne,jug_start,jug_increase,jug_limit,proj_speed,atk_range,super_gain_blk,notes_sc
deejay,deejay_011_2_hp,Crouching Heavy Punch,2HP,normals,-,28,20,13(20),+12 Stagger,-20,-,-,+10,+2,-,-,-,1,1,0,-,1.449,500 (250),Forces Stand on hit (important combo starter for [2]8K routes); good combo/punish starter; Punish Counter vs. airborne causes limited juggle state and Hard Knockdown (but generally no juggle follow-up)
deejay,deejay_012_2_hk,Sliding Heel Kick,2HK,normals,-,-,14,13,HKD +52(+61),-23(-14),-,-,HKD +33(+42),-7 (+2),12-23 Air (Legs/Upper Body),-,-,1 air,1,0,-,2.186 (1.622),500 (250),"Can anti-air (solid hitbox, but slow startup); puts airborne opponents into limited juggle state (better juggle adv. on CH/PC)"
deejay,deejay_013_j_lp,Jumping Light Punch,j.LP,normals,-,13,9,9,+8(+13),-7 (-2),-,-,-,-,-,-,-,1,1,0,-,1.02,150 (75),Can be used as a fuzzy instant overhead
deejay,deejay_014_j_lk,Jumping Light Kick,j.LK,normals,-,13,9,9,+10(+13),-5 (-2),-,-,-,-,-,-,-,1,1,0,-,0.95,150 (75),Decent air-to-air normal
deejay,deejay_015_j_mp,Jumping Medium Punch,j.MP,normals,-,15,11,11,+14(+15),-3(-2),-,-,-,-,-,-,-,1 air,10,2,-,0.91,250 (125),"Puts airborne opponents into limited juggle state; can chain to j.HP for a spike knockdown (very lenient 25f cancel window); lower body projectile invuln 6-22f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
deejay,deejay_016_j_mk,Jumping Medium Kick,j.MK,normals,-,17,13,11,+13(+17),-6 (-2),-,-,-,-,-,-,-,1,1,0,-,1.35,250 (125),Cross-up; lower body projectile invuln 8-21f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
deejay,deejay_017_j_hp,Jumping Heavy Punch,j.HP,normals,-,19,15,13,+12(+19),-9 (-2),-,-,-,-,-,-,-,1,1,0,-,0.78,500 (250),Causes spike knockdown vs. airborne opponents; lower body projectile invuln 9-23f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
deejay,deejay_018_j_hk,Jumping Heavy Kick,j.HK,normals,-,19,15,13,+12(+19),-9 (-2),-,-,-,-,-,-,-,1,1,0,-,1.19,500 (250),Decent jump-in that hits in front of Dee Jay before swinging his leg downward; lower body projectile invuln 10-19f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
deejay,deejay_020_6_mk,Sunrise Heel,6MK,command_normals,19(18),24,20,12,+9(+10),-17(-16),-,-,+9(+10),+5(+6),-,-,-,1,1,5,-,2.234 (2.00),250 (125),The first 2 active frames only hit airborne opponents (great vertical hitbox that causes a spike knockdown); () refers to startup vs. grounded opponents and 1f better advantage vs. crouching opponents; not an overhead despite the animation; good tool for oki or approaching in neutral with long range and forward movement
deejay,deejay_023_lp_mk_mk,Threebeat Combo 2,5LP~MK~MK,command_normals,-,25,14,11,+7,-,-,-,-,-,-,-,-,-,-,-,-,-,200 (100),"Leaves opponent in range for a strike/throw mixup on hit; always a true blockstring after 5LP~MK; () refers to scaled damage from 5LP combo starter, but also is scaled to 500 damage if the first MK begins the combo"
deejay,deejay_024_mp_hp,Funky Dance 2,5MP~MP~HP,command_normals,-,-,18,15,KD +43,-24,-,-,-,-,-,-,-,1,1,2,-,-,500 (250),Doesn't combo on grounded hit unless 5MP~MP lands as a counter-hit; unsafe ender on block with a 3f blockstring gap (can frame trap opponent's button if they try to challenge); works will in Drive Rush juggles; puts opponent into limited juggle state
deejay,deejay_026_mp_mp,Funky Dance 1,5MP~MP,command_normals,15 (~HP on CH),21,19,11,+6,-19,-,-,-,-,-,-,-,-,0,1,-,-,150 (75),"True blockstring from 5MP, but can be delayed significantly (up to 4f blockstring gap); landing a counter-hit allows 5MP~MP~HP to fully combo; continues limited juggle state if juggled into (after Drive Rush, airborne crumple, or wall splat); great in Drive Rush juggles that can get fullscreen corner carry; 2f extra recovery on block"
deejay,deejay_028_mp_mp_4_hp,Funky Dance Feint,5MP~MP~4HP,command_normals,-,-,-,-,+1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Similar animation to 5MP~MP~HP; used to bait opponents that expect Dee Jay to stop at 5MP~MP or frame trap with the HP ender; Dee Jay is in a counter-hit state for entire feint duration
deejay,deejay_040_2_3_6_lk,Roll Through Feint,236LK,specials,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Useful feint for mixups and for frame-kill setups; Distance: 0.945
deejay,deejay_041_2_3_6_mk,Quick Rolling Sobat,236MK,specials,18,-,20,13,KD +34,-24(-22),-,-,-,-,-,-,-,1,1,10,-,2.128 (2.014),500 (250),"Good neutral and whiff punish tool, especially against low pokes; can be spaced to be safe on block"
deejay,deejay_044_2_1_4_lp,Machine Gun Uppercut,214LP,specials,48 hit / 10 blk,-,20,"3x8,15 / 7",KD +34,-37,-,-,-,-,-,-,-,1,"1,1","0,5",-,1.035,50 (25),"Damage Distribution: 150x5,200x3,300; () refers to damage on high juggle (puts opponent into limited juggle state); combo/juggle tool; combos naturally from 2MP; doesn't play out full animation on block or on high juggle connect; cancels on 1st or 8th hit; Punish Counter Drive Dmg refers to before and after Super cancelable hit; good anti-air hitbox but cannot hit cross-up and is too slow for practical AA purposes"
deejay,deejay_045_2_1_4_mp,Machine Gun Uppercut,214MP,specials,57 hit / 10 blk,-,20,"3x11,20 / 7",KD +32,-37,-,-,-,-,-,-,-,1,"1,1","0,5",-,1.275,50 (25),"Damage Distribution: 100x5,150x3,200x3,350; () refers to damage on high juggle (puts opponent into limited juggle state); combo/juggle tool; combos naturally from 5HP; doesn't play out full animation on block or on high juggle connect; cancels on 1st or 11th hit; Punish Counter Drive dmg refers to before and after Super cancelable hit; good anti-air hitbox but cannot hit cross-up and is too slow for practical AA purposes"
deejay,deejay_046_2_1_4_hp,Machine Gun Uppercut,214HP,specials,90 hit / 10 blk,-,20,"3x15,20 / 7",KD +40,-37,-,-,-,-,-,-,-,20 (1 air),"1x12,20","3x4,8x5,15x3,20",-,1.641,50 (25),"Damage Distribution: 100x4,150x4,100x4,180x3,260; () refers to damage on high juggle (puts opponent into limited juggle state, and can potentially link SA3 for huge damage); combo/juggle tool; requires CH/PC/DR 5HP or 4HK(1st) to combo on the ground; doesn't play out full animation on block or on high juggle connect; cancels on 1st or 13th hit; Punish Counter Drive dmg refers to before and after Super cancelable hit; good anti-air hitbox but cannot hit cross-up and is too slow for practical AA purposes"
deejay,deejay_047_2_1_4_p_p,Machine Gun Uppercut,214PP,specials,116 hit / 10 blk,-,20,"3x15,10(16),20 / 7",HKD +23,-37,-,-,-,-,-,-,-,1 air,1x16,"5x4,10x4,12x4,15x3,20,99",-,1.641,50 (25),"Damage Distribution: 100x12,150x3,200,650; () refers to damage on high juggle; combo/juggle tool; only combos naturally from 5HP or 4HK (1st hit), or from 2MP after Punish Counter or Drive Rush; doesn't play out full animation on block or on high juggle connect; cancel occurs on 1st or 2nd to last hit; Punish Counter Drive dmg refers to before and after Super cancelable hit; good anti-air hitbox but cannot hit cross-up and is too slow for practical AA purposes"
deejay,deejay_048_2_1_4_k,Jus Cool,214K,specials,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Can input follow-ups on frames 13-25 (variable timing allows stronger mixups and reaction to opponent's response); useful shimmy tool that can be canceled into to bait the opponent's defensive button press; Distance: 0.602 back
deejay,deejay_049_2_1_4_k_k,Jus Cool,214KK,specials,-,-,24,12,KD +33,-40,-,-,-,-,-,-,-,1,1,1,-,0.819,500 (250),"1f extra recovery on block; can input attack follow-ups on frames 25-37 (frames 13-25 of the sway itself), and can input 6P dash follow-up after frame 19; puts opponent into limited juggle state; attack follow-ups can be input 3f earlier on block, allowing for 4f frame trap with LK follow-up; Distance: 0.74 back"
deejay,deejay_050_lk,Funky Slicer,214K~LK,specials,16,27,20,12,+6,-21,-,-,-,-,-,-,-,1 air,1,10,-,-,500 (250),"Safe low ender; 2f extra recovery on hit, 5f extra recovery on whiff or vs. armor; good for whiff punishing after baiting opponent with 214K; against opponents in Burnout, canceling from 5HP into 214K~LK allows for a frame trap that leads to counter-hit combos"
deejay,deejay_052_mk,Waning Moon,214K~MK,specials,-,-,20,9,HKD +51(+53) OTG,-17,-,-,-,-,-,-,-,-,1,10,-,-,500 (250),12-22f low crush (not airborne); gives great oki on hit or additional pressure on block; causes spike knockdown vs. airborne opponents; causes limited juggle OTG bounce on Punish Counter
deejay,deejay_053_mk,Waning Moon,214KK~MK,specials,-,27(25),18,9,+10(+11),-18,-,-,-,-,-,-,-,4 air [1 PC],4,10,-,-,500 (250),"Safe overhead ender that can lead to follow-up combos on hit; 12-22f low crush (not airborne); first 2 active frames can only hit airborne; +7 on hit vs. standing; +6 on hit vs. all crouching characters (most likely scenario due to being an overhead); causes OTG bounce vs. airborne opponents (can juggle into any Super, OD Jackknife, or MK/HK Sobat); Punish Counter vs. airborne gives a more lenient juggle state on ground bounce"
deejay,deejay_054_hk,Maximum Strike,214K~HK,specials,20,-,20,14,KD +45,-28,-,-,-,-,15-19 Air (Leg),-,-,1,1,10,-,-,500 (250),Upper body hurtbox shrinks down on frames 6-14 and 20-44; puts the opponent into limited juggle state; can work as an anti-air if opponent jumps during Sway startup and can hit cross-up; the upper hitbox whiffs on crouching opponents unless they extend a vertical hurtbox (can only hit crouchers at very close range)
deejay,deejay_055_hk,Maximum Strike,214KK~HK,specials,20,-,18,14,KD +65(+57),-24,-,-,-,-,6-36 Upper Body,-,-,2 [0 PC Ground],2,10,-,-,500 (250),"Puts the opponent into limited juggle state (free juggle state on grounded Punish Counter; requires initial 214KK to whiff); the upper hitbox whiffs on crouching opponents unless they extend a vertical hurtbox (can only hit crouchers at very close range); can work as an anti-air if opponent jumps during Sway startup, and can hit cross-up"
deejay,deejay_056_6_p,Juggling Dash,214K~6P,specials,-,-,-,-,-,-,-,-,-,-,1-20 Projectile,-,-,-,-,-,-,-,-,"Startup refers to fastest 214K animation before 6P can be input, recovery refers to 6P dash animation; cancelable into 4P backdash on frames 18-23 of dash; can low profile under many high attacks while dashing; Distance: 2.36 forward"
deejay,deejay_057_6_p,Juggling Dash,214KK~6P,specials,-,-,-,-,KD +40,-,-,-,-,-,1-17 Projectile,-,-,-,-,-,-,-,-,"Can be input after 19f of 214KK (startup refers to this pre-dash period); hit/block adv. refers to data after 214KK attack connects (fastest timing); can cancel into 4P backdash on frames 18-23 of dash; can low profile under many high attacks while dashing; after 214KK launch, can dash to switch sides and follow up with a juggled [2]8K or SA1; Distance: 2.0 forward"
deejay,deejay_058_4_p,Juggling Sway,214K~6P~4P,specials,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Startup refers to fastest 214K + 6P animation before 4P can be input, recovery refers to the 4P dash animation; only 1f faster than letting 6P dash finish and ending with regular backdash; Distance: 1.0 back; can follow up with Jus Cool LK / MK / HK follow-ups (but not another Juggling Dash)"
deejay,deejay_059_4_p,Juggling Sway,214KK~6P~4P,specials,-,-,-,-,KD +24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Hit/block advantage refers to data after 214KK attack connects (fastest timing); only 1f faster than letting 6P dash finish and ending with regular backdash; Distance: 1.0 back; can follow up with OD Jus Cool LK / MK / HK follow-ups (but not another Juggling Dash)
deejay,deejay_060_2_3_6_2_3_6_k,The Greatest Sobat,236236K,super_arts,-,-,25,18,HKD +79 Crumple,-35,-,-,-,-,-,Break,-,1 air [-1 CH/PC Ground] [0 PC Air],1,19,-,1.82,-10000,"Crumples on Counter-hit (HKD +66) and on Punish Counter (HKD +79); after crumple, Dee Jay is +4 on CH and +6 on PC before opponent becomes airborne, after which opponent is in a juggle state; causes sliding Hard Knockdown vs. airborne opponents; Punish Counter vs. airborne opponents causes a wall bounce and free juggle state (opponent can fly over Dee Jay's head if near the corner); 4-14f low crush (not airborne); does not extend hurtbox during attack (can force a trade vs. some projectiles for a follow-up combo); cannot be used as a reversal like most Lv.1 Supers; high pushback on block makes it safe against most characters when spaced"
deejay,deejay_063_2_3_6_2_3_6_lp_lp_mp,(2) +MP (Lowkey Hit 2),~MP,super_arts,-,32,-,7,-,-,-,-,-,-,1-21 Projectile,-,-,-,1,50,-,-,-,Comes out on hit only; f timing window after 236236LP~LP; KD +57 OTG Bounce when juggled into
deejay,deejay_068_2_3_6_2_3_6_mp,Marvelous Sunrise Festival,236236MP,super_arts,-,48,22,4(6) oH / 11(13) oB,+10,-49,-,-,-,-,1-16 Full,Break,-,0,0,99,-,2.477 (2.37),-20000,LP~MP~HP~LK~MK~HK follow-ups (on hit only) must be manually timed (MP sequence gives medium damage with medium difficulty); perfect rhythm gives more damage; non-perfect rhythm ender cannot follow up after the crumple knockdown; all follow-ups up to MK are +6 on hit with no additional damage scaling; full invincibility extended 1-29f on hit; KD +27 when juggled into; forces stand; cannot hit cross-up; applies 30% scaling to Super Art gain until end of combo
deejay,deejay_075_2_3_6_2_3_6_hp,Headliner Sunrise Festival,236236HP,super_arts,-,48,22,3(5) oH / 11(13) oB,+10,-49,-,-,-,-,1-16 Full,Break,-,0,0,99,-,2.477 (2.37),-20000,LP~MP~HP~LK~MK~HK follow-ups (on hit only) must be manually timed (HP sequence gives highest damage with hardest difficulty); perfect rhythm gives more damage; non-perfect rhythm ender cannot follow up after the crumple knockdown; all follow-ups up to MK are +6 on hit with no additional damage scaling; full invincibility extended 1-29f on hit; KD +27 when juggled into; forces stand; cannot hit cross-up; applies 30% scaling to Super Art gain until end of combo
deejay,deejay_084_hk,(End) Encore Beat,~HK,super_arts,-,-,-,-,-,-,-,-,-,-,1-151 Full,-,-,-,-,-,-,-,-,Stays on same side; only possible after landing all rhythm timings; () refers to KD Adv. when juggled into; 42f timing window after 236236MP~LP~MP~HP~LK~MK~HK
deejay,deejay_085_hk,(End) Encore Beat,~HK,super_arts,-,-,-,-,-,-,-,-,-,-,1-151 Full,-,-,-,-,-,-,-,-,Stays on same side; only possible after landing all rhythm timings; () refers to KD Adv. when juggled into; 42f timing window after 236236HP~LP~MP~HP~LK~MK~HK
deejay,deejay_092_2_1_4_2_1_4_p,Weekend Pleasure,214214P,super_arts,-,-,25,15,HKD +26,-51,-,-,-,-,1-13 Full,Break,-,-,-,99,-,1.613,-30000,Cannot hit cross-up; cinematic time regenerates ~2 Drive bars for Dee Jay
deejay,deejay_093_2_1_4_2_1_4_p,Weekend Pleasure (CA),214214P,super_arts,-,-,25,15,HKD +22,-51,-,-,-,-,1-13 Full,Break,-,-,-,99,-,1.613,-30000,Cannot hit cross-up; available at 25% HP or below; cinematic time regenerates ~2.3 Drive bars for Dee Jay
deejay,deejay_094_5_6_lplk,Diss Track,LPLK,throws,-,-,-,-,HKD +34,-,-,-,-,-,-,-,-,-,-,-,-,0.80,-,Allows corner throw loop by walking or dashing; dash + whiff 5LP sets up +3 situation; a successful Throw Escape builds 1 Drive bar and 1000 Super gauge (10% bar); Throw Escape is awarded to a random player if input simultaneously
deejay,deejay_095_4_lplk,Flip Throw,4LPLK,throws,-,-,-,-,HKD +22,-,-,-,-,-,-,-,-,-,-,-,-,0.80,-,"After back throw into corner, Dee Jay is +3 after dash (out of throw range but can beat wakeup buttons with 2MP); must Drive Rush for true strike/throw oki; a successful Throw Escape builds 1 Drive bar and 1000 Super gauge (10% bar); Throw Escape is awarded to a random player if input simultaneously"
deejay,deejay_099_6_hphk,Leg Scratch (Block),6HPHK,system,-,-,23,20,KD +23,-27,-,-,-,-,1-22 Full,Break,-,200,100,1,-,1.66,-,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; see Drive Reversal .
deejay,deejay_100_6_hphk,Leg Scratch (Recovery),6HPHK,system,-,-,23,20,KD +23,-27,-,-,-,-,1-20 Full,Break,-,200,100,1,-,1.66,-,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze; see Drive Reversal .
deejay,deejay_104_6_6,Parry Drive Rush,MPMK~66,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"See Drive Rush ; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.763 (min/throw), 2.535 (min/block), 2.713 (max/final DR frame)"
deejay,deejay_105_6_6_5_6_mpmk,or 66 Drive Rush Cancel,MPMK,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,See Drive Rush ; 3-bar version performed on hit/block from a cancelable normal; can also be performed on whiff from cancelable light normals; startup refers to minimum time before an attack can cancel the Drive Rush animation; the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties
