character_slug,move_id,move_name,input,move_group,startup,active,recovery,total,hit_adv,block_adv,cancel,damage,starter_scaling,drive_gain_hit,drive_loss_guard,drive_loss_punish,sa_gain,attribute,notes_official
deejay,deejay_027_mp_mp_hp,ファンキーダンス （3段目）,MP>MP>HP,command_normals,20,20-21,24,,D,-8,,900,,2500,-7000,-7000,1000,上,
deejay,deejay_028_mp_mp_4_hp,ファンキーダンス・フェイク,MP>MP>4HP,command_normals,,,全体 22,22,,,,0,,0,0,0,0,,
deejay,deejay_029_mp_hp,フライングパーティー,MP>HP,command_normals,8,8-14,着地後3,,,,,700,,2000,-4000,-5000,1000,中,空中ヒット時叩き付けダウン
deejay,deejay_030_2_2_p_p,マラカスビート,22PP,command_normals,,,全体 65,65,,,,0,,0,0,0,0,,22F SAゲージ2000増加 | 46F以後1F経過毎にSAゲージ49増加 | 動作中にボタンホールドで動作延長可
deejay,deejay_031_6_lp,弱 エアスラッシャー,6LP,specials,,,全体 21,21,,,,0,,0,0,0,0,,
deejay,deejay_032_6_mp,中 エアスラッシャー,6MP,specials,17,,全体 44,44,0,-5,"SA3,※",600,,1000,-2500,-3000,600,弾,※23F マラカスビートでキャンセル可
deejay,deejay_033_6_hp,強 エアスラッシャー,6HP,specials,17,,全体 60,60,3,-3,"SA3,※",1000,,1500,-5000,-3000,900,弾,※35-36F マラカスビートでキャンセル可
deejay,deejay_034_6_p_p,OD エアスラッシャー,6PP,specials,10,,全体 46,46,5,2,"SA2,※",1000,始動補正20%,0,-2500,-5000,600,弾,※31F マラカスビートでキャンセル可
deejay,deejay_035_6_p_p,OD エアスラッシャー （射出),6PP,specials,22,,全体 46,46,D,9,SA2,1000,始動補正20%,0,-2500,-5000,600,弾,
deejay,deejay_036_8_lk,弱 ジャックナイフマキシマム,8LK,specials,,,着地後6,,,,,0,,0,0,0,0,,6-45F 空中判定 | 23-40F ジャンプ中の通常技、特殊技でキャンセル可
deejay,deejay_040_2_3_6_lk,フェイクロールステップ,236LK,specials,,,全体 26,26,,,,0,,0,0,0,0,,
deejay,deejay_041_2_3_6_mk,クイックローリングソバット,236MK,specials,12,12-14,23,,D,-6,SA3,1000,,2000,-4000,-7000,1000,上,
deejay,deejay_044_2_1_4_lp,弱 マシンガンアッパー,214LP,specials,15,15-18,35,,D,-19,SA3,1650,,2800,-3000,-5000,1700,上,初段以降は初段ヒット時のみ派生
deejay,deejay_045_2_1_4_mp,中 マシンガンアッパー,214MP,specials,22,22-25,35,,D,-19,SA3,1900,,3200,-3000,-5000,1700,上,初段以降は初段ヒット時のみ派生
deejay,deejay_046_2_1_4_hp,強 マシンガンアッパー,214HP,specials,28,28-31,35,,D,-19,SA3,2200,,4000,-3000,-5000,2500,上,初段以降は初段ヒット時のみ派生
deejay,deejay_047_2_1_4_p_p,OD マシンガンアッパー,214PP,specials,26,26-29,35,,D,-19,SA2,2500,コンボ補正20%,0,-3000,-5000,3100,上,初段以降は初段ヒット時のみ派生 | 最終段ヒット時ハードノックダウン
deejay,deejay_048_2_1_4_k,ジョスクール,214K,specials,,,全体 37,37,,,,0,,0,0,0,0,,13-24F 専用技へ派生可
deejay,deejay_049_2_1_4_k_k,OD ジョスクール,214KK,specials,8,8-12,36,,D,-18,,500,,0,-4000,-5000,1000,上,ガード時硬直1F増加 | 25-39F 専用技へ派生可 | ジャグリンステップのみ19Fから派生可
deejay,deejay_050_lk,ファンキースライサー,LK,specials,12,12-14,※22,,2,-3,SA3,800,始動補正20%,2000,-4000,-7000,1000,下,※ガード時硬直2F減少 | ※空振り、アーマーヒット時硬直3F増加
deejay,deejay_051_lk,OD ファンキースライサー,LK,specials,9,9-11,※19,,6,-2,SA2,900,,0,-4000,-7000,1000,下,空中ヒット時きりもみダウン | ※空振り、アーマーヒット時硬直5F増加
deejay,deejay_052_mk,ワニングムーン,MK,specials,25,25-27,16,,D,1,,1000,始動補正30%,2000,-6000,-7000,1000,中,空中ヒット時叩き付けダウン | パニッシュカウンター時床バウンド
deejay,deejay_053_mk,OD ワニングムーン,MK,specials,19,19-23,17,,7,-2,,1100,,0,-4000,-7000,1000,中,空中ヒット時床バウンド
deejay,deejay_054_hk,マキシマムストライク,HK,specials,15,15-19,25,,D,-10,SA3,1000,,2000,-4000,-7000,1000,上,
deejay,deejay_055_hk,OD マキシマムストライク,HK,specials,11,11-15,21,,D,-8,SA2,1000,コンボ補正20%,0,-4000,-7000,1000,上,
deejay,deejay_056_6_p,ジャグリンステップ,6P,specials,,,全体 27,27,,,,0,,0,0,0,0,,1-20F 飛び道具に対して無敵 | 17-23F ジャグリンスウェイへ派生可
deejay,deejay_057_6_p,OD ジャグリンステップ,6P,specials,,,全体 22,22,,,,0,,0,0,0,0,,1-17F 飛び道具に対して無敵 | 16-17F ジャグリンスウェイへ派生可
deejay,deejay_058_4_p,ジャグリンスウェイ,4P,specials,,,全体 29,29,,,,0,,0,0,0,0,,17-25F ジャグリンステップを除く専用技へ派生可
deejay,deejay_059_4_p,OD ジャグリンスウェイ,4P,specials,,,全体 22,22,,,,0,,0,0,0,0,,13-18F ジャグリンステップを除く専用技へ派生可
deejay,deejay_060_2_3_6_2_3_6_k,SA1 グレイテストソバット,236236K,super_arts,7,7-10,33,,D,-12,,2000,始動補正40%,0,-2500,-5000,0,上,パニッシュカウンターで以下の性能変化 | ・地上ヒット時膝崩れ | ・空中ヒット時壁バウンド | 最低保障ダメージ30% | カウンター/パニッシュカウンターで数値が変動しない
deejay,deejay_061_2_3_6_2_3_6_lp,SA2 サンライズフェスティバル・ライト,236236LP,super_arts,12,12-16,46,,6,-29,,300,始動補正25% | コンボ補正30%,0,-5000,-1000,0,上,1-16F 完全無敵 | 初段以降は初段ヒット時のみ派生可能 | 18-30F 2段目へ派生可 | 最低保障ダメージ40% | カウンター/パニッシュカウンターで数値が変動しない
deejay,deejay_062_2_3_6_2_3_6_lp_lp,SA2 サンライズフェスティバル・ライト （2段目）,236236LP>LP,super_arts,11,11-14,24,,6,-7,,175,,0,-800,-800,0,上,19-24F 3段目へ派生可
deejay,deejay_063_2_3_6_2_3_6_lp_lp_mp,SA2 サンライズフェスティバル・ライト （3段目）,236236LP>LP>MP,super_arts,10,10-11,23,,6,-5,,175,,0,-800,-800,0,上,17-23F 4段目へ派生可
deejay,deejay_064_2_3_6_2_3_6_lp_lp_mp_hp,SA2 サンライズフェスティバル・ライト （4段目）,236236LP>LP>MP>HP,super_arts,12,12-14,23,,6,-5,,175,,0,-800,-800,0,上,1-26F 5段目へ派生可
deejay,deejay_065_2_3_6_2_3_6_lp_lp_mp_hp_lk,SA2 サンライズフェスティバル・ライト （5段目）,236236LP>LP>MP>HP>LK,super_arts,15,15-18,35,,6,-16,,175,,0,-800,-800,0,上,27-31F 6段目へ派生可
deejay,deejay_066_2_3_6_2_3_6_lp_lp_mp_hp_lk_mk,SA2 サンライズフェスティバル・ライト （6段目）,236236LP>LP>MP>HP>LK>MK,super_arts,17,17-19,45,,6,-22,,200,,0,-800,-800,0,上,31-36F 7段目へ派生可
deejay,deejay_068_2_3_6_2_3_6_mp,SA2 サンライズフェスティバル・マーベラス,236236MP,super_arts,12,12-16,46,,6,-29,,300,始動補正25% | コンボ補正30%,0,-5000,-500,0,上,"1-16F 完全無敵 | 初段以降は初段ヒット時のみ派生可能 | 12-17F 2段目へ派生可 | 2-11F,18-30Fに2段目が入力されると失敗版へ派生する | 最低保障ダメージ40% | カウンター/パニッシュカウンターで数値が変動しない"
deejay,deejay_069_2_3_6_2_3_6_mp_lp,SA2 サンライズフェスティバル・マーベラス （2段目）,236236MP>LP,super_arts,11,11-14,24,,6,-7,,200,,0,-1000,-500,0,上,"10-23F 3段目へ派生可 | 2-9F,24-25Fに3段目が入力されると失敗版へ派生する"
deejay,deejay_070_2_3_6_2_3_6_mp_lp_mp,SA2 サンライズフェスティバル・マーベラス （3段目）,236236MP>LP>MP,super_arts,10,10-11,23,,6,-5,,200,,0,-1000,-500,0,上,"9-20F 4段目へ派生可 | 2-8F,21-23Fに4段目が入力されると失敗版へ派生する"
deejay,deejay_071_2_3_6_2_3_6_mp_lp_mp_hp,SA2 サンライズフェスティバル・マーベラス （4段目）,236236MP>LP>MP>HP,super_arts,12,12-14,23,,6,-5,,200,,0,-1000,-500,0,上,"11-25F 5段目へ派生可 | 2-10F,26-27Fに5段目が入力されると失敗版へ派生する"
deejay,deejay_072_2_3_6_2_3_6_mp_lp_mp_hp_lk,SA2 サンライズフェスティバル・マーベラス （5段目）,236236MP>LP>MP>HP>LK,super_arts,15,15-18,35,,6,-16,,200,,0,-1000,-500,0,上,"12-28F 6段目へ派生可 | 2-11F,29-31Fに6段目が入力されると失敗版へ派生する"
deejay,deejay_073_2_3_6_2_3_6_mp_lp_mp_hp_lk_mk,SA2 サンライズフェスティバル・マーベラス （6段目）,236236MP>LP>MP>HP>LK>MK,super_arts,17,17-19,45,,6,-22,,200,,0,-1000,-500,0,上,"14-33F 7段目へ派生可 | 2-13F,34-36Fに7段目が入力されると失敗版へ派生する"
deejay,deejay_075_2_3_6_2_3_6_hp,SA2 サンライズフェスティバル・マキシマム,236236HP,super_arts,12,12-16,46,,6,-29,,200,始動補正25% | コンボ補正30%,0,-5000,-500,0,上,"1-16F 完全無敵 | 初段以降は初段ヒット時のみ派生可能 | 13-17F 2段目へ派生可 | 2-12F,18-30Fに2段目が入力されると失敗版へ派生する | 最低保障ダメージ40% | カウンター/パニッシュカウンターで数値が変動しない"
deejay,deejay_076_2_3_6_2_3_6_hp_lp,SA2 サンライズフェスティバル・マキシマム （2段目）,236236HP>LP,super_arts,11,11-14,24,,6,-7,,200,,0,-1000,-500,0,上,"15-20F 3段目へ派生可 | 2-14F,21-25Fに3段目が入力されると失敗版へ派生する"
deejay,deejay_077_2_3_6_2_3_6_hp_lp_mp,SA2 サンライズフェスティバル・マキシマム （3段目）,236236HP>LP>MP,super_arts,10,10-11,23,,6,-5,,200,,0,-1000,-500,0,上,"13-18F 4段目へ派生可 | 2-12F,19-23Fに4段目が入力されると失敗版へ派生する"
deejay,deejay_078_2_3_6_2_3_6_hp_lp_mp_hp,SA2 サンライズフェスティバル・マキシマム （4段目）,236236HP>LP>MP>HP,super_arts,12,12-14,23,,6,-5,,200,,0,-1000,-500,0,上,"16-21F 5段目へ派生可 | 2-15F,22-27Fに5段目が入力されると失敗版へ派生する"
deejay,deejay_079_2_3_6_2_3_6_hp_lp_mp_hp_lk,SA2 サンライズフェスティバル・マキシマム （5段目）,236236HP>LP>MP>HP>LK,super_arts,15,15-18,35,,6,-16,,250,,0,-1000,-500,0,上,"15-26F 6段目へ派生可 | 2-14F,27-31Fに6段目が入力されると失敗版へ派生する"
deejay,deejay_080_2_3_6_2_3_6_hp_lp_mp_hp_lk_mk,SA2 サンライズフェスティバル・マキシマム （6段目）,236236HP>LP>MP>HP>LK>MK,super_arts,17,17-19,45,,6,-22,,250,,0,-1000,-500,0,上,"17-30F 7段目へ派生可 | 2-16F,31-36Fに7段目が入力されると失敗版へ派生する"
deejay,deejay_084_hk,SA2 アンコールビート （マーベラス）,HK,super_arts,33,33-39,112,,D,-97,,1100,,0,-3000,-5000,0,上,
deejay,deejay_085_hk,SA2 アンコールビート （マキシマム）,HK,super_arts,33,33-39,112,,D,-97,,1200,,0,-3000,-5000,0,上,
deejay,deejay_086_2_3_6_2_3_6_p_lp,（失敗版） SA2 サンライズフェスティバル （2段目）,236236P>LP,super_arts,11,11-14,24,,6,-7,,100,,0,-1000,-500,0,上,19-24F 3段目へ派生可
deejay,deejay_087_2_3_6_2_3_6_p_lp_mp,（失敗版） SA2 サンライズフェスティバル （3段目）,236236P>LP>MP,super_arts,10,10-11,23,,6,-5,,100,,0,-1000,-500,0,上,17-23F 4段目へ派生可
deejay,deejay_088_2_3_6_2_3_6_p_lp_mp_hp,（失敗版） SA2 サンライズフェスティバル （4段目）,236236P>LP>MP>HP,super_arts,12,12-14,23,,6,-5,,100,,0,-1000,-500,0,上,1-26F 5段目へ派生可
deejay,deejay_089_2_3_6_2_3_6_p_lp_mp_hp_lk,（失敗版） SA2 サンライズフェスティバル （5段目）,236236P>LP>MP>HP>LK,super_arts,15,15-18,35,,6,-16,,100,,0,-1000,-500,0,上,27-31F 6段目へ派生可
deejay,deejay_090_2_3_6_2_3_6_p_lp_mp_hp_lk_mk,（失敗版） SA2 サンライズフェスティバル （6段目）,236236P>LP>MP>HP>LK>MK,super_arts,17,17-19,45,,6,-22,,100,,0,-1000,-500,0,上,31-36F 7段目へ派生可
deejay,deejay_092_2_1_4_2_1_4_p,SA3 サタデーナイト,214214P,super_arts,9,9-13,48,,D,-28,,4000,※即時補正10%,0,-7500,-15000,0,上,1-13F 完全無敵 | 最低保障ダメージ50% | カウンター/パニッシュカウンターで数値が変動しない | ※必殺技キャンセル時のみ適用
deejay,deejay_093_2_1_4_2_1_4_p,CA サタデーナイト,214214P,super_arts,9,9-13,48,,D,-28,,4500,※即時補正10%,0,-10000,-20000,0,上,1-13F 完全無敵 | 最低保障ダメージ50% | カウンター/パニッシュカウンターで数値が変動しない | ※必殺技キャンセル時のみ適用
deejay,deejay_094_5_6_lplk,スタンプ・ザ・ビート,5|6LPLK,throws,5,5-7,23,,D,,,1200,即時補正20%,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン
deejay,deejay_095_4_lplk,フリップスルー,4LPLK,throws,5,5-7,23,,D,,,1200,即時補正20%,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン
deejay,deejay_096_6_6,前方ステップ,66,system,,,全体 19,19,,,,0,,0,0,0,0,,
deejay,deejay_097_4_4,後方ステップ,44,system,,,全体 23,23,,,,0,,0,0,0,0,,1-15F 投げ無敵
deejay,deejay_098_hphk,ドライブインパクト （ワイルドビート）,HPHK,system,26,26-27,35,,D,-3,,800,始動補正20%,0,-5000,-15000,0,上,1-27F アーマー判定（2回） | ヒットバックでステージ端に到達すると壁やられが発生 | パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化 | ・地上ヒット膝崩れ | ・空中ヒット吹き飛び時間増加 | ・SAゲージ3000増加
deejay,deejay_099_6_hphk,[ガード時]ドライブリバーサル （レッグスクラッチ）,6HPHK,system,20,20-22,26,,D,-6,,500,,0,0,0,0,上,リカバリアブルダメージ | 1-22F 完全無敵 | ヒット時硬直5F増加
deejay,deejay_100_6_hphk,[起き上がり時]ドライブリバーサル （レッグスクラッチ）,6HPHK,system,18,18-20,26,,D,-6,,500,,0,0,0,0,上,リカバリアブルダメージ | 1-20F 完全無敵 | ヒット時硬直5F増加
deejay,deejay_102_mpmk,ジャストパリィ（打撃）,MPMK,system,1,,1,,,,,0,始動補正50％,,,,,,相手の攻撃に対応した方向入力を行った状態でパリィを入力し、 | 入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する | （上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向) | 方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する | 硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない） | ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
deejay,deejay_103_mpmk,ジャストパリィ（飛び道具）,MPMK,system,1,,10,,,,,0,始動補正50％,,,,,,パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する | 暗転演出が入らない | ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
deejay,deejay_104_6_6,パリィドライブラッシュ,66,system,,,全体 55,55,,,※,0,乗算補正15％,0,0,0,0,上,暗転10F | ※動作9F目から攻撃行動にキャンセル可 | 24F目からパリィ以外の行動でキャンセル可
deejay,deejay_105_6_6_5_6_mpmk,キャンセルドライブラッシュ,66|5|6MPMK,system,,,全体 55,55,,,※,0,乗算補正15％,0,0,0,0,,暗転9F | ※動作10F目から攻撃行動にキャンセル可 | 25F目からパリィ以外の行動でキャンセル可
