character_slug,move_id,move_name,input,move_group,startup,active,recovery,total,hit_adv,block_adv,cancel,damage,starter_scaling,drive_gain_hit,drive_loss_guard,drive_loss_punish,sa_gain,attribute,notes_official
kimberly,kimberly_023_2_mp,肘落とし,2MP,command_normals,13,13-25,着地後8,,,,,540,,1000,-2500,-4000,500,上,空中ヒット時叩きつけダウン
kimberly,kimberly_024_mp_hp,武神虎連牙,MP>HP,command_normals,10,10-12,26,,D,-12,C,360,,1500,-4000,-8000,800,上,
kimberly,kimberly_025_lp_mp,武神天架拳（2段目）,LP>MP,command_normals,6,6-8,18,,1,-6,,360,,800,-2000,-4000,400,上,
kimberly,kimberly_026_lp_mp_hp,武神天架拳（3段目）,LP>MP>HP,command_normals,12,12-13,25,,D,-10,,440,,1500,-2000,-4000,700,上,
kimberly,kimberly_027_lp_mp_hp_hk,武神天架拳（4段目）,LP>MP>HP>HK,command_normals,26,26-28,24,,D,-12,,520,,1500,-2000,-4000,800,上,空中ヒット時吹き飛びダウン | ヒット時硬直5F減少
kimberly,kimberly_028_lp_mp_2_hp,武神獄鎖拳（3段目）,LP>MP>2HP,command_normals,10,10-11,25,,2,-10,,580,,1500,-2000,-4000,700,上,
kimberly,kimberly_029_lp_mp_2_hp_hk,武神獄鎖拳（4段目）,LP>MP>2HP>HK,command_normals,15,15-17,24,,D,-12,,750,,1500,-2000,-4000,800,上,
kimberly,kimberly_030_lp_mp_2_hp_2_hk,武神獄鎖投げ,LP>MP>2HP>2HK,command_normals,15,15-17,23,,D,-12,,750,,1500,-2000,0,700,上,
kimberly,kimberly_037_2_3_6_k,疾駆け,236K,specials,,,全体 55,55,,,,0,,0,0,0,0,,8Fから専用技に派生可 | 16F以降、相手が一定距離内にいると弧空に自動派生
kimberly,kimberly_038_2_3_6_k_k,OD 疾駆け,236KK,specials,,,全体 54,54,,,,0,,0,0,0,0,,6Fから急停止に派生可 | 8Fから胴刎ね、影すくい、首狩りに派生可 | 14F以降、相手が一定距離内にいると弧空に自動派生
kimberly,kimberly_039_p,急停止,P,specials,,,全体 14,14,,,,0,,0,0,0,0,,
kimberly,kimberly_040_p,OD 急停止,P,specials,,,全体 13,13,,,,0,,0,0,0,0,,
kimberly,kimberly_041_lk,胴刎ね,LK,specials,21,21-27,16,,D,1,SA3,900,,2000,-4000,-6000,1200,上,
kimberly,kimberly_043_mk,影すくい,MK,specials,10,10-21,19,,D,-12,SA3,720,始動補正20%,2000,-4000,-8000,1000,下,
kimberly,kimberly_045_hk,首狩り,HK,specials,19,19-23,19,,D,-3,SA3,900,,2000,-4000,-8000,1200,中,
kimberly,kimberly_049_p,武神イズナ落とし,P,specials,13,13-18,着地後40,,D,,,1440,,2000,0,-10000,3000,投,■クラシック操作 | パニッシュカウンター時個別ダメージ（1656） | ■モダン操作時 | パニッシュカウンター時個別ダメージ（1324）
kimberly,kimberly_050_p,OD 武神イズナ落とし,P,specials,13,13-18,着地後40,,D,,,900,始動補正20％,0,0,-10000,1000,投,■クラシック操作 | パニッシュカウンター時個別ダメージ（1035） | ■モダン操作時 | パニッシュカウンター時個別ダメージ（828）
kimberly,kimberly_051_k,武神鉾刃脚,K,specials,13,13-18,着地後20,,D,-8,,630,,2000,-5000,-10000,1000,上,
kimberly,kimberly_052_k,OD 武神鉾刃脚,K,specials,13,13-18,着地後20,,D,-8,SA2,630,,0,-2500,-10000,1000,上,ヒット時のみ2段目に派生 | ヒット時壁やられ
kimberly,kimberly_053_2_3_6_lp,弱 流転一文字,236LP,specials,10,10-12,21,,3,-4,SA3,810,始動補正20%,2000,-4000,-6000,800,上,
kimberly,kimberly_057_2_1_4_p,彩隠形,214P,specials,,,全体 43,43,,,,0,,0,0,0,0,,19-26F 完全無敵 | 34F目から移動、パリィ、ガード、彩隠形以外でキャンセル可
kimberly,kimberly_058_2_1_4_p_p,OD 彩隠形,214PP,specials,,,着地後3,,,,,0,,0,0,0,0,,20-27F 完全無敵 | 34F目から空中技でキャンセル可 | ※着地硬直は移動以外でキャンセル可
kimberly,kimberly_059_2_2_p,召雷細工,22P,specials,,,全体 44,44,,,,0,,0,0,0,0,,43F目に細工手裏剣ストックが1増加
kimberly,kimberly_060_2_2_p_p,OD 召雷細工,22PP,specials,,,全体 44,44,,,,0,,0,0,0,0,,43F目に細工手裏剣ストックが2増加
kimberly,kimberly_067_2_3_6_p,荒鵺捻り,236P,specials,5,5-7,着地後20,,D,,,1440,,2000,0,-10000,2500,投,■クラシック操作 | パニッシュカウンター時個別ダメージ（1656） | ■モダン操作時 | パニッシュカウンター時個別ダメージ（1656） | ※簡易入力時（1324）
kimberly,kimberly_068_2_3_6_p_p,OD 荒鵺捻り,236PP,specials,5,5-7,着地後20,,D,,,900,始動補正20％ | コンボ補正20％,0,0,-10000,1000,投,■クラシック操作 | パニッシュカウンター時個別ダメージ（1035） | ■モダン操作時 | パニッシュカウンター時個別ダメージ（1035） | ※簡易入力時（828）
kimberly,kimberly_069_2_3_6_2_3_6_k,SA1 武神乱拍子,236236K,super_arts,10,10-24,40,,D,-25,,1800,,0,-2500,-5000,0,上,1-14F 打撃・投げに対して無敵 | 最低保障ダメージ30％ | カウンター/パニッシュカウンターで数値が変動しない
kimberly,kimberly_070_2_3_6_2_3_6_k,SA1 武神乱拍子・雷譜,236236K,super_arts,10,10-24,40,,D,-25,,2200,,0,-2500,-5001,0,上,1-14F 打撃・投げに対して無敵 | 細工手裏剣ストックを1消費 | 最低保障ダメージ30％ | カウンター/パニッシュカウンターで数値が変動しない
kimberly,kimberly_071_2_1_4_2_1_4_p,SA2 武神天翔亢竜,214214P,super_arts,13,13-20,着地後39,,D,-25,,2800,,0,-5000,-10000,0,上,1F 完全無敵 | 1-20F 空中判定 | 最低保障ダメージ40％ | カウンター/パニッシュカウンターで数値が変動しない
kimberly,kimberly_073_2_3_6_2_3_6_p,SA3 武神顕現神楽,236236P,super_arts,8,8-13,51,,D,-35,,4000,※即時補正10%,0,-7500,-15000,0,上,1-13F 完全無敵 | 1F目に以下のパワーアップ効果が発動し、試合終了まで継続 | ・攻撃力111％ | ・歩き速度アップ | 最低保障ダメージ50％ | カウンター/パニッシュカウンターで数値が変動しない | ※必殺技キャンセル時のみ適用
kimberly,kimberly_074_2_3_6_2_3_6_p,CA 武神顕現神楽,236236P,super_arts,8,8-13,51,,D,-35,,4500,※即時補正10%,0,-10000,-20000,0,上,1-13F 完全無敵 | 1F目に以下のパワーアップ効果が発動し、試合終了まで継続 | ・攻撃力111％ | ・歩き速度アップ | 最低保障ダメージ50％ | カウンター/パニッシュカウンターで数値が変動しない | ※必殺技キャンセル時のみ適用
kimberly,kimberly_075_5_6_lplk,縄掛背負い,5|6LPLK,throws,5,5-7,23,,D,,,1082,即時補正20％,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ1838 | ・SAゲージ4000増加 | ・ハードノックダウン
kimberly,kimberly_076_4_lplk,鍾打巴,4LPLK,throws,5,5-7,23,,D,,,1082,即時補正20％,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ1839 | ・SAゲージ4000増加 | ・ハードノックダウン
kimberly,kimberly_077_6_6,前方ステップ,66,system,,,全体 18,18,,,,0,,0,0,0,0,,
kimberly,kimberly_078_4_4,後方ステップ,44,system,,,全体 23,23,,,,0,,0,0,0,0,,1-15F 投げ無敵
kimberly,kimberly_079_hphk,ドライブインパクト（不動咎）,HPHK,system,26,26-27,35,,D,-3,,720,始動補正20%,0,-5000,-15000,0,上,1-27F アーマー判定（2回） | ヒットバックでステージ端に到達すると壁やられが発生 | パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化 | ・地上ヒット膝崩れ | ・空中ヒット吹き飛び時間増加 | ・SAゲージ3000増加
kimberly,kimberly_080_6_hphk,[ガード時]ドライブリバーサル（転）,6HPHK,system,20,20-22,26,,D,-6,,500,,0,0,0,0,上,リカバリアブルダメージ | 1-22F 完全無敵 | ヒット時硬直5F増加
kimberly,kimberly_081_6_hphk,[起き上がり時]ドライブリバーサル（転）,6HPHK,system,18,18-20,26,,D,-6,,500,,0,0,0,0,上,リカバリアブルダメージ | 1-20F 完全無敵 | ヒット時硬直5F増加
kimberly,kimberly_083_mpmk,ジャストパリィ（打撃）,MPMK,system,1,,1,,,,,0,始動補正50％,,,,,,相手の攻撃に対応した方向入力を行った状態でパリィを入力し、 | 入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する | （上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向) | 方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する | 硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない） | ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
kimberly,kimberly_084_mpmk,ジャストパリィ（飛び道具）,MPMK,system,1,,10,,,,,0,始動補正50％,,,,,,パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する | 暗転演出が入らない | ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
kimberly,kimberly_085_6_6,パリィドライブラッシュ,66,system,,,全体 45,45,,,※,0,乗算補正15％,0,0,0,0,,暗転10F | ※動作9F目から攻撃行動にキャンセル可 | 24F目からパリィ以外の行動でキャンセル可
kimberly,kimberly_086_6_6_5_6_mpmk,キャンセルドライブラッシュ,66|5|6MPMK,system,,,全体 46,46,,,※,0,乗算補正15％,0,0,0,0,,暗転9F | ※動作10F目から攻撃行動にキャンセル可 | 25F目からパリィ以外の行動でキャンセル可
