character_slug,move_id,move_name,input,move_group,startup,active,recovery,total,hit_adv,block_adv,cancel,damage,starter_scaling,drive_gain_hit,drive_loss_guard,drive_loss_punish,sa_gain,attribute,notes_official
dhalsim,dhalsim_040_2_3_6_p_p,OD 強 ヨガファイア,236PP,specials,12,,全体 45,45,D,-3,SA2,1000,,0,-4000,-5000,800,上 ・ 弾,
dhalsim,dhalsim_041_2_3_6_lk,弱 ヨガアーチ,236LK,specials,18,,全体 45,45,1,-1,SA3,600,,2000,-4000,-3000,600,上 ・ 弾,
dhalsim,dhalsim_042_2_3_6_mk,中 ヨガアーチ,236MK,specials,18,,全体 45,45,1,-1,SA3,600,,2000,-4000,-3000,600,上 ・ 弾,
dhalsim,dhalsim_043_2_3_6_hk,強 ヨガアーチ,236HK,specials,18,,全体 45,45,1,-1,SA3,600,,2000,-4000,-3000,600,上 ・ 弾,
dhalsim,dhalsim_044_2_3_6_k_k,OD 弱 ヨガアーチ,236KK,specials,18,,全体 45,45,1,-3,SA2,1000,始動補正20％ | コンボ補正20％,0,-2500,-5000,800,上 ・ 弾,
dhalsim,dhalsim_045_2_3_6_k_k,OD 中 ヨガアーチ,236KK,specials,18,,全体 45,45,1,-3,SA2,1000,始動補正20％ | コンボ補正20％,0,-2500,-5000,800,上 ・ 弾,
dhalsim,dhalsim_046_2_3_6_k_k,OD 強 ヨガアーチ,236KK,specials,18,,全体 45,45,1,-3,SA2,1000,始動補正20％ | コンボ補正20％,0,-2500,-5000,800,上 ・ 弾,
dhalsim,dhalsim_047_6_3_2_1_4_lp,弱 ヨガフレイム,63214LP,specials,16,16-30,全体 45,45,D,-4,SA3,800,,2000,-4000,-5000,900,上 ・ 弾,
dhalsim,dhalsim_048_6_3_2_1_4_mp,中 ヨガフレイム,63214MP,specials,20,19-34,全体 51,51,D,-4,SA3,900,,3000,-5000,-5000,1000,上 ・ 弾,
dhalsim,dhalsim_049_6_3_2_1_4_hp,強 ヨガフレイム,63214HP,specials,26,26-42,全体 58,58,D,-4,SA3,1200,,4000,-6000,-5000,1100,上 ・ 弾,
dhalsim,dhalsim_050_6_3_2_1_4_p_p,OD ヨガフレイム,63214PP,specials,18,18-42,全体 66,66,D,-11,SA2,800,,0,-4000,-5000,1100,上 ・ 弾,ヒット時硬直5F減少
dhalsim,dhalsim_051_6_3_2_1_4_lk,弱 ヨガブラスト,63214LK,specials,12,12-21,全体 44,44,D,-6,SA3,1000,,3000,-6000,-6000,1200,上,
dhalsim,dhalsim_052_6_3_2_1_4_mk,中 ヨガブラスト,63214MK,specials,15,15-24,全体 44,44,D,-3,SA3,1200,,3000,-6000,-6000,1200,上,
dhalsim,dhalsim_053_6_3_2_1_4_hk,強 ヨガブラスト,63214HK,specials,17,17-26,全体 44,44,D,-3,SA3,1200,コンボ補正20％,3000,-6000,-6000,1200,上,
dhalsim,dhalsim_054_6_3_2_1_4_k_k,OD ヨガブラスト,63214KK,specials,12,12-21,全体 41,41,D,0,SA2,1000,,0,-5000,-5000,1200,上,
dhalsim,dhalsim_055_6_3_2_1_4_lp,弱 ヨガコメット,63214LP,specials,30,,着地後8,,,,,800,,2000,-4000,-3000,1000,上 ・ 弾,
dhalsim,dhalsim_056_6_3_2_1_4_mp,中 ヨガコメット,63214MP,specials,30,,着地後8,,,,,800,,2000,-4000,-3000,1000,上 ・ 弾,
dhalsim,dhalsim_057_6_3_2_1_4_hp,強 ヨガコメット,63214HP,specials,30,,着地後8,,,,,800,,2000,-4000,-3000,1000,上 ・ 弾,
dhalsim,dhalsim_058_6_3_2_1_4_p_p,OD ヨガコメット,63214PP,specials,30,,着地後3,,,,,1200,,0,-4000,-5000,1000,上 ・ 弾,50Fから行動可
dhalsim,dhalsim_059_2_k_k,ヨガフロート（その場）,2KK,specials,,,全体 35,35,,,,0,,0,0,0,0,,13Fから空中判定 | 30Fから行動可
dhalsim,dhalsim_060_3_k_k,ヨガフロート（前方）,3KK,specials,,,全体 35,35,,,,0,,0,0,0,0,,13F空中判定 | 30Fから行動可
dhalsim,dhalsim_061_2_k_k,空中ヨガフロート,2KK,specials,,,全体 15,15,,,,0,,0,0,0,0,,16Fから行動可
dhalsim,dhalsim_062_6_p_p,P ヨガテレポート（前方）,6PP,specials,,,全体 39,39,,,,0,,0,0,0,0,,5-15F 完全無敵
dhalsim,dhalsim_063_6_k_k,K ヨガテレポート（前方）,6KK,specials,,,全体 39,39,,,,0,,0,0,0,0,,5-15F 完全無敵
dhalsim,dhalsim_064_6_p_p,P 空中ヨガテレポート（前方）,6PP,specials,,,全体 29,29,,,,0,,0,0,0,0,,10-15F 完全無敵 | 30Fから行動可
dhalsim,dhalsim_065_6_k_k,K 空中ヨガテレポート（前方）,6KK,specials,,,全体 29,29,,,,0,,0,0,0,0,,10-15F 完全無敵 | 30Fから行動可
dhalsim,dhalsim_066_4_p_p_4_k_k,ヨガテレポート（後方）,4PP|4KK,specials,,,全体 46,46,,,,0,,0,0,0,0,,5-15F 完全無敵
dhalsim,dhalsim_067_4_p_p,P 空中ヨガテレポート（後方）,4PP,specials,,,全体 34,34,,,,0,,0,0,0,0,,10-15F 完全無敵 | 35Fから行動可
dhalsim,dhalsim_068_4_k_k,K 空中ヨガテレポート（後方）,4KK,specials,,,全体 34,34,,,,0,,0,0,0,0,,10-15F 完全無敵 | 35Fから行動可
dhalsim,dhalsim_069_2_3_6_2_3_6_lp,SA1 弱 ヨガインフェルノ,236236LP,super_arts,10,10-93,全体 128,128,D,-10,,1920,,0,5040,-5040,0,上 ・ 弾,1-11F 投げに対して無敵 | 最低保障ダメージ30％ | カウンター/パニッシュカウンターで数値が変動しない | ガード時に792のリカバリアブルダメージを与える
dhalsim,dhalsim_070_2_3_6_2_3_6_mp,SA1 中 ヨガインフェルノ,236236MP,super_arts,10,10-93,全体 128,128,D,-10,,2100,,0,5040,-5040,0,上 ・ 弾,1-11F 投げに対して無敵 | 最低保障ダメージ30％ | カウンター/パニッシュカウンターで数値が変動しない | ガード時に792のリカバリアブルダメージを与える
dhalsim,dhalsim_071_2_3_6_2_3_6_hp,SA1 強 ヨガインフェルノ,236236HP,super_arts,10,10-93,全体 133,133,D,-22,,2040,,0,5040,-5040,0,上 ・ 弾,1-11F 投げに対して無敵 | 最低保障ダメージ30％ | カウンター/パニッシュカウンターで数値が変動しない | ガード時に792のリカバリアブルダメージを与える
dhalsim,dhalsim_072_2_1_4_2_1_4_k,SA2 ヨガサンバースト（Lv1）,214214K,super_arts,7,,全体 67,67,,,,2800,,0,-2500,-10000,0,上 ・ 弾,1-9F 完全無敵 | 最低保障ダメージ40％ | カウンター/パニッシュカウンターで数値が変動しない | 139F以下でボタンホールドをやめるとLv1が発動
dhalsim,dhalsim_073_2_1_4_2_1_4_k,SA2 ヨガサンバースト（Lv2）,214214K,super_arts,7,,全体 80,80,,,,3100,,0,-3500,-14000,0,上 ・ 弾,1-9F 完全無敵 | 最低保障ダメージ40％ | カウンター/パニッシュカウンターで数値が変動しない | 140F以上ボタンホールドしているとLv2が発動
dhalsim,dhalsim_074_2_1_4_2_1_4_k,SA2 ヨガサンバースト（Lv3）,214214K,super_arts,7,,全体 128,128,,,,4000,,0,-4500,-18000,0,上 ・ 弾,1-9F 完全無敵 | 最低保障ダメージ40％ | カウンター/パニッシュカウンターで数値が変動しない | 188F以上ボタンホールドしているとLv3が発動、また209Fで自動で射出する
dhalsim,dhalsim_075_2_3_6_2_3_6_k,SA3 ヨガマーシレス,236236K,super_arts,10,10-14,75,,D,-62,,4000,※即時補正10%,0,-7500,-15000,0,上,1-14F 完全無敵 | 最低保障ダメージ50％ | カウンター/パニッシュカウンターで数値が変動しない | ※必殺技キャンセル時のみ適用
dhalsim,dhalsim_076_2_3_6_2_3_6_k,CA ヨガマーシレス,236236K,super_arts,10,10-14,75,,D,-62,,4500,※即時補正10%,0,-10000,-20000,0,上,1-14F 完全無敵 | 最低保障ダメージ50％ | カウンター/パニッシュカウンターで数値が変動しない | ※必殺技キャンセル時のみ適用
dhalsim,dhalsim_077_5_6_lplk,ヨガスマッシュ,5|6LPLK,throws,5,5-7,23,,D,,,1200,即時補正20%,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン
dhalsim,dhalsim_078_4_lplk,ヨガスルー,4LPLK,throws,5,5-7,23,,D,,,1200,即時補正20%,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン
dhalsim,dhalsim_079_2_lplk,ヨガスプラッシュ,2LPLK,throws,5,5-7,23,,D,,,1200,即時補正20%,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン
dhalsim,dhalsim_080_6_6,前方ステップ,66,system,,,全体 25,25,,,,0,,0,0,0,0,,
dhalsim,dhalsim_081_4_4,後方ステップ,44,system,,,全体 23,23,,,,0,,0,0,0,0,,1-15F 投げ無敵
dhalsim,dhalsim_082_hphk,ドライブインパクト（ヨガライズ）,HPHK,system,26,26-27,35,,D,-3,,800,始動補正20%,0,-5000,-15000,0,上,1-27F アーマー判定（2回） | パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化 | ・地上ヒット膝崩れ | ・空中ヒットきりもみダウン | ・SAゲージ3000増加
dhalsim,dhalsim_086_mpmk,ジャストパリィ（打撃）,MPMK,system,1,,1,,,,,0,始動補正50％,,,,,,相手の攻撃に対応した方向入力を行った状態でパリィを入力し、 | 入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する | （上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向) | 方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する | 硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない） | ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
dhalsim,dhalsim_087_mpmk,ジャストパリィ（飛び道具）,MPMK,system,1,,10,,,,,0,始動補正50％,,,,,,パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する | 暗転演出が入らない | ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
dhalsim,dhalsim_088_6_6,パリィドライブラッシュ,66,system,,,全体 45,45,,,※,0,乗算補正15％,0,0,0,0,,暗転10F | ※動作9F目から攻撃行動にキャンセル可 | 24F目からパリィ以外の行動でキャンセル可
dhalsim,dhalsim_089_6_6_5_6_mpmk,キャンセルドライブラッシュ,66|5|6MPMK,system,,,全体 46,46,,,※,0,乗算補正15％,0,0,0,0,,暗転9F | ※動作10F目から攻撃行動にキャンセル可 | 25F目からパリィ以外の行動でキャンセル可
