row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
11,Normals and Target Combos,ground_normal,lily_2mk,2MK,Crouching Medium Kick,500,9,3,18,29,+1,-5,L,Sp SA,13,,20% Starter,+5,-19,+10,+4,+5,-1,22,16,9,2000,[4000],1000,600 (420),300 (150),,,,1.364,,1,1,0,,,,SF6_Lily_2mk.png,SF6_Lily_2mk_hitbox.png,Slow and stubby compared to most cancelable 2MKs in the game; Range: 1.364; special/DR cancel is delayed until after active frames
12,Normals and Target Combos,ground_normal,lily_2hk,2HK,Squall Kick,450x2,11,2(6)2,24,44,KD +32,-12,"L,L*",-,,,,HKD +47,-24,,,KD +32,-8,"26,-",22(14),"8,13",2000x2,[5000x2],1500x2,500x2 (350x2),250x2 (125x2),,,,1.938 (1.666),2 hits; Range 1.67 on 1st active frame of 1st hit,"1,1","1,1","5,6",,,,"SF6_Lily_2hk_1.png, SF6_Lily_2hk_2.png","SF6_Lily_2hk_hitbox_1.png, SF6_Lily_2hk_hitbox_2.png",2 hits; 2nd hit is not low if the 1st hit is blocked; 1st hit doesn't knock down (-4 if the 2nd hit whiffs on a long range Punish Counter); has juggle potential
13,Normals and Target Combos,air_normal,lily_jlp,j.LP,Jumping Light Punch,300,5,9,3 land,-,+6(+9),+2(+5),H,-,,,,+10(+13),-5(-2),,,,,13,9,9,1500,[2000],500,300 (210),150 (75),,,,1.22,,1,1,0,,,,SF6_Lily_jlp.png,SF6_Lily_jlp_hitbox.png,Decent horizontal air-to-air
14,Normals and Target Combos,air_normal,lily_jmp,j.MP,Jumping Medium Punch,700,9,4,3 land,-,+5(+11),+1(+7),H,Sp SA2 TC,26 / 21 TC,,,+9(+15),-8(-2),,,,,15,11,11,2500,[4000],1000,500 (350),250 (125),,,,1.28,,1,1,2,,,,SF6_Lily_jmp.png,SF6_Lily_jmp_hitbox.png,"Puts airborne opponents into limited juggle state; decent hitbox priority for horizontal jump-in approaches (longest horizontal range of all Lily's air normals) cancel window into Condor Dive and Air SA2 is longer, enabling some juggles that would whiff if canceled early; lower body projectile invuln 9-22f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
15,Normals and Target Combos,air_normal,lily_jhp,j.HP,Jumping Heavy Punch,800,10,6,3 land,-,+6(+15),+2(+11),H,-,,,,+10(+19),-11(-2),,,,,19,15,13,4000,[5000],2000,1000 (700),500 (250),,,,0.77,,1,1,0,,,,SF6_Lily_jhp.png,"SF6_Lily_jhp_hitbox_preview.png, SF6_Lily_jhp_hitbox_1.png, SF6_Lily_jhp_hitbox_2.png",Causes spike knockdown vs. airborne opponents; good downward hitbox priority for close range jump-ins; lower body projectile invuln 10-15f (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
16,Normals and Target Combos,air_normal,lily_jlk,j.LK,Jumping Light Kick,300,6,6,3 land,-,+4(+10),0(+6),H,-,,,,+8(+14),-8(-2),,,,,14,10,9,1500,[2000],500,300 (210),150 (75),,,,0.37,,1,1,0,,,,SF6_Lily_jlk.png,SF6_Lily_jlk_hitbox.png,Cross-up
17,Normals and Target Combos,air_normal,lily_jmk,j.MK,Jumping Medium Kick,500,8,5,3 land,-,+7(+13),+3(+9),H,-,,,,+11(+17),-8(-2),,,,,17,13,11,2500,[4000],1000,500 (350),250 (125),,,,1.09,,1,1,0,,,,SF6_Lily_jmk.png,SF6_Lily_jmk_hitbox.png,"Cross-up; lower body projectile invuln 8-22f and 8-12f around the kicking foot (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
18,Normals and Target Combos,air_normal,lily_jhk,j.HK,Jumping Heavy Kick,800,11,6,3 land,-,+9(+15),+5(+11),H,-,,,,+13(+19),-8(-2),,,,,19,15,13,4000,[5000],2000,1000 (700),500 (250),,,,1.12,,1,1,0,,,,SF6_Lily_jhk.png,SF6_Lily_jhk_hitbox.png,Lower body projectile invuln 11-26f (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
19,Normals and Target Combos,ground_normal,lily_6hp,6HP,Desert Storm 1,900,16,2,24,41,+2,-4,LH,TC Sp SA,16 (21 TC),,,+6,-24,+18,+12,+6,0,28,22,13,5000,[8000],3000,1000 (700),500 (250),,,,2.061,,1,1,1,,,,SF6_Lily_6hp.png,"SF6_Lily_6hp_hitbox_preview.png, SF6_Lily_6hp_hitbox_1.png, SF6_Lily_6hp_hitbox_2.png","Forces stand; cancelable to Desert Storm target combo (can frame trap opponents if not in Burnout); good range and incredible hitbox priority for a cancelable normal, but slow startup; not a useful anti-air despite the animation; puts airborne opponents into limited juggle state (can juggle full TC sequence)"
20,Normals and Target Combos,ground_normal,lily_4hp,4HP,Horn Breaker,1000,14,4,18,35,+5,-2,LH,Sp SA,18,,,+9,-20,+17,+10,+9,+2,27,20,13,5000,[8000],2000,1000 (700),500 (250),,,,1.65,,1,1,0,,,,SF6_Lily_4hp.png,SF6_Lily_4hp_hitbox.png,"Good range, strong hitbox priority (strong bufferable neutral tool); extends a hurtbox in front of body until the end of recovery"
21,Normals and Target Combos,ground_normal,lily_3hp,3HP,Ridge Thrust,900,25,3,18,45,+2,-3,H,-,,,,+6,-19,,,+6,+1,23,18,13,5000,[5000],2000,1000 (700),500 (250),5-19 Lower Body,,,2.10,,1,1,0,,,,"SF6_Lily_3hp_1.png, SF6_Lily_3hp_2.png","SF6_Lily_3hp_hitbox_1.png, SF6_Lily_3hp_hitbox_2_3_preview.png, SF6_Lily_3hp_hitbox_2.png, SF6_Lily_3hp_hitbox_3.png",Good range and hitbox priority for an overhead; Lily is in a crouching state on frames 25-42 (only the final 3f of recovery has a standing hurtbox); causes spike knockdown vs. airborne opponents
22,Normals and Target Combos,air_normal,lily_j2hp,j.2HP,Great Spin,800,9,11,3 land,-,+11(+15),+7(+11),H,-,,,,+15(+19),-6(-2),,,,,19,15,13,4000,[5000],2000,1000 (700),500 (250),,,,0.80 (0.50),,1,1,0,,,,SF6_Lily_j2hp.png,"SF6_Lily_j2hp_hitbox_preview.png, SF6_Lily_j2hp_hitbox_1.png, SF6_Lily_j2hp_hitbox_2.png",Cross-up; can be used from any jump direction; extended backwards hurtbox is projectile invuln 9-19f
23,Normals and Target Combos,ground_normal,lily_6hp_hp,6HP~HP,Desert Storm 2,500,20,2,27,48,0,-9,LH,TC,52-55(16),,,+4,-27,,,,,29,20,13,2000,[5000],2000,1000 (700),500 (250),,,,,,1,1,2,,,,SF6_Lily_6hp_hp.png,SF6_Lily_6hp_hp_hitbox.png,2f gap on block between 1st/2nd hits of TC (can frame trap opponents if not in Burnout); puts airborne opponents into limited juggle state (can juggle full TC sequence)
24,Normals and Target Combos,ground_normal,lily_6hp_hp_hp,6HP~HP~HP,Desert Storm 3,800(640),20,5,39,61,KD +26,-23,LH,-,,,,KD +26,-40,,,,,,19,13,2000,[5000],2000,1000 (700),500 (250),,,,,,1,1,3,,,,SF6_Lily_6hp_hp_hp.png,"SF6_Lily_6hp_hp_hp_hitbox_preview.png, SF6_Lily_6hp_hp_hp_hitbox_1.png, SF6_Lily_6hp_hp_hp_hitbox_2.png",() refers to scaled damage when starting a combo with 6HP~HP; 1f gap on block between 2nd and 3rd hits of TC (can frame trap opponents if not in Burnout); full TC sequence can juggle vs. airborne opponents
25,Normals and Target Combos,air_normal,lily_jmp_mp,j.MP~MP,Double Arrow,700,10,3,3 land,-,-,-,H,SA2,40-44,,,,,,,,,,,11,,,1000,500 (350),,,,,,,,1,2,,,,SF6_Lily_jmp_mp.png,SF6_Lily_jmp_mp_hitbox.png,Puts airborne opponents into limited juggle state
26,Drive and Throw,throw,lily_lplk,LPLK,Canyon Throw,1200 (2040),5,3,23,30,KD +20,-,T,-,,,20% Immediate,HKD +20,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.80,,,,,,,,SF6_Lily_lplk.png,SF6_Lily_lplk_hitbox.png,Can Drive Rush for a corner strike/throw mixup; has a true walking throw loop vs. Blanka/E.Honda/Zangief that requires frame perfect timing; a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously
27,Drive and Throw,throw,lily_4lplk,4LPLK,Falling Cliff,1200 (2040),5,3,23,30,KD +32,-,T,-,,,20% Immediate,HKD +32,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.80,,,,,,,,SF6_Lily_4lplk.png,SF6_Lily_lplk_hitbox.png,Side switch; requires Drive Rush to land another meaty throw after cornering opponent; can also use immediate 236MK to become +4 on block for a mixup (or Windclad 236LK to become +3); forward dash can set up a meaty normal but no real throw mixup; a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously
28,Drive and Throw,drive,lily_hphk,HPHK,Earth's Rage,800,26,2,35,62,KD +35 / Wall Splat KD +65,-3 / Wall Splat HKD +72,LH,-,,200,20% Starter (Hit) 20% Multiplier (Block),"Crumple (Standing +21, Juggle +46, HKD +104)",-35,,,,,,34,25,5000,10000 [15000],-10000,[3000(2100)],,,1-27,,2.389,,0,1,0,,,,SF6_Lily_hphk.png,SF6_Lily_hphk_hitbox.png,See Drive Impact. Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
29,Drive and Throw,drive,lily_6hphk,6HPHK,Cross Hammer (Block),500 recoverable,20,3,26(31),48(53),KD +23,-6,LH,-,,125 recoverable,,KD +23,-27,,,,,,23,20,,,-20000,,,1-22 Full,Break,,1.85,,200,100,1,,,,SF6_Lily_6hphk.png,SF6_Lily_6hphk_hitbox.png,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; see Drive Reversal.
30,Drive and Throw,drive,lily_6hphk_recovery,6HPHK,Cross Hammer (Recovery),500 recoverable,18,3,26(31),46(51),KD +23,-6,LH,-,,125 recoverable,,KD +23,-27,,,,,,23,20,,,-20000(-10000),,,1-20 Full,Break,,1.85,,200,100,1,,,,SF6_Lily_6hphk.png,SF6_Lily_6hphk_hitbox.png,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze except for a 12f freeze when interacting with the opponent's throw hitbox (this also refunds 1 Drive bar after punishing the throw); see Drive Reversal.
31,Drive and Throw,drive,lily_mpmk,MPMK,Drive Parry,-,1,12 or until released,33(1)(11),45(3),-,-,-,-,,,50% Multiplier (Perfect),,,,,,,,,,,,"-5000,250~",,,6 Full (after Perfect Parry),,,,,,,,,,,SF6_Lily_mpmk.png,SF6_Lily_mpmk_hitbox.png,"See Drive Parry. Perfect Parrying has only 1F of recovery and disables the opponent from canceling their attack. Perfect Parrying projectiles puts you into fixed 11 frames of recovery. After a Perfect Parry, all Super Gauge gain is reduced by 20% and Drive Gauge gain/damage is reduced by 50% for the entire punish combo."
32,Drive and Throw,drive,lily_mpmk_66_pdr,MPMK~66,Parry Drive Rush,-,3+8,-,15(37),26(48),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-10000,,,,,,,,,,,,,,SF6_Lily_66.png,SF6_Lily_66_hitbox.png,"See Drive Rush; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.434 (min/throw), 1.900 (min/block), 3.044 (max/final DR frame)"
33,Drive and Throw,drive,lily_mpmk_66_drc,MPMK or 66,Drive Rush Cancel,-,9,-,15(37),24(46),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-30000,,,,,,,,,,,,,,SF6_Lily_66.png,SF6_Lily_66_hitbox.png,See Drive Rush; 3-bar version performed on hit/block from a cancelable normal; can also be performed on whiff from cancelable light normals; startup refers to minimum time before an attack can cancel the Drive Rush animation; the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties
34,Specials,special,lily_214lp,214LP,Condor Wind (stock),-,46(71/90),-,1(19),47(90/109),-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Lily_214lp.png,SF6_Lily_214lp_hitbox.png,"Windclad stock gained on frame 46 (frames 71 and 90 if held); LP must be held for 59f/89f for Lv.2/Lv.3 versions (releasing too early extends the animation without building a stock); can build up to 3 Windclad stocks; stocks can be spent for enhanced versions of Condor Spire, Tomahawk Buster, or Condor Dive"
35,Specials,special,lily_214mp,214MP (HOLD OK),Condor Wind (attack),900,23(4),4,25,51,+2,-8,LH,SA3,20,225,,+6,-27,,,,,31,21,15,4000,[8000],2000,1000 (700),500 (250),,,,2.07 (1.98),,1,1,2,,,,SF6_Lily_214mp.png,SF6_Lily_214mp_hitbox.png,"Windclad stock gained on the first active frame (or frames 46, 71 and 90 if held); can delay the attack by holding MP (attack comes out 4f after button release); cancels and self-hitstop do not occur until after the 2nd active frame; useful for comboing into SA3 as it leaves the opponent grounded on hit; puts airborne opponents into limited juggle state on hit; head hurtbox shrinks during active frames and the first 16 recovery frames"
36,Specials,special,lily_214hp,214HP (HOLD OK),Condor Wind (attack),1100,25(4),4,25,53,KD +30,-8,LH,SA3*,20*,275,,KD +30,-27,,,,,,21,15,4000,[8000],2000,1000 (700),500 (250),,,,2.12 (1.98),,1,1,2,,,,SF6_Lily_214hp.png,SF6_Lily_214hp_hitbox.png,"Windclad stock gained on the first active frame (or frames 46, 71 and 90 if held); can delay the attack by holding HP (attack comes out 4f after button release); puts opponents into limited juggle state on hit; cancel into SA3 does not combo (only useful when absorbed by armor); cancels and self-hitstop do not occur until after the 2nd active frame; head hurtbox shrinks during active frames and the first 16 recovery frames"
37,Specials,special,lily_214pp,214PP (HOLD OK),Condor Wind (attack),1200,19(4),4,23,45,KD +39,-5,LH,SA2 SA3*,20,300,20% Starter; Combo (2 hits),KD +39,-25,,,,,,22,15,4000,[8000],-20000,1000 (700),500 (250),,,,2.15 (2.03),,1,1,3,,,,SF6_Lily_214pp.png,SF6_Lily_214pp_hitbox.png,Windclad stock gained on the 1st active frame; holding the buttons for 16-24f increases the startup (attack comes out 4f after button release); puts opponents into limited juggle state on hit (can land a corner follow-up juggle with up to 6f startup); holding for 25f or longer results in non-attack version instead; SA3 cancel does not combo on hit (only useful when absorbed by armor); cancels and self-hitstop do not occur until after the 2nd active frame; head hurtbox shrinks during active frames and the first 16 recovery frames
38,Specials,special,lily_214pp_hold,214[PP],Condor Wind (stock),-,38,-,2,40,-,-,-,-,,,,,,,,,,,,,,,-20000,,,,,,,,,,,,,,SF6_Lily_214pp_hold.png,SF6_Lily_214pp_hold_hitbox.png,"Windclad stock gained on frame 38; buttons must be held 25f for the non-attack version to come out; can built up to 3 Windclad stocks; stocks can be spent for enhanced versions of Condor Spire, Tomahawk Buster, or Condor Dive; 7f faster than the LP version, making it much safer to use in neutral"
39,Specials,special,lily_236lk,236LK,Condor Spire,800,17,13,2+14 land,45,KD +33(+45),-8(+4),LH,-,,200,,KD +33(+45),-27(-15),,,,,,21,15,5000,[7000],2000,1000 (700),500 (250),,,8-31 (FKD),2.438 (1.416),,1,1,3,,,,SF6_Lily_236lk.png,SF6_Lily_236lk_hitbox.png,"Can be spaced out for better frame advantage, allowing a strike/throw mixup on block; puts opponent into limited juggle state on hit (corner juggle follow-up is possible only vs. airborne opponents at longer ranges)"
40,Specials,special,lily_236mk,236MK,Condor Spire,900,21,13,2+14 land,49,KD +37(+49),-8(+4),LH,-,,225,,KD +37(+49),-27(-15),,,,,,21,15,5000,[7000],2000,1000 (700),500 (250),,,9-35 (FKD),3.077 (1.502),,1,1,3,,,,SF6_Lily_236mk.png,SF6_Lily_236mk_hitbox.png,"Can be spaced out for better frame advantage, allowing a strike/throw mixup on block; puts opponent into limited juggle state on hit (corner juggle follow-up is possible when hitting on active frame 10 or later)"
41,Specials,special,lily_236hk,236HK,Condor Spire,1000,25,13,2+14 land,53,KD +37(+49),-8(+4),LH,-,,250,,KD +37(+49),-27(-15),,,,,,21,15,5000,[7000],2000,1000 (700),500 (250),,,11-39 (FKD),3.286 (1.723),,1,1,3,,,,SF6_Lily_236hk.png,SF6_Lily_236hk_hitbox.png,"Can be spaced out for better frame advantage, allowing a strike/throw mixup on block; puts opponent into limited juggle state on hit (corner juggle follow-up is possible when hitting on active frame 9 or later)"
42,Specials,special,lily_236kk,236KK,Condor Spire,1000,15,13,2+11 land,40,KD +43(+55),-8(+4),LH,SA2,27(14),250,20% Starter; Combo (2 hits),KD +43(+55),-24(-12),,,,,,18,13,5000,[7000],-20000,1000 (700),500 (250),,,7-29 (FKD),3.175 / 2.583 (1.703),,1,1,3,,,,SF6_Lily_236kk.png,SF6_Lily_236kk_hitbox.png,"Button combination determines travel distance; far version MK+HK (Modern A[3S]), short version LK+MK / LK+HK (Modern A[2S] / A[1S]); can be spaced out for better frame advantage, allowing a strike/throw mixup on block; short version is easier to space on later active frames for frame advantage (extends a proximity guard box beyond its max range); puts opponent into limited juggle state on hit (corner juggle follow-up is possible when hitting on active frame 5 or later); SA2 hitconfirm time decreases when connecting from longer ranges"
43,Specials,special,lily_236lk_1stock,W.236LK,Condor Spire (Windclad),"100x2,800",9,"5(6)11,7",2+12 land,51,KD +47(+46~52),+1(+7),LH,-,,"25x2,200",20% Starter; Combo (2 hits),KD +47(+46~52),-19(-13),,,,,,44(22),"7,7,9","1500x2,2000","[500x2,6000]","600,700x2","250x2,600 (175x2,420)","125x2,300 (62x2,150)",,,9-39 (FKD),3.255 (1.105),,"3,3,1","3,3,1","5,9,12",,,,SF6_Lily_236lk_1stock.png,"SF6_Lily_236lk_1stock_hitbox.png, SF6_Lily_236lk_1stock_hitbox2.png",Consumes 1 Windclad Stock; 3 hits (can lose hits from farther range); can be spaced out for better frame advantage if only 3rd hit connects; puts opponent into limited juggle state on hit; can land a follow-up juggle with 5f startup (up to 10f startup on max range connect)
44,Specials,special,lily_236mk_1stock,W.236MK,Condor Spire (Windclad),"100x2,900",13,"5(6)11,7",2+12 land,55,KD +49(+47~53),+1(+7),LH,-,,"25x2,225",20% Starter; Combo (2 hits),KD +49(+47~53),-19(-13),,,,,,44(22),"7,7,9","1500x2,2000","[500x2,6000]","600,700x2","250x2,600 (175x2,420)","125x2,300 (62x2,150)",,,13-43 (FKD),3.705 (1.316),,"3,3,1","3,3,1","5,9,12",,,,SF6_Lily_236mk_1stock.png,SF6_Lily_236mk_1stock_hitbox.png,Consumes 1 Windclad Stock; 3 hits (can lose hits from farther range); can be spaced out for better frame advantage if only 3rd hit connects; puts opponent into limited juggle state on hit; can land a follow-up juggle with 7f startup (up to 11f startup on max range connect)
45,Specials,special,lily_236hk_1stock,W.236HK,Condor Spire (Windclad),"100x2,1000",17,"5(6)11,7",2+12 land,59,KD +52(+50~56),+1(+7),LH,-,,"25x2,250",20% Starter; Combo (2 hits),KD +52(+50~56),-19(-13),,,,,,44(22),"7,7,9","1500x2,2000","[500x2,6000]","600,700x2","250x2,600 (175x2,420)","125x2,300 (62x2,150)",,,17-47 (FKD),4.342 (1.469),,"3,3,1","3,3,1","5,9,12",,,,SF6_Lily_236hk_1stock.png,SF6_Lily_236hk_1stock_hitbox.png,Consumes 1 Windclad Stock; 3 hits (can lose hits from farther range); can be spaced out for better frame advantage if only 3rd hit connects; puts opponent into limited juggle state on hit; can land a follow-up juggle with 10f startup (up to 14f startup on max range connect)
46,Specials,special,lily_236mkhk_1stock,W.236MKHK,Condor Spire (Windclad),"100x2,1000",9,"14,3,7",2+12 land,46,KD +56(+62),+2(+8),LH,SA2,51(14),"25x2,250",20% Starter; Combo (2 hits),KD +56(+62),-19(-13),,,,,,40(23),"7,7,12","1500x2,2000",[7000],-20000,"250x2,600 (175x2,420)","125x2,300 (62x2,150)",9-32 Projectile,,9-34 (FKD),3.831 (0.902),,"3,3,1","3,3,1","5,9,12",,,,SF6_Lily_236kk_1stock.png,"SF6_Lily_236kk_1stock_hitbox.png, SF6_Lily_236kk_1stock_hitbox2.png",Consumes 1 Windclad Stock; 3 hits (can lose hits from farther range); can be spaced out for better frame advantage if only 3rd hit connects; puts opponent into limited juggle state on hit; can land a follow-up juggle with 16f startup (up to 22f startup on max range connect); SA2 hitconfirm time decreases when connecting from longer ranges; longer travel distance and more knockdown advantage than the LKK version; range on the 3rd hit's first active frame: 3.351
47,Specials,special,lily_236lkmk_1stock,W.236LKMK or W.236LKHK,Condor Spire (Windclad),"100x2,1000",9,"14,3,7",2+12 land,46,KD +44(+50),+2(+8),LH,SA2,51(14),"25x2,250",20% Starter; Combo (2 hits),KD +44(+50),-19(-13),,,,,,40(23),"7,7,12","1500x2,2000",[7000],-20000,"250x2,600 (175x2,420)","125x2,300 (62x2,150)",9-32 Projectile,,9-34 (FKD),3.206 (0.902),,"3,3,1","3,3,1","5,9,12",,,,SF6_Lily_236kk_1stock.png,"SF6_Lily_236kk_1stock_hitbox.png, SF6_Lily_236kk_1stock_hitbox2.png",Consumes 1 Windclad Stock; 3 hits (can lose hits from farther range); can be spaced out for better frame advantage if only 3rd hit connects; puts opponent into limited juggle state on hit; can land a follow-up juggle with 8f startup (up to 14f startup on max range connect); SA2 hitconfirm time decreases when connecting from longer ranges; shorter travel distance and less knockdown advantage than the MKHK version; easier to space on a late active frame (becomes safe to Drive Reversal); range on the 3rd hit's first active frame: 2.876
