row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
34,Specials,special,alex_2pp_hp,2PP~HP,Heavy Lariat,1000,12,3,19,33,+6,+3,LH,-,,,20% Starter,+10 (Backturn),-20,,,,,28,25,13 (20 CH/PC),8000,[8000],2000,1000 (700),500 (250),,,,1.48 (1.41),,1,1,1,,,,SF6_Alex_2pp_hp.png,SF6_Alex_2pp_hp_hitbox.png,"Can be held to gain damage, 2f extra blockstun, and armor properties; puts airborne opponents into a limited juggle state; Counter-hit (+8) / Punish Counter (+10) puts grounded opponents into a Backturned state that can link to 4MK or MP/OD Power Drop (can whiff at long range); shorter range vs. crouching opponents; great pressure tool for depleting the opponent's Drive gauge; can be canceled into from Palm Jab (up to 3 jabs vs. standing or 2 jabs vs. crouching); uncharged version comes out if button is held up to 12 frames; can be spaced out to hit on later active frames for better advantage (up to +8/+5); holding the button 1-5f results in 12f startup; holding the button 6-12f increases the total startup incrementally (up to a maximum startup of 20f); maintains Low Profile on frames 1-6 and crouch state on frames 1-14 (standing-sized hurtbox on frames 11-14)"
35,Specials,special,alex_2pp_hp_hold,2PP~[HP],Heavy Lariat (Hold),1200,21,3,19,42,+6,+5,LH,-,,,20% Starter,+10 Backturn,-20,,,,,28,27,13 (20 CH/PC),10000,[10000],2000,1000 (700),500 (250),,6-16 (2-hit),,1.48 (1.41),,1,1,1,,,,SF6_Alex_2pp_hp_hold.png,SF6_Alex_2pp_hp_hold_hitbox.png,More damage and blockstun than uncharged version; puts airborne opponents into a limited juggle state; Counter-hit (+8) / Punish Counter (+10) puts grounded opponents into a Backturned state that can link to 4MK or MP/OD Power Drop (can whiff at long range); armor absorbs 2 hits as long as the button continues to be held (armor ends 5f before the attack hits); shorter range vs. crouching opponents; great pressure tool for depleting the opponent's Drive gauge; can be canceled into from Palm Jab but only combos on Punish Counter; can be spaced out to hit on later active frames for better advantage (up to +8/+7); button must be held 13f (early release ends the armor and results in uncharged version); maintains Low Profile on frames 1-16 and crouch state on frames 1-23 (standing-sized hurtbox on frames 20-23)
36,Specials,special,alex_2pp_lk,2PP~LK,Tactical Hop,-,22~,-,14+3 land,39,-,-,-,-,,,,,,,,,,,,,,,,,,,,7-36 (FKD),,,,,,,,,SF6_Alex_2pp_lk.png,"SF6_Alex_2pp_lk_hitbox.png, SF6_Alex_2pp_lk_hitbox_2.png","Distance: 1.157; much shorter trajectory and lower height than a standard jump; can perform air normals or Flying Cross Chop on frames 22-32 (buffers from frame 8~, then buffers a grounded normal if pressed on frame 33~); immediately loses low profile state and exits stance upon activation; prejump frames 1-2 are in a crouching state followed by a standing state on frames 3-6; Lower Body Projectile Invuln on frames 6-8 (helps jump over projectiles on startup); has a smaller body hurtbox on frames 6-33; 3f landing recovery like a regular jump but cannot block when landing from an empty jump; Alex is in a Counter-hit state for entire move duration; can be canceled into from Palm Jab"
37,Specials,special,alex_2pp_mk,2PP~MK,Air Stampede,1100,30,2,17,48,KD +28,+2,H,-,,,20% Starter,HKD +62,-17,,,,,,21,6 (15 PC),8000,[10000],3000,1100 (770),550 (275),,,9-30 (FKD),3.05 / 2.43 / 1.34,,1,1,5,,,,SF6_Alex_2pp_mk.png,"SF6_Alex_2pp_mk_hitbox.png, SF6_Alex_2pp_mk_hitbox_2.png","Can be steered left/right; cannot hit cross-up; Alex is considered grounded on the 2nd active frame (anti-air invuln specials will lose if they don't hit before this frame); Punish Counter puts opponents into a limited juggle OTG bounce state (Hard Knockdown if no move is juggled afterward); immediately loses low profile state and exits stance upon activation (remains crouching on frames 1-8 with a standing-sized hurtbox on frames 5-8); very short hitstop gives little time for opponent to make a decision on block (significantly longer hitstop on Punish Counter for easier juggle confirms); stomp is block reactable but difficult to anti-air (can hold back to cause many anti-airs to whiff at some ranges); can intentionally whiff over the opponent to bait parry (opponent can option select with 4~4MPMK to option select a parry + Drive Rush, though the timing is strict to punish Alex); can be canceled into from Palm Jab"
38,Specials,special,alex_2pp_hk,2PP~HK,Sweep Combination 1<br>(Flying Suplex),600 (2420),11,3,30,43,KD +29,-17,L,TC,22,,,HKD +18,-56,,,,,,16,13,3000,[10000],2000 [3000],800 (560) [1800 (1260)],400 (200),,,,2.02,,1,1,5,,,,SF6_Alex_2pp_hk.png,SF6_Alex_2pp_hk_hitbox.png,"Hitconfirmable (but unsafe) long range sweep; Counter-hit/Punish Counter transitions into Flying Suplex for extra damage, meter, and a Hard Knockdown (no difference between 1st or 2nd hit of the TC when this happens); puts airborne opponents into a limited juggle state (allows TC follow-up to combo); Alex remains in stance after recovery except on Perfect Parry or when Flying Suplex connects; maintains Low Profile and crouch state for entire duration; 3f blockstring gap between hits (will frame trap if opponent attempts a punish too early); can be canceled into from Palm Jab (consistent combo ender at any range)"
39,Specials,special,alex_2pp_hk_hk,2PP~HK~HK,Sweep Combination 2<br>(Flying Suplex),600 (2420),11,3,33,46,KD +25,-20,L,-,,,,HKD +18,-59,,,,,,16,13,3000,[10000],1000 [2000],600 (420) [1600 (1120)],300 (150),,,,1.82,,1,1,5,,,,SF6_Alex_2pp_hk_hk.png,SF6_Alex_2pp_hk_hk_hitbox.png,"Counter-hit/Punish Counter transitions into Flying Suplex for extra damage, meter, and a Hard Knockdown (no difference between 1st or 2nd hit of the TC when this happens); Alex remains in stance after recovery except on Perfect Parry or when Flying Suplex connects; maintains Low Profile and crouch state for entire duration; 3f blockstring gap between hits (will frame trap if opponent attempts a punish too early); leaves Alex +1 after manual Stance Exit for corner oki; can whiff when the first sweep connects at max range"
40,Specials,special,alex_2pp_lplk,2PP~LPLK,Hyper Takedown<br>(Death Valley Bomb),1200 (2040),18+5,3,23,30,KD +32,-,T,-,,,20% Immediate,HKD +21,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,1.02,,,,,,,,SF6_Alex_2pp_lplk.png,SF6_Alex_2pp_lplk_hitbox.png,Acts like a normal throw with extra range (can be teched); turns into Death Valley Bomb on Punish Counter (different animation with separate KD advantage and higher damage/meter properties); leads to good oki anywhere on screen; immediately loses low profile state and exits stance upon activation but retains crouching state on frames 1-7 with standing-sized hurtboxes; cannot be canceled into from Palm Jab (only in throw range after 1 jab on hit or block); a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously
41,Specials,special,alex_2pp_2lplk,2PP~2LPLK,Dangerous Armbar<br>(Spiral DDT),2000 (2300),18+21,3,3+29 land,55,HKD +21,-,T,-,,,,HKD +20,,,,,,,,,,[10000],2000,2000(1400) [3000(2100)],,,,15-26 (FKD),2.69,,,,,,,,"SF6_Alex_2pp_2lplk.png, SF6_Alex_2pp_2lplk_2.png",SF6_Alex_2pp_2lplk_hitbox.png,Turns into Spiral DDT on Punish Counter (different animation with separate KD advantage and higher damage/meter properties); can only hit standing opponents; regular version gets strong meterless corner oki or Drive Rush midscreen oki; Punish Counter version can walk for meterless oki anywhere on screen; immediately loses low profile state and exits stance upon activation but retains crouching state on frames 1-14 (standing-sized hurtboxes on frames 9-14); can be canceled into from Palm Jab for a more effective tick throw
63,Specials,special,alex_63214p_backturn,63214P Backturn,Power Drop,2800 (3220) (2240 scaled),5,3,54,61,HKD +13,-,T,-,,,20% Immediate,HKD +13,,,,,,,,,,[10000],5000,3000 (2100),,,,,1.42,,,,,,,,SF6_Alex_63214p_backturn.png,SF6_Alex_63214p_backturn_hitbox.png,"Switches sides with no real oki; no difference between strengths once the grab connects; the version that comes out after 236HP has more range than any standard version of Power Bomb (but can whiff at absolute max range vs. crouching opponents); () refers to Punish Counter damage, scaled damage refers to version canceled from 236HP combo starter; backturn connect can occur even without 236HP starter (e.g. after opponent jumps over Alex)"
64,Specials,special,alex_63214pp_backturn,63214PP Backturn,Power Drop,3000 (3450) (2550 scaled),5,3,54,61,HKD +38,-,T,SA2*,,,40% Starter; 15% Immediate; Combo (2 hits),HKD +38,,,,,,,,,,[10000],-20000,3000 (2100),,,,,1.42,,,,,,,,SF6_Alex_63214pp_backturn.png,SF6_Alex_63214pp_backturn_hitbox.png,"Switches sides and leads to Drive Rush oki even midscreen; cancelable into Omega Wing Buster by inputting PP (cannot hold buttons for the entire animation, input during the 2nd body slam); () refers to Punish Counter damage, scaled damage refers to version canceled from 236HP combo starter; the version that comes out after 236HP has more range than any standard version of Power Bomb (but can whiff at absolute max range vs. crouching opponents); the starter scaling affects Omega Wing Buster damage when punishing with a raw OD Power Drop, while the combo scaling affects it when canceled from HP Flash Chop; backturn connect can occur even without 236HP starter (e.g. after opponent jumps over Alex)"
65,Specials,special,alex_63214pp_6_backturn,63214PP~6 Backturn,OD Hyper Bomb,3200 (3680) (2620 Scaled),5,-,-,-,HKD +42,-,T,-,,,15% Immediate,HKD +42,,,,,,,,,,[11000],,3000 (2100),,,,,,,,,,,,,SF6_Alex_63214pp_6_backturn.png,SF6_Alex_63214pp_6_backturn_hitbox.png,"Does not switch sides; sets up a safe jump or Drive Rush oki anywhere on the screen; cannot be canceled into Omega Wing Buster; () refers to Punish Counter damage, scaled damage refers to version canceled from 236HP combo starter; maintains the same damage scaling as the preceding OD Power Drop (does not count as a separate move for scaling); backturn connect can occur even without 236HP starter (e.g. after opponent jumps over Alex)"
68,Supers,super,alex_pp_sa2,PP (SA2),Omega Wing Buster,2800 (1680),2,-,-,-,HKD +29,-,-,-,,,40% Minimum,,,,,,,,,,,10000,,-20000,,,Break,,,,,,,,,,"SF6_Alex_pp_sa2.png, SF6_Alex_pp_sa2_2.png",,Can only be performed after OD Power Drop on a backturned opponent; 2800 damage refers to base damage without scaling (1680 is the most it can theoretically do at 60% scaling); fully invincible for the entire cinematic; pushes opponent a full screen away (no possible oki); PP input must be pressed rather than held for the entire throw cinematic (timing is around the 2nd body slam)
71,Taunts,taunt,alex_5pppkkk,5PPPKKK,Neutral Taunt,-,370 (total),-,-,370,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Alex_5pppkkk.png,,"""Mind if... I loosen up... a bit?"""
72,Taunts,taunt,alex_5pppkkk_owb,5PPPKKK,Neutral Taunt (Omega Wing Buster),-,256 (total),-,-,256,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Alex_5pppkkk_owb.png,,"""... BOOM!"""
73,Taunts,taunt,alex_6pppkkk,6PPPKKK,Forward Taunt,-,405 (total),-,-,405,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Alex_6pppkkk.png,,"""You know what I'm gonna do to you once I'm warmed up? THIS!"""
74,Taunts,taunt,alex_6pppkkk_owb,6PPPKKK,Forward Taunt (Omega Wing Buster),-,350 (total),-,-,350,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Alex_6pppkkk_owb.png,,"""Bring it."""
75,Taunts,taunt,alex_4pppkkk,4PPPKKK,Back Taunt,-,310 (total),-,-,310,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Alex_4pppkkk.png,,"""Let's do this!"""
76,Taunts,taunt,alex_4pppkkk_owb,4PPPKKK,Back Taunt (Omega Wing Buster),-,460 (total),-,-,460,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Alex_4pppkkk_owb.png,,"""Aaalex. Aaaalex! AAAALEX!!! AAHHHH!!"""
