row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
11,Normals and Target Combos,ground_normal,alex_2hp,2HP,Crouching Heavy Punch,800,9,6,22,36,-3,-6,LH,PS Sp SA,16 (28 PC),,,KD +48,-26,+15,+12,+1,-2,25,22,13 (25 PC),5000,[8000],2500,1000 (700),500 (250),,,,0.94 (0.84),,1,1,0,,,,SF6_Alex_2hp.png,"SF6_Alex_2hp_hitbox.png,SF6_Alex_2hp_hitbox_2.png,SF6_Alex_2hp_hitbox_3.png",Forces stand; head and arm hurtbox are anti-air invuln on frames 10-14; decent anti-air but weaker against close jumps; active frames 1-2 can hit grounded or airborne and are cancelable; active frames 3-6 can only hit airborne opponents and cannot cancel; cannot hit cross-up; Punish Counter puts opponents into a limited juggle state (much higher launch vs. airborne); stand-sized hurtboxes on frames 10-30 (considered crouching); very short horizontal range (usually requires Drive Rush to combo properly); useful combo tool into Prowler Stance (combos naturally into Palm Jab) or into HP Flash Chop when used out of Drive Rush; Prowler Stance cancel: +7 oH / +4 oB
12,Normals and Target Combos,ground_normal,alex_2lk,2LK,Crouching Light Kick,200,5,3,11,18,+2,-2,L,Chn TC,13 (TC),,20% Starter,+6,-12,,,+6,+2,16,12,9,500,[2000],250,300 (210),150 (75),,,,1.31,Punish allows the 2LK~2HK Target Combo to connect (longest range 5f punish and especially important for Modern controls),1,1,0,,,,SF6_Alex_2lk.png,SF6_Alex_2lk_hitbox.png,"Chains into 5LP/2LP/2LK; TC into 2HK requires Drive Rush/Counter-hit/Punish Counter (useful 5f punish at longer ranges, especially with Modern controls)"
13,Normals and Target Combos,ground_normal,alex_2mk,2MK,Crouching Medium Kick,600,8,3,18,28,+4,-2,L,-,,,20% Starter,+8,-19,,,+8,+2,25,19,11,4000,[6000],2000,600 (420),300 (150),,,,1.65,,1,1,0,,,,SF6_Alex_2mk.png,SF6_Alex_2mk_hitbox.png,Good low starter from Drive Rush (links to 2MP except from longer ranges); solid poke range to punish back walk
14,Normals and Target Combos,ground_normal,alex_2hk,2HK,Roundhouse Kick,1000,10,3,26,38,KD +29,-11,L,-,,,,HKD +44,-27,,,KD +29,-7,,18,13 (16 PC),4000,[10000],3000,1000 (700),500 (250),,,,1.88,,1,1,5,,,,SF6_Alex_2hk.png,"SF6_Alex_2hk_hitbox.png,SF6_Alex_2hk_hitbox_2.png",Long range sweep; has juggle potential
15,Normals and Target Combos,air_normal,alex_jlp,j.LP,Jumping Light Punch,300,5,8,3 land,-,+7(+11),+4(+8),H,-,,,,+11(+15),-6(-2),,,,,15,12,9,1500,[2000],500,300 (210),150 (75),,,,1.09,,1,1,0,,,,SF6_Alex_jlp.png,SF6_Alex_jlp_hitbox.png,Quick air-to-air
16,Normals and Target Combos,air_normal,alex_jmp,j.MP,Jumping Medium Punch,700,7,4,3 land,-,+9(+11),+5(+7),H,-,,,,+13(+15),-4(-2),,,,,15,11,11,3000,[4000],1000,500 (350),250 (125),,,,1.09,,1,10,4,,,,SF6_Alex_jmp.png,"SF6_Alex_jmp_hitbox.png,SF6_Alex_jmp_hitbox_2.png","Puts airborne opponents into a limited juggle state; lower body projectile invuln 7-21f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
17,Normals and Target Combos,air_normal,alex_jhp,j.HP,Jumping Heavy Punch,800,9,6,3 land,-,+8(+15),+4(+11),H,-,,,,+12(+19),-9(-2),,,,,19,15,13,4000,[5000],2000,1000 (700),500 (250),,,,1.07,,1,1,0,,,,SF6_Alex_jhp.png,"SF6_Alex_jhp_hitbox.png,SF6_Alex_jhp_hitbox_2.png,SF6_Alex_jhp_hitbox_3.png",Best downward hitbox priority for vertical approaches; spike knockdown on airborne opponents; lower body projectile invuln 9-24f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
18,Normals and Target Combos,air_normal,alex_jlk,j.LK,Jumping Light Kick,300,6,9,3 land,-,+5(+11),+2(+8),H,-,,,,+9(+15),-8(-2),,,,,15,12,9,1500,[2000],500,300 (210),150 (75),,,,0.59,,1,1,0,,,,SF6_Alex_jlk.png,SF6_Alex_jlk_hitbox.png,Cross-up; can be used as a fuzzy instant overhead on tall characters
19,Normals and Target Combos,air_normal,alex_jmk,j.MK,Jumping Medium Kick,700,8,7,3 land,-,+11(+14),+8(+11),H,-,,,,+15(+18),-5(-2),,,,,18,15,11,2500,[4000],1000,500 (350),250 (125),,,,1.33 (0.93),,1,1,0,,,,SF6_Alex_jmk.png,"SF6_Alex_jmk_hitbox.png,SF6_Alex_jmk_hitbox_2.png,SF6_Alex_jmk_hitbox_3.png,SF6_Alex_jmk_hitbox_4.png","Most horizontal range of Alex's jump-ins but more difficult to time than j.HK; requires frame perfect timing to connect on a standard crouching hurtbox (4f timing vs. tall crouching opponents); lower body projectile invuln 8-25f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
20,Normals and Target Combos,air_normal,alex_jhk,j.HK,Jumping Heavy Kick,800,10,7,3 land,-,+11(+15),+7(+11),H,-,,,,+15(+19),-6(-2),,,,,19,15,13,4000,[5000],2000,1000 (700),500 (250),,,,1.20,,1,1,0,,,,SF6_Alex_jhk.png,SF6_Alex_jhk_hitbox.png,Decent all-around jump-in for horizontal approaches; lower body projectile invuln 10-21f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
21,Normals and Target Combos,ground_normal,alex_6mp,6MP,Chop,800,22,2,19,42,+3,-3,H,-,,,,+7,-19,,,+7,+1,24,18,11,2500,[4000],1000,500 (350),250 (125),,,,1.64,,1,1,0,,,,SF6_Alex_6mp.png,"SF6_Alex_6mp_hitbox.png,SF6_Alex_6mp_hitbox_2.png","Good range and damage for an overhead; when used out of Drive Rush, combos into 5MP at any range"
22,Normals and Target Combos,ground_normal,alex_4mk,4MK,Oblique Stomp,600,7,3,15,24,+5,+1,LH,-,,,,+9,-16,,,+9,+5,23,19,11,4000,[6000],1500,500 (350),250 (125),,,,1.28,,1,1,0,,,,SF6_Alex_4mk.png,SF6_Alex_4mk_hitbox.png,"Transitions into Collapsing Driver for a cinematic knockdown on backturned opponents; good punish starter into 2MP; strong pressure tool with a 5LP frame trap that links to 5MP on Counter-hit, or with DR~4MK into itself"
23,Normals and Target Combos,ground_normal,alex_4mk_backturn,4MK (Backturn),Collapsing Driver,"600,1400",7,3,15,24,HKD +33,-,LH,-,,,Both hits apply scaling,HKD +33,,,,,,,,11,,[8000],3500,2500 (1750),,,,,1.38,,,,,,,,"SF6_Alex_4mk_backturn.png, SF6_Alex_4mk_backturn_2.png",SF6_Alex_4mk_backturn_hitbox.png,Performs a cinematic knockdown on backturned opponents; can be canceled into after 236HP on hit; counts as 2 separate moves for damage scaling; can whiff after max range 236HP on crouching opponents; deals less damage than Power Drop but maintains same side and gives better HKD oki
24,Normals and Target Combos,air_normal,alex_j2hp,j.2HP,Flying Cross Chop,800,21,until land,20(35) land,-,0(+13),-14(-1),LH,-,,,,+4(+17),-47(-34),,,,,34,20,13,4000,[5000],2000,1000 (700),500 (250),,,Until Land (FKD),,,1,1,1,,,,SF6_Alex_j2hp.png,SF6_Alex_j2hp_hitbox.png,Forward Jump only; 15f extra recovery on whiff; Alex is in a crouching state during landing recovery (standing-sized hurtbox for the first 3 frames); puts airborne opponents into a limited juggle state; leg hurtbox is projectile invuln on frame 19 until landing
25,Normals and Target Combos,ground_normal,alex_5mp_hp,5MP~HP,Palm Strikes,1200 (840),15,3,21,38,KD +21,-3,LH,PS*,50(18),,30% Immediate,KD +21,-22,,,,,,21,13,3000,[5000],1500,1000 (700),500 (250),,,,1.75 (1.65),,1,1,3,,,,SF6_Alex_5mp_hp.png,SF6_Alex_5mp_hp_hitbox.png,"() refers to scaled damage starting from 5MP (full sequence on hit does the same damage as just a counter-hit on the HP itself); easily hitconfirmable but fairly low risk and DI-safe between hits; cancelable into Prowler Stance on hit only for oki; 1f blockstring gap between hits (up to 3f if delayed, can throw off Perfect Parry timing); can be useful to stay close in Burnout (no blockstring gap but becomes +1 on block with some pushback); on block, leaves Alex in throw range if done from point blank; Prowler Stance cancel: KD +24 oH"
26,Normals and Target Combos,ground_normal,alex_2lk_2hk,2LK~2HK,Twisted Drop,1000 (800),15,3,30,47,HKD +20,-15,L,PS*,59(33),,,HKD +20,-31,,,,,,18,13,3000,[7000],2500,1000 (700),500 (250),,,,1.96 (1.88),,1,1,5,,,,SF6_Alex_2lk_2hk.png,SF6_Alex_2lk_2hk_hitbox.png,() refers to scaled damage from 2LK starter; does not combo naturally (requires Drive Rush / Counter-hit / Punish Counter); allows 2LK to be a useful punish option at ranges where 2LP whiffs (and especially in Modern where Alex cannot punish with 2LP); cancelable into Prowler Stance on hit only for oki; 6f blockstring gap between the hits (interruptible on block without DR~2LK or Burnout); Prowler Stance cancel: KD +17 oH
27,Specials,special,alex_2pp,2PP,Prowler Stance,-,18~,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SF6_Alex_2pp.png,SF6_Alex_2pp_2.png","SF6_Alex_2pp_hitbox.png,SF6_Alex_2pp_hitbox_2.png",Cannot block while in stance (counter-hit state for entire duration); Alex is in a crouching state on frame 5 onward (stand-sized hurtbox until frame 8); crouch-sized hurtbox on frames 9-15; Low Profile on frame 16~ (but does not duck under standard projectiles); can transition into one of several different follow-ups on frame 18 onward (frame 17 for Stance Exit); can be canceled with any up input (2PP~8); Alex remains in stance until canceled or hit; Alex switches facing direction when opponent switches sides
28,Specials,special,alex_2pp_8,2PP~8,Exit Prowler Stance,-,-,-,25,25,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Alex_2pp_8.png,SF6_Alex_2pp_8_hitbox.png,Can start exiting stance 1 frame earlier than other follow-ups; fastest total stance + exit time is 42f; Low Profile and crouch state on frames 1-9 of exit animation; Alex remains in a counter-hit state for entire exit duration; holding up direction will buffer the Stance Exit at the earliest possible timing
29,Specials,special,alex_2pp_6,2PP~6,Low Rush,-,-,-,28,28,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Alex_2pp_6.png,SF6_Alex_2pp_6_hitbox.png,"Distance: 1.76; cancelable into Slash Elbow (6P) on frames 1-14 (if done later, Elbow is buffered at the usual follow-up timing); can perform Tactical Hop (LK) / Air Stampede (MK) on frame 18~; can perform Stance Exit on frame 28 (final recovery frame); cancelable into other Stance follow-ups on frame 21~; maintains Low Profile / crouch for entire duration and remains in Prowler Stance afterward; holding forward does not buffer the dash (must be timed using the standard input buffer window)"
30,Specials,special,alex_2pp_4,2PP~4,Low Retreat,-,-,-,31,31,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Alex_2pp_4.png,SF6_Alex_2pp_4_hitbox.png,Distance: 1.00; cannot cancel into follow-ups during the dash animation (except Stance Exit 1f before recovery ends); maintains Low Profile / crouch for entire duration and remains in Prowler Stance afterward; holding back does not buffer the dash (must be timed using the standard input buffer window)
31,Specials,special,alex_2pp_6p,2PP~6P,Slashing Elbow,1000,12/15/18,4,18,33/36/39,+3,-1,LH,-,,,20% Starter,KD +56,-20,,,,,25,21,13 (15 CH/PC),4000,[4000],2000,800 (560),400 (200),,,,2.32 / 2.60 / 3.14,,1,1,5,,,,SF6_Alex_2pp_6p.png,"SF6_Alex_2pp_6p_hitbox.png, SF6_Alex_2pp_6p_hitbox_2.png, SF6_Alex_2pp_6p_hitbox_3.png, SF6_Alex_2pp_6p_hitbox_4.png","Button strength determines distance and startup (LP shortest/fastest, HP longest/slowest); exits Stance after use; high active frame count allows it to be spaced or used with meaty timing for better advantage; Counter-hit/Punish Counter puts opponent into a limited juggle state; puts airborne opponents into a limited juggle state; head and arm hurtbox are anti-air invuln on frames 8-15 (LP) / 11-18 (MP) / 14-21 (HP); maintains Low Profile on startup until 5f before active; maintains crouch state until the end of active frames (standing-sized hurtboxes after the Low Profile frames end); expands significantly on the 3rd active frame making it easier to space for advantage on block; causes a screen shake effect when blocked with frame advantage (3rd/4th active frames)"
32,Specials,special,alex_2pp_lp,2PP~LP,Palm Jab,300,4,3,9,15,+7*,+1*,LH,Chn Sp SA,13,,20% Starter,+11*,-10,+9,+3,,,19,13,9,500,[2000],300,300 (210),150 (75),,,,1.36,,1,1,0,,,,SF6_Alex_2pp_lp.png,SF6_Alex_2pp_lp_hitbox.png,"Fast and long range jab that maintains the stance's Low Profile and crouching state; cancelable into other Prowler Stance moves (except Stance Exit, Forward/Back Dash, Hyper Takedown, or Slashing Elbow) and into standard specials / DI / DR; Alex remains in stance if not canceled (forced to exit after Perfect Parry); chained jabs form a true blockstring (can chain 4 jabs on hit or 3 on block); frame advantage compares the end of the jab recovery to the opponent's hitstun/blockstun but is only really relevant for tick throws with Hyper Takedown or when using Slashing Elbow afterward; can only tick throw into Hyper Takedown (Stance LP+LK) after 1 jab"
33,Specials,special,alex_2pp_mp,2PP~MP,Shoulder Launcher<br>(Falling Moon),400x2 (2680),7,"2,5",17,30,KD +51,-6,LH,-,,,,HKD +22,-22,,,,,,"16,16 (18 total)","11,11",1500x2,[5000],1000x2 [2500],400x2 (280x2) [2400(1680)],200x2 (100x2),"1-6 Air (Upper/Mid), 7-13 Air (all)",,,1.10 (0.81),,"1,1","1,1","2,3",,,,"SF6_Alex_2pp_mp.png, SF6_Alex_2pp_mp_2.png","SF6_Alex_2pp_mp_hitbox.png,SF6_Alex_2pp_mp_hitbox_2.png,SF6_Alex_2pp_mp_hitbox_3.png","Counter-hit/Punish Counter transitions into Falling Moon for higher damage, Hard Knockdown, and improved meter properties (regardless of whether 1st or 2nd hit connects); () refers to Falling Moon damage; not airborne despite the animation; puts opponents into a limited juggle state on normal hit; maintains Low Profile on frames 1-7 and considered crouching on frames 1-13; cannot hit cross-up but will autocorrect if input while dashing under the opponent (allows for side swap juggle routes); can be canceled into from Palm Jab"
34,Specials,special,alex_2pp_hp,2PP~HP,Heavy Lariat,1000,12,3,19,33,+6,+3,LH,-,,,20% Starter,+10 (Backturn),-20,,,,,28,25,13 (20 CH/PC),8000,[8000],2000,1000 (700),500 (250),,,,1.48 (1.41),,1,1,1,,,,SF6_Alex_2pp_hp.png,SF6_Alex_2pp_hp_hitbox.png,"Can be held to gain damage, 2f extra blockstun, and armor properties; puts airborne opponents into a limited juggle state; Counter-hit (+8) / Punish Counter (+10) puts grounded opponents into a Backturned state that can link to 4MK or MP/OD Power Drop (can whiff at long range); shorter range vs. crouching opponents; great pressure tool for depleting the opponent's Drive gauge; can be canceled into from Palm Jab (up to 3 jabs vs. standing or 2 jabs vs. crouching); uncharged version comes out if button is held up to 12 frames; can be spaced out to hit on later active frames for better advantage (up to +8/+5); holding the button 1-5f results in 12f startup; holding the button 6-12f increases the total startup incrementally (up to a maximum startup of 20f); maintains Low Profile on frames 1-6 and crouch state on frames 1-14 (standing-sized hurtbox on frames 11-14)"
35,Specials,special,alex_2pp_hp_hold,2PP~[HP],Heavy Lariat (Hold),1200,21,3,19,42,+6,+5,LH,-,,,20% Starter,+10 Backturn,-20,,,,,28,27,13 (20 CH/PC),10000,[10000],2000,1000 (700),500 (250),,6-16 (2-hit),,1.48 (1.41),,1,1,1,,,,SF6_Alex_2pp_hp_hold.png,SF6_Alex_2pp_hp_hold_hitbox.png,More damage and blockstun than uncharged version; puts airborne opponents into a limited juggle state; Counter-hit (+8) / Punish Counter (+10) puts grounded opponents into a Backturned state that can link to 4MK or MP/OD Power Drop (can whiff at long range); armor absorbs 2 hits as long as the button continues to be held (armor ends 5f before the attack hits); shorter range vs. crouching opponents; great pressure tool for depleting the opponent's Drive gauge; can be canceled into from Palm Jab but only combos on Punish Counter; can be spaced out to hit on later active frames for better advantage (up to +8/+7); button must be held 13f (early release ends the armor and results in uncharged version); maintains Low Profile on frames 1-16 and crouch state on frames 1-23 (standing-sized hurtbox on frames 20-23)
36,Specials,special,alex_2pp_lk,2PP~LK,Tactical Hop,-,22~,-,14+3 land,39,-,-,-,-,,,,,,,,,,,,,,,,,,,,7-36 (FKD),,,,,,,,,SF6_Alex_2pp_lk.png,"SF6_Alex_2pp_lk_hitbox.png, SF6_Alex_2pp_lk_hitbox_2.png","Distance: 1.157; much shorter trajectory and lower height than a standard jump; can perform air normals or Flying Cross Chop on frames 22-32 (buffers from frame 8~, then buffers a grounded normal if pressed on frame 33~); immediately loses low profile state and exits stance upon activation; prejump frames 1-2 are in a crouching state followed by a standing state on frames 3-6; Lower Body Projectile Invuln on frames 6-8 (helps jump over projectiles on startup); has a smaller body hurtbox on frames 6-33; 3f landing recovery like a regular jump but cannot block when landing from an empty jump; Alex is in a Counter-hit state for entire move duration; can be canceled into from Palm Jab"
37,Specials,special,alex_2pp_mk,2PP~MK,Air Stampede,1100,30,2,17,48,KD +28,+2,H,-,,,20% Starter,HKD +62,-17,,,,,,21,6 (15 PC),8000,[10000],3000,1100 (770),550 (275),,,9-30 (FKD),3.05 / 2.43 / 1.34,,1,1,5,,,,SF6_Alex_2pp_mk.png,"SF6_Alex_2pp_mk_hitbox.png, SF6_Alex_2pp_mk_hitbox_2.png","Can be steered left/right; cannot hit cross-up; Alex is considered grounded on the 2nd active frame (anti-air invuln specials will lose if they don't hit before this frame); Punish Counter puts opponents into a limited juggle OTG bounce state (Hard Knockdown if no move is juggled afterward); immediately loses low profile state and exits stance upon activation (remains crouching on frames 1-8 with a standing-sized hurtbox on frames 5-8); very short hitstop gives little time for opponent to make a decision on block (significantly longer hitstop on Punish Counter for easier juggle confirms); stomp is block reactable but difficult to anti-air (can hold back to cause many anti-airs to whiff at some ranges); can intentionally whiff over the opponent to bait parry (opponent can option select with 4~4MPMK to option select a parry + Drive Rush, though the timing is strict to punish Alex); can be canceled into from Palm Jab"
38,Specials,special,alex_2pp_hk,2PP~HK,Sweep Combination 1<br>(Flying Suplex),600 (2420),11,3,30,43,KD +29,-17,L,TC,22,,,HKD +18,-56,,,,,,16,13,3000,[10000],2000 [3000],800 (560) [1800 (1260)],400 (200),,,,2.02,,1,1,5,,,,SF6_Alex_2pp_hk.png,SF6_Alex_2pp_hk_hitbox.png,"Hitconfirmable (but unsafe) long range sweep; Counter-hit/Punish Counter transitions into Flying Suplex for extra damage, meter, and a Hard Knockdown (no difference between 1st or 2nd hit of the TC when this happens); puts airborne opponents into a limited juggle state (allows TC follow-up to combo); Alex remains in stance after recovery except on Perfect Parry or when Flying Suplex connects; maintains Low Profile and crouch state for entire duration; 3f blockstring gap between hits (will frame trap if opponent attempts a punish too early); can be canceled into from Palm Jab (consistent combo ender at any range)"
39,Specials,special,alex_2pp_hk_hk,2PP~HK~HK,Sweep Combination 2<br>(Flying Suplex),600 (2420),11,3,33,46,KD +25,-20,L,-,,,,HKD +18,-59,,,,,,16,13,3000,[10000],1000 [2000],600 (420) [1600 (1120)],300 (150),,,,1.82,,1,1,5,,,,SF6_Alex_2pp_hk_hk.png,SF6_Alex_2pp_hk_hk_hitbox.png,"Counter-hit/Punish Counter transitions into Flying Suplex for extra damage, meter, and a Hard Knockdown (no difference between 1st or 2nd hit of the TC when this happens); Alex remains in stance after recovery except on Perfect Parry or when Flying Suplex connects; maintains Low Profile and crouch state for entire duration; 3f blockstring gap between hits (will frame trap if opponent attempts a punish too early); leaves Alex +1 after manual Stance Exit for corner oki; can whiff when the first sweep connects at max range"
40,Specials,special,alex_2pp_lplk,2PP~LPLK,Hyper Takedown<br>(Death Valley Bomb),1200 (2040),18+5,3,23,30,KD +32,-,T,-,,,20% Immediate,HKD +21,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,1.02,,,,,,,,SF6_Alex_2pp_lplk.png,SF6_Alex_2pp_lplk_hitbox.png,Acts like a normal throw with extra range (can be teched); turns into Death Valley Bomb on Punish Counter (different animation with separate KD advantage and higher damage/meter properties); leads to good oki anywhere on screen; immediately loses low profile state and exits stance upon activation but retains crouching state on frames 1-7 with standing-sized hurtboxes; cannot be canceled into from Palm Jab (only in throw range after 1 jab on hit or block); a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously
