character_slug,move_id,move_name,input,move_group,hitconfirm_window,hitstun,blockstun,hitstop,punish_adv,perf_parry_adv,dr_cancel_hit,dr_cancel_blk,after_dr_hit,after_dr_blk,invuln,armor,airborne,jug_start,jug_increase,jug_limit,proj_speed,atk_range,super_gain_blk,notes_sc
marisa,marisa_022_j_hp,Marisa Style (j.HP),j.[HP],normals,-,-,22,15,HKD +69(+75),-8 (-2),-,-,-,-,-,-,-,1,1,1,-,1.14,500 (250),Releasing the button on frames 5-19 results in uncharged version with 5f startup; causes spike knockdown; lower body projectile invuln 28-37f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
marisa,marisa_023_j_hk,Jumping Heavy Kick,j.HK,normals,-,19,15,13,+14(+19),-7 (-2),-,-,-,-,-,-,-,1,1,1,-,1.19,500 (250),Can hold button 20f for improved properties; lower body projectile invuln 10-21f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
marisa,marisa_024_j_hk,Marisa Style (j.HK),j.[HK],normals,-,-,22,15,HKD +70(+75),-7 (-2),-,-,-,-,-,-,-,1,1,1,-,1.19,500 (250),Releasing the button on frames 7-19 results in uncharged version with 3f startup; causes spike knockdown; lower body projectile invuln 29-37f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
marisa,marisa_025_lp_lp,Light Two Hitter,5LP~LP,command_normals,40-42 (17),22,19,13,+1,-23,+12,+9,-,-,-,-,-,1,1,1,-,-,500 (250),"Requires Counter-hit, Punish Counter, or Drive Rush 5LP to combo; 3f gap on block between hits that allows for a frame trap"
marisa,marisa_026_mp_mp,Medium Two Hitter,5MP~MP,command_normals,44-46,22,17,13,+1,-,+10,+5,-,-,-,-,-,1,1,1,-,-,500 (250),Great pressure and bully tool from 5MP; true blockstring between hits; special/DR cancel is delayed until after 1st recovery frame
marisa,marisa_027_hp_hp,Heavy Two Hitter,5HP~HP,command_normals,-,-,24,13,KD +42,-20,-,-,-,-,-,-,-,1,1,2,-,-,500 (250),() refers to scaled damage after 5HP combo starter; 6f gap between hits on block (1f gap if starting from 5[HP]); grants a safe jump near the corner on a grounded hit or low-height juggle
marisa,marisa_028_mp_mp,Volare Combo,j.MP~MP,command_normals,-,-,-,11,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,Spike KD vs. airborne opponents
marisa,marisa_031_4_hp,Magna Bunker,4HP,command_normals,20,26,22,13,+7,-21,+13,+9,+7,+3,-,-,-,1,1,1,-,1.323,250 (125),3f extra recovery on whiff; can hold button 17f for improved properties; causes air reset when juggled into without Drive Rush; short range but important in combos and pressure; special/DR cancel is delayed until after 2nd recovery frame
marisa,marisa_032_4_hp,Magna Bunker (Hold),4[HP],command_normals,20,33,24,15,+17,-18,+23,+14,+17,+8,-,-,-,1,1,1,-,1.413 (1.361),250 (125),"5f extra recovery on whiff; 2nd active frame is omitted on hit/block (when combined with the extra whiff recovery, the total frame count is 6f longer on whiff compared to hit/block); releasing the button on frames 5-16 results in uncharged version with 3f startup; short range but excellent combo and pressure tool; meaty connect does not give extra frame advantage; puts airborne opponents into limited juggle state"
marisa,marisa_033_6_mp,Novacula 1,6MP,command_normals,20,24,19,11,+6,-20,-,-,+6,+1,-,-,-,1,1,1,-,1.893,250 (125),"Strong forward movement and can link into light normals after Counter-hit, Punish Counter, or Drive Rush; has 2 hitconfirmable Target Combo follow-ups; useful link option out of DR~2MK due to its range"
marisa,marisa_034_6_mp_hp,Novacula Swipe,6MP~HP,command_normals,-,-,16,13,KD +31,-,-,-,-,-,-,-,-,-,-,-,-,-,287 (143),"Low follow-up; true blockstring from 6MP, so an opponent mashing a crouching button after blocked 6MP will not be frame trapped; useful confirm if 6MP hits crouching opponent"
marisa,marisa_035_6_mp_hk,Novacula Thrust,6MP~HK,command_normals,49,-,17,13,KD +49,-,-,-,-,-,-,-,-,1,1,1,-,-,500 (250),"Whiffs on crouching opponents; if the opponent is standing, this ender is preferable for its corner carry and Super cancelability; Super cancel is delayed until after 3rd active frame"
marisa,marisa_036_3_hp,Malleus Breaker 1,3HP,command_normals,16,23,20,13,+4,-21,-,-,+4,+1,-,-,-,1,1,1,-,1.717,250 (125),Can hold button 17f for improved propertied; has a Target Combo follow-up; causes a short OTG bounce vs. airborne opponents
marisa,marisa_037_3_hp,Malleus Breaker 1 (Hold),3[HP],command_normals,16,26,23,13,+9,-19,-,-,+9,+6,-,-,-,1,1,1,-,1.907,250 (125),Slow overhead that can combo on hit or give pressure on block; releasing the button on frames 7-13 results in uncharged version with 14f startup; causes a short OTG bounce vs. airborne opponents
marisa,marisa_038_3_hp_3_hp,Malleus Breaker 2,3HP~3HP,command_normals,-,-,14,13,KD +29,-,-,-,-,-,-,-,-,1,1,2,-,-,250 (125),"Gives a risky 2nd overhead after 3HP; true blockstring, so opponent can safely mash a standing normal after blocking 3HP without being frame trapped or hit by the overhead; can be juggled into (KD +31); whiffs after uncharged 3HP on block due to high pushback (even more unsafe)"
marisa,marisa_039_6_hk,Falx Crusher 1,6HK,command_normals,18 Sp / 23 TC,25,22,13,+4,-23,+15,+12,+4,+1,-,-,-,1,1,1,-,1.912,500 (250),Can hold button 21f for improved properties; has a hitconfirmable Target Combo follow-up; forces stand on hit
marisa,marisa_040_6_hk,Falx Crusher 1 (Hold),6[HK],command_normals,20 Sp / 25 TC,33,26,15,+14,-21,+21,+14,+14,+7,-,-,-,1,1,1,-,2.212,500 (250),Releasing the button on frames 7-14 results in uncharged version with 7f startup (frames 15-20: 4f startup); has a hitconfirmable Target Combo follow-up; forces stand on hit; puts airborne opponents into limited juggle state; more range than uncharged version with excellent follow-up combos or block pressure; special/DR cancel is delayed until after 3rd active frame
marisa,marisa_041_6_hk_6_hk,Falx Crusher 2,6HK~6HK,command_normals,-,-,18,13,KD +52,-28,-,-,-,-,-,-,-,6,0,3,-,-,500 (250),Hitconfirmable ender after 6HK; delaying the input can create a frame trap up to 3f on block (no gap if starting from 6[HK]); puts opponent into limited juggle state; extremely powerful when juggled into (does not increase juggle count at all from DR~6HK)
marisa,marisa_042_2_3_6_lp,Gladius,236LP,specials,21,-,20,16(14 block),KD +36,-23,-,-,-,-,-,5-10 (High/Mid),-,1,1,5,-,1.865 (1.659),575 (287),"Armor loses to low attacks; cannot hit cross-up; can hold the button 26f to charge a more powerful version (armor is lost immediately upon button release); after releasing partial charge, startup is 5f (frames 12-19) or 4f (frames 20-25); holding the button for 11-12f can extend the armor by 1-2f without increasing startup"
marisa,marisa_043_2_3_6_lp,Gladius (Hold),236[LP],specials,17,-,28,15,HKD +40,-22,-,-,-,-,-,Break; 5-26 (High/Mid),-,0,"1,1","0,6",-,2.075 (1.869),575 (287),"Armor loses to low attacks; transitions to a cinematic follow-up on hit; vs. airborne opponents, 2nd follow-up hit whiffs (no Hard Knockdown and reduced Super Meter gain); cannot hit cross-up"
marisa,marisa_044_2_3_6_mp,Gladius,236MP,specials,21,-,20,16(14 block),KD +36,-23,-,-,-,-,-,5-12 (High/Mid),-,1,1,5,-,1.985 (1.779),575 (287),"Armor loses to low attacks; cannot hit cross-up; can hold the button 29f to charge a more powerful version (armor is lost immediately upon button release); after releasing partial charge, startup is 7f (frames 12-19) or 6f (frames 20-28)"
marisa,marisa_045_2_3_6_mp,Gladius (Hold),236[MP],specials,17,-,28,15,HKD +40,-22,-,-,-,-,-,Break; 5-29 (High/Mid),-,0,"1,1","0,6",-,2.255 (2.049),575 (287),"Armor loses to low attacks; transitions to a cinematic follow-up on hit; vs. airborne opponents, 2nd follow-up hit whiffs (no Hard Knockdown and reduced Super Meter gain); cannot hit cross-up"
marisa,marisa_046_2_3_6_hp,Gladius,236HP,specials,21,-,20,16(14 block),KD +36,-23,-,-,-,-,-,5-15 (High/Mid),-,1,1,5,-,2.105 (1.899),575 (287),"Armor loses to low attacks; cannot hit cross-up; can hold the button 35f to charge a more powerful version (armor is lost immediately upon button release); after releasing partial charge, startup is 10f (frames 12-19), 9f (frames 20-27), or 8f (frames 28-34); holding the button for 33-34f results in an uncharged 236HP with even slower startup than the fully charged version"
marisa,marisa_047_2_3_6_hp,Gladius (Hold),236[HP],specials,17,-,28,15,HKD +40,-22,-,-,-,-,-,Break; 5-35 (High/Mid),-,0,"1,1","0,6",-,2.375 (2.169),575 (287),"Armor loses to low attacks; transitions to a cinematic follow-up on hit; vs. airborne opponents, 2nd follow-up hit whiffs (no Hard Knockdown and reduced Super Meter gain); cannot hit cross-up"
marisa,marisa_048_2_3_6_p_p,Gladius,236PP,specials,21,-,23,16(14 block),KD +36,-23,-,-,-,-,-,"Break; 1-22 (2-hit, High/Mid)",-,1,1,5,-,2.105 (1.899),575 (287),"Armor loses to low attacks; cannot hit cross-up; can hold the button 29f to charge a more powerful version; after releasing partial charge, startup is 8f (frames 11-12), 7f (frames 13-19), or 6f (frames 20-28)"
marisa,marisa_049_2_3_6_p_p,Gladius (Hold),236[PP],specials,17,-,28,15,HKD +40,-22,-,-,-,-,-,"Break; 1-38 (2-hit, High/Mid)",-,0,"1,1","0,6",-,2.269 (2.169),575 (287),"Armor loses to low attacks; transitions to a cinematic follow-up on hit; vs. airborne opponents, 2nd follow-up hit whiffs (no Hard Knockdown and reduced Super Meter gain); cannot hit cross-up"
marisa,marisa_050_2_1_4_lp,Dimachaerus,214LP,specials,24 SA / 34(32) follow-up,31,18,13,+1,-32,-,-,-,-,5-15 Air,-,-,0,0,0,-,1.535 (1.395),288 (144),Cannot hit cross-up; cancelable into 6P follow-up on hit or armor absorb; puts airborne opponents into free juggle state
marisa,marisa_052_2_1_4_mp,Dimachaerus,214MP,specials,24 SA / 34 follow-up,34,18,13,+4,-32,-,-,-,-,6-19 Air (Upper body),-,-,0,0,0,-,1.356 (1.266),288 (144),Cannot hit cross-up; cancelable into 6P follow-up on hit or armor absorb; puts airborne opponents into free juggle state
marisa,marisa_054_2_1_4_hp,Dimachaerus,214HP,specials,25 SA / 34 follow-up,-,18,13,KD +38,-32,-,-,-,-,10-25 Air (Head),-,-,0,0,0,-,1.356 (1.266),288 (144),Cannot hit cross-up; cancelable into 6P follow-up on hit or armor absorb; puts airborne opponents into free juggle state
marisa,marisa_056_2_1_4_p_p,Dimachaerus,214PP,specials,25 SA / 37 follow-up,-,18,13,KD +42,-28,-,-,-,-,5-19 Air,Break,-,0,0,0,-,1.356 (1.266),288 (144),Cannot hit cross-up; cancelable into 6P follow-up on hit or armor absorb; puts airborne opponents into free juggle state
marisa,marisa_058_6_2_3_lp,Phalanx,623LP,specials,-,-,24,15,HKD +58(59),-19,-,-,-,-,12-27 Lower Body Projectile,7-11 High/Mid,11-30 (FKD),1,1,5,-,2.571 (2.537),575 (287),Cannot hit cross-up; hits 1f later vs. crouching opponents
marisa,marisa_059_6_2_3_mp,Phalanx,623MP,specials,-,-,24,15,HKD +58(59),-19,-,-,-,-,12-30 Lower Body Projectile,7-13 High/Mid,14-33 (FKD),1,1,5,-,2.871 (2.817),575 (287),Cannot hit cross-up; hits 1f later vs. crouching opponents; leaves Marisa close enough to frame trap with 5LP~LP on block or use 5MP~MP without causing an air reset; can set up trade combos with 4f reversals using 5MP vs. stand block or 4HP vs. crouch block
marisa,marisa_060_6_2_3_hp,Phalanx,623HP,specials,-,-,24,15,HKD +58(59),-19,-,-,-,-,12-34 Lower Body Projectile,10-15 High/Mid,17-37 (FKD),1,1,5,-,3.386 (3.332),575 (287),Cannot hit cross-up; hits 1f later vs. crouching opponents; leaves Marisa close enough to frame trap with 5LP~LP on block or use 5MP~MP without causing an air reset; can set up trade combos with 4f reversals using 5MP vs. stand block or 4HP vs. crouch block
marisa,marisa_061_6_2_3_p_p,Phalanx,623PP,specials,-,-,25,15,HKD +76 Tumble (HKD +144 Wall Splat),-19,-,-,-,-,12-30 Lower Body Projectile,Break; 6-17 High/Mid,14-33 (FKD),0,1,5,-,3.246 (3.182),575 (287),"Sends opponent tumbling backward into OTG state; if opponent hits the corner, a low-height Wall Splat occurs (opponent is grounded and throwable, but strikes put them into juggle state); cannot hit cross-up; hits 1f later vs. crouching opponents; can set up trade combos with 4f reversals using 4HP vs. stand block or 6MP vs. crouch block"
marisa,marisa_062_2_3_6_lk,Quadriga,236LK,specials,20,-,22,15,KD +35,-26,-,-,-,-,-,-,-,1,1,5,-,2.885,575 (287),Cannot hit cross-up; ~50% screen length
marisa,marisa_063_2_3_6_mk,Quadriga,236MK,specials,20,-,22,15,KD +37,-24,-,-,-,-,-,-,-,1,1,5,-,3.22,575 (287),Cannot hit cross-up; ~60% screen length
marisa,marisa_064_2_3_6_hk,Quadriga,236HK,specials,20,-,22,15,KD +37,-23,-,-,-,-,-,-,-,1,1,5,-,3.735,575 (287),Cannot hit cross-up; ~70% screen length
marisa,marisa_065_2_3_6_k_k,Quadriga,236KK,specials,20,-,22,15,KD +50(68) Wall Splat,-26,-,-,-,-,-,Break,-,0,1,5,-,3.54,575 (287),Cannot hit cross-up; ~65% screen length; Wall Splat on hit; KD Advantage increases when farther from the wall; significant pushback on block makes it hard to punish when spaced out
marisa,marisa_070_p,Tonitrus 1,214K~P,specials,17(16),26,22,13,+5,-23,-,-,-,-,-,-,-,1,1,1,-,2.253,250 (125),1st active frame only hits airborne opponents (functionally 8+16f startup vs. grounded); causes spike knockdown vs. airborne opponents; Marisa is in a Punish Counter state for entire duration; hitconfirm window is 1f shorter vs. grounded opponents; cannot be canceled into Tonitrus 2 on whiff; range includes 0.218 forward movement from 214K startup
marisa,marisa_071_p_p,Tonitrus 2,214K~P~P,specials,-,-,18,13,KD +31,-,-,-,-,-,-,-,-,0,0,1,-,-,575 (287),True blockstring from overhead starter; Marisa is in a Punish Counter state for entire duration; cannot be performed when Tonitrus 1 whiffs
marisa,marisa_072_k,Procella,214K~K,specials,-,-,16,13,HKD +22,-38,-,-,-,-,-,-,-,1,1,5,-,2.711 (2.666),500 (250),Risky low ender; may catch opponent by surprise since the overhead ender is safe on block; Marisa is in a Punish Counter state for entire duration; range includes 0.218 forward movement from 214K startup
marisa,marisa_074_2_3_6_2_3_6_p,Javelin of Marisa,236236P,super_arts,-,-,22,20,KD +14,-63,-,-,-,-,1 Strike/Throw,Break; 1-23 (2 hits),-,1,1,5,-,3.215 (2.694),-10000,Can hold button 27f for more damage and a cinematic counter that activates against strikes and throws
marisa,marisa_075_2_3_6_2_3_6_p,Javelin of Marisa,236236[P],super_arts,-,-,24,20,HKD +35 (KD +17),-64,-,-,-,-,1 Strike/Throw,Break; 1-47 (2 hits),-,-,-,99,-,3.075 (2.504),-10000,"Held version; only the first 3 active frames trigger cinematic hit, which deals extra damage and Drive damage; max-range non-cinematic version does not give a Hard Knockdown; if frames 1-27 absorb a strike or throw, results in Counterattack version instead; has slightly less range than the uncharged version"
marisa,marisa_076_2_3_6_2_3_6_p,Counter Javelin of Marisa,236236[P],super_arts,-,-,20,20,KD +46,-55,-,-,-,-,1-10 Full,Break,-,100,100,5,-,-,-10000,Automatically triggers counterattack after Held SA1 armor absorbs a strike or throw on frames 1-27; can be baited with safe jump timing
marisa,marisa_078_2_3_6_2_3_6_k,Goddess of the Hunt,236236K,super_arts,-,-,28,4,HKD +14,-65(-59),-,-,-,-,1-19 Full,Break,-,-,-,99,-,2.911 (2.289),-30000,Takes opponent to corner; cinematic time regenerates ~2.1 Drive bars for Marisa; excellent whiff punish and projectile counter tool (especially with Modern controls)
marisa,marisa_079_2_3_6_2_3_6_k,Goddess of the Hunt (CA),236236K,super_arts,-,-,28,4,HKD +14,-65(-59),-,-,-,-,1-19 Full,Break,-,-,-,99,-,2.911 (2.289),-30000,Takes opponent to corner; available at 25% HP or below; cinematic time regenerates ~2.1 Drive bars for Marisa; excellent whiff punish and projectile counter tool (especially with Modern controls)
marisa,marisa_081_4_lplk,Ponte Milvio,4LPLK,throws,-,-,-,-,HKD +33,-,-,-,-,-,-,-,-,-,-,-,-,0.90,-,"Side switch; after throwing opponent into corner, can Drive Rush for strong strike/throw mixup; DR~5[HP] trades with reversal 4f normals for a high-damage trade combo; meaty options are much weaker after normal dash (no throw, limited conversions on hit); a successful Throw Escape builds 1 Drive bar and 1000 Super gauge (10% bar); Throw Escape is awarded to a random player if input simultaneously"
marisa,marisa_084_hphk,Secutor,HPHK,system,-,-,34,25,"Crumple (Standing +21, Juggle +46, HKD +104)",-35,-,-,-,-,-,1-27,-,0,1,0,-,2.527,-,See Drive Impact . Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
marisa,marisa_085_6_hphk,Love Tap (Block),6HPHK,system,-,-,23,20 (16 block),KD +23,-27,-,-,-,-,1-22 Full,Break,-,200,100,1,-,1.798,-,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; 4f less hitstop on block compared to most Drive Reversals (changes the punish timing); see Drive Reversal .
marisa,marisa_086_6_hphk,Love Tap (Recovery),6HPHK,system,-,-,23,20 (16 block),KD +23,-27,-,-,-,-,1-20 Full,Break,-,200,100,1,-,1.798,-,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze; 4f less hitstop on block compared to most Drive Reversals (changes the punish timing); see Drive Reversal .
marisa,marisa_090_6_6,Parry Drive Rush,MPMK~66,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"See Drive Rush ; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.544 (min/throw), 1.903 (min/block), 3.081 (max/final DR frame)"
marisa,marisa_091_6_6_5_6_mpmk,or 66 Drive Rush Cancel,MPMK,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,See Drive Rush ; 3-bar version performed on hit/block from a cancelable normal; can also be performed on whiff from cancelable light normals; startup refers to minimum time before an attack can cancel the Drive Rush animation; the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties
