row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
31,Drive and Throw,drive,e.honda_mpmk_66_pdr,MPMK~66,Parry Drive Rush,-,3+8,-,15(37),26(48),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-10000,,,,,,,,,,,,,,SF6_Ehonda_66.png,SF6_Ehonda_66_hitbox.png,"See Drive Rush; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.213 (min/throw), 1.769 (min/block), 3.375 (max/final DR frame)"
32,Drive and Throw,drive,e.honda_mpmk_66_drc,MPMK or 66,Drive Rush Cancel,-,9,-,15(37),24(46),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-30000,,,,,,,,,,,,,,SF6_Ehonda_66.png,SF6_Ehonda_66_hitbox.png,See Drive Rush; 3-bar version performed on hit/block from a cancelable normal; can also be performed on whiff from cancelable light normals; startup refers to minimum time before an attack can cancel the Drive Rush animation; the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties
33,Specials,special,e.honda_22k,22K,Sumo Spirit,-,51,-,1,52,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Ehonda_22k.png,SF6_Ehonda_22k_hitbox.png,"Enhances the next Hundred Hand Slap (increases damage and improves frame advantage by +2 on hit and +4 on block); allows 5HP (all active frames), 2HP, and 22P to cancel into Hundred Hand Slap"
34,Specials,special,e.honda_214lp,214LP,Hundred Hand Slap,"80x5,400 (800) [80x5,450 (850)]",12,2(4)2(2)1(2)2(1)1(1)2 [2(4)2(2)1(1)2(1)1(10)2],14,45[53],+2[+4],-4[0],LH,SA3,36[49],200 (212),[Combo (2 hits)],+6[+8],-18(-14),,,,,34(46),30(42),"1x5,10",3000(6000),[5000],2000,1000 (700),500 (250),,,,1.649,,"0x5,1","0x5,5",10x6,,,,SF6_Ehonda_214lp.png,"SF6_Ehonda_214p_hitbox1.png,SF6_Ehonda_214p_enhanced.png","[] refers to enhanced Sumo Spirit version (extra damage, +2 Hit advantage, +4 Block advantage); Counter-hit/Punish Counter bonus advantage carries through all hits; only final hit is Super cancelable; puts airborne opponents into limited juggle state (Enhanced version: causes OTG bounce); combo scaling only applies to Enhanced version"
35,Specials,special,e.honda_214mp,214MP,Hundred Hand Slap,"80x8,360 (1000) [80x7,490 (1050)]",16,2(4)2(1)1(3)1(2)1(3)1(3)1(2)1(2)2 [2(4)2(2)1(3)1(2)1(4)1(1)1(14)2],17[14],64[72],+2[+4],-8[-4],LH,SA3,51[63],250 (262),[Combo (2 hits)],+6[+8],-17(-16),,,,,51(58),41(53),"1x8,10",4000(7000),[5000],2000,1000 (700),500 (250),,,,1.949,,"0x8,1","0x8,5",10x9,,,,SF6_Ehonda_214mp.png,SF6_Ehonda_214mp_hitbox.png,"[] refers to enhanced Sumo Spirit version (extra damage, +2 Hit advantage, +4 Block advantage); Counter-hit/Punish Counter bonus advantage carries through all hits; only final hit is Super cancelable; puts airborne opponents into limited juggle state (Enhanced version: causes OTG bounce); combo scaling only applies to Enhanced version; combos from 5LP/2LP"
36,Specials,special,e.honda_214hp,214HP,Hundred Hand Slap,"80x11,320 (1200) [80x10,450 (1250)]",19,2(4)2(3)1(3)1(3)1(3)1(3)1(3)1(2)1(2)1(2)1(1)2 [2(4)2(3)1(3)1(3)1(3)1(3)1(3)1(1)1(1)1(14)2],17[14],79[87],+2[+4],-8[-4],LH,SA3,66[79],300 (312),[Combo (2 hits)],+6[+8],-19(-17),,,,,63(70),53(65),"1x11,10",5000(8000),[5000],2000,1000 (700),500 (250),,,,2.237,,"0x11,1","0x11,5",10x12,,,,SF6_Ehonda_214hp.png,SF6_Ehonda_214hp_hitbox.png,"[] refers to enhanced Sumo Spirit version (extra damage, +2 Hit advantage, +4 Block advantage); Counter-hit/Punish Counter bonus advantage carries through all hits; only final hit is Super cancelable; puts airborne opponents into limited juggle state (Enhanced version: causes OTG bounce); combo scaling only applies to Enhanced version"
37,Specials,special,e.honda_214pp,214PP,Hundred Hand Slap,"80x8,160 (800) [80x9,130 (850)]",19,4(6)2(3)2(3)2(4)2(2)2(2)2(2)2(1)2 [4(6)2(3)2(3)2(4)2(1)2(1)1(1)1(10)2],12,73[77],+4[+6],-3[+1],LH,SA2 SA3,62[73],200 (212),,+8[+10],-12,,,,,59(65),52(60),"1x8,10",5000(8000),[5000],-20000,1000 (700),500 (250),,,,4.137 (1.691),,"0x8,1","0x8,5",10x9,,,,SF6_Ehonda_214pp.png,"SF6_Ehonda_214pp_hitbox1.png,SF6_Ehonda_214p_enhanced.png","[] refers to enhanced Sumo Spirit version (extra damage, +2 Hit advantage, +4 Block advantage); Counter-hit/Punish Counter bonus advantage carries through all hits; only final hit is Super cancelable; puts airborne opponents into limited juggle state (Enhanced version: causes OTG bounce)"
38,Specials,special,e.honda_46lp,[4]6LP,Sumo Headbutt,1400(1000),10,1~22,2+18(17) land,29(51),KD +40,-3,LH,SA3,17,350(250),30% Starter,KD +40,-18,,,,,,17,15,6000,[12500],2000,1000 (700),500 (250),4-13 Air,,14-33 (FKD),2.861 (1.42/0.84),,1,1,20,,,,SF6_Ehonda_46lp.png,"SF6_Ehonda_46p_hitbox1.png,SF6_Ehonda_46p_hitbox2.png","() refers to reduced damage on active frame 5 onward; 1f less landing recovery on block; 40f charge time (charge lasts 10f after releasing back direction); travels ~50% screen length; only first 4 active frames are cancelable into SA3; always -3 on block regardless of how meaty it connects, and usually in range for opponent's 4f normal to connect; extra pushback on block when opponent is in Burnout; good for chipping at opponent's Drive gauge"
39,Specials,special,e.honda_46mp,[4]6MP,Sumo Headbutt,1400(1100),10,1~24,2+18(20) land,30(53),KD +40,-3,LH,SA3,17,350(275),30% Starter,KD +40,-21,,,,,,20,15,6000,[12500],2000,1000 (700),500 (250),5-13 Air,,14-35 (FKD),3.877 (1.42/0.84),,1,1,20,,,,SF6_Ehonda_46mp.png,SF6_Ehonda_46mp_hitbox.png,"() refers to reduced damage on active frame 5 onward; 2f extra landing recovery on block; 40f charge time (charge lasts 10f after releasing back direction); travels ~80% screen length; only first 4 active frames are cancelable into SA3; always -3 on block regardless of how meaty it connects, and usually in range for opponent's 4f normal to connect; extra pushback on block when opponent is in Burnout; good for chipping at opponent's Drive gauge"
40,Specials,special,e.honda_46hp,[4]6HP,Sumo Headbutt,1500(1300),14,1~34,2+18(20) land,34(67),KD +40,-3,LH,SA3,17,375(325),30% Starter,KD +40,-21,,,,,,20,15,7500,[12500],2000,1000 (700),500 (250),6-16 Air,,18-30(49) (FKD),6.85 (1.322/0.777),,1,1,20,,,,SF6_Ehonda_46hp.png,SF6_Ehonda_46hp_hitbox.png,"() refers to reduced damage on active frame 5 onward; 2f extra landing recovery on block; 40f charge time (charge lasts 10f after releasing back direction); continues until it reaches opponent or edge of screen (variable Active and Total frame count); only first 4 active frames are cancelable into SA3; always -3 on block regardless of how meaty it connects, and usually in range for opponent's 4f normal to connect; extra pushback on block when opponent is in Burnout; good for chipping at opponent's Drive gauge; if Honda switches sides, he will start landing recovery (11+9 land) after 15 active frames (cannot safely fly under neutral jumps)"
41,Specials,special,e.honda_46pp,[4]6PP,Sumo Headbutt,"600,1000",9,"5,1~30",30(37) land,44(73),KD +36(+37),-20,LH,-,,"150,250",,KD +36(+37),-41(-36),,,,,,23(18),"11,11","500,7500",[3000],-20000,"300,700 (210,490)","150,350 (75,175)",,"1-8, 9-34",14-25(34) (FKD),6.793 (0.797),,"1,100","1,100","20,21",,,,SF6_Ehonda_46pp.png,SF6_Ehonda_46pp_hitbox.png,"2 hits if used from close range; 2nd hit continues until it reaches opponent or edge of screen (variable Active and Total frame count); 7f extra landing recovery on block; 40f charge time (charge lasts 10f after releasing back direction); 1 hit of armor before active frames, then another hit of armor that lasts until end of active frames; armor has fixed 7f hitstop that allows it to punish safe jumps using Medium/Heavy air normals (Light safe jumps can still block OD Headbutt); always -20 on block regardless of how meaty it connects; from frame 26 onward, Honda transitions to his 30f recovery animation if he switches sides with the opponent"
42,Specials,special,e.honda_28lk,[2]8LK,Sumo Smash,"400,1000 [800]",11(45),4(26)8,17 land,65,HKD +23[+27],+1,"LH,H",-,,"100,250 [200]",25% Starter,KD +23[+55],-19(-18),,,,,,"17,22","15,10","4000,10000",[10000],"500,1500","200,1000 (140,700)","100,500 (50,250)",,,7-48 (FKD),,,"1,1","1,1","10,11",,,,SF6_Ehonda_28lk.png,"SF6_Ehonda_28k_hitbox1.png,SF6_Ehonda_28k_hitbox2.png",[] refers to damage on cross-up version of downward smash; () refers to total startup on the overhead downward smash vs. standing opponents (2nd hit becomes active mid-air on frame 41); downward smash has 1f better KD Adv. vs. crouching opponents; 40f charge time (holds charge for 12f after releasing down direction); 1st hit whiffs on crouching opponents and cannot hit cross-up; can alter trajectory on the way up by holding forward/back
43,Specials,special,e.honda_28mk,[2]8MK,Sumo Smash,"400,1000 [800]",11(42),4(24)7,17 land,62,HKD +23[+27],+1,"LH,H",-,,"100,250 [200]",25% Starter,KD +23[+55],-19(-18),,,,,,"17,22","15,10","4000,10000",[10000],"500,1500","200,1000 (140,700)","100,500 (50,250)",,,7-45 (FKD),,,"1,1","1,1","10,11",,,,SF6_Ehonda_28mk.png,SF6_Ehonda_28mk_hitbox.png,[] refers to damage on cross-up version of downward smash; () refers to total startup on the overhead downward smash vs. standing opponents (2nd hit becomes active mid-air on frame 39); downward smash has 1f better KD Adv. vs. crouching opponents; 40f charge time (holds charge for 12f after releasing down direction); 1st hit whiffs on crouching opponents and cannot hit cross-up; can alter trajectory on the way up by holding forward/back
