character_slug,move_id,move_name,input,move_group,startup,active,recovery,total,hit_adv,block_adv,cancel,damage,starter_scaling,drive_gain_hit,drive_loss_guard,drive_loss_punish,sa_gain,attribute,notes_official
blanka,blanka_038_6_hp,強 ローリングアタック,6HP,specials,22,22-41,26,,D,-15,SA3,1300,始動補正20%,2000,-10000,-5000,1000,上,20-42F 空中判定 | パニッシュカウンター時吹き飛び時間延長 | 持続の6F目までSA3でキャンセル可
blanka,blanka_039_6_hp,【ライトニングビースト】 強 ローリングアタック,6HP,specials,22,22-41,26,,D,-21,SA3,1400,始動補正20% | 即時補正10%,2000,-6000,-5000,0,上,20-42F 空中判定 | SA2タイマー100消費 | パニッシュカウンター時吹き飛び時間延長 | ヒット、ガード時ローリングキャノンへ派生可
blanka,blanka_040_6_p_p,OD ローリングアタック,6PP,specials,18,18-39,17,,D,-7,SA2,800,始動補正20%,0,-10000,-5000,1000,上,18-41F 空中判定 | 持続の2F目までSA2、SA3でキャンセル可
blanka,blanka_041_6_p_p,【ライトニングビースト】 OD ローリングアタック,6PP,specials,18,18-39,17,,D,-7,,900,始動補正20%,0,-10000,-5000,0,上,18-40F 空中判定 | SA2タイマー100消費 | ガード時ローリングキャノンへ派生可
blanka,blanka_042_8_lk,弱 バーチカルローリング,8LK,specials,8,8-27,31+着地後17,,D,-27,,1200,,2000,-4000,-5000,1000,上,6-57F 空中判定 | 8-26F 空中判定の打撃・空弾属性に対して無敵
blanka,blanka_043_8_lk,【ライトニングビースト】 弱 バーチカルローリング,8LK,specials,8,8-27,31+着地後17,,D,-27,,1300,始動補正10% | 即時補正10%,2000,-4000,-5000,0,上,SA2タイマー100消費 | ヒット、ガード時ローリングキャノンへ派生可 | 6-57F 空中判定 | 8-26F 空中判定の打撃・空弾属性に対して無敵
blanka,blanka_044_8_mk,中 バーチカルローリング,8MK,specials,8,8-27,31+着地後17,,D,-27,,1300,,2000,-4000,-5000,1000,上,6-57F 空中判定 | 8-26F 空中判定の打撃・空弾属性に対して無敵
blanka,blanka_045_8_mk,【ライトニングビースト】 中 バーチカルローリング,8MK,specials,8,8-27,31+着地後17,,D,-27,,1400,始動補正10% | 即時補正10%,2000,-4000,-5000,0,上,SA2タイマー100消費 | ヒット、ガード時ローリングキャノンへ派生可 | 6-57F 空中判定 | 8-26F 空中判定の打撃・空弾属性に対して無敵
blanka,blanka_046_8_hk,強 バーチカルローリング,8HK,specials,8,8-27,31+着地後17,,D,-27,,1400,,2000,-4000,-5000,1000,上,6-57F 空中判定 | 8-26F 空中判定の打撃・空弾属性に対して無敵
blanka,blanka_047_8_hk,【ライトニングビースト】 強 バーチカルローリング,8HK,specials,8,8-27,31+着地後17,,D,-27,,1500,始動補正10% | 即時補正10%,2000,-4000,-5000,0,上,SA2タイマー100消費 | ヒット、ガード時ローリングキャノンへ派生可 | 6-57F 空中判定 | 8-26F 空中判定の打撃・空弾属性に対して無敵
blanka,blanka_066_2_3_6_lk,弱 ワイルドハント,236LK,specials,34,34-36,57,,D,,,1600,,5000,0,-10000,3000,投,9-26F 空中判定 | パニッシュカウンター時個別ダメージ（1840）
blanka,blanka_067_2_3_6_mk,中 ワイルドハント,236MK,specials,39,39-41,57,,D,,,1700,,5000,0,-10000,3000,投,14-36F 空中判定 | パニッシュカウンター時個別ダメージ（1955）
blanka,blanka_068_2_3_6_hk,強 ワイルドハント,236HK,specials,43,43-45,57,,D,,,1800,,5000,0,-10000,3000,投,18-36F 空中判定 | パニッシュカウンター時個別ダメージ（2070）
blanka,blanka_069_2_3_6_k_k,OD ワイルドハント,236KK,specials,32,32-34,57,,D,,,2000,,0,0,-10000,3000,投,9-28F 空中判定 | パニッシュカウンター時個別ダメージ（2300）
blanka,blanka_070_2_2_p,ブランカちゃん爆弾,22P,specials,,,全体 50,50,,,,0,始動補正20% | コンボ補正20%,0,0,0,0,,人形の接地後1000F経過で消滅 | 1000F間に電撃を発する必殺技、SAを接触させると人形が飛び道具攻撃として起動する | 投擲した人形がステージ端に接触時、跳ね返りによる軌道変化
blanka,blanka_071_specials_071,ブランカちゃん爆弾（射出）,,specials,36,,,,D,,,800,始動補正20% | コンボ補正20%,2000,-4000,-3000,1150,弾,発生は起動開始時からの値
blanka,blanka_072_specials_072,OD ブランカちゃん爆弾（射出）,,specials,36,,,,D,,,1200,始動補正20% | コンボ補正20%,800,-1000,-5000,450,弾,発生は起動開始時からの値
blanka,blanka_073_p,ローリングキャノン,P,specials,3,3-27,着地9,,D,,,400,,1000,-1000,-2000,0,上,ローリング系必殺技から最大3回連続で派生可能 | めくり性能
blanka,blanka_074_2_3_6_2_3_6_p,SA1 シャウトオブアース,236236P,super_arts,8,8-16,全体 78,78,D,-29,,2000,,0,-2500,-5000,0,弾,1-9F 打撃・投げに対して無敵 | 最低保障ダメージ30% | カウンター/パニッシュカウンターで数値が変動しない
blanka,blanka_075_2_3_6_2_3_6_p,【ライトニングビースト】 SA1 シャウトオブアース,236236P,super_arts,8,8-16,全体 78,78,D,-29,,2200,,0,-2500,-5000,0,弾,1-9F 打撃・投げに対して無敵 | 最低保障ダメージ30% | カウンター/パニッシュカウンターで数値が変動しない
blanka,blanka_076_2_1_4_2_1_4_p,SA2 ライトニングビースト,214214P,super_arts,,,全体 10,10,,,,0,即時補正10%,0,0,0,0,,SA2タイマー1500 | 発動中、ワイルドハント以外の必殺技が性質変化 | 発動中、ローリング系必殺技から「ローリングキャノン」が派生可能になる | 発動中、以下の技をキャンセル発動時に溜め無しで発動可能 | ・ローリングアタック | ・バーチカルローリング | ・エリアルローリング
blanka,blanka_077_2_3_6_2_3_6_k,SA3 グランドシェイブキャノンボール,236236K,super_arts,10,10-12,61,,D,-46,,4000,※即時補正10％,0,-7500,-15000,0,上,1-12F 完全無敵 | 2-12F 空中判定 | 最低保障ダメージ50% | カウンター/パニッシュカウンターで数値が変動しない | ※必殺技キャンセル時のみ適用
blanka,blanka_078_2_3_6_2_3_6_k,CA グランドシェイブキャノンボール,236236K,super_arts,10,10-12,61,,D,-46,,4500,※即時補正10％,0,-10000,-20000,0,上,1-12F 完全無敵 | 2-12F 空中判定 | 最低保障ダメージ50% | カウンター/パニッシュカウンターで数値が変動しない | ※必殺技キャンセル時のみ適用
blanka,blanka_079_5_6_lplk,ワイルドファング,5|6LPLK,throws,5,5-7,23,,D,,,1200,即時補正20%,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン
blanka,blanka_080_4_lplk,ジャングルフリップ,4LPLK,throws,5,5-7,23,,D,,,1200,即時補正20%,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン
blanka,blanka_081_lplk,ワイルドバイツ,LPLK,throws,5,5-7,,,D,,,1200,,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン
blanka,blanka_082_6_6,前方ステップ,66,system,,,全体 19,19,,,,0,,0,0,0,0,,
blanka,blanka_083_4_4,後方ステップ,44,system,,,全体 23,23,,,,0,,0,0,0,0,,1-15F 投げ無敵
blanka,blanka_084_hphk,ドライブインパクト （ワイルドスクラッチ）,HPHK,system,26,26-27,35,,D,-3,,800,始動補正20%,0,-5000,-15000,0,上,1-27F アーマー判定（2回） | ヒットバックでステージ端に到達すると壁やられが発生 | パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化 | ・地上ヒット膝崩れ | ・空中ヒット吹き飛び時間増加 | ・SAゲージ3000増加
blanka,blanka_085_6_hphk,[ガード時]ドライブリバーサル （クイックローリング）,6HPHK,system,20,20-22,26,,D,-6,,500,,0,0,0,0,上,リカバリアブルダメージ | 1-22F 完全無敵 | ヒット時硬直5F増加
blanka,blanka_086_6_hphk,[起き上がり時]ドライブリバーサル （クイックローリング）,6HPHK,system,18,18-20,26,,D,-6,,500,,0,0,0,0,上,リカバリアブルダメージ | 1-20F 完全無敵 | ヒット時硬直5F増加
blanka,blanka_088_mpmk,ジャストパリィ（打撃）,MPMK,system,1,,1,,,,,0,始動補正50％,,,,,,相手の攻撃に対応した方向入力を行った状態でパリィを入力し、 | 入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する | （上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向) | 方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する | 硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない） | ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
blanka,blanka_089_mpmk,ジャストパリィ（飛び道具）,MPMK,system,1,,10,,,,,0,始動補正50％,,,,,,パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する | 暗転演出が入らない | ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
blanka,blanka_090_6_6,パリィドライブラッシュ,66,system,,,全体 55,55,,,,0,,0,0,0,0,,暗転10F | ※動作9F目から攻撃行動にキャンセル可 | 24F目からパリィ以外の行動でキャンセル可
blanka,blanka_091_6_6_5_6_mpmk,キャンセルドライブラッシュ,66|5|6MPMK,system,,,全体 55,55,,,※,0,乗算補正15％,0,0,0,0,,暗転9F | ※動作10F目から攻撃行動にキャンセル可 | 25F目からパリィ以外の行動でキャンセル可
