row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
22,Normals and Target Combos,ground_normal,Juri_2mk_fse,2MK (FSE Chain),Crouching Medium Kick,300,8,3,19,29,+1,-6,L,Chn Sp SA,13 Sp / 15 Chn,,20% Starter,+5,-20,+11,+4,,,23,16,8,500,[1000],250,,,,,,1.517 (1.446),,1,1,10,,,,SF6_Juri_2mk.png,SF6_Juri_2mk_hitbox.png,Chained version during SA2 (FSE); 1f shorter hitconfirm window when chained into; maintains juggle state vs. airborne opponents; Range: 1.517 (1st frame: 1.446); DR cancel is delayed until after active frames; has an extended hurtbox on whiff until the end of recovery
24,Normals and Target Combos,ground_normal,Juri_2hk_fse,2HK (FSE Chain),Slash Kick,700,10,3,23,35,KD +38,-11,L,Sp SA,17 Sp / 19 Chn,,,HKD +47,-24,KD +54,+5,,,,15,9,1000,[2500],750,,,,,,1.798 (1.787),,1,1,10,,,,SF6_Juri_2hk.png,SF6_Juri_2hk_hitbox.png,Chained version of 2HP during SA2 (FSE); maintains juggle state vs. airborne opponents; 4f shorter hitconfirm window when chained into
26,Normals and Target Combos,air_normal,Juri_jlp_fse,j.LP (FSE Chain),Jumping Light Punch,100,5,6,3 land,-,+9,+5,H,Chn Sp,,,,+13,,,,,,13,9,9,375,,125,,,,,,0.82,,1,1,20,,,,SF6_Juri_jlp.png,SF6_Juri_jlp_hitbox.png,Chained version during SA2 (FSE); maintains juggle state vs. airborne opponents
28,Normals and Target Combos,air_normal,Juri_jmp_fse,j.MP (FSE Chain),Jumping Medium Punch,300,7,5,3 land,-,-,-,H,Chn Sp,,,,,,,,,,17,11,11,,,250,,,,,,0.79,,1,1,20,,,,SF6_Juri_jmp.png,SF6_Juri_jmp_hitbox.png,Chained version during SA2 (FSE); maintains juggle state vs. airborne opponents
30,Normals and Target Combos,air_normal,Juri_jhp_fse,j.HP (FSE Chain),Jumping Heavy Punch,700,12,6,3 land,-,KD,-,H,Chn Sp,,,,,,,,,,,15,13,,,500,,,,,,0.16,,1,1,20,,,,SF6_Juri_jhp.png,SF6_Juri_jhp_hitbox.png,Chained version during SA2 (FSE); lower body projectile invuln 12-23f
32,Normals and Target Combos,air_normal,Juri_jlk_fse,j.LK (FSE Chain),Jumping Light Kick,100,4,6,3 land,-,-,-,H,Chn Sp,,,,,,,,,,14,10,9,,,125,,,,,,0.55,,1,1,20,,,,SF6_Juri_jlk.png,SF6_Juri_jlk_hitbox.png,Chained version during SA2 (FSE); maintains juggle state vs. airborne opponents
34,Normals and Target Combos,air_normal,Juri_jmk_fse,j.MK (FSE Chain),Jumping Medium Kick,300,6,6,3 land,-,+10(+13),+6(+9),H,Chn Sp,,,,,,,,,,17,13,11,625,[1000],250,,,,,,1.09,,1,1,20,,,,SF6_Juri_jmk.png,SF6_Juri_jmk_hitbox.png,Chained version during SA2 (FSE); maintains juggle state vs. airborne opponents; lower body projectile invuln 6-20f except around attack hitbox
35,Normals and Target Combos,air_normal,Juri_jhk,7HK or 9HK,Jumping Heavy Kick,800,10,6,3 land,-,+6(+15),+2(+11),H,-,,,,+10(+19),-11(-2),,,,,19,15,13,4000,[5000],2000,1000 (700),500 (250),,,,0.96,,1,1,0,,,,SF6_Juri_jhk.png,"SF6_Juri_jhk_hitbox_preview.png, SF6_Juri_jhk_hitbox_1.png, SF6_Juri_jhk_hitbox_2.png, SF6_Juri_jhk_hitbox_3.png","During FSE forward jump, can cancel into divekick; lower body projectile invuln 10-13f and kicking leg 10-19f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
36,Normals and Target Combos,air_normal,Juri_jhk_fse,j.HK (FSE Chain),Jumping Heavy Kick,600,10,6,3 land,-,-,-,H,Chn Sp,,,,,,,,,,19,15,13,1000,,500,,,,,,0.96,,1,1,20,,,,SF6_Juri_jhk.png,"SF6_Juri_jhk_hitbox_preview.png, SF6_Juri_jhk_hitbox_1.png, SF6_Juri_jhk_hitbox_2.png, SF6_Juri_jhk_hitbox_3.png",Chained version during SA2 (FSE); maintains juggle state vs. airborne opponents; lower body projectile invuln 10-13f and kicking leg 10-19f
37,Normals and Target Combos,air_normal,Juri_8jhk,8HK,Neutral Jump Heavy Kick,800,10,4,3 land,-,+11(+15),+7(+11),H,-,,,,+15(+19),-6(-2),,,,,19,15,13,4000,[5000],2000,1000 (700),500 (250),,,,1.05,,1,1,0,,,,SF6_Juri_8jhk.png,SF6_Juri_8jhk_hitbox.png,"Hits on both sides (can cross-up if opponent tries to move underneath Juri); can be used as an air-to-air; when chained after FSE nj.MP, puts airborne opponents into juggle state; lower body projectile invuln 10-13f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
38,Normals and Target Combos,air_normal,Juri_8jhk_fse,8HK (FSE Chain),Neutral Jumping Heavy Kick,600,10,4,3 land,-,-,-,H,Chn Sp,,,,,,,,,,19,15,13,,,500,,,,,,1.05,,1,1,20,,,,SF6_Juri_8jhk.png,SF6_Juri_8jhk_hitbox.png,Chained version during SA2 (FSE); maintains juggle state vs. airborne opponents; lower body projectile invuln 10-13f
40,Normals and Target Combos,air_normal,Juri_6mp_fse,6MP (FSE Chain),Kyosesho,400,8,3,17,27,+4,-3,LH,Chn Sp SA,15 Sp / 17 Chn,,,+8,-18,+14,+7,,,24,17,9,750,[1000],375,,,,,,1.478,,1 air,1,10,,,,SF6_Juri_6mp.png,SF6_Juri_6mp_hitbox.png,Chained version during SA2 (FSE); 2f shorter hitconfirm window when chained into; maintains juggle state vs. airborne opponents
42,Normals and Target Combos,ground_normal,Juri_6mk_fse,6MK (FSE Chain),Senkai Kick,400,21,2,21(23),43(45),KD +25,-3,H,Sp SA,14 Sp/Chn,,,KD +25,-21,KD +37,+9,,,,20,9,625,[1250],375,,,,,,1.845 (1.837),,1,1,10,,,,SF6_Juri_6mk.png,"SF6_Juri_6mk_hitbox_preview.png, SF6_Juri_6mk_hitbox_1.png, SF6_Juri_6mk_hitbox_2.png",Chained Feng Shui Engine version; not airborne despite the animation; the special/chain cancel window only applies when chaining into 6MK and the KD doesn't allow anything to juggle on hit; 2 extra recovery frames on whiff; special/DR cancel is delayed until after 2nd active frame
44,Normals and Target Combos,air_normal,Juri_6hp_fse,6HP (FSE Chain),Renko Kicks,400x2,15(23),3(5)3,20(23),45(48),KD +40,-4,LH,Chn Sp SA,27(14) Sp / 29(16) Chn,,,KD +40,-21,KD +48/+53,+6 / +9,,,,"16,19","5,6",625x2,[1250x2],"313,312",,,,,,2.15 (1.78),,"1,1","1,1","10,11",,,,"SF6_Juri_6hp.png, SF6_Juri_6hp_2.png","SF6_Juri_6hp_hitbox_preview.png, SF6_Juri_6hp_hitbox_1.png, SF6_Juri_6hp_hitbox_2.png","Chained version during SA2 (FSE); 3f extra recovery on whiff; maintains juggle state vs. airborne opponents; 4f shorter hitconfirm window when chained into; canceling the 1st hit uses less juggle potential, allowing alternate juggle routes in exchange for some initial damage; extended whiff hurtbox lasts until the end of recovery"
46,Normals and Target Combos,air_normal,Juri_4hk_fse,4HK (FSE Chain),Korenzan,300x2,10(19),3(6)3,19,40,KD +39,-6,LH,Chn Sp SA,39(17) Sp / 41(19) Chn,,,KD +39,-20,KD +51,+4 / +6,,,,"14,16 (25 total)","9,9",375x2,[1000x2],"375,500",,,,,,1.72 (1.187),,"1,1","1,1","10,11",,,,"SF6_Juri_4hk.png, SF6_Juri_4hk_2.png","SF6_Juri_4hk_hitbox_1.png, SF6_Juri_4hk_hitbox_2_preview.png, SF6_Juri_4hk_hitbox_2.png, SF6_Juri_4hk_hitbox_3.png",Chained version during SA2 (FSE); both hits knock down; 2nd hit causes OTG bounce vs. airborne opponents; 8f shorter hitconfirm window when chained into
63,Specials,special,Juri_236lk_stock,236LK (1 Stock),Saihasho,600,16,[80],29,45,+1,-3,LH,SA3,3 (SA/follow-up),150,20% Starter; Combo (2 hits),+5,-19,,,,,28,27,8,2500,[3000],1000,600 (420),300 (150),,,,,,1,1,1,0.028,,,SF6_Juri_236lk_stock.png,SF6_Juri_236lk_stock_hitbox.png,1-hit projectile; costs 1 Fuha stock; can press MK or HK to cancel into other 236K specials for 1 Fuha stock (within the first 3 active frames)
66,Specials,special,Juri_236mk_stock,236MK (1 Stock),Ankensatsu,600,24,4,19 land,46,+8,-8,LH,SA3,23 (SA/follow-up),150,20% Starter; Combo (2 hits),+12,-21,,,,,31,15,13,3000,[5000],2000,800 (560),400 (200),,,8-27 (FKD),2.35 (2.12),,1,1,10,,,,SF6_Juri_236mk_stock.png,"SF6_Juri_236mk_hitbox_preview.png, SF6_Juri_236mk_hitbox_1.png, SF6_Juri_236mk_hitbox_2.png",Costs 1 Fuha stock; 8-27f low crush; puts airborne opponents into a limited juggle OTG bounce state (useful for SA3 cancel); can press LK or HK to cancel into other 236K specials for 1 Fuha stock; hitbox gradually expands forward during active frames (easier to space more safely)
69,Specials,special,Juri_236hk_stock,236HK,Go Ohsatsu (1 Stock),"700,500 (1200)",18,4(12)3,27,63,KD +37,-12,LH,SA3,36 (SA/follow-up),"175,125 (300)",,KD +37,-28,,,,,,34 total,"4,12 (6,14)",2500x2,[2500x2],1000x2,"400,300 (280,210)","200,150 (100,75)",,,,3.771 (2.613),,"1 ground / 1,1 air","1,1","6,7",,,,"SF6_Juri_236hk_stock.png, SF6_Juri_236hk_stock_2.png",SF6_Juri_236hk_stock_hitbox.png,Costs 1 Fuha stock; both hits are Super cancelable; can press LK or MK to cancel into other 236K specials for 1 Fuha stock; puts opponent into limited juggle state (only airborne hit launches high enough for follow-up juggle besides SA3 cancel); good for damage when comboing into SA3
76,Specials,special,Juri_j214K~K,j.214K~K,Shiren-sen,"300x2,600 (1200)",6,4(4)4(17)4,23(29)+12 land,77,KD +28(+33),-,-,-,,,,KD +28(+33),,,,,,,,"2,3,10",,,600x3,200x3 (140x3),,,,Until Land (FKD),,,,"0,0,1",21x3,,,,SF6_Juri_j214K~K.png,SF6_Juri_j214K~K_hitbox.png,Comes out on hit only; can delay the input to get better KD Advantage; no follow-up after juggle state; Juri is in a crouching state during landing recovery; total recovery time before landing varies by juggle height
78,Specials,special,Juri_j214KK~K,j.214KK~K,OD Shiren-sen,300x3 (900),6,4(4)4(17)4,27(34)+7 land,77,KD +50(+57),-,-,-,,,,KD +50(+57),,,,,,,,"2,2,12",,,,200x3 (140x3),,,,Until Land (FKD),,,,"0,0,1",21x3,,,,SF6_Juri_j214KK~K.png,SF6_Juri_j214KK~K_hitbox.png,Puts opponent into limited juggle state; comes out on hit only; can delay the input to get better juggle follow-ups and better KD Adv.; Juri is in a crouching state during landing recovery; total recovery time before landing varies by juggle height
80,Supers,super,Juri_236236k_hold,236236[K],Sakkai Fuhazan (hold),2100,7,-,201 Total,201,KD +26(+49),-32,LH,-,,"83x5,85 (500)",30% Minimum,KD +26(+49),-51,,,,,,"54,46,30","3,6,6,8,6,10","500,400x5 (2500)","800x5,1000 (5000)",,-10000,-10000,1-8 Strike/Throw,Break,,,,1,"0x5,99",99,0.12 / 0.22 final,,,SF6_Juri_236236k.png,SF6_Juri_236236k_hitbox.png,"Projectile hitbox; requires one Fuha stock to use (consumes this stock); active frames and KD Adv. are highly variable based on screen position; Full Dmg distribution: 200x4,300,1000"
82,Supers,super,Juri_214214p_hold,214214[P],Feng Shui Engine (hold),300,9,11,26,45,-4(+6),-17(-7),LH,-,,75,40% Minimum,0(+10),-33(-25),,,,,33,20,10,5000,10000,,-20000,-20000,,Break,,3.113 (1.894),,0,0,99,,,,SF6_Juri_214214P_hold.png,SF6_Juri_214214P_hold_hitbox.png,"Holding the button performs a dash attack; puts airborne opponents into free juggle state or maintains existing juggle state; can cancel on hit/block into any normal; afterwards, has same properties as regular Feng Shui Engine activation; dash attack cannot hit cross-up"
85,Taunts,taunt,Juri_5pppkkk,5PPPKKK,Neutral Taunt,-,294 (total),-,-,294,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Juri_5pppkkk.png,,"""You gonna keep me waiting, babe?"""
86,Taunts,taunt,Juri_6pppkkk,6PPPKKK,Forward Taunt,-,199 (total),-,-,199,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Juri_6pppkkk.png,,"""Killer beam! Or whatever."""
87,Taunts,taunt,Juri_4pppkkk,4PPPKKK,Back Taunt,-,185 (total),-,-,185,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Juri_4pppkkk.png,,"""What are you waiting for?"""
