row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
36,Normals and Target Combos,air_normal,Juri_jhk_fse,j.HK (FSE Chain),Jumping Heavy Kick,600,10,6,3 land,-,-,-,H,Chn Sp,,,,,,,,,,19,15,13,1000,,500,,,,,,0.96,,1,1,20,,,,SF6_Juri_jhk.png,"SF6_Juri_jhk_hitbox_preview.png, SF6_Juri_jhk_hitbox_1.png, SF6_Juri_jhk_hitbox_2.png, SF6_Juri_jhk_hitbox_3.png",Chained version during SA2 (FSE); maintains juggle state vs. airborne opponents; lower body projectile invuln 10-13f and kicking leg 10-19f
37,Normals and Target Combos,air_normal,Juri_8jhk,8HK,Neutral Jump Heavy Kick,800,10,4,3 land,-,+11(+15),+7(+11),H,-,,,,+15(+19),-6(-2),,,,,19,15,13,4000,[5000],2000,1000 (700),500 (250),,,,1.05,,1,1,0,,,,SF6_Juri_8jhk.png,SF6_Juri_8jhk_hitbox.png,"Hits on both sides (can cross-up if opponent tries to move underneath Juri); can be used as an air-to-air; when chained after FSE nj.MP, puts airborne opponents into juggle state; lower body projectile invuln 10-13f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
38,Normals and Target Combos,air_normal,Juri_8jhk_fse,8HK (FSE Chain),Neutral Jumping Heavy Kick,600,10,4,3 land,-,-,-,H,Chn Sp,,,,,,,,,,19,15,13,,,500,,,,,,1.05,,1,1,20,,,,SF6_Juri_8jhk.png,SF6_Juri_8jhk_hitbox.png,Chained version during SA2 (FSE); maintains juggle state vs. airborne opponents; lower body projectile invuln 10-13f
39,Normals and Target Combos,ground_normal,Juri_6mp,6MP,Kyosesho,600,8,3,17,27,+4,-3,LH,Sp SA,15,,,+8,-18,+14,+7,+8,+1,24,17,11,3000,[4000],1500,500 (350),250 (125),,,,1.478,,1,1(2),0,,,,SF6_Juri_6mp.png,SF6_Juri_6mp_hitbox.png,Continues juggle state when comboed into (e.g. after 214KK free juggle launch); SA2 cancel: +16/+9
40,Normals and Target Combos,air_normal,Juri_6mp_fse,6MP (FSE Chain),Kyosesho,400,8,3,17,27,+4,-3,LH,Chn Sp SA,15 Sp / 17 Chn,,,+8,-18,+14,+7,,,24,17,9,750,[1000],375,,,,,,1.478,,1 air,1,10,,,,SF6_Juri_6mp.png,SF6_Juri_6mp_hitbox.png,Chained version during SA2 (FSE); 2f shorter hitconfirm window when chained into; maintains juggle state vs. airborne opponents
41,Normals and Target Combos,ground_normal,Juri_6mk,6MK,Senkai Kick,600,21,2,21(23),43(45),+2,-3,H,-,,,,+6,-21,,,+6,+1,25,20,11,2500,[5000],1500,700 (490),350 (175),,,,1.845 (1.837),,1,1,0,,,,SF6_Juri_6mk.png,"SF6_Juri_6mk_hitbox_preview.png, SF6_Juri_6mk_hitbox_1.png, SF6_Juri_6mk_hitbox_2.png",Not airborne despite the animation; 2 extra recovery frames on whiff
42,Normals and Target Combos,ground_normal,Juri_6mk_fse,6MK (FSE Chain),Senkai Kick,400,21,2,21(23),43(45),KD +25,-3,H,Sp SA,14 Sp/Chn,,,KD +25,-21,KD +37,+9,,,,20,9,625,[1250],375,,,,,,1.845 (1.837),,1,1,10,,,,SF6_Juri_6mk.png,"SF6_Juri_6mk_hitbox_preview.png, SF6_Juri_6mk_hitbox_1.png, SF6_Juri_6mk_hitbox_2.png",Chained Feng Shui Engine version; not airborne despite the animation; the special/chain cancel window only applies when chaining into 6MK and the KD doesn't allow anything to juggle on hit; 2 extra recovery frames on whiff; special/DR cancel is delayed until after 2nd active frame
43,Normals and Target Combos,ground_normal,Juri_6hp,6HP,Renko Kicks,500x2,15(23),3(5)3,20(23),45(48),+2,-4,LH,Sp SA,27/14,,,+6,-21,+16 / +15,+6 / +9,+6,0,"26,25","16,19","5,10",2500x2,[5000x2],1250x2,500x2 (350x2),250x2 (125x2),,,,1.90 (1.78),,1,"1,1","0,1",,,,"SF6_Juri_6hp.png, SF6_Juri_6hp_2.png","SF6_Juri_6hp_hitbox_preview.png, SF6_Juri_6hp_hitbox_1.png, SF6_Juri_6hp_hitbox_2.png","3f extra recovery on whiff; both hits are cancelable; 23f startup for 2nd hit only; 1st hit has more hitstun and blockstun for cancels; both hits put airborne opponent into limited juggle state; carries counter-hit/Punish Counter advantage through both hits; extended whiff hurtbox lasts until the end of recovery; SA2 cancel: +18/+8 (1st hit), +17/+11 (2nd hit)"
44,Normals and Target Combos,air_normal,Juri_6hp_fse,6HP (FSE Chain),Renko Kicks,400x2,15(23),3(5)3,20(23),45(48),KD +40,-4,LH,Chn Sp SA,27(14) Sp / 29(16) Chn,,,KD +40,-21,KD +48/+53,+6 / +9,,,,"16,19","5,6",625x2,[1250x2],"313,312",,,,,,2.15 (1.78),,"1,1","1,1","10,11",,,,"SF6_Juri_6hp.png, SF6_Juri_6hp_2.png","SF6_Juri_6hp_hitbox_preview.png, SF6_Juri_6hp_hitbox_1.png, SF6_Juri_6hp_hitbox_2.png","Chained version during SA2 (FSE); 3f extra recovery on whiff; maintains juggle state vs. airborne opponents; 4f shorter hitconfirm window when chained into; canceling the 1st hit uses less juggle potential, allowing alternate juggle routes in exchange for some initial damage; extended whiff hurtbox lasts until the end of recovery"
45,Normals and Target Combos,ground_normal,Juri_4hk,4HK,Korenzan,400x2,10(19),3(6)3,19,40,+2,-6,LH,Sp SA,39/17,,,+6,-20,+10 / +14,+4 / +6,+6,-2,"20,24 (33 total)","14,16 (25 total)","13,13",1500x2,[4000x2],"1500,2000",500x2 (350x2),250x2 (125x2),,,,1.72 (1.187),,"1,1","1,1","0,1",,,,"SF6_Juri_4hk.png, SF6_Juri_4hk_2.png","SF6_Juri_4hk_hitbox_1.png, SF6_Juri_4hk_hitbox_2_preview.png, SF6_Juri_4hk_hitbox_2.png, SF6_Juri_4hk_hitbox_3.png","Both hits are cancelable; 1st hit forces stand and puts airborne opponents into limited juggle state; 2nd hit causes OTG bounce vs. airborne opponents; 19f startup for 2nd hit only; carries counter-hit/Punish Counter advantage through both hits; SA2 cancel: +12/+6 (1st hit), +16/+8 (2nd hit)"
46,Normals and Target Combos,air_normal,Juri_4hk_fse,4HK (FSE Chain),Korenzan,300x2,10(19),3(6)3,19,40,KD +39,-6,LH,Chn Sp SA,39(17) Sp / 41(19) Chn,,,KD +39,-20,KD +51,+4 / +6,,,,"14,16 (25 total)","9,9",375x2,[1000x2],"375,500",,,,,,1.72 (1.187),,"1,1","1,1","10,11",,,,"SF6_Juri_4hk.png, SF6_Juri_4hk_2.png","SF6_Juri_4hk_hitbox_1.png, SF6_Juri_4hk_hitbox_2_preview.png, SF6_Juri_4hk_hitbox_2.png, SF6_Juri_4hk_hitbox_3.png",Chained version during SA2 (FSE); both hits knock down; 2nd hit causes OTG bounce vs. airborne opponents; 8f shorter hitconfirm window when chained into
47,Normals and Target Combos,ground_normal,Juri_5mp_4hp,5MP~4HP,Death Crest 1,500,12,3,20,34,KD +33,-3,LH,TC,44(14) TC,,,KD +33,,,,,,,20,10,2000,[7000],1000,1000 (700),500 (250),,,,,,1,1,3,,,,SF6_Juri_5mp_4hp.png,SF6_Juri_5mp_4hp_hitbox.png,Safe Target Combo starter that leaves ample time to confirm the final hit; leaves a 2f blockstring gap after 5MP
48,Normals and Target Combos,ground_normal,Juri_5mp_4hp_hp,5MP~4HP~HP,Death Crest 2,600(480),17,3,27,46,KD +32,-16,LH,SA (hit),80(50) SA (hit),,,,-28,,,,,,14,13,1000,,1000,500 (350),250 (125),,,,,,1,1,4,,,,SF6_Juri_5mp_4hp_hp.png,SF6_Juri_5mp_4hp_hp_hitbox.png,(refers to scaled damage); not airborne despite the animation; always a true blockstring from 4HP; puts opponent into limited juggle state; cannot cancel into Super on block
49,Drive and Throw,throw,Juri_lplk,LPLK,Spider Fang Throw,1200 (2040),5,3,23,30,KD +25,-,T,-,,,20% Immediate,HKD +25,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.80,,,,,,,,SF6_Juri_lplk.png,SF6_Juri_lplk_hitbox.png,Has access to corner throw loops by dashing (+3); a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously
50,Drive and Throw,throw,Juri_4lplk,4LPLK,Shadow Kick Throw,1200 (2040),5,3,23,30,KD +18,-,T,-,,,20% Immediate,HKD +18,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.80,,,,,,,,SF6_Juri_4lplk.png,SF6_Juri_lplk_hitbox.png,"No throw oki after back throwing opponent into corner, but can use meaty strikes; a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
51,Drive and Throw,throw,Juri_jlplk,j.LPLK,Zanka-sen,1200 (2040),5,3,3 land,-,KD +2(+4),-,T,-,,,,HKD +2(+4),,,,,,,,,,[10000],2000,2000(1400) [PC:4000(2800)],,,,,0.80,,,,,,,,SF6_Juri_jlplk.png,SF6_Juri_jlplk_hitbox.png,KD Adv. varies based on height (lower height = worse advantage); switches sides; no oki after throwing opponent back into the corner
