row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
50,Specials,special,mai_214mp_flame,214MP,Ryuuenbu (Flame),"200,900",14(25),2(9)7,16,47,KD +42(+44),-6(-4),LH,SA3 (2nd),34(17),"50,225",Combo (2 hits),KD +42(+44),-21(-19),,,,,,28(17),"6,9",2000x2,[2500x2],1500x2,600x2 (420x2),300x2 (150x2),,,,1.56 (1st),,"1,1","1,1","1,2",,,,SF6_Mai_214mp_flame.png,"SF6_Mai_214mp_hitbox.png, SF6_Mai_214mp_hitbox_2.png, SF6_Mai_214mp_hitbox_3.png","Enhanced version that costs 1 Flame Stock; 2 hits, () refers to startup of 2nd hit from longer range; similar utility to LP version (grants a combo from 5LP as a decent light chain ender); forward movement ensures both hits connect when canceled (except in some whiff punish scenarios); 2nd hit (frames 25-31) is a strike hitbox that can dissipate standard 1-hit projectiles; can be spaced relatively safely on block (max range can be -4 unlike the non-flame version due to forward movement during active frames); puts opponents into limited juggle state (can juggle 623MK or SA1); sets up a perfect KD +42 safe jump on grounded or juggled hit (unless spaced out at max range where it becomes +44)"
52,Specials,special,mai_214hp_flame,214HP,Ryuuenbu (Flame),"200,700",14(27),4(9)10,12,48,KD +47,-6,LH,SA3 (2nd),37(19),"50,175",,KD +47,-20,,,,,,28(16),"6,9",2000x2,[2500x2],1000x2,600x2 (420x2),300x2 (150x2),,,,1.64(1.44) (1st),,"1,1","1,1","1,2",,,,SF6_Mai_214hp_flame.png,"SF6_Mai_214hp_hitbox.png, SF6_Mai_214hp_hitbox_2.png, SF6_Mai_214hp_hitbox_3.png","Enhanced version that costs 1 Flame Stock; 2 hits, () refers to startup of 2nd hit from longer range; whiffs on crouching opponents unless they extend a vertical hurtbox (unsafe on hit if 1st hit connects like this); puts opponent into a limited juggle state (higher launch gives more follow-up options like 236KK launch or Flame 214MP safe jump); head hurtbox is anti-air invincible on frames 6-17 (slow but rewarding anti-air); 2nd hit (frames 27-36) is a strike hitbox that can dissipate standard 1-hit projectiles; incurs no extra damage scaling, making it a significantly stronger combo tool than the non-flame version; 1st active frame can only hit grounded opponents (allows it to combo from 5LP)"
54,Specials,special,mai_214pp_flame,214PP,Ryuuenbu (Flame),"200,450x2 (1100)",16,2(12)5(7)5,16(24),62(70),KD +48,-12,LH,SA2 SA3 (3rd),53(33/15),"50,112x2 (274)",,KD +48,-27,,,,,,43/29/17,"6,6,9","1000,1500x2","[1000,2000x2]",-20000,400x3 (280x3),200x3 (100x3),,,,1.41 (1st),,"0,0,0","0,0,1","1,2,3",,,,SF6_Mai_214pp_flame.png,"SF6_Mai_214mp_hitbox.png, SF6_Mai_214mp_hitbox_2.png, SF6_Mai_214pp_hitbox.png, SF6_Mai_214pp_hitbox_2.png",Enhanced version that costs 1 Flame Stock; 3 hits; puts opponent into a limited juggle state (free juggle state if only the final hit connects); allows more lenient juggle routes than non-flame version (Juggle Increase of 1 instead of 2); 2nd/3rd hits (frames 30-34 and 42-46) are strike hitboxes that can dissipate 1-hit OD projectiles; 8f extra recovery on block; Super cancels always whiff or give partial animation (should always manually link the juggle afterward unless the opponent is armoring through your attack)
56,Specials,special,mai_236lk_flame,236LK,Hissatsu Shinobi Bachi (Flame),"400,500",10,2(11)17,16,55,KD +27(+43),-10(+6),LH,SA3 (2nd),42(15-20),"100,125",,KD +27(+43),-31(-15),,,,,,36(23),"8,13",2500x2,[2500x2],1000x2,500x2 (350x2),250x2 (125x2),,,,2.30~3.83 / 1.62 (1st),,"1,1","1,1","3,4",,,,"SF6_Mai_236k.png, SF6_Mai_236k_2.png","SF6_Mai_236lk_hitbox.png, SF6_Mai_236lk_hitbox_2.png, SF6_Mai_236lk_hitbox_3.png, SF6_Mai_236lk_hitbox_4.png, SF6_Mai_236lk_hitbox_5.png, SF6_Mai_236lk_hitbox_6.png","Enhanced version that costs 1 Flame Stock; only the first 7 active frames of the 2nd hit are SA3 cancelable; puts the opponent into a limited juggle state (allows some follow-ups after high-connect juggles); SA3 cancel can occur on whiff when the first cartwheel connects (allows SA3 to connect during these high-connect juggles when the cancel window would normally have passed); combos from any light normal, making it Mai's most consistent combo ender and a great corner carry tool; reaches about 80% screen length; can be very plus if spaced perfectly or timed as a meaty (but very reactable startup in this scenario); 2nd hit active frames 7-13 whiff on crouching opponents unless they extend a vertical hurtbox; this makes it more interruptible by crouching attacks at long range, but makes it at least +3 when crouch blocked"
58,Specials,special,mai_236mk_flame,236MK,Hissatsu Shinobi Bachi (Flame),"450,550",15,2(11)17,20,64,KD +23(+39),-12(+4),LH,SA3 (2nd),42(15-21),"112,137",,KD +23(+39),-35(-19),,,,,,38(25),"8,13",2500x2,[2500x2],1000x2,500x2 (350x2),250x2 (125x2),,,,2.45~4.42 / 1.78 (1st),,"1,1","1,1","3,4",,,,SF6_Mai_236mk.png,SF6_Mai_236mk_hitbox.png,"Enhanced version that costs 1 Flame Stock; only the first 7 active frames of the 2nd hit are SA3 cancelable; puts the opponent into a limited juggle state (allows some follow-ups after high-connect juggles); SA3 cancel can occur on whiff when the first cartwheel connects (allows SA3 to connect during these high-connect juggles when the cancel window would normally have passed); combos from medium/heavy normals and Punish Counter light normals, making it a solid combo ender and a great corner carry tool; reaches about 99% screen length (barely whiffs on fullscreen standing opponents); can be very plus if spaced perfectly or timed as a meaty (but very reactable startup in this scenario); 2nd hit active frames 7-15 whiff on crouching opponents unless they extend a vertical hurtbox; this makes it more interruptible by crouching attacks at long range, but makes it at least +3 when crouch blocked; sets up a safe jab vs. 9f or slower reversals (close range hit grounded hit into Dash + 5LP or 2LP)"
60,Specials,special,mai_236hk_flame,236HK,Hissatsu Shinobi Bachi (Flame),"500,600",18,2(11)17,21,68,KD +22(+38),-13(+3),LH,SA3 (2nd),42(15-21),"125,150",,KD +22(+38),-36(-20),,,,,,38(25),"8,13",2500x2,[2500x2],1000x2,500x2 (350x2),250x2 (125x2),,,,2.79~4.76 / 2.13 (1st),,"1,1","1,1","3,4",,,,SF6_Mai_236hk.png,SF6_Mai_236hk_hitbox.png,"Enhanced version that costs 1 Flame Stock; only the first 7 active frames of the 2nd hit are SA3 cancelable; puts the opponent into a limited juggle state (allows some follow-ups after high-connect juggles); SA3 cancel can occur on whiff when the first cartwheel connects (allows SA3 to connect during these high-connect juggles when the cancel window would normally have passed); combos from medium/heavy normals and Punish Counter 5LP, making it a solid combo ender and a great corner carry tool; reaches beyond full screen length; can be very plus if spaced perfectly or timed as a meaty (but very reactable startup in this scenario); 2nd hit active frames 7-15 whiff on crouching opponents unless they extend a vertical hurtbox; this makes it more interruptible by crouching attacks at long range, but makes it at least +2 when crouch blocked"
62,Specials,special,mai_236kk_flame,236KK,Hissatsu Shinobi Bachi (Flame),"400,500",14,2(13)17,29+3 land,77,KD +27,-12,LH,SA2 SA3 (2nd),41(18),"100,125",,KD +27,-26,,,,,,31(16),"6,11 [8,15]","2500,2000",[2500x2],-20000,500x2 (350x2),250x2 (125x2),,,31-74 (FKD),2.34 (1.64),,"1,1","1,1","3,4",,,,SF6_Mai_236kk.png,"SF6_Mai_236kk_hitbox.png, SF6_Mai_236kk_hitbox_2.png, SF6_Mai_236kk_hitbox_3.png","Enhanced version that costs 1 Flame Stock; no extra damage scaling, making it a much stronger combo route than regular version; stops after the 2nd hit on block; on hit, puts opponent into a limited juggle state (can follow up with air normals/specials/supers on frames 54-74); canceling the 2nd hit into SA2 whiffs (partial connect in the corner); Mai still performs the jump animation on whiff, allowing her to come down with an air normal (mostly a gimmick during charged Kachousen pressure); only the first active frame of the 2nd hit can connect on grounded opponents (the remaining 16 active frames only hit airborne); combos from 5LP, making it a useful damage/corner carry option even from light starters"
64,Specials,special,mai_623lk_flame,623LK,Hishou Ryuuenjin (Flame),"400,300x2 (1000)",5,"5,2,11",15+15 land,52,KD +31,-29(-32),LH,-,,"100,(75)",,KD +31,-46,,,,,,19(16),"12,4,8","4000,2000",[5000],"1000,500x2","500,250x2 (350,175x2)","250,125 (125,62)",1-14 Air,,7-37 (FKD),0.60 (1st),,"1,1,1","1,1,10","10,11,12",,,,SF6_Mai_623lk_flame.png,"SF6_Mai_623lk_flame_hitbox.png, SF6_Mai_623lk_flame_hitbox_2.png, SF6_Mai_623lk_flame_hitbox_3.png, SF6_Mai_623lk_flame_hitbox_4.png, SF6_Mai_623lk_flame_hitbox_5.png, SF6_Mai_623lk_flame_hitbox_6.png, SF6_Mai_623lk_flame_hitbox_7.png, SF6_Mai_623lk_flame_hitbox_full.png","Enhanced version that costs 1 Flame Stock in exchange for slightly better damage, juggle potential, and KD advantage; close range anti-air and juggle ender; cannot hit cross-up; puts opponents into limited juggle state on hit; first/second hits can whiff if used too early as an anti-air; last 2 hits whiff on crouch block (except vs. Dee Jay/JP/Marisa/Sagat/Zangief) resulting in worse block advantage and reduced chip/drive damage"
68,Specials,special,mai_623hk_flame,623HK,Hishou Ryuuenjin (Flame),"500,400x2 (1300)",7,"5,2,11",14+15 land,53,KD +32,-28(-31),LH,-,,"125,(100)",,KD +32,-45,,,,,,16,"12,4,8",4000,[5000],"1000,500x2","500,250x2 (350,175x2)",250 (125),1-11 Air,,9-38 (FKD),1.217 (1st),,"1,1,1","1,1,10","10,11,12",,,,SF6_Mai_623hk_flame.png,"SF6_Mai_623hk_flame_hitbox.png, SF6_Mai_623hk_flame_hitbox_2.png, SF6_Mai_623hk_flame_hitbox_3.png, SF6_Mai_623hk_flame_hitbox_4.png, SF6_Mai_623hk_flame_hitbox_5.png, SF6_Mai_623hk_flame_hitbox_6.png, SF6_Mai_623hk_flame_hitbox_7.png, SF6_Mai_623hk_flame_hitbox_full.png","Enhanced version that costs 1 Flame Stock in exchange for slightly better damage, juggle potential, and KD advantage; mid/farther range anti-air and juggle ender (slower startup limits its use in some juggle routes); cannot hit cross-up; puts opponents into limited juggle state on hit; first/second hits can whiff if used too early as an anti-air; last 2 hits whiff on block (except vs. standing Dee Jay/JP/Marisa/Sagat/Zangief) resulting in worse block advantage and reduced chip/drive damage"
70,Specials,special,mai_623kk_flame,623KK,Hishou Ryuuenjin (Flame),"800,500,400 (1700)",6,"5,2,11",18+16(23) land,57(64),KD +27,-40(-47),LH,-,,"200,(125)",,KD +27,-57,,,,,,19(12),"12,4,8","2000,1000",,-20000,"500,250x2 (350,175x2)","250,125 (125,62)","1-8 Full, 9-10 Air",,8-41 (FKD),1.197 (1st),,"1,1,0","1,1,10","10,11,12",,,,SF6_Mai_623kk_flame.png,"SF6_Mai_623kk_flame_hitbox.png, SF6_Mai_623kk_flame_hitbox_2.png, SF6_Mai_623kk_flame_hitbox_3.png, SF6_Mai_623kk_flame_hitbox_4.png, SF6_Mai_623kk_flame_hitbox_5.png, SF6_Mai_623kk_flame_hitbox_6.png, SF6_Mai_623kk_flame_hitbox_full.png","Enhanced version that costs 1 Flame Stock in exchange for slightly better damage and KD advantage; Mai's primary reversal, as well as an anti-air and strong juggle ender; cannot hit cross-up; puts opponents into limited juggle state on hit; first/second hits can whiff if used too early as an anti-air; last 2 hits whiff on crouch block resulting in worse block advantage and reduced chip/drive damage; 7f extra landing recovery on block"
71,Specials,special,mai_j214p,j.214P,Musasabi no Mai,1000,21,until land,18(25~28) land,-,KD +38(+45),-8(-1),LH,-,,250,,KD +38(+45),-24(-17),,,,,,18,8,4000,[5000],2000,1000 (700),500 (250),,,Until Land (FKD),,,1,1,7,,,,SF6_Mai_j214p.png,SF6_Mai_j214p_hitbox.png,Can only be performed during Forward Jump or after 5LK~LK~LK; 7f extra landing recovery on whiff (10f extra when crossing behind the opponent); Mai is in a crouching state on the final frame of landing recovery (can affect punish routes); puts grounded opponents into limited juggle state; spike knockdown vs. airborne opponents that causes a very quick OTG bounce state (allows juggle into held 236PP with specific air-to-air timing); cannot hit cross-up; solid hitbox for a divekick but very unsafe if whiffed
72,Specials,special,mai_j214p_flame,j.214P,Musasabi no Mai (Flame),1100,21,until land,18(25~28) land,-,KD +39(+46),-5(+2),LH,-,,275,,KD +39(+46),-24(-17),,,,,,21,8,4000,[5000],2000,1000 (700),500 (250),,,Until Land (FKD),,,1,1,7,,,,SF6_Mai_j214p_flame.png,SF6_Mai_j214p_hitbox.png,Can only be performed during Forward Jump or after 5LK~LK~LK; enhanced version with better frame advantage and damage; 7f extra landing recovery on whiff (10f extra when crossing behind the opponent); Mai is in a crouching state on the final frame of landing recovery (can affect punish routes); puts grounded opponents into limited juggle state; spike knockdown vs. airborne opponents that causes a very quick OTG bounce state (allows juggle into held 236PP with specific air-to-air timing); cannot hit cross-up; solid hitbox for a divekick but very unsafe if whiffed
73,Specials,special,mai_j214pp,j.214PP,Musasabi no Mai,1200,21,until land,18(25~28) land,-,KD +44(+51),-8(-1),LH,SA2,11 + until land,300,30% Starter,KD +44(+51),-24(-17),,,,,,18,10,4000,[5000],-20000,1000 (700),500 (250),,,Until Land (FKD),,,1,1,7,,,,SF6_Mai_j214pp.png,SF6_Mai_j214p_hitbox.png,"Can only be performed during Forward Jump or after 5LK~LK~LK; 7f extra landing recovery on whiff (10f extra when crossing behind the opponent); Mai is in a crouching state on the final frame of landing recovery (can affect punish routes); puts grounded opponents into limited juggle state; spike knockdown vs. airborne opponents that causes a very quick OTG bounce state (allows juggle into held 236PP with specific air-to-air timing, or more consistent Air SA2 juggles); SA2 cancelable until the 2nd to last airborne active frame on the way down (TK version vs. grounded opponents can hit too late for cancel); cannot hit cross-up; solid hitbox for a divekick but very unsafe if whiffed"
74,Specials,special,mai_j214pp_flame,j.214PP,Musasabi no Mai (Flame),1300,21,until land,18(25~28) land,-,KD +53(+60),-5(+2),LH,SA2,11 + until land,325,30% Starter,KD +53(+60),-24(-17),,,,,,21,10,4000,[5000],-20000,1000 (700),500 (250),,,Until Land (FKD),,,1,1,7,,,,SF6_Mai_j214pp_flame.png,SF6_Mai_j214p_hitbox.png,"Can only be performed during Forward Jump or after 5LK~LK~LK; enhanced version with better frame advantage and damage; 7f extra landing recovery on whiff (10f extra when crossing behind the opponent); Mai is in a crouching state on the final frame of landing recovery (can affect punish routes); puts grounded opponents into limited juggle state and causes a high OTG bounce vs. airborne opponents; does not cause spike knockdown vs. airborne like the non-flame version, making it better in juggles; SA2 cancelable until the 2nd to last airborne active frame on the way down (TK version vs. grounded opponents can hit too late for cancel); cannot hit cross-up; solid hitbox for a divekick but very unsafe if whiffed"
