character_slug,move_id,move_name,input,move_group,startup,active,recovery,total,hit_adv,block_adv,cancel,damage,starter_scaling,drive_gain_hit,drive_loss_guard,drive_loss_punish,sa_gain,attribute,notes_official
lily,lily_031_2_3_6_mk,中 コンドルスパイア,236MK,specials,21,21-33,16,,D,-8,,900,,2000,-5000,-7000,1000,上,9-35F 空中判定
lily,lily_032_2_3_6_hk,強 コンドルスパイア,236HK,specials,25,25-37,16,,D,-8,,1000,,2000,-5000,-7000,1000,上,11-39F 空中判定
lily,lily_033_2_3_6_k_k_k_k,OD 弱 コンドルスパイア,236KK|KK,specials,15,15-27,13,,D,-8,※,1000,始動補正20% | コンボ補正20%,0,-5000,-7000,1000,上,7-29F 空中判定 | ※SA2 スカイサンダーバードでのみキャンセル可能
lily,lily_034_2_3_6_k_k,OD 強 コンドルスパイア,236KK,specials,15,15-27,13,,D,-8,※,1000,始動補正20% | コンボ補正20%,0,-5000,-7000,1000,上,7-29F 空中判定 | ※SA2 スカイサンダーバードでのみキャンセル可能
lily,lily_040_6_2_3_lp,弱 トマホークバスター,623LP,specials,6,6-16,20+着地後12,,D,-27,,900,,2000,-4000,-5000,1000,上,1-10F 空中判定の打撃・空弾属性に対して無敵 | 7-37F 空中判定
lily,lily_041_6_2_3_mp,中 トマホークバスター,623MP,specials,8,8-19,24+着地後12,,D,-32,,1000,,2000,-4000,-5000,1000,上,1-12F 空中判定の打撃・空弾属性に対して無敵 | 9-44F 空中判定
lily,lily_042_6_2_3_hp,強 トマホークバスター,623HP,specials,10,10-23,25+着地後12,,D,-35,,1200,,2000,-4000,-5000,1000,上,1-14F 空中判定の打撃・空弾属性に対して無敵 | 11-49F 空中判定
lily,lily_043_6_2_3_p_p,OD トマホークバスター,623PP,specials,6,6-17,27+着地後15,,D,-35,※,1400,始動補正20% | コンボ補正20%,0,-4000,-5000,1000,上,1-10F 空中判定の打撃・空弾属性に対して無敵 | 1-10F 投げに対して無敵 | 7-45F 空中判定 | ※OD コンドルダイブへのみ派生可能
lily,lily_052_lp,弱 メキシカンタイフーン,LP,specials,5,5-7,53,,D,,,2000,即時補正10%,5000,0,-10000,3000,,パニッシュカウンター時ダメージ（2300）
lily,lily_053_mp,中 メキシカンタイフーン,MP,specials,5,5-7,53,,D,,,2400,即時補正10%,5000,0,-10000,3000,,パニッシュカウンター時ダメージ（2760）
lily,lily_054_hp,強 メキシカンタイフーン,HP,specials,5,5-7,53,,D,,,2800,即時補正10%,5000,0,-10000,3000,,■クラシック操作 | パニッシュカウンター時ダメージ（3220） | ■モダン操作時 | パニッシュカウンター時個別ダメージ（3220） | ※簡易入力時（2576）
lily,lily_055_p_p,OD メキシカンタイフーン,PP,specials,5,5-7,53,,D,,,2900,即時補正10%,5000,0,-10000,3000,,■クラシック操作 | パニッシュカウンター時ダメージ（3350） | ■モダン操作時 | パニッシュカウンター時個別ダメージ（3350） | ※簡易入力時（2680）
lily,lily_061_2_1_4_2_1_4_p,SA3 レイジングタイフーン,214214P,super_arts,7,7-8,106,,D,,,4500,※即時補正10%,0,0,-15000,0,投,1-8F 完全無敵 | 最低保障ダメージ50％ | カウンター/パニッシュカウンターで数値が変動しない | ※必殺技からキャンセル時のみ20％
lily,lily_062_2_1_4_2_1_4_p,CA レイジングタイフーン,214214P,super_arts,7,7-8,106,,D,,,5000,※即時補正10%,0,0,-20000,0,投,1-8F 完全無敵 | 最低保障ダメージ50％ | カウンター/パニッシュカウンターで数値が変動しない | ※必殺技からキャンセル時のみ20％
lily,lily_063_5_6_lplk,キャニオンスロー,5|6LPLK,throws,5,5-7,23,,D,,,1200,即時補正20％,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン
lily,lily_064_4_lplk,クリフフォール,4LPLK,throws,5,5-7,23,,D,,,1200,即時補正20％,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン
lily,lily_065_6_6,前方ステップ,66,system,,,全体 21,21,,,,0,,0,0,0,0,,
lily,lily_066_4_4,後方ステップ,44,system,,,全体 24,24,,,,0,,0,0,0,0,,1-15F 投げ無敵
lily,lily_067_hphk,ドライブインパクト（アースレイジ）,HPHK,system,26,26-27,35,,D,-3,,800,始動補正20%,0,-5000,-15000,0,上,1-27F アーマー判定（2回） | パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化 | ・地上ヒット膝崩れ | ・空中ヒット吹き飛びダウン | ・SAゲージ3000増加
lily,lily_068_6_hphk,[ガード時]ドライブリバーサル（クロスハンマー）,6HPHK,system,20,20-22,26,,D,-6,,500,,0,0,0,0,上,リカバリアブルダメージ | 1-22F 完全無敵 | ヒット時硬直5F増加
lily,lily_069_6_hphk,[起き上がり時]ドライブリバーサル（クロスハンマー）,6HPHK,system,18,18-20,26,,D,-6,,500,,0,0,0,0,上,リカバリアブルダメージ | 1-20F 完全無敵 | ヒット時硬直5F増加
lily,lily_071_mpmk,ジャストパリィ（打撃）,MPMK,system,1,,1,,,,,0,始動補正50％,,,,,,相手の攻撃に対応した方向入力を行った状態でパリィを入力し、 | 入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する | （上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向) | 方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する | 硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない） | ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
lily,lily_072_mpmk,ジャストパリィ（飛び道具）,MPMK,system,1,,10,,,,,0,始動補正50％,,,,,,パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する | 暗転演出が入らない | ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
lily,lily_073_6_6,パリィドライブラッシュ,66,system,,,全体 45,45,,,※,0,乗算補正15％,0,0,0,0,,暗転10F | ※動作9F目から攻撃行動にキャンセル可 | 24F目からパリィ以外の行動でキャンセル可
lily,lily_074_6_6_5_6_mpmk,キャンセルドライブラッシュ,66|5|6MPMK,system,0,0,0,,,,※,0,乗算補正15％,0,0,0,0,,暗転9F | ※動作10F目から攻撃行動にキャンセル可 | 25F目からパリィ以外の行動でキャンセル可
