row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
11,Normals and Target Combos,ground_normal,mai_2mk,2MK,Crouching Medium Kick,500,7,3,19,28,-2,-6,L,Sp SA,13,,20% Starter,+2,-20,+8,+4,+2,-2,20,16,9,2000,[4000],1000,500 (350),250 (125),,,,1.438,,1,1,0,,,,SF6_Mai_2mk.png,SF6_Mai_2mk_hitbox.png,Cancelable low poke with decent range; useful Counter-hit conversion after 5LP at ranges where 2MP whiffs; has an extended hurtbox on whiff until the end of recovery; DR cancel is delayed until after active frames
12,Normals and Target Combos,ground_normal,mai_2hk,2HK,Sori Geri,900,9,3,22(23/25),33(34/36),KD +38,-11,L,-,,,,HKD +48,-24,,,KD +38,-7,,15,13,4000,[10000],3000,1000 (700),500 (250),,,,1.703,,1,1,0,,,,SF6_Mai_2hk.png,SF6_Mai_2hk_hitbox.png,1f extra recovery on block; 3f extra recovery on whiff; good hitbox priority vs. low attacks (can low crush many low pokes); has an extended hurtbox on whiff until the end of recovery
13,Normals and Target Combos,air_normal,mai_jlp,j.LP,Jumping Light Punch,300,4,9,3 land,-,+6(+9),+3(+6),H,-,,,,+10(+13),-5(-2),,,,,13,10,9,1500,[2000],500,300 (210),150 (75),,,,1.09,,1,1,0,,,,SF6_Mai_jlp.png,SF6_Mai_jlp_hitbox.png,Fastest air-to-air option with good horizontal hitbox priority
14,Normals and Target Combos,air_normal,mai_jmp,j.MP,Jumping Medium Punch,600,7,5,3 land,-,+7(+11),+3(+7),H,Sp SA2,,,,+11(+15),-6(-2),,,,,15,11,11,2500,[4000],1000,500 (350),250 (125),,,,1.07,,1,3,4,,,,SF6_Mai_jmp.png,"SF6_Mai_jmp_hitbox.png, SF6_Mai_jmp_hitbox_2.png, SF6_Mai_jmp_hitbox_3.png",Puts airborne opponents into limited juggle state; strong air-to-air hitbox; lower body projectile invuln 7-22f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
15,Normals and Target Combos,air_normal,mai_jhp,j.HP,Jumping Heavy Punch,800,9,5,3 land,-,+7(+15),+3(+11),H,-,,,,+11(+19),-10(-2),,,,,19,15,12,4000,[5000],2000,1000 (700),500 (250),,,,0.80,,1,1,0,,,,SF6_Mai_jhp.png,"SF6_Mai_jhp_hitbox.png, SF6_Mai_jhp_hitbox_2.png, SF6_Mai_jhp_hitbox_3.png",Good hitbox for vertical approach; lower body projectile invuln 9-23f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
16,Normals and Target Combos,air_normal,mai_jlk,j.LK,Jumping Light Kick,300,5,7,3 land,-,+5(+10),+1(+6),H,-,,,,+9(+14),-7(-2),,,,,14,9,9,1500,[2000],500,300 (210),150 (75),,,,0.50,,1,1,0,,,,SF6_Mai_jlk.png,SF6_Mai_jlk_hitbox.png,Cross-up; can be used as a fuzzy instant overhead (except vs. Blanka)
17,Normals and Target Combos,air_normal,mai_jmk,j.MK,Jumping Medium Kick,500,7,5,3 land,-,+8(+13),+4(+9),H,-,,,,+12(+17),-7(-2),,,,,17,13,11,2500,[4000],1000,500 (350),250 (125),,,,0.96,,1,1,0,,,,SF6_Mai_jmk.png,SF6_Mai_jmk_hitbox.png,Cross-up; lower body projectile invuln 7-20f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
18,Normals and Target Combos,air_normal,mai_jhk,j.HK,Jumping Heavy Kick,800,10,6,3 land,-,+11(+15),+7(+11),H,-,,,,+15(+19),-6(-2),,,,,20,15,13,4000,[5000],2000,1000 (700),500 (250),,,,1.16,,1,1,0,,,,SF6_Mai_jhk.png,SF6_Mai_jhk_hitbox.png,"Most horizontal range of Mai's jump-ins; lower body projectile invuln 10-23f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
19,Normals and Target Combos,ground_normal,mai_6mp,6MP,Senkotsu Uchi,600,20,3,18,40,+2,-3,H,-,,,,+6,-19,,,+6,+1,23,18,11,2500,[5000],1500,500 (350),250 (125),,,,1.46,,1,1,0,,,,SF6_Mai_6mp.png,SF6_Mai_6mp_hitbox.png,Fast overhead that can combo into lights with perfect meaty timing; spike knockdown vs. airborne opponents
20,Normals and Target Combos,ground_normal,mai_4hk,4HK,Hoshi Kujaku 1,800,8,5,20,32,+3(+7)),-1(+3),LH,TC,28 TC,,,+7,-23,,,+7,+3,28,24,13,5000,[10000],2000,1000 (700),500 (250),,,,1.118,,1,1,0,,,,SF6_Mai_4hk.png,SF6_Mai_4hk_hitbox.png,"Forces stand on hit (useful in DR combos involving 214HP); legs and lower body are anti-air invincible on frames 8-12 (great anti-air when used early, but leaves a tall standing hurtbox for the first 7 frames that can lose to strong vertical jump-ins); cannot hit cross-up; always a true blockstring when canceled into 4HK~HK TC (but very easy hitconfirm); strong oki tool that can be up to +7 oH / +3 oB when meaty"
21,Normals and Target Combos,ground_normal,mai_5lk_lk,5LK~LK,Hien Ren Kyaku 1,400(320),7,2,20,28,-2,-10,LH,TC,31,,,+2,,,,,,20,12,9,500,[2000],250,300 (210),150 (75),,,,1.10,,,1,5,,,,SF6_Mai_5lk_lk.png,SF6_Mai_5lk_lk_hitbox.png,() refers to scaled damage; forces stand on hit; stopping after the second LK can be useful in combo extensions where a bouncing fan is falling onto the opponent; always a true blockstring
22,Normals and Target Combos,ground_normal,mai_5lk_lk_lk,5LK~LK~LK,Hien Ren Kyaku 2,500(350),10,2,24+4 land,39,+3,-10,LH,Sp* SA2*,59,,,,,,,,,33,20,9,500,,250,300 (210),150 (75),,,10-35 (FKD),1.031,,,1,6,,,,SF6_Mai_5lk_lk_lk.png,SF6_Mai_5lk_lk_lk_hitbox.png,"() refers to scaled damage; always a true blockstring; bounces far back into the air, usually keeping her safe due to pushback; can cancel the airborne frames into j.214P or Air SA2 (can be delayed significantly, allowing Mai to mix up her approach and gain better frame advantage); the divekick/SA2 can also let Mai avoid some moves that would otherwise punish the bounce; delaying too long will cause the follow-up to drop in combos (59f is the longest total hitconfirm window that still combos); divekick follow-up can lead to +42 safe jump if the initial 5LK is spaced out (e.g. DR~6MP, 5LK or DR~5LP, 5LP, 5LK)"
23,Normals and Target Combos,ground_normal,mai_4hk_hk,4HK~HK,Hoshi Kujaku 2,600x2,9,1(3),30(38),39(49),KD +48,-11,LH,-,,,Combo (3 hits),KD +48,,,,,,,20,13,2500,[10000],1000x2 (1000),500x2 (350x2),250 (125),,,,1.48,,"0,1","0,1","4,5",,,,SF6_Mai_4hk_hk.png,SF6_Mai_4hk_hk_hitbox.png,"On hit, Mai performs a 2nd kick that is fully invincible until the end of recovery; in the corner, Mai can juggle into SA1 or 623LK/MK/KK; if the TC was juggled into, may also be able to juggle SA2 or 623HK; () refers to active/recovery/total on whiffed version if opponent is juggled too high"
24,Drive and Throw,throw,mai_lplk,LPLK,Shiranui Gourin,1200 (2040),5,3,23,30,KD +21,-,T,-,,,20% Immediate,HKD +21,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.80,,,,,,,,SF6_Mai_lplk.png,SF6_Mai_lplk_hitbox.png,"Can dash forward for a corner throw loop (+3, cannot walk back to shimmy); can walk for a throw loop vs. Zangief (2f timing) or Blanka/E.Honda (1f timing); DR~4HK sets up auto-timed +6 on Block (slightly out of throw range); a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
25,Drive and Throw,throw,mai_4lplk,4LPLK,Fuusha Kuzushi,1200 (2040),5,3,23,30,KD +17,-,T,-,,,20% Immediate,HKD +17,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.80,,,,,,,,SF6_Mai_4lplk.png,SF6_Mai_lplk_hitbox.png,"Side switches; can only get corner oki with Drive Rush, or can pressure with a spaced meaty normal; DR~2LK is a good option (+4 oB and safe vs. 10f reversals); a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
26,Drive and Throw,throw,mai_jlplk,j.LPLK,Yume Zakura,1200 (2040),5,3,3 land,-,KD +20,-,T,-,,,,HKD +20,,,,,,,,,,[10000],2000,2000(1400) [PC:4000(2800)],,,,,0.79,,,,,,,,SF6_Mai_jlplk.png,SF6_Mai_jlplk_hitbox.png,"No real midscreen oki (can chase with a spaced Drive Rush normal); in the corner, can dash for +2 oki or Drive Rush for stronger pressure"
27,Drive and Throw,drive,mai_hphk,HPHK,Botan Ichige,800,26,2,35,62,KD +35 / Wall Splat KD +65,-3 / Wall Splat HKD +72,LH,-,,200,20% Starter,"Crumple (Standing +21, Juggle +46, HKD +104)",-35,,,,,,34,25,5000,10000 [15000],-10000,[3000(2100)],,,1-27,,2.541,,0,1,0,,,,SF6_Mai_hphk.png,SF6_Mai_hphk_hitbox.png,See Drive Impact. Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
28,Drive and Throw,drive,mai_6hphk,6HPHK,Yusura Ume (Block),500 recoverable,20,3,26(31),48(53),KD +23,-6,LH,-,,125 recoverable,,KD +23,-27,,,,,,23,20,,,-20000,,,1-22 Full,Break,,1.46,,200,100,1,,,,SF6_Mai_6hphk.png,SF6_Mai_6hphk_hitbox.png,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; see Drive Reversal.
29,Drive and Throw,drive,mai_6hphk_recovery,6HPHK,Yusura Ume (Recovery),500 recoverable,18,3,26(31),46(51),KD +23,-6,LH,-,,125 recoverable,,KD +23,-27,,,,,,23,20,,,-20000(-10000),,,1-20 Full,Break,,1.46,,200,100,1,,,,SF6_Mai_6hphk.png,SF6_Mai_6hphk_hitbox.png,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze except for a 12f freeze when interacting with the opponent's throw hitbox (this also refunds 1 Drive bar after punishing the throw); see Drive Reversal.
30,Drive and Throw,drive,mai_mpmk,MPMK,Drive Parry,-,1,12 or until released,33(1)(11),45(3),-,-,-,-,,,50% Multiplier (Perfect),,,,,,,,,,,,"-5000,250~",,,6 Full (after Perfect Parry),,,,,,,,,,,SF6_Mai_mpmk.png,SF6_Mai_mpmk_hitbox.png,"See Drive Parry. Perfect Parrying has only 1F of recovery and disables the opponent from canceling their attack. Perfect Parrying projectiles puts you into fixed 11 frames of recovery. After a Perfect Parry, all Super Gauge gain is reduced by 20% and Drive Gauge gain/damage is reduced by 50% for the entire punish combo."
31,Drive and Throw,drive,mai_mpmk_66_pdr,MPMK~66,Parry Drive Rush,-,3+8,-,15(37),26(48),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-10000,,,,,,,,,,,,,,SF6_Mai_66.png,SF6_Mai_66_hitbox.png,"See Drive Rush; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.669 (min/throw), 2.383 (min/block), 2.977 (max/final DR frame)"
32,Drive and Throw,drive,mai_mpmk_66_drc,MPMK or 66,Drive Rush Cancel,-,9,-,15(37),24(46),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-30000,,,,,,,,,,,,,,SF6_Mai_66.png,SF6_Mai_66_hitbox.png,See Drive Rush; 3-bar version performed on hit/block from a cancelable normal; can also be performed on whiff from cancelable light normals; startup refers to minimum time before an attack can cancel the Drive Rush animation; the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties
33,Specials,special,mai_236lp,236LP,Kachousen,500,16,-,32,48,-1,-7,LH,SA3,4,125,,+3,-22,,,,,32,26,8,2500,[3000],1000,600 (420),300 (150),,,,,,1,1,1,0.04,,,SF6_Mai_236p.png,SF6_Mai_236p_hitbox.png,Slowest travel speed; low-priority 1-hit projectile that disappears when interacting with another strike or projectile hitbox (does not dissipate any hits of a standard projectile); clashing with a fan is considered a whiff (no extra hitstop or cancelability); can hold the button for 19f to charge to a stronger version; startup can increase up to 23f when partially held; puts airborne opponents into a limited juggle state; Mai has an extended hurtbox vulnerable to strikes on her leg (3-48f) and arm (16-42f)
34,Specials,special,mai_236lp_flame,236LP,Kachousen (Flame),300x2,16,-,29,45,+1,-3,LH,SA3,4,75x2,,+5,-8,,,,,31 total,27 total,"8,8",1250x2,[1500x2],500x2,300x2 (210x2),150x2 (75x2),,,,,,"1,1","1,0","1,2",0.04,,,SF6_Mai_236p_flame.png,SF6_Mai_236p_hold_hitbox.png,Enhanced version that costs 1 Flame Stock; slowest travel speed; 2-hit standard projectile (cannot be dissipated by strikes); can hold the button for 19f to charge to a stronger version; startup can increase up to 23f when partially held; only the first hit is cancelable to SA3; puts airborne opponents into a limited juggle state; Counter-hit/Punish Counter advantage carries through both hits; Mai has an extended hurtbox vulnerable to strikes on her leg (3-45f) and arm (16-42f)
35,Specials,special,mai_236mp,236MP,Kachousen,500,14,-,34,48,-3,-9,LH,SA3,4,125,,+1,-24,,,,,32,26,8,2500,[3000],1000,600 (420),300 (150),,,,,,1,1,1,0.05,,,SF6_Mai_236mp.png,SF6_Mai_236mp_hitbox.png,Medium travel speed; low-priority 1-hit projectile that disappears when interacting with another strike or projectile hitbox (does not dissipate any hits of a standard projectile); clashing with a fan is considered a whiff (no extra hitstop or cancelability); can hold the button for 19f to charge to a stronger version; startup can increase up to 22f when partially held; puts airborne opponents into a limited juggle state; Mai has an extended hurtbox vulnerable to strikes on her leg (3-48f) and arm (14-40f)
36,Specials,special,mai_236mp_flame,236MP,Kachousen (Flame),300x2,14,-,31,45,-1,-5,LH,SA3,4,75x2,,+3,-10,,,,,31 total,27 total,"8,8",1250x2,[1500x2],500x2,300x2 (210x2),150x2 (75x2),,,,,,"1,1","1,0","1,2",0.05,,,SF6_Mai_236p_flame.png,SF6_Mai_236p_flame_hitbox.png,Enhanced version that costs 1 Flame Stock; medium travel speed; 2-hit standard projectile (cannot be dissipated by strikes); can hold the button for 19f to charge to a stronger version; startup can increase up to 22f when partially held; only the first hit is cancelable to SA3; puts airborne opponents into a limited juggle state; Counter-hit/Punish Counter advantage carries through both hits; Mai has an extended hurtbox vulnerable to strikes on her leg (3-45f) and arm (14-40f)
37,Specials,special,mai_236hp,236HP,Kachousen,500,12,-,36,48,-5,-11,LH,SA3,4,125,,-1,-26,,,,,32,26,8,2500,[3000],1000,600 (420),300 (150),,,,,,1,1,1,0.07,,,SF6_Mai_236hp.png,SF6_Mai_236hp_hitbox.png,Fastest travel speed; low-priority 1-hit projectile that disappears when interacting with another strike or projectile hitbox (does not dissipate any hits of a standard projectile); clashing with a fan is considered a whiff (no extra hitstop or cancelability); can hold the button for 19f to charge to a stronger version; startup can increase up to 20f when partially held; puts airborne opponents into a limited juggle state; Mai has an extended hurtbox vulnerable to strikes on her leg (3-48f) and arm (12-38f)
38,Specials,special,mai_236hp_flame,236HP,Kachousen (Flame),300x2,12,-,33,45,-3,-7,LH,SA3,4,75x2,,+1,-12,,,,,31 total,27 total,"8,8",1250x2,[1500x2],500x2,300x2 (210x2),150x2 (75x2),,,,,,"1,1","1,0","1,2",0.07,,,SF6_Mai_236p_flame.png,SF6_Mai_236p_flame_hitbox.png,Enhanced version that costs 1 Flame Stock; fastest travel speed; 2-hit standard projectile (cannot be dissipated by strikes); can hold the button for 19f to charge to a stronger version; startup can increase up to 20f when partially held; only the first hit is cancelable to SA3; puts airborne opponents into a limited juggle state; Counter-hit/Punish Counter advantage carries through both hits; Mai has an extended hurtbox vulnerable to strikes on her leg (3-45f) and arm (12-38f)
39,Specials,special,mai_236pp,236PP,Kachousen,"500,(200)",12,-,30,42,+3,-5,LH,SA2 SA3,4,"125,(50)",20% Starter; Combo (2 hits),+7,-20,,,,,"34,(25)","26,(21)","8,(8)","2500,1000","[3000,2500]",-20000,"600,300 (420,210)","300,150 (150,75)",,,,,,"1,1","1,1","5,6",0.05,,,SF6_Mai_236pp.png,"SF6_Mai_236pp_hitbox.png, SF6_Mai_236pp_hitbox_2.png","1-hit OD projectile (cannot be dissipated by strikes); bounces upward on contact with the opponent, then drops downward for a follow-up hit; () refers to damage/hitstun values of the bouncing fan follow-up on hit or block; can hold the button for 19f for a charged version that throws 2 fans; startup can increase up to 21f when partially held; only the first hit is cancelable to SA2/SA3; puts airborne opponents into a limited juggle state; Mai has an extended hurtbox vulnerable to strikes on her leg (12-37f) and upper body (15-27f); frame gap before follow-up bounce: 16f stand / 22f crouch (on hit), 24f stand / 30f crouch (on block); all gaps are 1f smaller vs. standing Dee Jay, 2f smaller vs. standing JP/Marisa/Sagat/Zangief; the bouncing fan does not trigger proximity guard (allowing back walk) and counts as an air attack (allows anti-air invuln moves to pass through)"
40,Specials,special,mai_236pp_flame,236PP,Kachousen (Flame),"300x2,(200)",12,-,30,42,+3,+1,LH,SA2 SA3,4,"75x2,(50)",20% Starter; Combo (2 hits),+7,-8,,,,,"34 total,(25)","32 total,(21)","8,8,(8)","1250x2,1000","[1500x2,2500]",-20000,300x3 (210x3),150x3 (75x3),,,,,,"1,1,1","1,0,1","5,6,6",0.05,,,SF6_Mai_236pp_flame.png,"SF6_Mai_236pp_hitbox.png, SF6_Mai_236pp_hitbox_2.png","Enhanced version that costs 1 Flame Stock; 2-hit OD projectile (cannot be dissipated by strikes); bounces upward on contact with the opponent, then drops downward for a follow-up hit; () refers to damage/hitstun values of the bouncing fan follow-up on hit or block; can hold the button for 19f for a charged version that throws 2 fans; startup can increase up to 21f when partially held; only the first hit is cancelable to SA2/SA3; puts airborne opponents into a limited juggle state; Mai has an extended hurtbox vulnerable to strikes on her leg (12-37f) and upper body (15-27f); frame gap before follow-up bounce: 24f stand / 30f crouch (on hit), 26f stand / 32f crouch (on block); all gaps are 1f smaller vs. standing Dee Jay, 2f smaller vs. standing JP/Marisa/Sagat/Zangief; the bouncing fan does not trigger proximity guard (allowing back walk) and counts as an air attack (allows anti-air invuln moves to pass through)"
41,Specials,special,mai_236p_hold,236[P],Kachousen (Hold),"500,(200)",32,-,32,64,-1,-5,LH,SA3,4,"125,(50)",20% Starter,+3,-22,,,,,"32,(25)","28,(21)","8,(8)","2500,1000","[3000,2500]",1000x2,"600,300 (420,210)","300,150 (150,75)",,,,,,"1,1","1,1","1,2",LP 0.04 / MP 0.05 / HP 0.07,,,SF6_Mai_236p_hold.png,"SF6_Mai_236p_hold_hitbox.png, SF6_Mai_236p_hold_hitbox_2.png","Charged version acts as a standard 1-hit projectile (does not dissipate on contact with strike hitboxes); puts airborne opponents into a limited juggle state; bounces upward on contact with the opponent, then drops downward for a follow-up hit; () refers to damage/hitstun values of the bouncing fan follow-up on hit or block; the listed frame advantage refers to the first hit at point blank range before the follow-up connects; any hit that connects after the follow-up bounce overwrites the fan's hitstun/blockstun; projectile speed depends on button strength (LP slow / MP medium / HP fast); bounce height depends on button strength (LP low / MP medium / HP high); the time difference between the first and second fan on hit or block varies based on this bounce height; Mai has an extended hurtbox vulnerable to strikes on her leg (32-62f) and arm (32-48f); LP Version frame gap before follow-up bounce: 2f stand / 8f crouch (on hit), 6f stand / 12f crouch (on block); MP Version frame gap before follow-up bounce: 19f stand / 25f crouch (on hit), 23f stand / 29f crouch (on block); HP Version frame gap before follow-up bounce: 31f stand / 37f crouch (on hit), 35f stand / 41f crouch (on block); all gaps are 1f smaller vs. standing Dee Jay, and 2f smaller vs. standing JP/Marisa/Sagat/Zangief which allows the LP bounce follow-up to naturally combo; tall characters cannot punish a close range 236[LP] with Throw before the bouncing fan connects, making them more susceptible to corner fan pressure (but they can weaken the mixup by trading with an immediate crouching medium/heavy normal); the bouncing fan does not trigger proximity guard (allowing back walk) and counts as an air attack (allows anti-air invuln moves to pass through)"
42,Specials,special,mai_236p_flame_hold,236[P],Kachousen (Flame+Hold),"300x2,(200)",32,-,30,62,+1,-1,LH,SA3,4,"75x2,(50)",,+5,-8,,,,,"32 total,(25)","30 total,(21)","8,8,(8)","1250x2,1000","[1500x2,2500]","500x2,1000",300x3 (210x3),150x3 (75x3),,,,,,"1,1,1","1,0,1","1,2,2",LP 0.04 / MP 0.05 / HP 0.07,,,SF6_Mai_236p_flame_hold.png,SF6_Mai_236p_flame_hold_hitbox.png,"Charged/Enhanced version acts as a standard 2-hit projectile (does not dissipate on contact with strike hitboxes); bounces upward on contact with the opponent, then drops downward for a follow-up hit (this bounce is higher/slower than the non-flame version); () refers to damage/hitstun values of the bouncing fan follow-up on hit or block; the listed frame advantage refers to the first hit at point blank range before the follow-up connects; any hit that connects after the follow-up bounce overwrites the fan's hitstun/blockstun; projectile speed depends on button strength (LP slow / MP medium / HP fast); bounce height depends on button strength (LP low / MP medium / HP high); the time difference between the first and second fan on hit or block varies based on this bounce height; puts airborne opponents into a limited juggle state; Counter-hit/Punish Counter advantage carries through both hits; Mai has an extended hurtbox vulnerable to strikes on her leg (32-62f) and arm (32-48f); LP Version frame gap before follow-up bounce: 10f stand / 16f crouch (on hit), 12f stand / 18f crouch (on block); MP Version frame gap before follow-up bounce: 27f stand / 33f crouch (on hit), 29f stand / 35f crouch (on block); HP Version frame gap before follow-up bounce: 39f stand / 45f crouch (on hit), 41f stand / 47f crouch (on block); all gaps are 1f smaller vs. standing Dee Jay, 2f smaller vs. standing JP/Marisa/Sagat/Zangief; the bouncing fan does not trigger proximity guard (allowing back walk) and counts as an air attack (allows anti-air invuln moves to pass through)"
