official_row_order,official_category,official_move_name,official_input_display,official_input_signature,official_input_family,startup,active,recovery,damage,on_hit,on_block,cancel,match_status,match_method,candidate_count,supercombo_move_id,supercombo_move_type,supercombo_input,supercombo_name,supercombo_startup,supercombo_active,supercombo_recovery,supercombo_hit_advantage,supercombo_block_advantage,supercombo_cancel,supercombo_damage,field_comparisons_json
11,通常技,しゃがみ強P（回転扇打）,key-d key-plus icon_punch_h 強,2HP,2HP,10,10-22,19,800,4,-3,,matched,exact_input+family_input+same_family+category_move_type+startup_match+recovery_match,1,mai_2hp,ground_normal,2HP,Crouching Heavy Punch,10,2(8)3,19,+4,-3,-,400x2,"{""active_duration"": {""comparable"": false, ""official"": ""13"", ""official_raw"": ""10-22"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""2(8)3""}, ""damage"": {""comparable"": false, ""official"": ""800"", ""official_raw"": ""800"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""400x2""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""19"", ""official_raw"": ""19"", ""supercombo"": ""19"", ""supercombo_raw"": ""19""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""10"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}}"
12,通常技,しゃがみ強K（反り蹴り）,key-d key-plus icon_kick_h 強,2HK,2HK,9,9-11,22,900,D,-11,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,1,mai_2hk,ground_normal,2HK,Sori Geri,9,3,22(23/25),KD +38,-11,-,900,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""9-11"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": false, ""official"": ""22"", ""official_raw"": ""22"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""22"", ""supercombo_raw"": ""22(23/25)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""9"", ""official_raw"": ""9"", ""supercombo"": ""9"", ""supercombo_raw"": ""9""}}"
13,通常技,ジャンプ弱P（翔扇打）,（ジャンプ中に） icon_punch_l 弱,j.LP,j.LP,4,4-12,着地後3,300,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,mai_jlp,air_normal,j.LP,Jumping Light Punch,4,9,3 land,+6(+9),+3(+6),-,300,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""9"", ""official_raw"": ""4-12"", ""supercombo"": ""9"", ""supercombo_raw"": ""9""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""300"", ""official_raw"": ""300"", ""supercombo"": ""300"", ""supercombo_raw"": ""300""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""4"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}}"
14,通常技,ジャンプ弱K（翔脚）,（ジャンプ中に） icon_kick_l 弱,j.LK,j.LK,5,5-11,着地後3,300,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,mai_jlk,air_normal,j.LK,Jumping Light Kick,5,7,3 land,+5(+10),+1(+6),-,300,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""5-11"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""300"", ""official_raw"": ""300"", ""supercombo"": ""300"", ""supercombo_raw"": ""300""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""5"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}}"
15,通常技,ジャンプ中P（天仰扇）,（ジャンプ中に） icon_punch_m 中,j.MP,j.MP,7,7-11,着地後3,600,,,C,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,mai_jmp,air_normal,j.MP,Jumping Medium Punch,7,5,3 land,+7(+11),+3(+7),Sp SA2,600,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""7-11"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""600"", ""official_raw"": ""600"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""7"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}}"
16,通常技,ジャンプ中K（前蹴り）,（ジャンプ中に） icon_kick_m 中,j.MK,j.MK,7,7-11,着地後3,500,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,mai_jmk,air_normal,j.MK,Jumping Medium Kick,7,5,3 land,+8(+13),+4(+9),-,500,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""7-11"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""500"", ""official_raw"": ""500"", ""supercombo"": ""500"", ""supercombo_raw"": ""500""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""7"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}}"
17,通常技,ジャンプ強P（刃扇天翔刺し）,（ジャンプ中に） icon_punch_h 強,j.HP,j.HP,9,9-13,着地後3,800,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,mai_jhp,air_normal,j.HP,Jumping Heavy Punch,9,5,3 land,+7(+15),+3(+11),-,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""9-13"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""9"", ""official_raw"": ""9"", ""supercombo"": ""9"", ""supercombo_raw"": ""9""}}"
18,通常技,ジャンプ強K（隼蹴撃）,（ジャンプ中に） icon_kick_h 強,j.HK,j.HK,10,10-15,着地後3,800,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,mai_jhk,air_normal,j.HK,Jumping Heavy Kick,10,6,3 land,+11(+15),+7(+11),-,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""10-15"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""10"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}}"
19,特殊技,扇骨打ち,key-r key-plus icon_punch_m 中,6MP,6MP,20,20-22,18,600,2,-3,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,mai_6mp,ground_normal,6MP,Senkotsu Uchi,20,3,18,+2,-3,-,600,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""20-22"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""600"", ""official_raw"": ""600"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""18"", ""official_raw"": ""18"", ""supercombo"": ""18"", ""supercombo_raw"": ""18""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""20"", ""official_raw"": ""20"", ""supercombo"": ""20"", ""supercombo_raw"": ""20""}}"
20,特殊技,飛燕連脚（2段目）,icon_kick_l 弱 arrow_3 icon_kick_l 弱,5LK~LK,5LK~LK,7,7-8,20,400,-2,-10,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match,1,mai_5lk_lk,ground_normal,5LK~LK,Hien Ren Kyaku 1,7,2,20,-2,-10,TC,400(320),"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""2"", ""official_raw"": ""7-8"", ""supercombo"": ""2"", ""supercombo_raw"": ""2""}, ""damage"": {""comparable"": false, ""official"": ""400"", ""official_raw"": ""400"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""400"", ""supercombo_raw"": ""400(320)""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""20"", ""official_raw"": ""20"", ""supercombo"": ""20"", ""supercombo_raw"": ""20""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""7"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}}"
21,特殊技,飛燕連脚（3段目）,icon_kick_l 弱 arrow_3 icon_kick_l 弱 arrow_3 icon_kick_l 弱,5LK~LK~LK,5LK~LK~LK,10,10-11,28,500,3,-10,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match,1,mai_5lk_lk_lk,ground_normal,5LK~LK~LK,Hien Ren Kyaku 2,10,2,24+4 land,+3,-10,Sp* SA2*,500(350),"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""2"", ""official_raw"": ""10-11"", ""supercombo"": ""2"", ""supercombo_raw"": ""2""}, ""damage"": {""comparable"": false, ""official"": ""500"", ""official_raw"": ""500"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""500"", ""supercombo_raw"": ""500(350)""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""28"", ""reason"": ""official_uncomparable"", ""supercombo"": ""24+land:4"", ""supercombo_raw"": ""24+4 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""10"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}}"
22,特殊技,星孔雀（1段目）,key-l key-plus icon_kick_h 強,4HK,4HK,8,8-12,20,800,3,-1,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,mai_4hk,ground_normal,4HK,Hoshi Kujaku 1,8,5,20,+3(+7)),-1(+3),TC,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""8-12"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""20"", ""official_raw"": ""20"", ""supercombo"": ""20"", ""supercombo_raw"": ""20""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}}"
23,特殊技,星孔雀（2段目）,key-l key-plus icon_kick_h 強 arrow_3 icon_kick_h 強,4HK~HK,4HK~HK,9,9-11,38,1200,D,-11,,matched,exact_input+family_input+same_family+category_move_type+startup_match,1,mai_4hk_hk,ground_normal,4HK~HK,Hoshi Kujaku 2,9,1(3),30(38),KD +48,-11,-,600x2,"{""active_duration"": {""comparable"": false, ""official"": ""3"", ""official_raw"": ""9-11"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""1(3)""}, ""damage"": {""comparable"": false, ""official"": ""1200"", ""official_raw"": ""1200"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""600x2""}, ""recovery"": {""comparable"": false, ""official"": ""38"", ""official_raw"": ""38"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""30"", ""supercombo_raw"": ""30(38)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""9"", ""official_raw"": ""9"", ""supercombo"": ""9"", ""supercombo_raw"": ""9""}}"
24,必殺技,弱 花蝶扇,key-d key-dr key-r key-plus icon_punch_l 弱,236LP,236P,16,,全体 48,500,-1,-7,SA3,matched,exact_input+same_family+category_move_type+startup_match+damage_match,6,mai_236lp,special,236LP,Kachousen,16,-,32,-1,-7,SA3,500,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""500"", ""official_raw"": ""500"", ""supercombo"": ""500"", ""supercombo_raw"": ""500""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""全体 48"", ""reason"": ""official_uncomparable"", ""supercombo"": ""32"", ""supercombo_raw"": ""32""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""16"", ""official_raw"": ""16"", ""supercombo"": ""16"", ""supercombo_raw"": ""16""}}"
25,必殺技,弱 花蝶扇（ホールド）,key-d key-dr key-r key-plus icon_punch_l 弱ホールド,236LP,236P,32,,全体 64,700,-1,-5,SA3,ambiguous,exact_input+same_family+category_move_type,6,mai_236lp,special,236LP,Kachousen,16,-,32,-1,-7,SA3,500,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""700"", ""official_raw"": ""700"", ""supercombo"": ""500"", ""supercombo_raw"": ""500""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""全体 64"", ""reason"": ""official_uncomparable"", ""supercombo"": ""32"", ""supercombo_raw"": ""32""}, ""startup"": {""comparable"": true, ""match"": false, ""official"": ""32"", ""official_raw"": ""32"", ""supercombo"": ""16"", ""supercombo_raw"": ""16""}}"
26,必殺技,[強化版]弱 花蝶扇,key-d key-dr key-r key-plus icon_punch_l 弱,236LP,236P,16,,全体 45,600,1,-3,SA3,ambiguous,exact_input+same_family+category_move_type+startup_match,6,mai_236lp,special,236LP,Kachousen,16,-,32,-1,-7,SA3,500,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""600"", ""official_raw"": ""600"", ""supercombo"": ""500"", ""supercombo_raw"": ""500""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""全体 45"", ""reason"": ""official_uncomparable"", ""supercombo"": ""32"", ""supercombo_raw"": ""32""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""16"", ""official_raw"": ""16"", ""supercombo"": ""16"", ""supercombo_raw"": ""16""}}"
27,必殺技,[強化版]弱 花蝶扇（ホールド）,key-d key-dr key-r key-plus icon_punch_l 弱ホールド,236LP,236P,32,,全体 62,800,1,-1,SA3,ambiguous,exact_input+same_family+category_move_type,6,mai_236lp,special,236LP,Kachousen,16,-,32,-1,-7,SA3,500,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""500"", ""supercombo_raw"": ""500""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""全体 62"", ""reason"": ""official_uncomparable"", ""supercombo"": ""32"", ""supercombo_raw"": ""32""}, ""startup"": {""comparable"": true, ""match"": false, ""official"": ""32"", ""official_raw"": ""32"", ""supercombo"": ""16"", ""supercombo_raw"": ""16""}}"
28,必殺技,中 花蝶扇,key-d key-dr key-r key-plus icon_punch_m 中,236MP,236P,14,,全体 48,500,-3,-9,SA3,matched,exact_input+same_family+category_move_type+startup_match+damage_match,6,mai_236mp,special,236MP,Kachousen,14,-,34,-3,-9,SA3,500,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""500"", ""official_raw"": ""500"", ""supercombo"": ""500"", ""supercombo_raw"": ""500""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""全体 48"", ""reason"": ""official_uncomparable"", ""supercombo"": ""34"", ""supercombo_raw"": ""34""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""14"", ""official_raw"": ""14"", ""supercombo"": ""14"", ""supercombo_raw"": ""14""}}"
