official_row_order,official_category,official_move_name,official_input_display,official_input_signature,official_input_family,startup,active,recovery,damage,on_hit,on_block,cancel,match_status,match_method,candidate_count,supercombo_move_id,supercombo_move_type,supercombo_input,supercombo_name,supercombo_startup,supercombo_active,supercombo_recovery,supercombo_hit_advantage,supercombo_block_advantage,supercombo_cancel,supercombo_damage,field_comparisons_json
11,通常技,しゃがみ強P（ヴァイパースライサー）,key-d key-plus icon_punch_h 強,2HP,2HP,9,9-11,20,800,2,-5,C,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,c.viper_2hp,ground_normal,2HP,Crouching Heavy Punch,9,3,20,+2,-5,Sp SA HJ,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""9-11"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""20"", ""official_raw"": ""20"", ""supercombo"": ""20"", ""supercombo_raw"": ""20""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""9"", ""official_raw"": ""9"", ""supercombo"": ""9"", ""supercombo_raw"": ""9""}}"
12,通常技,しゃがみ強K（ヴァイパースイープ）,key-d key-plus icon_kick_h 強,2HK,2HK,10,10-12,25,900,D,-11,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,1,c.viper_2hk,ground_normal,2HK,Viper Kick,10,3,25(29),KD +34,-11,-,900,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""10-12"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": false, ""official"": ""25"", ""official_raw"": ""25"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""25"", ""supercombo_raw"": ""25(29)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""10"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}}"
13,通常技,ジャンプ弱P（エアリアルエルボー）,（ジャンプ中に） icon_punch_l 弱,j.LP,j.LP,5,5-10,着地後3,300,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,c.viper_jlp,air_normal,j.LP,Jumping Light Punch,5,6,3 land,+6(+9),+3(+6),-,300,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""5-10"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""300"", ""official_raw"": ""300"", ""supercombo"": ""300"", ""supercombo_raw"": ""300""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""5"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}}"
14,通常技,ジャンプ弱K（エアリアルプレスキック）,（ジャンプ中に） icon_kick_l 弱,j.LK,j.LK,5,5-11,着地後3,300,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,c.viper_jlk,air_normal,j.LK,Jumping Light Kick,5,7,3 land,+3(+9),0(+6),-,300,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""5-11"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""300"", ""official_raw"": ""300"", ""supercombo"": ""300"", ""supercombo_raw"": ""300""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""5"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}}"
15,通常技,ジャンプ中P（エアリアルヴァイパーブロー）,（ジャンプ中に） icon_punch_m 中,j.MP,j.MP,8,8-13,着地後3,600,,,C,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,c.viper_jmp,air_normal,j.MP,Jumping Medium Punch,8,6,3 land,+8(+11),+6(+9),Sp,600,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""8-13"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""600"", ""official_raw"": ""600"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}}"
16,通常技,ジャンプ中K（エアリアルトーキック）,（ジャンプ中に） icon_kick_m 中,j.MK,j.MK,7,7-12,着地後3,500,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,c.viper_jmk,air_normal,j.MK,Jumping Medium Kick,7,6,3 land,+7(+13),+3(+9),-,500,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""7-12"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""500"", ""official_raw"": ""500"", ""supercombo"": ""500"", ""supercombo_raw"": ""500""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""7"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}}"
17,通常技,ジャンプ強P（エアリアルハンマー）,（ジャンプ中に） icon_punch_h 強,j.HP,j.HP,11,11-15,着地後3,800,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,c.viper_jhp,air_normal,j.HP,Jumping Heavy Punch,11,5,3 land,+11(+16),+6(+11),-,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""11-15"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""11"", ""official_raw"": ""11"", ""supercombo"": ""11"", ""supercombo_raw"": ""11""}}"
18,通常技,ジャンプ強K（エアリアルクラッシュニー）,（ジャンプ中に） icon_kick_h 強,j.HK,j.HK,8,8-14,着地後3,700,,,C,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,c.viper_jhk,air_normal,j.HK,Jumping Heavy Kick,8,7,3 land,+11(+16),+6(+11),Sp,700,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""8-14"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""700"", ""official_raw"": ""700"", ""supercombo"": ""700"", ""supercombo_raw"": ""700""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}}"
19,通常技,垂直ジャンプ強K（エアリアルジャベリン）,（垂直ジャンプ中に） icon_kick_h 強,j.HK,j.HK,10,10-16,着地後3,800,,,,matched,exact_input+family_input+same_family+category_move_type+active_duration_match+recovery_match,1,c.viper_jhk,air_normal,j.HK,Jumping Heavy Kick,8,7,3 land,+11(+16),+6(+11),Sp,700,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""10-16"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}, ""damage"": {""comparable"": true, ""match"": false, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""700"", ""supercombo_raw"": ""700""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": false, ""official"": ""10"", ""official_raw"": ""10"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}}"
20,特殊技,ヴァイパーエルボー,key-r key-plus icon_punch_m 中,6MP,6MP,22,22-24,20,600,2,-3,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,c.viper_6mp,ground_normal,6MP,Viper Elbow,22,3,20,+2,-3,-,600,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""22-24"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""600"", ""official_raw"": ""600"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""20"", ""official_raw"": ""20"", ""supercombo"": ""20"", ""supercombo_raw"": ""20""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""22"", ""official_raw"": ""22"", ""supercombo"": ""22"", ""supercombo_raw"": ""22""}}"
21,特殊技,ダブルキック,key-r key-plus icon_kick_h 強,6HK,6HK,11,11-31,16,900,4,-2,,matched,exact_input+family_input+same_family+category_move_type+startup_match+recovery_match,1,c.viper_6hk,ground_normal,6HK,Double Kick,11,3(15)3,16,+4,-2,-,450x2,"{""active_duration"": {""comparable"": false, ""official"": ""21"", ""official_raw"": ""11-31"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""3(15)3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""reason"": ""multihit_damage_sum"", ""supercombo"": ""900"", ""supercombo_raw"": ""450x2""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""16"", ""official_raw"": ""16"", ""supercombo"": ""16"", ""supercombo_raw"": ""16""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""11"", ""official_raw"": ""11"", ""supercombo"": ""11"", ""supercombo_raw"": ""11""}}"
22,特殊技,ハイジャンプ（前方）,key-d key-ur,2,2,,,46+着地後3,0,,,,unmatched,,0,,,,,,,,,,,,{}
23,特殊技,ハイジャンプ（垂直）,key-d key-u,28,28,,,46+着地後3,0,,,,unmatched,,0,,,,,,,,,,,,{}
24,必殺技,弱 サンダースラップ,key-d key-dl key-l key-plus icon_punch_l 弱,214LP,214P,17,17-20,23,900,1,-4,SA3,matched,exact_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,3,c.viper_214lp,special,214LP,Thunder Dash,17,4,23,+1(+4),-4(-1),SA3 Feint,900,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""17-20"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""23"", ""official_raw"": ""23"", ""supercombo"": ""23"", ""supercombo_raw"": ""23""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""17"", ""official_raw"": ""17"", ""supercombo"": ""17"", ""supercombo_raw"": ""17""}}"
25,必殺技,中 サンダースラップ,key-d key-dl key-l key-plus icon_punch_m 中,214MP,214P,16,16-19,22,900,1,-3,SA3,matched,exact_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,3,c.viper_214mp,special,214MP,Thunder Dash,16,4,22,+1(+4),-3(0),SA3 Feint,900,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""16-19"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""22"", ""official_raw"": ""22"", ""supercombo"": ""22"", ""supercombo_raw"": ""22""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""16"", ""official_raw"": ""16"", ""supercombo"": ""16"", ""supercombo_raw"": ""16""}}"
26,必殺技,強 サンダースラップ,key-d key-dl key-l key-plus icon_punch_h 強,214HP,214P,7,7-16,37,900,D,-24,,matched,exact_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,3,c.viper_214hp,special,214HP,Thunder Dash,7,10,15+22 land,KD +21 (KD +18~35),-24,Feint,900,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""10"", ""official_raw"": ""7-16"", ""supercombo"": ""10"", ""supercombo_raw"": ""10""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""37"", ""reason"": ""official_uncomparable"", ""supercombo"": ""15+land:22"", ""supercombo_raw"": ""15+22 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""7"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}}"
27,必殺技,OD サンダースラップ,key-d key-dl key-l key-plus icon_punch icon_punch,214PP,214PP,18,18-41,21,1600,D,-2,SA2,matched,exact_input+family_input+same_family+category_move_type+startup_match+recovery_match,1,c.viper_214pp,special,214PP,Thunder Dash,18,4(16)4,21,KD +42,-2,SA2 SA3,800x2,"{""active_duration"": {""comparable"": false, ""official"": ""24"", ""official_raw"": ""18-41"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""4(16)4""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""1600"", ""official_raw"": ""1600"", ""reason"": ""multihit_damage_sum"", ""supercombo"": ""1600"", ""supercombo_raw"": ""800x2""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""21"", ""official_raw"": ""21"", ""supercombo"": ""21"", ""supercombo_raw"": ""21""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""18"", ""official_raw"": ""18"", ""supercombo"": ""18"", ""supercombo_raw"": ""18""}}"
28,必殺技,弱 トレースコンビネーション,（弱 サンダースラップ中に） key-r key-plus icon_punch icon_punch,6PP,6PP,15,15-17,28,600,D,-15,SA3,unmatched,,0,,,,,,,,,,,,{}
29,必殺技,中 トレースコンビネーション,（中 サンダースラップ中に） key-r key-plus icon_punch icon_punch,6PP,6PP,21,21-24,25,600,D,-13,SA3,unmatched,,0,,,,,,,,,,,,{}
30,必殺技,強 トレースコンビネーション,（強 サンダースラップ中に） key-r key-plus icon_punch icon_punch,6PP,6PP,17,17-20,37,500,D,ー,,unmatched,,0,,,,,,,,,,,,{}
31,必殺技,[サンダースラップ]フェイント,（サンダースラップ攻撃前に） icon_kick,K,K,,,全体 12,0,,,,unmatched,,0,,,,,,,,,,,,{}
32,必殺技,弱 バーニングキック,key-d key-dr key-r key-plus icon_kick_l 弱,236LK,236K,23,23-27,20,900,D,-2,,matched,exact_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,3,c.viper_236lk,special,236LK,Burning Kick,23,5,7+13 land,KD +38,-2(+2),-,900,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""23-27"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""20"", ""reason"": ""official_uncomparable"", ""supercombo"": ""7+land:13"", ""supercombo_raw"": ""7+13 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""23"", ""official_raw"": ""23"", ""supercombo"": ""23"", ""supercombo_raw"": ""23""}}"
33,必殺技,中 バーニングキック,key-d key-dr key-r key-plus icon_kick_m 中,236MK,236K,25,25-29,20,900,D,-2,,matched,exact_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,3,c.viper_236mk,special,236MK,Burning Kick,25,5,7+13 land,KD +38,-2(+2),-,900,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""25-29"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""20"", ""reason"": ""official_uncomparable"", ""supercombo"": ""7+land:13"", ""supercombo_raw"": ""7+13 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""25"", ""official_raw"": ""25"", ""supercombo"": ""25"", ""supercombo_raw"": ""25""}}"
