official_row_order,official_category,official_move_name,official_input_display,official_input_signature,official_input_family,startup,active,recovery,damage,on_hit,on_block,cancel,match_status,match_method,candidate_count,supercombo_move_id,supercombo_move_type,supercombo_input,supercombo_name,supercombo_startup,supercombo_active,supercombo_recovery,supercombo_hit_advantage,supercombo_block_advantage,supercombo_cancel,supercombo_damage,field_comparisons_json
15,通常技,ジャンプ中P （回旋蛇）,（ジャンプ中に） icon_punch_m 中,j.MP,j.MP,7,7-10,着地後3,700,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,a.k.i._jmp,air_normal,j.MP,Jumping Medium Punch,7,4,3 land,+9(+11),+5(+7),-,700,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""4"", ""official_raw"": ""7-10"", ""supercombo"": ""4"", ""supercombo_raw"": ""4""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""700"", ""official_raw"": ""700"", ""supercombo"": ""700"", ""supercombo_raw"": ""700""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""7"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}}"
16,通常技,ジャンプ中K （蛇天蹴）,（ジャンプ中に） icon_kick_m 中,j.MK,j.MK,7,7-12,着地後3,600,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,a.k.i._jmk,air_normal,j.MK,Jumping Medium Kick,7,6,3 land,+4(+13),0(+9),-,600,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""7-12"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""600"", ""official_raw"": ""600"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""7"", ""official_raw"": ""7"", ""supercombo"": ""7"", ""supercombo_raw"": ""7""}}"
17,通常技,ジャンプ強P （騰空双蛇突）,（ジャンプ中に） icon_punch_h 強,j.HP,j.HP,11,11-16,着地後3,800,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,a.k.i._jhp,air_normal,j.HP,Jumping Heavy Punch,11,6,3 land,+5(+15),+1(+11),-,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""6"", ""official_raw"": ""11-16"", ""supercombo"": ""6"", ""supercombo_raw"": ""6""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""11"", ""official_raw"": ""11"", ""supercombo"": ""11"", ""supercombo_raw"": ""11""}}"
18,通常技,ジャンプ強K （騰空双蹴蛇）,（ジャンプ中に） icon_kick_h 強,j.HK,j.HK,8,8-15,着地後3,800,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,a.k.i._jhk,air_normal,j.HK,Jumping Heavy Kick,8,8,3 land,+8(+15),+4(+11),-,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8-15"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}}"
19,特殊技,蒲牢,key-dr key-plus icon_punch_m 中,3MP,3MP,24,24-26,18,600,3,-3,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,a.k.i._3mp,ground_normal,3MP,Pu Lao,24,3,18,+3,-3,-,600,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""24-26"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""600"", ""official_raw"": ""600"", ""supercombo"": ""600"", ""supercombo_raw"": ""600""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""18"", ""official_raw"": ""18"", ""supercombo"": ""18"", ""supercombo_raw"": ""18""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""24"", ""official_raw"": ""24"", ""supercombo"": ""24"", ""supercombo_raw"": ""24""}}"
20,特殊技,螭吻,key-r key-plus icon_punch_h 強,6HP,6HP,16,16-18,21,900,3,-4,SA,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,1,a.k.i._6hp,ground_normal,6HP,Chi Wen,16,3,20(21),+3,-4,SA,900,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""16-18"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""900"", ""official_raw"": ""900"", ""supercombo"": ""900"", ""supercombo_raw"": ""900""}, ""recovery"": {""comparable"": false, ""official"": ""21"", ""official_raw"": ""21"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""20"", ""supercombo_raw"": ""20(21)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""16"", ""official_raw"": ""16"", ""supercombo"": ""16"", ""supercombo_raw"": ""16""}}"
21,特殊技,囚牛,key-r key-plus icon_kick_h 強,6HK,6HK,14,14-24,16,800,4,2,,matched,exact_input+family_input+same_family+category_move_type+startup_match,1,a.k.i._6hk,ground_normal,6HK,Qiu Niu,14,3(5)3,16(24),+4,+2,-,400x2,"{""active_duration"": {""comparable"": false, ""official"": ""11"", ""official_raw"": ""14-24"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""3(5)3""}, ""damage"": {""comparable"": false, ""official"": ""800"", ""official_raw"": ""800"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""400x2""}, ""recovery"": {""comparable"": false, ""official"": ""16"", ""official_raw"": ""16"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""16"", ""supercombo_raw"": ""16(24)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""14"", ""official_raw"": ""14"", ""supercombo"": ""14"", ""supercombo_raw"": ""14""}}"
22,特殊技,蚣蝮,（前ジャンプ中に） key-d key-plus icon_punch_h 強,j.2HP,j.2HP,9,9-13,着地後3,800,,,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+recovery_match+damage_match,1,a.k.i._j2hp,air_normal,j.2HP,Gong Fu,9,5,3 land,+5(+15),+1(+11),-,800,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""5"", ""official_raw"": ""9-13"", ""supercombo"": ""5"", ""supercombo_raw"": ""5""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""800"", ""official_raw"": ""800"", ""supercombo"": ""800"", ""supercombo_raw"": ""800""}, ""recovery"": {""comparable"": true, ""match"": true, ""official"": ""land:3"", ""official_raw"": ""着地後3"", ""reason"": ""landing_recovery_equivalent"", ""supercombo"": ""land:3"", ""supercombo_raw"": ""3 land""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""9"", ""official_raw"": ""9"", ""supercombo"": ""9"", ""supercombo_raw"": ""9""}}"
23,特殊技,渾沌 （2段目）,icon_punch_l 弱 arrow_3 icon_punch_l 弱,5LP~LP,5LP~LP,8,8-9,15,300,1,-3,C,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match,1,a.k.i._5lp_lp,ground_normal,5LP~LP,Hun Dun,8,2,15(17),+1,-3,Sp SA,300(240),"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""2"", ""official_raw"": ""8-9"", ""supercombo"": ""2"", ""supercombo_raw"": ""2""}, ""damage"": {""comparable"": false, ""official"": ""300"", ""official_raw"": ""300"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""300"", ""supercombo_raw"": ""300(240)""}, ""recovery"": {""comparable"": false, ""official"": ""15"", ""official_raw"": ""15"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""15"", ""supercombo_raw"": ""15(17)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""8"", ""official_raw"": ""8"", ""supercombo"": ""8"", ""supercombo_raw"": ""8""}}"
24,特殊技,窮奇 （2段目）,icon_punch_h 強 arrow_3 icon_punch_h 強,5HP~HP,5HP~HP,14,14-16,24,400,D,-15,,matched,exact_input+family_input+same_family+category_move_type+startup_match+active_duration_match+damage_match,1,a.k.i._5hp_hp,ground_normal,5HP~HP,Qiong Qi,14,3,24(29),KD +34[+54],-15,-,400,"{""active_duration"": {""comparable"": true, ""match"": true, ""official"": ""3"", ""official_raw"": ""14-16"", ""supercombo"": ""3"", ""supercombo_raw"": ""3""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""400"", ""official_raw"": ""400"", ""supercombo"": ""400"", ""supercombo_raw"": ""400""}, ""recovery"": {""comparable"": false, ""official"": ""24"", ""official_raw"": ""24"", ""reason"": ""condition_dependent_supercombo_field"", ""supercombo"": ""24"", ""supercombo_raw"": ""24(29)""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""14"", ""official_raw"": ""14"", ""supercombo"": ""14"", ""supercombo_raw"": ""14""}}"
25,必殺技,紫煙砲,key-d key-dl key-l key-plus icon_punch_l 弱,214LP,214P,17,,全体 52,500,-5,-10,※SA3,matched,exact_input+same_family+category_move_type+startup_match+damage_match,3,a.k.i._214lp,special,214LP,Nightshade Pulse,17,-,35,-5,-10,SA3,500,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": true, ""match"": true, ""official"": ""500"", ""official_raw"": ""500"", ""supercombo"": ""500"", ""supercombo_raw"": ""500""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""全体 52"", ""reason"": ""official_uncomparable"", ""supercombo"": ""35"", ""supercombo_raw"": ""35""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""17"", ""official_raw"": ""17"", ""supercombo"": ""17"", ""supercombo_raw"": ""17""}}"
26,必殺技,紫煙追,（紫煙砲中に） key-r key-plus icon_punch,6P,6P,13,13-14,34,※500,-4,-16,SA3,unmatched,,0,,,,,,,,,,,,{}
27,必殺技,OD 紫煙砲,key-d key-dl key-l key-plus icon_punch icon_punch,214PP,214PP,16,,全体 44,700,D,1,※SA2,matched,exact_input+family_input+same_family+category_move_type+startup_match,1,a.k.i._214pp,special,214PP,Nightshade Pulse,16,-,28,KD +45,+1,SA2 SA3,"300,400","{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": """", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""damage"": {""comparable"": false, ""official"": ""700"", ""official_raw"": ""700"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""300,400""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""全体 44"", ""reason"": ""official_uncomparable"", ""supercombo"": ""28"", ""supercombo_raw"": ""28""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""16"", ""official_raw"": ""16"", ""supercombo"": ""16"", ""supercombo_raw"": ""16""}}"
28,必殺技,OD 紫煙追,（OD紫煙砲中に） key-r key-plus icon_punch,6P,6P,13,13-17,28,※600,D,-13,SA2,unmatched,,0,,,,,,,,,,,,{}
29,必殺技,紫煙追 （炸裂）,,,,,,,800,D,,,unmatched,,0,,,,,,,,,,,,{}
30,必殺技,OD 紫煙追 （炸裂）,,,,,,,1600,D,,,unmatched,,0,,,,,,,,,,,,{}
31,必殺技,紫泡泉,key-d key-dl key-l key-plus icon_punch_m 中,214MP,214P,26,※,全体 46,0,,,,matched,exact_input+same_family+category_move_type+startup_match,3,a.k.i._214mp,special,214MP,Orchid Spring,26,[160],20,-,-,-,-,"{""active_duration"": {""comparable"": false, ""official"": """", ""official_raw"": ""※"", ""reason"": ""both_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""[160]""}, ""damage"": {""comparable"": false, ""official"": ""0"", ""official_raw"": ""0"", ""reason"": ""supercombo_uncomparable"", ""supercombo"": """", ""supercombo_raw"": ""-""}, ""recovery"": {""comparable"": false, ""official"": """", ""official_raw"": ""全体 46"", ""reason"": ""official_uncomparable"", ""supercombo"": ""20"", ""supercombo_raw"": ""20""}, ""startup"": {""comparable"": true, ""match"": true, ""official"": ""26"", ""official_raw"": ""26"", ""supercombo"": ""26"", ""supercombo_raw"": ""26""}}"
