row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
12,Normals and Target Combos,ground_normal,dhalsim_2hk,2HK,Long Sliding Kick,900,12,16,20,47,HKD +22(+37),-16(-1),L,-,,,,HKD +37(+52),-34(-19),,,HKD +22(+37),-12(+3),,20,13,4000,[7000],2000,1000 (700),500 (250),Projectile 8-27 (Upper Body),,,3.057 (1.50),Slides forward; Range 1.50 on 1st active frame,1,1,2,,,,SF6_Dhalsim_2hk.png,SF6_Dhalsim_2hk_hitbox.png,Long range slide; low profile 8-39f; best version of slide for countering projectiles; has juggle potential (no longer a Hard Knockdown if juggled into)
13,Normals and Target Combos,air_normal,dhalsim_jlp,j.LP,Jumping Light Punch,300,4,4,3 land,-,+8(+13),0(+5),H,-,,,,+12(+17),-7(-2),,,,,17,9,9,1500,[2000],750,300 (210),150 (75),,,,0.84,,1,1,0,,,,SF6_Dhalsim_jlp.png,SF6_Dhalsim_jlp_hitbox.png,Can be used as a fuzzy instant overhead vs. JP/Marisa/Zangief only
14,Normals and Target Combos,air_normal,dhalsim_jmp,j.MP,Jumping Medium Punch,700,9,6,3 land,-,+5(+13),-1(+7),LH,Sp,,,20% Starter,+9(+17),-10(-2),,,,,17,11,11,3000,[4000],1500,500 (350),250 (125),,,,2.36,,1,1(2),1,,,,SF6_Dhalsim_jmp.png,SF6_Dhalsim_jmp_hitbox.png,"Cancelable into Float, Air Teleport, Yoga Comet, Drill Kick, or Yoga Mummy; great horizontal range for use as an air-to-air; does not hit overhead and cannot hit crouching opponents unless they extend a vertical hurtbox; lower body projectile invuln 9-25f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs); when juggled into, puts opponent into a limited juggle state (has a higher Juggle Increase value mid-juggle); can be comboed into after OD Yoga Flame (then canceled into Yoga Mummy to keep the opponent juggled)"
15,Normals and Target Combos,air_normal,dhalsim_jhp,j.HP,Jumping Heavy Punch,800,13,4,3 land,-,-5(+19),-9(+15),H,-,,,20% Starter,-1(+23),-26(-2),,,,,23,19,13,5000,[6000],2500,1000 (700),500 (250),,,,1.68 (1.22),,1,1,4,,,,SF6_Dhalsim_jhp.png,"SF6_Dhalsim_jhp_hitbox_preview_1.png, SF6_Dhalsim_jhp_hitbox_preview_2.png, SF6_Dhalsim_jhp_hitbox_1.png, SF6_Dhalsim_jhp_hitbox_2.png, SF6_Dhalsim_jhp_hitbox_3.png, SF6_Dhalsim_jhp_hitbox_4.png","Causes spike knockdown vs. airborne opponents; very long horizontal range on 2nd active frame, then hits far below Dhalsim (hurtbox extends outside the hitbox, making it prone to trading/losing to anti-airs); can hit as an instant overhead (but slow startup makes this incredibly risky; too slow for fuzzy overhead setups); always safe on block if performed from Yoga Float; extends a large hurtbox in front and below Dhalsim during active frames 2-4 (projectile invuln farther back, allowing Dhalsim to punish fireballs more reliably while floating at close range)"
16,Normals and Target Combos,air_normal,dhalsim_jlk,j.LK,Jumping Light Kick,300,6,4,3 land,-,-12(+8),-15(+5),H,-,,,,-8(+12),-22(-2),,,,,12,9,9,1500,[2000],750,300 (210),150 (75),,,,1.03,,1,1,0,,,,SF6_Dhalsim_jlk.png,SF6_Dhalsim_jlk_hitbox.png,Cross-up; can be used as an instant overhead (no fuzzy setup required; works on all crouchers)
17,Normals and Target Combos,air_normal,dhalsim_jmk,j.MK,Jumping Medium Kick,500,11,6,3 land,-,-7(+13),-11(+9),H,-,,,20% Starter,-3(+17),-22(-2),,,,,17,13,11,3000,[4000],1500,500 (350),250 (125),,,,1.76,,2,1,0,,,,SF6_Dhalsim_jmk.png,SF6_Dhalsim_jmk_hitbox.png,"Good horizontal range and a downward angle (very effective at stopping approaches when used out of Float); can be used as an instant overhead vs. Dee Jay/JP/Marisa/Zangief, or as a fuzzy instant overhead vs. opponents in Burnout"
18,Normals and Target Combos,air_normal,dhalsim_jhk,j.HK,Jumping Heavy Kick,800,10,10,3 land,-,+5(+15),+1(+11),H,-,,,20% Starter,+9(+19),-12(-2),,,,,19,15,13,5000,[6000],2500,1000 (700),500 (250),,,,2.82 (0.94),,2,1,4,,,,SF6_Dhalsim_jhk.png,SF6_Dhalsim_jhk_hitbox.png,Great horizontal range at an upward angle for air-to-airs (especially out of Float); lower body projectile invuln 10-22f (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
19,Normals and Target Combos,ground_normal,dhalsim_4mp,4MP,Yoga Uppercut,700,8,6,16,29,+2,-3,LH,Sp SA,19,,,+6,-20,+11,+6,+6,+1,24,19,11,3000,[4000],1500,500 (350),250 (125),8-13 Air (Head/Arm),,,1.079,,1,1,0,,,,SF6_Dhalsim_4mp.png,"SF6_Dhalsim_4mp_hitbox_preview.png, SF6_Dhalsim_4mp_hitbox_1.png, SF6_Dhalsim_4mp_hitbox_2.png, SF6_Dhalsim_4mp_hitbox_3.png",Forces stand on hit; good close-range anti-air but cannot hit cross-up; active frames 2-6 whiff on crouching opponents unless they extend a vertical hurtbox (making it a poor meaty option); all active frames are cancelable giving it a lenient hitconfirm window; special/DR cancel is delayed until after 4th active frame
20,Normals and Target Combos,ground_normal,dhalsim_4hp,4HP,Yoga Lance,900,14,7,29,49,-9,-16,LH,Sp SA,21,,20% Starter,-5 (KD),-34,+17,+10,-5,-12,27,20,13,5000,[8000],2500,1000 (700),500 (250),,,,2.52 (1.50),,1 CH/PC Air,1,2,,,,SF6_Dhalsim_4hp.png,SF6_Dhalsim_4hp_hitbox.png,Whiffs on crouching opponents unless they extend a vertical hurtbox; long-range anti-air (cannot hit cross-up); Counter-hit/Punish Counter puts airborne opponents into limited juggle state; canceling anti-air into a projectile can lead to juggles on CH/PC or meaty/teleport pressure
21,Normals and Target Combos,ground_normal,dhalsim_4mk,4MK,Divine Kick,600,7,4,17,27,+3,0,LH,Sp SA,16,,,+7,-19,+14,+11,+7,+4,24,21,11,3000,[4000],1500,500 (350),250 (125),,,,1.18,,1,1,0,,,,SF6_Dhalsim_4mk.png,SF6_Dhalsim_4mk_hitbox.png,Important combo tool; good meaty option due to high active frame count and safety on block
22,Normals and Target Combos,ground_normal,dhalsim_4hk,4HK,Yoga Mountain,1000,14,6,20,39,0,-9,LH,-,,,,+4,-24,,,+4,-5,26,17,13,6000,[10000],3000,1000 (700),500 (250),14-27 Air (Leg),,,0.80,,1 CH/PC Air,1,0,,,,SF6_Dhalsim_4hk.png,SF6_Dhalsim_4hk_hitbox.png,Slow anti-air (cannot hit cross-up); low profile 10-13f and 33-38f; Counter-hit/Punish Counter puts airborne opponents into limited juggle state
23,Normals and Target Combos,ground_normal,dhalsim_1hp,1HP,Nirvana Punch,800,10,4,20,33,+3,-3,LH,Sp SA,18,,,+7,-22,+17,+11,+7,+1,27,21,13,5000,[8000],2000,1000 (700),500 (250),,,,1.46,,1,1,0,,,,SF6_Dhalsim_1hp.png,SF6_Dhalsim_1hp_hitbox.png,"Decent range cancelable attack, primarily used out of Drive Rush; extends a hurtbox 1f before active and hurtbox lingers 12f after recovery making it susceptible to whiff punishes"
24,Normals and Target Combos,ground_normal,dhalsim_1lk,1LK,Agile Kick,200,5,3,10,17,+1,-3,L,Chn,,,20% Starter,+5,-11,,,+5,+1,14,10,9,500,[2000],250,300 (210),150 (75),,,,1.05,,1,1,0,,,,SF6_Dhalsim_1lk.png,SF6_Dhalsim_1lk_hitbox.png,Chains into 5LP/2LP/1LK
25,Normals and Target Combos,ground_normal,dhalsim_1mk,1MK,Thrust Kick,500,8,3,20,30,-3,-7,L,Sp SA,13,,20% Starter,+1,-21,+8,+4,+1,-3,20,16,9,3000,[4000],1500,500 (350),250 (125),,,,1.19,,1,1,0,,,,SF6_Dhalsim_1mk.png,SF6_Dhalsim_1mk_hitbox.png,Acts like a standard cancelable 2MK but with below-average range; Range: 1.19; DR cancel is delayed until after active frames
26,Normals and Target Combos,ground_normal,dhalsim_1hk,1HK,Karma Kick,900,9,3,22,33,KD +33,-7,L,-,,,,HKD +48,-23,,,KD +33,-3,,18,13,5000,[10000],2500,1000 (700),500 (250),,,,1.29,,1,1,5,,,,SF6_Dhalsim_1hk.png,SF6_Dhalsim_1hk_hitbox.png,Traditional sweep; can be difficult to punish if well spaced (much better block advantage than most sweeps)
27,Normals and Target Combos,air_normal,dhalsim_j2lp,j.2LP,Yoga Mummy,500,10,until land,9 land,-,-18(+8),-22(+4),LH,Sp,24~,,,-14(+12),-34(-8),,,,,18,14,13,3000,[4000],1500,500 (350),250 (125),,,Until Land (FKD),,,1 air,1,3,,,,SF6_Dhalsim_j2lp.png,SF6_Dhalsim_j2lp_hitbox.png,Cancelable into Air Teleport or Yoga Comet until the final 6 active frames before landing; can come out on 8th airborne jump frame at the earliest; puts airborne opponent into limited juggle state; can be used after OD Yoga Flame ~ j.MP to extend the juggle into any Super after landing
28,Normals and Target Combos,air_normal,dhalsim_j2lk,j.2LK,Drill Kick,500,9,until land,6(11) land,-,-23(+12),-30(+5),LH,-,,,20% Starter,-19(+16),-42(-6),,,,,20,13,11,3000,[4000],1500,500 (350),250 (125),,,Until Land (FKD),,,1,1,4,,,,SF6_Dhalsim_j2k.png,SF6_Dhalsim_j2lk_hitbox.png,Shallow trajectory; advantage depends on connect height; 5f extra landing recovery on whiff; Dhalsim is in a crouching state during landing recovery; can come out on 8th airborne jump frame at the earliest; foot and lower body projectile invuln 9f~land; can be used after air-to-air j.MP to land safely
29,Normals and Target Combos,air_normal,dhalsim_j2mk,j.2MK,Drill Kick,500,9,until land,6(11) land,-,-15(+10),-20(+5),LH,-,,,20% Starter,-11(+14),-32(-6),,,,,18,13,11,3000,[4000],1500,500 (350),250 (125),,,Until Land (FKD),,,1,1,4,,,,SF6_Dhalsim_j2k.png,SF6_Dhalsim_j2mk_hitbox.png,Medium trajectory; advantage depends on connect height; 5f extra landing recovery on whiff; Dhalsim is in a crouching state during landing recovery; can come out on 8th airborne jump frame at the earliest; foot projectile invuln 9f~land; can be used after air-to-air j.MP to land safely
30,Normals and Target Combos,air_normal,dhalsim_j2hk,j.2HK,Drill Kick,500,9,until land,6(11) land,-,-17(+10),-22(+5),LH,-,,,20% Starter,-13(+14),-35(-6),,,,,18,13,11,3000,[4000],1500,500 (350),250 (125),,,Until Land (FKD),,,1,1,4,,,,SF6_Dhalsim_j2k.png,SF6_Dhalsim_j2hk_hitbox.png,Steep trajectory; advantage depends on connect height; 5f extra landing recovery on whiff; Dhalsim is in a crouching state during landing recovery; can come out on 8th airborne jump frame at the earliest; foot projectile invuln 9f~land; can be used after air-to-air j.MP to land safely
31,Drive and Throw,throw,dhalsim_lplk,LPLK,Yoga Smash,1200 (2040),5,3,23,30,KD +31,-,T,-,,,20% Immediate,HKD +31,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.80,,,,,,,,SF6_Dhalsim_lplk.png,SF6_Dhalsim_lplk_hitbox.png,"Allows for a corner throw loop; walk for manual timing, dash (+6) and delay throw by 1-4f, or whiff 2LK (+5) for auto-timing; a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
32,Drive and Throw,throw,dhalsim_4lplk,4LPLK,Yoga Throw,1200 (2040),5,3,23,30,KD +19,-,T,-,,,20% Immediate,HKD +19,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.80,,,,,,,,SF6_Dhalsim_4lplk.png,SF6_Dhalsim_lplk_hitbox.png,"Side switch; no meaty throw after throwing opponent into corner, but can meaty with 2MK (0 oB) or DR 4MK (+6 oB); a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
33,Drive and Throw,throw,dhalsim_2lplk,2LPLK,Yoga Splash,1200 (2040),5,3,23,30,KD +35,-,T,-,,,20% Immediate,HKD +35,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.80,,,,,,,,SF6_Dhalsim_2lplk.png,SF6_Dhalsim_2lplk_hitbox.png,"Throws opponent full screen; allows for a corner throw loop with manual timing (+10 after dash, or walk); a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
34,Drive and Throw,drive,dhalsim_hphk,HPHK,Yoga Rise,800,26,2,35,62,KD +35 / Wall Splat KD +65,-3 / Wall Splat HKD +72,LH,-,,200,20% Starter (Hit) 20% Multiplier (Block),"Crumple (Standing +21, Juggle +46, HKD +104)",-35,,,,,,34,25,5000,10000 [15000],-10000,[3000(2100)],,,1-27,,2.258,,0,1,0,,,,SF6_Dhalsim_hphk.png,SF6_Dhalsim_hphk_hitbox.png,See Drive Impact. Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
35,Drive and Throw,drive,dhalsim_6hphk,6HPHK,Yoga Illusion (Block),250x2 recoverable,20,3(6)3,26(32),57(63),KD +24,-6,LH,-,,"62,63 recoverable",,KD +24,-27,,,,,,32 total,"4,16",,,-20000,,,1-22 Full,Break (1st hit),,1.30,,200,"1,100","1,2",,,,SF6_Dhalsim_6hphk.png,"SF6_Dhalsim_6hphk_hitbox_preview.png, SF6_Dhalsim_6hphk_hitbox_1.png, SF6_Dhalsim_6hphk_hitbox_2.png","2 hits; performed by inputting 6HPHK during blockstun; 6f extra recovery on hit; both hits knock down; freezes the screen for 4f during startup; if 1st hit is Perfect Parried, opponent can interrupt with a move 7f or faster; see Drive Reversal."
36,Drive and Throw,drive,dhalsim_6hphk_recovery,6HPHK,Yoga Illusion (Recovery),250x2 recoverable,18,3(6)3,26(32),55(61),KD +24,-6,LH,-,,"62,63 recoverable",,KD +24,-27,,,,,,32 total,"4,16",,,-20000(-10000),,,1-20 Full,Break (1st hit),,1.30,,200,"1,100","1,2",,,,SF6_Dhalsim_6hphk.png,"SF6_Dhalsim_6hphk_hitbox_preview.png, SF6_Dhalsim_6hphk_hitbox_1.png, SF6_Dhalsim_6hphk_hitbox_2.png","2 hits; performed by holding 6HPHK on wakeup; 6f extra recovery on hit; both hits knock down; does not have any screen freeze except for a 12f freeze when interacting with the opponent's throw hitbox (this also refunds 1 Drive bar after punishing the throw); if 1st hit is Perfect Parried, opponent can interrupt with a move 7f or faster; see Drive Reversal."
37,Drive and Throw,drive,dhalsim_mpmk,MPMK,Drive Parry,-,1,12 or until released,33(1)(11),45(3),-,-,-,-,,,50% Multiplier (Perfect),,,,,,,,,,,,"-5000,250~",,,6 Full (after Perfect Parry),,,,,,,,,,,SF6_Dhalsim_mpmk.png,SF6_Dhalsim_mpmk_hitbox.png,"See Drive Parry. Perfect Parrying has only 1F of recovery and disables the opponent from canceling their attack. Perfect Parrying projectiles puts you into fixed 11 frames of recovery. After a Perfect Parry, all Super Gauge gain is reduced by 20% and Drive Gauge gain/damage is reduced by 50% for the entire punish combo."
38,Drive and Throw,drive,dhalsim_mpmk_66_pdr,MPMK~66,Parry Drive Rush,-,3+8,-,15(37),26(48),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-10000,,,,,,,,,,,,,,SF6_Dhalsim_66.png,SF6_Dhalsim_66_hitbox.png,"See Drive Rush; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.471 (min/throw), 1.787 (min/block), 2.700 (max/final DR frame)"
39,Drive and Throw,drive,dhalsim_mpmk_66_drc,MPMK or 66,Drive Rush Cancel,-,9,-,15(37),24(46),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-30000,,,,,,,,,,,,,,SF6_Dhalsim_66.png,SF6_Dhalsim_66_hitbox.png,See Drive Rush; 3-bar version performed on hit/block from a cancelable normal; can also be performed on whiff from cancelable light normals; startup refers to minimum time before an attack can cancel the Drive Rush animation; the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties
40,Specials,special,dhalsim_236p,236P,Yoga Fire,600,15(11),-,33,48,-2,-6,LH,SA3,4,150,,+2,-23,,,,,32,28,8,4000,[3000],2000,600 (420),300 (150),,,,,,1,1,3,LP 0.033 / MP 0.044 / HP 0.06,,,SF6_Dhalsim_236p.png,SF6_Dhalsim_236p_hitbox.png,"1-hit projectile; can hold the button for charged 2-hit version (releasing the button before 27f throws the regular version with 9f additional startup); speed depends on button strength (LP slowest, MP mid, HP fastest); frame advantage increases significantly outside of close range"
41,Specials,special,dhalsim_236p_hold,236[P],Yoga Fire (hold),400x2,43,-,30,73,KD +51,-1,LH,SA3,11,200x2,,KD +51,-9,,,,,,30(22),"8,8",2000x2,[1500x2],1000x2,400x2 (280x2),200x2 (100x2),,,,,,1,"1,1","6,7",LP 0.033 / MP 0.044 / HP 0.06,,,SF6_Dhalsim_236p_hold.png,SF6_Dhalsim_236p_hold_hitbox.png,"2-hit projectile; speed depends on button strength (LP slowest, MP mid, HP fastest); button must be held 27 frames for full charge; frame advantage increases significantly outside of close range"
42,Specials,special,dhalsim_236pp,236PP,Yoga Fire,500x2,12,-,33,45,KD +49,-3,LH,SA2 SA3,11,125x2,,KD +49,-11,,,,,,31(23),"8,8",2000x2,[2500x2],-20000,400x2 (280x2),200x2 (100x2),,,,,,1,"1,1","6,7",LPMP 0.033 / LPHP 0.044 / MPHP 0.06,,,SF6_Dhalsim_236pp.png,SF6_Dhalsim_236pp_hitbox.png,"2-hit OD projectile; speed depends on button combination (LP+MP slowest, LP+HP mid, MP+HP fastest); frame advantage increases significantly outside of close range"
43,Specials,special,dhalsim_236k,236LK,Yoga Arch,600,18,[81+10],27,45,+1,-1,LH,SA3,11,150,,+5,-17,,,,,29,27,8,4000,[3000],2000,600 (420),300 (150),,,,,,0,0,3,LK 0.0195 / MK 0.0385 / HK 0.07,,,SF6_Dhalsim_236k.png,"SF6_Dhalsim_236k_hitbox.png, SF6_Dhalsim_236k_hitbox2.png","1-hit projectile thrown upward before coming down; button strength determines projectile speed and max distance (LK short, MK mid, HK far); upon hitting the floor, creates a larger stationary hitbox that lasts 10f; frame advantage refers to point blank upward hit"
44,Specials,special,dhalsim_236kk,236KK,Yoga Arch,500x2,18,[190+10],27,45,+1,-3,LH,SA2 SA3,11,125x2,20% Starter; Combo (2 hits),+5,-6,,,,,29 total,25 total,"7,7",1250x2,[2500x2],-20000,400x2 (280x2),200x2 (100x2),,,,,,"0,0","0,0","3,3",LKMK 0.0195 / LKHK 0.033 / MKHK 0.05 / Bounce 0.02,,,SF6_Dhalsim_236kk.png,SF6_Dhalsim_236kk_hitbox.png,"2-hit OD projectile thrown upward before coming down; button combination determines projectile speed and max distance (LKMK short, LKHK mid, MKHK far); projectile bounces twice toward the opponent upon hitting the floor (can only change direction on the first bounce); after the final bounce, creates a larger stationary hitbox that lasts 10f; projectile dissipates if completely off-screen; frame advantage refers to point blank upward hit, and varies significantly depending on range (canceling into 236KK can create enough pushback for much better frame advantage)"
45,Specials,special,dhalsim_63214lp,63214LP,Yoga Flame,800,16,15,15,45,KD +33,-4,LH,SA3,21,200,,KD +33,-29,,,,,,26,10,4000,[5000],2000,900 (630),450 (225),,,,,,3,1,2,,,,SF6_Dhalsim_63214lp.png,SF6_Dhalsim_63214lp_hitbox.png,"1-hit stationary projectile hitbox; on Perfect Parry, opponent only has 1f recovery despite no screen freeze; SA3 cancel has 2f startup to ensure combo consistency"
46,Specials,special,dhalsim_63214mp,63214MP,Yoga Flame,450x2,20,15,17,51,KD +33,-4,LH,SA3,26,112x2,,KD +33,-41,,,,,,28 total,"4,6",2500x2,[2500x2],1500x2 (3000),500x2 (350x2),250x2 (125x2),,,,,,"1,1","1,1","2,3",,,,SF6_Dhalsim_63214mp.png,SF6_Dhalsim_63214mp_hitbox.png,"2-hit stationary projectile hitbox (both hits come out even if final active frame connects); on Perfect Parry, opponent only has 1f recovery despite no screen freeze; SA3 cancel has 2f startup to ensure combo consistency"
47,Specials,special,dhalsim_63214hp,63214HP,Yoga Flame,400x3,26,17,16,58,KD +45(+47),-4(-2),LH,SA3,32,100x3,,KD +45(+47),-30(-28),,,,,,29 total,"4,4,6",2000x3,"[1500,2000]","1300x2,1400 (4000)","350x2,400 (245x2,280)","175x2,200 (87x2,100)",,,,,,1x3,1x3,5x3,,,,SF6_Dhalsim_63214hp.png,SF6_Dhalsim_63214hp_hitbox.png,"3-hit projectile hitbox (only 1-hit if final active frame connects, otherwise all 3 hits come out); hitbox range increases until reaching max range on 3rd active frame; slightly better advantage at max range; on Perfect Parry, opponent only has 1f recovery despite no screen freeze; SA3 cancel has 2f startup to ensure combo consistency"
