character_slug,move_id,move_name,input,move_group,startup,active,recovery,total,hit_adv,block_adv,cancel,damage,starter_scaling,drive_gain_hit,drive_loss_guard,drive_loss_punish,sa_gain,attribute,notes_official
chunli,chunli_014_j_lk,ジャンプ弱K（鶴脚打）,j.LK,normals,4,4-11,着地後3,,,,,300,,500,-1500,-2000,300,中,
chunli,chunli_016_j_mk,ジャンプ中K（飛翔脚）,j.MK,normals,6,6-10,着地後3,,,,,500,,1000,-2500,-4000,500,中,めくり性能
chunli,chunli_017_j_hp,ジャンプ強P（鷹嘴拳）,j.HP,normals,9,9-14,着地後3,,,,,800,,2000,-4000,-5000,1000,中,空中ヒット時吹き飛びダウン
chunli,chunli_018_j_hk,ジャンプ強K（鷹翔脚）,j.HK,normals,8,8-14,着地後3,,,,,800,,2000,-4000,-5000,1000,中,
chunli,chunli_019_j_hk,垂直ジャンプ強K（鶴翼脚）,j.HK,normals,8,8-12,着地後3,,,,,800,,2000,-4000,-5000,1000,中,めくり性能
chunli,chunli_020_4_6_mp,追突拳,4|6MP,command_normals,7,7-9,15,,2,-3,C,600,,1500,-3000,-4000,500,上,
chunli,chunli_021_4_hp,発勁,4HP,command_normals,8,8-13,14,,5,-1,C,800,,2000,-5000,-10000,1000,上,
chunli,chunli_022_3_hp,水蓮掌,3HP,command_normals,21,21-23,15,,2,-3,※,800,,2000,-5000,-5000,1000,中,※ヒット・ガード時、行雲流水でキャンセル可能
chunli,chunli_023_6_hk,翼旋脚,6HK,command_normals,16,16-17,23,,-1,-4,※,800,,2000,-5000,-10000,1000,上,※ヒット・ガード時、行雲流水でキャンセル可能 | パニッシュカウンター時 膝崩れ | 空中パニッシュカウンター時吹き飛びダウン | 6～28F 空中判定
chunli,chunli_024_3_hk,鶴脚落,3HK,command_normals,37,37-38,1+着地後12,,7,3,,800,,2000,-5000,-10000,1000,中,めくり性能 | 空中ヒット時吹き飛びダウン | 7～39F 空中判定
chunli,chunli_025_2_mk,鷹爪脚（1段目）,2MK,command_normals,3,3-13,着地後3,,,,C,300,始動補正15%,1000,-1500,-4000,500,上,めくり性能 | 空中ヒット時吹き飛びダウン
chunli,chunli_026_2_mk_2_mk,鷹爪脚（2段目）,2MK>2MK,command_normals,6,6-16,着地後3,,,,C,300,,1000,-1500,-4000,500,上,めくり性能 | 空中ヒット時吹き飛びダウン
chunli,chunli_027_2_mk_2_mk_2_mk,鷹爪脚（3段目）,2MK>2MK>2MK,command_normals,6,6-16,着地後3,,,,C,500,,1000,-1500,-5000,500,上,めくり性能 | 空中ヒット時吹き飛びダウン
chunli,chunli_028_hp_hp,鷹嘴連拳,HP>HP,command_normals,6,6-9,着地後3,,,,,500,,2000,-5000,-5000,1000,中,空中ヒット時吹き飛びダウン
chunli,chunli_029_2_1_4_p,行雲流水,214P,command_normals,,,全体 89,89,,,,0,,0,0,0,0,,必殺技キャンセル可能な通常技・特殊技からキャンセル発動可能 | 「行雲流水」中に、再度同じコマンドを入力する事で動作を中断可 | 動作15F～各種派生技にキャンセル可能・ガード可能 | 下方向を入力し続けると動作を継続する
chunli,chunli_030_lp,蘭華,LP,command_normals,5,5-9,※17,,※-3,※-4,C,500,,500,-1500,-2000,300,上,※行雲流水を継続した場合の数値 | 硬直17F以降はガード可能
chunli,chunli_031_mp,這蛇突,MP,command_normals,6,6-17,※20,,D,※-15,,750,,2000,-3000,-4000,300,下,※行雲流水を継続した場合の数値 | 硬直20F目はガード可能な硬直
chunli,chunli_033_lk,前突,LK,command_normals,8,8-12,※13,,※-1,※-5,C,500,,500,-1500,-2000,300,下,※行雲流水を継続した場合の数値 | 硬直13F目はガード可能な硬直
chunli,chunli_034_mk,仙風,MK,command_normals,10,10-14,※23,,※-4,※-10,C,800,,2000,-3000,-4000,1000,下,※行雲流水を継続した場合の数値 | 硬直23F目はガード可能な硬直
chunli,chunli_035_hk,天空脚,HK,command_normals,8,8-12,24,,D,-9,※,700,,2000,-5000,-10000,300,上,※ヒット時のみジャンプキャンセル可能
chunli,chunli_036_6_lp,弱 気功拳,6LP,specials,15,15-104,全体 47,47,-3,-7,SA3,600,,1000,-2500,-3000,300,上 ・ 弾,
chunli,chunli_037_6_mp,中 気功拳,6MP,specials,12,12-66,全体 45,45,-3,-7,SA3,600,,1000,-2500,-3000,300,上 ・ 弾,
chunli,chunli_038_6_hp,強 気功拳,6HP,specials,11,11-35,全体 43,43,-2,-6,SA3,600,,1000,-2500,-3000,300,上 ・ 弾,
chunli,chunli_039_6_p_p,OD 気功拳,6PP,specials,11,,全体 39,39,5,0,SA2,800,始動補正20%,0,-2500,-5000,400,上 ・ 弾,
chunli,chunli_053_2_1_4_lk,弱 覇山蹴,214LK,specials,23,23-25,20,,D,-5,SA3,700,始動補正20%,2000,-4000,-4000,1200,中,5～20F 空中判定
chunli,chunli_054_2_1_4_mk,中 覇山蹴,214MK,specials,27,27-29,16,,2,-3,SA3,1000,始動補正30%,2000,-4000,-5000,1200,中,7～21F 下半分飛び道具無敵 | 6～24F 空中判定
chunli,chunli_055_2_1_4_hk,強 覇山蹴,214HK,specials,32,32-34,18,,6,-1,SA3,1200,始動補正20%,2000,-4000,-7000,1200,中,7～26F 下半分飛び道具無敵 | 6～29F 空中判定
chunli,chunli_056_2_1_4_k_k,OD 覇山蹴,214KK,specials,26,26-28,16,,D,-5,SA2,1200,始動補正20% | コンボ補正20%,0,-4000,-5000,1200,中,7～21F 下半分飛び道具無敵 | 22～28F 飛び道具無敵 | 6～23F 空中判定
chunli,chunli_061_2_3_6_2_3_6_p,SA1 気功掌,236236P,super_arts,7,7-76,全体 122,122,D,-22,,1700,,0,-2500,-5000,0,上,1-7 打撃・投げに対して無敵 | 最低保障ダメージ30％ | カウンター/パニッシュカウンターで数値が変動しない
chunli,chunli_062_2_3_6_2_3_6_p,SA1 空中気功掌,236236P,super_arts,7,7-56,着地後16,,D,,,2000,,0,-2500,-5000,0,上,最低保障ダメージ30％ | カウンター/パニッシュカウンターで数値が変動しない
chunli,chunli_066_5_6_lplk,虎襲倒,5|6LPLK,throws,5,5-7,23,,D,,,1200,即時補正20%,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン
chunli,chunli_067_4_lplk,太極扇,4LPLK,throws,5,5-7,23,,D,,,1200,即時補正20%,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン
chunli,chunli_068_lplk,龍星落,LPLK,throws,5,5-7,着地後3,,D,,,1200,,2000,0,-10000,2000,投,パニッシュカウンター時以下の性能変化 | ・ダメージ2040 | ・SAゲージ4000増加 | ・ハードノックダウン
chunli,chunli_069_6_6,前方ステップ,66,system,,,全体 19,19,,,,0,,0,0,0,0,,
chunli,chunli_070_4_4,後方ステップ,44,system,,,全体 25,25,,,,0,,0,0,0,0,,1-15F 投げ無敵
chunli,chunli_071_hphk,ドライブインパクト（鳳閃脚）,HPHK,system,26,26-27,35,,D,-3,,800,始動補正20%,0,-5000,-15000,0,上,1-27F アーマー判定（2回） | パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化 | ・地上ヒット膝崩れ | ・空中ヒットきりもみダウン | ・SAゲージ3000増加
chunli,chunli_075_mpmk,ジャストパリィ（打撃）,MPMK,system,1,,1,,,,,0,始動補正50％,,,,,,相手の攻撃に対応した方向入力を行った状態でパリィを入力し、 | 入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する | （上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向) | 方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する | 硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない） | ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
chunli,chunli_076_mpmk,ジャストパリィ（飛び道具）,MPMK,system,1,,10,,,,,0,始動補正50％,,,,,,パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する | 暗転演出が入らない | ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
chunli,chunli_077_6_6,パリィドライブラッシュ,66,system,,,全体 45,45,,,※,0,乗算補正15％,0,0,0,0,,暗転10F | ※動作9F目から攻撃行動にキャンセル可 | 24F目からパリィ以外の行動でキャンセル可
chunli,chunli_078_6_6_5_6_mpmk,キャンセルドライブラッシュ,66|5|6MPMK,system,,,全体 46,46,,,※,0,乗算補正15％,0,0,0,0,,暗転9F | ※動作10F目から攻撃行動にキャンセル可 | 25F目からパリィ以外の行動でキャンセル可
