row_order,section,move_type,move_id,input,name,damage,startup,active,recovery,total,hit_advantage,block_advantage,guard,cancel,hitconfirm,chip,damage_scaling,punish_advantage,perfect_parry_advantage,drive_rush_cancel_on_hit,drive_rush_cancel_on_block,after_drive_rush_on_hit,after_drive_rush_on_block,hitstun,blockstun,hitstop,drive_damage_block,drive_damage_hit,drive_gain,super_gain_hit,super_gain_block,invuln,armor,airborne,attack_range,range_notes,juggle_start,juggle_increase,juggle_limit,projectile_speed,pushback_hit,pushback_block,images,hitboxes,notes
11,Normals and Target Combos,ground_normal,c.viper_2mk,2MK,Crouching Medium Kick,600,8,3,17,27,+5,-1,L,HJ,13 (HJ),,20% Starter,+9,-18,,,+9,+3,25,19,9,3000,[5000],2000,600 (420),300 (150),,,,1.60,High Jump cancel only (requires 1 bar),1,1,0,,,,SF6_Cviper_2mk.png,SF6_Cviper_2mk_hitbox.png,Amazing range for a low poke that can lead to combos with High Jump cancel; HJC~214HP Feint cancel: +4 oH / -2 oB
12,Normals and Target Combos,ground_normal,c.viper_2hk,2HK,Viper Kick,900,10,3,25(29),37(41),KD +34,-11,L,-,,,,HKD +45,-30,,,KD +34,-7,,21,13,4000,[10000],3000,1000 (700),500 (250),,,,1.89,,1,1,0,,,,SF6_Cviper_2hk.png,SF6_Cviper_2hk_hitbox.png,"4f extra recovery on block; C. Viper's only standard normal that cannot be High Jump canceled; does not have natural juggle potential unlike most sweeps; Punish Counter sets up a safe jump using High Jump (fairly impractical outside the corner, as a forward High Jump usually sails over the opponent)"
13,Normals and Target Combos,air_normal,c.viper_jlp,j.LP,Jumping Light Punch,300,5,6,3 land,-,+6(+9),+3(+6),H,-,,,,+10(+13),-5(-2),,,,,13,10,9,1500,[2000],500,300 (210),150 (75),,,,0.74,,1,1,0,,,,SF6_Cviper_jlp.png,SF6_Cviper_jlp_hitbox.png,Forces stand on hit; short range air-to-air with an upward angle
14,Normals and Target Combos,air_normal,c.viper_jmp,j.MP,Jumping Medium Punch,600,8,6,3 land,-,+8(+11),+6(+9),H,Sp,,,,+12(+15),-5(-2),,,,,15,13,11,3000,[4000],1000,500 (350),250 (125),,,,1.02 (0.81),,1,1,2,,,,SF6_Cviper_jmp.png,"SF6_Cviper_jmp_hitbox_preview.png, SF6_Cviper_jmp_hitbox_1.png, SF6_Cviper_jmp_hitbox_2.png","Puts airborne opponents into a limited juggle state; cancelable into Aerial Burning Kick on forward or neutral jump; lower body projectile invuln 8-22f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
15,Normals and Target Combos,air_normal,c.viper_jhp,j.HP,Jumping Heavy Punch,800,11,5,3 land,-,+11(+16),+6(+11),H,-,,,,+15(+20),-7(-2),,,,,20,15,12,4000,[5000],2000,1000 (700),500 (250),,,,1.04,,1,10,10,,,,SF6_Cviper_jhp.png,"SF6_Cviper_jhp_hitbox_preview.png, SF6_Cviper_jhp_hitbox_1.png, SF6_Cviper_jhp_hitbox_2.png",Spike knockdown vs. airborne opponents; forces stand on hit; good hitbox for vertical approaches; lower body projectile invuln 11-23f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
16,Normals and Target Combos,air_normal,c.viper_jlk,j.LK,Jumping Light Kick,300,5,7,3 land,-,+3(+9),0(+6),H,-,,,,+7(+13),-8(-2),,,,,13,10,9,1500,[2000],500,300 (210),150 (75),,,,0.89,,1,1,0,,,,SF6_Cviper_jlk.png,SF6_Cviper_jlk_hitbox.png,"Can be used as a fuzzy instant overhead; strong hitbox priority; against tall standing characters, can combo any close range button into High Jump canceled j.LK on the way up"
17,Normals and Target Combos,air_normal,c.viper_jmk,j.MK,Jumping Medium Kick,500,7,6,3 land,-,+7(+13),+3(+9),H,-,,,,+11(+17),-8(-2),,,,,17,13,11,2500,[4000],1000,500 (350),250 (125),,,,1.01,,1,1,0,,,,SF6_Cviper_jmk.png,SF6_Cviper_jmk_hitbox.png,Cross-up; strong overall jump-in (great hitbox priority and the most range of her forward jump normals); lower body projectile invuln 7-20f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
18,Normals and Target Combos,air_normal,c.viper_jhk,j.HK,Jumping Heavy Kick,700,8,7,3 land,-,+11(+16),+6(+11),H,Sp,,,,+15(+20),-7(-2),,,,,20,15,13,4000,[5000],2000,1000 (700),500 (250),,,,0.55,,1,0,0,,,,SF6_Cviper_jhk.png,SF6_Cviper_jhk_hitbox.png,"Cross-up; cancelable into Aerial Burn Kick (only combos naturally into HK/OD version on grounded opponents, and cannot juggle after air-to-air connect due to air reset); cancelable until the 37th airborne frame of a forward jump or High Jump; lower body projectile invuln 8-19f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)"
19,,air_normal8,c.viper_8jhk,8HK,Neutral Jump Heavy Kick,800,10,7,3 land,-,+11(+16),+6(+11),H,-,,,,+15(+20),-7(-2),,,,,20,15,13,4000,[5000],2000,1000 (700),500 (250),,,,1.20,,1,0,0,,,,SF6_Cviper_8jhk.png,SF6_Cviper_8jhk_hitbox.png,"Longest horizontal range of Viper's air normals; in the corner or against wide characters (Blanka/E.Honda/Zangief), can combo Punish Counter 5HK into High Jump cancel nj.HK for powerful combo extension; lower body projectile invuln 10-19f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)"
20,Normals and Target Combos,ground_normal,c.viper_6mp,6MP,Viper Elbow,600,22,3,20,44,+2,-3,H,-,,,,+6,-21,,,+6,+1,25,20,11,2500,[5000],1500,500 (350),250 (125),,,,1.43 (1.36),,1,1,0,,,,SF6_Cviper_6mp.png,SF6_Cviper_6mp_hitbox.png,16-27f Low Crush (not airborne or throw invincible)
21,Normals and Target Combos,ground_normal,c.viper_6hk,6HK,Double Kick,450x2,11,3(15)3,16,47,+4,-2,LH,-,,,20% Starter,+8,-17,,,+8,+2,"24,23 (41 total)","21,17 (35 total)","9,11",2500x2,[5000x2],1500x2,500x2 (350x2),250x2 (125x2),,,,1.81 (1.62),,"1,1","1,1","1,2",,,,"SF6_Cviper_6hk_1.png, SF6_Cviper_6hk_2.png","SF6_Cviper_6hk_hitbox_1.png, SF6_Cviper_6hk_hitbox_2.png","2 hits; carries counter-hit/Punish Counter advantage through both hits; if 1st hit is Perfect Parried, opponent can interrupt 2nd hit with 16f or faster attack; useful approach tool from Drive Rush (strike/throw mixup on block, 2MP link on hit); can be spaced effectively in neutral to keep C.Viper out of the opponent's throw range on block"
22,Drive and Throw,throw,c.viper_lplk,LPLK,High Impulse,1200 (2040),5,3,23,30,KD +28,-,T,-,,,20% Immediate,HKD +28,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.80,,,,,,,,SF6_Cviper_lplk.png,SF6_Cviper_lplk_hitbox.png,"Grants a corner throw loop by walking or dashing (+7, requires delayed throw); can pressure with MK Burning Kick (+2 oB, DI-safe), MK Burning Kick ~ Double Burn (also +2 oB, true blockstring, gives better Drive damage but the sequence loses to wakeup DI), or HK Burning Kick ~ Double Burn (leaves a small blockstring gap between hits, allowing C. Viper to land and counter-DI); a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
23,Drive and Throw,throw,c.viper_4lplk,4LPLK,Thunder Cradle,1200 (2040),5,3,23,30,KD +19,-,T,-,,,20% Immediate,HKD +19,,,,,,,,,,[10000],2000,2000(1400) [PC:4000],,,,,0.80,,,,,,,,SF6_Cviper_4lplk.png,SF6_Cviper_lplk_hitbox.png,"Side switch; can pressure with Drive Rush after a corner side switch (but cannot beat reversal 4f normals with another throw); meaty LK Burning Kick can lead to a DI-safe Double Burn blockstring, but loses to wakeup Drive Impact; a successful Throw Escape builds 0.5 Drive bars for the defender; Throw Escape is awarded to a random player if input simultaneously"
24,Drive and Throw,drive,c.viper_hphk,HPHK,Viper Cannon,800,26,2,35,62,KD +35 / Wall Splat KD +65,-3 / Wall Splat HKD +72,LH,-,,200,20% Starter,"Crumple (Standing +21, Juggle +46, HKD +104)",-35,,,,,,34,25,5000,10000 [15000],-10000,[3000(2100)],,,1-27,,2.549,,0,1,0,,,,SF6_Cviper_hphk.png,SF6_Cviper_hphk_hitbox.png,See Drive Impact. Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
25,Drive and Throw,drive,c.viper_6hphk,6HPHK,Counter Spark (Block),500 recoverable,20,3,26(31),48(53),KD +23,-6,LH,-,,125 recoverable,,KD +23,-27,,,,,,23,20,,,-20000,,,1-22 Full,Break,,1.91,,200,100,1,,,,SF6_Cviper_6hphk.png,SF6_Cviper_6hphk_hitbox.png,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; see Drive Reversal.
26,Drive and Throw,drive,c.viper_6hphk_recovery,6HPHK,Counter Spark (Recovery),500 recoverable,18,3,26(31),46(51),KD +23,-6,LH,-,,125 recoverable,,KD +23,-27,,,,,,23,20,,,-20000(-10000),,,1-20 Full,Break,,1.91,,200,100,1,,,,SF6_Cviper_6hphk.png,SF6_Cviper_6hphk_hitbox.png,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze except for a 12f freeze when interacting with the opponent's throw hitbox (this also refunds 1 Drive bar after punishing the throw); see Drive Reversal.
27,Drive and Throw,drive,c.viper_mpmk,MPMK,Drive Parry,-,1,12 or until released,33(1)(11),45(3),-,-,-,-,,,50% Multiplier (Perfect),,,,,,,,,,,,"-5000,250~",,,6 Full (after Perfect Parry),,,,,,,,,,,SF6_Cviper_mpmk.png,SF6_Cviper_mpmk_hitbox.png,"See Drive Parry. Perfect Parrying has only 1F of recovery and disables the opponent from canceling their attack. Perfect Parrying projectiles puts you into fixed 11 frames of recovery. After a Perfect Parry, all Super Gauge gain is reduced by 20% and Drive Gauge gain/damage is reduced by 50% for the entire punish combo."
28,Drive and Throw,drive,c.viper_mpmk_66_pdr,MPMK~66,Parry Drive Rush,-,3+8,-,15(37),26(48),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-10000,,,,,,,,,,,,,,SF6_Cviper_66.png,SF6_Cviper_66_hitbox.png,"See Drive Rush; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.374 (min/throw), 1.756 (min/block), 3.355 (max/final DR frame)"
29,Drive and Throw,drive,c.viper_mpmk_66_drc,MPMK or 66,Drive Rush Cancel,-,9,-,15(37),24(46),-,-,-,-,,,15% Multiplier (Mid-Combo),,,,,,,,,,,,-30000,,,,,,,,,,,,,,SF6_Cviper_66.png,SF6_Cviper_66_hitbox.png,See Drive Rush; 3-bar version performed on hit/block from a cancelable normal; can also be performed on whiff from cancelable light normals; startup refers to minimum time before an attack can cancel the Drive Rush animation; the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties
30,Specials,special,c.viper_2_8,2~8,High Jump,-,6 prejump,40 air,3 land,49,-,-,-,Sp SA,,,,,,,,,,,,,,,-10000,,,,,7-46 (FKD),,,,,,,,,SF6_Cviper_2_8.png,SF6_Cviper_2_8_hitbox.png,"Costs 1 bar of Drive gauge (except during SA1 install); jumps slightly higher and over 50% farther than a standard jump; can be input in neutral or canceled on hit/block from all normals (except 2HK/6MP/6HK) and from Seismic Hammer; can be input as a forward or neutral jump (cannot High Jump backwards, but attempting this as a cancel results in neutral jump); cancelable into grounded special moves and Supers during prejump frames 2-6, effectively allowing any HJ-cancelable attack to be special/super cancelable; C. Viper is in a Counter-hit state for the entire duration and in a Forced Knockdown state when airborne; Drive Gauge recovery acts similar to OD specials (can start regaining meter quickly, effectively refunding part of its cost by hitting the opponent afterward; grounded High Jump Cancel into grounded Burning Kick cannot be buffered on the first jump frame (results in a strict 2f window to properly input a combo sequence like juggled 5HK > HJC OD Burning Kick); can be used in safe jump setups with a KD Advantage of +45; the Up direction must be input no later than the 8th frame after initiating the Down direction (holding down before inputting a jump does not result in a High Jump)"
31,Specials,special,c.viper_214lp,214LP,Thunder Dash,900,17,4,23,43,+1(+4),-4(-1),LH,SA3 Feint,18 (SA/Follow-up),225,,+5(8),-25(-22),,,,,28,23,13,4000,[6000],2000,800 (560),400 (200),14-20 Upper Body Proj,,,2.24 (1.77),,1,1,3,,,,SF6_Cviper_214lp.png,SF6_Cviper_214lp_hitbox.png,"Crouch-sized hurtbox on frames 14-43 (standing state); can be spaced meaty for better advantage (very precise spacing required for the final active frame to connect); can duck under projectiles with precise timing (impractical as a reaction to fast fireballs, and can be clipped on her back during recovery against slow fireballs); combos naturally from medium/heavy normals; punishing a projectile can link into lights, 2MP, or SA2 depending on the range; startup can be canceled into Feint by inputting K (feint occurs after 12 startup frames); cancelable into Tracer Combination (6PP) on hit/block only"
32,Specials,special,c.viper_214mp,214MP,Thunder Dash,900,16,4,22,41,+1(+4),-3(0),LH,SA3 Feint,18 (SA/Follow-up),225,,+5(+8),-24(-21),,,,,27,23,13,4000,[6000],2000,800 (560),400 (200),,,,1.84 (1.54),,1,1,3,,,,SF6_Cviper_214mp.png,SF6_Cviper_214mp_hitbox.png,Less range than LP version but safe on block at all ranges; can be spaced meaty for better advantage; combos from 5LK naturally; startup can be canceled into Feint by inputting K (feint occurs after 8 startup frames); cancelable into Tracer Combination (6PP) on hit/block only; can perform a risky frame trap into follow-up on block (2f gap) unless the move connects on the final 2 active frames
33,Specials,special,c.viper_214hp,214HP,Thunder Dash,900,7,10,15+22 land,53,KD +21 (KD +18~35),-24,LH,Feint,25 (Follow-up),225,,KD +21 (KD +18~35),-45,,,,,,23,13,4000,[5000],2000,1000 (700),500 (250),1-9 Air,,9-31 (FKD),1.02,,1,1,10,,,,SF6_Cviper_214hp.png,"SF6_Cviper_214hp_hitbox_preview.png, SF6_Cviper_214hp_hitbox_1.png, SF6_Cviper_214hp_hitbox_2.png","Upward trajectory for juggles and anti-airs; cannot hit cross-up; combos from all light normals; can whiff in long-range cancels like 5MK > HJC 214HP; startup can be canceled into Feint by inputting K (feint occurs after 6 startup frames, leading to the best advantage of all feint cancels); feint-canceled version still maintains anti-air invincibility on frames 1-6, allowing C.Viper to ""spot dodge"" some airborne attacks with precise timing for a better punish; variable knockdown advantage on airborne opponents; cancelable into Tracer Combination (6PP) on hit only (can whiff on high juggled opponents)"
34,Specials,special,c.viper_214pp,214PP,Thunder Dash,800x2,18,4(16)4,21,62,KD +42,-2,LH,SA2 SA3,47(18),200x2,30% Starter; Combo (2 hits),KD +42,-23,,,,,,43(23),"9,13",2500x2,[4000x2],-20000,600x2 (420x2),300x2 (150x2),,,,3.56/3.38 (1.99/1.71),,"1,1","1,1","5,6",,,,SF6_Cviper_214pp.png,"SF6_Cviper_214pp_hitbox_preview.png, SF6_Cviper_214pp_hitbox_1.png, SF6_Cviper_214pp_hitbox_2.png","2 hits with a large gap in between; range of the 1st hit is in between LP/MP versions (total range is longer but easily interruptible if 1st hit whiffs); combos from medium and heavy normals; allows an easy hitconfirm into SA2/SA3 while remaining safe on block; leaves C.Viper inside throw range with block advantage on burned out opponents, making it a strong chip and pressure tool; cannot perform feint cancels or Tracer Combination follow-ups; if Perfect Parried, opponent can interrupt 2nd hit with 18f or faster attack; extremely disjointed hitbox makes it a strong approach tool at midrange; sets up a safe jump on grounded hit (midscreen, can only connect with max range j.MK)"
35,Specials,special,c.viper_214p_k,214P~K,Thunder Dash Feint,-,12/8/6,-,12,24/20/18,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF6_Cviper_214p_k.png,SF6_Cviper_214p_k_hitbox.png,Feint animation lasts 12f but occurs at a different timing from each meterless strength of Thunder Dash (LP 12+12 / MP 8+12 / HP 6+12); can be input more easily by holding any K while inputting 214P; 214HP version gives better combo potential from 2HP or from High Jump canceled 5HP/5HK; Counter-hit state for entire feint animation
36,Specials,special,c.viper_214lp_6pp,214LP~6PP,Tracer Combination,600,15,3,28,45,KD +37,-15,LH,SA3,48 (both hits),150,,KD +37,,,,,,,16,13,4000,[4000],-10000,500 (350),250 (125),1-17 Upper Body Proj,,,2.52 (2.30),,1,1,10,,,,SF6_Cviper_214lp_6pp.png,SF6_Cviper_214lp_6pp_hitbox.png,Costs 1 extra bar of Drive gauge (except during SA1 install); maintains the Projectile Invuln and crouch-sized hurtbox of 214LP on frames 1-17; best version for confirming into SA3 (combos naturally); forms a true blockstring from 214LP; gives solid oki with Drive Rush or a Forward Dash + manually timed walk
37,Specials,special,c.viper_214mp_6pp,214MP~6PP,Tracer Combination,600,21,4,25,49,KD +18 (KD +30~34),-13,LH,SA3,55*,150,,KD +18,-27,,,,,,16,13,4000,[4000],-10000,500 (350),250 (125),,,,2.21 (2.15),,1,1,10,,,,SF6_Cviper_214mp_6pp.png,SF6_Cviper_214mp_6pp_hitbox.png,"Costs 1 extra bar of Drive gauge (except during SA1 install); cancel into SA3 does not combo on grounded opponents; puts airborne opponents into a limited juggle OTG bounce state (KD +30 at lowest height, allows SA3 cancel to juggle); 2f gap on block can set up a risky frame trap (no gap during Burnout or if the final 2 active frames of 214MP connect); grounded hit gives the worst oki of all Thunder Dash follow-ups (-3 after Dash)"
38,Specials,special,c.viper_214hp_6pp,214HP~6PP,Tracer Combination,500,17,4,11+26 land,57,KD +25(+34),-,LH,-,,-,,,,,,,,,,13,,,-10000,500 (350),,,,Until Land,2.67 (2.46),,1,1,10,,,,SF6_Cviper_214hp_6pp.png,SF6_Cviper_214hp_6pp_hitbox.png,Costs 1 extra bar of Drive gauge (except during SA1 install); can only be canceled into on hit; can whiff on high juggled opponents; gives the best oki out of all Thunder Dash follow-ups; useful way to extend C. Viper's anti-air damage
39,Specials,special,c.viper_236lk,236LK,Burning Kick,900,23,5,7+13 land,47,KD +38,-2(+2),LH,-,18 (Follow-up),225,,KD +43,-23(-19),,,,,,23,10,4000,[7000],2500,1000 (700),500 (250),14-27 Lower Body Proj,,5-34 (FKD),1.84 (1.78),,1,1,10,,,,SF6_Cviper_236k.png,SF6_Cviper_236k_hitbox.png,Shortest trajectory; cannot hit cross-up; Punish Counter gives an extra +5 KD advantage (allows combo into KK follow-up); primarily used for beating throw techs and crouching buttons; connects from about C. Viper's maximum poke range; very difficult to space more safely in neutral due to minimal forward movement during active frames
40,Specials,special,c.viper_236mk,236MK,Burning Kick,900,25,5,7+13 land,49,KD +38,-2(+2),LH,-,18 (Follow-up),225,,KD +43,-23(-19),,,,,,23,10,4000,[7000],2500,1000 (700),500 (250),16-29 Lower Body Proj,,5-36 (FKD),2.27 (2.17),,1,1,10,,,,SF6_Cviper_236k.png,SF6_Cviper_236k_hitbox.png,Medium trajectory; cannot hit cross-up; Punish Counter gives an extra +5 KD advantage (allows combo into KK follow-up); useful for crushing low pokes from outside their max range and for approaching in neutral while staying out of the opponent's throw range on block
41,Specials,special,c.viper_236hk,236HK,Burning Kick,900,27,5,7+13 land,51,KD +38,-2(+2),LH,-,18 (Follow-up),225,,KD +43,-23(-19),,,,,,23,10,4000,[7000],2500,1000 (700),500 (250),18-31 Lower Body Proj,,5-38 (FKD),3.14 (2.92),,1,1,10,,,,SF6_Cviper_236k.png,SF6_Cviper_236k_hitbox.png,"Farthest trajectory; cannot hit cross-up; Punish Counter gives an extra +5 KD advantage (allows combo into KK follow-up); useful as a safe approach tool from long range (but more likely to land inside opponent's throw range on block); easiest version to space meaty for extra advantage due to forward movement during active frames; works well as a predictive fireball counter due to its range, safety, and lower body projectile invuln frames"
42,Specials,special,c.viper_236kk,236KK,Burning Kick,"700,800 (1500)",8,3(21)4,8+13 land,56,KD +43,-4(-1),LH,SA2 SA3,58(26),"175,200 (375)",30% Starter; Combo (2 hits),KD +43,-23(-20),,,,,,45(21),"8,10","2000,3000",[5000x2],-20000,"500,700 (350,490)","250,350 (125,175)",,,11-43 (FKD),3.71 (1.48),,"1,1","1,1","10,10",,,,SF6_Cviper_236k.png,"SF6_Cviper_236kk_hitbox_preview.png, SF6_Cviper_236kk_hitbox_1.png, SF6_Cviper_236kk_hitbox_2.png","Best horizontal range for combo consistency; 2 hits (cannot be interrupted on block); cannot hit cross-up; recovery is cancelable into SA2/SA3 after 11f on hit or block; very difficult to space meaty for extra advantage due to minimal forward movement during 2nd hit's active frames; important juggle tool after launches into Air Burning Kick or juggled 5HK ground bounce; combo from 5HK > HJC requires a strict 2f input window (cannot buffer on the first High Jump frame, and results in air version on frame 4 onward)"
43,Specials,special,c.viper_236k_pp,236K~PP,Knuckled Pursuit,800,12,4,14+20 land,49,KD +23(+30),-15,LH,-,,200,,KD +24(+31),,,,,,,23,13,4000,[4000],-10000,500 (350),250 (125),,,Until Land (FKD),2.43 (2.19),,1,1,10,,,,SF6_Cviper_236k_pp.png,SF6_Cviper_236k_pp_hitbox.png,Costs 1 extra bar of Drive gauge (except during SA1 install); true blockstring and natural combo from Burning Kick; higher KD advantage if Burning Kick lands as a Punish Counter or hits airborne opponent; KD +9 when follow-up hits a grounded opponent (e.g. after Burning Kick is absorbed by 1-hit armor like Luke 236KK or Zangief Charged 5HP)
